FID,fid_bps_ba,id,et_id,fid_bps__1,id_1,et_id_1,etp_type,oid_,fid_2,cnt_fid_2,min_zcoor,max_zcoor,ave_zcoor,near_fid,near_dist,ahn_med,near_regio,verf_ahn,verfh_klas,dist_klas,risc_klas,risc_kla_1,risico,risc_naam,se_anno_cad_data,gdb_geomattr_data,shape
blue_spots_overstromingsrisico.1601,86,0,86,3179,0,3677,Original,3140,3179,138,2.126,2.546,2.3574,1631,3840.47479609,0.09,1394,2.04,2,20,22,22,1,very small,,,"LINESTRING (119910.01300000027 409123.2109999992, 119909.02199999988 409153.7879999988, 119909.02600000054 409278.3440000005, 119911.76300000027 409359.9910000004, 119914.0150000006 409400.94999999925, 119916.87000000104 409442.26999999955, 119924.40100000054 409526.78400000185, 119934.29500000179 409614.936999999, 119935.22100000083 409622.04100000113)"
blue_spots_overstromingsrisico.1602,86,0,86,3225,0,3735,Original,3186,3225,146,2.016,2.414,2.2138,1631,3504.67907302,0.52,1885,1.5,2,20,22,22,1,very small,,,"LINESTRING (119939.39999999851 408624.1339999996, 119930.74599999934 408738.3029999994, 119920.78799999878 408885.03599999845, 119913.24799999967 409023.36400000006, 119910.01300000027 409123.2109999992)"
blue_spots_overstromingsrisico.1603,86,0,86,3407,0,3952,Original,3368,3407,140,2.32,3.603,2.8508,10363,4219.56720174,0.09,933,2.23,2,20,22,22,1,very small,,,"LINESTRING (119935.22100000083 409622.04100000113, 119946.37200000137 409707.6570000015, 119975.93899999931 409906.9129999988, 120001.97800000012 410064.80900000036, 120011.30799999833 410116.1620000005)"
blue_spots_overstromingsrisico.1604,86,0,86,3438,0,3992,Original,3398,3438,151,3.379,6.101,4.6243,10363,3747.14251442,0.47,558,2.91,2,20,22,22,1,very small,,,"LINESTRING (120011.30799999833 410116.1620000005, 120021.6090000011 410172.86100000143, 120060.0009999983 410367.3370000012, 120078.54500000179 410465.8359999992, 120102.89600000158 410606.4479999989, 120103.08399999887 410607.6429999992)"
blue_spots_overstromingsrisico.1605,86,0,86,3520,0,4273,Sliver,3480,3520,2092,1.307,7.864,3.1698,10363,3254.02799735,0.47,454,0.84,3,20,23,23,1,very small,,,"LINESTRING (120103.08399999887 410607.6429999992, 120136.13699999824 410817.811999999, 120182.66200000048 411142.33199999854)"
blue_spots_overstromingsrisico.1606,87,0,87,590,0,643,Original,571,590,295,0.2201,1.019,0.6471,11554,1476.77694569,-1.1,1477,1.32,3,30,33,33,2,small,,,"LINESTRING (118562.14400000125 495594.6409999989, 118570.34299999848 495582.32499999925, 118653.50200000033 495452.4450000003, 118723.1950000003 495338.8530000001, 118824.6090000011 495169.1270000003)"
blue_spots_overstromingsrisico.1607,87,0,87,718,0,786,Original,697,718,235,0.1698,1.725,0.6802,11554,1403.82458085,-1.1,1404,1.27,3,30,33,33,2,small,,,"LINESTRING (118824.6090000011 495169.1270000003, 118862.45199999958 495105.79399999976, 118909.61699999869 495029.98800000176, 118954.17799999937 494962.24500000104, 118997.13100000098 494900.8909999989, 119059.87200000137 494816.9389999993, 119106.64999999851 494756.8449999988)"
blue_spots_overstromingsrisico.1608,87,0,87,719,0,787,Original,698,719,214,1.506,5.432,4.1502,11554,1318.54852122,-1.27,1319,2.78,2,30,32,32,1,very small,,,"LINESTRING (119106.64999999851 494756.8449999988, 119297.64499999955 494511.4780000001, 119415.9299999997 494363.9919999987)"
blue_spots_overstromingsrisico.1609,87,0,87,720,0,788,Original,699,720,626,-0.055,6.527,3.7957,11781,954.94746921,-1.27,955,1.22,3,40,43,43,3,moderate,,,"LINESTRING (119415.9299999997 494363.9919999987, 119470.75400000066 494295.6319999993, 119511.32600000128 494241.05099999905, 119554.14600000158 494177.3289999999, 119577.21700000018 494140.1779999994, 119629.97899999842 494049.98699999973, 119688.625 493946.01900000125)"
blue_spots_overstromingsrisico.1610,87,0,87,721,0,789,Original,700,721,645,0.101,7.827,5.6293,11781,8.68557657,-1.15,9,1.25,3,60,63,63,4,high,,,"LINESTRING (119688.625 493946.01900000125, 119797.39699999988 493753.1860000007, 119862.10599999875 493634.73699999973, 119939.34499999881 493485.98699999973, 120029.97500000149 493296.2960000001, 120133.56500000134 493051.5179999992)"
blue_spots_overstromingsrisico.1611,87,0,87,928,0,913,Original,903,928,2444,-0.149,7.788,2.8331,11286,1445.83839761,-1.2,1446,1.05,3,30,33,33,2,small,,,"LINESTRING (117971.0159999989 496400.9270000011, 118158.50499999896 496156.70600000024, 118273.77100000158 496003.0170000009)"
blue_spots_overstromingsrisico.1612,87,0,87,1270,0,1354,Original,1243,1270,1889,-1.95,11.66,4.5035,11781,8.55762257,-1.13,9,-0.82,6,60,66,66,5,very high,,,"LINESTRING (120133.56500000134 493051.5179999992, 120133.69299999997 493051.21599999815)"
blue_spots_overstromingsrisico.1613,87,0,87,1287,0,1457,Original,1260,1287,210,0.246,0.792,0.538,11554,1630.44680697,-1.1,1630,1.35,3,30,33,33,2,small,,,"LINESTRING (118273.77100000158 496003.0170000009, 118291.08799999952 495979.9279999994, 118387.76199999824 495847.42500000075, 118461.42700000107 495743.3299999982, 118520.52199999988 495657.16899999976, 118562.14400000125 495594.6409999989)"
blue_spots_overstromingsrisico.1614,88,0,88,1154,0,1301,Original,1129,1154,99,0.781,2.218,1.1078,10503,3924.56316097,0.04,3925,0.74,4,20,24,24,2,small,,,"LINESTRING (122870.74599999934 417883.7719999999, 122903.57699999958 418027.7650000006, 122934.06300000101 418146.3189999983, 122958.69099999964 418232.83199999854, 122985.52699999884 418322.9670000002, 122998.95199999958 418366.8660000004)"
blue_spots_overstromingsrisico.1616,88,0,88,1330,0,1505,Original,1303,1330,132,2.266,5.287,4.3746,10503,4423.76127094,0.15,4424,2.12,2,20,22,22,1,very small,,,"LINESTRING (122998.95199999958 418366.8660000004, 123098.90900000185 418693.73000000045, 123126.50299999863 418786.48699999973, 123143.07299999893 418845.6279999986)"
blue_spots_overstromingsrisico.1617,88,0,88,1489,0,1692,Original,1461,1489,126,0.982,1.318,1.127,10503,5421.39165343,-0.16,5421,1.14,3,10,13,13,1,very small,,,"LINESTRING (123234.49500000104 419336.56799999997, 123253.13100000098 419502.7280000001, 123265.78299999982 419625.9759999998, 123276.30999999866 419744.8839999996, 123281.74500000104 419834.2479999997)"
blue_spots_overstromingsrisico.1618,88,0,88,1571,0,1781,Original,1543,1571,145,0.16,1.303,0.5316,5393,6069.51309464,-0.16,6895,0.32,4,10,14,14,1,very small,,,"LINESTRING (123259.67199999839 420833.0949999988, 123260.76199999824 420860.00499999896, 123282.37900000066 421233.2719999999, 123288.79399999976 421332.23900000006)"
blue_spots_overstromingsrisico.1619,88,0,88,1573,0,1783,Original,1545,1573,113,0.897,2.185,1.1958,10503,4922.3152622,-0.16,4922,1.06,3,20,23,23,1,very small,,,"LINESTRING (123143.07299999893 418845.6279999986, 123152.33199999854 418878.67500000075, 123175.38399999961 418970.67500000075, 123195.0700000003 419064.0700000003, 123203.69099999964 419112.1640000008, 123219.05200000107 419213.2710000016, 123232.97700000182 419323.03599999845, 123234.49500000104 419336.56799999997)"
blue_spots_overstromingsrisico.1620,88,0,88,1638,0,1869,Original,1610,1638,158,0.489,4.62,1.5879,10503,5917.87080253,-0.18,5918,0.67,4,10,14,14,1,very small,,,"LINESTRING (123281.74500000104 419834.2479999997, 123283.05099999905 419855.7109999992, 123284.59699999914 419908.0789999999, 123284.83199999854 419958.9239999987, 123283.7809999995 420008.85500000045, 123278.35099999979 420108.8220000006, 123265.70300000161 420268.9279999994, 123261.53200000152 420333.3929999992)"
blue_spots_overstromingsrisico.1621,88,0,88,1704,0,1950,Original,1676,1704,150,0.183,1.04,0.5025,5393,4144.93310163,-0.09,8889,0.27,4,20,24,24,2,small,,,"LINESTRING (123449.42799999937 422823.4519999996, 123460.6400000006 422926.3350000009, 123474.07600000128 423060.9450000003, 123493.0399999991 423282.8839999996, 123496.64900000021 423321.1959999986)"
blue_spots_overstromingsrisico.1622,88,0,88,1759,0,2013,Original,1731,1759,135,0.325,0.88,0.6006,5393,5101.11646717,-0.2,7890,0.52,4,10,14,14,1,very small,,,"LINESTRING (123334.2109999992 421830.11400000006, 123351.3359999992 421981.7650000006, 123391.69299999997 422326.7980000004)"
blue_spots_overstromingsrisico.1623,88,0,88,1817,0,2084,Original,1789,1817,299,-0.131,2.258,0.8964,5393,3663.50526298,-0.09,9388,-0.04,6,20,26,26,4,high,,,"LINESTRING (123496.64900000021 423321.1959999986, 123501.95800000057 423377.5489999987, 123514.06700000167 423471.5769999996, 123522.00200000033 423520.5729999989, 123542.25600000098 423625.08300000057, 123568.19200000167 423739.18400000036, 123586.69700000063 423812.3729999997)"
blue_spots_overstromingsrisico.1624,88,0,88,1818,0,2085,Original,1790,1818,135,0.129,0.711,0.4211,5393,4619.40837593,-0.2,8390,0.33,4,20,24,24,2,small,,,"LINESTRING (123391.69299999997 422326.7980000004, 123444.56700000167 422778.8370000012, 123449.42799999937 422823.4519999996)"
blue_spots_overstromingsrisico.1625,88,0,88,1876,0,2151,Original,1847,1876,134,0.006,0.666,0.2529,5393,3175.67803895,-0.57,9887,0.58,4,20,24,24,2,small,,,"LINESTRING (123586.69700000063 423812.3729999997, 123615.55000000075 423926.49500000104, 123687.97700000182 424198.22300000116, 123714.42199999839 424295.7740000002)"
blue_spots_overstromingsrisico.1626,88,0,88,1940,0,2226,Original,1911,1940,145,-0.015,0.294,0.1445,5393,2691.1674457,-0.57,-1,0.56,4,30,34,34,3,moderate,,,"LINESTRING (123714.42199999839 424295.7740000002, 123801.91200000048 424618.51300000027, 123846.19099999964 424778.09699999914)"
blue_spots_overstromingsrisico.1627,88,0,88,1942,0,2228,Original,1913,1942,140,0.151,1.035,0.5952,5393,5585.46251523,-0.16,7391,0.31,4,10,14,14,1,very small,,,"LINESTRING (123288.79399999976 421332.23900000006, 123293.78400000185 421409.22399999946, 123304.03200000152 421536.3220000006, 123325.03299999982 421748.83300000057, 123334.2109999992 421830.11400000006)"
blue_spots_overstromingsrisico.1628,88,0,88,1986,0,2282,Original,1955,1986,123,-0.034,0.305,0.1563,5393,2212.86474453,-0.57,-1,0.54,4,30,34,34,3,moderate,,,"LINESTRING (123846.19099999964 424778.09699999914, 123979.87200000137 425259.89499999955)"
blue_spots_overstromingsrisico.1629,88,0,88,2767,0,3200,Original,2732,2767,152,2.267,11.936,6.9931,5393,1263.87280562,-0.62,9433,2.89,2,30,32,32,1,very small,,,"LINESTRING (124110.58999999985 425742.50400000066, 124163.20499999821 425937.12999999896, 124221.88899999857 426160.3530000001, 124238.34800000116 426225.8979999982)"
blue_spots_overstromingsrisico.1630,88,0,88,2870,0,3323,Original,2834,2870,111,12.035,17.646,15.2557,5393,789.86604817,-0.62,9117,12.65,1,40,41,41,1,very small,,,"LINESTRING (124238.34800000116 426225.8979999982, 124317.68400000036 426541.84899999946, 124338.54100000113 426617.6020000018, 124361.26799999923 426693.34699999914, 124366.42500000075 426709.11300000176)"
blue_spots_overstromingsrisico.1631,88,0,88,2972,0,3434,Original,2935,2972,115,8.307,17.102,11.8379,5393,313.17119414,-0.62,8798,8.93,1,50,51,51,1,very small,,,"LINESTRING (124366.42500000075 426709.11300000176, 124386.1950000003 426769.5560000017, 124440.60799999908 426925.8029999994, 124466.92100000009 427007.36199999973, 124489.5159999989 427092.7960000001, 124506.375 427184.4970000014, 124506.70199999958 427188.12900000066)"
blue_spots_overstromingsrisico.1632,88,0,88,2975,0,3437,Original,2938,2975,150,0.068,2.255,0.6593,5393,1738.8371648,0.05,9763,0.02,5,30,35,35,4,high,,,"LINESTRING (123979.87200000137 425259.89499999955, 123989.6409999989 425295.1000000015, 124110.58999999985 425742.50400000066)"
blue_spots_overstromingsrisico.1633,88,0,88,3181,0,3681,Original,3142,3181,80,1.055,2.163,1.4327,10363,1472.64000505,1.16,1144,-0.11,6,30,36,36,4,high,,,"LINESTRING (120527.41099999845 413109.43200000003, 120547.16000000015 413455.77800000086, 120556.85000000149 413608.563000001)"
blue_spots_overstromingsrisico.1634,88,0,88,3278,0,3795,Original,3239,3278,535,4.475,8.458,7.2345,5393,0,0.8,8696,3.68,1,60,61,61,1,very small,,,"LINESTRING (124506.70199999958 427188.12900000066, 124515.69900000095 427288.12999999896, 124508.57200000063 427420.5159999989, 124445.42599999905 427629.37099999934, 124420.50200000033 427671.35599999875)"
blue_spots_overstromingsrisico.1635,88,0,88,3316,0,3842,Original,3277,3316,85,1.106,1.693,1.4182,10363,1654.29374566,0.67,1210,0.44,4,30,34,34,3,moderate,,,"LINESTRING (120482.86600000039 412611.55900000036, 120486.07400000095 412634.41899999976, 120499.09600000083 412744.72300000116, 120509.125 412847.6649999991, 120516.98200000077 412945.23900000006, 120523.38599999994 413038.8520000018, 120527.41099999845 413109.43200000003)"
blue_spots_overstromingsrisico.1636,88,0,88,3487,0,4052,Original,3447,3487,236,2.962,12.266,8.18,10363,1425.34682658,1.04,1161,1.92,2,30,32,32,1,very small,,,"LINESTRING (120610.3040000014 414105.46599999815, 120612.73699999973 414121.06700000167, 120671.69999999925 414477.3420000002, 120694.05200000107 414598.38500000164)"
blue_spots_overstromingsrisico.1637,88,0,88,3520,0,4273,Sliver,3480,3520,2092,1.307,7.864,3.1698,10363,2797.01635125,0.65,490,0.66,4,30,34,34,3,moderate,,,"LINESTRING (120182.66200000048 411142.33199999854, 120290.5159999989 411630.5610000007)"
blue_spots_overstromingsrisico.1638,88,0,88,3683,0,4286,Original,3643,3683,156,9.093,12.391,11.08,10503,1479.90744571,1.04,1314,8.05,1,30,31,31,1,very small,,,"LINESTRING (120694.05200000107 414598.38500000164, 120694.10399999842 414598.6649999991, 120707.9849999994 414663.1579999998, 120724.1090000011 414729.71599999815, 120742.70100000128 414797.8599999994, 120763.87200000137 414867.0729999989, 120787.61100000143 414936.84099999815, 120813.79100000113 415006.68400000036, 120841.76900000125 415075.15300000086)"
blue_spots_overstromingsrisico.1639,88,0,88,3803,0,3797,Original,3763,3803,3673,-0.008,7.743,3.2876,5393,35.78080772,0.8,8705,-0.81,6,60,66,66,5,very high,,,"LINESTRING (124420.50200000033 427671.35599999875, 124206.79600000009 428031.34699999914)"
blue_spots_overstromingsrisico.1640,88,0,88,3806,0,4430,Original,3766,3806,263,-0.1532,5.887,2.2483,10503,2237.24691869,0.41,2237,-0.56,6,30,36,36,4,high,,,"LINESTRING (121739.00200000033 416255.9450000003, 121763.9690000005 416278.02800000086, 121862.6799999997 416368.66600000113, 121909.26900000125 416413.5460000001, 121953.66600000113 416458.08399999887, 121995.71799999848 416502.22399999946, 122035.3599999994 416545.88699999824, 122072.5940000005 416588.9609999992, 122090.5309999995 416610.7270000018)"
blue_spots_overstromingsrisico.1641,88,0,88,3844,0,4475,Original,3804,3844,131,0.838,3.889,2.1141,10503,2568.17364651,0.11,2568,0.73,4,30,34,34,3,moderate,,,"LINESTRING (122090.5309999995 416610.7270000018, 122107.48699999973 416631.3020000011, 122170.80000000075 416713.20899999887, 122226.91299999878 416790.875, 122278.1790000014 416864.9360000007, 122351.9990000017 416974.73699999973, 122380.09899999946 417018.03400000185)"
blue_spots_overstromingsrisico.1642,88,0,88,3868,0,3680,Sliver,3828,3868,111,1.468,5.96,3.5339,10363,2358.62175674,0.65,732,0.82,3,30,33,33,2,small,,,"LINESTRING (120290.5159999989 411630.5610000007, 120346.76700000092 411885.19900000095, 120396.15300000086 412119.38699999824)"
blue_spots_overstromingsrisico.1643,88,0,88,3875,0,4508,Original,3835,3875,78,1.376,2.092,1.7293,10503,2991.92910061,0.16,2992,1.22,3,30,33,33,2,small,,,"LINESTRING (122380.09899999946 417018.03400000185, 122455.40500000119 417134.06799999997, 122618.09600000083 417394.3720000014, 122647.55999999866 417440.4679999985)"
blue_spots_overstromingsrisico.1751,97,0,97,2515,0,2902,Original,2481,2515,166,4.517,6.637,5.7381,5355,752.62967162,-0.53,-1,5.05,1,40,41,41,1,very small,,,"LINESTRING (116561.15900000185 426065.0549999997, 116470.09200000018 426054.8220000006, 116360.79699999839 426045.2580000013, 116245.9690000005 426036.75499999896, 116062.82499999925 426025.26399999857)"
blue_spots_overstromingsrisico.1644,88,0,88,3903,0,4540,Original,3863,3903,128,0.88,1.682,1.239,10503,3447.26092471,0.16,3447,0.72,4,20,24,24,2,small,,,"LINESTRING (122647.55999999866 417440.4679999985, 122667.56300000101 417471.76199999824, 122751.58399999887 417600.3440000005, 122769.31100000069 417628.9210000001, 122785.74799999967 417657.0720000006, 122800.89999999851 417685.2109999992, 122814.76000000164 417713.6099999994, 122827.32200000063 417742.40100000054, 122838.60099999979 417771.6070000008, 122848.65900000185 417801.2049999982, 122865.69000000134 417861.59899999946, 122870.74599999934 417883.7719999999)"
blue_spots_overstromingsrisico.1645,88,0,88,4159,0,4844,Original,4118,4159,281,2.4327,9.254,5.5808,10503,1601.22531985,0.07,1564,2.36,2,30,32,32,1,very small,,,"LINESTRING (120841.76900000125 415075.15300000086, 120842.18899999931 415076.1799999997, 120872.51199999824 415144.9780000001, 120904.42500000075 415212.7980000004, 120937.59499999881 415279.42599999905, 120971.72300000116 415344.6970000006, 121006.58100000024 415408.4780000001, 121042.03500000015 415470.66099999845, 121070.89699999988 415519.1220000014)"
blue_spots_overstromingsrisico.1646,88,0,88,4222,0,4915,Original,4181,4222,120,2.526,5.112,3.744,10503,1780.2963567,0.07,1780,2.46,2,30,32,32,1,very small,,,"LINESTRING (121070.89699999988 415519.1220000014, 121078.05999999866 415531.1490000002, 121114.73200000077 415589.86400000006, 121152.21599999815 415646.7580000013, 121190.7349999994 415701.82499999925, 121230.5390000008 415755.1180000007, 121271.86499999836 415806.7580000013, 121314.90399999917 415856.9290000014, 121359.76999999955 415905.86499999836, 121371.13800000027 415917.53599999845)"
blue_spots_overstromingsrisico.1647,88,0,88,4284,0,4990,Original,4243,4284,137,2.08,3.508,2.6322,10503,1999.3671252,0.41,1999,1.67,2,30,32,32,1,very small,,,"LINESTRING (121371.13800000027 415917.53599999845, 121406.48200000077 415953.82400000095, 121454.94399999827 416001.063000001, 121504.9450000003 416047.8060000017, 121556.15900000185 416094.2259999998, 121739.00200000033 416255.9450000003)"
blue_spots_overstromingsrisico.1648,88,0,88,4548,0,5307,Original,4507,4548,93,1.25,1.664,1.4602,10363,1961.51666541,0.67,1140,0.58,4,30,34,34,3,moderate,,,"LINESTRING (120396.15300000086 412119.38699999824, 120413.93600000069 412203.70899999887, 120447.23000000045 412379.8530000001, 120469.2490000017 412514.53599999845, 120482.86600000039 412611.55900000036)"
blue_spots_overstromingsrisico.1649,88,0,88,4774,0,5576,Original,4732,4774,413,2.064,7.614,4.741,10363,1424.63219318,1.16,1145,0.9,3,30,33,33,2,small,,,"LINESTRING (120556.85000000149 413608.563000001, 120560.36800000072 413664.02699999884, 120570.4990000017 413790.55999999866, 120576.27299999818 413850.88800000027, 120582.59899999946 413909.2039999999, 120596.86899999902 414019.30900000036, 120610.3040000014 414105.46599999815)"
