Ministerie;handelsnaam na kvk;6000 - ICT overig;6110 - Aanschaf hardware;6120 - Beheer en onderhoud hardware;6210 - Aanschaf programmatuur & software;6220 - Beheer, onderhoud programmatuur & software;6310 - Aanschaf, beheer en onderhoud infrastructuur;6410 - Spraak en dataverbindingen;6510 - Uitbesteding ICT;Eindtotaal
I & M;CLS COLLECTE LOCALISATION SATELLITE;;;;;;;1;;1
I & M;CM Telecom B.V.;;;;;;;1;;1
I & M;Combigas B.V.;;;1;;;;;;1
I & M;Compu'Train;;;1;;;;;;1
I & M;Connected Information Systems B.V.;;;;;;;1;;1
I & M;Conrad Electronic Benelux B.V.;;;1;;;;1;;1
I & M;Coolblue B.V.;;1;1;;;;1;;1
I & M;Coosto B.V.;;;;;1;;;;1
I & M;COPERNICUS GESELLSCHAFT;;;1;;;;;;1
I & M;CTS Nederland B.V.;;;1;;;;;;1
I & M;De Klantcontact Monitor B.V.;;;;;;;1;;1
I & M;De Kok Staalbouw B.V.;;;1;;;;;;1
I & M;De Ned. Prov. v.d. Missionar. van Mariannhill;;;1;;;;;;1
I & M;De Ulebelt;;;1;;;;;;1
I & M;DeSeizoenen B.V.;;;1;;;;;;1
I & M;DEUTSCHER WETTERDIENST;;;;;;;;1;1
I & M;Digital Revolution B.V.;;;1;;;;;;1
I & M;Display Electronics;;;1;;;;;;1
I & M;Divide B.V.;;;;;1;;;;1
I & M;dmdelivery;;;1;;;;;1;1
I & M;Drogisterij.net B.V.;;;1;;;;;;1
I & M;Dynniq Peek Traffic B.V.;;;;;1;;;;1
I & M;Easy Comp. B.V.;;;1;;;;;;1
I & M;easy2rent B.V.;;1;;;;;;;1
I & M;e-dynamics B.V.;;;;;1;;;;1
I & M;Electro Techn. Installatie Bureau l'Ami B.V.;;;1;;;;;;1
I & M;Enrise B.V.;;;1;;1;;1;;1
I & M;Epona Software Productions B.V.;;;;;1;;;1;1
I & M;Eriks B.V.;;;1;;;;;;1
I & M;Escape Mobility Nederland;;;1;;;;;;1
I & M;Esri Nederland;;;;;;;1;;1
I & M;Europcar Autoverhuur Zeist;;;1;;;;;;1
I & M;Evera en Ondernemershuis Groningen;;;1;;;;;;1
I & M;Fabory Centre Amsterdam-West;;;1;;;;;;1
I & M;Faes Cases B.V.;;;1;;;;;;1
I & M;Farnell (Netherlands) B.V.;;;1;;;;;;1
I & M;Fastto Nederland B.V.;;;1;;;;;;1
I & M;Final Soft en Hardware;;;;;1;;;;1
I & M;Firma Klaas Keppel;;;1;;;;;;1
I & M;Flexera Software Limited;;;;;1;;;;1
I & M;For Conference B.V.;;;;;;;1;;1
I & M;Fortimax Beheer;;;1;;;;;;1
I & M;GCT Consulting;;;;;;;;1;1
I & M;Gemini Data Loggers (UK) Ltd;;;1;;;;;;1
I & M;Gemnet B.V.;;;;;1;;;;1
I & M;Geopol;;;1;;;;;;1
I & M;George and Shelley Works Pleasures;;;;;;;1;;1
I & M;GHM Meettechniek B.V.;;;1;;;;;;1
I & M;GUDE ANALOG UND DIGITALSYSTEME;;;1;;;;;;1
I & M;Gunneman B.V.;;;1;;;;;;1
I & M;Handels- en Ingenieursbur. Bakker & Co. B.V.;;;1;;;;;;1
I & M;HB Aanhangwagens;;;1;;;;;;1
I & M;HeadFirst B.V.;;;;;;;;1;1
I & M;Hekwerk Noord B.V.;;;1;;;;;;1
I & M;Hessen Apotheek;;;1;;;;;;1
I & M;High Security International B.V.;;;1;;;;;;1
I & M;Hilti Nederland B.V.;;;1;;;;;;1
I & M;Hoeflon International B.V.;;;1;;;;;;1
I & M;Hoffmann Bedrijfsuitrusting B.V.;;;1;;;;;;1
I & M;Hoge Ogen communicatie;;;;;;;1;;1
I & M;Holland Reefer Service B.V.;;;1;;;;;;1
I & M;Hoppinger;;;;;;;1;1;1
I & M;HPS Industrial B.V.;;;1;;;;;;1
I & M;ILI GIS-SERVICES;;;1;;;;;;1
I & M;Imtech Infra Data B.V.;;;1;;;;;;1
I & M;Indes Integrated Development Solutions B.V.;;;1;;;;;;1
I & M;INFEUROPE SOCIETE ANONYME;;;;;1;;;;1
I & M;Infict B.V.;;;;;1;;;;1
I & M;Info Support MITS B.V.;;;;;1;;;;1
I & M;Infra Licht;;;1;;;;;;1
I & M;Ingenieursbureau Haboldt B.V.;;;1;;;;;;1
I & M;Inter-Company B.V.;;;1;;;;;;1
I & M;Internedservices;;;1;;;;;;1
I & M;Intersafe Groeneveld B.V.;;;1;;;;;;1
I & M;IT Company B.V.;;;;;1;;1;;1
I & M;Itera B.V.;;;;;1;;1;;1
I & M;Johnson Controls Systems & Service B.V.;;;;;1;;;;1
I & M;Kaal Masten B.V.;;;1;;;;;;1
I & M;KEY PERFORMANCE;;;1;;;;;;1
I & M;Kipp & Zonen B.V.;;;1;;;;;;1
I & M;Knowingo B.V.;;;;;1;;;;1
I & M;Koenders Instruments B.V.;;;1;;;;;;1
I & M;Kolibri Labels B.V.;;;1;;;;;;1
I & M;Koninklijke Maatschap de Wilhelminapolder;;;1;;;;;;1
I & M;KPN Consulting B.V.;;;;;;;1;;1
I & M;La Fontana events;;;;;;;1;;1
I & M;Langkamp Technology B.V.;;;1;;;;;;1
I & M;Lapp Benelux B.V.;;;1;;;;;;1
I & M;Lekkerkerker;;;1;;;;;;1
I & M;Linde Gas Benelux B.V.;;;1;;;;;;1
I & M;LINITIX;;;;;;;;1;1
I & M;L'Unit� Hosting B.V.;1;;;;;;;;1
I & M;Maatschap F. & I. Post;;;1;;;;;;1
I & M;Maatschap Smits Vullings;;;1;;;;;;1
I & M;Maatschap Wismeijer Stelling;;;1;;;;;;1
I & M;Machinefabriek Tuin B.V.;;;1;;;;;;1
I & M;Magazijn Blijdorp;;;1;;;;;;1
I & M;Mangrove B.V.;;;;;;;;1;1
I & M;Manutan B.V.;;;1;;;;;;1
I & M;Mariterra Onderhouds- en Montagebedrijf;;;1;;;;;;1
I & M;Media Markt Arena B.V.;;;1;;;;;;1
I & M;Meltwater The Netherlands B.V.;;;;;;;1;;1
I & M;Mera Benelux B.V.;;;1;;;;;;1
I & M;METEOSWISS;;;;;;;1;;1
I & M;Metrohm Nederland B.V.;;;1;;;;;;1
I & M;Mettler-Toledo B.V.;;;1;;;;;;1
I & M;Mindbench Hosting;;;1;;;;;;1
I & M;MK2 Audiovisueel B.V.;;;1;;;;;;1
I & M;Moduli Print B.V.;;;;;;;1;;1
I & M;Mts. ten Cate;;;1;;;;;;1
I & M;Multi-Made B.V.;;;1;;;;;;1
I & M;myonic GmbH;;;1;;;;;;1
I & M;N.V. PWN Waterleidingbedrijf Noord-Holland;;;1;;;;;;1
I & M;Naktuinbouw;;;1;;;;;;1
I & M;New Technologies Group N.V.;;;;;;;1;;1
I & M;NIC Best Deal B.V.;;;1;;;;;;1
I & M;Odink & Koenderink B.V.;;;1;;;;;;1
I & M;Okaysuper;;;1;;;;;;1
I & M;Onze Lieve Vrouwe Gilde;;;1;;;;;;1
I & M;Ooxo.nl;;;;;1;;;;1
I & M;Pardon Consult;;;;;;;;1;1
I & M;PC plus;;;1;;1;;;;1
I & M;Phoenix Contact B.V.;;;1;;;;;;1
I & M;Pigeaud Cleanroomservice;;;1;;;;;;1
I & M;Plaza Productions B.V.;;;1;;1;;1;;1
I & M;Pondres Direct Mail B.V.;;;;;;;;1;1
I & M;Postcode.NL B.V.;;;1;;;;;;1
I & M;Pro Nautas B.V. GmbH;;;1;;;;;;1
I & M;Provider;;;;;1;;;;1
I & M;PROXIMUS;;;;;;;1;;1
I & M;Q-doc B.V.;;;1;;;;;;1
I & M;REGINA PACIS VALKENBURG PRIORIJ;;;1;;;;;;1
I & M;Reichelt elektronik GmbH & Co. KG;;;1;;;;;;1
I & M;Repromat B.V.;;;1;;;;;;1
I & M;RPG RADIOMETER PHYSICS GMBH;;;1;;;;;;1
I & M;RS Components B.V.;;;1;;;;;;1
I & M;Saab Technologies B.V.;;;1;;;;;;1
I & M;Saba Telephone Co;;;;;;;1;;1
I & M;Safran _ Vectronix AG;;;1;;;;;;1
I & M;Satelligence B.V.;;;;;;;1;;1
I & M;Schiphol Telematics B.V.;;;;;;;1;;1
I & M;SCISYS;;;1;;;;;;1
I & M;SCORPION NED;;;1;;;;;;1
I & M;Sepay B.V.;;;;;;;1;;1
I & M;Sharewire B.V.;;;1;;;;;;1
I & M;Simac Electronics B.V.;;;1;;;;;;1
I & M;Sint Joseph Stichting;;;1;;;;;;1
I & M;SITA SC GLOBAL;;;;;1;;;1;1
I & M;Software AG Nederland B.V.;;;;;1;;1;;1
I & M;SOM SET B.V.;;;;;;;;1;1
I & M;Stg 'De Rotswoning';;;1;;;;;;1
I & M;Stg. Geschillencommiss. voor Consumentenzaken;;;;;1;;;;1
I & M;Stg. Nat. Centr. Paardrijd. v. Gehandicapten;;;1;;;;;;1
I & M;Stichting Accessibility;;;;;;;;1;1
I & M;Stichting Beheer Derdengelden X Pact;;;;;;;1;;1
I & M;Stichting Brouwgilde Abdij Rolduc anno 2013;;;1;;;;;;1
I & M;stichting government roaming nederland;;;;;;;1;;1
I & M;Stichting TriviumLindenhof;;;1;;;;;;1
I & M;Strago Electro Zuid B.V.;;;;;;;1;;1
I & M;Studio M;;;;;;;;1;1
I & M;Sun Solutions B.V.;;;;;1;;;;1
I & M;Superoffice Benelux B.V.;;;;;1;;;;1
I & M;Tangram B.V.;;;;;1;;;;1
I & M;Technisch Handelsburo Visser Assen B.V.;;;1;;;;;;1
I & M;Technische Handelsonderneming P. van Leeuwen;;;;;;;1;;1
I & M;Technische Unie B.V.;;;1;;;;;;1
I & M;Tele2 Nederland B.V.;;;;;;;1;;1
I & M;Telecombinatie Oog in Al;;;1;;;;;;1
I & M;Tempcontrol Industr. Electronic Products B.V.;;;1;;;;;;1
I & M;Tendotools N.V.;;;1;;;;;;1
I & M;Tessensohn Techniek;;;1;;;;;;1
I & M;The Implementation Group B.V.;;;;;1;;;;1
I & M;The MathWorks B.V.;;;;;1;;;;1
I & M;Thermofrost B.V.;;;1;;;;;;1
I & M;Thorlabs GmbH;;;1;;;;;;1
I & M;Times Microwave Systems Internation;;;1;;;;;;1
I & M;T-Mobile Netherlands B.V.;;;;;;;1;;1
I & M;Toos Stroeken Hermkens Office Support;;;1;;;;;;1
I & M;Top Informatie Systemen B.V.;;;;;1;;;;1
I & M;TopoSat;;;1;;;;;;1
I & M;Triptic B.V.;;;;;;;;1;1
I & M;U Arnold;;;1;;;;;;1
I & M;UNI BREMEN CAMPUS GMBH;;;;;;;;1;1
I & M;Unishore Bedrijfskleding B.V.;;;1;;;;;;1
I & M;UPS SCS (Nederland);;;1;;;;;;1
I & M;V.O.F. Unger-Kisman;;;;;;;;1;1
I & M;Van Eck Elektro B.V.;;;1;;;;;;1
I & M;Van Vuuren Elektrotechniek B.V.;;;1;;;;;;1
I & M;Vancis B.V.;;;;;;;;1;1
I & M;Velis Scholten Utrecht B.V.;;;1;;;;;;1
I & M;VenÃ©co Automatisering, Telecomm./Beveil. B.V;;;;;1;;;;1
I & M;Venema Communicatie B.V.;;;1;;;;;;1
I & M;Via Futura;;;;;1;;;;1
I & M;Visio B.V.;;1;;;;;;;1
I & M;Visions Connected Holding B.V.;;;1;;;;;;1
I & M;VOA Scherpenzeel B.V.;;;1;;;;;;1
I & M;VSAT;;;;;;;1;;1
I & M;Weststrate;;;1;;;;;;1
I & M;XS4ALL Internet B.V.;;;1;;1;;1;;1
I & M;Y-con Beheer B.V.;;;1;;;;;;1
I & M;Ziggo Services B.V.;;;;;;;1;;1
OCW;!Pet (Automatiseerders, Boek- en Kantoorhandel, Competsoft);;;1;;;;;;1
OCW;ABB;;;1;;;;;;1
OCW;Abma IT;;;;;1;;;;1
OCW;Advisie;;;;;1;;;;1
OCW;Ahoy Horeca;;;;;;;1;;1
OCW;Ajax Chubb Varel;;;;;1;;;;1
OCW;Allekabels;;;1;;;;;;1
OCW;A-Mac;;1;1;;;;1;;1
OCW;Amazon Web Services;;;;;1;;;;1
OCW;Amtex Hostingdiensten;;;;;1;;;;1
OCW;Apples n Berrys;;;;;;;1;;1
OCW;ArchiXL (XL Knowledge);;;;;;;;1;1
OCW;Armatiek;;;;1;;;;;1
OCW;Aturis B.V.;;;1;;;;;;1
OCW;Axians (vh Imtech ICT, Netlink, VCD Groep, CSS);;;;;1;;;;1
OCW;Backshop;;1;;;;;;;1
OCW;Blauwborg;;;;;1;;;;1
OCW;Bol.Com;;1;1;;;;;;1
OCW;BPI Services;;;1;;1;;;;1
OCW;Brisk ICT bv;;;1;;1;;;;1
OCW;BYS Hosting;;;;;1;;;;1
OCW;Byte Internet;;;;;1;;;;1
OCW;CAOP - Centrum Voor Arbeidsverhoudingen Overheidspersoneel;;;;;1;;;;1
OCW;CCM Masters;;;;;1;;;;1
OCW;Clara.Net;;;;;;;;1;1
OCW;CM Telecom (incl. Callfactory, ClubMessage);;;;;;;1;;1
OCW;CMA - Computer Marketing Associatie;;;;;1;;;;1
OCW;Content Strategy;;;;;1;;;;1
OCW;Coolblue - Pda Shops;;1;;1;;;;;1
OCW;COOSTO;;;;1;;;;;1
OCW;Daily Creations;;;;;;;;1;1
OCW;DB Audio Video Systemen;;;;1;;;;;1
OCW;De Lage Landen (incl. Trade Finance/Plantijn/Vendorlease/Oce Finance);;1;;;;;;;1
OCW;Delaware Consulting;;;;;;;;1;1
OCW;Dell Computer;;1;;;;;;;1
OCW;DELOITTE CONSULTING;;;;1;;;;;1
OCW;Digital Revolution (123inkt.nl, 123accu);;;1;;;;;;1
OCW;Duo2;;;1;;;;;;1
OCW;DVT Groep;;;1;;;;;;1
OCW;EduContinu;;;;;1;;;;1
OCW;Enrise;;;;;;;;1;1
OCW;Ergo2Work (Dutchrebels Holding);;1;;;;;;;1
OCW;Esprit Telecom (vh EspritXB);;;;;;;1;;1
OCW;Exonet;;;;;1;;;;1
OCW;Experian Nederland;;;;1;;;;;1
OCW;F. Haverkamp;;;;;;;;1;1
OCW;FEM Products (incl. Scrumartikelen.nl);;;;;1;;;;1
OCW;Financieel KennisCentrum;;;;;;;;1;1
OCW;Fokus GmbH Leipzig;;;;1;;;;;1
OCW;Fondsenbeheer Nederland;;;;;1;;;;1
OCW;Forrester Research;;;;;;;;1;1
OCW;Franchunet;;;;;;;;1;1
OCW;Geodan Holding;;;;;1;;;;1
OCW;Gispen International;;;1;;;;;;1
OCW;Goldmund Wyldebeast & Wunderliebe;;;;;;;;1;1
OCW;Handelswinkel;;;;;;;;1;1
OCW;Hostice;;;;;;;;1;1
OCW;HP Hewlett Packard (incl. Autonomy, Verity);;;;1;;;;;1
OCW;Icorp;;;;1;;;;;1
OCW;Incentro;;;;;;;;1;1
OCW;ING Bank;;;;1;1;;;;1
OCW;Inkesta;;;;1;;;;;1
OCW;Innovero Software Solutions (incl. FormDesk);;;;1;1;;;;1
OCW;Innvire;;;;;;;;1;1
OCW;Instant Magazine;;;;;1;;;;1
OCW;Insyde;;;;1;;;;;1
OCW;Intermax;;;;;1;;;1;1
OCW;Interscience;;;;;1;;;;1
OCW;Interstroom;;;;;1;;;;1
OCW;IT-Recycling;;;;;;;;1;1
OCW;Ivo Broekhuizen Communicatie;;;;;1;;;;1
OCW;Just in Case;;1;;;;;;;1
OCW;Kabeldirect;;;1;;1;;;;1
OCW;Kinderboekenmuseum;;;;;;1;;;1
OCW;KPN Lokale Overheid (vh Gemnet);;;;;;;1;;1
OCW;Leferink Office Works;;;;;;1;;;1
OCW;Lexis Nexis;;;;1;;;;;1
OCW;Lexmark International (incl. Perceptive Software);;;;;1;;;;1
OCW;Lintermans, C.P.M.;;1;;;;;;;1
OCW;Logicworks;;1;;;;;;;1
OCW;Login Consultants Nederland;;;;;;;;1;1
OCW;M.G. Polman;;;;;;;1;;1
OCW;Manutan (vh Overtoom International);;1;1;;;;;;1
OCW;Maro Multimediaal;;1;;;;;1;;1
OCW;Mastik Consultancy;;;;;;1;;;1
OCW;Metamatter;;;;;1;;;;1
OCW;Mindbus;;;;;;;;1;1
OCW;My Forms;;;;;1;;;;1
OCW;NegoMetrix;;;;;1;;;;1
OCW;NewSouth Innovations Pty Limited;;;;;1;;;;1
OCW;Nieuwland Advies, Opleiding, Automatisering;;;;;;;;1;1
OCW;NLO Shieldmark (vh Zacco);;;;1;;;;;1
OCW;Noviprint;;1;;;;;;;1
OCW;Nsecure;;;;;;;1;;1
OCW;One.com Nederland;;;;;;;;1;1
OCW;Ontwerpwerk multidisciplinary design;;;;;1;;;1;1
OCW;P.L. Neves;;;;;;;1;;1
OCW;Pardon Consult (vh Wassenaar Consult);;;;1;1;;;;1
OCW;Payroll Professionals;;;;;;;;1;1
OCW;Planon;;;;;1;;;;1
OCW;PostNL Data Solutions (Cendris);;;;;1;;;;1
OCW;Quality Support (incl. Klantcontact monitor);;;;;;;1;;1
OCW;Raap Archeologisch Adviesbureau;;;;;;;;1;1
OCW;Redhotminute;;;;;1;;;1;1
OCW;Reflex Online;;;;1;1;;;;1
OCW;Reisinformatiegroep (9292, OV Reisinformatie);;;;;1;;;;1
OCW;Researchned;;;;;;;;1;1
OCW;Rosenthal, U. prof. Dr.;;1;;;;;;;1
OCW;Sans Institute (Escal Institute of Advanced Technologies);;;;;1;;;;1
OCW;Science Plus Group;;;;1;;;;;1
OCW;SLB Diensten;;1;;1;1;;;;1
OCW;Slim;;;;1;;;;;1
OCW;Smartphone Repair Company;;;;;;;1;;1
OCW;Software Borg;;;;;1;;;;1
OCW;Solvinity (vh Asp4All);;1;;;;1;;;1
OCW;Stg Government Roaming;;1;;;;;;;1
OCW;Stg SIDN Internet Domein;;;;;;;;1;1
OCW;Stichting Ring;;;;1;;;;;1
OCW;Stijlgeit (Remmelt Brink);;;;;;;;1;1
OCW;Studio Louter (Museumstudio);;;;;1;;;;1
OCW;Surfly B.V.;;;;;1;;;;1
OCW;Symantec;;;;;1;;;;1
OCW;TH&P Ter Hoeven & Partners;;;1;;;;;;1
OCW;T-Mobile;;;;1;;;1;;1
OCW;TOPdesk;;;;;1;;;1;1
OCW;Total Active Media;;;;;1;;;;1
OCW;TouchFix;;;1;;;;;;1
OCW;Transip;;;;;;;;1;1
OCW;Tweak;;;;;;;;1;1
OCW;Unity Production Foundation;;;;;;;;1;1
OCW;Van Campen Consulting;;;;1;;;;;1
OCW;Vancis;;;;;1;;;;1
OCW;VIP INTERNET;;;;;;;;1;1
OCW;Webservices.nl;;;;1;1;;;;1
OCW;Webstate;;;;1;1;;;;1
OCW;Wellnomics;;;;;1;;;;1
OCW;Wolters Kluwer (incl. Kluwer);;;;;1;;;;1
OCW;Xomnia;;;;;;;;1;1
OCW;XS4ALL INTERNET;;;;;;;1;;1
OCW;Zicht Nieuwe Media Ontwerpers;;;;;1;;;;1
SZW;Aanmelder.nl B.V.;;;;1;;;;;1
SZW;Aivar Technologies B.V.;;;;;;;;1;1
SZW;Andes B.V.;;;;;1;;;;1
SZW;Archie Europe B.V.;;;;;1;;;;1
SZW;BPI Services B.V.;;;;;1;;;;1
SZW;Centersound B.V.;;;;;1;;;;1
SZW;Circle Software Group B.V.;;;;;1;;;;1
SZW;CM Telecom B.V.;;;;;1;;;;1
SZW;Coosto B.V.;;;;;1;;;;1
SZW;CycloMedia Technology B.V.;;1;;;;;;;1
SZW;Defacto Software B.V.;;;;;1;;;;1
SZW;Dohsbase V.O.F.;;;;;1;;;;1
SZW;Exact Holding B.V.;;;;;1;;;;1
SZW;Finalist IT Group B.V.;;;;;1;;;;1
SZW;Flaccus;;;;;1;;;;1
SZW;Forrester research ltd.;;;;;1;;;;1
SZW;Gartner Nederland B.V.;;;;;1;;;;1
SZW;GroupSupport.com B.V.;;;;;1;;;;1
SZW;Hozicom;;;;;1;;;;1
SZW;IBM Nederland B.V.;;;;;1;;;;1
SZW;Innovero Software Solutions B.V.;;;;1;1;;;;1
SZW;iWelcome B.V.;;;1;;;;;;1
SZW;NMS National Multiple Services B.V.;;;;;1;;;;1
SZW;Objectif Lune Benelux B.V.;;;;;1;;;;1
SZW;Pardon Consult B.V.;;;;1;;;;;1
SZW;PDF-Tools AG;;;;;1;;;;1
SZW;PostNL Data Solutions B.V.;;;;1;1;;;;1
SZW;Prisma-IT B.V.;;;;;1;;;;1
SZW;Purfacts;;;;;1;;;;1
SZW;QuoVadis Trustlink B.V.;;;;;1;;;1;1
SZW;Science Plus Group B.V.;;;;;1;;;;1
SZW;Tele2 Nederland B.V.;;;;;;;1;;1
SZW;Telegrootgebruik B.V.;;;;;;;1;;1
SZW;Uptrends B.V.;;;;;1;;;;1
SZW;VNSG Diensten B.V.;;;;;1;;;;1
SZW;Voormedia B.V.;;;;;1;;;;1
SZW;XS4ALL Internet B.V.;;;;;;;1;;1
SZW;Your Hosting B.V.;;;;;1;;;;1
SZW;Zet Solutions B.V.;;;;1;;;;;1
VWS;Aenova B.V.;;;;1;;;;;1
VWS;Altec IndustriÃ«le Identificatie;;1;;;;;;;1
VWS;ALTERNATE COMPUTERVERSAND NEDERLAND;;1;;;;;;;1
VWS;Aris B.V.;;;1;;;;;;1
VWS;Arrow Holding B.V.;;;;1;;;;;1
VWS;Avangate B.V.;;;;1;;;;;1
VWS;Axway B.V.;;1;;;;;;;1
VWS;B.&A. Services B.V.;;;1;;;;;;1
VWS;B.V. Verenigde Instrumenthandel Salm & Kipp;;1;;;;;;;1
VWS;Between B.V.;;;;;;;;1;1
VWS;Beun- de Ronde B.V.;;;;1;;;;;1
VWS;Billink B.V.;;1;;;;;1;;1
VWS;bioMÃ©rieux Benelux B.V.;;;;1;;;;;1
VWS;Bio-Rad Laboratories B.V.;;;;1;;;;;1
VWS;bol.com B.V.;;1;;;;;1;;1
VWS;BPI Services B.V.;;;;1;;;1;;1
VWS;Brandenbarg Advies;;;;;;;;1;1
VWS;Central Point Nederland B.V.;;1;;;;;;;1
VWS;Centric Netherlands B.V.;;;;;;;;1;1
VWS;Cinnamon Interactive B.V.;;;;1;;;;;1
VWS;CloudVPS;;;;;;;1;;1
VWS;CM Telecom B.V.;;;;;;;1;;1
VWS;Conrad Electronic Benelux B.V.;;1;;;;;;;1
VWS;Coosto B.V.;;;;1;;;;;1
VWS;Coosto Holding B.V.;;;;1;;;;;1
VWS;Desan Marktonderzoek B.V.;1;;;1;;;;;1
VWS;DGMR Raadgevende Ingenieurs B.V.;;;1;;;;;;1
VWS;Dimension Data Nederland B.V.;;;1;;;;;;1
VWS;E-Office B.V.;;;1;1;;;;;1
VWS;EuroFIR AISBL;;;;1;;;;;1
VWS;E-Zorg;;;;1;;;;1;1
VWS;Farnell (Netherlands) B.V.;;1;;;;;;;1
VWS;Flashpoint-Security B.V.;;;;;;;1;;1
VWS;Flycatcher Internet Research B.V.;;;;1;;;;;1
VWS;G. Bakker en Zn. B.V.;;1;;;;;;;1
VWS;Geodan B.V.;;;;1;;;;;1
VWS;GetApped;;;;;;;;1;1
VWS;Haai B.V.;;;;1;;;;;1
VWS;Hecla Electronics B.V.;;1;1;1;;;;;1
VWS;Hostnet B.V.;;;;;;1;;;1
VWS;I & O Research B.V.;;;;;;;;1;1
VWS;Instant Magazine B.V.;;;;1;;;;;1
VWS;Internedservices;;;;1;;;;;1
VWS;ISS Nederland B.V.;;;1;;;;;;1
VWS;IT Services eXperts BV Madison Gurkha B.V.;;;;1;;;;;1
VWS;iWelcome B.V.;;;1;;;;;;1
VWS;JS Consultancy;;;1;;;;;;1
VWS;Klinkende Taal B.V.;;;;1;;;;;1
VWS;KPN Contact lokatie Eindhoven;;;;;;;1;;1
VWS;KPN Telecom B.V. Utrecht;;;;;;;1;;1
VWS;KPN XL;;;;;;;1;;1
VWS;Mansveld Projecten & Services B.V.;;;;;;;1;;1
VWS;Manutan B.V.;;;;;;;1;;1
VWS;Mavim Holding B.V.;;;;1;;;;;1
VWS;Mettler-Toledo B.V.;;1;;;;;;;1
VWS;Modelec Data-Industrie;;1;;;;;;;1
VWS;NEDERLAND ICT;;;;1;;;;;1
VWS;Network Innovations;;1;;;;;;;1
VWS;Network Innovations Services;;;;;;;1;;1
VWS;Networking4all B.V.;;;;1;;;;;1
VWS;Nieuwland Automatisering;;;1;;;;;;1
VWS;Odura advies en projecten B.V.;;;;1;;;;;1
VWS;Oribi Software B.V.;;;1;;;;;;1
VWS;PADACO Automatisering B.V.;;1;;;;;;;1
VWS;PCextreme B.V.;;;;1;;;;;1
VWS;Pondres Direct Mail B.V.;;;;1;;;1;;1
VWS;PQR B.V.;;;1;;;;;;1
VWS;Relatics B.V.;;;;1;;;;;1
VWS;RS Components B.V.;;1;;;;;;;1
VWS;SEEBURGER Benelux;;;1;;;;;;1
VWS;Shimadzu Benelux;;;1;;;;;;1
VWS;SmartDocuments Nederland B.V.;;;;1;;;;;1
VWS;Spotler Nederland B.V.;;;;1;;;;;1
VWS;Stichting Accessibility;;;;1;;;;;1
VWS;stichting government roaming nederland;;;;;;1;;;1
VWS;Stichting voor Duurzame Ontwikkeling;;;;1;;;;;1
VWS;Sumatra Software B.V.;;;1;;;;;;1
VWS;Superoffice Benelux B.V.;;;;1;;;;;1
VWS;Tangram B.V.;;;;1;;;;;1
VWS;Teamwork.com;;;;1;;;;;1
VWS;Telecom Service Leek B.V.;;1;;;;;1;;1
VWS;TimeTell B.V.;;;;1;;;;;1
VWS;Tinqwise B.V.;;;;1;;;;;1
VWS;Triptic B.V.;;;;;;;;1;1
VWS;UNICOM Global;;;;1;;;;;1
VWS;Upstream B.V.;;;1;;;;;;1
VWS;Via Futura;;;;1;;;;;1
VWS;Vicrea Solutions B.V.;;;1;;;;;;1
VWS;WebEx Communications B.V.;;;;;;;1;;1
VWS;Xolphin B.V.;;;;1;;;1;;1
VWS;XS4ALL Internet B.V.;;;;1;;;1;;1
VWS;Zet Solutions B.V.;;1;;;;;;;1
VWS;FACTS Online Veiligheidskundig Adviesbureau;;;;;;;;1;1
VWS;Tjoa Design;;;;1;;;;;1
VWS;Cendris Dataconsulting voorheen Omnidata;;;;1;;;;;1
VWS;Paree B.V.;;;;;;;1;;1
VWS;Campai BV;;;;;;;;1;1
VWS;Axians Comm. Solutions BV;;;1;;;;;;1
VWS;KNMvD;;1;;;;;;;1
VWS;Apple Distribution International WorldPay Ltd.;;;;1;;;;;1
VWS;J2 Global Ireland Ltd;;;;;;;1;;1
VWS;Circle Systems, Inc;;;;1;;;;;1
VWS;Kodak Alaris NL BV;;;1;;;;;;1
VWS;KPN Telecom Vaste Telefonie;;;;;;;1;;1
VWS;National Institute for Health and Welfare;;;;;;;;1;1
VWS;Equa;;1;;;;;;;1
VWS;Survey Monkey Europe;;;;1;;;;;1
VWS;SoftVision Development GmbH;;;;1;;;;;1
VWS;Microsoft Ireland Operations Limited;;;1;1;;;;;1
VWS;Falck Prevention B.V. (alle vestigingen);;;1;;;;;;1
VWS;Resource Strategies Inc Gateway Information Services;;;;1;;;;;1
VWS;KPN Telecom Facturering Vast Telefonie;;;;;;;1;;1
VWS;Mapbox;;;;1;;;;;1
VWS;KPN-Mobiel;;;;;;;1;;1
VWS;A.B. Info;;;;;;;1;;1
VWS;Avanade Netherlands B.V.;;1;;;;;;;1
VWS;Avic B.V.;;;;;;;1;;1
VWS;Basic and Smart B.V.;;;;1;;;;;1
VWS;Black Bytes B.V.;;;;1;;;;;1
VWS;Bugter Consult;;;;1;;;;;1
VWS;Cegeka Solutions and Projects B.V.;;;1;;;;;;1
VWS;Cirquest B.V.;;;1;;;;;;1
VWS;CM International B.V.;;;;;;;1;;1
VWS;DDC Europe B.V.;;;;;;;;1;1
VWS;Detron ICT Infra Support Services;;1;;;;;;;1
VWS;Disc B.V.;;;;1;;;;;1
VWS;DTT Multimedia B.V.;;;;1;;;;;1
VWS;E.Novation CRM Solutions B.V.;;;;1;;;;;1
