OBJECTID,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Area,Shape__Length
1265,2021/01/12 14:26:32+00,G1979,Eemsdelta,bestaand,0,muur,0.59,283,,0.5902195,3.34995108571638
1266,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,0,kademuur,23.451,283,,22.602099825,94.2157821459543
1267,2015/08/18 12:00:20+00,W0647,Waterschap Noorderzijlvest,bestaand,0,muur,6.776,283,,6.7757235,47.3646100132803
1268,2016/01/07 10:28:11+00,G0037,Stadskanaal,bestaand,0,kademuur,76.263,283,,76.2630595,319.732348140681
1269,2014/10/13 15:01:10+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,2.358,283,,2.358088,8.6235081826243
1270,2019/01/11 12:32:19+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,5.343,283,,5.342757,28.9884131632014
1271,2022/01/14 15:29:15+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,2.424,283,,2.423829,13.8381686785016
1272,2014/09/04 15:01:30+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,10.192,283,,10.1922445,39.012596197253
1273,2018/08/01 12:43:55+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,21.341,283,,21.3411415,46.5981391366072
1274,2016/11/11 08:16:42+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,32.877,283,,32.8768015,175.053621375849
1275,2014/09/30 15:09:12+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,15.11,283,,15.1099275,53.9758886319922
1276,2020/05/30 07:35:37+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,12.546,283,,12.5463345,58.749742936458
1277,2020/11/19 21:31:13+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,8.259,283,,8.25947,165.908769193698
1278,2022/08/23 10:29:14+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,2.906,283,,2.905698,58.4881180806572
1279,2020/11/19 21:37:49+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,0.254,283,,0.2538025,5.25870464426525
1280,2020/05/30 07:35:37+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,7.845,283,,7.844629,21.0206488807561
1281,2020/11/19 21:30:41+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,0.251,283,,0.251113,5.21316880385811
1282,2005/12/23 19:38:20+00,G0363,Amsterdam,bestaand,0,muur,0.773,283,,0.7734875,4.45877794894445
1283,2005/12/23 19:53:10+00,G0363,Amsterdam,bestaand,0,kademuur,32.044,283,,32.0436165,90.436134334645
1284,2005/12/23 17:12:18+00,G0363,Amsterdam,bestaand,0,muur,15.65,283,,15.6498425,42.1185332090225
1285,2014/04/01 15:58:26+00,G0363,Amsterdam,bestaand,0,muur,1.552,283,,1.5522755,8.07535032735343
1286,2009/07/14 16:33:53+00,G0363,Amsterdam,bestaand,0,muur,0.711,283,,0.710645,3.84128775882661
1287,2011/03/30 15:40:38+00,G0363,Amsterdam,bestaand,0,muur,6.898,283,,6.898049,16.274126289417
1288,2007/11/20 14:03:03+00,G0363,Amsterdam,bestaand,0,kademuur,11.654,283,,11.653704,53.7359116189919
1289,2020/06/05 08:03:29+00,L0004,Prorail,bestaand,0,muur,4.61,283,gerealiseerd,4.6104535,57.9733172806979
1290,2009/06/02 08:32:58+00,G0363,Amsterdam,bestaand,0,kademuur,0.955,283,,0.9547005,4.821139114312
1291,2020/06/05 08:03:29+00,L0004,Prorail,bestaand,0,muur,7.231,283,gerealiseerd,7.230577,42.3403299832134
1292,2020/06/05 08:03:29+00,L0004,Prorail,bestaand,0,muur,4.634,283,gerealiseerd,4.63425,57.9733181779546
1293,2017/04/03 15:42:18+00,G0363,Amsterdam,bestaand,0,kademuur,36.714,283,,36.7142075,103.614748539702
1294,2016/02/17 10:37:59+00,G0363,Amsterdam,bestaand,1,muur,6.847,283,,6.847204,28.5244088578225
1295,2009/08/20 13:50:39+00,G0363,Amsterdam,bestaand,0,muur,0.148,283,,0.1482115,1.59161571312515
1296,2005/12/23 17:18:36+00,G0363,Amsterdam,bestaand,0,muur,4.778,283,,4.7782025,15.5320554192494
1297,2016/02/17 10:37:59+00,G0363,Amsterdam,bestaand,1,muur,5.559,283,,5.558552,23.2368085465451
1298,2006/03/02 07:18:15+00,G0363,Amsterdam,bestaand,0,muur,2.922,283,,2.921985,25.1710562602214
1299,2019/08/30 13:54:57+00,G0363,Amsterdam,bestaand,0,muur,93.216,283,,93.2158305,154.624686065721
1300,2005/12/23 16:39:20+00,G0363,Amsterdam,bestaand,0,muur,0.43,283,,0.429955,2.85956874804782
1301,2015/06/19 14:18:20+00,G0363,Amsterdam,bestaand,0,muur,2.549,283,,2.548943415,14.6767439880763
1302,2014/05/15 15:13:46+00,G0363,Amsterdam,bestaand,0,muur,9.425,283,,9.425043,38.6426987206396
1303,2011/03/30 15:40:36+00,G0363,Amsterdam,bestaand,0,muur,1.551,283,,1.5513885,8.07865735947119
1304,2006/04/03 09:32:45+00,G0363,Amsterdam,bestaand,0,muur,6.062,283,,6.062454,28.8919910523296
1305,2020/06/05 10:12:57+00,G0363,Amsterdam,bestaand,0,muur,3.021,283,,3.0206385,19.523424031526
1306,2020/06/05 10:12:57+00,G0363,Amsterdam,bestaand,0,muur,37.862,283,,37.862137,95.0390493321188
1307,2020/01/17 14:04:55+00,G0164,Hengelo (O),bestaand,0,muur,36.971,283,,36.96897253,142.600061468573
1308,2016/04/15 09:28:06+00,G0164,Hengelo (O),bestaand,0,muur,1.135,283,,1.134995,5.07720091841497
1309,2016/04/15 09:28:06+00,G0164,Hengelo (O),bestaand,0,kademuur,0.334,283,,0.3339625,2.77549360158293
1310,2016/04/15 09:28:06+00,G0164,Hengelo (O),bestaand,0,kademuur,0.414,283,,0.4135,3.71233223244256
1311,2016/04/15 09:28:06+00,G0164,Hengelo (O),bestaand,0,muur,20.568,283,,20.567752,50.6381703498639
1312,2017/03/13 09:51:38+00,G0164,Hengelo (O),bestaand,0,muur,18.986,283,,18.985658475,119.417789278169
1313,2021/12/08 16:50:11+00,G0164,Hengelo (O),bestaand,0,muur,15.185,283,,15.1854655,26.06025176099
1314,2016/04/15 09:28:06+00,G0164,Hengelo (O),bestaand,0,kademuur,2.848,283,,2.847992,22.8287328004251
1315,2020/03/19 04:35:06+00,W0663,Waterschap Vechtstromen,bestaand,0,kademuur,1.861,283,,1.861345,12.0034008585452
1316,2016/04/15 09:28:06+00,G0164,Hengelo (O),bestaand,0,muur,1.446,283,,1.446416,14.21970246581
1317,2016/12/23 07:27:48+00,W0663,Waterschap Vechtstromen,bestaand,0,muur,0.68,283,,0.679883,5.74483411306836
1318,2015/11/20 09:58:50+00,G1742,Rijssen-Holten,bestaand,0,muur,20.987,283,,20.987247,46.6293024650953
1319,2016/12/23 07:27:48+00,W0663,Waterschap Vechtstromen,bestaand,0,muur,1.464,283,,1.464018,15.0220577951579
1320,2022/10/27 15:12:59+00,W0663,Waterschap Vechtstromen,bestaand,1,muur,4.45,283,,4.4501195,18.88870450317
1321,2015/11/20 09:58:50+00,G1742,Rijssen-Holten,bestaand,0,muur,36.975,283,,37.83096001,187.985015223424
1322,2016/12/23 07:27:48+00,W0663,Waterschap Vechtstromen,bestaand,0,muur,1.921,283,,1.9206935,13.5868963569277
1323,2015/11/20 09:58:50+00,G1742,Rijssen-Holten,bestaand,0,muur,30.458,283,,30.45784,81.1482248454718
1324,2020/11/25 09:27:18+00,G1742,Rijssen-Holten,bestaand,0,muur,18.161,283,,18.160775,45.3224301093852
1325,2015/11/20 09:58:50+00,G1742,Rijssen-Holten,bestaand,-2,muur,7.418,283,,7.418444,25.8067596021327
1326,2015/11/20 09:58:50+00,G1742,Rijssen-Holten,bestaand,0,muur,35.358,283,,35.575323145,126.795918041278
1327,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,0,muur,0.192,283,,0.192401,1.7546327193802
1328,2015/04/02 13:52:24+00,G1892,Zuidplas,bestaand,0,muur,19.483,283,,19.482872,83.4366412229301
1329,2015/02/04 13:04:02+00,G1892,Zuidplas,bestaand,0,muur,2.551,283,,2.55099,17.0987286216963
1330,2015/01/09 15:09:42+00,G1892,Zuidplas,bestaand,0,muur,1.863,283,,1.8625425,19.2214014938677
1331,2015/01/09 15:09:42+00,G1892,Zuidplas,bestaand,0,muur,1.552,283,,1.552251,15.1794362639056
1332,2015/01/08 14:47:58+00,G1892,Zuidplas,bestaand,0,muur,2.354,283,,2.353912,19.864959557099
1333,2015/01/09 15:09:42+00,G1892,Zuidplas,bestaand,0,muur,0.946,283,,0.945727,9.8781734507089
1334,2015/01/09 15:09:42+00,G1892,Zuidplas,bestaand,0,muur,0.95,283,,0.9499625,9.88361873489785
1335,2015/01/08 14:47:58+00,G1892,Zuidplas,bestaand,0,muur,5.262,283,,5.262311,35.743047683185
1336,2015/01/09 15:09:42+00,G1892,Zuidplas,bestaand,0,muur,2.139,283,,2.1394135,20.7237216641046
1337,2015/01/09 15:09:42+00,G1892,Zuidplas,bestaand,0,muur,0.595,283,,0.59485,6.33388359911589
1338,2015/01/15 15:32:40+00,G1892,Zuidplas,bestaand,0,muur,3.314,283,,3.3137785,33.548831068104
1339,2017/03/26 18:57:28+00,G1892,Zuidplas,bestaand,0,muur,44.178,283,,44.1782145,150.532803748127
1340,2015/01/08 14:47:58+00,G1892,Zuidplas,bestaand,0,muur,24.277,283,,24.276746,153.710363561042
1341,2015/01/09 15:09:42+00,G1892,Zuidplas,bestaand,0,muur,0.807,283,,0.807282,8.45307385381376
1342,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,2,muur,62.028,283,,62.0280615,138.573653511756
1343,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,0.449,283,,0.448818,3.59865177544346
1344,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,1.886,283,,1.885548,8.2377860138479
1345,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,0.158,283,,0.157682,1.6007035941793
1346,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,23.553,283,,23.553094,110.285367432435
1347,2016/11/24 16:52:38+00,G0505,Dordrecht,bestaand,0,muur,8.862,283,,8.8615895,31.9004502788517
1348,2017/03/14 11:37:49+00,G0505,Dordrecht,bestaand,0,kademuur,17.659,283,,17.6588055,99.3179180454097
1349,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,2,muur,67.724,283,,67.723574,141.563313944979
1350,2016/11/24 16:48:36+00,G0505,Dordrecht,bestaand,0,muur,35.493,283,,35.4928025,237.052638858263
1351,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,52.862,283,,52.8619195,251.762670348476
1352,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,kademuur,7.686,283,,7.6856485,44.772735390706
1353,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,4.046,283,,4.045799,27.6102761113535
1354,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,0.167,283,,0.167063,1.65500998414498
1355,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,2.374,283,,2.3739325,10.5582258964979
1356,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,10.827,283,,10.827497,47.489272732794
1357,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,78.275,283,,78.2753125,404.940639303314
1358,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,0.8,283,,0.7998635,3.57940007683812
1359,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,1.319,283,,1.319177,9.88478601365862
1360,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,0.672,283,,0.6724775,3.28400046210387
1361,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,7.049,283,,7.04871,19.2068881138825
1362,2015/11/05 15:25:17+00,G0505,Dordrecht,bestaand,0,muur,1.045,283,,1.0447155,11.3827440092062
1363,2019/10/12 09:35:01+00,G0505,Dordrecht,bestaand,0,muur,14.074,283,,14.074124,57.7056180148401
1364,2014/09/18 14:14:10+00,G0599,Rotterdam,bestaand,0,muur,9.374,283,,9.37412,43.1634150763589
1365,2009/03/20 11:17:10+00,G0599,Rotterdam,bestaand,0,muur,1.942,283,,1.94215,12.6007182128413
1366,2014/09/18 14:28:24+00,G0599,Rotterdam,bestaand,0,muur,1.844,283,,1.84577474,7.82499385300977
1367,2018/10/11 13:14:56+00,G0599,Rotterdam,bestaand,0,muur,110.031,283,,110.0314955,492.720358921514
1368,2014/09/05 15:38:31+00,G0599,Rotterdam,bestaand,0,muur,5.351,283,,5.351085,18.7753785963851
1369,2014/02/20 15:18:45+00,G0599,Rotterdam,bestaand,0,muur,17.585,283,,17.58453,115.751918221405
1370,2020/06/24 08:31:04+00,L0004,Prorail,bestaand,0,muur,0.328,283,gerealiseerd,0.3284505,3.31477136276067
1371,2014/02/19 11:42:28+00,G0599,Rotterdam,bestaand,0,muur,24.071,283,,24.0714985,160.967643628243
1372,2014/09/18 14:14:12+00,G0599,Rotterdam,bestaand,0,muur,4.306,283,,4.305843,26.814537000854
1373,2020/09/16 06:34:02+00,G0599,Rotterdam,bestaand,0,kademuur,12.667,283,,12.633507565,34.8606298023205
1374,2014/06/03 10:34:54+00,G0599,Rotterdam,bestaand,0,muur,4.34,283,,4.3399655,19.0339260167053
1375,2020/06/17 07:06:58+00,G1883,Sittard-Geleen,bestaand,0,muur,2.373,283,,2.3726775,13.113526891216
1376,2020/06/24 08:31:04+00,L0004,Prorail,bestaand,1,muur,2.544,283,gerealiseerd,2.544226,17.5725330872399
1377,2022/12/08 09:04:44+00,G1711,Echt-Susteren,bestaand,0,muur,0.133,283,,0.13311,1.45989184072086
1378,2022/12/16 10:25:15+00,G1711,Echt-Susteren,bestaand,0,muur,3.819,283,,3.819355,19.1247295067497
1379,2022/12/08 09:03:50+00,G1711,Echt-Susteren,bestaand,0,muur,0.715,283,,0.7148175,4.9900005654476
1380,2022/12/09 10:50:07+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.054,283,,0.053825,0.962723186183122
1381,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,0,kademuur,0.517,283,,0.516509,5.02619437094305
1382,2015/09/23 13:13:58+00,G1674,Roosendaal,bestaand,0,muur,9.885,283,,9.8854835,55.5086952713458
1383,2015/09/23 13:12:27+00,G1674,Roosendaal,bestaand,0,muur,0.234,283,,0.234018,2.11453843415272
1384,2015/09/23 13:12:24+00,G1674,Roosendaal,bestaand,0,muur,0.258,283,,0.25803,2.18208141551766
1385,2015/09/23 13:13:59+00,G1674,Roosendaal,bestaand,0,muur,16.044,283,,16.044088,100.198389712761
1386,2015/09/23 13:12:26+00,G1674,Roosendaal,bestaand,0,muur,0.245,283,,0.24494,2.15818029318533
1387,2020/09/30 14:17:46+00,G1674,Roosendaal,bestaand,1,muur,12.9,283,,12.9001445,45.7170150412716
1388,2015/09/23 13:13:59+00,G1674,Roosendaal,bestaand,0,muur,9.086,283,,9.085947,57.0644318990642
1389,2015/09/23 13:12:26+00,G1674,Roosendaal,bestaand,0,muur,0.257,283,,0.2569,2.20220570450236
1390,2023/01/16 12:09:20+00,G1674,Roosendaal,bestaand,1,muur,12.31,283,,12.3099665,45.741190547871
1391,2015/09/23 13:13:59+00,G1674,Roosendaal,bestaand,0,muur,0.15,283,,0.1503315,1.56160682286895
1392,2019/09/09 08:17:01+00,G1674,Roosendaal,bestaand,0,muur,15.976,283,,15.9762265,89.3782547386633
1393,2019/07/04 15:07:40+00,G1674,Roosendaal,bestaand,0,muur,12.951,283,,12.950638,70.4791232870126
1394,2015/09/23 13:12:24+00,G1674,Roosendaal,bestaand,0,muur,0.255,283,,0.254624,2.15668629332574
1395,2015/09/23 13:13:37+00,G1674,Roosendaal,bestaand,0,muur,5.506,283,,5.5064595,32.6645217209357
1396,2019/08/29 14:26:48+00,G1674,Roosendaal,bestaand,1,muur,9.619,283,,9.6188545,64.8708086561879
1397,2015/09/23 13:12:27+00,G1674,Roosendaal,bestaand,0,muur,0.259,283,,0.259066,2.20021252047234
1398,2015/09/23 13:13:52+00,G1674,Roosendaal,bestaand,0,muur,0.367,283,,0.366728,7.67915873346075
1399,2022/07/13 09:40:16+00,G1674,Roosendaal,bestaand,0,kademuur,10.799,283,,10.7990625,48.2842429499689
1400,2014/09/29 13:27:18+00,G0995,Lelystad,bestaand,0,muur,1.807,283,,1.807298,18.6569556603029
1401,2014/09/29 13:26:22+00,G0995,Lelystad,bestaand,0,muur,3.059,283,,3.0589845,27.3718351308826
1402,2014/07/02 10:57:11+00,G0599,Rotterdam,bestaand,0,kademuur,1014.12,283,,1014.1201465,816.766784521801
1403,2014/09/19 14:49:39+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,5.651,283,,5.651011,26.621759898632
1404,2014/09/04 15:01:30+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,4.037,283,,4.0370105,30.5305346027362
1405,2014/10/16 11:09:52+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,10.102,283,,10.1020265,54.0176928644957
1406,2014/09/30 15:09:12+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,36.48,283,,36.479639,74.9789323434019
1407,2014/07/24 12:20:20+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,31.704,283,,31.705302525,84.0942471624608
1408,2014/07/07 09:06:10+00,G0546,Leiden,bestaand,0,muur,5.426,283,,5.4255435,36.8447812672997
1409,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,0.5,283,,0.499784,2.947885417759
1410,2021/08/03 13:36:47+00,G0546,Leiden,bestaand,0,kademuur,9.318,283,,9.317957,55.8257619740111
1411,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,0.275,283,,0.274974,3.03880048877344
1412,2020/05/24 09:20:49+00,G0546,Leiden,bestaand,0,muur,36.056,283,,36.0556935,178.209057824274
1413,2017/02/24 20:45:22+00,G0546,Leiden,bestaand,0,muur,17.2,283,,17.2004885,51.9549732767884
1414,2014/05/01 12:46:10+00,G0546,Leiden,bestaand,1,muur,5.061,283,,5.0613695,31.3660260774772
1415,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,0.349,283,,0.3493775,4.69183791473036
1416,2014/06/27 12:25:43+00,G0546,Leiden,bestaand,0,muur,2.507,283,,2.507177,9.78663456009993
1417,2016/07/03 18:06:39+00,G0546,Leiden,bestaand,0,muur,4.328,283,,4.328286,19.834838309648
1418,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,2.892,283,,2.891689,9.9304105062569
1419,2019/04/15 10:49:11+00,G0546,Leiden,bestaand,0,kademuur,3.773,283,,3.773363,10.1649914327614
1420,2015/09/11 14:28:24+00,G0546,Leiden,bestaand,0,muur,3.747,283,,3.747372,8.52521295711609
1421,2016/07/03 18:06:39+00,G0546,Leiden,bestaand,0,muur,3.924,283,,3.924322,14.8149840705918
1422,2021/09/30 07:25:51+00,G0546,Leiden,bestaand,0,kademuur,161.725,283,,161.724968,838.975174858295
1423,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,4.966,283,,4.96563,37.4698306415808
1424,2021/12/17 08:53:59+00,G0546,Leiden,bestaand,0,muur,4.303,283,,4.302725,30.3743522596549
1425,2014/03/13 10:39:59+00,G0599,Rotterdam,bestaand,0,kademuur,261.682,283,,261.6817705,324.866440124627
1426,2021/03/11 08:58:33+00,G0599,Rotterdam,bestaand,0,kademuur,10646.901,283,,10646.901329,2395.83998958423
1427,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,muur,2.117,283,,2.1170145,16.2372405463231
1428,2020/03/10 11:38:15+00,G0599,Rotterdam,bestaand,0,kademuur,27.467,283,,27.466869,110.859375389376
1429,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,kademuur,6826.933,283,,6826.9329185,1158.25373432658
1430,2014/03/21 13:52:30+00,G0599,Rotterdam,bestaand,0,kademuur,1431.697,283,,1431.696572,1061.22364229193
1431,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,kademuur,851.326,283,,851.3262705,526.728874967585
1432,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,muur,3.8,283,,3.7999595,33.4615891523716
1433,2015/02/03 16:11:04+00,G0599,Rotterdam,bestaand,0,kademuur,6512.167,283,,6512.1671785,2147.51485707775
1434,2015/09/07 10:40:22+00,P0028,Zuid-Holland,bestaand,0,muur,0.472,283,,0.47194,4.47590441036631
1435,2020/03/10 11:38:15+00,G0599,Rotterdam,bestaand,0,muur,8.506,283,,8.506236,34.242872890632
1436,2017/08/23 09:36:25+00,G0599,Rotterdam,bestaand,1,muur,2.881,283,,2.880595,25.6581948878023
1437,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,muur,16.442,283,,16.4458838,143.766142735424
1438,2015/07/22 13:56:09+00,G0599,Rotterdam,bestaand,0,kademuur,302.028,283,,302.028046,569.526960832679
1439,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,muur,15.926,283,,15.926304,139.170042205228
1440,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,muur,0.364,283,,0.364359,3.60790048591414
1441,2014/09/19 14:49:39+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,10.645,283,,10.63883157,43.5758240706851
1442,2014/09/04 15:01:30+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,8.269,283,,8.26856,27.4475624244271
1443,2014/10/01 14:44:11+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,10.876,283,,10.876356,42.5140289147554
1444,2014/09/19 14:49:39+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,11.682,283,,11.681695985,41.7388959422878
1445,2015/05/08 08:15:07+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,1.398,283,,1.397717,5.26924872356459
1446,2014/12/24 14:02:58+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,9.263,283,,9.263312,24.4638287202259
1447,2014/10/16 09:30:29+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,7.172,283,,7.1717665,18.9914539358065
1448,2014/10/02 13:57:32+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,24.872,283,,24.872301,55.9854740485094
1449,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,1.025,283,,1.0248915,6.05425166460069
1450,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,3.27,283,,3.270125,23.0323207675515
1451,2016/06/29 15:27:46+00,G0546,Leiden,bestaand,1,muur,6.069,283,,6.068551,32.5680855197696
1452,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,1.278,283,,1.278492,9.12781546302141
1453,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,1.373,283,,1.3728945,9.25467164251565
1454,2014/02/10 11:14:16+00,G0546,Leiden,bestaand,1,muur,4.749,283,,4.7487605,24.222265532718
1455,2016/07/03 18:06:39+00,G0546,Leiden,bestaand,0,muur,1.471,283,,1.4713755,7.36538369085569
1456,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,0.403,283,,0.403486,4.63152997419855
1457,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,14.338,283,,14.337807,57.2776766005346
1458,2014/07/02 05:34:11+00,G0546,Leiden,bestaand,0,kademuur,4.073,283,,4.072945,20.2702736714248
1459,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,6.894,283,,6.893821,44.804990862472
1460,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,muur,0.516,283,,0.516174,3.73463733631034
1461,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,1.877,283,,1.877139,12.3653382320505
1462,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,5.419,283,,5.419076,34.6423600867784
1463,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,1.034,283,,1.033989,6.95012743515632
1464,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,muur,6.24,283,,6.2395655,23.4677342217374
1465,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,muur,1.896,283,,1.896025,15.4827429910997
1466,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,muur,4.119,283,,4.11867,26.7239337717274
1467,2021/09/10 10:24:07+00,G0502,Capelle aan den IJssel,bestaand,0,muur,0.725,283,,0.7245045,7.24442151796934
1468,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,4.329,283,,4.328641,28.4948676428265
1469,2020/10/06 16:35:50+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,28.696,283,,28.696174,184.55143293483
1470,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,muur,6.792,283,,6.7922025,43.8918804544735
1471,2021/10/22 14:31:21+00,G0505,Dordrecht,bestaand,0,muur,35.635,283,,35.6345915,136.705533795629
1472,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,1.259,283,,1.2594215,15.563501404895
1473,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,0.988,283,,0.9884265,8.79056787004374
1474,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,0.182,283,,0.182426,1.70881245336911
1475,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,1,283,,0.9998155,8.90223945819593
1476,2021/03/09 08:30:13+00,G0505,Dordrecht,bestaand,0,muur,29.097,283,,29.096561,82.467976318868
1477,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,4.889,283,,4.88857,28.2048110836051
1478,2015/11/20 09:58:50+00,G1742,Rijssen-Holten,bestaand,-2,muur,2.271,283,,2.270708,28.9178493086567
1479,2020/11/25 09:27:18+00,G1742,Rijssen-Holten,bestaand,0,muur,4.839,283,,4.8387925,20.3202211950271
