OBJECTID;EENHEID;LEGENDA;FORMATIE;LEGEND_KRT;EENHEID_TXT;SHAPE_LENGTH;SHAPE_AREA;COUNTER
418;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;403.8343233479;4439.7168473964;419
419;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;445.4420268274;2223.9115874729;420
420;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;637.5911394504;4682.6241024813;421
421;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;163.7570919064;1859.6517911532;422
422;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;4352.5512380013;279618.995753139;423
423;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;1080.6275517421;40233.8981885596;424
424;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;12614.6631904987;721436.831326314;425
425;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;906.9798757735;39963.3039523638;426
391;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;158.9970137925;709.0154247853;392
392;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;37.9993066951;1.6763918014;393
393;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;18088.5230689603;2919998.60490389;394
394;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;875.7423528701;18397.4082993879;395
395;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;639.2323648012;22267.1320872416;396
396;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;1083.3060117509;26495.6488856694;397
397;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;649.2388067267;16065.8926516772;398
398;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;875.0636077312;24861.5711583111;399
399;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;650.0911396035;22494.9233801001;400
400;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;634.2522570797;21142.6115247124;401
401;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;2764.4561274461;84562.6183877395;402
402;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;622.8393612375;14086.7178865081;403
403;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;2447.1573546092;96791.8616011579;404
404;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;1095.669689384;18309.4887500727;405
405;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;403.1678721155;8733.3013160363;406
406;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;2258.7562962834;113610.910021088;407
407;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;700.1065272573;3402.0090836294;408
408;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;129.3518935317;1146.1223754241;409
450;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;1082.2271474155;25954.6386139736;451
451;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;452.1926477845;4559.4129516769;452
452;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;2060.67177982;56209.8418617468;453
453;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;546.9008505049;8428.0932170803;454
458;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;3005.1894087365;164042.549262049;459
459;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;846.5318132335;40041.6711661253;460
460;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;500.6362687314;13375.1928247159;461
461;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;690.968261627;20423.4130273497;462
462;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;443.5266399738;6701.2735456456;463
463;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;1696.3356044715;39481.0052387094;464
464;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;5890.5565663758;377884.081335487;465
465;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;997.5900261984;24190.8293573083;466
466;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;1215.1018862274;46596.179051969;467
467;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;5825.5209753069;501944.035185214;468
468;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;915.3121706543;9358.4192477109;469
469;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;811.1038115199;20497.3963187286;470
470;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;1372.4269505032;48242.3112001593;471
471;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;714.7646452015;17184.6196186914;472
454;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;3244.7008503728;216338.637934729;455
455;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;1039.4756002717;10777.1350272956;456
456;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;588.1771712352;20830.4323706561;457
457;11;Kaarteenheid 11: Hollandveen Lp. op Laag van Voorburg op Laag van Rijswijk;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;11: Hollandveen op Voorburg op Rijswijk;11;416.35823926;8283.544072343;458
426;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;844.4006713421;35795.1105352711;427
427;9;Kaarteenheid 9: Hollandveen Lp. op Lp. van Wormer op Laag van Rijswijk, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;9: Hollandveen op Wormer/Rijswijk, top zand boven 5m - NAP;9;84641.412718583;16603261.8391945;428
428;10;Kaarteenheid 10: Hollandveen Lp. op Laag van Ypenburg op Lp. Van Wormer;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;10: Hollandveen op Ypenburg op Wormer;10;644.6543009245;9145.6067740269;429
429;10;Kaarteenheid 10: Hollandveen Lp. op Laag van Ypenburg op Lp. Van Wormer;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;10: Hollandveen op Ypenburg op Wormer;10;75.6321721926;376.5462538669;430
430;10;Kaarteenheid 10: Hollandveen Lp. op Laag van Ypenburg op Lp. Van Wormer;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;10: Hollandveen op Ypenburg op Wormer;10;273.0249189457;3114.0152982825;431
431;10;Kaarteenheid 10: Hollandveen Lp. op Laag van Ypenburg op Lp. Van Wormer;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;10: Hollandveen op Ypenburg op Wormer;10;996.1773789723;51561.3414607752;432
432;10;Kaarteenheid 10: Hollandveen Lp. op Laag van Ypenburg op Lp. Van Wormer;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;10: Hollandveen op Ypenburg op Wormer;10;142.4236992836;547.57265234;433
433;10;Kaarteenheid 10: Hollandveen Lp. op Laag van Ypenburg op Lp. Van Wormer;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;10: Hollandveen op Ypenburg op Wormer;10;2988.2288073258;138909.319991393;434
434;10;Kaarteenheid 10: Hollandveen Lp. op Laag van Ypenburg op Lp. Van Wormer;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;10: Hollandveen op Ypenburg op Wormer;10;1518.2106259042;26982.3043729248;435
435;10;Kaarteenheid 10: Hollandveen Lp. op Laag van Ypenburg op Lp. Van Wormer;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;10: Hollandveen op Ypenburg op Wormer;10;474.3410851105;15999.2480905243;436
436;10;Kaarteenheid 10: Hollandveen Lp. op Laag van Ypenburg op Lp. Van Wormer;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;10: Hollandveen op Ypenburg op Wormer;10;1213.0116893432;44427.5987881338;437
437;10;Kaarteenheid 10: Hollandveen Lp. op Laag van Ypenburg op Lp. Van Wormer;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;10: Hollandveen op Ypenburg op Wormer;10;482.6976503656;14639.8677257644;438
