OBJECTID,MATERIAAL,DIEPTE,KWKSTATU,KWKOPME,KWKPLAAN,OSMOMSCH,IWS_MEMO,KWKNAAM,KSMIDENT,VERANKERING,KERIDENT,IWS_EIGENAAR,KSM_TYPE,Shape__Length,GlobalID
49790,21,-4.5,300,waterdichte opsluiting,,,"betonnen deksloof, breedte 0,5m hoogte 1,5m",,407,,,,2,27.9319106735099,ae7bb5b4-554d-486f-9baf-78ffc6ca70eb
49791,21,-4.5,300,waterdichte opsluiting,,,"betonnen deksloof, breedte 0,5m hoogte 1,5m",,258,,,,2,99.2943823493309,b7e9987b-cce1-4e87-a2b6-8261622b0f95
49792,4,-1.8,300,waterdichte opsluiting Variabele diepte ziev memo,,,"Diepte varierend tussen -1,8 aan de randen tot -4,6 in het midden, daar zit ook nog een inmiddels dichtgemetselde duiker. 198902_Tek_24-8 Situatie P130-P138.4.pdf",,23875,,,,2,55.1075610176765,e3b23672-9b04-4e6b-80ea-985d30c93e6f
49793,8,,300,,,in-/uittredepunt gestuurde boring,Join Z/20/032453,,15886,3,iwk,,4,3.41409082618433,74646c35-7848-4b74-9777-803fca3c04e9
49794,4,,300,noordelijk landhoofd brug stroinkgemaal,,,,,IWK,2,IWK,,2,36.5577115034383,01e9a0e3-4a66-4642-a6e7-a6116b5564d3
49795,21,-4.5,300,waterdichte opsluiting,,,"betonnen deksloof, breedte 0,5m hoogte 1,5m",,23871,,,,2,79.575765817725,8745a5a6-6ca9-4a3e-b883-50a47e93e0fd
49796,3,-11,300,fietsbrug,fietsbrug parallel aan spoor bij Weteringkade,fietsbrug,NWO vergunning  0000025 handhaving 0002074,,BC2241,,,,,18.0691771234035,dce62a77-f366-4115-b088-961a12136dc6
49797,3,-7,300,max 45t,brug bij Vechterweerd,landhoofd brug bij Vechterweerd,"NWO betonnen landhoofd op staten buispalen, diepte is diepte buispaal",brug bij Vechterweerd,BC2243,,,,,23.223537753191,9a3c6601-3bdc-4a70-ba0c-108c0d8cc98d
49798,1,,300,booggewelf,Peutroleumkelder,Peutroleumkelder,NWO gemetselde kelder oorspronkelijk voor opslag peutroleum begin 1900,Peutroleumkelder Genemuiden,10093,,IWK,,5,23.4970767776849,944f00a6-a819-4c8a-8d9d-640664230eca
49799,3,3,300,,Reinwaterkelder Turfmarkt,Reinwaterkelder Turfmarkt,NWO,Reinwaterkelder Turfmarkt,6252,,IWK,,5,73.7789649799269,b0cc38e8-a6e2-4244-8d15-dc56b4d5cdc9
49800,,,300,,,in/uittrede gestuurde boringen,,,IWK,,IWK,,4,5.44196553806073,bf654c47-5351-49cd-9961-9538b00045c8
49801,5,-3.99,300,aangelegd project Kampereilanden 2019,,"damwand nabij 101-2,2",,"damwand nabij 101-2,2",13634,3,IWK,,2,5.58716788808239,608d6828-7444-45a7-97d9-8e75a20bd54a
49802,5,-4.97,300,aangelegd project Kampereilanden 2019,,"damwand nabij 102-10,0",,,13310,3,IWK,,2,4.18752289507939,5dbb9e79-adc6-4567-8c2a-f2c8b924c13d
49803,,0,300,Landhoofd Brug,brug A28 nabij Keersluis,brug A28 nabij Keersluis,NWO brug A28 nabij Keersluis,brug A28 nabij Keersluis,124,,,,,31.8733214015046,54901b72-c85b-494f-8a22-ec4406e2e509
49804,,0,300,Landhoofd Brug,brug A28 nabij Keersluis,brug A28 nabij Keersluis,NWO brug A28 nabij Keersluis,brug A28 nabij Keersluis,125,,,,,32.0661501454951,0fa23092-6ef8-4148-944b-6cf236b6980a
49805,,0,300,Landhoofd Brug,Hofvlietbrug,Hofvlietbrug,NWO Hofvlietbrug,Hofvlietbrug,126,,,,,35.1851751165669,3a796ab6-077a-439e-ba26-5e8740a5ecda
49806,,0,300,Landhoofd Brug,loopbrug brugwachtershuis,loopbrug brugwachtershuis,NWO loopbrug brugwachtershuis,loopbrug brugwachtershuis,127,,,,,6.77906203234313,88c4b219-5cd8-4c72-8a12-368f08c0d907
49807,,0,300,Landhoofd Brug,Twistvlietbrug oostzijde,Twistvlietbrug oostzijde,NWO Twistvlietbrug oostzijde,Twistvlietbrug oostzijde,128,,,,,30.5015768948686,36bee414-2aeb-48ae-8c0b-59fc5f559cd9
49808,,0,300,Landhoofd Brug,Matenbroekerbrug,Matenbroekerbrug,NWO Matenbroekerbrug,Matenbroekerbrug,129,,,,,28.0707523386183,e807c4b1-a094-4853-997a-dce9b200bb41
49809,,0,300,Landhoofd Brug,Noord Berkumerbrug,Noord Berkumerbrug,NWO Noord Berkumerbrug,Noord Berkumerbrug,130,,,,,29.2030620474277,6e5e1168-ea13-4115-9dda-0c21b2a80763
49810,,0,300,Landhoofd Brug,Noord Berkumerbrug,Noord Berkumerbrug,NWO Noord Berkumerbrug,Noord Berkumerbrug,131,,,,,29.1345365511615,20773337-dd1f-4c07-9659-937af28da4d6
49811,,0,300,Landhoofd Brug,spoorbrug Hessenweg,spoorbrug Hessenweg,NWO spoorbrug Hessenweg,spoorbrug Hessenweg,135,,,,,14.31127177905,4dd378cc-8361-4a53-9e90-ae59df815188
49812,,0,300,Landhoofd Brug,brug Staphorster Grote Stouwe,brug Staphorster Grote Stouwe,NWO brug Staphorster Grote Stouwe,brug Staphorster Grote Stouwe,137,,,,,5.83315558154403,1994868a-94de-469d-b46e-0465e6db12f3
49813,,0,300,Landhoofd Brug,brug Rijksparallelweg,brug Rijksparallelweg,NWO brug Rijksparallelweg,brug Rijksparallelweg,138,,,,,14.6444133392847,bedff445-2a4c-4414-9569-365e2a4e0f37
49814,4,,300,Damwand in teen,,Damwand in teen,geschatte locatie uit pdf revisie Westenholte,,IWK,,IWK,,4,95.1345295276988,4818ce70-8e45-4f0b-85b4-b462ccc59568
49815,4,,300,Damwand in teen,,Damwand in teen,geschatte locatie uit pdf revisie Westenholte,,IWK,,IWK,,4,108.554329609725,2e435380-6a66-4dd3-81f1-c621d4104217
49816,4,,300,Damwand in teen,,Damwand in teen,geschatte locatie uit pdf revisie Westenholte,,IWK,,IWK,,4,148.286566405484,e655f912-8b30-4160-9829-e5d616a95661
49817,4,,300,Damwand in teen,,Damwand in teen,geschatte locatie uit pdf revisie Westenholte,,IWK,,IWK,,4,30.9139612156554,9eeedc33-d62f-45be-8f6a-fc880f0f0f44
49818,4,,300,Damwand in teen,,Damwand in teen,geschatte locatie uit pdf revisie Westenholte,,IWK,,IWK,,4,79.5935929164135,280f0a73-b58f-49b3-98c5-5b3cc892dc36
49819,,0,300,Landhoofd Brug,brug A32,brug A32,NWO brug A32,brug A32,139,,,,,21.1977910628414,7b5707db-1946-49b0-b99c-22aba9d90606
49820,,0,300,Landhoofd Brug,brug A32,brug A32,NWO brug A32,brug A32,140,,,,,20.434637112384,79782844-c738-4aa8-8ef2-251dcc6de9e6
49821,,0,300,Landhoofd Brug,spoorbrug,spoorbrug,NWO spoorbrug,spoorbrug,141,,,,,11.7060010675717,3657c02c-bab6-44a4-b266-ae23efe717b8
49822,,0,300,Landhoofd Brug,brug Reggersweg,brug Reggersweg,NWO brug Reggersweg,brug Reggersweg,142,,,,,9.85880159876993,fca18100-ddb9-48e8-9a10-ccb5946ce2ab
49823,,0,300,Landhoofd Brug,Kappebrug,Kappebrug,NWO Kappebrug,Kappebrug,143,,,,,6.35177140419633,f6c46935-6a6c-4e17-863d-1f62faa6625f
49824,,0,300,Landhoofd Brug,Kappebrug,Kappebrug,NWO Kappebrug,Kappebrug,144,,,,,6.20056900538741,9a85a346-4a40-474a-866a-01290cb820be
49825,,0,300,Landhoofd Brug,Soestbrug,Soestbrug,NWO Soestbrug,Soestbrug,145,,,,,4.96104273048263,ebd70813-9f82-49f8-9283-6b36b6411cbd
49826,,0,300,Landhoofd Brug,Soestbrug,Soestbrug,NWO Soestbrug,Soestbrug,146,,,,,5.53438849340085,2e640c95-121c-4125-bcc1-8eeb03261417
49827,,0,300,Landhoofd Brug,brug,brug,NWO brug,brug,147,,,,,2.19210811630918,6ced2a06-2229-4df9-bb30-bd12d1ce1b2b
49828,,0,300,Landhoofd Brug,brug,brug,NWO brug,brug,148,,,,,2.04437789987239,442e2cd5-653b-43d4-a189-ef1076217d5a
49829,,0,300,Landhoofd Brug,brug Zuthemerweg,brug Zuthemerweg,NWO brug Zuthemerweg,brug Zuthemerweg,149,,,,,5.2180598875559,e29aaded-5f1e-439b-92cc-90d94df4c1e0
49830,,0,300,Landhoofd Brug,brug Zuthemerweg,brug Zuthemerweg,NWO brug Zuthemerweg,brug Zuthemerweg,150,,,,,5.84791877341592,ea479f29-789b-48c9-b81a-338b9164f62f
49831,,0,300,Landhoofd Brug,brug Aalvangersweg,brug Aalvangersweg,NWO brug Aalvangersweg,brug Aalvangersweg,151,,,,,5.16045133688159,3a212a73-c020-489d-a55d-157082006722
49832,,0,300,Landhoofd Brug,brug Aalvangersweg,brug Aalvangersweg,NWO brug Aalvangersweg,brug Aalvangersweg,152,,,,,5.11991924030266,54af3a69-5a4d-4d57-8dbd-919cfe38fb98
49833,,0,300,Landhoofd Brug,spoorbrug,spoorbrug,NWO spoorbrug,spoorbrug,153,,,,,4.98586451810127,4b12a13e-5eb9-4604-aa15-e915cddf46d9
49834,,0,300,Landhoofd Brug,brug Sekdoornse dijk,brug Sekdoornse dijk,NWO brug Sekdoornse dijk,brug Sekdoornse dijk,154,,,,,2.72473484955634,2de47575-0f53-4803-8e52-962ee5d49fee
49835,,0,300,Landhoofd Brug,Blokjesbrug,Blokjesbrug,NWO Blokjesbrug,Blokjesbrug,155,,,,,15.6149978216743,78953380-a218-4ef9-8e3f-e45ce0a15e4b
49836,,0,300,Landhoofd Brug,spoorbrug,spoorbrug,NWO spoorbrug,spoorbrug,156,,,,,4.93935471716144,6262f6e0-c572-47ec-8191-8097b8cf937d
49837,,0,300,Landhoofd Brug,brug Sekdoornse dijk,brug Sekdoornse dijk,NWO brug Sekdoornse dijk,brug Sekdoornse dijk,157,,,,,2.73334447299882,81ba8884-ab2d-4564-a7c0-08eed9b8bb74
49838,,0,300,Landhoofd Brug,brug Braunstraat,brug Braunstraat,NWO brug Braunstraat,brug Braunstraat,158,,,,,9.70175164641,c2b7a2df-8ff5-4cda-8978-485fdddb9754
49839,,0,300,Landhoofd Brug,brug Oldeneelallee,brug Oldeneelallee,NWO brug Oldeneelallee,brug Oldeneelallee,159,,,,,29.2663532870127,bef9e234-560b-4106-8009-bd5ac045511f
49840,,0,300,Landhoofd Brug,brug Edisonstraat,brug Edisonstraat,NWO brug Edisonstraat,brug Edisonstraat,160,,,,,7.7831131302666,7bb8a102-0196-43e8-8d2a-f2febaa4ed02
49841,,0,300,Landhoofd Brug,Blokjesbrug,Blokjesbrug,NWO Blokjesbrug,Blokjesbrug,161,,,,,16.2718956764748,6a56494e-e371-493a-a539-94247a9e385e
49842,,0,300,Landhoofd Brug,spoorbrug,spoorbrug,NWO spoorbrug,spoorbrug,162,,,,,6.71271249288347,42b35395-08f9-488e-918c-dcced58d79a6
49843,,0,300,Landhoofd Brug,brug N348,brug N348,NWO brug N348,brug N348,163,,,,,14.4849192254184,55c8ae89-afde-4630-bdca-fb5007122776
49844,,0,300,Landhoofd Brug,spoorbrug,spoorbrug,NWO spoorbrug,spoorbrug,164,,,,,10.3933680761647,0b268c47-1492-46db-be46-687ba5b55a56
49845,,0,300,Landhoofd Brug,Weteringbrug,Weteringbrug,NWO Weteringbrug,Weteringbrug,165,,,,,11.2654134380087,69815892-3571-4f98-a600-d9d2c6c8b7ec
49846,,0,300,Landhoofd Brug,Weteringbrug,Weteringbrug,NWO Weteringbrug,Weteringbrug,166,,,,,11.4918183502155,fcd3415b-23e0-4d28-9e51-89321f3f898f
49847,,0,300,Landhoofd Brug,brug Achterdijkspad,brug Achterdijkspad,NWO brug Achterdijkspad,brug Achterdijkspad,167,,,,,1.90888789851969,a0f4c8e8-850e-46ef-aacd-243cfe8f3a6a
49848,,0,300,Landhoofd Brug,brug Achterdijkspad,brug Achterdijkspad,NWO brug Achterdijkspad,brug Achterdijkspad,168,,,,,1.67223951710878,1ebdcc5a-26d9-4af1-8dd7-923523081d04
49849,,0,300,Landhoofd Brug,Hanekampbrug,Hanekampbrug,NWO Hanekampbrug,Hanekampbrug,169,,,,,18.1509532517922,436386e7-7cc6-4fbc-82bd-2d1409568fe6
49850,,0,300,Landhoofd Brug,Hanekampbrug,Hanekampbrug,NWO Hanekampbrug,Hanekampbrug,170,,,,,17.398242727951,629d301c-8254-490a-a51a-38b3a2510b63
49851,,0,300,Landhoofd Brug,Sassenpoortbrug,Sassenpoortbrug,NWO Sassenpoortbrug,Sassenpoortbrug,171,,,,,10.4919567299928,5f06e21b-4fd5-4031-a977-446db27e6355
49852,,0,300,Landhoofd Brug,Nieuwe Havenbrug,Nieuwe Havenbrug,NWO Nieuwe Havenbrug,Nieuwe Havenbrug,172,,,,,14.8255144928256,7895a453-fa7d-4902-9809-9514f92a74da
49853,,0,300,Landhoofd Brug,Kamperpoortbrug,Kamperpoortbrug,NWO Kamperpoortbrug,Kamperpoortbrug,173,,,,,27.2034495054886,c645f5c7-24d0-4353-8f6a-83ae890ad0b2
49854,,0,300,Landhoofd Brug,Hofvlietbrug,Hofvlietbrug,NWO Hofvlietbrug,Hofvlietbrug,174,,,,,24.4620341123027,bf23803b-6658-4690-abd3-6c7f2eae1627
49855,,0,300,Landhoofd Brug,Hofvlietbrug,Hofvlietbrug,NWO Hofvlietbrug,Hofvlietbrug,175,,,,,25.8535148094305,8e6b63f6-d14c-473e-89a7-7609d60fa0b3
49856,,0,300,Landhoofd Brug,Achtergrachtbrug,Achtergrachtbrug,NWO Achtergrachtbrug,Achtergrachtbrug,176,,,,,22.4328890024635,2d3741f8-fe06-4984-86a7-98a5026694ab
49857,,0,300,Landhoofd Brug,brug Diezerkade,brug Diezerkade,NWO brug Diezerkade,brug Diezerkade,177,,,,,21.468836668323,2476e5c6-cc8e-4045-ba57-0fe4c447dccd
49858,,0,300,Landhoofd Brug,brug Oldeneelallee,brug Oldeneelallee,NWO brug Oldeneelallee,brug Oldeneelallee,178,,,,,39.6895932844134,10d1d90f-ee6c-464a-9559-b32365b15820
49859,,0,300,Landhoofd Brug,brug Paxtonstraat,brug Paxtonstraat,NWO brug Paxtonstraat,brug Paxtonstraat,179,,,,,8.9822876839257,3793e199-2705-4d18-942e-00cd2ccef70f
49860,,0,300,Landhoofd Brug,Hoevenbrug,Hoevenbrug,NWO Hoevenbrug,Hoevenbrug,180,,,,,3.96783026287452,15a0cd80-d8b3-4838-b624-a06796c869fa
49861,,0,300,Landhoofd Brug,Hoevenbrug,Hoevenbrug,NWO Hoevenbrug,Hoevenbrug,181,,,,,5.21452624884268,53bc91a3-9f31-49c2-99e6-640a1c3645e5
49862,,0,300,Landhoofd Brug,brug,brug,NWO brug,brug,182,,,,,5.03358719130821,fc3cd0d3-73e5-4617-a08e-aabc929e93de
49863,,0,300,Landhoofd Brug,brug,brug,NWO brug,brug,183,,,,,5.13522151231029,01df3267-4944-4117-bfa0-639c73943f82
49864,,0,300,Landhoofd Brug,Molenbrug,Molenbrug,NWO Molenbrug,Molenbrug,184,,,,,19.514848704838,e764eb83-d541-477f-a592-311a122ea7ea
49865,,0,300,Landhoofd Brug,brug Dalfsen,brug Dalfsen,NWO brug Dalfsen,brug Dalfsen,185,,,,,14.7901137264581,41371722-14a5-4bcf-99a6-53a8678460ea
49866,,0,300,Landhoofd Brug,brug N348,brug N348,NWO brug N348,brug N348,186,,,,,12.7760981914842,9e448a70-dc0b-46d3-b33f-48af563b9724
49867,,0,300,Landhoofd Brug,Kerkbrug,Kerkbrug,NWO Kerkbrug,Kerkbrug,194,,,,,6.92996464519561,0aa867f6-08c5-4a3a-9e34-3814aac0bb9a
49868,,0,300,Landhoofd Brug,brug dalfsen,brug dalfsen,NWO brug dalfsen,brug dalfsen,195,,,,,16.0728164285529,8352f4ec-325b-43b6-995d-40bcf39bd789
49869,,0,300,Landhoofd Brug,brug Werkerlaan,brug Werkerlaan,NWO brug Werkerlaan,brug Werkerlaan,196,,,,,25.7871398972581,dfab8292-27bd-46cc-816c-d6ff97480bd4
49870,,0,300,Landhoofd Brug,brug Werkerlaan,brug Werkerlaan,NWO brug Werkerlaan,brug Werkerlaan,197,,,,,24.4086255233536,88606a8b-d130-4b71-9e97-f22bfaef1e86
49871,,0,300,Landhoofd Brug,Mastenbroekerbrug,Mastenbroekerbrug,NWO Mastenbroekerbrug,Mastenbroekerbrug,198,,,,,12.4145690592541,0364d799-e1da-4a5d-b089-09666d661615
49872,,0,300,Landhoofd Brug,Twistvlietbrug,Twistvlietbrug,NWO Twistvlietbrug,Twistvlietbrug,199,,,,,30.626536809905,6dbbb135-1641-48f7-9526-59d9b390a1db
49873,,0,300,Landhoofd Brug,brug Gasthuisdijk,brug Gasthuisdijk,NWO brug Gasthuisdijk,brug Gasthuisdijk,200,,,,,13.4117196858847,2be05524-8c31-45a9-a195-4246d724ab79
49874,,0,300,Landhoofd Brug,spoorbrug,spoorbrug,NWO spoorbrug,spoorbrug,201,,,,,10.170872184238,0cd4ebdf-43f1-484e-82d6-7c8d409209e9
49875,,0,300,Landhoofd Brug,brug nabij Westenholte,brug nabij Westenholte,NWO brug nabij Westenholte,brug nabij Westenholte,202,,,,,24.2486103950173,1922c34f-6acf-4371-a6fc-5fef15466b19
49876,,0,300,Landhoofd Brug,Molenbrug,Molenbrug,NWO Molenbrug,Molenbrug,203,,,,,20.4019708852892,4a7de43c-4628-4b2a-b021-0137ece601ef
49877,,0,300,Landhoofd Brug,stadsbrug Kampen,stadsbrug Kampen,NWO stadsbrug Kampen,stadsbrug Kampen,204,,,,,15.7607389733483,8776505d-c454-44f5-9735-c58fdb32e6b0
49878,,0,300,Landhoofd Brug,Eilandbrug N50,Eilandbrug N50,NWO Eilandbrug N50,Eilandbrug N50,205,,,,,17.0797122340813,09f1353a-227c-415c-94b0-67a9209b7fe1
49879,,0,300,Landhoofd Brug,Schoenkuipenbrug,Schoenkuipenbrug,NWO Schoenkuipenbrug,Schoenkuipenbrug,206,,,,,6.20739985980039,b583d259-35e2-4d86-b62c-3b16ffee2651
49880,,,300,,,in-/uittredepunt gestuurde boring,join z/19/027499,,15897,3,iwk,,20,10.1281715171773,b0da64ee-be91-4efc-92e0-4c97d76f5814
49881,,,300,,,in-/uittredepunt gestuurde boring,join z/19/027499,,15898,3,iwk,,20,8.16562509926212,0acf047b-ba4c-42e4-ae45-39495ac12319
49882,4,17.5,300,constr.5 Type damwand: AZ26,,Pothoofdkade,Y:\GEO\GISProducten\Keringen\Constructies en Damwanden\Dijkring53a\Damwand_PothoofdkadeDeventer,Pothoofdkade,16515,2,,,2,6.318273958305,302a419f-e336-402c-a1c3-61fafe834a37
49883,5,,300,,,Damwand als overlaat,aan 1 kant een meter gront aanwezig,,17789,3,IWK,,2,1.41319963997407,3359792f-ce8e-4701-9962-eb08f91739f2
49884,5,,300,,,overloop in de vorm van Damwand,,,17469,3,IWK,,2,10.8969259690249,04901956-8ff3-45ad-8a49-755a1c4f4b63
49885,4,,300,,,Damwand aanlegsteiger Voorhaven Deventer,"38 m1 stalen damwand, lang 3,5 m (Larsen 601), voorlangs paal/schot 
Ruimte tussen bestaande paal/schot en damwand opgevuld met beton 
Hierop breuksteen 10/60kg 400 kg/m1 ",,16520,,,,2,37.9494733689191,713f6673-5b2d-48e1-a479-01bbceb5c59f
49886,4,9,300,,,Damwand voor woning,"Geen revisie bekend, gegevens afkomstig uit vergunning. Wandlengte 21m, weerstand 1740x10mm3, profiel PU22.",,16522,,IWK,,2,21.2907002589309,2ff38f91-c908-4206-ba56-87bd40a03675
49887,3,-0.6,300,,,droge kelder,"Waterdichte kleder stond niet als vergunningvoorwaarde. hoogte maten geschat uit tekening uitgaande van damwand op +2,5NAP.",,16521,,IWK,,5,44.9811695335794,f94c302a-3dba-4510-a4ca-43e41362bd2b
49888,3,-5.7,100,,,,,, ,3,,,2,165.599549571965,d73fa08d-2f29-41a7-87f4-c41982103463
49889,4,-6.92,100,,,,,, ,1,,,2,102.763462080686,423ec417-b41e-4e6b-ab96-3fd9d8e466f5
49890,,0,300,Landhoofd Brug,brug nabij Westenholte zuid,brug nabij Westenholte zuid,NWO brug nabij Westenholte zuid,brug nabij Westenholte zuid,121,,,,,23.8228479386633,1fa20990-3b42-4a95-b8bf-a5f7005e3864
49891,,,300,,,drainage tbv kwel,tijdens onderhoud in kaart gebracht in 2018,,IWK,,IWK-11-0095A,,4,639.14500912323,79dc6d8b-2980-4b30-943c-3027216ed8cc
49892,,-4.5,300,staalkwal: S355GP,Kistdam bij BRE Kampen BV,Kistdam bij BRE Kampen BV IJsselzijde,"ankers tussen damwanden: GEWI staal 20mm FEB 500/550, 4 meter lang; ankernivaeu +4m NAP.",AZ18 (referentie op tekeningen),292,1,,,2,313.061566214833,49b367b1-dd00-40e3-8b49-91f755cc62cb
49893,4,-5.5,300,staalkwal: S355GP,Kistdam bij BRE Kampen BV, Kistdam bij BRE Kampen BV landzijde,"ankers tussen damwanden: GEWI staal 20mm FEB 500/550, 4 meter lang; ankernivaeu +4m NAP.",AZ18 (referentie op tekeningen),305,,,,2,284.804037507133,3b7b0056-1fbe-424a-b56b-b6a3986f849b
49894,4,,300,sluit aan op Kistdam Betonson,,,waarschijnlijk zelfde constructie Kistdam Betonson,,19072,,,,2,26.4867903018225,519834df-fb46-4d18-a91a-73ef114eecc0
49895,4,-7.75,300,,Kistdam Betonson,Kistdam Botonson Landzijde,"46 ankers tussen damwanden M24 8.8; hoh afstand 2,62m; lengte 4m.",AZ26 (referentie op tekeningen),317,,,,2,142.910000457396,e64a71e1-9144-406d-a443-3dddf9df571a
49896,4,-5,300,,Kistdam Betonson,Kistdam Botonson IJsselzijde,"46 ankers tussen damwanden M24 8.8; hoh afstand 2,62m; lengte 4m.",AZ26 (referentie op tekeningen),318,1,,,2,126.532766336622,d0175d7a-4ec9-4514-a44b-cc862207c421
49897,22,,300,,Drain tussen nr.28 en nr.34,Drainage,,,19075,3,,,4,127.843300574801,bae0e12a-019f-4652-9758-f11ec75a1c4a
49898,,,204,,,,,, ,,,,,9.7554453501779,b928950e-863d-4db4-9e16-e6dfdf34781c
49899,8,,300,,,in-/uittredepunt gestuurde boring,,,20671,,IWK,,4,10.0906841340022,6d733f14-67f0-457a-855a-3c6f424d9725
49900,,0,300,Landhoofd Brug,spoorbrug nabij Westenholte zuid,spoorbrug nabij Westenholte zuid,NWO spoorbrug nabij Westenholte zuid,spoorbrug nabij Westenholte zuid,122,,,,,10.0058622828384,bf49d750-1d98-4694-a30e-db631f99fff6
49901,,0,300,Landhoofd Brug,Hofvlietbrug,Hofvlietbrug,NWO Hofvlietbrug,Hofvlietbrug,123,,,,,52.1198291737232,6f8520d5-5a5c-4301-a08a-ee955a8cd847
49902,,0,300,Landhoofd Brug,brug bij Spooldersluis,brug bij Spooldersluis,NWO brug bij Spooldersluis,brug bij Spooldersluis,120,,,,,14.8642153516285,85f079e6-7e65-4f69-a94c-a73a50e6972e
49903,,,300,rond 80,,drainage tbv kwel,tijdens onderhoud in kaart gebracht in 2022,,IWK,,IWK-10-0128B,,4,39.9749109333918,94adb904-a3ec-48db-bd6a-d2495c756841
49904,,,300,materiaal onbekend,,in-/uittredepunt gestuurde boring,,,20989,,IWK,,4,4.06959103838291,f5aaf35a-432b-4163-83cf-ca2ce1d7d623
49905,,,300,materiaal onbekend,,in-/uittredepunt gestuurde boring,,,20990,,IWK,,4,2.94757512870187,bd153833-4037-4a5e-a9ad-bb07dd39d554
49906,,,300,,,in-/uittredepunt gestuurde boring,,,22590,,IWK,,4,12.3107780702202,6eb234ce-b6c6-4df4-a49d-46dba2b896b9
49907,,,300,,,in-/uittredepunt gestuurde boring,,,22591,,IWK,,4,8.78738194634176,b632b12e-4271-41dc-8617-687e6fcf9971
49908,,,300,,,intredepunt gestuurde boring,,,22592,,IWK,,4,9.10396756917171,deb34031-7c40-4b52-91ad-9f9943fc3308
49909,,,300,,,uittredepunt gestuurde boring,,,22593,,IWK,,4,8.49320410151921,84d86421-eeba-470c-90db-05cdce46458a
49910,4,5.5,100,,,,,, ,,,,2,60.5316323338196,c606b19d-b4d3-4c78-8cae-61dea9105c1a
49911,4,,100,,,,,, ,3,,,2,10.3269922693917,c4ffe670-e7ca-4e52-8442-4c81b0f12612
49912,,0,300,Landhoofd Brug,Schoenkuipenbrug,Schoenkuipenbrug,NWO Schoenkuipenbrug,Schoenkuipenbrug,43,,,,,9.0186776686689,9cbd5140-91a5-4b98-8449-b908ba4b5960
49913,,0,300,Landhoofd Brug,brug,brug,NWO brug,brug,44,,,,,9.63541602706863,ff797efc-e055-4b6c-89bd-46347a619ae0
49914,,0,300,Landhoofd Brug,Vechtbrug,Vechtbrug,NWO Vechtbrug,Vechtbrug,132,,,,,14.2141698670856,0ad74211-ee67-44a2-b299-f83617ad6ec6
49915,,0,300,Landhoofd Brug,Vechtbrug,Vechtbrug,NWO Vechtbrug,Vechtbrug,133,,,,,14.1728383886317,8fbeea54-517d-4b01-bced-0cc2d6770aec
49916,,0,300,Landhoofd Brug,spoorbrug Hessenweg,spoorbrug Hessenweg,NWO spoorbrug Hessenweg,spoorbrug Hessenweg,134,,,,,11.7402725676334,e65f532a-a2ce-4ffd-92b3-52be6513dfb6
49917,,0,300,Landhoofd Brug,loopbrug aanlegsteigers Kampen,loopbrug aanlegsteigers Kampen,NWO loopbrug aanlegsteigers Kampen,loopbrug aanlegsteigers Kampen,49,,,,,1.94092761488795,00a96b8f-e429-45a1-be1e-2f95ceda0a14
49918,4,-3.75,300,AZ12 volgens DO,,Damwand bij Buitendijkse woningbouw Grafhorst,,Damwand bij Buitendijkse woningbouw Grafhorst,23229,3,IWK,,2,241.63880580579,2055c2ee-2330-47fc-80f4-905235dc9263
49919,,0,300,Landhoofd Brug,Eilandbrug N50,Eilandbrug N50,NWO Eilandbrug N50,Eilandbrug N50,50,,,,,17.0823327755328,8ef06ff9-0421-4f5d-b9d6-b53078f36a11
49920,,0,300,Landhoofd Brug,loopbrug aanlegsteigers Kampen,loopbrug aanlegsteigers Kampen,NWO loopbrug aanlegsteigers Kampen,loopbrug aanlegsteigers Kampen,105,,,,,1.69441346729355,43208c22-146a-4183-a82b-8f39d203aa03
49921,,0,300,Landhoofd Brug,loopbrug aanlegsteigers Kampen,loopbrug aanlegsteigers Kampen,NWO loopbrug aanlegsteigers Kampen,loopbrug aanlegsteigers Kampen,106,,,,,1.70971255010426,cbacb789-db95-4ec2-a23b-7d6f6a30def8
49922,,0,300,Landhoofd Brug,loopbrug aanlegsteigers Kampen,loopbrug aanlegsteigers Kampen,NWO loopbrug aanlegsteigers Kampen,loopbrug aanlegsteigers Kampen,107,,,,,1.710163735276,350577e0-4ab5-4034-b3b2-d6fe42964010
49923,,0,300,Landhoofd Brug,stadsbrug Kampen,stadsbrug Kampen,NWO stadsbrug Kampen,stadsbrug Kampen,108,,,,,20.6523626255609,9195a619-6804-457c-b62b-04ca3a322c34
49924,,0,300,Landhoofd Brug,brug Siemelinksweg,brug Siemelinksweg,NWO brug Siemelinksweg,brug Siemelinksweg,109,,,,,16.5445957965866,da007119-6419-4391-b4af-d10f745e320d
49925,,0,300,Landhoofd Brug,spoorbrug,spoorbrug,NWO spoorbrug,spoorbrug,110,,,,,12.4735496150901,66218cf3-124e-4f9f-98c0-5873c8989ccd
49926,,0,300,Landhoofd Brug,brug Molbergsweg,brug Molbergsweg,NWO brug Molbergsweg,brug Molbergsweg,111,,,,,6.287148879778,2e7967f7-a43a-4557-85bc-d273890f0ae0
49927,,0,300,Landhoofd Brug,brug Zutphenseweg,brug Zutphenseweg,NWO brug Zutphenseweg,brug Zutphenseweg,112,,,,,15.446616459554,6780a864-2387-46df-99bf-f82b0d4625db
