FID,id,name,type,parentid,userid,id_from,id_to,length_map,z_from,z_to,width,height,color,voornaam,achternaam,gdb_geomattr_data,shape
dmlinks.264,6104,"ARK, monding Waal t.h.v. Tiel",RR - Link,3B_LINK,0,6022,6049,4190.3572,0,0,0,0,0,0,0,,"LINESTRING (160276 433270, 157931.14059999958 436911.28130000085)"
dmlinks.265,6105,"ARK, Bernhardsluizen",RR - Link,3B_LINK,0,6034,6049,7981.9853,0,0,0,0,0,0,0,,"LINESTRING (151802.0009999983 442029.0540000014, 157931.14059999958 436911.28130000085)"
dmlinks.266,6106,Oude Maas,RR - Link,3B_LINK,0,6023,6029,0,0,0,0,0,0,0,0,,"LINESTRING (121808 425636, 85465.86239999905 426871.0839000009)"
dmlinks.267,6107,Oude Maas,RR - Link,3B_LINK,0,6029,6038,0,0,0,0,0,0,0,0,,"LINESTRING (85465.86239999905 426871.0839000009, 80479.97520000115 434472.1176000014)"
dmlinks.268,6108,Oude Maas,RR - Link,3B_LINK,0,6023,6028,0,0,0,0,0,0,0,0,,"LINESTRING (121808 425636, 93790.02160000056 428833.20710000023)"
dmlinks.269,6109, ,RR - Link,3B_LINK,0,6023,6024,0,0,0,0,0,0,0,0,,"LINESTRING (121808 425636, 111346.25879999995 424340.29780000076)"
dmlinks.270,6110,Beneden Merwede,RR - Link,3B_LINK,0,6023,6025,0,0,0,0,0,0,0,0,,"LINESTRING (121808 425636, 110935.9178000018 428723.48519999906)"
dmlinks.271,6111,Dordtsche Kil,RR - Link,3B_LINK,0,6023,6026,0,0,0,0,0,0,0,0,,"LINESTRING (121808 425636, 112465.37040000036 420311.4957999997)"
dmlinks.272,6112,Noord,RR - Link,3B_LINK,0,6023,6090,0,0,0,0,0,0,0,0,,"LINESTRING (121808 425636, 111644.6884999983 432099.47199999914)"
dmlinks.273,6113,Nieuwe Merwede-Oude Maas,RR - Link,3B_LINK,0,6023,6038,0,0,0,0,0,0,0,0,,"LINESTRING (121808 425636, 80479.97520000115 434472.1176000014)"
dmlinks.274,6114,Noord,RR - Link,3B_LINK,0,6023,6037,0,0,0,0,0,0,0,0,,"LINESTRING (121808 425636, 97950.17190000042 435359.34380000085)"
dmlinks.275,6115,Spui,RR - Link,3B_LINK,0,6029,6016,3900.8175,0,0,0,0,0,0,0,,"LINESTRING (85465.86239999905 426871.0839000009, 73541.1063000001 423818.4461000003)"
dmlinks.276,60851, ,RR - Link,3B_LINK,0,6010,60101,0,0,0,0,0,0,0,0,,"LINESTRING (188930.99320000038 416264.05999999866, 187702 418730)"
dmlinks.277,1001_1,"Twenthekanaal,sluis Eefde",RR - Link,3B_LINK,0,6044,142,33474.7139,0,0,0,0,0,0,0,,"LINESTRING (207940.90740000084 460458.6099999994, 210881.34710000083 461560.2281999998)"
dmlinks.278,1010_1, ,RR - Link,3B_LINK,0,165,6114,0,0,0,0,0,0,0,0,,"LINESTRING (188733.2276000008 523969.17170000076, 186490.33100000024 526327.7237000018)"
dmlinks.279,1016_1, ,RR - Link,3B_LINK,0,6114,164,0,0,0,0,0,0,0,0,,"LINESTRING (186490.33100000024 526327.7237000018, 190235.3515000008 525737.0588999987)"
dmlinks.280,1020_1, ,RR - Link,3B_LINK,0,1111,1111_1,0,0,0,0,0,0,0,0,,"LINESTRING (252439.1697999984 524418.4508999996, 252798.44139999896 523196.92749999836)"
dmlinks.281,1028_1, ,RR - Link,3B_LINK,0,1137,1137_1,0,0,0,0,0,0,0,0,,"LINESTRING (260450.54919999838 558047.8335000016, 260886.0155000016 559359.9635000005)"
dmlinks.282,2003_1, ,RR - Link,3B_LINK,0,255,6043,0,0,0,0,0,0,0,0,,"LINESTRING (109657.5100999996 498953.0133000016, 109749.625 495759.28130000085)"
dmlinks.283,3001_1,"Linge, inlaat Doornenburg",RR - Link,3B_LINK,0,6031,331,22294.3924,0,0,0,0,0,0,0,,"LINESTRING (195318.6352000013 439849.376600001, 196107.69889999926 435261.11730000004)"
dmlinks.284,3004_1, ,RR - Link,3B_LINK,0,349,6049,0,0,0,0,0,0,0,0,,"LINESTRING (158555.5725999996 436907.0289000012, 157931.14059999958 436911.28130000085)"
dmlinks.285,3007_1,Linge Gorinchem,RR - Link,3B_LINK,0,346,6046,0,0,0,0,0,0,0,0,,"LINESTRING (128950.58709999919 431354.2694000006, 127549.16160000116 431224.99170000106)"
dmlinks.286,3008_1, ,RR - Link,3B_LINK,0,333,6032,0,0,0,0,0,0,0,0,,"LINESTRING (174541.69299999997 440041.0661999993, 174523 440540)"
dmlinks.287,4003_1,Monding Vecht in ARK bij Nigteve,RR - Link,3B_LINK,0,6051,453_1,5771.0724,0,0,0,0,0,0,0,,"LINESTRING (130615.9849999994 479340.94150000066, 130995.6239 477310.69860000163)"
dmlinks.288,4004_1,Zeesluis Muiden,RR - Link,3B_LINK,0,6058,591,6794.5073,0,0,0,0,0,0,0,,"LINESTRING (142697.92309999838 496960.8401999995, 142065.94830000028 495597.88709999993)"
dmlinks.289,4006_1, ,RR - Link,3B_LINK,0,453,6051,0,0,0,0,0,0,0,0,,"LINESTRING (131733.72019999847 480018.3566999994, 130615.9849999994 479340.94150000066)"
dmlinks.290,4013_1,Gemaal Schilthuis,RR - Link,3B_LINK,0,438_1,6038,0,0,0,0,0,0,0,0,,"LINESTRING (82382.84310000017 435556.6596999988, 80479.97520000115 434472.1176000014)"
dmlinks.291,4014_1, ,RR - Link,3B_LINK,0,439,6038,0,0,0,0,0,0,0,0,,"LINESTRING (78100.16959999874 438218.4026999995, 80479.97520000115 434472.1176000014)"
dmlinks.292,4016_1,Lekgemaal De Koekoek,RR - Link,3B_LINK,0,6036,436,6284.491,0,0,0,0,0,0,0,,"LINESTRING (123776.58590000123 440777.28130000085, 123018.97480000183 441093.61499999836)"
dmlinks.293,4018_1,"Leidsche Rijn, bij KWA inlaatgem",RR - Link,3B_LINK,0,6040,451,9700.8693,0,0,0,0,0,0,0,,"LINESTRING (133899.25620000064 455314.3438999988, 133533.66930000111 455377.74439999834)"
dmlinks.294,4024_1,Angstel,RR - Link,3B_LINK,0,453_2,6051,0,0,0,0,0,0,0,0,,"LINESTRING (130026.46970000118 478768.1422000006, 130615.9849999994 479340.94150000066)"
dmlinks.295,4025_1, ,RR - Link,3B_LINK,0,455,6043,0,0,0,0,0,0,0,0,,"LINESTRING (109501.91710000113 493199.15890000015, 109749.625 495759.28130000085)"
dmlinks.296,4026_1, ,RR - Link,3B_LINK,0,452,6041,0,0,0,0,0,0,0,0,,"LINESTRING (131176.52290000021 465699.0029999986, 130121.35399999842 466315.6601999998)"
dmlinks.297,4032_1, ,RR - Link,3B_LINK,0,6058,592,0,0,0,0,0,0,0,0,,"LINESTRING (142697.92309999838 496960.8401999995, 140656.46489999816 495681.5425999984)"
dmlinks.298,4034_1, ,RR - Link,3B_LINK,0,434,4101,0,0,0,0,0,0,0,0,,"LINESTRING (151081.01410000026 443037.5654999986, 144596.45309999958 452108.125)"
dmlinks.299,4035-1,Gemaal & klepstuw Caspargouwse W,RR - Link,3B_LINK,0,6039,4050,8116.6239,0,0,0,0,0,0,0,,"LINESTRING (141879.14350000024 449760.98110000044, 142741.79729999974 450362.0595000014)"
dmlinks.300,4041_1, ,RR - Link,3B_LINK,0,4099,454,0,0,0,0,0,0,0,0,,"LINESTRING (123526.27490000054 484946.75869999826, 121533.94220000133 492204.5423000008)"
dmlinks.301,4052_1, ,RR - Link,3B_LINK,0,450_2,6040,0,0,0,0,0,0,0,0,,"LINESTRING (133430.78869999945 454705.42130000144, 133899.25620000064 455314.3438999988)"
dmlinks.302,4054_1, ,RR - Link,3B_LINK,0,6040,450,0,0,0,0,0,0,0,0,,"LINESTRING (133899.25620000064 455314.3438999988, 134559.73310000077 454977.6464000009)"
dmlinks.303,4056_1,Parksluizen,RR - Link,3B_LINK,0,438,6038,0,0,0,0,0,0,0,0,,"LINESTRING (81274.98169999942 436485.1262000017, 80479.97520000115 434472.1176000014)"
dmlinks.304,4059_2,Doorslagsluis,RR - Link,3B_LINK,0,4095,4040,1411.1346,0,0,0,0,0,0,0,,"LINESTRING (115719.0738000013 447753.13259999827, 110512.86730000004 446292.5678999983)"
dmlinks.305,4060_1, ,RR - Link,3B_LINK,0,435,4094,0,0,0,0,0,0,0,0,,"LINESTRING (134275.11149999872 446473.2736000009, 133106.0491000004 448746.45050000027)"
dmlinks.306,4062_1,Inlaat HV onder vrij verval,RR - Link,3B_LINK,0,6016,416,15357.6866,0,0,0,0,0,0,0,,"LINESTRING (73541.1063000001 423818.4461000003, 72076.14279999956 422755.48209999874)"
dmlinks.307,4064_1,Noodpomp,RR - Link,3B_LINK,0,416_2,6016,0,0,0,0,0,0,0,0,,"LINESTRING (72291.14779999852 423566.2241999991, 73541.1063000001 423818.4461000003)"
dmlinks.308,4065_1, ,RR - Link,3B_LINK,0,6050,440,0,0,0,0,0,0,0,0,,"LINESTRING (107767.99489999935 443903.7250000015, 109225.57039999962 445172.2426000014)"
dmlinks.309,4402_1,Bernisse inlaatsluis,RR - Link,3B_LINK,0,6029,429,4399.3235,0,0,0,0,0,0,0,,"LINESTRING (85465.86239999905 426871.0839000009, 82920.82250000164 427623.02540000156)"
dmlinks.310,4405_1, ,RR - Link,3B_LINK,0,416_1,6016,0,0,0,0,0,0,0,0,,"LINESTRING (72707.30669999868 425324.7036000006, 73541.1063000001 423818.4461000003)"
dmlinks.311,5001_1,Zuidwillemsvaart -  Borgharen,RR - Link,3B_LINK,0,6001,501,38404.385,0,0,0,0,0,0,0,,"LINESTRING (175948 320222, 175226.15769999847 323378.96020000055)"
dmlinks.312,5005_1,Wessem-Nederweert,RR - Link,3B_LINK,0,505,6005,0,0,0,0,0,0,0,0,,"LINESTRING (189651.5025999993 355310.7061999999, 190380.33540000021 354378.7813999988)"
dmlinks.313,5015_1,Dieze,RR - Link,3B_LINK,0,513,6013,0,0,0,0,0,0,0,0,,"LINESTRING (148135.54830000177 416776.5694999993, 146674.31920000166 419640.5784999989)"
dmlinks.314,5021_1, ,RR - Link,3B_LINK,0,6014,514_1,0,0,0,0,0,0,0,0,,"LINESTRING (118735.61919999868 415841.3828999996, 119424.3123999983 413594.73149999976)"
dmlinks.315,5022_1,Amer Oosterhout,RR - Link,3B_LINK,0,514,6014,7680.7588,0,0,0,0,0,0,0,,"LINESTRING (118192.68149999902 413644.20320000127, 118735.61919999868 415841.3828999996)"
dmlinks.316,5026_1, ,RR - Link,3B_LINK,0,517,6017,0,0,0,0,0,0,0,0,,"LINESTRING (76300.83980000019 408299.79989999905, 74563.96409999952 408759.9048999995)"
dmlinks.317,5029_1, ,RR - Link,3B_LINK,0,518,6018,0,0,0,0,0,0,0,0,,"LINESTRING (74816.1688000001 399066.97410000116, 73713.29690000042 398964.59380000085)"
dmlinks.318,5030_1, ,RR - Link,3B_LINK,0,510,6010,0,0,0,0,0,0,0,0,,"LINESTRING (187778.69319999963 415899.83199999854, 188930.99320000038 416264.05999999866)"
dmlinks.319,6061_1,Markermeer->IJsselmeer,RR - Link,3B_LINK,0,6058,6058_1,33009.8806,0,0,0,0,0,0,0,,"LINESTRING (142697.92309999838 496960.8401999995, 141396.59910000116 503845.99060000107)"
dmlinks.320,6064_1, ,RR - Link,3B_LINK,0,6059,6059_1,0,0,0,0,0,0,0,0,,"LINESTRING (176805.96990000084 490700.934799999, 174339.49109999835 488000.0425999984)"
dmlinks.321,2009,Westwal,RR - Link,3B_LINK,0,2124,208,0,0,0,0,0,0,0,0,,"LINESTRING (121355.05469999835 542167, 122454.57449999824 552051.6887999997)"
dmlinks.322,6117,Zoommeer/Oosterschelde,RR - Link,3B_LINK,0,6019,201,0,0,0,0,0,0,0,0,,"LINESTRING (71490.80469999835 387825.4375, 54406.875 398949.875)"
dmlinks.323,6116,Grevelingen/Oosterschelde,RR - Link,3B_LINK,0,6017,201,0,0,0,0,0,0,0,0,,"LINESTRING (74563.96409999952 408759.9048999995, 54406.875 398949.875)"
