ID;GEO_SLEUTEL;BOOMHOOGTE;STAMDIAMETER;CATEGORIE;BOOMSOORT;BOOMSOORT_NL;ADM_BOOMEIGENAAR;CONDITIE;INSPECTIEDATUM;STANDPLAATS;STRAAT;WIJK;ADM_PLANTJAAR;BIJZONDERE_BOOM;LAT;LON
840D5BF6-2C2C-4714-A98A-E4946FF94619;G0995.f4620bacfa62486b9b0a198005e30e17;6 - 12;< 20;bomen in beplanting tot 0,20 m;Tilia x europaea 'Pallida';;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Waterwijk;;;52.49398503853643;5.495899959609567
DB3CEB75-4D97-477C-9C9A-03709FB70F10;G0995.81988d5d9b224df697673e4e81f28ace;6 - 12;20 - 30;bomen in beplanting > 0,20 m;Prunus avium 'Plena';;Gemeente Lelystad;Onvoldoende;20190821000000.000000;Heesterbeplanting;;Stadscentrum Zuid;;;52.50047914864122;5.47879122456595
63359D93-6CEF-474B-B8D5-B5F5762C1CE1;G0995.89f3b712532e4dd1a7cf98e7b8412ce0;18 - 24;50 - 100;bomen in gras > 0,20 m;Acer saccharinum 'Laciniatum Wieri';Zilveresdoorn cv.;Gemeente Lelystad;Goed;20200603000000.000000;Gazon;;Schepenwijk Oost;;;52.51933419745434;5.466512854208423
8C6447B0-F8F0-4759-9962-E86C386E51B5;G0995.708dcb689a3642df85429aa7f39b6145;< 6;< 20;bomen in beplanting tot 0,20 m;Prunus subhirtella 'Autumnalis';;Gemeente Lelystad;Slecht;20190805000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50485316239769;5.463877134721782
7285C99B-B866-4C08-92E1-14CCC3CAF9B0;G0995.cd0fb82bfaac473e83d00581330c28df;12 - 18;30 - 50;bomen in beplanting > 0,20 m;Robinia pseudoacacia 'Bessoniana';;Gemeente Lelystad;Voldoende;20190805000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50476943752258;5.463958892048132
AA4823E6-6C9B-4263-A124-8E1B26DB7DE3;G0995.8edcac9103ab4470a2c62729063153f8;< 6;< 20;bomen in verharding tot 0,20 m;Prunus cerasifera 'Nigra';;Gemeente Lelystad;Voldoende;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50444814272806;5.45762507403487
7069FE53-6C9E-4821-BC7E-9B8B7E1B86AB;G0995.4fb0660d397f40108e2800dedd8a6cb9;6 - 12;20 - 30;bomen in gras tot 0,20m;Fraxinus americana;;Gemeente Lelystad;Goed;20180712000000.000000;Gazon;;Landstrekenwijk;;;52.49661396403688;5.472468628313939
686A4CBA-BEC9-4E84-9665-F608ECAD4DE5;G0995.0a115c20fcc249f59aeff1f3afebffbc;6 - 12;30 - 50;bomen in gras > 0,20 m;Betula ermanii;;Gemeente Lelystad;Goed;20180614000000.000000;Gazon;;Zuiderzeewijk;;;52.51789642725628;5.48070524851419
6AB1CF81-1C7E-4A4F-8AC2-B5EE5F241A94;G0995.4d4c5caa0f054befa9d2d25ee9285b36;6 - 12;< 20;;Fagus sylvatica;;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.48736633369387;5.430491606903388
73F58349-8182-48D4-9E72-1961985B13B3;G0995.92ecb7780d8d47ce8d14ed3bbf2218e3;12 - 18;30 - 50;bomen in gras > 0,20 m;Tilia x europaea 'Pallida';Koningslinde;Gemeente Lelystad;Goed;20200525000000.000000;Ruw gras;;Schepenwijk Midden;;;52.51483017303974;5.467140395336117
D0987F2A-35CA-44C3-B2B9-4983A80E1D77;G0995.34003072dc384cc2b605821aad0a080a;18 - 24;50 - 100;bomen in gras > 0,20 m;Populus x canadensis 'Robusta';;Gemeente Lelystad;Voldoende;20190925000000.000000;Ruw gras;;Schepenwijk Zuid;;;52.497982640701814;5.455363987575388
E61BDA2E-2ABB-4469-B984-349B3BE53A6C;G0995.919b4b90d41743bba9218546198c6093;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Pyrus salicifolia 'Pendula';;Gemeente Lelystad;Slecht;20190605000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50346780069489;5.455503577614846
6E0E6B3A-C4D9-4B8D-B62C-FDE0BBF8DC62;G0995.50fe0574faf44c33bf3cc8a7cf03a30e;6 - 12;< 20;;Fagus sylvatica;;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.490237636699845;5.430418620300997
29C9D3B5-AA12-4227-ACF7-54F2FDA297E4;G0995.a37b34a5abb649a49d29f6735b5619ee;12 - 18;30 - 50;bomen in gras > 0,20 m;Quercus robur;Zomereik;Gemeente Lelystad;Goed;20200511000000.000000;Gazon;;Schepenwijk Midden;;;52.50986727330924;5.461863839659148
4E0E4FCA-8648-47F2-B4B6-62824A1FE68D;G0995.7300afc253b5465c9d3df8d479ab941b;12 - 18;30 - 50;bomen in verharding > 0,20 m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Voldoende;20200603000000.000000;Elementenverharding;;Schepenwijk Oost;;;52.515928893773534;5.468110298850591
D937B1D8-4FFE-45B3-A393-CD9E31C0C894;G0995.f004272dbf3348d68b1b394619b8c2a3;6 - 12;< 20;bomen in beplanting tot 0,20 m;Pyrus calleryana 'Chanticleer';;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Waterwijk;;;52.49723040794333;5.485214083142801
6279FC12-8917-4D3E-9ED0-430F75E03655;G0995.557d905a176743fb886cabcdbb8215bb;6 - 12;< 20;;Fagus sylvatica;;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.492829526369874;5.43067590686085
F78C0060-0E46-47CE-9C60-21664A1CE4E9;G0995.0385326f028549229ae8546d97072fc5;12 - 18;30 - 50;bomen in gras tot 0,20m;Acer pseudoplatanus;;Gemeente Lelystad;Onvoldoende;20191028000000.000000;Ruw gras;;'t Bovenwater;;;52.48557794310123;5.417476158936047
E599E704-1272-4EE9-9DCB-EF106824547B;G0995.56bb5643ec1d4db3933996af05cb1c75;6 - 12;< 20;;Fagus sylvatica;;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.49119893302068;5.430512558113413
8AF10DED-249F-4D9E-AB58-9CD001850A5F;G0995.5892e9a4127f48258d2b174ac14a65e0;< 6;< 20;;Fagus sylvatica;;Gemeente Lelystad;Afgestorven;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.495855800549535;5.429269333071062
72AA1879-B939-41A6-B7B2-9009986FDF7C;G0995.59d87ea364c542a7adeee1e7ad1d2314;< 6;< 20;;Fagus sylvatica;;Gemeente Lelystad;Afgestorven;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.49607352743011;5.428965745604472
1C62250A-DAAD-4CA7-8E39-411C9233CDF8;G0995.5a7166c7f58748a4888a5c9e600c9564;6 - 12;< 20;;Fagus sylvatica 'Black Swan';;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.4925451877177;5.430644249160993
2B712593-03BF-4CE9-AE4E-D625AAA62949;G0995.5dcf4c68c3374bb3ac53478e73e4b7e5;< 6;< 20;;Fagus sylvatica 'Black Swan';;Gemeente Lelystad;Onvoldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.490527917550175;5.430446555721135
F5592764-4C06-4388-887A-2EAFD90F4A5B;G0995.5f75f033b53a441793b6a24798a1ee3a;6 - 12;< 20;;Fagus sylvatica 'Black Swan';;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.487020818842005;5.430775007802036
376FC3D1-F130-4F8D-8FB8-F3D9C70D32D5;G0995.6221ccdb2cfe4288b94d4bf7f6f7c1d5;6 - 12;< 20;;Fagus sylvatica;;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.487927319034405;5.430258645175617
2B7C53BD-026D-4839-B452-C044B6815DE1;G0995.66da26351f8546baa83aef2d0e812c1b;< 6;< 20;;Acer platanoides cv.;;Gemeente Lelystad;Voldoende;20191014000000.000000;Gazon;;'t Bovenwater;;;52.486835810238496;5.429650658277722
41E33321-B505-4CB6-AF82-1D1F478F8C59;G0995.6f4face713b047f6ae122b349f56b463;< 6;< 20;;Fagus sylvatica 'Black Swan';;Gemeente Lelystad;Afgestorven;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.4918686634634;5.430577751438321
F702BDE7-1EE9-4206-BDD0-5C7093B07908;G0995.70ca4f4ba3b24d24801357176d191c02;6 - 12;< 20;;Fagus sylvatica;;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.49510437852015;5.430317541389141
52C2DEBC-3F0F-4111-950E-84EBEA1A1E5B;G0995.72b6b5497cdc4fc283cd32f1348cb7c1;6 - 12;< 20;;Fagus sylvatica;;Gemeente Lelystad;Voldoende;20191014000000.000000;Ruw gras;;'t Bovenwater;;;52.49177442491015;5.430570502831531
5DEE61D5-E653-4150-AD45-0ABE8F2056B0;G0995.00fae978923142b6ae82a3377a15057f;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Noord;;;52.52057279603222;5.460534586479297
BC97E5B4-C45A-4CE4-AE2F-778C8CFA7C70;G0995.181c5f63bd6840c3a3a55b98e9f023fd;12 - 18;30 - 50;bomen in gras tot 0,20m;Fraxinus excelsior 'Westhof's Glorie';;Gemeente Lelystad;Goed;20200428000000.000000;Gazon;;Schepenwijk Midden;;;52.51416897219259;5.453533675654084
7B3D3B3D-D95B-42FC-90A4-F61335EA825E;G0995.0a74c438b84345199c7f8445e0ac5ab6;< 6;< 20;;Alnus x spaethii 'Spaeth';Kaukasische els x Japanse els;Gemeente Lelystad;Voldoende;20200526000000.000000;Gazon;;Schepenwijk Oost;;;52.52042003351919;5.467537183593898
5F4583B5-B0B3-4C8F-9CF0-9F90F763FF4E;G0995.06b1fd1d9e08493f8bb2396ca7f56f5f;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Oost;;;52.52048831128333;5.464428351122965
435258D1-F6D8-4585-8FDC-283535DD024F;G0995.0ad87e2f39814e2f94363fedacda42ec;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.520700109681506;5.4642012384410075
819598C6-4362-4446-9F89-5EEEDBA0424D;G0995.0c103a2df80a434f8a7fb9ab189c35db;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Oost;;;52.52047699515849;5.463960194086327
523C1C1F-B3AD-45E7-AB05-32AB0700EF7E;G0995.0cd125ae1aef4b0787ad7018493c31b4;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.520683283766694;5.463509814277013
72F8EEAB-CBC6-4755-B7EA-BE8A653D7259;G0995.004512b2a95a4b4da0fedad49ecf6b75;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Acer campestre;Veldesdoorn;Gemeente Lelystad;Goed;20200604000000.000000;Heesterbeplanting;;Schepenwijk Oost;;;52.51839856970892;5.462869981317418
D7DB1F1A-EA99-4C12-A3C2-1D5A63D3ABE4;G0995.19a776defcc24819ae59ce6a6a325020;;;bomen in beplanting tot 0,20 m;;;Gemeente Lelystad;;20180125000000.000000;Heesterbeplanting;;Schepenwijk Noord;;;52.527950392411746;5.450156810016118
E80DF221-5C11-4C8F-B237-5362831EFE90;G0995.9cae52651eb74089809cec4786aba643;6 - 12;30 - 50;bomen in beplanting > 0,20 m;Acer campestre;;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Schepenwijk Noord;;;52.52146054871881;5.46297808170388
56C404D8-099F-46B6-95D6-A428C797DD74;G0995.0e9711263f904f6db472737ee567cf9b;< 6;< 20;;Ulmus 'Columella';;Gemeente Lelystad;Voldoende;20190911000000.000000;Gazon;;Warande West;;;52.48976327451226;5.440582803913137
AD800FAD-6157-464D-9124-F95369C6A138;G0995.1048c8add9284be7b1102ce7b89c122b;< 6;< 20;;Prunus cerasifera 'Nigra';;Gemeente Lelystad;Voldoende;20190911000000.000000;Heesterbeplanting;;Warande West;;;52.49053787263125;5.439867627950448
2695A19B-8E5F-44E1-A6FB-0FEBDAA8C6D8;G0995.465a5f1b2a7949ef9570b97086fe1ca9;< 6;< 20;bomen in beplanting tot 0,20 m;Pyrus calleryana 'Chanticleer';;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Zuiderzeewijk;;;52.51947611372341;5.481148203404842
DC062082-2B6C-4547-99A5-11EFEE797645;G0995.11bda17a72824acfbbe9c0a7052f9c2b;6 - 12;30 - 50;bomen in gras > 0,20 m;Acer pseudoplatanus 'Rotterdam';;Gemeente Lelystad;goed;20180208000000.000000;Gazon;;Schepenwijk Noord;;;52.52066654294194;5.461327370237336
D9331B33-6D32-42DA-BFE5-3132EF794DAB;G0995.14cfccf242a34fcf97044f04835832b8;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52068027782683;5.463390718921651
314BE273-14C6-4A69-AAAC-FF635CDEDC2E;G0995.1568f4c7ce204aaab9335c559b0aac7d;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52076763575763;5.464387366125605
ADEF03CF-4FE5-4023-94D0-C393A326D8BB;G0995.16367d98d17b4374b758a65260305dfa;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52075722494894;5.46495594062241
6874D59B-C698-43D5-BF21-AEFFC4827D8F;G0995.172f90710d8a46cfa829bf83e0cdf6cb;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Noord;;;52.520736561226215;5.465802840560318
2C9C019B-AB52-406B-8152-4A832BE3F28E;G0995.18cd235ccc1441fda601e444ca6c3142;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.520698272197954;5.464552199922893
4BA2D6C0-0A44-445E-B426-91502B1B63DA;G0995.229f6575198a4fa3bfdd7a0bce275ee4;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Oost;;;52.52045835442878;5.463251635507604
2D9A89A4-0149-49D0-838D-CAB7A374341F;G0995.238f97833609444fbcf45bd09d0fe8b5;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Noord;;;52.52053781620931;5.46447888493226
EED62AC9-C602-4399-9086-CA486DE34CA4;G0995.245427f2dc5c439d86e6b6c391d3966a;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Noord;;;52.52058612673032;5.460776707532399
68A02039-5368-4527-90C5-2C2FD83A77D3;G0995.24bbe78684a54e829b2d00826bda5560;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Oost;;;52.52048238238359;5.464078939487875
A15DAF5C-8853-4FBA-B70B-8C9C3D941B74;G0995.2862fa12caab441cb40e74c66a9d7a2e;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Noord;;;52.520654488746516;5.461072152723491
031822BC-27E8-4D3A-AD4F-CCB5DF6743B8;G0995.298caa04311e4eb6a14411bbe7743ce8;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Oost;;;52.52048166917313;5.464194536054818
26D43845-9E06-49FF-A337-E56F0A3269F0;G0995.241b05b95b9f4820954b20c66911bcfd;< 6;< 20;;Ulmus 'Columella';;Gemeente Lelystad;Voldoende;20190911000000.000000;Gazon;;Warande West;;;52.48954629086485;5.43984622780171
0B29D44C-16A8-4A74-B073-5711437673D2;G0995.08bb1262108b44f6986f44de6b2496e3;< 6;< 20;bomen in verharding tot 0,20 m;Prunus subhirtella;;Gemeente Lelystad;Goed;20200319000000.000000;Elementenverharding;;Zuiderzeewijk;;;52.51957453135729;5.480022410884224
982EAA5E-0ED2-4C25-A8B1-F716F86C33A8;G0995.cd80592eda9949e6824faa9069585e2d;6 - 12;30 - 50;bomen in gras > 0,20 m;Acer campestre;;Gemeente Lelystad;Voldoende;20180614000000.000000;Heesterbeplanting;;Schepenwijk Noord;;;52.52275525288625;5.457202522454721
615B6B18-64E0-4783-8634-1DB8921E8208;G0995.3b104e44d0ee452c914258e984f27c49;< 6;< 20;bomen in verharding tot 0,20 m;Robinia pseudoacacia 'Umbraculifera';Valse acacia cv.;Gemeente Lelystad;Slecht;20200506000000.000000;Elementenverharding;;Schepenwijk Midden;;;52.50752738280175;5.455837326105046
B4F5B15D-A6C4-4CD3-9506-FC5EB177B9CA;G0995.5af1aa71d00b48059055f19b4ce8eabe;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Aesculus hippocastanum;;Gemeente Lelystad;Voldoende;20170810000000.000000;Heesterbeplanting;;Atolwijk West;;;52.515118636262386;5.492767772283869
4DDC89ED-30C4-4531-84F6-C653A5E6E80E;G0995.367bbc35f9e94d86ab4d849647cac381;12 - 18;30 - 50;bomen in gras tot 0,20m;Acer pseudoplatanus;Gewone esdoorn;Gemeente Lelystad;Voldoende;20200713000000.000000;Ruw gras;;Stadscentrum Noord;;;52.520411217609826;5.476543631947667
2B258DAB-2104-474B-8223-90F32717F49C;G0995.30f6e6d643394a87ae7ab52f96e6e708;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52068732126867;5.463631784453609
E0E79BE8-05DD-4555-AE28-9A2C1B4B592D;G0995.32a284abaee3439c85c4385bf80cf411;;;;;;Gemeente Lelystad;;20180322000000.000000;Gazon;;Schepenwijk Noord;;;52.52083238126864;5.461862886423698
D7AEBF5C-B4EF-47FC-AB3B-9BBAB3AD14AD;G0995.381866e2e6124f02bcf1f8bd00e01cd8;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Noord;;;52.520614458509264;5.461647483300582
754F5B90-070F-429D-B703-B92B81965E52;G0995.38f64251b43545138346f315a2b17cb5;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52063779728456;5.467069353327349
AC4E8CF5-058D-484D-BF18-244A89AAE4CF;G0995.3a809f05965a41fa95110c6d3d8443e2;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52075846342245;5.464022417587483
4D851059-2CDF-4D6C-9495-CB83839894A9;G0995.81af46a7ccb94dbbb7efaa7b6bf35eda;6 - 12;< 20;bomen in beplanting tot 0,20 m;Fraxinus excelsior 'Diversifolia';Gewone es cv.;Gemeente Lelystad;Onvoldoende;20200421000000.000000;Heesterbeplanting;;Schepenwijk West;;;52.51729953939142;5.4468172156456705
B1D68CDC-9473-4C38-B0AF-4D6EC18E27B4;G0995.498e8ef8d0824d8dacde01abf93dc390;6 - 12;< 20;bomen in beplanting tot 0,20 m;Acer campestre 'Elsrijk';Veldesdoorn cv.;Gemeente Lelystad;Goed;20200422000000.000000;Gazon;;Schepenwijk West;;;52.51914833205781;5.447719545160517
0097E0E8-86E2-45E8-AA4F-AA3FB5F407C1;G0995.193f686650e446569334af62a739a78d;< 6;< 20;bomen in beplanting tot 0,20 m;Prunus avium 'Plena';;Gemeente Lelystad;Goed;20180614000000.000000;Heesterbeplanting;;Schepenwijk Noord;;;52.5239274618271;5.456854441361295
9D0E2AAE-9D9A-48FD-8AF9-3BDD74518F3F;G0995.a45cc14f8924464ba95ea13c8124185d;6 - 12;20 - 30;bomen in beplanting tot 0,20 m;Prunus avium;;Gemeente Lelystad;Voldoende;20180614000000.000000;Heesterbeplanting;;Schepenwijk Noord;;;52.523872250893945;5.456858022928622
B27338CF-B48D-4E10-9A57-9FD357E21227;G0995.8c3879675578452dafda5e6ab489f38b;12 - 18;30 - 50;bomen in verharding > 0,20 m;Platanus x hispanica;;Gemeente Lelystad;Goed;20180614000000.000000;Elementenverharding;;Waterwijk;;;52.49514219507923;5.492031119648857
16F74CFD-DFA1-48AC-B51C-7E35CF4459DF;G0995.93dc23923dfa4fceb9503a303532e72c;< 6;< 20;bomen in gras tot 0,20m;Amelanchier laevis 'Ballerina';;Gemeente Lelystad;Voldoende;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.503515559066024;5.458743889151179
4D54B00E-83CD-45B1-8BE1-517AA872D31A;G0995.3b7fbe6e367d40aaaef4af637c892e3e;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52072408245436;5.462983651237799
9EA4BC07-09DB-4093-A051-B10B8413AE2D;G0995.3c2f30ce4cd54c14bdafd944902a2b06;;;;;;Gemeente Lelystad;;20180322000000.000000;Heesterbeplanting;;Schepenwijk Noord;;;52.5208842370086;5.460250734102158
0A037F24-DEA9-4C75-89CB-039273561BAC;G0995.3ced40d0cc53465a9e6f660f61f9372b;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52070179510685;5.462319076880064
BDC90D29-0828-4096-B7E1-823F69C8BB24;G0995.3d737edc650847408a835c5814969e10;;;;;;Gemeente Lelystad;;20180322000000.000000;Gazon;;Schepenwijk Noord;;;52.52112958541977;5.466595514784632
B160B3B4-E08B-491D-A00C-F5230D8C0BFF;G0995.3e73c1d6d06349a39d1088087037d64f;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52068614609755;5.465363076143697
BB17678D-665C-4D1E-A739-01C45A74CF59;G0995.3fcf4528c2494f0c8d4e340be6cf08e0;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Noord;;;52.520610923216516;5.4615239820843655
B317F1CD-7FCF-4F50-9AD5-936AF09B9702;G0995.40ba3262f95448f580b4bb0c44d845af;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.520739333177346;5.465675062471316
E01FA3AF-A57D-4623-9853-21011C25A152;G0995.43f13dbc287242149c6056cea35e2a6e;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52064282685648;5.466887508119071
E7CE988D-40A7-4CF0-A9F9-FFB0B4E6ED43;G0995.44637b5d2b194d10993798929b1ac00f;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Noord;;;52.52065959149887;5.46120490923429
CD0C0BAD-B05D-4435-BAAC-D616058B9BC1;G0995.459e3fb6243548cda8f871b79c50891d;Niet aanwezig;Niet aanwezig;;Niet aanwezig;;Gemeente Lelystad;Niet aanwezig;20180208000000.000000;Niet aanwezig;;Schepenwijk Noord;;;52.52072360304328;5.466796203846775
F888C676-765F-406E-91DF-D3DE5A5E2C6F;G0995.46d088aed2a048a29a2323f4d2f82a1b;;;;;;Gemeente Lelystad;;20180208000000.000000;Heesterbeplanting;;Schepenwijk Noord;;;52.52074535715949;5.460264323756713
36CA752A-5E30-4AD4-918F-18737B69413E;G0995.4807bc81fb0c48ba997e70818d7f4921;;;;;;Gemeente Lelystad;;20180208000000.000000;Gazon;;Schepenwijk Noord;;;52.5205241953491;5.465308496407148
F0BB3A41-F527-44B2-BC91-2CB166032819;G0995.499926112105447994d12e727a2e5627;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52064982806929;5.462563547961754
163C6461-30CA-4B54-AF2D-2A0A56A96587;G0995.49bfdf3bb0f14cb784ad45e2731aa46f;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52071193821744;5.462550924537352
04F48066-6D2F-4419-BB38-BC2DD2905E41;G0995.4dc8c6fe9e9d4bb19b4bed79afbfd4d5;;;;;;Gemeente Lelystad;;20180208000000.000000;Ruw gras;;Schepenwijk Noord;;;52.52075442281385;5.465076131035273
34DA5CD0-DCA3-4629-8978-43CB66D25E54;G0995.94fff1fd8bf04ae1aeb6f75734157f79;< 6;< 20;;Prunus x gondouinii 'Schnee';;Gemeente Lelystad;Voldoende;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50385778732976;5.458251092956268
9EDCECC4-289F-4DDE-8053-E1015C0F3656;G0995.98914bcc4cdf43288ff2f37335311651;< 6;< 20;bomen in gras tot 0,20m;Prunus cerasifera 'Nigra';;Gemeente Lelystad;Voldoende;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50425247193588;5.457517586208397
E144FFC2-136D-4FF4-81A2-3842F0730A5C;G0995.9b9bc1e0df7041afac6e0ff5750f9273;< 6;< 20;bomen in gras tot 0,20m;Malus tschonoskii;;Gemeente Lelystad;Goed;20190604000000.000000;Gazon;;Schepenwijk Zuid;;;52.50369775610959;5.459898869499699
8FAAA417-FEA0-4B1E-9915-2883A4D80EED;G0995.ab1587d150904b1c89f5e191116149a5;< 6;< 20;;Prunus cerasifera 'Nigra';;Gemeente Lelystad;Voldoende;20190604000000.000000;Heesterbeplanting;;Schepenwijk Zuid;;;52.50356353344169;5.459114471756789
91FCE03F-6A3B-4380-B1AD-AE2950B5EE89;G0995.0d435aea0baf413fa44ff38a577c40d0;6 - 12;30 - 50;bomen in gras > 0,20 m;Acer pseudoplatanus 'Negenia';;Gemeente Lelystad;Voldoende;20170810000000.000000;Gazon;;Atolwijk West;;;52.51272750268813;5.496005672568574
5B430147-DB5D-4C71-9375-E2F86CAEF745;G0995.f1885a9c81dc46f69a3d1dd904af7400;Niet aanwezig;Niet aanwezig;bomen in beplanting > 0,20 m;Niet aanwezig;;Gemeente Lelystad;Niet aanwezig;20180614000000.000000;Niet aanwezig;;Atolwijk Oost;;;52.510734995448985;5.500553151804027
CD237CCA-5194-419E-A76F-4F9DAF48A95C;G0995.2dc188ea4c9a487eaa83e68835da4ad6;12 - 18;30 - 50;bomen in gras > 0,20 m;Acer platanoides;Noorse esdoorn;Gemeente Lelystad;Goed;20200428000000.000000;Ruw gras;;Schepenwijk West;;;52.50659100945973;5.44798883920576
82DBE993-DF22-4E5A-B05C-CDB5A14EC095;G0995.24667a882c2f46698f57b5f0d7fa2ff5;12 - 18;30 - 50;bomen in beplanting > 0,20 m;Acer pseudoplatanus;Gewone esdoorn;Gemeente Lelystad;Goed;20200526000000.000000;Bosplantsoen;;Schepenwijk Oost;;;52.51991349383202;5.469730468706862
A9B4A9A1-8ED8-4032-BAC8-E32BDDC27896;G0995.54ae487a765246e69daa68fb8dab1b6a;18 - 24;30 - 50;bomen in gras > 0,20 m;Fraxinus excelsior;Gewone es cv.;Gemeente Lelystad;Voldoende;20200508000000.000000;Ruw gras;;Schepenwijk Midden;;;52.51135796046615;5.460614687721792
D6A01032-3D9C-4464-A2E8-5724C1731C9B;G0995.2b564406384e48e0a687d5471d5f0f79;6 - 12;20 - 30;bomen in gras tot 0,20m;Fraxinus excelsior 'Diversifolia';;Gemeente Lelystad;Goed;20180621000000.000000;Ruw gras;;Bronsweg;;;52.5408837569381;5.504684370267873
B626B903-6B17-4FBA-9AFF-EF3A37ADBD12;G0995.c7a743a15511451595b2bc375807c56d;6 - 12;< 20;bomen in gras tot 0,20m;Acer pseudoplatanus 'Purpureum';;Gemeente Lelystad;Goed;20180614000000.000000;Gazon;;Industrieterrein Oostervaart;;;52.543768236733236;5.5267771044593905
71CD6526-53C5-4065-9F89-759FA2B7B1B3;G0995.d47e8ddef7fd47799ff2d2e2fdf43c08;6 - 12;20 - 30;bomen in gras tot 0,20m;Betula ermanii 'Holland';Kamsjatkaberk cv.;Gemeente Lelystad;Goed;20200526000000.000000;Gazon;;Schepenwijk Oost;;;52.515929815199996;5.46927866686347
