FID,omschr,portaalnr,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
portalen_wegvak.1083,staal (losstaande stalen constructie),0,600136144,2021-10-01T00:00:00,212,060013614420211001,KPK0001124440,I,,POINT (146219.71339999884 425752.5403999984)
portalen_wegvak.1084,staal (losstaande stalen constructie),0,600138191,2021-10-01T00:00:00,239,060013819120211001,KPK0001126473,I,,POINT (158987.04100000113 379610.7903999984)
portalen_wegvak.1085,staal (losstaande stalen constructie),0,600138191,2021-10-01T00:00:00,527,060013819120211001,KPK0001126470,I,,POINT (158699.13010000065 379606.62689999864)
portalen_wegvak.1086,staal (losstaande stalen constructie),0,600140579,2021-10-01T00:00:00,259,060014057920211001,KPK0001132981,I,,POINT (168093.30270000175 450009.30849999934)
portalen_wegvak.1087,staal (losstaande stalen constructie),0,600141186,2021-10-01T00:00:00,424,060014118620211001,KPK0001132982,I,,POINT (168600.19420000166 449791.75360000134)
portalen_wegvak.1088,staal (losstaande stalen constructie),0,600141187,2021-10-01T00:00:00,1158,060014118720211001,KPK0001132983,I,,POINT (168994.13850000128 449579.6673000008)
portalen_wegvak.1089,staal (losstaande stalen constructie),0,600141187,2021-10-01T00:00:00,158,060014118720211001,KPK0001133007,I,,POINT (169830.93569999933 449032.1875)
portalen_wegvak.1090,staal (losstaande stalen constructie),0,600141187,2021-10-01T00:00:00,706,060014118720211001,KPK0001133001,I,,POINT (169372.99489999935 449333.17610000074)
portalen_wegvak.1091,staal (losstaande stalen constructie),0,600141188,2021-10-01T00:00:00,290,060014118820211001,KPK0001133060,I,,POINT (174331.79140000045 447231.48270000145)
portalen_wegvak.1092,staal (losstaande stalen constructie),0,600141188,2021-10-01T00:00:00,914,060014118820211001,KPK0001133055,I,,POINT (173714.40260000154 447322.05310000107)
portalen_wegvak.1093,staal (losstaande stalen constructie),0,600141952,2021-10-01T00:00:00,1715,060014195220211001,KPK0001476082,I,,POINT (181070.30750000104 444097.7886000015)
portalen_wegvak.1094,staal (losstaande stalen constructie),0,600141952,2021-10-01T00:00:00,392,060014195220211001,KPK0001141619,I,,POINT (182036.3460999988 444996.57930000126)
portalen_wegvak.1095,staal (losstaande stalen constructie),0,600141952,2021-10-01T00:00:00,1117,060014195220211001,KPK0001141601,I,,POINT (181479.19399999827 444533.52230000123)
portalen_wegvak.1096,staal (losstaande stalen constructie),0,600141952,2021-10-01T00:00:00,2319,060014195220211001,KPK0001141599,I,,POINT (180797.59809999913 443565.5943999998)
portalen_wegvak.1097,staal (losstaande stalen constructie),0,600142888,2021-10-01T00:00:00,346,060014288820211001,KPK0001136255,I,,POINT (181491.9001000002 435560.16479999945)
portalen_wegvak.1098,viaduct (aan de zijkant van een viaduct),0,600142894,2021-10-01T00:00:00,407,060014289420211001,KPK0001144247,I,,POINT (182114.96570000052 330763.625500001)
portalen_wegvak.1099,viaduct (aan de zijkant van een viaduct),0,600143594,2021-10-01T00:00:00,1002,060014359420211001,KPK0001125755,I,,POINT (178344.4549999982 315241.28610000014)
portalen_wegvak.1100,staal (losstaande stalen constructie),0,600143594,2021-10-01T00:00:00,357,060014359420211001,KPK0001125760,I,,POINT (178426.1314000003 314601.938099999)
portalen_wegvak.1101,viaduct (aan de zijkant van een viaduct),0,600143595,2021-10-01T00:00:00,2,060014359520211001,KPK0001125735,I,,POINT (178335.37889999896 315710.00389999896)
portalen_wegvak.1102,viaduct (aan de zijkant van een viaduct),0,296228022,2021-10-01T00:00:00,387,029622802220211001,KPK0001143431,I,,POINT (148685.51940000057 414335.3834999986)
portalen_wegvak.1103,staal (losstaande stalen constructie),0,310177021,2021-10-01T00:00:00,212,031017702120211001,KPK0001142420,I,,POINT (155245.0870999992 388471.61780000106)
portalen_wegvak.1104,staal (losstaande stalen constructie),0,310185021,2021-10-01T00:00:00,232,031018502120211001,KPK0001124861,I,,POINT (155329.7708999999 392882.17920000106)
portalen_wegvak.1105,viaduct (aan de zijkant van een viaduct),0,310185025,2021-10-01T00:00:00,7,031018502520211001,KPK0001124875,I,,POINT (155533.61659999937 392568.45589999855)
portalen_wegvak.1106,viaduct (aan de zijkant van een viaduct),0,310185025,2021-10-01T00:00:00,1649,031018502520211001,KPK0001124877,I,,POINT (156435.09699999914 391197.430399999)
portalen_wegvak.1107,viaduct (aan de zijkant van een viaduct),0,310185025,2021-10-01T00:00:00,778,031018502520211001,KPK0001124876,I,,POINT (155943.52529999986 391915.45059999824)
portalen_wegvak.1108,staal (losstaande stalen constructie),0,318328002,2021-10-01T00:00:00,2195,031832800220211001,KPK0001123240,I,,POINT (161200.44889999926 464132.0843000002)
portalen_wegvak.1109,staal (losstaande stalen constructie),0,318328002,2021-10-01T00:00:00,1745,031832800220211001,KPK0001123236,I,,POINT (160753.5379000008 464184.72030000016)
portalen_wegvak.1110,staal (losstaande stalen constructie),0,318328002,2021-10-01T00:00:00,1266,031832800220211001,KPK0001123232,I,,POINT (160277.8515000008 464240.9642000012)
portalen_wegvak.1111,viaduct (aan de zijkant van een viaduct),0,318328002,2021-10-01T00:00:00,843,031832800220211001,KPK0001123229,I,,POINT (159857.76040000096 464290.4871000014)
portalen_wegvak.1112,staal (losstaande stalen constructie),0,318328002,2021-10-01T00:00:00,311,031832800220211001,KPK0001123226,I,,POINT (159329.40740000084 464352.6730999984)
portalen_wegvak.1113,staal (losstaande stalen constructie),0,352273009,2021-10-01T00:00:00,387,035227300920211001,KPK0001135413,I,,POINT (176652.497299999 436496.7949000001)
portalen_wegvak.1114,staal (losstaande stalen constructie),0,352273009,2021-10-01T00:00:00,201,035227300920211001,KPK0001135412,I,,POINT (176466.9919999987 436510.3519000001)
portalen_wegvak.1115,staal (losstaande stalen constructie),8018,361059004,2021-10-01T00:00:00,295,036105900420211001,KPK0001144281,I,,POINT (181065.74269999936 330094.5593999997)
portalen_wegvak.1116,staal (losstaande stalen constructie),0,361269017,2021-10-01T00:00:00,1656,036126901720211001,KPK0001476055,I,,POINT (181455.27210000157 436250.96440000087)
portalen_wegvak.1117,staal (losstaande stalen constructie),0,361269017,2021-10-01T00:00:00,287,036126901720211001,KPK0001476047,I,,POINT (180792.95259999856 435077.72459999844)
portalen_wegvak.1118,staal (losstaande stalen constructie),0,361269017,2021-10-01T00:00:00,1001,036126901720211001,KPK0001141487,I,,POINT (181231.29050000012 435638.5469999984)
portalen_wegvak.1119,staal (losstaande stalen constructie),0,361269021,2021-10-01T00:00:00,147,036126902120211001,KPK0001142123,I,,POINT (180809.21680000052 435071.3542000018)
portalen_wegvak.1120,viaduct (aan de zijkant van een viaduct),0,361270008,2021-10-01T00:00:00,1160,036127000820211001,KPK0001142135,I,,POINT (181967.682599999 435035.4904000014)
portalen_wegvak.1121,staal (losstaande stalen constructie),0,361270008,2021-10-01T00:00:00,441,036127000820211001,KPK0001142134,I,,POINT (181326.60110000148 435333.7291000001)
portalen_wegvak.1122,staal (losstaande stalen constructie),0,366296027,2021-10-01T00:00:00,256,036629602720211001,KPK0001133166,I,,POINT (183266.62939999998 448301.94509999827)
portalen_wegvak.1123,staal (losstaande stalen constructie),0,366296028,2021-10-01T00:00:00,590,036629602820211001,KPK0001133182,I,,POINT (184054.57710000128 448473.253800001)
portalen_wegvak.1124,staal (losstaande stalen constructie),0,366296028,2021-10-01T00:00:00,195,036629602820211001,KPK0001133174,I,,POINT (183670.91649999842 448379.2950000018)
portalen_wegvak.1125,viaduct (aan de zijkant van een viaduct),0,377095006,2021-10-01T00:00:00,807,037709500620211001,KPK0001125285,I,,POINT (189603.379900001 348142.83630000055)
portalen_wegvak.1126,staal (losstaande stalen constructie),0,377095006,2021-10-01T00:00:00,18,037709500620211001,KPK0001125295,I,,POINT (188987.0427000001 347650.4798000008)
portalen_wegvak.1127,staal (losstaande stalen constructie),0,377095006,2021-10-01T00:00:00,398,037709500620211001,KPK0001125294,I,,POINT (189283.4129000008 347888.07730000094)
portalen_wegvak.1128,staal (losstaande stalen constructie),0,413157043,2021-10-01T00:00:00,858,041315704320211001,KPK0001143906,I,,POINT (207647.20230000094 378661.18279999867)
portalen_wegvak.1129,viaduct (aan de zijkant van een viaduct),0,414140031,2021-10-01T00:00:00,2156,041414003120211001,KPK0001144045,I,,POINT (208060.03390000015 371973.1523000002)
portalen_wegvak.1130,staal (losstaande stalen constructie),0,600105904,2021-10-01T00:00:00,605,060010590420211001,KPK0001127896,I,,POINT (81222.89990000054 446413.23259999976)
portalen_wegvak.1131,staal (losstaande stalen constructie),0,600105904,2021-10-01T00:00:00,173,060010590420211001,KPK0001127897,I,,POINT (81424.60330000147 446031.48209999874)
portalen_wegvak.1132,viaduct (aan de zijkant van een viaduct),0,600105915,2021-10-01T00:00:00,1255,060010591520211001,KPK0001127890,I,,POINT (81069.42669999972 446922.8979000002)
portalen_wegvak.1133,viaduct (aan de zijkant van een viaduct),0,600105915,2021-10-01T00:00:00,420,060010591520211001,KPK0001127889,I,,POINT (81228.72080000117 447732.7542999983)
portalen_wegvak.1134,staal (losstaande stalen constructie),0,600105964,2021-10-01T00:00:00,594,060010596420211001,KPK0001420626,I,,POINT (84005.04949999973 451466.6480999999)
portalen_wegvak.1135,staal (losstaande stalen constructie),0,600105964,2021-10-01T00:00:00,237,060010596420211001,KPK0001126919,I,,POINT (84336.80990000069 451586.30420000106)
portalen_wegvak.1136,viaduct (aan de zijkant van een viaduct),0,600105964,2021-10-01T00:00:00,1197,060010596420211001,KPK0001126929,I,,POINT (83667.01460000128 451052.4781999998)
portalen_wegvak.1137,staal (losstaande stalen constructie),0,600105966,2021-10-01T00:00:00,260,060010596620211001,KPK0001131950,I,,POINT (84888.62920000032 453475.06700000167)
portalen_wegvak.1138,staal (losstaande stalen constructie),0,600105967,2021-10-01T00:00:00,240,060010596720211001,KPK0001420687,I,,POINT (84636.61349999905 453622.94110000134)
portalen_wegvak.1139,staal (losstaande stalen constructie),0,600106710,2021-10-01T00:00:00,112,060010671020211001,KPK0001137944,I,,POINT (88478.2082999982 437714.14020000026)
portalen_wegvak.1140,staal (losstaande stalen constructie),0,600106712,2021-10-01T00:00:00,197,060010671220211001,KPK0001127023,I,,POINT (84926.21999999881 436624.5925000012)
portalen_wegvak.1141,viaduct (aan de zijkant van een viaduct),0,600106721,2021-10-01T00:00:00,5,060010672120211001,KPK0001127118,I,,POINT (85051.35810000077 435648.78559999913)
portalen_wegvak.1142,staal (losstaande stalen constructie),0,600106725,2021-10-01T00:00:00,99,060010672520211001,KPK0001127061,I,,POINT (85589.5278000012 433981.92379999906)
portalen_wegvak.1143,viaduct (aan de zijkant van een viaduct),0,600121550,2021-10-01T00:00:00,793,060012155020211001,KPK0001443820,I,,POINT (110449.72150000185 392411.16640000045)
portalen_wegvak.1144,viaduct (aan de zijkant van een viaduct),0,600121558,2021-10-01T00:00:00,354,060012155820211001,KPK0001137308,I,,POINT (110418.15680000186 393136.3563000001)
portalen_wegvak.1145,staal (losstaande stalen constructie),0,600123312,2021-10-01T00:00:00,317,060012331220211001,KPK0001135142,I,,POINT (117675.18430000171 426346.0249999985)
portalen_wegvak.1146,staal (losstaande stalen constructie),0,600125862,2021-10-01T00:00:00,1015,060012586220211001,KPK0001123777,I,,POINT (127642.02519999817 467665.0159999989)
portalen_wegvak.1147,staal (losstaande stalen constructie),0,600125862,2021-10-01T00:00:00,2634,060012586220211001,KPK0001123775,I,,POINT (127644.84670000151 469283.9530000016)
portalen_wegvak.1148,staal (losstaande stalen constructie),0,600125862,2021-10-01T00:00:00,416,060012586220211001,KPK0001123778,I,,POINT (127629.86840000004 467066.1741000004)
portalen_wegvak.1149,staal (losstaande stalen constructie),0,600125862,2021-10-01T00:00:00,1977,060012586220211001,KPK0001123776,I,,POINT (127636.94289999828 468627.001600001)
portalen_wegvak.1150,staal (losstaande stalen constructie),0,600125862,2021-10-01T00:00:00,3174,060012586220211001,KPK0001123774,I,,POINT (127654.99139999971 469823.83879999816)
portalen_wegvak.1151,staal (losstaande stalen constructie),0,600125862,2021-10-01T00:00:00,3779,060012586220211001,KPK0001123773,I,,POINT (127644.74269999936 470427.5309999995)
portalen_wegvak.1152,staal (losstaande stalen constructie),0,600125863,2021-10-01T00:00:00,252,060012586320211001,KPK0001132552,I,,POINT (128438.57690000162 454574.7085000016)
portalen_wegvak.1153,staal (losstaande stalen constructie),0,600146553,2021-10-01T00:00:00,2149,060014655320211001,KPK0001141845,I,,POINT (197305.06709999964 462475.54830000177)
portalen_wegvak.1154,staal (losstaande stalen constructie),0,600146553,2021-10-01T00:00:00,2741,060014655320211001,KPK0001141844,I,,POINT (196880.62099999934 462062.88230000064)
portalen_wegvak.1155,staal (losstaande stalen constructie),0,600146560,2021-10-01T00:00:00,160,060014656020211001,KPK0001464999,I,,POINT (198223.29740000144 468371.89020000026)
portalen_wegvak.1156,staal (losstaande stalen constructie),0,600146560,2021-10-01T00:00:00,515,060014656020211001,KPK0001464998,I,,POINT (198176.83929999918 468020.1372000016)
portalen_wegvak.1157,viaduct (aan de zijkant van een viaduct),0,600151778,2021-10-01T00:00:00,411,060015177820211001,KPK0001140936,I,,POINT (237417.34629999846 484494.3114)
portalen_wegvak.1158,staal (losstaande stalen constructie),0,165263013,2021-10-01T00:00:00,449,016526301320211001,KPK0001134565,I,,POINT (82955.20360000059 432129.40670000017)
portalen_wegvak.1159,staal (losstaande stalen constructie),0,165263013,2021-10-01T00:00:00,656,016526301320211001,KPK0001134571,I,,POINT (83147.79780000076 432205.2773000002)
portalen_wegvak.1160,staal (losstaande stalen constructie),0,165263013,2021-10-01T00:00:00,191,016526301320211001,KPK0001134533,I,,POINT (82715.12449999899 432034.9294999987)
portalen_wegvak.1161,staal (losstaande stalen constructie),0,165287012,2021-10-01T00:00:00,1453,016528701220211001,KPK0001420411,I,,POINT (83233.66310000047 442577.6479999982)
portalen_wegvak.1162,viaduct (aan de zijkant van een viaduct),0,165287012,2021-10-01T00:00:00,3239,016528701220211001,KPK0001127952,I,,POINT (83824.51839999855 440894.40579999983)
portalen_wegvak.1163,staal (losstaande stalen constructie),0,165287012,2021-10-01T00:00:00,2359,016528701220211001,KPK0001127951,I,,POINT (83499.69150000066 441711.70219999924)
portalen_wegvak.1164,viaduct (aan de zijkant van een viaduct),0,165287012,2021-10-01T00:00:00,578,016528701220211001,KPK0001127944,I,,POINT (82875.01749999821 443374.55209999904)
portalen_wegvak.1165,staal (losstaande stalen constructie),0,173288026,2021-10-01T00:00:00,1233,017328802620211001,KPK0001420969,I,,POINT (87266.42100000009 442722.23420000076)
portalen_wegvak.1166,staal (losstaande stalen constructie),0,173288026,2021-10-01T00:00:00,563,017328802620211001,KPK0001134004,I,,POINT (87053.02690000087 443354.8478000015)
portalen_wegvak.1167,staal (losstaande stalen constructie),0,173288026,2021-10-01T00:00:00,77,017328802620211001,KPK0001133993,I,,POINT (86935.38199999928 443826.3938000016)
portalen_wegvak.1168,staal (losstaande stalen constructie),0,173289019,2021-10-01T00:00:00,345,017328901920211001,KPK0001133986,I,,POINT (86812.27430000156 444320.317400001)
portalen_wegvak.1169,staal (losstaande stalen constructie),0,173290008,2021-10-01T00:00:00,489,017329000820211001,KPK0001420965,I,,POINT (86708.69940000027 444734.16429999843)
portalen_wegvak.1170,staal (losstaande stalen constructie),0,173290008,2021-10-01T00:00:00,176,017329000820211001,KPK0001133968,I,,POINT (86632.82800000161 445037.8295000009)
portalen_wegvak.1171,staal (losstaande stalen constructie),0,173304075,2021-10-01T00:00:00,714,017330407520211001,KPK0001131990,I,,POINT (87459.40260000154 452165.7868000008)
portalen_wegvak.1172,staal (losstaande stalen constructie),0,173304075,2021-10-01T00:00:00,306,017330407520211001,KPK0001131989,I,,POINT (87074.03669999912 452299.5115999989)
portalen_wegvak.1173,staal (losstaande stalen constructie),0,188302015,2021-10-01T00:00:00,760,018830201520211001,KPK0001132106,I,,POINT (94975.87950000167 450930.7430000007)
portalen_wegvak.1174,viaduct (aan de zijkant van een viaduct),0,188302015,2021-10-01T00:00:00,481,018830201520211001,KPK0001132100,I,,POINT (94723.99469999969 451050.18560000136)
portalen_wegvak.1175,viaduct (aan de zijkant van een viaduct),0,198263019,2021-10-01T00:00:00,189,019826301920211001,KPK0001136144,I,,POINT (99367.51190000027 431421.58300000057)
portalen_wegvak.1176,staal (losstaande stalen constructie),0,199284036,2021-10-01T00:00:00,294,019928403620211001,KPK0001137794,I,,POINT (100118.96700000018 442332.9802000001)
portalen_wegvak.1177,staal (losstaande stalen constructie),0,212197017,2021-10-01T00:00:00,331,021219701720211001,KPK0001444275,I,,POINT (106698.42009999976 398576.9448999986)
portalen_wegvak.1178,staal (losstaande stalen constructie),0,212215006,2021-10-01T00:00:00,803,021221500620211001,KPK0001137101,I,,POINT (106587.71860000119 407233.87860000134)
portalen_wegvak.1179,staal (losstaande stalen constructie),0,212215006,2021-10-01T00:00:00,291,021221500620211001,KPK0001137100,I,,POINT (106388.97769999877 407705.7325000018)
portalen_wegvak.1180,staal (losstaande stalen constructie),0,212216011,2021-10-01T00:00:00,627,021221601120211001,KPK0001208225,I,,POINT (106152.21819999814 408267.8887999989)
portalen_wegvak.1181,staal (losstaande stalen constructie),0,212298009,2021-10-01T00:00:00,5,021229800920211001,KPK0001132248,I,,POINT (106313.58520000055 449113.9340999983)
portalen_wegvak.1182,viaduct (aan de zijkant van een viaduct),0,212298009,2021-10-01T00:00:00,406,021229800920211001,KPK0001132269,I,,POINT (106682.2778000012 449271.56219999865)
portalen_wegvak.1183,staal (losstaande stalen constructie),0,219412018,2021-10-01T00:00:00,115,021941201820211001,KPK0001130671,I,,POINT (109765.0410999991 506112.79520000145)
portalen_wegvak.1184,staal (losstaande stalen constructie),0,219420014,2021-10-01T00:00:00,225,021942001420211001,KPK0001130714,I,,POINT (109614.62860000134 510268.3344999999)
portalen_wegvak.1185,staal (losstaande stalen constructie),0,219420014,2021-10-01T00:00:00,833,021942001420211001,KPK0001130713,I,,POINT (109505.42720000073 509670.92639999837)
portalen_wegvak.1186,staal (losstaande stalen constructie),0,219420014,2021-10-01T00:00:00,1448,021942001420211001,KPK0001130712,I,,POINT (109513.66550000012 509057.04560000077)
portalen_wegvak.1187,staal (losstaande stalen constructie),0,219420014,2021-10-01T00:00:00,2054,021942001420211001,KPK0001130711,I,,POINT (109578.41200000048 508454.5142999999)
portalen_wegvak.1188,staal (losstaande stalen constructie),0,219420014,2021-10-01T00:00:00,2670,021942001420211001,KPK0001130692,I,,POINT (109643.73490000144 507841.98889999837)
portalen_wegvak.1189,staal (losstaande stalen constructie),0,219420014,2021-10-01T00:00:00,3145,021942001420211001,KPK0001130691,I,,POINT (109685.1895999983 507368.813099999)
portalen_wegvak.1190,staal (losstaande stalen constructie),0,219420014,2021-10-01T00:00:00,3700,021942001420211001,KPK0001130679,I,,POINT (109721.41079999879 506815.00129999965)
portalen_wegvak.1191,staal (losstaande stalen constructie),0,219420014,2021-10-01T00:00:00,3983,021942001420211001,KPK0001130678,I,,POINT (109738.9598999992 506532.5460000001)
portalen_wegvak.1192,staal (losstaande stalen constructie),0,227379053,2021-10-01T00:00:00,342,022737905320211001,KPK0001128487,I,,POINT (113914.23360000178 489671.38010000065)
portalen_wegvak.1193,staal (losstaande stalen constructie),0,228188015,2021-10-01T00:00:00,149,022818801520211001,KPK0001440192,I,,POINT (114385.66200000048 394552.2824999988)
portalen_wegvak.1194,staal (losstaande stalen constructie),0,228188015,2021-10-01T00:00:00,768,022818801520211001,KPK0001142887,I,,POINT (114892.5672999993 394907.4946000017)
portalen_wegvak.1195,staal (losstaande stalen constructie),0,228188015,2021-10-01T00:00:00,1317,022818801520211001,KPK0001142886,I,,POINT (115344.47800000012 395219.21499999985)
portalen_wegvak.1196,staal (losstaande stalen constructie),0,228188015,2021-10-01T00:00:00,1951,022818801520211001,KPK0001142885,I,,POINT (115873.51790000126 395568.57990000024)
portalen_wegvak.1197,staal (losstaande stalen constructie),0,228188015,2021-10-01T00:00:00,2495,022818801520211001,KPK0001142884,I,,POINT (116333.2146999985 395859.45230000094)
portalen_wegvak.1198,staal (losstaande stalen constructie),0,239218012,2021-10-01T00:00:00,1063,023921801220211001,KPK0001443939,I,,POINT (120069.23849999905 410416.1961000003)
portalen_wegvak.1199,staal (losstaande stalen constructie),0,239218012,2021-10-01T00:00:00,507,023921801220211001,KPK0001443938,I,,POINT (119960.50690000132 409870.9316000007)
portalen_wegvak.1200,viaduct (aan de zijkant van een viaduct),0,239253007,2021-10-01T00:00:00,392,023925300720211001,KPK0001135172,I,,POINT (120116.08929999918 427109.48970000073)
portalen_wegvak.1201,staal (losstaande stalen constructie),0,239358061,2021-10-01T00:00:00,415,023935806120211001,KPK0001130079,I,,POINT (120041.08300000057 478928.35130000114)
portalen_wegvak.1202,staal (losstaande stalen constructie),0,239358061,2021-10-01T00:00:00,948,023935806120211001,KPK0001130078,I,,POINT (120560.42110000178 478808.79659999907)
portalen_wegvak.1203,staal (losstaande stalen constructie),0,239385029,2021-10-01T00:00:00,1355,023938502920211001,KPK0001129820,I,,POINT (119856.08749999851 493699.6026000008)
portalen_wegvak.1204,viaduct (aan de zijkant van een viaduct),0,239385029,2021-10-01T00:00:00,741,023938502920211001,KPK0001129819,I,,POINT (120232.36670000106 493218.0067999996)
portalen_wegvak.1205,staal (losstaande stalen constructie),0,239385029,2021-10-01T00:00:00,290,023938502920211001,KPK0001129818,I,,POINT (120143.61960000172 492808.5115999989)
portalen_wegvak.1206,staal (losstaande stalen constructie),0,250191009,2021-10-01T00:00:00,195,025019100920211001,KPK0001142759,I,,POINT (125533.7239000015 395797.65459999815)
portalen_wegvak.1207,staal (losstaande stalen constructie),0,250191009,2021-10-01T00:00:00,791,025019100920211001,KPK0001142758,I,,POINT (126101.32039999962 395624.80629999936)
portalen_wegvak.1208,viaduct (aan de zijkant van een viaduct),0,250191009,2021-10-01T00:00:00,1299,025019100920211001,KPK0001142757,I,,POINT (126510.3599999994 395326.1677000001)
portalen_wegvak.1209,staal (losstaande stalen constructie),0,250191009,2021-10-01T00:00:00,1940,025019100920211001,KPK0001142742,I,,POINT (126986.94790000096 394897.51309999824)
portalen_wegvak.1210,staal (losstaande stalen constructie),0,250191009,2021-10-01T00:00:00,2545,025019100920211001,KPK0001142741,I,,POINT (127481.80930000171 394554.27870000154)
portalen_wegvak.1211,staal (losstaande stalen constructie),0,250223007,2021-10-01T00:00:00,1947,025022300720211001,KPK0001143382,I,,POINT (127030.14710000157 411912.35649999976)
portalen_wegvak.1212,staal (losstaande stalen constructie),0,250257011,2021-10-01T00:00:00,8,025025701120211001,KPK0001139260,I,,POINT (125311.1997999996 428694.4351999983)
portalen_wegvak.1213,staal (losstaande stalen constructie),0,250257015,2021-10-01T00:00:00,345,025025701520211001,KPK0001136215,I,,POINT (125793.77160000056 428717.8922000006)
portalen_wegvak.1214,staal (losstaande stalen constructie),0,250258018,2021-10-01T00:00:00,35,025025801820211001,KPK0001139253,I,,POINT (125154.3627000004 429470.53550000116)
portalen_wegvak.1215,staal (losstaande stalen constructie),0,250258019,2021-10-01T00:00:00,56,025025801920211001,KPK0001139252,I,,POINT (125079.58100000024 429185.9059999995)
portalen_wegvak.1216,staal (losstaande stalen constructie),0,261365026,2021-10-01T00:00:00,4436,026136502620211001,KPK0001148985,I,,POINT (134889.20549999923 481238.62579999864)
portalen_wegvak.1217,staal (losstaande stalen constructie),0,261365026,2021-10-01T00:00:00,58,026136502620211001,KPK0001122402,I,,POINT (130757.4550999999 482646.681499999)
portalen_wegvak.1218,staal (losstaande stalen constructie),0,261365026,2021-10-01T00:00:00,3643,026136502620211001,KPK0001122441,I,,POINT (134142.0982999988 481500.56610000134)
portalen_wegvak.1219,staal (losstaande stalen constructie),0,261365026,2021-10-01T00:00:00,2914,026136502620211001,KPK0001122436,I,,POINT (133428.9776000008 481650.6242999993)
portalen_wegvak.1220,viaduct (aan de zijkant van een viaduct),0,261365026,2021-10-01T00:00:00,2437,026136502620211001,KPK0001122413,I,,POINT (132977.06670000032 481802.39609999955)
portalen_wegvak.1221,viaduct (aan de zijkant van een viaduct),0,261365026,2021-10-01T00:00:00,2250,026136502620211001,KPK0001122412,I,,POINT (132805.33999999985 481876.37420000136)
portalen_wegvak.1222,staal (losstaande stalen constructie),0,261365026,2021-10-01T00:00:00,1667,026136502620211001,KPK0001122411,I,,POINT (132277.0705000013 482122.8770999983)
portalen_wegvak.1223,staal (losstaande stalen constructie),0,261365026,2021-10-01T00:00:00,1428,026136502620211001,KPK0001122410,I,,POINT (132056.86059999838 482215.75290000066)
portalen_wegvak.1224,staal (losstaande stalen constructie),0,261365026,2021-10-01T00:00:00,1005,026136502620211001,KPK0001122409,I,,POINT (131661.9400999993 482367.2113999985)
portalen_wegvak.1225,staal (losstaande stalen constructie),0,261365026,2021-10-01T00:00:00,588,026136502620211001,KPK0001122408,I,,POINT (131266.68100000173 482500.0053000003)
portalen_wegvak.1226,staal (losstaande stalen constructie),0,261365026,2021-10-01T00:00:00,253,026136502620211001,KPK0001122407,I,,POINT (130945.8654000014 482596.434799999)
portalen_wegvak.1227,staal (losstaande stalen constructie),0,272304034,2021-10-01T00:00:00,470,027230403420211001,KPK0001133672,I,,POINT (136773.3467000015 452048.4527999982)
portalen_wegvak.1228,staal (losstaande stalen constructie),0,272361036,2021-10-01T00:00:00,439,027236103620211001,KPK0001128611,I,,POINT (136670.87260000035 480998.69640000165)
portalen_wegvak.1229,staal (losstaande stalen constructie),0,281357014,2021-10-01T00:00:00,410,028135701420211001,KPK0001122913,I,,POINT (140731.3044999987 478465.5815999992)
portalen_wegvak.1230,staal (losstaande stalen constructie),0,294239006,2021-10-01T00:00:00,497,029423900620211001,KPK0001124504,I,,POINT (147364.85500000045 419382.8680999987)
portalen_wegvak.1231,staal (losstaande stalen constructie),0,294305046,2021-10-01T00:00:00,4474,029430504620211001,KPK0001132797,I,,POINT (151697.0390000008 453011.5599000007)
portalen_wegvak.1232,staal (losstaande stalen constructie),0,294305046,2021-10-01T00:00:00,2995,029430504620211001,KPK0001132795,I,,POINT (150218.09540000185 453004.14350000024)
portalen_wegvak.1233,staal (losstaande stalen constructie),0,294305046,2021-10-01T00:00:00,737,029430504620211001,KPK0001132792,I,,POINT (147960.28550000116 452974.8414000012)
portalen_wegvak.1234,staal (losstaande stalen constructie),0,294305046,2021-10-01T00:00:00,5076,029430504620211001,KPK0001132835,I,,POINT (152299.03779999912 453010.7346000001)
portalen_wegvak.1235,staal (losstaande stalen constructie),0,294305046,2021-10-01T00:00:00,3894,029430504620211001,KPK0001132796,I,,POINT (151117.0399999991 453012.67020000145)
portalen_wegvak.1236,staal (losstaande stalen constructie),0,294305046,2021-10-01T00:00:00,2096,029430504620211001,KPK0001132794,I,,POINT (149319.17179999873 452992.4226000011)
portalen_wegvak.1237,staal (losstaande stalen constructie),0,294305046,2021-10-01T00:00:00,1336,029430504620211001,KPK0001132793,I,,POINT (148559.23640000075 452982.5139000006)
portalen_wegvak.1238,staal (losstaande stalen constructie),0,294305046,2021-10-01T00:00:00,338,029430504620211001,KPK0001132791,I,,POINT (147563.25019999966 452943.0621000007)
portalen_wegvak.1239,staal (losstaande stalen constructie),0,317328001,2021-10-01T00:00:00,50,031732800120211001,KPK0001140312,I,,POINT (158837.02959999815 464472.76630000025)
portalen_wegvak.1240,viaduct (aan de zijkant van een viaduct),0,317338031,2021-10-01T00:00:00,1329,031733803120211001,KPK0001431934,I,,POINT (159497.17280000076 470415.0780999996)
portalen_wegvak.1241,staal (losstaande stalen constructie),0,317338031,2021-10-01T00:00:00,3904,031733803120211001,KPK0001139756,I,,POINT (160803.14200000092 472564.17980000004)
