FID,diepte_org,diepte_cm,typering,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
dieptepunten_1935.854,43,-430,dieptepunt, ,,,POINT (146864.78810000047 497403.41380000114)
dieptepunten_1935.855,42,-420,dieptepunt, ,,,POINT (146919.3038999997 495904.23380000144)
dieptepunten_1935.856,46,-460,dieptepunt, ,,,POINT (147674.3456000015 500710.69519999996)
dieptepunten_1935.857,44,-440,dieptepunt, ,,,POINT (147774.2906000018 499238.7730999999)
dieptepunten_1935.858,44,-440,dieptepunt, ,,,POINT (149446.10319999978 500265.48409999907)
dieptepunten_1935.859,42,-420,dieptepunt, ,,,POINT (149673.25200000033 499129.7421000004)
dieptepunten_1935.860,42,-420,dieptepunt, ,,,POINT (149473.3610999994 497875.88230000064)
dieptepunten_1935.861,39,-390,dieptepunt, ,,,POINT (149109.92350000143 495113.7569999993)
dieptepunten_1935.862,37,-370,dieptepunt, ,,,POINT (150736.30640000105 495104.6710000001)
dieptepunten_1935.863,33,-330,dieptepunt, ,,,POINT (153107.73680000007 495022.8975000009)
dieptepunten_1935.864,49,-490,dieptepunt, ,,,POINT (151339.5175999999 546571.9924000017)
dieptepunten_1935.865,47,-470,dieptepunt, ,,,POINT (150741.46730000153 547012.9791000001)
dieptepunten_1935.866,50,-500,dieptepunt, ,,,POINT (150940.81709999964 547737.8885999992)
dieptepunten_1935.867,53,-530,dieptepunt, ,,,POINT (149176.870099999 547858.7072999999)
dieptepunten_1935.868,50,-500,dieptepunt, ,,,POINT (149261.44330000132 546880.0791999996)
dieptepunten_1935.869,61,-610,dieptepunt, ,,,POINT (149750.75699999928 546861.9565000013)
dieptepunten_1935.870,35,-350,dieptepunt, ,,,POINT (154200.49480000138 546973.7204000019)
dieptepunten_1935.871,33,-330,dieptepunt, ,,,POINT (154683.7674999982 547372.4204999991)
dieptepunten_1935.872,31,-310,dieptepunt, ,,,POINT (154774.38120000064 548749.7490999997)
dieptepunten_1935.873,33,-330,dieptepunt, ,,,POINT (155348.26819999889 549601.5179000013)
dieptepunten_1935.874,43,-430,dieptepunt, ,,,POINT (154236.7402999997 550652.6369999982)
dieptepunten_1935.875,43,-430,dieptepunt, ,,,POINT (152388.2201000005 550332.4686000012)
dieptepunten_1935.876,53,-530,dieptepunt, ,,,POINT (151361.26480000094 548876.6079000011)
dieptepunten_1935.877,58,-580,dieptepunt, ,,,POINT (151373.34650000185 549607.5590000004)
dieptepunten_1935.878,46,-460,dieptepunt, ,,,POINT (150853.82829999924 549601.5179000013)
dieptepunten_1935.879,42,-420,dieptepunt, ,,,POINT (150865.90989999846 550441.2050999999)
dieptepunten_1935.880,35,-350,dieptepunt, ,,,POINT (154954.40100000054 553623.6046000011)
dieptepunten_1935.881,32,-320,dieptepunt, ,,,POINT (154724.84580000117 554294.1458999999)
dieptepunten_1935.882,33,-330,dieptepunt, ,,,POINT (154797.33680000156 555592.942499999)
dieptepunten_1935.883,38,-380,dieptepunt, ,,,POINT (153498.54019999877 555562.7380000018)
dieptepunten_1935.884,30,-300,dieptepunt, ,,,POINT (153709.9721999988 554282.064199999)
dieptepunten_1935.885,33,-330,dieptepunt, ,,,POINT (154078.46829999983 553605.4818000011)
dieptepunten_1935.886,37,-370,dieptepunt, ,,,POINT (152260.15300000086 553599.4408)
dieptepunten_1935.887,39,-390,dieptepunt, ,,,POINT (152846.12170000002 553623.6046000011)
dieptepunten_1935.888,37,-370,dieptepunt, ,,,POINT (153395.84479999915 552191.9076999985)
dieptepunten_1935.889,43,-430,dieptepunt, ,,,POINT (154253.65469999984 551618.0212000012)
dieptepunten_1935.890,44,-440,dieptepunt, ,,,POINT (153208.57669999823 551593.8574000001)
dieptepunten_1935.891,43,-430,dieptepunt, ,,,POINT (152127.252700001 551521.3663999997)
dieptepunten_1935.892,31,-310,dieptepunt, ,,,POINT (154543.6187000014 556807.7705000006)
dieptepunten_1935.893,48,-480,dieptepunt, ,,,POINT (153558.94959999993 556844.0159999989)
dieptepunten_1935.894,43,-430,dieptepunt, ,,,POINT (153335.4354000017 557780.3575000018)
dieptepunten_1935.895,34,-340,dieptepunt, ,,,POINT (152991.1037000008 557804.5212999992)
dieptepunten_1935.896,39,-390,dieptepunt, ,,,POINT (152272.23470000178 558052.1988000013)
dieptepunten_1935.897,126,-1260,dieptepunt, ,,,POINT (153637.48169999942 558015.9532999992)
dieptepunten_1935.898,81,-810,dieptepunt, ,,,POINT (152864.24439999834 558571.7175000012)
dieptepunten_1935.899,41,-410,dieptepunt, ,,,POINT (152441.38049999997 558946.2542000003)
dieptepunten_1935.900,81,-810,dieptepunt, ,,,POINT (152906.5309999995 558916.0493000001)
dieptepunten_1935.901,106,-1060,dieptepunt, ,,,POINT (153347.5175999999 558903.9675999992)
dieptepunten_1935.902,111,-1110,dieptepunt, ,,,POINT (153649.56329999864 558976.4585999995)
dieptepunten_1935.903,15,-150,dieptepunt, ,,,POINT (154465.08659999818 558940.2131000012)
dieptepunten_1935.904,41,-410,dieptepunt, ,,,POINT (152157.45760000125 559979.250599999)
dieptepunten_1935.905,38,-380,dieptepunt, ,,,POINT (152985.0626000017 559429.5273999982)
dieptepunten_1935.906,27,-270,dieptepunt, ,,,POINT (153740.17709999904 560051.7415999994)
dieptepunten_1935.907,36,-360,dieptepunt, ,,,POINT (152991.7078000009 560684.9472999983)
dieptepunten_1935.908,34,-340,dieptepunt, ,,,POINT (152750.0709999986 560660.7840000018)
dieptepunten_1935.909,46,-460,dieptepunt, ,,,POINT (152448.02529999986 561385.693599999)
dieptepunten_1935.910,27,-270,dieptepunt, ,,,POINT (151590.2153000012 561482.3478999995)
dieptepunten_1935.911,29,-290,dieptepunt, ,,,POINT (153299.79410000145 563318.7859000005)
dieptepunten_1935.912,27,-270,dieptepunt, ,,,POINT (152599.04839999974 563397.318)
dieptepunten_1935.913,33,-330,dieptepunt, ,,,POINT (152550.72069999948 563959.1228)
dieptepunten_1935.914,32,-320,dieptepunt, ,,,POINT (151481.47929999977 563796.0179999992)
dieptepunten_1935.915,18,-180,dieptepunt, ,,,POINT (181670.71559999883 494130.4875999987)
dieptepunten_1935.916,7,-70,dieptepunt, ,,,POINT (182565.1585999988 493921.7840999998)
dieptepunten_1935.917,8,-80,dieptepunt, ,,,POINT (180955.1607999988 492470.7985999994)
dieptepunten_1935.918,33,-330,dieptepunt, ,,,POINT (166972.0337000005 497976.59270000085)
dieptepunten_1935.919,33,-330,dieptepunt, ,,,POINT (169874.00470000133 498215.11100000143)
dieptepunten_1935.920,32,-320,dieptepunt, ,,,POINT (171633.0758999996 499099.61560000107)
dieptepunten_1935.921,31,-310,dieptepunt, ,,,POINT (172994.6169999987 497887.1484000012)
dieptepunten_1935.922,30,-300,dieptepunt, ,,,POINT (174912.70059999824 497807.64240000024)
dieptepunten_1935.923,30,-300,dieptepunt, ,,,POINT (173889.06060000136 496883.3845999986)
dieptepunten_1935.924,28,-280,dieptepunt, ,,,POINT (174843.13309999928 496227.4593999982)
dieptepunten_1935.925,31,-310,dieptepunt, ,,,POINT (171493.94040000066 496833.69299999997)
dieptepunten_1935.926,32,-320,dieptepunt, ,,,POINT (168840.42570000142 496893.3225999996)
dieptepunten_1935.927,31,-310,dieptepunt, ,,,POINT (168890.11730000004 494855.9803000018)
dieptepunten_1935.928,29,-290,dieptepunt, ,,,POINT (168124.87139999866 493275.79729999974)
dieptepunten_1935.929,27,-270,dieptepunt, ,,,POINT (168104.99500000104 491725.4290000014)
dieptepunten_1935.930,28,-280,dieptepunt, ,,,POINT (169218.07939999923 492987.58790000156)
dieptepunten_1935.931,27,-270,dieptepunt, ,,,POINT (171026.84230000153 492967.7115000002)
dieptepunten_1935.932,28,-280,dieptepunt, ,,,POINT (171205.73099999875 493991.3515999988)
dieptepunten_1935.933,30,-300,dieptepunt, ,,,POINT (173034.3702000007 495034.8691000007)
dieptepunten_1935.934,28,-280,dieptepunt, ,,,POINT (174326.34340000153 494806.28869999945)
dieptepunten_1935.935,26,-260,dieptepunt, ,,,POINT (169754.74549999833 490562.65300000086)
dieptepunten_1935.936,32,-320,dieptepunt, ,,,POINT (166147.15819999948 495333.0163999982)
dieptepunten_1935.937,26,-260,dieptepunt, ,,,POINT (171116.28669999912 491288.1457000002)
dieptepunten_1935.938,38,-380,dieptepunt, ,,,POINT (166763.3302000016 505181.8288999982)
dieptepunten_1935.939,37,-370,dieptepunt, ,,,POINT (168522.40150000155 505112.26139999926)
dieptepunten_1935.940,36,-360,dieptepunt, ,,,POINT (169267.77109999955 504188.0031000003)
dieptepunten_1935.941,36,-360,dieptepunt, ,,,POINT (167637.8968999982 503949.4853999987)
dieptepunten_1935.942,36,-360,dieptepunt, ,,,POINT (166326.04690000042 503194.1772999987)
dieptepunten_1935.943,34,-340,dieptepunt, ,,,POINT (165868.88720000163 499059.8627999984)
dieptepunten_1935.944,35,-350,dieptepunt, ,,,POINT (165093.70279999822 500073.56500000134)
dieptepunten_1935.945,36,-360,dieptepunt, ,,,POINT (166932.28049999848 501832.6361999996)
dieptepunten_1935.946,35,-350,dieptepunt, ,,,POINT (167061.4781000018 499904.61470000073)
dieptepunten_1935.947,34,-340,dieptepunt, ,,,POINT (168293.8216000013 499437.5166000016)
dieptepunten_1935.948,35,-350,dieptepunt, ,,,POINT (168880.1788999997 501017.69959999993)
dieptepunten_1935.949,35,-350,dieptepunt, ,,,POINT (171921.2853000015 503869.97890000045)
dieptepunten_1935.950,34,-340,dieptepunt, ,,,POINT (171414.43450000137 502240.1048000008)
dieptepunten_1935.951,34,-340,dieptepunt, ,,,POINT (170281.47320000082 500948.13159999996)
dieptepunten_1935.952,34,-340,dieptepunt, ,,,POINT (170410.67029999942 499497.14620000124)
dieptepunten_1935.953,34,-340,dieptepunt, ,,,POINT (172438.07459999993 500868.6257000007)
dieptepunten_1935.954,32,-320,dieptepunt, ,,,POINT (173024.43180000037 499566.7137000002)
dieptepunten_1935.955,31,-310,dieptepunt, ,,,POINT (174793.44150000066 499556.7756999992)
dieptepunten_1935.956,29,-290,dieptepunt, ,,,POINT (177238.252700001 499457.3929999992)
dieptepunten_1935.957,30,-300,dieptepunt, ,,,POINT (177884.23959999904 500799.0577000007)
dieptepunten_1935.958,32,-320,dieptepunt, ,,,POINT (175707.76139999926 500808.996199999)
dieptepunten_1935.959,33,-330,dieptepunt, ,,,POINT (174207.08469999954 500858.68730000034)
dieptepunten_1935.960,33,-330,dieptepunt, ,,,POINT (173103.93820000067 502786.7093000002)
dieptepunten_1935.961,32,-320,dieptepunt, ,,,POINT (174763.62669999897 502140.72250000015)
dieptepunten_1935.962,31,-310,dieptepunt, ,,,POINT (175628.25539999828 502945.7212000005)
dieptepunten_1935.963,29,-290,dieptepunt, ,,,POINT (177943.8691000007 503025.2270999998)
dieptepunten_1935.964,38,-380,dieptepunt, ,,,POINT (173730.04820000008 505161.95259999856)
dieptepunten_1935.965,32,-320,dieptepunt, ,,,POINT (174823.2562999986 504376.83029999956)
dieptepunten_1935.966,31,-310,dieptepunt, ,,,POINT (154715.9477000013 494959.29630000144)
dieptepunten_1935.967,34,-340,dieptepunt, ,,,POINT (154770.46339999884 496467.5617999993)
dieptepunten_1935.968,36,-360,dieptepunt, ,,,POINT (153207.68169999868 497149.00719999894)
dieptepunten_1935.969,38,-380,dieptepunt, ,,,POINT (151199.68939999864 497149.00719999894)
dieptepunten_1935.970,42,-420,dieptepunt, ,,,POINT (151199.68939999864 499484.09319999814)
dieptepunten_1935.971,39,-390,dieptepunt, ,,,POINT (153380.31480000168 499020.71070000157)
dieptepunten_1935.972,37,-370,dieptepunt, ,,,POINT (154661.43200000003 499084.3123999983)
dieptepunten_1935.973,32,-320,dieptepunt, ,,,POINT (156804.80480000004 495033.80099999905)
dieptepunten_1935.974,28,-280,dieptepunt, ,,,POINT (158821.88309999928 492653.2851999998)
dieptepunten_1935.975,30,-300,dieptepunt, ,,,POINT (159930.36769999936 493007.6367999986)
dieptepunten_1935.976,35,-350,dieptepunt, ,,,POINT (157077.38340000063 497950.38699999824)
dieptepunten_1935.977,34,-340,dieptepunt, ,,,POINT (157150.0705000013 496787.3872000016)
dieptepunten_1935.978,34,-340,dieptepunt, ,,,POINT (158949.08639999852 497332.5432999991)
dieptepunten_1935.979,32,-320,dieptepunt, ,,,POINT (158830.9690000005 495433.5819000006)
dieptepunten_1935.980,34,-340,dieptepunt, ,,,POINT (160048.4851000011 495024.71510000154)
dieptepunten_1935.981,31,-310,dieptepunt, ,,,POINT (161175.1411000006 494297.83989999816)
dieptepunten_1935.982,31,-310,dieptepunt, ,,,POINT (163283.07880000025 493725.42550000176)
dieptepunten_1935.983,33,-330,dieptepunt, ,,,POINT (163328.5086000003 495379.0667000003)
dieptepunten_1935.984,32,-320,dieptepunt, ,,,POINT (161175.1411000006 495869.70710000023)
dieptepunten_1935.985,34,-340,dieptepunt, ,,,POINT (161147.88369999826 497414.3169)
dieptepunten_1935.986,34,-340,dieptepunt, ,,,POINT (162074.64930000156 499067.95760000125)
dieptepunten_1935.987,34,-340,dieptepunt, ,,,POINT (163373.93840000033 497377.97309999913)
dieptepunten_1935.988,34,-340,dieptepunt, ,,,POINT (164373.3916000016 498977.09800000116)
dieptepunten_1935.989,30,-300,dieptepunt, ,,,POINT (165122.98160000145 493017.631000001)
dieptepunten_1935.990,29,-290,dieptepunt, ,,,POINT (166676.6768000014 492972.2012999989)
dieptepunten_1935.991,33,-330,dieptepunt, ,,,POINT (164786.80189999938 496842.81120000035)
dieptepunten_1935.992,34,-340,dieptepunt, ,,,POINT (163387.5672999993 500390.88109999895)
dieptepunten_1935.993,36,-360,dieptepunt, ,,,POINT (161161.51260000095 500399.9670000002)
dieptepunten_1935.994,36,-360,dieptepunt, ,,,POINT (160589.09820000082 501172.2718999982)
dieptepunten_1935.995,39,-390,dieptepunt, ,,,POINT (161225.1138000004 502453.38910000026)
dieptepunten_1935.996,40,-400,dieptepunt, ,,,POINT (162170.0513000004 502980.3737999983)
dieptepunten_1935.997,40,-400,dieptepunt, ,,,POINT (163224.0201999992 503997.9989)
dieptepunten_1935.998,38,-380,dieptepunt, ,,,POINT (163869.12220000103 503025.80310000107)
dieptepunten_1935.999,36,-360,dieptepunt, ,,,POINT (164914.00470000133 502344.35770000145)
dieptepunten_1935.1000,44,-440,dieptepunt, ,,,POINT (159172.60049999878 505758.85339999944)
dieptepunten_1935.1001,42,-420,dieptepunt, ,,,POINT (159118.08480000123 503932.5797000006)
dieptepunten_1935.1002,42,-420,dieptepunt, ,,,POINT (158954.53770000115 502969.47030000016)
dieptepunten_1935.1003,38,-380,dieptepunt, ,,,POINT (158700.13149999827 501125.0251000002)
dieptepunten_1935.1004,37,-370,dieptepunt, ,,,POINT (156937.4593999982 500134.65790000185)
dieptepunten_1935.1005,42,-420,dieptepunt, ,,,POINT (153085.0218999982 500797.93129999936)
dieptepunten_1935.1006,42,-420,dieptepunt, ,,,POINT (154566.02950000018 501533.89240000024)
dieptepunten_1935.1007,42,-420,dieptepunt, ,,,POINT (158154.9754000008 502987.6422000006)
dieptepunten_1935.1008,45,-450,dieptepunt, ,,,POINT (156728.48299999908 502969.47030000016)
dieptepunten_1935.1009,47,-470,dieptepunt, ,,,POINT (154075.38910000026 502905.8691000007)
dieptepunten_1935.1010,47,-470,dieptepunt, ,,,POINT (152467.17770000175 502824.0956000015)
dieptepunten_1935.1011,46,-460,dieptepunt, ,,,POINT (156637.6235000007 504350.53290000185)
dieptepunten_1935.1012,47,-470,dieptepunt, ,,,POINT (153121.36569999903 504459.56439999864)
dieptepunten_1935.1013,47,-470,dieptepunt, ,,,POINT (156228.75620000064 505749.7674999982)
dieptepunten_1935.1014,47,-470,dieptepunt, ,,,POINT (154420.65480000153 505777.02540000156)
dieptepunten_1935.1015,46,-460,dieptepunt, ,,,POINT (152857.87310000136 505640.7360999994)
dieptepunten_1935.1016,44,-440,dieptepunt, ,,,POINT (150984.35289999843 500807.01729999855)
dieptepunten_1935.1017,25,-250,dieptepunt, ,,,POINT (151427.1110999994 564333.6594999991)
dieptepunten_1935.1018,37,-370,dieptepunt, ,,,POINT (152073.48860000074 564696.114599999)
dieptepunten_1935.1019,35,-350,dieptepunt, ,,,POINT (151505.6427000016 562346.1988999993)
dieptepunten_1935.1020,33,-330,dieptepunt, ,,,POINT (153952.21319999918 563197.9677000009)
dieptepunten_1935.1021,4,-40,dieptepunt, ,,,POINT (154248.21779999882 564982.5166000016)
dieptepunten_1935.1022,6,-60,dieptepunt, ,,,POINT (153752.86290000007 565659.0989999995)
dieptepunten_1935.1023,126,-1260,dieptepunt, ,,,POINT (149795.01529999822 564139.8090999983)
dieptepunten_1935.1024,18,-180,dieptepunt, ,,,POINT (148852.63280000165 563584.0449000001)
dieptepunten_1935.1025,24,-240,dieptepunt, ,,,POINT (147837.75919999927 563173.2626999989)
dieptepunten_1935.1026,62,-620,dieptepunt, ,,,POINT (150399.10669999942 563547.7994000018)
dieptepunten_1935.1027,43,-430,dieptepunt, ,,,POINT (150991.1165000014 562400.0254999995)
dieptepunten_1935.1028,68,-680,dieptepunt, ,,,POINT (150199.75649999827 562381.9026999995)
dieptepunten_1935.1029,58,-580,dieptepunt, ,,,POINT (150151.42929999903 561512.0111000016)
dieptepunten_1935.1030,34,-340,dieptepunt, ,,,POINT (151268.99830000103 560702.5289000012)
dieptepunten_1935.1031,26,-260,dieptepunt, ,,,POINT (149607.747299999 560569.6284999996)
dieptepunten_1935.1032,28,-280,dieptepunt, ,,,POINT (149064.0647 562400.0254999995)
dieptepunten_1935.1033,118,-1180,dieptepunt, ,,,POINT (149323.82429999858 561560.3383000009)
dieptepunten_1935.1034,27,-270,dieptepunt, ,,,POINT (148429.76889999956 560176.9690999985)
dieptepunten_1935.1035,53,-530,dieptepunt, ,,,POINT (147414.8953000009 560327.9921999983)
dieptepunten_1935.1036,32,-320,dieptepunt, ,,,POINT (146726.2311999984 560201.1328999996)
dieptepunten_1935.1037,56,-560,dieptepunt, ,,,POINT (146599.37200000137 561838.2206999995)
dieptepunten_1935.1038,23,-230,dieptepunt, ,,,POINT (147710.89990000054 562267.125599999)
dieptepunten_1935.1039,53,-530,dieptepunt, ,,,POINT (148133.7637999989 562345.6572000012)
dieptepunten_1935.1040,129,-1290,dieptepunt, ,,,POINT (147040.35860000178 562677.9078000002)
dieptepunten_1935.1041,32,-320,dieptepunt, ,,,POINT (145927.622299999 561267.9580999985)
dieptepunten_1935.1042,54,-540,dieptepunt, ,,,POINT (146356.5273000002 561116.9354999997)
dieptepunten_1935.1043,61,-610,dieptepunt, ,,,POINT (145595.37170000002 560367.8621000014)
dieptepunten_1935.1044,37,-370,dieptepunt, ,,,POINT (144979.19860000163 559914.7932999991)
dieptepunten_1935.1045,41,-410,dieptepunt, ,,,POINT (144230.12519999966 559679.1975999996)
dieptepunten_1935.1046,38,-380,dieptepunt, ,,,POINT (143940.16120000184 559189.8838)
dieptepunten_1935.1047,36,-360,dieptepunt, ,,,POINT (142695.7329000011 558615.9968000017)
dieptepunten_1935.1048,34,-340,dieptepunt, ,,,POINT (143438.76570000127 558326.0333000012)
dieptepunten_1935.1049,34,-340,dieptepunt, ,,,POINT (142852.79659999907 557740.0645999983)
dieptepunten_1935.1050,39,-390,dieptepunt, ,,,POINT (143644.15659999847 557486.3460999988)
dieptepunten_1935.1051,33,-330,dieptepunt, ,,,POINT (144840.25769999996 558096.4781000018)
dieptepunten_1935.1052,35,-350,dieptepunt, ,,,POINT (146187.3814000003 558827.4287)
dieptepunten_1935.1053,53,-530,dieptepunt, ,,,POINT (147033.10970000178 559026.7789999992)
dieptepunten_1935.1054,56,-560,dieptepunt, ,,,POINT (146598.16360000148 557033.2773000002)
dieptepunten_1935.1055,55,-550,dieptepunt, ,,,POINT (141611.99269999936 557937.6024000011)
dieptepunten_1935.1056,45,-450,dieptepunt, ,,,POINT (141315.98809999973 557532.8608000018)
dieptepunten_1935.1057,38,-380,dieptepunt, ,,,POINT (141509.29729999974 557248.9378000014)
dieptepunten_1935.1058,36,-360,dieptepunt, ,,,POINT (141599.91110000014 556807.9512000009)
dieptepunten_1935.1059,57,-570,dieptepunt, ,,,POINT (140591.0786000006 556620.6831)
dieptepunten_1935.1060,62,-620,dieptepunt, ,,,POINT (140693.7740000002 556221.9825999998)
dieptepunten_1935.1061,28,-280,dieptepunt, ,,,POINT (139872.20960000157 555853.4869999997)
dieptepunten_1935.1062,73,-730,dieptepunt, ,,,POINT (138754.64059999958 555460.8275000006)
dieptepunten_1935.1063,62,-620,dieptepunt, ,,,POINT (139231.87269999832 554790.2862000018)
dieptepunten_1935.1064,46,-460,dieptepunt, ,,,POINT (139908.4550999999 554705.7129999995)
dieptepunten_1935.1065,57,-570,dieptepunt, ,,,POINT (139334.56859999895 553980.8033999987)
dieptepunten_1935.1066,54,-540,dieptepunt, ,,,POINT (140047.39649999887 553497.5302000009)
dieptepunten_1935.1067,47,-470,dieptepunt, ,,,POINT (142149.63419999927 555835.3641999997)
dieptepunten_1935.1068,31,-310,dieptepunt, ,,,POINT (176393.50090000033 505092.3845999986)
dieptepunten_1935.1069,30,-300,dieptepunt, ,,,POINT (178202.2637999989 505291.1495999992)
dieptepunten_1935.1070,29,-290,dieptepunt, ,,,POINT (179772.50840000063 505241.4585000016)
dieptepunten_1935.1071,29,-290,dieptepunt, ,,,POINT (181452.0736999996 505122.1994000003)
dieptepunten_1935.1072,28,-280,dieptepunt, ,,,POINT (182704.29410000145 505330.9028999992)
dieptepunten_1935.1073,24,-240,dieptepunt, ,,,POINT (184920.52549999952 505360.71759999916)
dieptepunten_1935.1074,6,-60,dieptepunt, ,,,POINT (186212.49859999865 504694.85449999943)
dieptepunten_1935.1075,19,-190,dieptepunt, ,,,POINT (186063.4252000004 503701.02870000154)
dieptepunten_1935.1076,19,-190,dieptepunt, ,,,POINT (185805.03009999916 502856.2767999992)
dieptepunten_1935.1077,7,-70,dieptepunt, ,,,POINT (186590.15239999816 502955.6596000008)
dieptepunten_1935.1078,23,-230,dieptepunt, ,,,POINT (184721.76049999893 502965.59750000015)
dieptepunten_1935.1079,27,-270,dieptepunt, ,,,POINT (183449.66319999844 503273.6838000007)
dieptepunten_1935.1080,26,-260,dieptepunt, ,,,POINT (182972.6272 503889.8557999991)
dieptepunten_1935.1081,28,-280,dieptepunt, ,,,POINT (180994.9140000008 504028.99130000174)
dieptepunten_1935.1082,27,-270,dieptepunt, ,,,POINT (180011.02659999952 502995.41230000183)
dieptepunten_1935.1083,29,-290,dieptepunt, ,,,POINT (178868.12689999864 503402.8808000013)
dieptepunten_1935.1084,29,-290,dieptepunt, ,,,POINT (178997.32449999824 501633.871199999)
dieptepunten_1935.1085,28,-280,dieptepunt, ,,,POINT (179086.7688000016 499874.79989999905)
dieptepunten_1935.1086,28,-280,dieptepunt, ,,,POINT (180040.8414000012 500938.19319999963)
dieptepunten_1935.1087,24,-240,dieptepunt, ,,,POINT (180885.59329999983 499278.5042999983)
dieptepunten_1935.1088,26,-260,dieptepunt, ,,,POINT (182594.97340000048 499526.9609999992)
dieptepunten_1935.1089,24,-240,dieptepunt, ,,,POINT (184045.9589000009 499765.4792000018)
dieptepunten_1935.1090,24,-240,dieptepunt, ,,,POINT (184801.26639999822 500232.57730000094)
dieptepunten_1935.1091,7,-70,dieptepunt, ,,,POINT (185715.58570000157 499377.88699999824)
dieptepunten_1935.1092,6,-60,dieptepunt, ,,,POINT (185775.2153000012 500868.6257000007)
dieptepunten_1935.1093,28,-280,dieptepunt, ,,,POINT (182217.31960000098 500938.19319999963)
dieptepunten_1935.1094,26,-260,dieptepunt, ,,,POINT (182972.6272 501842.5747000016)
dieptepunten_1935.1095,12,-120,dieptepunt, ,,,POINT (184980.15509999916 502667.4501999989)
dieptepunten_1935.1096,29,-290,dieptepunt, ,,,POINT (180040.8414000012 512546.0775000006)
dieptepunten_1935.1097,32,-320,dieptepunt, ,,,POINT (178550.10269999877 512128.6704999991)
dieptepunten_1935.1098,32,-320,dieptepunt, ,,,POINT (178480.5351999998 510876.45010000095)
dieptepunten_1935.1099,33,-330,dieptepunt, ,,,POINT (178868.12689999864 509624.2296999991)
dieptepunten_1935.1100,31,-310,dieptepunt, ,,,POINT (178500.41160000116 508272.6270000003)
dieptepunten_1935.1101,30,-300,dieptepunt, ,,,POINT (179325.28660000116 506771.9499000013)
dieptepunten_1935.1102,30,-300,dieptepunt, ,,,POINT (179812.26159999892 508670.998300001)
dieptepunten_1935.1103,29,-290,dieptepunt, ,,,POINT (180806.08689999953 508183.1827000007)
dieptepunten_1935.1104,29,-290,dieptepunt, ,,,POINT (182306.76399999857 507328.49240000173)
dieptepunten_1935.1105,29,-290,dieptepunt, ,,,POINT (181233.43230000138 506622.8759999983)
dieptepunten_1935.1106,27,-270,dieptepunt, ,,,POINT (182903.05920000002 507000.53020000085)
dieptepunten_1935.1107,27,-270,dieptepunt, ,,,POINT (183300.5898000002 506096.14880000055)
dieptepunten_1935.1108,26,-260,dieptepunt, ,,,POINT (183678.24350000173 505460.1004000008)
dieptepunten_1935.1109,7,-70,dieptepunt, ,,,POINT (185059.66099999845 506930.9622000009)
dieptepunten_1935.1110,7,-70,dieptepunt, ,,,POINT (185824.90700000152 505728.43299999833)
dieptepunten_1935.1111,8,-80,dieptepunt, ,,,POINT (184145.34169999883 508511.1453000009)
dieptepunten_1935.1112,10,-100,dieptepunt, ,,,POINT (183618.61400000006 508540.9596000016)
dieptepunten_1935.1113,24,-240,dieptepunt, ,,,POINT (182763.9237000011 508053.9851000011)
dieptepunten_1935.1114,28,-280,dieptepunt, ,,,POINT (182038.43090000004 508650.28079999983)
dieptepunten_1935.1115,26,-260,dieptepunt, ,,,POINT (182038.43090000004 509753.4272999987)
dieptepunten_1935.1116,26,-260,dieptepunt, ,,,POINT (181809.85110000148 510091.3277999982)
dieptepunten_1935.1117,19,-190,dieptepunt, ,,,POINT (182545.28170000017 509982.007100001)
dieptepunten_1935.1118,5,-50,dieptepunt, ,,,POINT (182793.73840000108 510618.0555000007)
dieptepunten_1935.1119,44,-440,dieptepunt, ,,,POINT (145950.74269999936 502178.993999999)
dieptepunten_1935.1120,42,-420,dieptepunt, ,,,POINT (144805.91479999945 502569.68890000135)
dieptepunten_1935.1121,41,-410,dieptepunt, ,,,POINT (144996.71930000186 504068.86890000105)
dieptepunten_1935.1122,44,-440,dieptepunt, ,,,POINT (146968.36780000106 504386.876699999)
dieptepunten_1935.1123,45,-450,dieptepunt, ,,,POINT (146995.62559999898 503160.27529999986)
dieptepunten_1935.1124,47,-470,dieptepunt, ,,,POINT (149239.85269999877 502769.57979999855)
dieptepunten_1935.1125,47,-470,dieptepunt, ,,,POINT (150938.92320000008 502651.4624999985)
dieptepunten_1935.1126,46,-460,dieptepunt, ,,,POINT (150875.3214999996 504277.8458000012)
dieptepunten_1935.1127,45,-450,dieptepunt, ,,,POINT (149430.65720000118 505495.36129999906)
dieptepunten_1935.1128,28,-280,dieptepunt, ,,,POINT (136651.93279999867 500758.4188000001)
dieptepunten_1935.1129,28,-280,dieptepunt, ,,,POINT (136033.5714999996 501348.23970000073)
dieptepunten_1935.1130,28,-280,dieptepunt, ,,,POINT (137127.59519999847 501633.6372000016)
dieptepunten_1935.1131,33,-330,dieptepunt, ,,,POINT (138754.36050000042 501196.0276999995)
dieptepunten_1935.1132,40,-400,dieptepunt, ,,,POINT (141950.8112999983 501329.2131999992)
dieptepunten_1935.1133,23,-230,dieptepunt, ,,,POINT (134891.98200000077 501909.52120000124)
dieptepunten_1935.1134,29,-290,dieptepunt, ,,,POINT (135919.4123999998 502489.8297000006)
dieptepunten_1935.1135,37,-370,dieptepunt, ,,,POINT (140200.3739 502232.9715999998)
