WKM_ZAAK,WKM_DATUMCREATIE,WKM_HOOFDCAT,WKM_SUBCAT,WKM_SUBSUBCAT,ZK_DATUMAFGEHANDELD,STRAATNAAM,POSTCODE,WOONPLAATS,X_RD,Y_RD,longitude,latitude
"471488","20101025","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101102","Sperwerstraat","3312TM","Dordrecht","106513.273","424955.081","4.684092516924482","51.81111287069783"
"476452","20101102","Groenvoorziening ","Afvalbakken","Anders, mijn keuze staat er niet bij ","20101102","Dorus Rijkersstraat","3317WH","Dordrecht","104643.718","422759.741","4.657303399564888","51.791216092950684"
"476238","20101101","Groenvoorziening ","Afvalbakken","Ik wil graag een afvalbak laten plaatsen ","20101102","Dubbelsteynlaan Oost","3319EE","Dordrecht","108066.318","423076.005","4.706866436288504","51.79435678521632"
"477232","20101103","Groenvoorziening ","Plantsoenen","Ik wil graag een plantsoen laten snoeien","20101103","Pearl Buck-erf","3315BE","Dordrecht","109306.709","423513.961","4.724787720593638","51.79839595874815"
"474780","20101029","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is ongelijkheid door opdrukkende boomwortels ","20101103","Jan Valsterweg","3315LG","Dordrecht","107870.068","424132.19","4.703878109449947","51.80383308692719"
"476977","20101102","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20101108","Westerdiep","3313VC","Dordrecht","108840.572","425295.636","4.717793025645925","51.814371052606695"
"475396","20101031","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20101103","Zuidendijk","3317NP","Dordrecht","104754.574","422947.737","4.658882824531575","51.79291575061253"
"478425","20101104","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20101104","Bosboom-Toussaintstraat","3314GB","Dordrecht","104937.385","424095.018","4.661366644555819","51.803243689265706"
"476954","20101102","Straten, Stoepen, Wegen en Meubilair","Asfalt","Anders, mijn keuze staat er niet bij ","20101105","Madame Curiestraat","3316GN","Dordrecht","103427.087","421486.951","4.639859627155274","51.77966546177008"
"471876","20101025","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20101104","Jacob Catsstraat","3314ZD","Dordrecht","104893.685","424213.068","4.6607160238119185","51.80430077420971"
"477561","20101103","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101108","Taankade","3311TN","Dordrecht","105625.16852809","425821.708044944","4.671091393061323","51.81882403597514"
"474488","20101028","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101108","Zuidendijk","3317NT","Dordrecht","105181.661","422028.72","4.665205215470447","51.784694065568615"
"477550","20101103","Water","Anders, mijn keuze staat er niet bij ","","20101104","Korte Scheidingsweg","3312JM","Dordrecht","106292.931","424249.037","4.680996918034897","51.80474790573921"
"478221","20101104","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20101104","Aletta Jacobs-erf","3315EB","Dordrecht","109615.579","423252.567","4.729299355440605","51.79607176782013"
"477182","20101102","Dieren","We hebben overlast van ratten","","20101104","Kasperspad","3311ZE","Dordrecht","105886.312","425177.71","4.674970016961612","51.81305898650241"
"478208","20101104","Vuil en Containers","Grofvuil","Er ligt grofvuil op straat","20101104","Colijnstraat","3317GE","Dordrecht","105210.455","422977.697","4.665486096152772","51.79322586317144"
"478415","20101104","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20101105","Singel","3311HK","Dordrecht","105274.434","424746.383","4.666159415339557","51.80912813635036"
"475592","20101101","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20101108","Frida Katz-erf","3315VH","Dordrecht","109287.642","423377.063","4.7245293976385305","51.797163974499064"
"478435","20101104","Bruggen, Muren, Hekken en Kunstobjecten","Anders, mijn keuze staat er niet bij ","","20101105","Binnen Walevest","3311AA","Dordrecht","105119.042","425662.761","4.663774257424023","51.81735044310653"
"479087","20101105","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20101105","Bosboom-Toussaintstraat","3314GB","Dordrecht","104948.018","424099.503","4.661520146962762","51.803284952919554"
"476474","20101102","Dieren","Anders, mijn keuze staat er niet bij ","","20101105","Nieuweweg","3314JS","Dordrecht","105979.668","423634.394","4.67654227791212","51.79919619830845"
"478068","20101104","Vuil en Containers","Bovengrondse Huisvuil Verzamelcontainers (beton)","De container is vol","20101108","Van Ravesteyn-erf","3315DN","Dordrecht","109220.222","424278.605","4.723432901831213","51.80526139511556"
"477970","20101103","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is ongelijkheid door opdrukkende boomwortels ","20101108","Singel","3311PB","Dordrecht","105983.089","425132.932","4.676379682101835","51.812665041356034"
"476611","20101102","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20101109","Vissersdijk","3319GT","Dordrecht","108271.478","423598.92","4.70976959801404","51.79907388094343"
"475081","20101029","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20101109","Pijnenburg","3328DD","Dordrecht","106126.502","420684.749","4.679086879381035","51.77269813163403"
"478692","20101104","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20101108","Planetenlaan","3318JN","Dordrecht","105915.366","422123.792","4.675824211444596","51.785613525483285"
"478524","20101104","Straten, Stoepen, Wegen en Meubilair","Asfalt","Er zit een scheur en/of hobbel in het asfalt ","20101108","Beekmanstraat","3313CA","Dordrecht","107697.288","425519.507","4.7011835885949225","51.816287429344456"
"475342","20101030","Groenvoorziening ","Bomen","Ik wil graag een gemeenteboom laten verwijderen ","20101108","Kameleonring","3328HL","Dordrecht","106641.556","421409.742","4.6864476528290275","51.77925909390321"
"478825","20101105","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20101108","Walenburg","3328EK","Dordrecht","106250.267","421263.419","4.6807985590834384","51.77790995234958"
"478948","20101105","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is ongelijkheid door opdrukkende boomwortels ","20101109","Planetenlaan","3318JJ","Dordrecht","105909.146","422014.408","4.675749570979928","51.784629852347194"
"477223","20101103","Vuil en Containers","Grofvuil","Er ligt grofvuil op straat","20101109","Krommedijk","3312LH","Dordrecht","106565.36","424026.124","4.684977759914713","51.80276811103063"
"266890","20100106","Groenvoorziening ","Hagen","","20100107","Achterweg","3319AA","Dordrecht","106734.359","422873.739","4.687588404061131","51.79242531051877"
"267056","20100106","Vuil en Containers","Afvalbakken","Ik wil graag een afvalbak laten verwijderen ","20100107","Prattenburg","3328WD","Dordrecht","106013.664","421203.013","4.6773788846162665","51.77734633252419"
"266515","20100105","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100107","Hollanderstraat","3314WB","Dordrecht","104406.308","423968.527","4.653685903457898","51.80205893321413"
"267457","20100107","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100107","Couperusstraat","3319RB","Dordrecht","107489.491","423121.968","4.698499240111829","51.79472111420202"
"267047","20100106","Straten, Stoepen, Wegen en Meubilair","Trappen","Anders, mijn keuze staat er niet bij ","20100107","Octant","3328SV","Dordrecht","105973.166","421909.978","4.676692090367649","51.78369687525309"
"267294","20100107","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100107","Damstraat","3319BD","Dordrecht","107877.529","423123.644","4.704123526676517","51.7947690585544"
"267799","20100107","Putten en Huisaansluiting Riool","Putten op straat","Er is een putdeksel weg","20100112","Haringvlietstraat","3313ER","Dordrecht","109088.207","424908.858","4.721435322972841","51.81091517882301"
"268146","20100108","Vuil en Containers","Er liggen kerstbomen op straat","","20100108","Louis Bothastraat","3312EL","Dordrecht","106091.832","424663.048","4.678022906888608","51.808451366968164"
"267745","20100107","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100108","Prof. Gunninglaan","3312KX","Dordrecht","106261.974","423721.088","4.680622423339952","51.80000010340507"
"267663","20100107","Gladheid","Deze lokatie valt buiten de strooiroute maar ik wil de gladheid toch melden.","","20100108","Cannenburg","3328AZ","Dordrecht","106423.079","421252.474","4.6833040194283795","51.77782663451688"
"267379","20100107","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20100108","Statenplein","3311NH","Dordrecht","105461.139","425346.681","4.668780579738284","51.81454007405344"
"268232","20100108","Straatverlichting en Verkeerslichten","Straatverlichting","De lampenkap is weg","20100108","Dubbeldreef","3319BH","Dordrecht","107643.212","423169.494","4.700720888415784","51.79516132907737"
"268441","20100108","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100108","Couperusstraat","3319RC","Dordrecht","107458.232","423231.583","4.698031101673685","51.79570365690023"
"293418","20100223","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20100223","Jozef Israëlsstraat","3314VD","Dordrecht","104904.193318512","423643.988368239","4.660950704709483","51.799186961040625"
"277237","20100125","Vuil en Containers","Hondenuitlaatplaats","Anders, mijn keuze staat er niet bij ","20100225","Krommedijk","3312CD","Dordrecht","106107.154","424705.543","4.678239059446484","51.80883464555076"
"284738","20100208","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100224","Meerkoetstraat","3312RP","Dordrecht","106916.418","424384.379","4.690017396124345","51.806018388042965"
"293079","20100222","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100224","Schuilenburg","3328CK","Dordrecht","105707.031","421075.08","4.672954238720564","51.77616951408139"
"293932","20100223","Vuil en Containers","Ondergrondse Huisvuil Verzamelcontainers","Anders, mijn keuze staat er niet bij ","20100302","Mahonie","3315MJ","Dordrecht","108390.126","424540.984","4.711362708476336","51.80755092693011"
"291623","20100219","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100224","Jekerstraat","3313AN","Dordrecht","108444.885","425372.528","4.712044789298654","51.815029276854645"
"288721","20100215","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100224","Amazone","3315WV","Dordrecht","107993.836","424662.029","4.705600509048648","51.808605628470694"
"293721","20100223","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Verkeers- en straatnaamborden ","Het bord dat ik bedoel staat er niet bij","20100224","Boris Pasternak-erf","3315BP","Dordrecht","109679.082","423605.398","4.73017366915464","51.799248132730085"
"294375","20100224","Dieren","Dode eenden, ganzen, vissen e.d. in openbaar gebied","","20100225","Sterrenburgplein","3318JT","Dordrecht","105988.356","422207.162","4.676870171914161","51.786369252598554"
"294336","20100224","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100301","Binnen Walevest","3311AA","Dordrecht","105171.725","425706.712","4.664531933012694","51.81775017036487"
"290963","20100218","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100225","Elzenlaan","3319XA","Dordrecht","107899.458","422886.916","4.704473575012826","51.79264323013597"
"293953","20100223","Vuil en Containers","Grofvuil","Er ligt grofvuil in het water","20100301","Vest","3311TV","Dordrecht","105513.31","425092.249","4.669573496834523","51.812257931863435"
"285913","20100209","Straatverlichting en Verkeerslichten","Straatverlichting","Anders, mijn keuze staat er niet bij ","20100226","Oudendijk","3318AH","Dordrecht","106398.755","422670.066","4.682752746373463","51.790565623404"
"290948","20100218","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100226","Reggestraat","3313CW","Dordrecht","108045.741","425488.818","4.706240908386762","51.81604102995675"
"294838","20100225","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100226","Wolbrandsstraat","3312PV","Dordrecht","106245.86","424224.254","4.680317976689562","51.804521052007075"
"294361","20100224","Dieren","Hondenuitlaatplaats","Anders, mijn keuze staat er niet bij ","20100226","Blekersdijk","3311LC","Dordrecht","105594.479","424929.049","4.670773770151508","51.81079832044227"
"286604","20100210","Putten en Huisaansluiting Riool","Putten op straat","Anders, mijn keuze staat er niet bij ","20100302","Spuiboulevard","3311GM","Dordrecht","105416.795842539","425021.916380243","4.6681840883944865","51.81161723307893"
"291135","20100218","Dieren","Anders, mijn keuze staat er niet bij ","","20100301","Vijverlaan","3319PK","Dordrecht","107473.483","422930.606","4.698293466998213","51.792999818472204"
"296514","20100301","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100301","Zuidendijk","3328LE","Dordrecht","106689.141","421946.724","4.687062286037483","51.784089531964945"
"307811","20100315","Putten en Huisaansluiting Riool","Putten op straat","We hebben last van een put op straat die stinkt","20100317","Sandenburg","3328EB","Dordrecht","106219.187","421120.741","4.680368311532959","51.776624869499926"
"307816","20100315","Vuil en Containers","Minicontainers (papier, GFT, huisvuil)","Anders, mijn keuze staat er niet bij ","20100316","Johan de Oudestraat","3314PD","Dordrecht","105272.199","423852.186","4.666255453955549","51.80109109642589"
"307806","20100315","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20100317","Meerkoetstraat","3312RP","Dordrecht","106989.068","424433.995","4.691063819919126","51.806470580775"
"308975","20100316","Vuil en Containers","Er liggen kerstbomen op straat","","20100318","Kromhout","3311RJ","Dordrecht","105691.375","425122.838","4.6721511369948825","51.81254861999163"
"308608","20100316","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100316","Eerste Reedwarsstraat","3312VK","Dordrecht","106177.023","424650.254","4.679259905221528","51.808343835859354"
"304690","20100310","Vuil en Containers","Grofvuil","Er ligt grofvuil in het water","20100317","Smitsweg","3328LB","Dordrecht","105004.326","420676.352","4.662830458066307","51.772523355244324"
"307038","20100315","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20100316","Johanna Naber-erf","3315HH","Dordrecht","110081.79","423908.008","4.735972179849595","51.80200049907406"
"308504","20100316","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100322","Amstelwijckweg","3316BB","Dordrecht","104016.119","421913.609","4.648331805435867","51.78355427183389"
"300076","20100304","Groenvoorziening ","Hagen","","20100317","Noordendijk","3319GK","Dordrecht","108084.342","423993.917","4.707003324214916","51.80260835951225"
"308770","20100316","Vuil en Containers","Grofvuil","Er slingert een winkelwagentje(s) rond op straat","20100317","Thorbeckeweg","3317EH","Dordrecht","105092.97","423155.592","4.663757613898776","51.79481425987507"
"299954","20100304","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100319","Vijverweg","3312AT","Dordrecht","106856.427","425302.105","4.689019966459746","51.81426155545681"
"301331","20100305","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100319","Crayensteynstraat","3312NA","Dordrecht","106458.296","424294.589","4.68338798019494","51.805171722451554"
"300718","20100305","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100319","Oudendijk","3329KN","Dordrecht","109284.527","423071.364","4.724524597875943","51.79441613111171"
"307830","20100316","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100318","Weizigtweg","3314JJ","Dordrecht","105706.71","424351.654","4.672483329765929","51.805618744663995"
"304407","20100310","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100319","Leerambachtstraat","3312LJ","Dordrecht","106782.87","424196.573","4.688107329195317","51.80431890355352"
"306815","20100313","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100319","Valkstraat","3312TN","Dordrecht","106725.842","424883.344","4.68718476923812","51.810486539431416"
"306791","20100313","zwerfvuil","","","20100319","Kappeijne van de Coppelloweg","3317RN","Dordrecht","104916.907","422505.281","4.661299660484576","51.78895362796785"
"311972","20100321","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Er is een paal platgereden en gevaarlijk ","20100322","Van Ravesteyn-erf","3315DG","Dordrecht","109386.433","424345.426","4.725833855281213","51.80587557865341"
"312587","20100322","Straatverlichting en Verkeerslichten","Straatverlichting","De electriciteitskabels zijn zichtbaar, dit is gevaarlijk","20100322","Walenburg","3328EL","Dordrecht","106300.752","421223.355","4.681535680783575","51.77755426621269"
"309737","20100317","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100322","H.W. Mesdagstraat","3314XN","Dordrecht","104631.893","423635.49","4.657004652710548","51.799086077149674"
"311473","20100319","Groenvoorziening ","Bomen","Ik wil graag een boom laten snoeien","20100322","Remmerstein","3328BL","Dordrecht","105486.566","420907.987","4.669783849121627","51.774648208884464"
"308526","20100316","Straten, Stoepen, Wegen en Meubilair","Asfalt","Er zit een scheur en/of hobbel in het asfalt ","20100322","Generaal S.H. Spoorstraat","3313AH","Dordrecht","108339.335","425350.243","4.710517183198474","51.814820168204626"
"311559","20100319","Vuil en Containers","Minicontainers (papier, GFT, huisvuil)","Anders, mijn keuze staat er niet bij ","20100322","Stevenshof","3319AX","Dordrecht","106935.883","422299.925","4.690588903105332","51.7872853408403"
"311214","20100319","Putten en Huisaansluiting Riool","Anders, mijn keuze staat er niet bij ","","20100322","Mauveplein","3314VK","Dordrecht","104668.059","423691.592","4.657520762891189","51.79959357091193"
"299705","20100304","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100322","Noordendijk","3311RP","Dordrecht","106036.303","425508.097","4.677098225116255","51.81604160695284"
"312759","20100322","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100322","Oudendijk","3318AH","Dordrecht","106336.661","422683.33","4.681850931836958","51.79067943050413"
"304025","20100310","Groenvoorziening ","Bomen","Ik wil graag een gemeenteboom laten verwijderen ","20100322","Toutenburg","3328WL","Dordrecht","105934.322","421010.812","4.676256495553146","51.7756118940438"
"312603","20100322","Putten en Huisaansluiting Riool","Anders, mijn keuze staat er niet bij ","","20100322","Ceramstraat","3312SH","Dordrecht","106767.51","424668.13","4.687818937926878","51.808555840469694"
"295907","20100226","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil in het plantsoen","20100322","S.M. Hugo van Gijnweg","3317JG","Dordrecht","105373.29","423139.721","4.667823042737487","51.794696600421055"
"313106","20100323","Dieren","Anders, mijn keuze staat er niet bij ","","20100323","Vijverlaan","3319SV","Dordrecht","107365.097","422830.409","4.696736279460843","51.79209002737665"
"310847","20100318","Vuil en Containers","Grofvuil","Ik wil graag dat (illegaal) gedumpt vuil wordt opgeruimd","20100323","Bakema-erf","3315JN","Dordrecht","109001.287","424068.222","4.720286697715794","51.803352505414104"
"310758","20100318","verharding","","","20100323","Rudyard Kipling-erf","3315AB","Dordrecht","109042.266","423699.541","4.720929731059598","51.800042225232424"
"313233","20100323","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100325","Boogjes","3311VC","Dordrecht","104986.949","425133.228","4.661935187452227","51.812579316569995"
"313457","20100323","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100323","Krispijnseweg","3314KE","Dordrecht","105168.124","423919.091","4.664737080145231","51.801683143003956"
"312775","20100322","Vuil en Containers","Grofvuil","Er ligt grofvuil op straat","20100324","Troelstraweg","3317TH","Dordrecht","104806.297","422698.106","4.659668673799473","51.79067676966684"
"305509","20100311","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100325","Spuiboulevard","3311GR","Dordrecht","104955.525","425063.522","4.661489606619723","51.81195000027395"
"313097","20100322","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100326","Colorado","3315WE","Dordrecht","108304.648","424585.512","4.710117365323486","51.80794399360464"
"313132","20100323","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100326","Berlage-erf","3315JM","Dordrecht","109278.059","424235.939","4.72427706866645","51.804882658684406"
"315227","20100325","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100326","Baanhoekweg","3313LA","Dordrecht","109393.685","425296.619","4.72581365070702","51.81442535969306"
"306712","20100312","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100329","Achterom","3311KC","Dordrecht","105326.094","425060.256","4.666863400231102","51.811953753928876"
"315790","20100325","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil in het water","20100329","Noordendijk","3311RM","Dordrecht","105880.847","425557.276","4.674836892828925","51.81646995302043"
"313091","20100322","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Anders, mijn keuze staat er niet bij ","20100326","Elzenlaan","3319VC","Dordrecht","107921.696","422612.958","4.7048331280145295","51.79018280791228"
"316108","20100326","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Anders, mijn keuze staat er niet bij ","20100326","Draai","3311JJ","Dordrecht","104454.497","425015.585","4.654231613114789","51.81147399814279"
"316407","20100326","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100326","Spuiboulevard","3311GM","Dordrecht","105392.246373157","425043.939829041","4.667824961947034","51.811812992621526"
"311675","20100319","Groenvoorziening ","Plantsoenen","Anders, mijn keuze staat er niet bij ","20100326","Titanlaan","3318ET","Dordrecht","105674.71","422265.961","4.67231644173951","51.78687011351754"
"297335","20100301","Straten, Stoepen, Wegen en Meubilair","Asfalt","Er is een gevaarlijk gat in het asfalt ","20100302","Selma Lagerlöf-erf","3315AX","Dordrecht","109133.348","423556.977","4.72226898572233","51.798768367858784"
"296090","20100226","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100303","Koninginnestraat","3311WR","Dordrecht","104770.172","424734.635","4.658849685215534","51.8089773922365"
"298034","20100302","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20100304","Dubbeldamseweg Zuid","3314JA","Dordrecht","105892.553","424329.196","4.675180902606566","51.805433278111494"
"298518","20100302","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Verkeers- en straatnaamborden ","Er is een straatnaambord, nummerverwijzing of onderbord beschadigd/scheef","20100303","Halmaheiraplein","3312GH","Dordrecht","106856.267","424363.193","4.689148252446815","51.80582278760802"
"282324","20100202","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100303","Riouwstraat","3312XK","Dordrecht","106383.441","424718.774","4.682243151405735","51.808977697359516"
"296563","20100301","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100303","Maasstraat","3313CR","Dordrecht","106194.781","425810.072","4.67935380447981","51.81876957072796"
"301266","20100305","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20100326","Selma Lagerlöf-erf","3315AS","Dordrecht","109217.206","423541.548","4.723486639498976","51.79863657599706"
"296198","20100228","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20100304","Azobé","3315NR","Dordrecht","108624.273","424536.486","4.714758184615629","51.807530001727294"
"299213","20100303","Vuil en Containers","Ondergrondse Huisvuil Verzamelcontainers","Er staat (grof)vuil naast de container","20100305","Rozenhof","3311JT","Dordrecht","104761.109","424810.235","4.658707305435978","51.809656050894596"
"297551","20100302","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100305","Reigerstraat","3312HN","Dordrecht","106879.14","424754.097","4.689425527334531","51.809338130585076"
"296852","20100301","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100305","Luchtenburg","3328AM","Dordrecht","106508.331","420858.679","4.684594349291163","51.77429466500498"
"299530","20100303","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Er is een paal platgereden en gevaarlijk ","20100305","Emmastraat","3314ZL","Dordrecht","105824.542","424228.168","4.6742092211352375","51.80451927227897"
"297630","20100302","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100305","Bosboom-Toussaintstraat","3314GB","Dordrecht","104937.385","424095.018","4.661366644555819","51.803243689265706"
"299935","20100304","Vuil en Containers","Bovengrondse Huisvuil Verzamelcontainers (beton)","Anders, mijn keuze staat er niet bij ","20100305","Toulonselaan","3311LT","Dordrecht","105995.796","424711.179","4.676623656551062","51.808875534362066"
"299803","20100304","Vuil en Containers","Glas op straat of bij een speelplaats","Er ligt glas op straat","20100308","Rozenhof","3311JT","Dordrecht","104743.423","424787.852","4.658454118211697","51.80945328546601"
"290801","20100217","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100305","Liechtensteinhof","3329BJ","Dordrecht","109541.668","422718.321","4.728298116706312","51.79126400867754"
"249658","20091202","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20100308","Witte de Withstraat","3317CN","Dordrecht","104592.081","422321.268","4.656618796186639","51.787270526190255"
"301131","20100305","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100308","Meranti","3315TS","Dordrecht","108708.531","424318.097","4.716009038488155","51.80557414745853"
"301351","20100305","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Verkeers- en straatnaamborden ","Er is een straatnaambord, nummerverwijzing of onderbord weg ","20100308","Wittenstein","3328MX","Dordrecht","105370.69","420530.088","4.668159112870555","51.77124142355072"
"301526","20100306","Vuil en Containers","Grofvuil","Ik wil graag dat (illegaal) gedumpt vuil wordt opgeruimd","20100309","Prinsenstraat","3311JS","Dordrecht","104755.009","425187.523","4.658564085292178","51.813046470117946"
"300361","20100304","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100308","Dubbelsteynlaan West","3319EJ","Dordrecht","107084.482","423073.197","4.692635490809259","51.79424816063773"
"301485","20100305","Vuil en Containers","Er ligt gevaarlijk afval op de weg","","20100309","Douwe Aukesstraat","3317AM","Dordrecht","104260.667","422764.934","4.651750884918337","51.791228086583985"
"278902","20100127","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Verkeers- en straatnaamborden ","Er is een verkeersbord beschadigd/scheef ","20100128","Bakema-erf","3315JA","Dordrecht","108961.949","423949.145","4.719732227091221","51.80227901525138"
"278675","20100127","Dieren","Anders, mijn keuze staat er niet bij ","","20100128","Krispijnseweg","3314KK","Dordrecht","105167.006","424078.816","4.664697884035785","51.8031186155177"
"277432","20100125","Groenvoorziening ","Afvalbakken","Ik wil graag een afvalbak laten plaatsen ","20100128","Boris Pasternak-erf","3315BV","Dordrecht","109568.294","423581.849","4.728570746665279","51.79902747372135"
"274964","20100120","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil in het plantsoen","20100128","Johanna Naber-erf","3315HH","Dordrecht","110095.483","423955.305","4.7361645551317775","51.80242670059759"
"278379","20100127","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100129","Sophiastraat","3314ZV","Dordrecht","105791.198","424286.552","4.673717506534135","51.80504107669879"
"279987","20100129","Vuil en Containers","Grofvuil","Ik wil graag dat (illegaal) gedumpt vuil wordt opgeruimd","20100129","Ockenburg","3328TE","Dordrecht","105449.13","421133.878","4.669209177459909","51.77667516299634"
"274025","20100119","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100201","Palissander","3315MV","Dordrecht","108408.98","424345.35","4.7116624028177325","51.80579417274225"
"280823","20100201","Vuil en Containers","Minicontainers (papier, GFT, huisvuil)","Anders, mijn keuze staat er niet bij ","20100201","Chico Mendesring","3315MB","Dordrecht","108482.279","424347.837","4.712724781662155","51.80582263837607"
"296519","20100301","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100301","Zuidendijk","3328LE","Dordrecht","106689.141","421946.724","4.687062286037483","51.784089531964945"
