OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,X,Y,Z,GELDIG_VANAF,PUBLICATIEDATUM,IN_GEBRUIK,LATITUDE,LONGITUDE,KM_GEOCODE
1386,0784406c-f323-4f03-888d-ed04da44ee5f,ES_1165T,120,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"0,679165",-16.552501,"-16,552501",61782.79699999,439009.81199999,5.229,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.93173342,4.03178403,0.679165
1387,490f06fe-16ab-4d17-ba2b-8eb511700a6e,ES_905R,60,Bestaand,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,"43,270405",-18.01531,"-18,015310",208096.36199999,474470.06699999,10.316,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.25570331,6.16484183,43.270405
1388,f1a50304-ff75-47b3-a352-a33ea3959977,ES_X0231V,283,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"201,084596",-151.253133,"-151,253133",153643.128,463129.63099999,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15633637,5.3673757,201.084596
1389,28ca5174-0abd-4366-abe2-1c2374d7c83c,ES_X0406,60,Bestaand,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"19,024830",-9.310535,"-9,310535",195726.428,466869.52399999,14.956,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.18844809,5.98277096,19.02483
1390,2fb16ea5-9bc7-4411-b42f-539df1b362cf,ES_283R,60,Bestaand,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,"27,257595",-14.459071,"-14,459071",209958.871,462058.83399999,11.4,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.14397917,6.19010467,27.257595
1391,0d244f48-3058-40f4-9c7e-1f5c6c8bf89c,ES_805L,283,Bestaand,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"90,647673",-92.91037,"-92,910370",189061.96599999,444464.14199999,29.449,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.98752524,5.88307706,90.647673
1392,96844133-1b06-48c9-908d-c43442b71c20,ES_8538L,283,Bestaand,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"202,148550",-48.122615,"-48,122615",103370.65399999,499567.51199999,3.88499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.48139376,4.62719462,202.14855
1393,1b758e30-8575-4113-964b-6d77601d36cb,ES_X0790,283,Bestaand,048,,48,048__,Nijmegen Grens - Nijmegen,Gb-Nm,Groesbeek - Nijmegen ,"4,286759",0.421067,"0,421067",191803.602,421206.95799999,41.29399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.77831467,5.92050258,4.286759
1394,a5a48103-2427-479d-9e97-d895b4984a93,ES_2553Q,60,Bestaand,531,a,531,531_a,Utrecht Centraal,Ut-Amf,Utrecht - Amersfoort ,"0,779338",13.674666,"13,674666",135614.972,456522.308,2.399,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.09661179,5.10430834,0.779338
1395,41bcc5e0-ce72-4a19-9c8b-24d9812f31ef,ES_933BT,60,Bestaand,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,"69,035930",26.852727,"26,852727",210042.611,374628.696,21.398,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.3581747,6.17745007,69.03593
1396,aabddd2d-6bb8-4bc6-bed7-bacc18458680,ES_X0635,60,Bestaand,803,h,803,803_h,Delfzijl Stamlijn Havenschap,Dz-Dzsh,Delfzijl - Delfzijl Stamlijn Havenschap ,"101,728195",5.215984,"5,215984",257967.967,594093.432,3.224,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.32333912,6.93253293,101.728195
1397,8ca9624e-8b4e-41dc-adc9-3499f16744f7,ES_995R,60,Bestaand,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,"23,844423",23.599198,"23,599198",90118.013,394322.07299999,3.132,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.53413226,4.45207457,23.844423
1398,ec687819-620b-451d-a14f-8d07bf0e7c45,ES_336L,60,Bestaand,818,b,818,818_b,Terneuzen Dow Chemical,Sludow-Tnzdn1,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 1 ,"200,998841",-80.97887,"-80,978870",43832.993,373897.929,1.472,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.34336291,3.79161875,200.998841
1399,4c15df48-dc98-470e-baec-d37c880b70e1,ES_964V,60,Bestaand,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,"22,940508",13.247213,"13,247213",84056.028,453929.515,0.604,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.06910453,4.35249912,22.940508
1400,20ea86c5-ee04-4d81-b164-1a6fd6f8e348,ES_1007R,60,Bestaand,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,"52,126473",-7.329841,"-7,329841",256338.88099999,471365.32299999,39.53399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.22104267,6.87028909,52.126473
1401,cf79d588-4222-46ec-a473-91885c38093f,ES_3L,60,Bestaand,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"19,049490",-12.363843,"-12,363843",195723.407,466893.673,14.967,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.18866535,5.98272968,19.04949
1402,9d9ed24a-83cf-42c4-93d8-539cc61b4db8,ES_39L,60,Bestaand,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"16,319156",23.265936,"23,265936",104536.335,488967.20199999,4.506,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Onbekend,52.38623927,4.64594943,16.319156
1403,b4544998-238a-4cbd-b197-597496c0c17e,ES_64V,60,Bestaand,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"16,959496",41.69371,"41,693710",255867.817,571605.096,1.685,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.12172839,6.89396616,16.959496
1404,c69ec36f-a7f2-4991-bd3c-dac6ab7ab777,ES_55BT,60,Bestaand,817,h,817,817_h,Vlissingen Sloehaven,Frkw-Qh,Frankrijkweg - Quarleshaven ,"310,171774",6.894578,"6,894578",39234.99399999,387106.993,5.66699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.46113197,3.72132108,310.171774
1405,c7e4f859-7f63-4cad-9d7c-0eb6ba64f4f3,ES_916V,60,Bestaand,815,a,815,815_a,Roodeschool Eemshaven,Rda-Eem,Rodeschool Aansl. - Eemshaven ,"7,329619",2.136326,"2,136326",250764.82199999,607698.402,4.588,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.446888,6.82855397,7.329619
1406,7f6b7d90-aa24-4f0f-bcd5-0718750c7276,ES_3237R,283,Bestaand,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,"905,075442",-6.012702,"-6,012702",125104.065,485288.303,2.637,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.35468138,4.94838158,905.075442
1407,227c94ee-817f-4684-bb84-fcf880cd0905,ES_X0437,283,Bestaand,032,,32,032__,Blauwkapel - Lunetten,Hvs-Utm,Hilversum - Utrecht Maliebaan ,"16,129765",-36.413717,"-36,413717",137548.208,455594.911,3.351,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.0883406,5.13256798,16.129765
1408,00e3a143-ebd2-4c63-a2d7-1b7ae203e354,ES_910V,60,Bestaand,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,"28,430019",-124.172761,"-124,172761",210716.439,462885.721,9.25799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.1513347,6.20130657,28.430019
1409,0cd873d8-a92f-46a4-b362-83270fdba7ee,ES_14WL,283,Bestaand,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,"67,234690",-28.71263,"-28,712630",102300.89,374239.43099999,22.398,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.35490214,4.63064981,67.23469
1410,b0916583-4555-4f03-a00d-28faf0f7a2cf,ES_904L,60,Bestaand,938,,938,938__,CUP Valburg,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,"3,184420",-22.452739,"-22,452739",184662.67199999,434162.98499999,9.18399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89519058,5.81814396,3.18442
1411,cf431310-c10e-4607-b6fa-3d137d79fef9,ES_926L,60,Bestaand,543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,"45,773705",-41.494352,"-41,494352",251680.909,475631.516,21.68,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.26021331,6.80335955,45.773705
1412,d74ac7c5-aae0-4b33-a19c-f78e36a0cfd5,ES_11L,60,Bestaand,801,p,801,801_p,Moerdijk Industrieterrein,Mdk-Chwg,Moerdijk (Racc) - Chemieweg ,"902,161387",-13.011133,"-13,011133",98662.43099999,410885.85399999,4.68299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.68392518,4.57254106,902.161387
1413,0e903425-c2a7-4a57-9a82-a7ca2c177c86,ES_9007V,60,Bestaand,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,"53,557483",27.933961,"27,933961",157672.211,387184.147,18.803,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.47370659,5.42566149,53.557483
1414,9f11a94c-810c-4980-a231-d1b1931e44be,ES_980V,60,Bestaand,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"26,098565",-22.167797,"-22,167797",181937.394,578897.67799999,1.05,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.19605481,5.79026957,26.098565
1415,84ff7c72-3479-459c-8351-e50f4bc9762e,ES_1V,60,Bestaand,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,"45,747192",0.186813,"0,186813",157115.204,458629.75599999,4.003,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.11588902,5.41808474,45.747192
1416,10663de2-9436-4743-85f3-856ed37314de,ES_X0236R,60,Bestaand,130,c,130,130_c,Axel Aansl. - Terneuzen Aansl.,Axa-Sluo1,Axel Aansl. - Sluiskil Oost 1 ,"201,929648",-0.734078,"-0,734078",47783.25499999,366342.96299999,1.502,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.2762357,3.85058022,201.929648
1417,0c4792a1-8e91-4b20-9882-7193db1a693a,ES_X0405,60,Bestaand,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"19,070359",-24.412192,"-24,412192",195711.386,466914.12099999,15.096,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.18885001,5.98255636,19.070359
1418,3689d421-de99-4149-bb14-94bed8df5bf5,ES_906L,283,Bestaand,624,a,624,624_a,Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"32,294110",-49.313977,"-49,313977",108067.31,447862.84499999,0.247,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.01713489,4.70350161,32.29411
1419,e2ca3e9e-f87a-4045-897c-45d45ece194a,ES_933L,60,Bestaand,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,"200,214042",-149.754165,"-149,754165",40300.851,386284.33799999,2.677,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.45395777,3.73692068,200.214042
1420,047bb66d-0451-42dd-8553-14e3213f41c3,ES_1175P,120,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"0,680050",-31.267838,"-31,267838",61768.74199999,439005.36499999,5.17999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.93169111,4.03158093,0.68005
1421,6aa43187-bd03-4e41-ad12-0a42185cb79e,ES_1Q,283,Bestaand,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"67,982212",-21.387103,"-21,387103",83581.81699999,448295.325,1.861,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.01840957,4.34676123,67.982212
1422,7ad70503-ddd7-4778-87ae-b89cabd81b99,ES_11L,283,Bestaand,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,"46,535114",30.160956,"30,160956",156758.255,459333.34499999,4.105,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.12221416,5.41287707,46.535114
1423,f27a46bb-1c37-4ee2-866c-6d8fd583a75c,ES_272R,283,Bestaand,470,c,470,470_c,Botlek,Bot-Bot3ph2,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 2 ","120,406642",-2.039467,"-2,039467",81029.53599999,433386.27,4.272,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.8840888,4.312796,120.406642
1424,8f4bafd7-467e-48b3-ae4e-058560d84006,ES_2R,283,Bestaand,785,,785,785__,Lanaken (B) - Maastricht grens,Has-Glk,Hasselt (B) - Lanaken (B) ,"12,161586",527.797703,"527,797703",173889.34599999,321152.955,60.47299999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.87986321,5.65558346,12.161586
1425,d7db1855-a860-40a6-b21e-5f4afbc515f3,ES_X0493,283,Bestaand,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ","401,362493",-267.63417,"-267,634170",87750.26099999,433163.466,3.21499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88293868,4.41044247,401.362493
1426,d7f5ddd4-2b99-4b8e-a1c5-8ecd624283dd,ES_IIIV,283,Bestaand,851,d,851,851_d,Born Franciscushaven,Bon-Bonfh,Born-Born Franciscushaven ,"131,318081",-0.055579,"-0,055579",185400.24299999,341212.397,30.103,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.0596736,5.82082076,131.318081
1427,d2e0181d-10c2-41bd-b3bb-eb8bac1dfd3c,ES_998V,120,Bestaand,475,c,475,475_c,Rotterdam Maasvlakte,Mvt-Mvtazh,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Amazonehaven ","201,570000",-77.902571,"-77,902571",63560.02399999,440501.106,5.078,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94542964,4.05722224,201.57
1428,d646d8c3-eea6-4873-b366-7ea159f45ad4,ES_233R,60,Bestaand,200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,"26,890793",6.043253,"6,043253",246296.608,604522.55599999,1.788,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.41914605,6.76041065,26.890793
1429,561b912e-40d0-4811-910e-263178dc8605,ES_CR,283,Bestaand,808,,808,808__,VAM-terrein Wijster,Vama-Vam,VAM Aansl. - VAM - terrein Wijster ,"101,525413",-31.785385,"-31,785385",230475.41899999,533475.97699999,18.57199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.78331213,6.50590797,101.525413
1430,568de766-e8c6-432a-b59f-3fb2d477cc35,ES_102L,60,Bestaand,803,n,803,803_n,Delfzijl Stamlijn Havenschap,Dzvw-Dzvwi,Delfzijl Valgenweg - Delfzijl Valgenweg Industrie ,"170,158355",-0.835007,"-0,835007",261804.37899999,592254.564,0.378,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.30606801,6.98947311,170.158355
1431,7599d850-2c93-4148-84ce-8c680f3c8c0f,ES_437AV,60,Bestaand,538,,538,538__,Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"51,988255",28.29529,"28,295290",91780.096,439531.005,-1.871,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94063758,4.46779606,51.988255
1432,ba06fe93-1c91-498d-a839-3e3c5caca9ec,ES_156V,283,Bestaand,485,m,485,485_m,Amsterdam Hemhaven (gebied),Vhw-Vhv,Vlothavenweg - Vlothaven ,"300,750262",-2.553447,"-2,553447",119154.022,490276.21399999,1.43199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.39915307,4.86051638,300.750262
1433,d4cdee4d-1a7f-4081-b75e-c8325684799c,ES_908L,60,Bestaand,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,"32,631876",-33.420171,"-33,420171",132638.636,517576.54999999,-0.45,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.64522043,5.05681194,32.631876
1434,d7163e0a-f489-45a5-b9b4-53e30dfee4d5,ES_912AS,60,Bestaand,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"26,021490",29.551968,"29,551968",181874.06099999,578832.966,1.07,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.19547653,5.78931654,26.02149
1435,94650f87-1d95-4083-a215-8b18ef891e9b,ES_X0477,283,Bestaand,032,,32,032__,Blauwkapel - Lunetten,Hvs-Utm,Hilversum - Utrecht Maliebaan ,"16,387535",-8.103823,"-8,103823",137425.84899999,455368.56099999,3.047,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.08630231,5.13079435,16.387535
1436,5f342c90-f2ab-441f-88b0-97a3eca91886,ES_X0670,283,Bestaand,802,,802,802__,Utrecht Industrieterrein Lage Weide,Mas-Utlg,Maarssen - Utrecht Lage Weide ,"102,228176",0.074621,"0,074621",133159.152,457155.01699999,1.312,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.10220723,5.06842952,102.228176
1437,97324505-c077-4c07-8ddc-e9ef5d5ed41d,ES_X0167L,283,Bestaand,801,m,801,801_m,Moerdijk Industrieterrein,Vlw-Cih,Vlasweg - Centrale Insteekhaven ,"825,435604",-3.741737,"-3,741737",100696.217,411420.636,3.475,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.68893266,4.60186419,825.435604
1438,f55b3d56-85e4-4059-88a7-51fefd3e21f6,ES_X0563,283,Bestaand,213,,213,213__,Boxtel - Uden,Btl-Veg,Boxtel - Veghel ,"16,012655",-0.12458,"-0,124580",164507.303,403442.94,10.102,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.61977611,5.5244826,16.012655
1439,addf7e12-519d-4a42-9d87-dbe2ef899b38,ES_2T,283,Bestaand,786,,786,786__,Neerpelt (B) - Budel Grens,Lnp-Bdl,Neerpelt (B) - Budel ,"22,492492",0.03581,"0,035810",158394.59899999,358447.98999999,40.654,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.21540139,5.43578306,22.492492
1440,ab929368-a43d-4286-bf7c-34f665cac387,ES_HHHV,283,Bestaand,851,d,851,851_d,Born Franciscushaven,Bon-Bonfh,Born-Born Franciscushaven ,"131,309278",11.596266,"11,596266",185404.241,341198.351,30.14199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.05954713,5.82087659,131.309278
1441,73059403-c017-44a0-ab01-be724508e1bc,ES_X0693,283,Bestaand,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"7,431165",18.809003,"18,809003",201499.228,457439.091,19.585,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.10323615,6.0658944,7.431165
1442,3425f955-56be-4ec9-bd3d-35ea05a42fd0,ES_8V,283,Bestaand,858,,858,858__,Arnhem Gem. Stamlijn,Ahg-Ahi,Arnhem Goederenstation - Arnhem Industrie ,"101,338818",-9.872878,"-9,872878",192925.363,442075.22999999,13.885,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.9658035,5.9390538,101.338818
1443,85b2a1b7-dfe7-49f5-be9c-5fdd177d650a,ES_11R,283,Bestaand,213,,213,213__,Boxtel - Uden,Btl-Veg,Boxtel - Veghel ,"17,456419",-6.699538,"-6,699538",165801.85,404082.26899999,10.083,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.62549928,5.54319516,17.456419
1444,cbb0e123-6d32-4c87-b085-73608bb1fa07,ES_942L,60,Bestaand,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"24,036455",-49.232352,"-49,232352",139791.182,475108.787,4.32,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.26379487,5.16442097,24.036455
1445,11161b5d-bfb9-4752-8294-46de53aee97d,ES_272L,283,Bestaand,470,c,470,470_c,Botlek,Bot-Bot3ph2,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 2 ","120,361072",-62.417985,"-62,417985",81063.13099999,433318.43099999,4.495,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.8834836,4.31329843,120.361072
1446,fa290da8-4ddf-4c1c-bb58-80bad24a19cc,ES_X0297L,60,Bestaand,115,d,115,115_d,Schiedam Centrum - Vlaardingen Vulcaanhaven,Sdmga-Vdgvch,Schiedam Goederenoverdrachtspoor Aansluiting -  Vlaardingen Vulcaanhaven ,"505,076250",97.413225,"97,413225",84173.06699999,435341.965,2.50499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Onbekend,51.90207353,4.35804568,505.07625
1447,93ea3240-7f56-441b-a50c-2eb15819be3d,ES_507BQ,60,Bestaand,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"35,501106",34.019038,"34,019038",136194.54399999,455368.886,3.70699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.08626486,5.11282973,35.501106
1448,9ad7a155-09c3-41e7-a89a-a507ea46563c,ES_1857L,283,Bestaand,479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,"313,427397",-13.552612,"-13,552612",62547.406,444139.667,4.673,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.97795862,4.0415174,313.427397
1449,e6e3d4ba-b1b7-415d-bd87-0972d8db09d6,ES_7121L,60,Bestaand,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"103,718767",17.92448,"17,924480",103740.103,422075.313,3.62999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.78498237,4.64430813,103.718767
1450,5e65fa74-8dce-4c1e-957e-299d40f01a67,ES_62AL,60,Bestaand,803,e,803,803_e,Delfzijl Stamlijn Havenschap,Dzsh-Ohw,Delfzijl Stamlijn Havenschap - Oosterhorn West ,"70,198635",-7.851704,"-7,851704",259204.02799999,593524.192,2.011,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.3179861,6.95089117,70.198635
1451,f3c6c382-0318-452c-b520-890939cc6d89,ES_505R,60,Bestaand,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"83,229924",-71.368101,"-71,368101",91184.61599999,437732.245,-1.399,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.92440369,4.45947099,83.229924
1452,5e045630-7c70-438c-88e4-33321ad19e39,ES_X0426,283,Bestaand,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"15,775939",22.167784,"22,167784",196048.583,463722.658,22.80699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.16014179,5.98710114,15.775939
1453,efa60517-cba7-4c43-bc6c-00c7b72313fa,ES_903L,60,Bestaand,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,"32,193966",-42.13934,"-42,139340",132202.643,517658.869,-0.789,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.64594217,5.05036452,32.193966
1454,63bb2667-94d2-4e87-a369-951954548548,ES_273R,120,Bestaand,470,a,470,470_a,Botlek,Bot-Odma,"Rotterdam, Botlek - Oude Maas ","101,569560",-15.170556,"-15,170556",81459.52499999,433265.433,4.42799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88305982,4.31906624,101.56956
1455,5eb91a94-8237-49d8-885d-cded42087a27,ES_X0198V,120,Bestaand,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ","302,259871",37.684967,"37,684967",77592.782,433017.981,4.49399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88031168,4.2629698,302.259871
1456,2c3be45c-5ef3-4d17-9d08-cd7f0a19f00c,ES_947R,283,Bestaand,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"78,241448",-33.681278,"-33,681278",119699.772,489379.462,2.725,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.39112913,4.86862908,78.241448
1457,0ea7282a-125d-4608-8a0d-e254ad089491,ES_21V,60,Bestaand,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"15,811579",6.326882,"6,326882",255762.752,570461.65399999,2.091,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.11147626,6.89204073,15.811579
1458,8a220cd7-d889-48be-b90e-6aac0f80716e,ES_915L,60,Bestaand,851,c,851,851_c,Born Franciscushaven,Bon-Bonlw,Born - Born Loswal ,"120,295012",-4.068383,"-4,068383",184664.573,340225.87599999,33.587,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.05084498,5.81024613,120.295012
1459,957088e1-77ae-4886-af35-a1a0fd8e3df2,ES_239R,60,Bestaand,664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,"43,015390",-34.485079,"-34,485079",95650.807,433418.39899999,-0.087,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88612739,4.52513625,43.01539
1460,c5105989-5f11-4d88-ba93-3d5ef8fb50a3,ES_96L,283,Bestaand,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ","203,161427",-0.267855,"-0,267855",80426.81299999,433472.61499999,4.352,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88478435,4.30402439,203.161427
