FID,datummutatie,naammuteerder,status,genormeerd,rwsdienst,profielnaam,objectcode,profielurl,kanaalbreedte,vaarwegbreedte,hoofdvaargeulbreedte,hoofdvaargeulnormhoogte,bodemmin,bodemmax,waterlichaam,opmerkingen,profieltype,normtype,bron,stakeholders,afwijking,gdb_geomattr_data,shape
dwarsprofiel_over_genormeerde_bodem_legger.1001,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_KAGT_14b,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_KAGT_14b.html,68.3,61.5,0,,-3.3,-3.3,Kanaal Gent-Terneuzen,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (45863.56170000136 372550.44469999894, 45795.720400001854 372542.6480999999)"
dwarsprofiel_over_genormeerde_bodem_legger.1002,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_KAGT_0,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_KAGT_0.html,268.8,148.2,0,,-11.3,-2.6,Kanaal Gent-Terneuzen,,7,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (44176.50560000166 359128.4721999988, 44440.0672999993 359075.4156000018)"
dwarsprofiel_over_genormeerde_bodem_legger.1003,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_KAGT_2,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_KAGT_2.html,221.1,152.8,0,,-11.3,-5.1,Kanaal Gent-Terneuzen,,7,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (44499.96400000155 361027.15670000017, 44716.69009999931 360983.62739999965)"
dwarsprofiel_over_genormeerde_bodem_legger.1004,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_KAGT_8,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_KAGT_8.html,228.6,137.2,0,,-11.3,-5.1,Kanaal Gent-Terneuzen,,7,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (47222.0262000002 366661.87319999933, 46997.41429999843 366619.40370000154)"
dwarsprofiel_over_genormeerde_bodem_legger.1005,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_H1,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_H1.html,404.7,174,0,,-6.1,-6.1,Schelde-Rijn verbinding,vluchthaven tholen,9,2,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74229.44909999892 393554.0621000007, 73856.0251000002 393710.1510999985)"
dwarsprofiel_over_genormeerde_bodem_legger.1006,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_H2,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_H2.html,116.5,208.5,0,,-6.9,-6.2,Schelde-Rijn verbinding,"werkhaven Kreekraksluizen, diepte uit lodingen",8,2,ICR: handmatig o.b.v. DID: BKN,,,,"LINESTRING (74975.40579999983 385533.8718999997, 74767.5011 385517.1810999997)"
dwarsprofiel_over_genormeerde_bodem_legger.1007,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_H3,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_H3.html,119.8,87.2,0,,-4.18,-2.05,Schelde-Rijn verbinding,"werkhaven Nieuw vossemeer, diepte uit lodingen",8,2,ICR: handmatig o.b.v. DID: BKN,,,,"LINESTRING (72984.3451000005 400293.97309999913, 72944.71750000119 400319.8273999989, 72883.9851000011 400359.45109999925)"
dwarsprofiel_over_genormeerde_bodem_legger.1008,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_T2,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_T2.html,60.2,42.3,0,,-3.2,-3.2,Schelde-Rijn verbinding,"kreekrak inlaatwerk, diepte uit lijnenbestand",9,3,ICR: handmatig o.b.v. DID: BKN,,,,"LINESTRING (74754.83309999853 384672.1290999986, 74696.95320000127 384655.2391999997)"
dwarsprofiel_over_genormeerde_bodem_legger.1009,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_T1,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_T1.html,130,78.8,0,,-11,-11,Schelde-Rijn verbinding,"kreekrak bufferbekken, diepte uit lijnenbestand",9,3,ICR: handmatig o.b.v. DZL: aangeleverd,,,,"LINESTRING (74851.97309999913 384884.8000999987, 74868.36910000071 384755.7740999982)"
dwarsprofiel_over_genormeerde_bodem_legger.1010,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_T3,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_T3.html,56.6,56.6,0,,-5.61,-5.16,Schelde-Rijn verbinding,"kreekrak inlaatwerk, diepte uit loding",9,3,ICR: handmatig o.b.v. DZL: aangeleverd,,,,"LINESTRING (74652.3060999997 384721.44409999996, 74595.80040000007 384717.5870000012)"
dwarsprofiel_over_genormeerde_bodem_legger.1011,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_T4,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_T4.html,87.4,40,0,,-2.97,-1.06,Schelde-Rijn verbinding,"kreekrak gemaal, diepte uit lodingen",8,3,ICR: handmatig o.b.v. DZL: aangeleverd,,,,"LINESTRING (75051.43210000172 383417.7190999985, 74975.49509999901 383461.0960999988)"
dwarsprofiel_over_genormeerde_bodem_legger.1012,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_T5,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_T5.html,80.5,40.1,0,,-6.5,-6.5,Schelde-Rijn verbinding,"kreekrak gemaal, diepte uit lijnenbestand",9,3,ICR: handmatig o.b.v. DZL: aangeleverd,,,,"LINESTRING (75104.70309999958 383551.3541000001, 75033.83579999954 383589.68389999866)"
dwarsprofiel_over_genormeerde_bodem_legger.1013,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1019,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1019.html,362.9,181.8,0,,-6.1,-6.1,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (72165.40069999918 402027.4050000012, 71802.8574000001 402012.30310000107)"
dwarsprofiel_over_genormeerde_bodem_legger.1014,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1021,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1021.html,189.2,189.2,0,,-6.1,-6.1,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (72773.40940000117 400338.3216999993, 72622.35330000147 400224.40900000185)"
dwarsprofiel_over_genormeerde_bodem_legger.1015,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1022,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1022.html,230.4,230.4,0,,-6.1,-6.1,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (73506.9411999993 399491.21460000053, 73326.62559999898 399347.76370000094)"
dwarsprofiel_over_genormeerde_bodem_legger.1016,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1023,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1023.html,180.7,180.7,0,,-6.1,-6.1,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74087.00050000101 398674.931499999, 73945.75259999931 398562.30110000074)"
dwarsprofiel_over_genormeerde_bodem_legger.1017,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1024,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1024.html,181.3,181.3,0,,-6.1,-6.1,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74707.96339999884 397884.0615000017, 74558.67379999906 397781.2664999999)"
dwarsprofiel_over_genormeerde_bodem_legger.1018,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1028,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1028.html,182.6,182.6,0,,-6.1,-6.1,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74703.90309999883 394047.23160000145, 74533.45659999922 394112.71510000154)"
dwarsprofiel_over_genormeerde_bodem_legger.1019,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1029,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1029.html,322,172.3,0,,-6.1,-6.1,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74301.5139000006 392981.2122000009, 73996.38919999823 393084.12590000033)"
dwarsprofiel_over_genormeerde_bodem_legger.1020,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1036,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1036.html,585.4,227.8,0,,-6.1,-6.1,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74739.76289999858 386259.6191999987, 74158.0271999985 386193.88650000095)"
dwarsprofiel_over_genormeerde_bodem_legger.1021,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1037b,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1037b.html,230.6,40.2,0,,-6.1,-6.1,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74678.90170000121 385249.4615999982, 74450.63010000065 385216.6405000016)"
dwarsprofiel_over_genormeerde_bodem_legger.1022,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1038,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1038.html,248.7,199.9,0,,-4.2,-4.2,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74798.82789999992 384269.2124999985, 74556.64770000055 384212.43360000104)"
dwarsprofiel_over_genormeerde_bodem_legger.1023,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1b,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1b.html,426.7,138.6,0,,-5.7,-5.7,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74865.00439999998 390665.22769999877, 75076.62629999965 390294.6576000005)"
dwarsprofiel_over_genormeerde_bodem_legger.1024,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_2b,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_2b.html,243.4,97.5,0,,-5.7,-5.7,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (75686.52120000124 391181.45969999954, 75532.89990000054 391370.3029000014)"
dwarsprofiel_over_genormeerde_bodem_legger.1025,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1a,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1a.html,1439.1,243.8,0,,-5.7,-5.7,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (72738.60399999842 390336.2701999992, 73284.62409999967 391169.6755999997, 73527.26170000061 391540.02010000125)"
dwarsprofiel_over_genormeerde_bodem_legger.1026,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_2a,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_2a.html,1106.3,260.9,0,,-5.7,-5.7,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (71901.95710000023 390774.7201000005, 72433.29419999942 391745.05040000007)"
dwarsprofiel_over_genormeerde_bodem_legger.1027,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_3,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_3.html,1147.9,168.3,0,,-5.7,-5.7,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (71749.25979999825 391318.500500001, 71242.10880000144 392348.2492999993)"
dwarsprofiel_over_genormeerde_bodem_legger.1028,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1043,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1043.html,168.6,168.6,0,,-4.2,-4.2,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (75306.19009999931 379252.118999999, 75140.94909999892 379218.4604999982)"
dwarsprofiel_over_genormeerde_bodem_legger.1029,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1045,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1045.html,166.8,166.8,0,,-4.2,-4.2,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (76184.13269999996 377538.14350000024, 76068.81159999967 377417.6059000008)"
dwarsprofiel_over_genormeerde_bodem_legger.1030,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1046,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1046.html,167.2,167.2,0,,-4.2,-4.2,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (76884.85090000182 377045.05260000005, 76809.32789999992 376895.9134999998)"
dwarsprofiel_over_genormeerde_bodem_legger.1031,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_4,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_4.html,776.7,97.2,0,,-5.7,-5.7,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (70754.20309999958 391729.5183000006, 71134.91450000182 392406.49909999967)"
dwarsprofiel_over_genormeerde_bodem_legger.1032,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1020,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1020.html,187,187,0,,-6.1,-6.1,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (72355.15810000151 401078.20899999887, 72180.03139999881 401012.70969999954)"
dwarsprofiel_over_genormeerde_bodem_legger.1033,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1031,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1031.html,1209.5,211.2,0,,-6.1,-5.7,Schelde-Rijn verbinding,,7,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74098.15300000086 391202.1710000001, 73284.62409999967 391169.6755999997, 72889.59499999881 391153.89660000056)"
dwarsprofiel_over_genormeerde_bodem_legger.1034,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1034,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1034.html,507,249.2,0,,-6.1,-6.1,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74469.54300000146 388241.8522000015, 73965.81199999899 388184.32840000093)"
dwarsprofiel_over_genormeerde_bodem_legger.1035,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1040,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1040.html,163.3,163.3,0,,-4.2,-4.2,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74969.88549999893 382218.75140000135, 74807.7536999993 382199.1246000007)"
dwarsprofiel_over_genormeerde_bodem_legger.1036,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1041,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1041.html,160.5,160.5,0,,-4.2,-4.2,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (75079.17280000076 381222.07719999924, 74919.68690000102 381203.85060000047)"
dwarsprofiel_over_genormeerde_bodem_legger.1037,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1042,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1042.html,163.2,163.2,0,,-4.2,-4.2,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (75191.9010999985 380224.77910000086, 75029.6446999982 380207.38430000097)"
dwarsprofiel_over_genormeerde_bodem_legger.1038,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1044,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1044.html,170.1,170.1,0,,-4.2,-4.2,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (75606.20980000123 378314.60539999977, 75454.87799999863 378236.8649000004)"
dwarsprofiel_over_genormeerde_bodem_legger.1039,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1014,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1014.html,248.9,248.9,0,,-6.1,-6.1,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (75160.82869999856 405390.19150000066, 75057.9653000012 405616.8291000016)"
dwarsprofiel_over_genormeerde_bodem_legger.1040,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1026,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1026.html,296.8,165.9,0,,-6.1,-6.1,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (75080.29800000042 395969.2476999983, 75376.80959999934 395955.24439999834)"
dwarsprofiel_over_genormeerde_bodem_legger.1041,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1030,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1030.html,197.5,197.5,0,,-6.1,-6.1,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74044.65830000117 392175.0491999984, 73851.31899999827 392215.2740999982)"
dwarsprofiel_over_genormeerde_bodem_legger.1042,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1035,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1035.html,555.3,198.6,0,,-6.1,-6.1,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74631.60200000182 387252.4285000004, 74079.50450000167 387192.4957999997)"
dwarsprofiel_over_genormeerde_bodem_legger.1043,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1015,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1015.html,185.4,185.4,0,,-6.1,-6.1,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74220.5262000002 405037.30110000074, 74153.98259999976 405210.3707999997)"
dwarsprofiel_over_genormeerde_bodem_legger.1044,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1016,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1016.html,184.4,184.4,0,,-6.1,-6.1,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (73362.27210000157 404580.85119999945, 73249.60350000113 404726.8121000007)"
dwarsprofiel_over_genormeerde_bodem_legger.1045,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1017,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1017.html,180.4,180.4,0,,-6.1,-6.1,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (72700.02789999917 403871.6004999988, 72550.65469999984 403972.74969999865)"
dwarsprofiel_over_genormeerde_bodem_legger.1046,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1018,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1018.html,198.9,198.9,0,,-6.1,-6.1,Schelde-Rijn verbinding,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (72297.99379999936 402987.07730000094, 72106.61600000039 403041.2846999988)"
dwarsprofiel_over_genormeerde_bodem_legger.1047,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1032,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1032.html,1260.3,263.2,0,,-6.1,-6.1,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74439.18569999933 390247.41220000014, 73186.0326000005 390113.64130000025)"
dwarsprofiel_over_genormeerde_bodem_legger.1048,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1033,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1033.html,552,247.8,0,,-6.1,-6.1,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74405.40150000155 389241.68470000103, 73857.23800000176 389177.0034000017)"
dwarsprofiel_over_genormeerde_bodem_legger.1049,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1027,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1027.html,263.5,161.3,0,,-6.1,-6.1,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (75129.6127000004 394957.8244000003, 74881.69179999828 395047.11829999834)"
dwarsprofiel_over_genormeerde_bodem_legger.1050,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_SCRI_1025,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_SCRI_1025.html,258.5,167.4,0,,-6.1,-6.1,Schelde-Rijn verbinding,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (74968.27270000055 396916.9483000003, 75216.94029999897 396987.4365000017)"
dwarsprofiel_over_genormeerde_bodem_legger.1051,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_BTSP_T6,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_BTSP_T6.html,122.7,122.7,0,,-7,-7,Bathse Spuikanaal,bathse spuikanaal,9,3,ICR: handmatig o.b.v. DZL: aangeleverd,,,,"LINESTRING (74128.98050000146 385115.80959999934, 74121.63639999926 385115.16330000013, 74006.69790000096 385105.0480999984)"
dwarsprofiel_over_genormeerde_bodem_legger.1052,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_BTSP_T7,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_BTSP_T7.html,122.7,122.7,0,,-7,-7,Bathse Spuikanaal,bathse spuikanaal,9,3,ICR: handmatig o.b.v. DZL: aangeleverd,,,,"LINESTRING (74601.18899999931 382746.13899999857, 74518.47879999876 382738.9765000008)"
dwarsprofiel_over_genormeerde_bodem_legger.1053,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_BTSP_T8,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_BTSP_T8.html,122.7,122.7,0,,-7,-7,Bathse Spuikanaal,bathse spuikanaal,9,3,ICR: handmatig o.b.v. DZL: aangeleverd,,,,"LINESTRING (74791.4653000012 381191.9360000007, 74675.33100000024 381183.05900000036)"
dwarsprofiel_over_genormeerde_bodem_legger.1054,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_KAZB_1050,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_KAZB_1050.html,187.2,132.7,0,,-8.6,-8.6,Kanaal door Zuid-Beveland,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (59074.68059999868 390568.7672000006, 58887.49689999968 390573.17229999974)"
dwarsprofiel_over_genormeerde_bodem_legger.1055,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_KAZB_1051,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_KAZB_1051.html,157.7,157.7,0,,-8.6,-8.6,Kanaal door Zuid-Beveland,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (59058.1735999994 389571.7305999994, 58900.45540000126 389569.9796000011)"
dwarsprofiel_over_genormeerde_bodem_legger.1056,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_KAZB_1052,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_KAZB_1052.html,158,158,0,,-8.6,-8.6,Kanaal door Zuid-Beveland,,4,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (59072.40799999982 388572.1383999996, 58914.449799999595 388569.73519999906)"
dwarsprofiel_over_genormeerde_bodem_legger.1057,2014-10-13T00:00:00,Fugro,Vastgesteld,1,ZD,ZD_KAZB_1054,,https://downloads.rijkswaterstaatdata.nl/rws_legger/dwarsprofielen/ZD_KAZB_1054.html,273.9,148.4,0,,-8.6,-8.6,Kanaal door Zuid-Beveland,,6,1,ICR: handmatig o.b.v. DVS: vaarwegprofielen,,,,"LINESTRING (59302.01339999959 386606.14169999957, 59032.31019999832 386558.5912999995)"
