OBJECTID;ADRESID;ADRESNR;ADRVOLGNR;RUIMTENAAM;RUIMTENAAM_ZD;HUISNR;HUISLT;TOEVOEGING;POSTCODE;BESTEMMING_OMS;GEBRUIKSDOELEN;INDONDERZOEK;SOORTADRES;GEMEENTENAAM;STADSDEEL;SD_STADSDEELCODE;WIJK;WK_WIJKCODE;BUURT;BU_BUURTCODE;XCOORD;YCOORD;LONG;LAT
159048;0518200000728002;159048;1;Bezuidenhoutseweg;Bezuidenhoutseweg;482;;;2594BG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Marlot;68;84690.812;457447.67;4.361030643739596;52.100802707542044
151037;0518200000728006;151037;1;Duke Ellingtonstraat;Duke Ellingtonstraat;19;;;2551WB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76226.603;452704.367;4.2386120442425765;52.05703634128787
136418;0518200000728020;136418;1;De Brink;De Brink;1070;;;2553HZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75737.418;451885.286;4.231670670389326;52.049605788895796
55411;0518200000728030;55411;1;Allard Piersonlaan;Allard Piersonlaan;156;;;2522MT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-Oost;25;82203.868;452819.628;4.325726800585002;52.05888986507282
65702;0518200000728054;65702;1;Arnold Spoelstraat;Arnold Spoelstraat;10;;;2553CN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75948.301;452309.828;4.2346462168482475;52.053451120096376
187192;0518200000728061;187192;1;Anjelierstraat;Anjelierstraat;37;;;2565SX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77647.259;454742.167;4.25886096984588;52.0755495794512
88020;0518200000728089;88020;1;Enschedelaan;Enschedelaan;28;;;2541CJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Morgenstond;34;Morgenstond-Zuid;80;79293.183;451484.235;4.283588009423548;52.0464989059112
40765;0518200000728091;40765;1;Enschedelaan;Enschedelaan;32;;;2541CJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Morgenstond;34;Morgenstond-Zuid;80;79293.183;451484.235;4.283588009423548;52.0464989059112
88021;0518200000728093;88021;1;Enschedelaan;Enschedelaan;34;;;2541CJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Morgenstond;34;Morgenstond-Zuid;80;79296.96;451479.841;4.28364403213466;52.046459934032534
361539;0518200000728121;361539;1;Dirk Hoogenraadstraat;Dirk Hoogenraadstraat;68;D;;2586TK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79064.801;458437.088;4.278711853277454;52.10895083900008
125719;0518200000728123;125719;1;Dirk Hoogenraadstraat;Dirk Hoogenraadstraat;68;F;;2586TK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79067.384;458445.968;4.2787475731309215;52.10903099493714
302783;0518200000728129;302783;1;Denenburg;Denenburg;47;;;2591AA;;bijeenkomstfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Burgen en Horsten;69;84365.402;456216.428;4.35653709475857;52.08969627699671
58850;0518200000728133;58850;1;Bosbesstraat;Bosbesstraat;115;;;2564PA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Vruchtenbuurt;19;Eykenduinen;83;77653.412;453525.136;4.259226507208732;52.06461339384877
349989;0518200000728163;349989;1;Denijsstraat;Denijsstraat;213;;;2551HJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;76010.239;453112.647;4.235363424490793;52.06067458975953
375693;0518200000728165;375693;1;Anjelierstraat;Anjelierstraat;56;;;2565TA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77633.184;454730.928;4.258658244485293;52.075446611839084
92724;0518200000728167;92724;1;Anjelierstraat;Anjelierstraat;64;;;2565TA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77630.056;454737.562;4.258611120654557;52.07550579213257
299294;0518200000728177;299294;1;Cartesiusstraat;Cartesiusstraat;235;;;2562SJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78746.228;454201.744;4.275009456475164;52.07084541072906
355699;0518200000728191;355699;1;Dag Hammerskjöldstraat;Dag Hammerskjoldstraat;9;;;2552PM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Houtwijk;86;77816.286;452837.496;4.261756757334922;52.05845651273824
214238;0518200000728195;214238;1;Dag Hammerskjöldstraat;Dag Hammerskjoldstraat;22;;;2552PL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Houtwijk;86;77834.319;452797.837;4.262028615760789;52.05810262184125
18546;0518200000728207;18546;1;Bezuidenhoutseweg;Bezuidenhoutseweg;233;;;2594AM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-Oost;66;82988.058;456104.998;4.336466311867077;52.088517433081265
66975;0518200000728219;66975;1;Dibbetsstraat;Dibbetsstraat;35;;;2518PN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Rond de Energiecentrale;10;79974.059;454878.582;4.292765932137664;52.07709568612816
86833;0518200000728225;86833;1;2e Van Blankenburgstraat;2e Van Blankenburgstraat;153;;;2517HD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Duinoord;11;Sweelinckplein e.o.;43;79252.967;455613.511;4.282085707925568;52.0836020904382
274366;0518200000728227;274366;1;2e Van Blankenburgstraat;2e Van Blankenburgstraat;161;;;2517HD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Duinoord;11;Sweelinckplein e.o.;43;79241.838;455606.529;4.281924920247584;52.08353782243329
86834;0518200000728229;86834;1;2e Van Blankenburgstraat;2e Van Blankenburgstraat;92;;;2517HE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Duinoord;11;Sweelinckplein e.o.;43;79344.131;455654.253;4.28340647856781;52.08398069306742
248811;0518200000728245;248811;1;Catharina van Rennesstraat;Catharina van Rennesstraat;255;;;2551GL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;75817.889;453038.162;4.232576358565495;52.05997775679285
52860;0518200000728247;52860;1;Charlotte de Bourbonstraat;Charlotte de Bourbonstraat;42;;;2595VM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-West;64;82695.267;454979.831;4.332433371487619;52.0783676031097
252174;0518200000728251;252174;1;Cartesiusstraat;Cartesiusstraat;199;;;2562SH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78847.828;454252.073;4.276479840124077;52.0713116842245
59955;0518200000728253;59955;1;Catharina van Rennesstraat;Catharina van Rennesstraat;210;;;2551GS;;overige gebruiksfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;75917.602;453017.864;4.234034786621284;52.0598095921002
154425;0518200000728255;154425;1;Catharina van Rennesstraat;Catharina van Rennesstraat;212;;;2551GS;;overige gebruiksfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;75919.072;453015.198;4.2340568351930195;52.0597858436519
254522;0518200000728267;254522;1;De Bullstraat;De Bullstraat;18;;;2522WN;;overige gebruiksfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-Oost;25;81942.184;453056.273;4.321861067936827;52.06098211227369
100150;0518200000728283;100150;1;Charlotte de Bourbonstraat;Charlotte de Bourbonstraat;33;;;2595VH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-West;64;82672.172;454983.536;4.33209573504281;52.078397883349815
214239;0518200000728287;214239;1;Dag Hammerskjöldstraat;Dag Hammerskjoldstraat;80;;;2552PL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Houtwijk;86;77762.005;452774.665;4.260979619393005;52.057884303828715
151039;0518200000728335;151039;1;Duke Ellingtonstraat;Duke Ellingtonstraat;64;;;2551WC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76124.972;452605.693;4.237153235684798;52.056135132426526
245421;0518200000728337;245421;1;Duke Ellingtonstraat;Duke Ellingtonstraat;80;;;2551WC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76149.329;452623.426;4.237504215571291;52.05629795996347
339709;0518200000728339;339709;1;Duke Ellingtonstraat;Duke Ellingtonstraat;82;;;2551WC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76147.541;452628.197;4.23747704882588;52.05634058068109
52861;0518200000728353;52861;1;Charlotte de Bourbonstraat;Charlotte de Bourbonstraat;84;;;2595VM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-West;64;82684.168;454889.416;4.332290651800289;52.077553610295915
207446;0518200000728355;207446;1;De Bruynestraat;De Bruynestraat;22;;;2597RG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Waalsdorp;77;81546.683;457376.801;4.315164453765643;52.099757443381144
161418;0518200000728359;161418;1;Denijsstraat;Denijsstraat;209;;;2551HJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;76000.702;453121.13;4.235222418802789;52.060749463087504
143888;0518200000728367;143888;1;Convivastraat;Convivastraat;4;;;2522XH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-Oost;25;82116.092;453258.92;4.324353348332199;52.062826170526186
96693;0518200000728369;96693;1;Convivastraat;Convivastraat;14;;;2522XH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-Oost;25;82124.848;453245.442;4.3244838905120595;52.06270619787182
343095;0518200000728392;343095;1;Catharina van Rennesstraat;Catharina van Rennesstraat;8;X;;2551GM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76098.89;453188.344;4.236638409200274;52.061367485977165
3347;0518200000728406;3347;1;Toon Dupuiserf;Toon Dupuiserf;56;;;2552SG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Houtwijk;86;77143.934;452473.286;4.25203776591004;52.055089382953255
253419;0518200000728420;253419;1;Beetsstraat;Beetsstraat;232;;;2524RG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Spoorwijk;23;81195.704;451941.879;4.311218393074689;52.050868318747625
49287;0518200000728464;49287;1;Convivastraat;Convivastraat;34;;;2522XH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-Oost;25;82147.762;453204.838;4.324826647136571;52.062344310234856
1978;0518200000728466;1978;1;Convivastraat;Convivastraat;52;;;2522XJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-Oost;25;82180.6;453145.713;4.325318040661701;52.06181728090166
343096;0518200000728490;343096;1;Catharina van Rennesstraat;Catharina van Rennesstraat;242;;;2551GT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;75907.874;453005.915;4.233895728812523;52.05970082197515
136419;0518200000728510;136419;1;De Brink;De Brink;1076;;;2553HZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75736.453;451887.42;4.231656109771472;52.04962482830772
161421;0518200000728522;161421;1;Denenburg;Denenburg;113;;;2591AB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Burgen en Horsten;69;84453.647;456255.268;4.35781648740365;52.090056578599004
348875;0518200000728536;348875;1;De Bruynestraat;De Bruynestraat;23;;;2597RD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Waalsdorp;77;81555.768;457393.818;4.315293357995671;52.0999115766595
19714;0518200000728548;19714;1;Daltonstraat;Daltonstraat;106;;;2561SW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78815.193;454161.749;4.276024087456986;52.070495480271326
191139;0518200000728556;191139;1;Convivastraat;Convivastraat;87;;;2522XG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-Oost;25;82195.673;453084.475;4.325550861896645;52.06126892599756
18552;0518200000728580;18552;1;Bezuidenhoutseweg;Bezuidenhoutseweg;191;;;2594AJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-Midden;65;82844.205;455982.116;4.3343936744401095;52.087394384855195
253420;0518200000728582;253420;1;Bezuidenhoutseweg;Bezuidenhoutseweg;191;A;;2594AJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Bezuidenhout;26;Bezuidenhout-Midden;65;82844.205;455982.116;4.3343936744401095;52.087394384855195
20852;0518200000728604;20852;1;Denenburg;Denenburg;147;;;2591AC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Burgen en Horsten;69;84453.456;456250.062;4.357814777905893;52.09000976862672
349990;0518200000728606;349990;1;Denenburg;Denenburg;149;;;2591AC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Burgen en Horsten;69;84460.571;456249.986;4.357918596862957;52.09000999221872
114134;0518200000728608;114134;1;Denenburg;Denenburg;159;;;2591AC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Burgen en Horsten;69;84459.968;456255.236;4.357908713410187;52.09005709644518
314419;0518200000728648;314419;1;Dirk Hoogenraadstraat;Dirk Hoogenraadstraat;228;;;2586TR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79325.896;458686.351;4.282467219899443;52.11122665797921
274367;0518200000728652;274367;1;d'Aumeriestraat;d'Aumeriestraat;38;;;2586XP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Rijslag;72;79490.62;458299.26;4.284957352779372;52.10777051746706
76188;0518200000728654;76188;1;Loosduinse Hoofdplein;Loosduinse Hoofdplein;232;;;2553CS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75935.207;452243.731;4.234470642911546;52.0528552622402
159055;0518200000728705;159055;1;Beetsstraat;Beetsstraat;8;;;2524PV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Spoorwijk;23;81376.185;452440.499;4.31374170211303;52.055373336458686
122201;0518200000728727;122201;1;Bresterstraat;Bresterstraat;52;;;2523XB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-West;24;81804.33;452869.08;4.319891316021495;52.05928164676199
66978;0518200000728733;66978;1;Dibbetsstraat;Dibbetsstraat;7;;;2518PN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Rond de Energiecentrale;10;79990.085;454859.267;4.293003916299286;52.07692427882383
228394;0518200000728779;228394;1;Enschedelaan;Enschedelaan;33;;;2541CG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Morgenstond;34;Morgenstond-Zuid;80;79259.1;451443.45;4.283100291835937;52.04612772300292
331132;0518200000728837;331132;1;Convivastraat;Convivastraat;102;;;2522XK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-Oost;25;82219.872;453076.814;4.325905312457249;52.06120325710991
49288;0518200000728839;49288;1;Convivastraat;Convivastraat;110;;;2522XK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-Oost;25;82225.209;453067.301;4.325985152378041;52.06111846634211
220166;0518200000728867;220166;1;Else Mauhslaan;Else Mauhslaan;133;;;2597HC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Duinzigt;76;82183.201;458060.907;4.324306583956214;52.10598946244875
253422;0518200000728883;253422;1;Beetsstraat;Beetsstraat;329;;;2524PT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Spoorwijk;23;81190.659;451879.93;4.311158237758974;52.050310922299595
64601;0518200000728885;64601;1;Beetsstraat;Beetsstraat;331;;;2524PT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Spoorwijk;23;81192.036;451874.03;4.311179583760009;52.050258083467504
29034;0518200000728891;29034;1;Bresterstraat;Bresterstraat;28;;;2523XA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakkwartier-West;24;81784.901;452903.547;4.3196006678008665;52.05958882863122
201650;0518200000728897;201650;1;Catharina van Rennesstraat;Catharina van Rennesstraat;23;;;2551GG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;76035.458;453249.924;4.235699356777075;52.0619118419331
248812;0518200000728899;248812;1;Catharina van Rennesstraat;Catharina van Rennesstraat;33;;;2551GH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;76039.728;453241.612;4.2357635344578055;52.061837753963815
248813;0518200000728901;248813;1;Catharina van Rennesstraat;Catharina van Rennesstraat;35;;;2551GH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Waldeck-Noord;94;76039.728;453241.612;4.2357635344578055;52.061837753963815
322707;0518200000728905;322707;1;Van Beverningkstraat;Van Beverningkstraat;23;;;2582VB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Geuzen- en Statenkwartier;9;Statenkwartier;07;78649.179;456565.073;4.273065208027705;52.09207050504471
181251;0518200000728908;181251;1;Van Beverningkstraat;Van Beverningkstraat;29;;;2582VB;;onderwijsfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Geuzen- en Statenkwartier;9;Statenkwartier;07;78619.587;456526.482;4.272642115407334;52.091719617646056
161425;0518200000728942;161425;1;Denenburg;Denenburg;156;;;2591AE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Burgen en Horsten;69;84355.344;456274.045;4.3563784191682675;52.09021278982358
349991;0518200000728944;349991;1;Denenburg;Denenburg;160;;;2591AE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Burgen en Horsten;69;84355.344;456274.045;4.3563784191682675;52.09021278982358
66979;0518200000728946;66979;1;Denenburg;Denenburg;176;;;2591AE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Burgen en Horsten;69;84389.664;456300.932;4.356873560054455;52.09045879798967
346513;0518200000728966;346513;1;Cartesiusstraat;Cartesiusstraat;276;;;2562ST;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78822.221;454223.229;4.2761128523406216;52.071048949595635
136420;0518200000729004;136420;1;De Brink;De Brink;510;;;2553HK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75856.005;451715.694;4.233438442485491;52.04809867914958
230861;0518200000729030;230861;1;De Brink;De Brink;782;;;2553HN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75786.348;451855.56;4.232390752413266;52.049345649958724
89295;0518200000729032;89295;1;De Brink;De Brink;790;;;2553HP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75780.335;451869.268;4.232299930899168;52.049467978977894
207448;0518200000729054;207448;1;Daltonstraat;Daltonstraat;6;;;2561ST;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78904.55;454205.827;4.2773173261729625;52.07090388291204
156796;0518200000729068;156796;1;Cornelis Jolstraat;Cornelis Jolstraat;14;A;;2584ER;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Visserijbuurt;04;79486.618;457857.893;4.284996781937804;52.103803556913604
203985;0518200000729070;203985;1;Cornelis Jolstraat;Cornelis Jolstraat;26;;;2584ES;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Visserijbuurt;04;79455.037;457837.376;4.28454045113599;52.10361486617855
155643;0518200000729080;155643;1;Hanenburglaan;Hanenburglaan;345;;;2565GP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77964.955;455111.895;4.263410858098547;52.07891649252916
13979;0518200000729082;13979;1;Hanenburglaan;Hanenburglaan;353;;;2565GP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-Oost;51;77958.15;455108.312;4.263312413689787;52.078883346392885
108450;0518200000729102;108450;1;Hanenburglaan;Hanenburglaan;11;;;2565GP;;overige gebruiksfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bomenbuurt;52;78536.904;455480.555;4.271670336205593;52.08230881019245
297020;0518200000729106;297020;1;Hanenburglaan;Hanenburglaan;55;;;2565GP;;overige gebruiksfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bomenbuurt;52;78288.068;455348.948;4.2680702840478775;52.08109167499232
182545;0518200000729124;182545;1;De Brink;De Brink;936;;;2553HT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75823.948;451786.33;4.232954837986044;52.04872887954282
15099;0518200000729126;15099;1;Cornelis Jolstraat;Cornelis Jolstraat;62;;;2584ET;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Visserijbuurt;04;79355.96;457748.698;4.283114257145479;52.10280440980793
4469;0518200000729145;4469;1;Frankenslag;Frankenslag;308;;;2582HZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Geuzen- en Statenkwartier;9;Statenkwartier;07;78667.038;456698.169;4.273295962908134;52.09326905627243
51632;0518200000729147;51632;1;Frankenslag;Frankenslag;312;;;2582HZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Geuzen- en Statenkwartier;9;Statenkwartier;07;78664.211;456692.682;4.273255945394061;52.09321935655178
297023;0518200000729151;297023;1;Glenn Millerhof;Glenn Millerhof;164;;;2551JX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76367.658;452544.091;4.240705266542437;52.055616039167
255683;0518200000729165;255683;1;Denenburg;Denenburg;81;;;2591AB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Burgen en Horsten;69;84453.647;456255.268;4.35781648740365;52.090056578599004
316796;0518200000729173;316796;1;Govert Bidloostraat;Govert Bidloostraat;126;;;2563XJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Valkenboskwartier;20;Valkenboskwartier;55;78578.425;454608.148;4.272471411026531;52.074474504442804
66982;0518200000729179;66982;1;Dibbetsstraat;Dibbetsstraat;99;;;2518PR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Rond de Energiecentrale;10;79906.595;454962.178;4.291763576609187;52.07783779462634
208607;0518200000729181;208607;1;Dibbetsstraat;Dibbetsstraat;6;;;2518PS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Rond de Energiecentrale;10;79943.479;454891.808;4.292317016209416;52.077210400011055
349994;0518200000729183;349994;1;Dibbetsstraat;Dibbetsstraat;12;;;2518PS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Rond de Energiecentrale;10;79936.717;454898.611;4.292216896102033;52.07727062001333
20857;0518200000729185;20857;1;Dibbetsstraat;Dibbetsstraat;16;;;2518PS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Rond de Energiecentrale;10;79936.717;454898.611;4.292216896102033;52.07727062001333
161427;0518200000729187;161427;1;Dibbetsstraat;Dibbetsstraat;26;;;2518PS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Rond de Energiecentrale;10;79925.398;454912.758;4.2920486959512045;52.07739622056507
254529;0518200000729207;254529;1;Arnold Spoelstraat;Arnold Spoelstraat;56;;;2553CN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75938.968;452327.635;4.234506048673968;52.053609813175456
230862;0518200000729221;230862;1;De Brink;De Brink;58;;;2553HA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75924.643;451623.997;4.2344600763296825;52.04728443059895
136421;0518200000729223;136421;1;De Brink;De Brink;96;;;2553HB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75907.053;451616.044;4.234205542909068;52.04721044929563
123438;0518200000729245;123438;1;Gedempte Burgwal;Gedempte Burgwal;2;B;;2512BT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Centrum;28;Zuidwal;14;81343.815;454694.331;4.312783552583664;52.07562376686676
