OBJECTID;NAME;ITEM_NUMBER;TYPE_LICHTMAST;YEAR_OF_CONSTRUCTION;EIGENAAR;HOOGTE_LICHTPUNT;STATUS_LICHTMAST;DATE_MODIFIED;BEHEERDER_OMS;STRAATNAAM_LICHTMASTNR;X;Y;LONG;LAT
17082;0025;0025;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0025;81317.2441000007;452135.5671;4.312948217472747;52.05262478408253
66534;0026;0026;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0026;81325.6600000001;452122.77;4.313073655680502;52.05251089805218
712;0027;0027;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2014-06-05;Gemeente Den Haag;Alberdingk Thijmstraat 0027;81299.496100001;452123.129099999;4.312692187736352;52.05251064632818
17078;0028;0028;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0028;81344.5111000016;452124.860100001;4.313347997124094;52.05253218712497
5259;0029;0029;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2014-06-05;Gemeente Den Haag;Alberdingk Thijmstraat 0029;81300.7030999996;452107.9331;4.312713060057055;52.052374243511935
66757;0030;0030;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0030;81345.0830000006;452111.572000001;4.313359198341444;52.05241284568792
17081;0031;0031;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0031;81318.9811000004;452109.5451;4.312979149547915;52.0523911606405
53944;0032;0032;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2014-09-03;Onbekend;Alberdingk Thijmstraat 0032;81328.9200999998;452092.486099999;4.313127708062579;52.05223917622012
2021;0033;0033;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0033;81302.1431000009;452091.114100002;4.312737678746754;52.05222328610543
4572;0034;0034;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0034;81346.8781000003;452094.921100002;4.313388954892984;52.0522634460154
17080;0035;0035;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0035;81321.7091000006;452080.134100001;4.313025257777426;52.05212721268132
6510;0036;0036;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0036;81348.1391000003;452079.745099999;4.31341060780918;52.05212722997671
2121;0037;0037;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0037;81303.3401000015;452076.077100001;4.312758370724303;52.05208831084495
38309;0038;0038;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0038;81330.3381000012;452067.0801;4.313153856097195;52.05201104617543
40437;0039;0039;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0039;81304.6541000009;452060.092099998;4.312780972534764;52.05194483165379
36907;0040;0040;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0040;81349.4431000017;452064.2531;4.313432955510686;52.05198817981755
4988;0041;0041;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0041;81317.3280999996;452052.6961;4.312967313753329;52.051880050516964
17079;0042;0042;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0042;81339.1620999984;452054.193100002;4.313285260215825;52.051896406238676
2768;0043;0043;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0043;81323.0969000012;452049.472300001;4.313052099391514;52.05185184583783
6301;0044;0044;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0044;81332.9772999995;452035.1503;4.313199211545832;52.05172445038086
2735;0045;0045;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0045;81325.9296999984;452027.0451;4.313098228358886;52.05165067374857
3619;0046;0046;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0046;81334.3143000007;452020.406100001;4.313221879497257;52.051592124967776
17085;0047;0047;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0047;81327.4530000016;452006.824000001;4.313124793130064;52.0514691533313
17086;0048;0048;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0048;81338.1950000003;451993.340999998;4.313284282129253;52.0513494122147
41145;0049;0049;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0049;81328.3211000003;451977.682100002;4.313143730564453;52.051207376383644
76308;0050;0050;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0050;81340.2390000001;451965.816;4.313320010527806;52.05110232227721
17087;0052;0052;Lichtmast;;Gemeente Den Haag;86;In bedrijf;2012-06-20;Gemeente Den Haag;Alberdingk Thijmstraat 0052;81340.8951000013;451948.5031;4.313333306419722;52.05094682194102
47260;0053;0053;Lichtmast;;Onbekend;86;In bedrijf;2012-06-20;Onbekend;Alberdingk Thijmstraat 0053;81348.1990999989;451918.5341;4.313446232809256;52.050678467281095
43226;0054;0030;Lichtmast;;Onbekend;90;In bedrijf;2014-04-17;Onbekend;Alberdingk Thijmstraat 0054;81371.2820999995;451901.473099999;4.313786375747683;52.050528210592354
60218;0055;0031;Lichtmast;;Onbekend;90;In bedrijf;2014-04-17;Onbekend;Alberdingk Thijmstraat 0055;81373.0500999987;451880.201099999;4.313816730285691;52.05033727825837
17076;0511;0511;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2014-04-17;Gemeente Den Haag;Alberdingk Thijmstraat 0511;81299.5890999995;452178.427099999;4.312681614744728;52.05300761044147
26200;0001;0001;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Cuypstraat 0001;81371.9230999984;453696.778099999;4.313408707468986;52.06666232150092
29872;0002;0002;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Cuypstraat 0002;81350.4470999986;453682.3211;4.313098672015405;52.066529544842695
19421;0003;0003;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Cuypstraat 0003;81358.4580999985;453666.3761;4.313218924014864;52.06638731570606
33875;0004;0004;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Cuypstraat 0004;81366.3870999999;453650.5141;4.313337961667911;52.0662458214444
20830;0005;0005;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Cuypstraat 0005;81343.3951000012;453638.951099999;4.313005199551843;52.06613885076211
24745;0006;0006;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Cuypstraat 0006;81342.6420999989;453697.815099999;4.3129815203567095;52.0666677482065
9803;0007;0007;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Cuypstraat 0007;81334.8630999997;453713.288100001;4.312864751625556;52.06680576618403
12810;0008;0008;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Cuypstraat 0008;81359.3911000006;453725.478100002;4.313219780549706;52.06691857616472
32001;0009;0009;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Cuypstraat 0009;81311.5540999994;453701.6171;4.312527387440521;52.06669778142652
11332;0010;0010;Lichtmast;;Gemeente Den Haag;60;In bedrijf;2014-03-11;Gemeente Den Haag;Albert Cuypstraat 0010;81288.2331000008;453689.910100002;4.3121898576829185;52.06658947058491
28894;0501;0501;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Lutulistraat 0501;77891.7740999982;452959.313099999;4.262829754141873;52.059561491633296
13437;0502;0502;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Lutulistraat 0502;77882.2591000013;452975.781100001;4.262687315820443;52.059708159737795
13053;0503;0503;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2019-06-26;Gemeente Den Haag;Albert Lutulistraat 0503;77853.7901000008;452952.625100002;4.262277493428059;52.059496101437304
8918;0504;0504;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2019-06-26;Gemeente Den Haag;Albert Lutulistraat 0504;77842.4461000003;452972.750100002;4.2621075621718045;52.0596753783935
22357;0505;0505;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Lutulistraat 0505;77853.6961000003;452982.219099999;4.262269438235971;52.05976203960472
31200;0506;0506;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2019-06-26;Gemeente Den Haag;Albert Lutulistraat 0506;77868.4541000016;452990.750100002;4.262482670475605;52.05984075946475
22703;0508;0508;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2019-06-26;Gemeente Den Haag;Albert Lutulistraat 0508;77878.6730999984;453021.594099999;4.262624689950968;52.06011936654951
23941;0509;0509;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2019-06-26;Gemeente Den Haag;Albert Lutulistraat 0509;77858.7430999987;453007.875100002;4.26233722420116;52.05999330408487
9152;0510;0510;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2019-06-26;Gemeente Den Haag;Albert Lutulistraat 0510;77838.8531000018;452996.344099998;4.262049848908441;52.05988690930435
10089;0511;0511;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Lutulistraat 0511;77828.5320999995;452996.438099999;4.26189935600767;52.059886316616904
44863;0512;0512;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Lutulistraat 0512;77817.7901000008;453013.656100001;4.261738855404599;52.06003955264932
84055;0514A;0514A;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Rousselstraat 0514A;76819.0854000002;452949.026299998;4.2471933631858825;52.05931872752714
518311;0501A;0501A;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2019-02-20;Gemeente Den Haag;Albert Rousselstraat 0501A;76710.5965000018;453018.577399999;4.245595768647071;52.05992843820172
590951;0510A;0510A;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2020-11-03;Gemeente Den Haag;Albert Rousselstraat 0510A;76777.5320000015;453011.746300001;4.246573194237332;52.059876503637675
28867;0501;0501;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2018-06-05;Gemeente Den Haag;Albert Rousselstraat 0501;76703.6785999984;453004.891199999;4.2454980493424275;52.05980446799765
44419;0502;0502;Lichtmast;;Gemeente Den Haag;40;Onbekend;2012-06-20;Gemeente Den Haag;Albert Rousselstraat 0502;76689.7120999992;453018.219099999;4.2452913746236165;52.05992226693676
31167;0503;0503;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Rousselstraat 0503;76693.9701000005;453032.781100001;4.245350113698445;52.06005373187063
8528;0504;0504;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Rousselstraat 0504;76713.8601000011;453036.938099999;4.245639140346173;52.06009389995263
22328;0505;0505;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Rousselstraat 0505;76738.3920999989;453048.031100001;4.245994254702426;52.06019705422535
58317;0508;0508;Lichtmast;;Gemeente Den Haag;40;Onbekend;2017-03-09;Gemeente Den Haag;Albert Rousselstraat 0508;76763.870000001;453057.491999999;4.2463635350944955;52.06028567393441
8898;0510;0510;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Rousselstraat 0510;76775.4541000016;453033.344099998;4.246537953468585;52.060070301526196
14261;0512;0512;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Rousselstraat 0512;76784.064100001;453008.406100001;4.246669191397236;52.059847408680604
22688;0513;0513;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Rousselstraat 0513;76797.4310999997;452982.219099999;4.246870066435287;52.05961396281872
74983;0514;0514;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2018-07-11;Gemeente Den Haag;Albert Rousselstraat 0514;76809.5408000015;452956.789000001;4.247052435976073;52.0593871411472
9143;0515;0515;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Rousselstraat 0515;76800.4310999997;452923.750100002;4.246927190758177;52.059088947371755
26765;0516;0516;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Rousselstraat 0516;76783.1101000011;452938.188099999;4.246671363985473;52.05921625137044
76787;0517;0517;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Rousselstraat 0517;76767.9360000007;452931.118000001;4.246451761856484;52.059150572775195
29017;0519;0519;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Rousselstraat 0519;76756.1730999984;452920.219099998;4.246282768883262;52.05905096751466
19281;0003;0003;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Schweitzerlaan 0003;77744.4151000008;452706.844099999;4.260738503248677;52.057272111750564
33720;0004;0004;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Schweitzerlaan 0004;77724.7511;452723.438099999;4.260448081108071;52.057418494418194
20690;0005;0005;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Schweitzerlaan 0005;77719.5791000016;452748.969099998;4.260366905403427;52.057647211514535
24613;0006;0006;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Schweitzerlaan 0006;77697.0560999997;452764.969099998;4.26003493415591;52.05778785631754
9684;0007;0007;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Schweitzerlaan 0007;77696.0401000008;452796.938099999;4.260012887058995;52.05807500904566
31897;0008;0008;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2019-11-22;Gemeente Den Haag;Albert Schweitzerlaan 0008;77683.6961000003;452818.406100001;4.259828069554102;52.05826621230785
21331;0009;0009;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2019-11-22;Gemeente Den Haag;Albert Schweitzerlaan 0009;77672.4701000005;452836.281100001;4.259660362904368;52.05842528223994
11238;0010;0010;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Schweitzerlaan 0010;77667.0240999982;452809.906100001;4.259586939020608;52.05818749911715
11972;0011;0011;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2019-11-22;Gemeente Den Haag;Albert Schweitzerlaan 0011;77657.2281000018;452859.719099999;4.259432847121767;52.058633784128695
36044;0012;0012;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Schweitzerlaan 0012;77640.8951000013;452828.040100001;4.259201907354774;52.05834681577612
32831;0013;0013;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2019-11-22;Gemeente Den Haag;Albert Schweitzerlaan 0013;77643.2820999995;452882.393100001;4.2592243964078405;52.05883560069968
35199;0014;0014;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2012-06-20;Gemeente Den Haag;Albert Schweitzerlaan 0014;77631.3751000017;452855.974100001;4.259056790894179;52.05859651978324
57733;0014;0014;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0014;79462.7529999986;455991.929000001;4.2850620953390655;52.0870310989864
35941;0015;0015;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0015;79447.0300999992;456000.6373;4.284830798711787;52.087107212225696
58111;0016;0016;Lichtmast;;Onbekend;55;Onbekend;2013-03-18;Onbekend;Alexander Gogelweg 0016;79407.7230999991;455993.706099998;4.284258919026292;52.087039558219054
11840;0017;0017;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0017;79423.3531000018;456002.281100001;4.284485031078511;52.08711875285997
58110;0018;0018;Lichtmast;;Onbekend;55;Onbekend;2013-03-19;Onbekend;Alexander Gogelweg 0018;79436.0720000006;455990.517000001;4.284673182687563;52.08701476881041
32733;0020;0020;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-19;Gemeente Den Haag;Alexander Gogelweg 0020;79450.1420000009;455980.969000001;4.284880552464373;52.08693088420947
57732;0021;0021;Lichtmast;;Onbekend;55;Onbekend;2013-03-18;Onbekend;Alexander Gogelweg 0021;79466.7270000018;455972.412999999;4.285124390729332;52.086856257157194
57731;0022;0022;Lichtmast;;Onbekend;55;Onbekend;2013-03-18;Onbekend;Alexander Gogelweg 0022;79464.6140000001;455952.565000001;4.285097961985743;52.086677601266004
27432;0023;0023;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0023;79473.2980000004;455940.5;4.285227315954961;52.08657036170804
118621;0024;0024;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0024;79512.2036000006;455936.7183;4.285795706643413;52.08654168286084
118620;0024;0024;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0024;79459.0359999985;455921.912000001;4.285023379396641;52.08640137152535
28393;0025;0025;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0025;79420.6259999983;455887.563000001;4.284470669472331;52.086087445973085
118622;0026;0026;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0026;79442.5280000009;455904.421;4.284786437034039;52.08624193286277
118623;0027;0027;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0027;79456.188000001;455904.677000001;4.2849856504790695;52.08624609750529
118624;0028;0028;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0028;79407.3040000014;455892.918000001;4.284275143872048;52.08613375086173
118625;0029;0029;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0029;79396.8339999989;455881.962000001;4.2841248379638195;52.08603386318786
118626;0030;0030;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0030;79379.6359999999;455886.916000001;4.2838728588340755;52.0860760344516
58117;0031;0031;Lichtmast;;Onbekend;55;Onbekend;2013-03-18;Onbekend;Alexander Gogelweg 0031;79366.8790000007;455876.224;4.28368913325627;52.08597820633027
34786;0032;0032;Lichtmast;;Gemeente Den Haag;55;In bedrijf;2013-03-18;Gemeente Den Haag;Alexander Gogelweg 0032;79345.7039999999;455881.030999999;4.283379171042428;52.08601851219011
17135;0002;0002;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2014-01-06;Gemeente Den Haag;Alexanderplein 0002;80597.6601000019;456038.118099999;4.301608241282553;52.087599870668356
18844;0003;0003;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2014-01-06;Gemeente Den Haag;Alexanderplein 0003;80575.6961000003;456051.719099998;4.301284854310935;52.087719146794186
17388;0004;0004;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2014-01-06;Gemeente Den Haag;Alexanderplein 0004;80578.1240999997;456077.8281;4.301314577415943;52.08795410738383
17139;0005;0005;Lichtmast;2023-02-02;Gemeente Den Haag;90;In bedrijf;2014-01-06;Gemeente Den Haag;Alexanderplein 0005;80553.5120999999;456096.415100001;4.3009514682731345;52.08811783437346
17387;0007;0007;Lichtmast;2023-02-02;Gemeente Den Haag;90;In bedrijf;2014-01-06;Gemeente Den Haag;Alexanderplein 0007;80571.2961000018;456110.301100001;4.301207880216673;52.08824501510578
38318;0008;0008;Lichtmast;2023-02-02;Gemeente Den Haag;90;In bedrijf;2014-01-06;Gemeente Den Haag;Alexanderplein 0008;80594.5150999986;456111.9991;4.301546241926252;52.08826339566921
36258;0001;0001;Lichtmast;;Gemeente Den Haag;86;In bedrijf;2015-07-02;Gemeente Den Haag;Alexanderveld 0001;80594.0080999993;456128.9771;4.301535141246603;52.08841590400629
34403;0003;0003;Lichtmast;;Gemeente Den Haag;86;In bedrijf;2015-07-02;Gemeente Den Haag;Alexanderveld 0003;80585.0100999996;456146.4351;4.301400063244383;52.08857158468133
44691;0005;0005;Lichtmast;;Gemeente Den Haag;86;Onbekend;2015-07-02;Gemeente Den Haag;Alexanderveld 0005;80569.8530000001;456175.535;4.301172589913824;52.08883105960188
30397;0007;0007;Lichtmast;2023-02-01;Gemeente Den Haag;60;In bedrijf;2015-07-02;Gemeente Den Haag;Alexanderveld 0007;80558.6370999999;456190.759100001;4.301005640490603;52.08896636619101
23665;0008;0008;Lichtmast;;Gemeente Den Haag;86;In bedrijf;2015-07-02;Gemeente Den Haag;Alexanderveld 0008;80556.8649999984;456201.199000001;4.300977508660965;52.08905994829894
31288;0010;0010;Lichtmast;;Gemeente Den Haag;86;In bedrijf;2015-07-02;Gemeente Den Haag;Alexanderveld 0010;80545.4371000007;456223.850099999;4.300805843387788;52.08926197041345
13373;0502;0502;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Alexine Tinnepad 0502;74998.3601000011;451812.2051;4.220915529448703;52.04884271325222
31254;0503;0503;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Alexine Tinnepad 0503;75006.052099999;451801.4421;4.221030163006181;52.048747101025086
22295;0505;0505;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Alexine Tinnepad 0505;74984.5590999983;451808.8391;4.220715162407362;52.04881047218957
11538;0506;0506;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Alexine Tinnepad 0506;74966.8770999983;451817.244100001;4.220455471755961;52.0488834512964
18383;0507;0507;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Alexine Tinnepad 0507;74955.4501000009;451835.7881;4.2202845746890665;52.049048448048666
13008;0508;0508;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Alexine Tinnepad 0508;74942.4250999987;451856.5491;4.22008986526722;52.04923313694382
8878;0509;0509;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Alexine Tinnepad 0509;74931.2641000003;451874.4641;4.219922990002296;52.049392519025865
40760;0510;0510;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Alexine Tinnepad 0510;74919.1501000002;451893.965100002;4.219741851281846;52.04956601586118
544231;0511;0511;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2019-03-29;Gemeente Den Haag;Alexine Tinnepad 0511;74917.2402000018;451905.145300001;4.219711393077733;52.04966621151205
75385;0512;0512;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Alexine Tinnepad 0512;74939.4847999997;451918.204100002;4.220032563459295;52.04978677906633
23935;0511;0511;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0511;75655.4261000007;452924.2401;4.230234286662147;52.05893056838063
23291;0512;0512;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0512;75632.9631000012;452943.087099999;4.229902424995755;52.0590967212896
24089;0513;0513;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0513;75616.4261000007;452934.417100001;4.229663350774652;52.0590164386119
26521;0514;0514;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0514;75622.3011000007;452949.518100001;4.229745491361777;52.05915298663758
23367;0515;0515;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0515;75639.8081;452958.3891;4.229998661220044;52.05923521438587
27208;0516;0516;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0516;75660.0280999988;452968.882100001;4.230291007661906;52.05933240631677
26888;0517;0517;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0517;75676.7740999982;452977.407099999;4.230533165367593;52.05941141459188
63208;0518;0518;Lichtmast;;Onbekend;40;Onbekend;2015-04-28;Onbekend;Alphons Diepenbrockhof 0518;75755.2681000009;452861.776099999;4.231704349633235;52.05838351874592
320215;0519;0519;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0519;75748.7380999997;452873.897100002;4.231606339177527;52.05849151120067
320216;0520;0520;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0520;75742.950100001;452885.392099999;4.231519290854729;52.05859398410544
320217;0521;0521;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0521;75736.8761;452897.142099999;4.231428013457003;52.058698707609224
320218;0522;0522;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0522;75731.4211000018;452907.9441;4.231345979861811;52.05879500031373
320221;0523;0523;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0523;75725.5120999999;452919.176100001;4.231257227366349;52.058895092234344
320222;0524;0524;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2015-04-28;Gemeente Den Haag;Alphons Diepenbrockhof 0524;75719.5850999989;452930.665100001;4.231168152399202;52.05899749106169
