FID,locatie,shape_leng,jaar,type_ws,hoofdgeb,gebied,gdb_geomattr_data,shape
steilrand_maas_2017.106,Coehoorn,6.48504237,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182890.28170000017 418486.0401000008, 182891.43670000136 418487.2954000011, 182892.31940000132 418488.53990000114, 182894.24120000005 418489.11930000037, 182895.47300000116 418489.3081)"
steilrand_maas_2017.107,Coehoorn,18.42414092,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182924.75829999894 418497.76960000023, 182926.4486999996 418498.5044, 182928.73860000074 418500.0183000006, 182930.3136 418501.4871999994, 182933.51040000096 418501.76199999824, 182934.92300000042 418501.82119999826, 182939.8557999991 418503.45430000126, 182941.64660000056 418503.9704999998)"
steilrand_maas_2017.108,Beugen,102.91750261,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194477.6314000003 411631.95340000093, 194474.40780000016 411629.2204999998, 194471.5282999985 411626.22480000183, 194470.95309999958 411623.23000000045, 194471.4732999988 411620.84970000014, 194471.06309999898 411616.6402999982, 194471.8823999986 411614.24439999834, 194473.191300001 411611.2349999994, 194475.54149999842 411606.2564999983, 194478.44559999928 411601.9195000008, 194480.5599000007 411598.9323000014, 194484.28449999914 411594.34420000017, 194488.56419999897 411590.8229999989, 194491.54690000042 411586.3953000009, 194492.54340000078 411582.3073000014, 194493.27270000055 411576.8935999982, 194493.83570000157 411571.1228, 194495.79289999977 411561.93930000067, 194497.9550999999 411556.61670000106, 194499.87970000133 411551.78759999946, 194501.4574000016 411547.0170999989, 194502.86730000004 411543.25719999894, 194504.41099999845 411540.69640000165)"
steilrand_maas_2017.109,Beugen,33.99860621,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194567.88199999928 411321.39759999886, 194566.50600000098 411314.3359000012, 194566.52279999852 411309.9125000015, 194566.99350000173 411305.9164999984, 194567.57730000094 411303.17060000077, 194569.1713999994 411301.30590000004, 194571.14809999987 411301.19839999825, 194571.62900000066 411299.97459999844, 194571.98220000044 411297.69739999995, 194572.11800000072 411296.3295000009, 194572.60280000046 411295.1614000015, 194574.7639000006 411293.99020000175, 194577.15720000118 411294.1728999987)"
steilrand_maas_2017.110,Beugen,42.1245133,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194594.9023000002 411213.86829999834, 194594.33630000055 411210.5722000003, 194596.40659999847 411204.15509999916, 194597.68039999902 411199.5172000006, 194598.74969999865 411196.10440000147, 194599.9503000006 411194.124499999, 194600.5780000016 411191.91270000115, 194600.56599999964 411189.15989999846, 194601.4076000005 411186.5406000018, 194601.62790000066 411185.0639999993, 194603.62739999965 411181.3905999996, 194605.65590000153 411177.17709999904, 194607.6425999999 411174.6926999986)"
steilrand_maas_2017.111,Beugen,132.08301686,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194619.90890000015 411117.1572000012, 194618.6794999987 411112.84589999914, 194616.98699999973 411109.27369999886, 194615.81109999865 411105.32290000096, 194614.91690000147 411101.55359999835, 194614.05480000004 411098.1576000005, 194612.8476999998 411094.3995000012, 194612.78390000015 411087.2479000017, 194613.54019999877 411082.66050000116, 194613.86300000176 411077.48750000075, 194615.73180000111 411073.1849000007, 194617.063000001 411068.4891999997, 194618.53770000115 411064.1587000005, 194619.94790000096 411059.8663999997, 194622.05490000173 411056.5555000007, 194623.36679999903 411050.7963999994, 194625.6414999999 411046.689100001, 194627.11800000072 411042.06700000167, 194628.36499999836 411036.41899999976, 194629.73690000176 411033.4855999984, 194630.62440000102 411029.16899999976, 194630.88610000163 411026.2980000004, 194632.9252000004 411020.04989999905, 194634.24590000138 411016.3916000016, 194635.8209999986 411012.4517999999, 194636.65670000017 411008.9065999985, 194638.2060999982 411002.8616000004, 194639.94590000063 410997.2120999992, 194641.94949999824 410991.17390000075)"
steilrand_maas_2017.112,Beugen,71.21609654,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194641.94949999824 410991.17390000075, 194644.05590000004 410983.02809999883, 194645.06850000098 410979.1030000001, 194647.10649999976 410971.53559999913, 194648.4910000004 410967.4862000011, 194649.53680000082 410963.76399999857, 194651.21290000156 410960.28730000183, 194652.67330000177 410956.51260000095, 194654.72019999847 410952.53440000117, 194656.94330000132 410948.1512000002, 194659.6981999986 410943.6843999997, 194663.0086000003 410937.70529999956, 194665.35810000077 410934.39990000054, 194667.40689999983 410930.0331000015, 194669.44209999964 410927.3407999985, 194670.53759999946 410927.0480000004)"
steilrand_maas_2017.113,Beugen,22.89159694,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194676.39139999822 410904.70529999956, 194676.35399999842 410898.36769999936, 194676.85339999944 410895.02650000155, 194677.56489999965 410890.94839999825, 194678.5106999986 410888.62139999866, 194680.54839999974 410885.63540000096, 194681.94099999964 410883.08139999956)"
steilrand_maas_2017.114,Beugen,69.53122735,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194686.88439999893 410853.71130000055, 194682.32679999992 410852.0993999988, 194679.57349999994 410850.2884999998, 194678.059799999 410847.8663999997, 194677.6330000013 410845.6235000007, 194678.28830000013 410843.3390999995, 194678.55310000107 410838.43079999834, 194679.21079999954 410835.0861000009, 194680.07939999923 410830.77059999853, 194681.00890000165 410826.88529999927, 194681.8412999995 410823.5240000002, 194682.58960000053 410820.3973999992, 194684.33249999955 410818.14609999955, 194684.6886 410816.1757000014, 194686.8280000016 410812.4642999992, 194688.59109999985 410810.7547999993, 194690.22450000048 410808.6462999992, 194691.51220000163 410806.98640000075, 194692.93620000035 410804.98310000077, 194694.18389999866 410802.1422000006, 194696.4952000007 410799.5722000003, 194699.27299999818 410795.2800000012)"
steilrand_maas_2017.115,Beugen,35.74690036,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194715.96330000088 410751.8016999997, 194712.15019999817 410750.4386, 194707.10940000042 410745.2285999991, 194704.53669999912 410740.8187999986, 194703.82429999858 410737.1521999985, 194703.2778000012 410733.5522999987, 194702.6704000011 410728.9952000007, 194703.45540000126 410725.82030000165, 194704.87480000034 410721.9754000008)"
steilrand_maas_2017.116,Beugen,141.78213384,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194704.87480000034 410721.9754000008, 194708.6405000016 410712.7989999987, 194713.41230000183 410704.29520000145, 194716.77840000018 410699.2355999984, 194719.5711000003 410695.256000001, 194721.70259999856 410691.15139999986, 194723.02690000087 410686.9226000011, 194723.7862999998 410682.9200000018, 194724.65179999918 410678.7067000009, 194726.28550000116 410675.3728, 194727.6350999996 410671.86030000076, 194728.77219999954 410669.51579999924, 194728.77679999918 410665.5474999994, 194729.2404000014 410662.383200001, 194730.2685999982 410658.91970000044, 194731.02870000154 410655.063000001, 194732.1272 410651.9079999998, 194733.5623999983 410649.1629000008, 194733.4675000012 410646.6451999992, 194735.78379999846 410634.55579999834, 194737.6528000012 410628.69370000064, 194739.35020000115 410624.4285000004, 194741.2851999998 410618.07279999927, 194742.29030000046 410612.6917000003, 194743.6649999991 410608.25670000166, 194744.91530000046 410603.80959999934, 194745.97129999846 410599.11470000073, 194747.48490000144 410594.1854999997, 194750.12680000067 410589.25869999826)"
steilrand_maas_2017.117,Beugen,13.98901536,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194863.15410000086 409834.3029000014, 194861.2800000012 409831.5472000018, 194859.816300001 409828.65520000085, 194859.7199999988 409827.40410000086, 194860.6810999997 409825.74379999936, 194861.6345999986 409824.4679999985, 194863.7511 409822.8746000007)"
steilrand_maas_2017.118,Beugen,14.76347911,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194864.33300000057 409802.5265999995, 194862.50649999827 409800.50510000065, 194862.44559999928 409797.38899999857, 194862.50890000165 409794.88589999825, 194863.01799999923 409792.40199999884, 194864.4968000017 409790.76579999924, 194865.876600001 409789.8117999993)"
steilrand_maas_2017.119,Beugen,10.59032973,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194865.05330000073 409698.9622000009, 194860.2670999989 409689.5150000006)"
steilrand_maas_2017.120,Beugen,15.74368163,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194853.8564000018 409671.5837999992, 194851.692400001 409663.9193000011, 194853.46090000123 409656.3434000015)"
steilrand_maas_2017.121,Beugen,58.92443461,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194865.67540000007 409635.29740000144, 194863.7562999986 409626.9805999994, 194865.02800000086 409617.3396999985, 194869.316300001 409607.8084000014, 194869.13109999895 409603.3407999985, 194870.20600000024 409598.8603999987, 194870.77369999886 409595.6807000004, 194870.0025999993 409588.59910000116, 194869.3914999999 409582.53830000013, 194870.15469999984 409577.9116999991)"
steilrand_maas_2017.122,Beugen,16.68123722,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194865.98149999976 409300.5304999985, 194863.90430000052 409298.2822000012, 194863.30359999835 409294.69999999925, 194862.95100000128 409291.83210000023, 194863.70199999958 409289.3728, 194863.94359999895 409287.06500000134, 194864.9076000005 409285.0799999982)"
steilrand_maas_2017.123,Beugen,22.79559612,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194868.8099000007 409246.12000000104, 194866.03229999915 409242.8002999984, 194864.3588999994 409237.44999999925, 194864.12079999968 409232.4963000007, 194864.8649000004 409228.15890000015, 194866.31760000065 409224.97349999845)"
steilrand_maas_2017.124,Bergen,7.27147876,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199406.1997999996 400865.19200000167, 199407.43239999935 400863.65769999847, 199408.3302000016 400862.29630000144, 199409.1361999996 400861.2573999986, 199410.09679999948 400860.186900001, 199410.65929999948 400859.4596000016)"
steilrand_maas_2017.125,Bergen,6.92429401,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199795.15100000054 400416.44420000166, 199796.2014000006 400416.0692999996, 199796.76440000162 400414.9741999991, 199798.28959999979 400414.0212999992, 199798.93090000004 400412.4481999986, 199798.8663999997 400411.3696999997)"
steilrand_maas_2017.126,Bergen,11.1830701,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199812.80730000138 400404.7716999985, 199814.59430000186 400404.3707999997, 199816.05040000007 400403.1405000016, 199816.87689999864 400402.1704999991, 199818.70210000128 400400.87950000167, 199820.02320000157 400399.4367999993, 199821.2360999994 400397.8729000017)"
steilrand_maas_2017.127,Hedel - Mussenwaard,12.13315133,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (145592.27059999853 416215.0571000017, 145591.1521999985 416216.1105999984, 145589.98059999943 416217.61389999837, 145589.20450000092 416218.3858000003, 145589.3434999995 416219.3117999993, 145589.85500000045 416220.4926000014, 145590.38580000028 416221.0744000003, 145591.21810000017 416221.3000999987, 145591.02739999816 416221.9792000018, 145591.98680000007 416222.0042000003, 145593.50420000032 416223.3942000009)"
steilrand_maas_2017.128,Hedel - Mussenwaard,2.76472079,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (145647.93290000036 416251.85500000045, 145648.3585000001 416252.23699999973, 145649.0196999982 416252.22890000045, 145649.62269999832 416252.46609999985, 145650.01089999825 416252.7864000015, 145650.3473000005 416252.96389999986)"
steilrand_maas_2017.154,Beugen,16.39916377,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194753.9160999991 410567.7281000018, 194752.38170000166 410565.3198999986, 194752.56659999862 410562.99489999935, 194751.92980000004 410561.5175999999, 194752.59420000017 410558.002700001, 194752.7648999989 410557.195700001, 194752.71550000086 410555.4886999987, 194753.15630000085 410553.82229999825, 194754.2146999985 410552.4045000002)"
steilrand_maas_2017.129,Den Bosch Oude Schans,39.32148822,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147460.436999999 416725.2520000003, 147458.08249999955 416726.8546000011, 147456.80330000073 416725.939199999, 147456.1110999994 416725.5447999984, 147454.9433999993 416725.74230000004, 147451.70969999954 416724.58249999955, 147450.3839999996 416724.3482000008, 147448.6048000008 416723.8484000005, 147446.20100000128 416723.5463999994, 147443.10880000144 416722.9332999997, 147442.98310000077 416719.6710000001, 147442.2146999985 416719.1048000008, 147440.16589999944 416718.5881000012, 147438.05169999972 416718.34490000084, 147437.2168999985 416717.89240000024, 147436.31610000134 416717.122299999, 147435.6063000001 416716.4417000003, 147434.8403000012 416715.7639000006, 147433.80139999837 416715.0210000016, 147431.78869999945 416716.08100000024, 147430.70389999822 416715.8291000016, 147430.17049999908 416715.564199999, 147429.7489 416714.61470000073, 147428.90769999847 416714.14559999853, 147428.10110000148 416714.4145000018)"
steilrand_maas_2017.130,Den Bosch Oude Schans,4.62865238,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147469.0150000006 416729.5320000015, 147470.0678000003 416730.4395999983, 147470.79069999978 416731.0654999986, 147470.98200000077 416732.08949999884, 147471.2296999991 416732.76729999855, 147471.22899999842 416733.2864000015)"
steilrand_maas_2017.131,Den Bosch Oude Schans,16.90128454,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147860.0967000015 416702.7650000006, 147860.48259999976 416702.061900001, 147861.54949999973 416701.5676999986, 147863.38760000095 416700.8372000009, 147865.13450000063 416700.3462000005, 147867.1964999996 416699.7393999994, 147868.60920000076 416699.1272, 147871.19060000032 416697.87139999866, 147874.01139999926 416696.6942999996, 147875.46269999817 416696.26089999825)"
steilrand_maas_2017.132,Zandmeren (bij Kerkdriel),8.84417737,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152183.32970000058 418398.40839999914, 152185.12669999897 418399.3055999987, 152186.86129999906 418400.2511, 152188.42379999906 418399.9846000001, 152190.63340000063 418400.4422999993, 152191.6312999986 418400.23849999905)"
steilrand_maas_2017.133,Zandmeren (bij Kerkdriel),11.08062588,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152200.18519999832 418403.9332999997, 152200.87680000067 418402.32079999894, 152201.29039999843 418401.4065999985, 152201.66319999844 418400.8533000015, 152202.34230000153 418400.65469999984, 152203.40410000086 418400.76139999926, 152204.1446999982 418401.93299999833, 152204.4811999984 418402.7692999989, 152204.25710000098 418403.6908, 152204.34540000185 418405.14180000126, 152204.01559999958 418405.9274000004, 152203.7910999991 418406.18180000037)"
steilrand_maas_2017.134,Zandmeren (bij Kerkdriel),11.4834588,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152633.59050000086 418673.33150000125, 152634.19399999827 418673.43360000104, 152635.25 418674.0855999999, 152636.40850000083 418674.96609999985, 152637.57770000026 418675.438000001, 152637.64409999922 418676.73900000006, 152638.30050000176 418677.33769999817, 152639.14600000158 418678.05409999937, 152641.4279000014 418680.1015999988, 152641.90839999914 418680.3674999997)"
steilrand_maas_2017.135,De Paaldere 't Wildt,7.59512683,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153244.26429999992 420289.3436000012, 153242.78009999916 420288.1517000012, 153240.82180000097 420286.6823000014, 153239.90100000054 420285.99170000106, 153238.60170000046 420286.31610000134, 153237.873399999 420286.50769999996)"
steilrand_maas_2017.136,De Paaldere 't Wildt,7.55678502,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153401.50459999964 421269.3403000012, 153402.0945999995 421270.59490000084, 153402.54149999842 421271.5450000018, 153402.97709999979 421272.47140000015, 153403.37139999866 421273.30970000103, 153402.81500000134 421274.8539999984, 153403.02230000123 421275.29470000044, 153403.2606999986 421275.73640000075, 153403.4107999988 421276.25499999896)"
steilrand_maas_2017.137,Bergen,17.78533985,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199389.3398000002 400904.2857000008, 199388.0260999985 400904.7659999989, 199387.3649000004 400904.4219000004, 199386.78599999845 400903.9910000004, 199386.05160000175 400904.3504000008, 199385.52580000088 400904.3968999982, 199384.85960000008 400904.99450000003, 199384.5918999985 400905.6378999986, 199383.8951999992 400906.7514999993, 199383.80169999972 400907.5544999987, 199383.31720000133 400908.51839999855, 199382.55629999936 400908.43890000135, 199381.25090000033 400909.9888000004, 199380.56320000067 400909.9785999991, 199380.2039999999 400910.3297000006, 199379.12200000137 400912.0898000002, 199379.37959999964 400912.67720000073, 199379.4411999993 400913.3511000015, 199378.80469999835 400913.64279999956, 199378.86100000143 400913.88800000027, 199378.72250000015 400914.3308000006)"
steilrand_maas_2017.138,Bergen,5.75669126,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199377.65630000085 400916.77259999886, 199375.76199999824 400919.66209999844, 199374.72129999846 400921.71499999985)"
steilrand_maas_2017.139,Bergen,4.50712915,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199370.3429000005 400931.2675999999, 199370.00789999962 400931.6970000006, 199369.71119999886 400932.66640000045, 199369.86309999973 400933.3258000016, 199369.5951000005 400934.6838000007, 199369.2879000008 400935.09540000185, 199368.9811999984 400935.30999999866)"
steilrand_maas_2017.140,Bergen,24.08800288,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (199502.88500000164 400729.03819999844, 199502.25699999928 400729.3454999998, 199501.74819999933 400729.4752999991, 199501.34340000153 400728.63610000163, 199499.85429999977 400727.6766999997, 199499.22520000115 400728.1383000016, 199498.10190000013 400729.60979999974, 199497.3574000001 400730.42920000106, 199496.55480000004 400730.8654000014, 199495.69680000097 400731.4184000008, 199495.120099999 400732.33260000125, 199494.73710000142 400732.9364, 199494.0335999988 400734.21599999815, 199493.60709999874 400735.0582999997, 199493.27569999918 400735.5124000013, 199492.8099000007 400736.2663999982, 199492.59120000154 400736.7274999991, 199492.37640000135 400737.22140000015, 199492.03500000015 400737.7945000008, 199491.60159999877 400738.38219999894, 199491.2410000004 400739.15900000185, 199490.75730000064 400739.95870000124, 199490.2932999991 400740.6517000012, 199490.1154000014 400740.9697000012, 199489.84540000185 400741.36780000106, 199489.60929999873 400741.8902999982, 199489.5001000017 400742.2756000012, 199489.72549999878 400742.8605000004, 199489.44640000165 400743.247299999, 199488.95199999958 400743.9321999997)"
steilrand_maas_2017.141,Den Bosch Oude Schans,7.26593177,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147472.58199999854 416734.5940000005, 147474.12299999967 416734.9270000011, 147475.50299999863 416734.98099999875, 147476.9699999988 416734.9629999995, 147477.94200000167 416734.8990000002, 147478.52199999988 416734.8520000018, 147479.8049999997 416734.77699999884)"
steilrand_maas_2017.142,Ossekamp (bij Oss),38.67045227,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163773.69060000032 425653.49810000136, 163773.75829999894 425653.2762000002, 163773.8957999982 425652.6411000006, 163773.9074999988 425651.7778000012, 163774.2996999994 425651.09750000015, 163774.50930000097 425650.39880000055, 163774.6499999985 425649.89880000055, 163775.01399999857 425649.1565999985, 163775.0527999997 425648.3854999989, 163775.5111999996 425647.2104999982, 163775.8563000001 425646.40139999986, 163776.10300000012 425645.1229999997, 163776.6678000018 425644.09750000015, 163776.82519999892 425643.08850000054, 163776.97030000016 425641.9494000003, 163776.96350000054 425640.8583999984, 163776.84319999814 425640.47850000113, 163776.77199999988 425639.75620000064, 163777.0111999996 425638.8092, 163777.57470000163 425637.69519999996, 163777.77169999853 425636.97370000184, 163778.16640000045 425635.9527999982, 163778.46489999816 425635.31819999963, 163778.8214999996 425634.50869999826, 163779.23189999908 425633.3542000018, 163779.55059999973 425632.7023999989, 163779.73440000042 425632.17269999906, 163779.8841000013 425631.8401999995, 163780.20749999955 425631.64990000054, 163780.64559999853 425631.1821999997, 163780.85440000147 425630.57919999957, 163781.2322999984 425629.7758000009, 163781.51309999824 425629.28180000186, 163781.8029000014 425628.8363999985, 163782.19790000096 425628.22580000013, 163782.5967000015 425627.7083999999, 163783.19949999824 425626.8167000003, 163783.86740000173 425625.6867999993, 163784.4550999999 425624.940200001, 163784.78200000152 425624.0876000002, 163785.1149000004 425623.61239999905, 163785.6768000014 425622.8623000011, 163786.186999999 425622.33100000024, 163786.62249999866 425621.85869999975, 163786.60759999976 425621.432599999, 163786.91629999876 425620.59010000154, 163787.5625 425620.0789999999, 163787.80920000002 425619.31819999963, 163788.26399999857 425618.85909999907)"
steilrand_maas_2017.143,Ossekamp (bij Oss),6.62483497,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163790.00459999964 425615.37049999833, 163790.43149999902 425613.5881000012, 163791.15670000017 425612.55150000006, 163791.18789999932 425611.93930000067, 163791.6854000017 425611.09380000085, 163792.96040000021 425609.64090000093)"
steilrand_maas_2017.144,Ossekamp (bij Oss),15.57152178,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163828.02450000122 425633.561999999, 163828.9039000012 425633.1603000015, 163829.43679999933 425632.3784000017, 163829.80909999833 425631.9527999982, 163830.03269999847 425631.48429999873, 163830.24379999936 425630.992899999, 163830.63340000063 425630.53400000185, 163830.99309999868 425630.0855999999, 163831.40320000052 425629.9010999985, 163832.0311000012 425629.3346000016, 163832.39820000157 425628.9536000006, 163832.94469999894 425628.50930000097, 163833.28460000083 425628.0896999985, 163833.53390000015 425627.6785000004, 163833.99049999937 425627.3194999993, 163834.0887000002 425627.1521999985, 163834.11549999937 425627.0064999983, 163834.30920000002 425626.20329999924, 163834.7736000009 425625.45910000056, 163834.7525999993 425625.05409999937, 163834.807599999 425623.58940000087, 163834.81320000067 425622.5744000003, 163834.6827000007 425621.7120000012, 163834.64759999886 425620.78500000015)"
steilrand_maas_2017.145,Ossekamp (bij Oss),14.30523232,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164331.66809999943 425472.7767999992, 164330.7052000016 425470.47140000015, 164331.43459999934 425469.1517000012, 164332.61080000177 425468.1273000017, 164333.29509999976 425466.5432000011, 164333.87680000067 425465.3878999986, 164334.9508999996 425464.17229999974, 164335.68690000102 425463.10550000146, 164336.28299999982 425462.33790000156, 164337.17229999974 425461.4776000008, 164337.71609999985 425461.24170000106)"
steilrand_maas_2017.146,Ossekamp (bij Oss),5.68949477,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163932.95930000022 425506.42489999905, 163933.6704000011 425505.9877000004, 163934.55559999868 425505.7452000007, 163935.16919999942 425505.2857999988, 163936.0599000007 425505.01359999925, 163936.96389999986 425504.9052999988, 163937.37539999932 425504.6565000005, 163938.13230000064 425504.27479999885)"
steilrand_maas_2017.147,Ossekamp (bij Oss),2.21551831,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163940.06949999928 425503.7672000006, 163941.07669999823 425503.35920000076, 163941.6237999983 425503.11030000076, 163942.14680000022 425503.1810000017)"
steilrand_maas_2017.148,Ossekamp (bij Oss),2.46057404,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163968.12689999864 425492.8183000013, 163968.72470000014 425492.2925999984, 163969.2281000018 425492.22769999877, 163970.08370000124 425492.2078000009, 163970.3823999986 425492.246199999)"
steilrand_maas_2017.149,Ossekamp (bij Oss),1.424786,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163985.81830000132 425486.2862999998, 163986.40040000156 425486.0221000016, 163987.15680000186 425485.81010000035)"
steilrand_maas_2017.150,Ossekamp (bij Oss),1.98396017,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163982.56320000067 425487.8286000006, 163983.28959999979 425487.3154999986, 163983.98680000007 425486.9536000006, 163984.28799999878 425487.0227999985)"
steilrand_maas_2017.151,Ossekamp (bij Oss),9.19312937,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163988.16319999844 425485.5058999993, 163988.93659999967 425485.01370000094, 163990.06579999998 425484.7716999985, 163990.87370000035 425484.7349999994, 163991.42309999838 425484.41010000184, 163992.06329999864 425484.06819999963, 163992.97560000047 425483.71499999985, 163993.7111000009 425483.55700000003, 163994.46669999883 425483.3632999994, 163994.9626000002 425483.17770000175, 163995.75030000135 425482.8845999986, 163996.21599999815 425482.5300000012, 163996.67660000175 425482.38479999825)"
steilrand_maas_2017.152,Ossekamp (bij Oss),4.57710433,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163998.09160000086 425481.8348999992, 163998.93459999934 425481.7901000008, 163999.57339999825 425481.35269999877, 164000.3537000008 425480.8531999998, 164000.9310999997 425480.47399999946, 164001.50059999898 425480.1596000008, 164002.02679999918 425479.71169999987)"
steilrand_maas_2017.153,Ossekamp (bij Oss),5.92257475,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164083.5064000003 425505.6490000002, 164084.73550000042 425506.29410000145, 164085.34970000014 425507.0676999986, 164086.10559999943 425507.43939999864, 164086.7072999999 425508.0011, 164087.05260000005 425508.43400000036, 164087.98750000075 425509.37640000135)"
steilrand_maas_2017.155,Beugen,9.27612916,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194755.12779999897 410543.2501000017, 194755.0524000004 410544.42119999975, 194754.64339999855 410545.44319999963, 194754.6537999995 410546.7762000002, 194754.4175999984 410548.02870000154, 194754.51440000162 410549.17020000145, 194754.36989999935 410551.0139000006, 194754.2146999985 410552.4045000002)"
steilrand_maas_2017.156,Beugen,19.38043014,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194767.77600000054 410493.5540000014, 194767.82970000058 410492.3471999988, 194766.9609999992 410491.1821999997, 194768.1464000009 410488.5377999991, 194769.41070000082 410485.8359000012, 194767.8449999988 410484.19029999897, 194767.54899999872 410481.28020000085, 194767.08069999889 410479.0472000018, 194768.0170999989 410475.82019999996)"
steilrand_maas_2017.157,Beugen,2.73031564,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194511.63919999823 411526.24749999866, 194511.9178000018 411523.5313999988)"
steilrand_maas_2017.158,Beugen,8.28980235,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194522.38010000065 411496.04630000144, 194521.3112999983 411494.76839999855, 194521.80460000038 411492.6398999989, 194522.63549999893 411491.28079999983, 194522.99670000002 411488.4578999989)"
steilrand_maas_2017.159,Beugen,21.88663353,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194522.99670000002 411488.4578999989, 194523.81379999965 411486.58300000057, 194524.57239999995 411485.5218000002, 194524.98889999837 411485.1460000016, 194524.74049999937 411484.18200000003, 194523.90729999915 411482.69409999996, 194523.65100000054 411481.4620000012, 194523.08940000087 411480.4750000015, 194523.46939999983 411479.32550000027, 194523.6981999986 411478.06909999996, 194524.2232999988 411476.5460000001, 194524.18059999868 411474.7694000006, 194524.67430000007 411472.80779999867, 194525.44729999825 411470.85069999844, 194527.15909999982 411468.5368999988)"
steilrand_maas_2017.160,De Paaldere 't Wildt,7.64717973,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153232.55829999968 419997.95910000056, 153233.7397999987 419999.87950000167, 153235.6581000015 420002.18239999935, 153237.37920000032 420003.8482000008)"
steilrand_maas_2017.161,De Paaldere 't Wildt,6.69439299,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153331.47590000182 420991.83410000056, 153332.71990000084 420992.6451999992, 153334.68780000135 420994.5647, 153335.38439999893 420996.9243000001)"
steilrand_maas_2017.162,De Paaldere 't Wildt,8.06503188,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153429.97210000083 421378.50360000134, 153430.57019999996 421380.32510000095, 153430.61730000004 421383.0273000002, 153430.51700000092 421385.1367999986, 153429.73570000008 421386.21730000153)"
steilrand_maas_2017.163,Beugen,6.35698589,2017,Rivieren,Maas,Zandmaas,,"LINESTRING (194850.52490000054 410011.372299999, 194849.65830000117 410010.0208999999, 194849.21990000084 410008.3920000009, 194849.37330000103 410006.90190000087, 194850.1112000011 410005.5197999999)"
