ID,SUBTYPE,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE
4016100,,Almere,G0034,bestaand,90.155,283,0,,2016/11/29 10:49:39+00
4016101,,Almere,G0034,bestaand,54.775,283,0,,2016/11/29 10:47:12+00
4016102,,Almere,G0034,bestaand,50.831,283,0,,2016/11/29 10:47:29+00
4016103,,Almere,G0034,bestaand,54.601,283,0,,2016/11/29 10:48:38+00
4016104,,Almere,G0034,bestaand,8.355,283,0,,2014/01/31 22:14:14+00
4016105,,Almere,G0034,bestaand,87.593,283,0,,2016/11/29 10:49:27+00
4016106,,Almere,G0034,bestaand,54.562,283,0,,2016/11/29 10:49:27+00
4016107,,Almere,G0034,bestaand,7.726,283,0,,2014/01/31 22:14:14+00
4016108,,Almere,G0034,bestaand,6.515,283,0,,2014/01/31 22:14:14+00
4016109,,Almere,G0034,bestaand,71.011,283,0,,2016/11/29 10:43:55+00
4016110,,Almere,G0034,bestaand,57.614,283,0,,2016/11/29 10:48:29+00
4016111,,Almere,G0034,bestaand,60.031,283,0,,2016/11/29 10:44:34+00
4016112,,Almere,G0034,bestaand,111.661,283,0,,2016/11/29 10:49:40+00
4016113,,Almere,G0034,bestaand,7.003,283,0,,2014/01/31 22:14:14+00
4016114,,Almere,G0034,bestaand,8.313,283,0,,2014/01/31 22:14:14+00
4016115,,Almere,G0034,bestaand,82.43,283,0,,2016/11/29 10:48:50+00
4016116,,Almere,G0034,bestaand,60.908,283,0,,2016/11/29 10:48:40+00
4016117,,Almere,G0034,bestaand,57.081,283,0,,2016/11/29 10:43:52+00
4016118,,Almere,G0034,bestaand,53.915,283,0,,2016/11/29 10:48:36+00
4016119,,Almere,G0034,bestaand,9.483,283,0,,2014/01/31 22:14:14+00
4016120,,Almere,G0034,bestaand,9.688,283,0,,2014/01/31 22:14:14+00
4016121,,Almere,G0034,bestaand,42.711,283,0,,2016/11/29 10:45:22+00
4016122,,Almere,G0034,bestaand,10.801,283,0,,2014/01/31 22:14:14+00
4016123,,Almere,G0034,bestaand,21.836,283,0,,2014/01/31 22:14:14+00
4016124,,Almere,G0034,bestaand,3.945,283,0,,2017/01/20 09:40:05+00
4016125,,Almere,G0034,bestaand,71.589,283,0,,2016/11/29 10:47:20+00
4016126,,Almere,G0034,bestaand,61.241,283,0,,2016/11/29 10:44:34+00
4016127,,Almere,G0034,bestaand,6.174,283,0,,2014/01/31 22:14:14+00
4016128,,Almere,G0034,bestaand,137.759,283,0,,2016/11/29 10:47:18+00
4016129,,Almere,G0034,bestaand,7.034,283,0,,2014/01/31 22:14:14+00
4016130,,Almere,G0034,bestaand,48.751,283,0,,2016/11/29 10:47:16+00
4016131,,Almere,G0034,bestaand,52.016,283,0,,2016/11/29 10:50:00+00
4016132,,Almere,G0034,bestaand,6,283,0,,2014/01/31 22:14:14+00
4016133,,Almere,G0034,bestaand,9.191,283,0,,2014/01/31 22:14:14+00
4016134,,Almere,G0034,bestaand,57.321,283,0,,2016/11/29 10:49:13+00
4016135,,Almere,G0034,bestaand,7.057,283,0,,2014/01/31 22:14:14+00
4016136,,Almere,G0034,bestaand,53.828,283,0,,2016/11/29 10:46:06+00
4016137,,Almere,G0034,bestaand,202.541,283,0,,2016/11/29 10:44:37+00
4016138,,Almere,G0034,bestaand,42.461,283,0,,2016/11/29 10:44:34+00
4016139,,Almere,G0034,bestaand,50.105,283,0,,2016/11/29 10:49:51+00
4016140,,Almere,G0034,bestaand,286.704,283,0,,2020/07/10 15:07:14+00
4016141,,Almere,G0034,bestaand,12.005,283,0,,2014/01/31 22:14:14+00
4016142,,Almere,G0034,bestaand,60.498,283,0,,2016/11/29 10:49:21+00
4016143,,Almere,G0034,bestaand,1107.839,283,0,,2020/07/10 11:49:10+00
4016144,,Almere,G0034,bestaand,7.321,283,0,,2014/01/31 22:14:14+00
4016145,,Almere,G0034,bestaand,100.811,283,0,,2020/07/13 14:32:10+00
4016146,,Almere,G0034,bestaand,7.087,283,0,,2014/01/31 22:14:14+00
4016147,,Almere,G0034,bestaand,5.978,283,0,,2014/01/31 22:14:14+00
4016148,,Almere,G0034,bestaand,49.68,283,0,,2014/01/31 22:14:14+00
4016149,,Almere,G0034,bestaand,50.97,283,0,,2016/11/29 10:44:33+00
4016150,,Almere,G0034,bestaand,7.827,283,0,,2014/01/31 22:14:14+00
4016151,,Almere,G0034,bestaand,132.562,283,0,,2016/11/29 10:43:53+00
4016152,,Almere,G0034,bestaand,57.142,283,0,,2016/11/29 10:43:55+00
4016153,,Almere,G0034,bestaand,49.222,283,0,,2016/11/29 10:48:28+00
4016154,,Almere,G0034,bestaand,6.834,283,0,,2014/01/31 22:14:14+00
4016155,,Almere,G0034,bestaand,6.834,283,0,,2014/01/31 22:14:14+00
4016156,,Almere,G0034,bestaand,169.97,283,0,,2020/07/07 15:48:42+00
4016157,,Almere,G0034,bestaand,46.622,283,0,,2016/11/29 10:45:25+00
4016158,,Almere,G0034,bestaand,53.424,283,0,,2016/11/29 10:48:25+00
4016159,,Almere,G0034,bestaand,103.465,283,0,,2016/11/29 10:44:01+00
4016160,,Almere,G0034,bestaand,46.213,283,0,,2016/11/29 10:44:33+00
4016161,,Almere,G0034,bestaand,47.224,283,0,,2016/11/29 10:49:41+00
4016162,,Almere,G0034,bestaand,10.198,283,0,,2014/01/31 22:14:14+00
4016163,,Almere,G0034,bestaand,328.654,283,0,,2016/11/29 10:43:54+00
4016164,,Almere,G0034,bestaand,42.241,283,0,,2016/11/29 10:47:30+00
4016165,,Almere,G0034,bestaand,51.445,283,0,,2016/11/29 10:44:34+00
4016166,,Almere,G0034,bestaand,42.761,283,0,,2016/11/29 10:47:10+00
4016167,,Almere,G0034,bestaand,443.367,283,0,,2016/11/29 10:45:59+00
4016168,,Almere,G0034,bestaand,97.544,283,0,,2016/11/29 10:44:36+00
4016169,,Almere,G0034,bestaand,8.268,283,0,,2014/01/31 22:14:14+00
4016170,,Almere,G0034,bestaand,51.082,283,0,,2016/11/29 10:49:00+00
4016171,,Almere,G0034,bestaand,104.008,283,0,,2016/11/29 10:43:54+00
4016172,,Almere,G0034,bestaand,57.557,283,0,,2016/11/29 10:48:40+00
4016173,,Almere,G0034,bestaand,7.998,283,0,,2014/01/31 22:14:14+00
4016174,,Almere,G0034,bestaand,54.478,283,0,,2016/11/29 10:46:07+00
4016175,,Almere,G0034,bestaand,49.669,283,0,,2016/11/29 10:49:00+00
4016176,,Almere,G0034,bestaand,61.31,283,0,,2016/11/29 10:47:19+00
4016177,,Almere,G0034,bestaand,7.578,283,0,,2020/08/19 16:24:29+00
4016178,,Almere,G0034,bestaand,8.287,283,0,,2014/01/31 22:14:14+00
4016179,,Almere,G0034,bestaand,73.001,283,0,,2016/11/29 10:49:14+00
4016180,,Almere,G0034,bestaand,58.149,283,0,,2016/11/29 10:49:13+00
4016181,,Almere,G0034,bestaand,699.86,283,0,,2020/07/13 15:37:02+00
4016182,,Almere,G0034,bestaand,6.001,283,0,,2014/01/31 22:14:14+00
4016183,,Almere,G0034,bestaand,50.5,283,0,,2016/11/29 10:47:16+00
4016184,,Almere,G0034,bestaand,74.747,283,0,,2016/11/29 10:49:55+00
4016185,,Almere,G0034,bestaand,6.433,283,0,,2014/01/31 22:14:14+00
4016186,,Almere,G0034,bestaand,810.99,283,0,,2016/11/29 10:43:46+00
4016187,,Almere,G0034,bestaand,4.818,283,0,,2014/01/31 22:14:14+00
4016188,,Almere,G0034,bestaand,84.655,283,0,,2016/11/29 10:49:31+00
4016189,,Almere,G0034,bestaand,45.291,283,0,,2016/11/29 10:49:31+00
4016190,,Almere,G0034,bestaand,8.801,283,0,,2014/01/31 22:14:14+00
4016191,,Almere,G0034,bestaand,9.311,283,0,,2014/01/31 22:14:14+00
4016192,,Almere,G0034,bestaand,45.9,283,0,,2016/11/29 10:49:36+00
4016193,,Almere,G0034,bestaand,57.568,283,0,,2016/11/29 10:48:36+00
4016194,,Almere,G0034,bestaand,6.822,283,0,,2014/01/31 22:14:14+00
4016195,,Almere,G0034,bestaand,6.927,283,0,,2014/01/31 22:14:14+00
4016196,,Almere,G0034,bestaand,73.08,283,0,,2016/11/29 10:43:56+00
4016197,,Almere,G0034,bestaand,58.738,283,0,,2016/11/29 10:48:27+00
4016198,,Almere,G0034,bestaand,56.043,283,0,,2016/11/29 10:47:20+00
4016199,,Almere,G0034,bestaand,7.687,283,0,,2014/01/31 22:14:14+00
4016200,,Almere,G0034,bestaand,5.838,283,0,,2014/01/31 22:14:14+00
4016201,,Almere,G0034,bestaand,47.234,283,0,,2016/11/29 10:49:27+00
4016202,,Almere,G0034,bestaand,51.062,283,0,,2016/11/29 10:49:35+00
4016203,,Almere,G0034,bestaand,57.431,283,0,,2016/11/29 10:47:20+00
4016204,,Almere,G0034,bestaand,25.692,283,0,,2014/01/31 22:14:14+00
4016205,,Almere,G0034,bestaand,9.194,283,0,,2014/01/31 22:14:14+00
4016206,,Almere,G0034,bestaand,71.499,283,0,,2016/11/29 10:49:26+00
4016207,,Almere,G0034,bestaand,6.997,283,0,,2014/01/31 22:14:14+00
4016208,,Almere,G0034,bestaand,55.925,283,0,,2016/11/29 10:48:26+00
4016209,,Almere,G0034,bestaand,7.2,283,0,,2014/01/31 22:14:14+00
4016210,,Almere,G0034,bestaand,67.529,283,0,,2016/11/29 10:47:26+00
4016211,,Almere,G0034,bestaand,13.443,283,0,,2014/01/31 22:14:14+00
4016212,,Almere,G0034,bestaand,6.911,283,0,,2014/01/31 22:14:14+00
4016213,,Almere,G0034,bestaand,5.996,283,0,,2014/01/31 22:14:14+00
4016214,,Almere,G0034,bestaand,694.427,283,0,,2016/11/29 10:47:17+00
4016215,,Almere,G0034,bestaand,54.928,283,0,,2016/11/29 10:48:26+00
4016216,,Almere,G0034,bestaand,7.336,283,0,,2014/01/31 22:14:14+00
4016217,,Almere,G0034,bestaand,48.116,283,0,,2016/11/29 10:45:37+00
4016218,,Almere,G0034,bestaand,7.134,283,0,,2014/01/31 22:14:14+00
4016219,,Almere,G0034,bestaand,7.505,283,0,,2014/01/31 22:14:14+00
4016220,,Almere,G0034,bestaand,4.59,283,0,,2014/01/31 22:14:14+00
4016221,,Almere,G0034,bestaand,8.031,283,0,,2014/01/31 22:14:14+00
4016222,,Almere,G0034,bestaand,48.45,283,0,,2016/11/29 10:44:34+00
4016223,,Almere,G0034,bestaand,6.204,283,0,,2014/01/31 22:14:14+00
4016224,,Almere,G0034,bestaand,7.125,283,0,,2014/01/31 22:14:14+00
4016225,,Almere,G0034,bestaand,10.124,283,0,,2014/01/31 22:14:14+00
4016226,,Almere,G0034,bestaand,48.145,283,0,,2016/11/29 10:46:05+00
4016227,,Almere,G0034,bestaand,6.121,283,0,,2014/01/31 22:14:14+00
4016228,,Almere,G0034,bestaand,7.14,283,0,,2014/01/31 22:14:14+00
4016229,,Almere,G0034,bestaand,6.003,283,0,,2014/01/31 22:14:14+00
4016230,,Almere,G0034,bestaand,55.103,283,0,,2016/11/29 10:46:04+00
4016231,,Almere,G0034,bestaand,10.681,283,0,,2014/01/31 22:14:14+00
4016232,,Almere,G0034,bestaand,68.642,283,0,,2016/11/29 10:43:55+00
4016233,,Almere,G0034,bestaand,44.474,283,0,,2016/11/29 10:47:17+00
4016234,,Almere,G0034,bestaand,75.472,283,0,,2016/11/29 10:43:45+00
4016235,,Almere,G0034,bestaand,8.48,283,0,,2014/01/31 22:14:14+00
4016236,,Almere,G0034,bestaand,8.073,283,0,,2014/01/31 22:14:14+00
4016237,,Almere,G0034,bestaand,5.405,283,0,,2014/01/31 22:14:14+00
4016238,,Almere,G0034,bestaand,62.638,283,0,,2016/11/29 10:48:26+00
4016239,,Almere,G0034,bestaand,10.188,283,0,,2014/01/31 22:14:14+00
4016240,,Almere,G0034,bestaand,48.04,283,0,,2016/11/29 10:49:40+00
4016241,,Almere,G0034,bestaand,8.508,283,0,,2014/01/31 22:14:14+00
4016242,,Almere,G0034,bestaand,59.786,283,0,,2016/11/29 10:48:28+00
4016243,,Almere,G0034,bestaand,7.55,283,0,,2014/01/31 22:14:14+00
4016244,,Almere,G0034,bestaand,10.737,283,0,,2014/01/31 22:14:14+00
4016245,,Almere,G0034,bestaand,46.398,283,0,,2016/11/29 10:47:17+00
4016246,,Almere,G0034,bestaand,6.498,283,0,,2014/01/31 22:14:14+00
4016247,,Almere,G0034,bestaand,54.751,283,0,,2016/11/29 10:48:27+00
4016248,,Almere,G0034,bestaand,52.154,283,0,,2016/11/29 10:47:13+00
4016249,,Almere,G0034,bestaand,61.59,283,0,,2016/11/29 10:48:27+00
4016250,,Almere,G0034,bestaand,8.69,283,0,,2014/01/31 22:14:14+00
4016251,,Almere,G0034,bestaand,8.279,283,0,,2014/01/31 22:14:14+00
4016252,,Almere,G0034,bestaand,7.316,283,0,,2014/01/31 22:14:14+00
4016253,,Almere,G0034,bestaand,103.462,283,0,,2016/11/29 10:43:55+00
4016254,,Almere,G0034,bestaand,7.175,283,0,,2014/01/31 22:14:14+00
4016255,,Almere,G0034,bestaand,7.665,283,0,,2014/01/31 22:14:14+00
4016256,,Almere,G0034,bestaand,72.199,283,0,,2016/11/29 10:49:39+00
4016257,,Almere,G0034,bestaand,5.999,283,0,,2014/01/31 22:14:14+00
4016258,,Almere,G0034,bestaand,86.664,283,0,,2016/11/29 10:49:27+00
4016259,,Almere,G0034,bestaand,10.322,283,0,,2014/01/31 22:14:14+00
4016260,,Almere,G0034,bestaand,49.186,283,0,,2016/11/29 10:49:37+00
4016261,,Almere,G0034,bestaand,54.536,283,0,,2016/11/29 10:48:42+00
4016262,,Almere,G0034,bestaand,30.084,283,0,,2014/01/31 22:14:14+00
4016263,,Almere,G0034,bestaand,11.36,283,0,,2014/01/31 22:14:14+00
4016264,,Almere,G0034,bestaand,9.84,283,0,,2014/01/31 22:14:14+00
4016265,,Almere,G0034,bestaand,8.846,283,0,,2014/01/31 22:14:14+00
4016266,,Almere,G0034,bestaand,44.49,283,0,,2016/11/29 10:47:17+00
4016267,,Almere,G0034,bestaand,49.688,283,0,,2016/11/29 10:49:29+00
4016268,,Almere,G0034,bestaand,47.749,283,0,,2016/11/29 10:47:30+00
4016269,,Almere,G0034,bestaand,5.883,283,0,,2014/01/31 22:14:14+00
4016270,,Almere,G0034,bestaand,47.704,283,0,,2016/11/29 10:46:10+00
4016271,,Almere,G0034,bestaand,51.781,283,0,,2016/11/29 10:49:54+00
4016272,,Almere,G0034,bestaand,12.58,283,0,,2014/01/31 22:14:14+00
4016273,,Almere,G0034,bestaand,46.749,283,0,,2016/11/29 10:45:34+00
4016274,,Almere,G0034,bestaand,48.096,283,0,,2016/11/29 10:49:26+00
4016275,,Almere,G0034,bestaand,9.313,283,0,,2014/01/31 22:14:14+00
4016276,,Almere,G0034,bestaand,77.077,283,0,,2018/05/14 15:52:53+00
4016277,,Almere,G0034,bestaand,54.426,283,0,,2016/11/29 10:48:39+00
4016278,,Almere,G0034,bestaand,8.252,283,0,,2014/01/31 22:14:14+00
4016279,,Almere,G0034,bestaand,47.447,283,0,,2016/11/29 10:49:26+00
4016280,,Almere,G0034,bestaand,55.288,283,0,,2016/11/29 10:43:59+00
4016281,,Almere,G0034,bestaand,85.142,283,0,,2016/11/29 10:47:20+00
4016282,,Almere,G0034,bestaand,5.669,283,0,,2014/01/31 22:14:14+00
4016283,,Almere,G0034,bestaand,49.216,283,0,,2016/11/29 10:47:31+00
4016284,,Almere,G0034,bestaand,7.476,283,0,,2014/01/31 22:14:14+00
4016285,,Almere,G0034,bestaand,5.987,283,0,,2014/01/31 22:14:14+00
4016286,,Almere,G0034,bestaand,8.184,283,0,,2014/01/31 22:14:14+00
4016287,,Almere,G0034,bestaand,12.58,283,0,,2014/01/31 22:14:14+00
4016288,,Almere,G0034,bestaand,48.763,283,0,,2016/11/29 10:43:55+00
4016289,,Almere,G0034,bestaand,42.72,283,0,,2016/11/29 10:49:02+00
4016290,,Almere,G0034,bestaand,48.043,283,0,,2016/11/29 10:46:05+00
4016291,,Almere,G0034,bestaand,9.747,283,0,,2014/01/31 22:14:14+00
4016292,,Almere,G0034,bestaand,48.211,283,0,,2016/11/29 10:46:06+00
4016293,,Almere,G0034,bestaand,6.522,283,0,,2014/01/31 22:14:14+00
4016294,,Almere,G0034,bestaand,6.96,283,0,,2014/01/31 22:14:14+00
4016295,,Almere,G0034,bestaand,175.209,283,0,,2016/11/29 10:47:16+00
4016296,,Almere,G0034,bestaand,88.725,283,0,,2016/11/29 10:49:39+00
4016297,,Almere,G0034,bestaand,8.438,283,0,,2014/01/31 22:14:14+00
4016298,,Almere,G0034,bestaand,49.154,283,0,,2016/11/29 10:43:55+00
4016299,,Almere,G0034,bestaand,46.584,283,0,,2016/11/29 10:45:34+00
4016300,,Almere,G0034,bestaand,56.999,283,0,,2016/11/29 10:49:55+00
4016301,,Almere,G0034,bestaand,47.006,283,0,,2016/11/29 10:49:39+00
4016302,,Almere,G0034,bestaand,8.097,283,0,,2014/01/31 22:14:14+00
4016303,,Almere,G0034,bestaand,5.266,283,0,,2014/01/31 22:14:14+00
4016304,,Almere,G0034,bestaand,8.723,283,0,,2014/01/31 22:14:14+00
4016305,,Almere,G0034,bestaand,49.412,283,0,,2016/11/29 10:48:21+00
4016306,,Almere,G0034,bestaand,87.575,283,0,,2016/11/29 10:49:39+00
4016307,,Almere,G0034,bestaand,535.555,283,0,,2016/11/29 10:46:06+00
4016308,,Almere,G0034,bestaand,59.099,283,0,,2016/11/29 10:46:07+00
4016309,,Almere,G0034,bestaand,47.36,283,0,,2016/11/29 10:47:14+00
4016310,,Almere,G0034,bestaand,8.502,283,0,,2014/01/31 22:14:14+00
4016311,,Almere,G0034,bestaand,6.004,283,0,,2014/01/31 22:14:14+00
4016312,,Almere,G0034,bestaand,298.631,283,0,,2016/11/29 10:49:30+00
4016313,,Almere,G0034,bestaand,58.256,283,0,,2016/11/29 10:43:53+00
4016314,,Almere,G0034,bestaand,45.148,283,0,,2016/11/29 10:49:37+00
4016315,,Almere,G0034,bestaand,7.355,283,0,,2014/01/31 22:14:14+00
4016316,,Almere,G0034,bestaand,74.125,283,0,,2016/11/29 10:44:33+00
4016317,,Almere,G0034,bestaand,47.902,283,0,,2016/11/29 10:46:07+00
4016318,,Almere,G0034,bestaand,56.857,283,0,,2016/11/29 10:47:13+00
4016319,,Almere,G0034,bestaand,46.653,283,0,,2016/11/29 10:46:06+00
4016320,,Almere,G0034,bestaand,764.045,283,0,,2016/11/29 10:49:52+00
4016321,,Almere,G0034,bestaand,54.484,283,0,,2016/11/29 10:49:30+00
4016322,,Almere,G0034,bestaand,126.787,283,0,,2016/11/29 10:49:53+00
4016323,,Almere,G0034,bestaand,56.444,283,0,,2016/11/29 10:47:20+00
4016324,,Almere,G0034,bestaand,7.151,283,0,,2014/01/31 22:14:14+00
4016325,,Almere,G0034,bestaand,49.216,283,0,,2016/11/29 10:47:28+00
4016326,,Almere,G0034,bestaand,7.53,283,0,,2014/01/31 22:14:14+00
4016327,,Almere,G0034,bestaand,54.697,283,0,,2016/11/29 10:46:09+00
4016328,,Almere,G0034,bestaand,51.956,283,0,,2016/11/29 10:43:58+00
4016329,,Almere,G0034,bestaand,48.676,283,0,,2016/11/29 10:48:28+00
4016330,,Almere,G0034,bestaand,7.124,283,0,,2014/01/31 22:14:14+00
4016331,,Almere,G0034,bestaand,54.33,283,0,,2016/11/29 10:49:29+00
4016332,,Almere,G0034,bestaand,55.961,283,0,,2016/11/29 10:44:34+00
4016333,,Almere,G0034,bestaand,48.385,283,0,,2016/11/29 10:49:01+00
4016334,,Almere,G0034,bestaand,119.5,283,0,,2016/11/29 10:43:38+00
4016335,,Almere,G0034,bestaand,135.27,283,0,,2016/11/29 10:48:38+00
4016336,,Almere,G0034,bestaand,49.082,283,0,,2016/11/29 10:48:21+00
4016337,,Almere,G0034,bestaand,7.501,283,0,,2014/01/31 22:14:14+00
4016338,,Almere,G0034,bestaand,6.751,283,0,,2014/01/31 22:14:14+00
4016339,,Almere,G0034,bestaand,63.548,283,0,,2016/11/29 10:49:40+00
4016340,,Almere,G0034,bestaand,45.285,283,0,,2016/11/29 10:49:31+00
4016341,,Almere,G0034,bestaand,47.695,283,0,,2016/11/29 10:46:07+00
4016342,,Almere,G0034,bestaand,98.051,283,0,,2014/01/31 22:14:14+00
4016343,,Almere,G0034,bestaand,176.343,283,0,,2016/11/29 10:48:41+00
4016344,,Almere,G0034,bestaand,115.03,283,0,,2016/11/29 10:48:40+00
4016345,,Almere,G0034,bestaand,54.382,283,0,,2016/11/29 10:49:26+00
4016346,,Almere,G0034,bestaand,63.485,283,0,,2016/11/29 10:43:46+00
4016347,,Almere,G0034,bestaand,5.301,283,0,,2014/01/31 22:14:14+00
4016348,,Almere,G0034,bestaand,2007.24,283,0,,2016/11/29 10:43:54+00
4016349,,Almere,G0034,bestaand,49.155,283,0,,2016/11/29 10:43:53+00
4016350,,Almere,G0034,bestaand,358.557,283,0,,2016/11/29 10:49:27+00
4016351,,Almere,G0034,bestaand,12.032,283,0,,2014/01/31 22:14:14+00
4016352,,Almere,G0034,bestaand,49.308,283,0,,2016/11/29 10:48:21+00
4016353,,Almere,G0034,bestaand,58.143,283,0,,2016/11/29 10:43:53+00
4016354,,Almere,G0034,bestaand,7.056,283,0,,2014/01/31 22:14:14+00
4016355,,Almere,G0034,bestaand,54.752,283,0,,2016/11/29 10:44:33+00
4016356,,Almere,G0034,bestaand,100.861,283,0,,2016/11/29 10:49:29+00
4016357,,Almere,G0034,bestaand,100.823,283,0,,2016/11/29 10:47:18+00
4016358,,Almere,G0034,bestaand,60.599,283,0,,2016/11/29 10:44:37+00
4016359,,Almere,G0034,bestaand,7.093,283,0,,2014/01/31 22:14:14+00
4016360,,Almere,G0034,bestaand,6.039,283,0,,2014/01/31 22:14:14+00
4016361,,Almere,G0034,bestaand,5.265,283,0,,2014/01/31 22:14:14+00
4016362,,Almere,G0034,bestaand,48.462,283,0,,2016/11/29 10:50:07+00
4016363,,Almere,G0034,bestaand,9.033,283,0,,2014/01/31 22:14:14+00
4016364,,Almere,G0034,bestaand,6.011,283,0,,2014/01/31 22:14:14+00
4016365,,Almere,G0034,bestaand,6.802,283,0,,2014/01/31 22:14:14+00
4016366,,Almere,G0034,bestaand,51.878,283,0,,2016/11/29 10:43:43+00
4016367,,Almere,G0034,bestaand,5.76,283,0,,2014/01/31 22:14:14+00
4016368,,Almere,G0034,bestaand,53.753,283,0,,2016/11/29 10:48:25+00
4016369,,Almere,G0034,bestaand,55.967,283,0,,2016/11/29 10:47:17+00
4016370,,Almere,G0034,bestaand,97.596,283,0,,2016/11/29 10:49:32+00
4016371,,Almere,G0034,bestaand,7.829,283,0,,2014/01/31 22:14:14+00
4016372,,Almere,G0034,bestaand,106.398,283,0,,2016/11/29 10:47:17+00
4016373,,Almere,G0034,bestaand,1020.242,283,0,,2016/11/29 10:46:06+00
4016374,,Almere,G0034,bestaand,7.534,283,0,,2014/01/31 22:14:14+00
4016375,,Almere,G0034,bestaand,89.932,283,0,,2016/11/29 10:49:01+00
4016376,,Almere,G0034,bestaand,8.791,283,0,,2014/01/31 22:14:14+00
4016377,,Almere,G0034,bestaand,47.633,283,0,,2016/11/29 10:47:31+00
4016378,,Almere,G0034,bestaand,76.333,283,0,,2016/11/29 10:48:25+00
4016379,,Almere,G0034,bestaand,7.015,283,0,,2014/01/31 22:14:14+00
4016380,,Almere,G0034,bestaand,5.291,283,0,,2014/01/31 22:14:14+00
4016381,,Almere,G0034,bestaand,7.686,283,0,,2014/01/31 22:14:14+00
4016382,,Almere,G0034,bestaand,7.805,283,0,,2014/01/31 22:14:14+00
4016383,,Almere,G0034,bestaand,54.908,283,0,,2016/11/29 10:43:58+00
4016384,,Almere,G0034,bestaand,20.121,283,0,,2016/11/29 10:48:20+00
4016385,,Almere,G0034,bestaand,8.497,283,0,,2014/01/31 22:14:14+00
4016386,,Almere,G0034,bestaand,7.581,283,0,,2014/01/31 22:14:14+00
4016387,,Almere,G0034,bestaand,5.897,283,0,,2014/01/31 22:14:14+00
4016388,,Almere,G0034,bestaand,49.052,283,0,,2016/11/29 10:48:21+00
4016389,,Almere,G0034,bestaand,2339.308,283,0,,2021/06/07 17:04:33+00
4016390,,Almere,G0034,bestaand,5.894,283,0,,2014/01/31 22:14:14+00
4016391,,Almere,G0034,bestaand,64.586,283,0,,2016/11/29 10:48:34+00
4016392,,Almere,G0034,bestaand,7.876,283,0,,2014/01/31 22:14:14+00
4016393,,Almere,G0034,bestaand,90.632,283,0,,2016/11/29 10:49:30+00
4016394,,Almere,G0034,bestaand,10.772,283,0,,2014/01/31 22:14:14+00
4016395,,Almere,G0034,bestaand,7.809,283,0,,2014/01/31 22:14:14+00
4016396,,Almere,G0034,bestaand,623.423,283,0,,2020/02/26 08:56:15+00
4016397,,Almere,G0034,bestaand,61.085,283,0,,2017/11/29 11:10:14+00
4016398,,Almere,G0034,bestaand,57.676,283,0,,2016/11/29 10:47:18+00
4016399,,Almere,G0034,bestaand,47.543,283,0,,2016/11/29 10:43:57+00
4016400,,Almere,G0034,bestaand,8.252,283,0,,2014/01/31 22:14:14+00
4016401,,Almere,G0034,bestaand,141.783,283,0,,2016/11/29 10:49:54+00
4016402,,Almere,G0034,bestaand,8.482,283,0,,2014/01/31 22:14:14+00
4016403,,Almere,G0034,bestaand,7.872,283,0,,2014/01/31 22:14:14+00
4016404,,Almere,G0034,bestaand,91.423,283,0,,2016/11/29 10:47:31+00
4016405,,Almere,G0034,bestaand,7.284,283,0,,2014/01/31 22:14:14+00
4016406,,Almere,G0034,bestaand,77.959,283,0,,2020/01/09 11:26:07+00
4016407,,Almere,G0034,bestaand,6.72,283,0,,2014/01/31 22:14:14+00
4016408,,Almere,G0034,bestaand,3.471,283,0,,2014/01/31 22:14:14+00
4016409,,Almere,G0034,bestaand,7.683,283,0,,2014/01/31 22:14:14+00
4016410,,Almere,G0034,bestaand,48.199,283,0,,2016/11/29 10:43:59+00
4016411,,Almere,G0034,bestaand,8.508,283,0,,2014/01/31 22:14:14+00
4016412,,Almere,G0034,bestaand,10.832,283,0,,2014/01/31 22:14:14+00
4016413,,Almere,G0034,bestaand,48.821,283,0,,2016/11/29 10:47:05+00
4016414,,Almere,G0034,bestaand,59.384,283,0,,2016/11/29 10:49:28+00
4016415,,Almere,G0034,bestaand,6.649,283,0,,2014/01/31 22:14:14+00
4016416,,Almere,G0034,bestaand,50.487,283,0,,2016/11/29 10:47:30+00
4016417,,Almere,G0034,bestaand,6.795,283,0,,2014/01/31 22:14:14+00
4016418,,Almere,G0034,bestaand,6,283,0,,2014/01/31 22:14:14+00
4016419,,Almere,G0034,bestaand,52.237,283,0,,2016/11/29 10:47:04+00
4016420,,Almere,G0034,bestaand,53.342,283,0,,2016/11/29 10:45:30+00
4016421,,Almere,G0034,bestaand,3448.054,283,0,,2020/07/14 16:01:42+00
4016422,,Almere,G0034,bestaand,143.43,283,0,,2016/11/29 10:43:56+00
4016423,,Almere,G0034,bestaand,7.187,283,0,,2014/01/31 22:14:14+00
4016424,,Almere,G0034,bestaand,7.201,283,0,,2014/01/31 22:14:14+00
4016425,,Almere,G0034,bestaand,6.299,283,0,,2014/01/31 22:14:14+00
4016426,,Almere,G0034,bestaand,3.668,283,0,,2014/01/31 22:14:14+00
4016427,,Almere,G0034,bestaand,7.83,283,0,,2014/01/31 22:14:14+00
4016428,,Almere,G0034,bestaand,84.305,283,0,,2016/11/29 10:47:18+00
4016429,,Almere,G0034,bestaand,7.009,283,0,,2014/01/31 22:14:14+00
