MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
001A00785,BDP102 GRN20 / 830 DRW PCC SI CLO D9 SRG10,,20210125000000,20210125000000,LED 16W 3000K 2000lm
001A00810,VN P/24,,19860901000000,20190723000000,310024 PL-L 24W/830 4P MASTER
001A00860,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
001A00900,Mithra BDS150 20LED-HB WW,,20160519000000,20160502000000,LED 22W 3000K 2200lm
001A00910,LW-SRDS2 2000 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 16W 3000K 2000lm
001A01010,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20180601000000,20180601000000,LED 25W 3000K 3000lm
001A01083,2400 1xPLL 24 E Padvinder,,20120802000000,20190812000000,310024 PL-L 24W/830 4P MASTER
001A01084,2000 1x PLL24 E,,20140627000000,20190719000000,310024 PL-L 24W/830 4P MASTER
001A01090,SAFFIER-1 DDO-TT 100 CVSA,,20050301000000,20190701000000,220100 CDO-TT 100W/828 MASTER
001A01160,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
001A01185,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200722000000,20200722000000,LED 13W 3000K 1600lm
001A01210,MC2 1xSON-T70,,20011201000000,20150804000000,220070 CDO-TT 070W/828 MASTER
001A01310,VN P/24,,19920401000000,20140901000000,310024 PL-L 24W/830 4P MASTER
001A01437,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
001A01450,2000 1x PLL24 E,,20041201000000,20190815000000,310024 PL-L 24W/830 4P MASTER
001A01475,2400 1xPLL 24 E Padvinder,,20030501000000,20190723000000,310024 PL-L 24W/830 4P MASTER
001A01540,HPS 100 CITYZEN 1 x PLL36 E,,20100805000000,20190828000000,310036 PL-L 36W/830 4P MASTER
001A01670,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
001A01740,KLOK,,19970901000000,19970901000000,390023 TLD 23W/840
001R01840,LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),20190901000000,20150803000000,LED 48W 3000K 6300lm
001R01840,LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),20190901000000,20190901000000,LED 48W 3000K 6300lm
002 00010,KFK LED2WELL 1200lm,,20180715000000,20180715000000,LED 11W 3000K 1200lm
002 00020,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
002 00025,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210309000000,20210309000000,LED 13W 3000K 1500lm
002 00030,LW-SRDS2 2000 LM 16A 730 DAME CC,,20210224000000,20210224000000,LED 16W 3000K 2000lm
002 00035,KFK LED2WELL 1600lm overeenkomst,,20190901000000,20190901000000,LED 13W 3000K 1600lm
002 00040,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
002 00050,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
002 00063,ALTRA-2 1xPLL 36 E,,20170501000000,20170501000000,310036 PL-L 36W/830 4P MASTER
002 00065,BDS711 Kegel 28LED 2400lm WW,,20151228000000,20151228000000,LED 27W 3000K 2400lm
002 00068,ALTRA-2 1xPLL 36 E,,20140101000000,20190808000000,310036 PL-L 36W/830 4P MASTER
002 00070,HPS 100 CITYZEN 1 x PLL36 E,,20041201000000,20191009000000,310036 PL-L 36W/830 4P MASTER
002 00080,2160 1xPLL 18 E Mithra,,20100323000000,20191107000000,310018 PL-L 18W/830 4P MASTER
002 00085,BDS711 Kegel 28LED 2400lm WW,,20151228000000,20151228000000,LED 27W 3000K 2400lm
002 00090,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210128000000,20210128000000,LED 13W 3000K 1500lm
002 00100,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
002 00110,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
002 00120,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210122000000,20210122000000,LED 13W 3000K 1500lm
002 00125,KFK LED2WELL 1600lm overeenkomst,,20200506000000,20200506000000,LED 13W 3000K 1600lm
002 00127,KFK LED2WELL 2150lm overeenkomst,,20190901000000,20190901000000,LED 19W 3000K 2150lm
002 00130,2400 1xPLL 24 E Padvinder,,20070111000000,20190815000000,310024 PL-L 24W/830 4P MASTER
002 00140,2000 1xPLL36 E,,20140627000000,20190820000000,310036 PL-L 36W/830 4P MASTER
002 00145,2500 1xPLL36 E,,19990801000000,20190722000000,310036 PL-L 36W/830 4P MASTER
002 00150,ALTRA-3 1xPLL 55 E,,20060509000000,20190722000000,310055 PL-L 55W/830 4P MASTER
002 00155,KFK LED2WELL 2150lm overeenkomst,,20190901000000,20190901000000,LED 19W 3000K 2150lm
002 00157,ALTRA-2 1xPLL 36 E,,20120101000000,20190812000000,310036 PL-L 36W/830 4P MASTER
002 00160,ALTRA-3 1xPLL 55 E,,20141105000000,20191106000000,310055 PL-L 55W/830 4P MASTER
002 00170,LIBRA 2570 1xPLL 55,,20070306000000,20190813000000,310055 PL-L 55W/830 4P MASTER
002 00175,LW-SRDS2 5000LM 24A 730 DANB CV (4500lm dim10-40),,20181201000000,20181201000000,LED 40W 3000K 5000lm
002 00180,ALTRA-3 1xPLL 55 E,,20060301000000,20191106000000,310055 PL-L 55W/830 4P MASTER
002 00190,2000 1xPLL36 E,,20140627000000,20190821000000,310036 PL-L 36W/830 4P MASTER
002 00200,Evolo-2 CPO 60W dim,,20121214000000,20180405000000,260060 CPO-TW 060W/728 MASTER
002 00210,ALTRA-3 1xPLL 55 E,,20030801000000,20190722000000,310055 PL-L 55W/830 4P MASTER
002 00220,KFK LED2WELL 2150lm,,20170928000000,20170928000000,LED 19W 3000K 2150lm
002 00230,LW-SRDS2 5000LM 24A 730 DANB CV (4000lm dim20-50),LW-SRDS2 5000LM 24A 730 DANB CV (4000lm dim20-50),20201117000000,20201117000000,LED 40W 3000K 5000lm
002 00250,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20210127000000,20210127000000,LED 11W 3000K 1200lm
002 00260,2000 1x PLL24 E,,20110616000000,20191107000000,310024 PL-L 24W/830 4P MASTER
002 00270,HPS 100 CITYZEN 1 x PLL36 E,,20040401000000,20190827000000,310036 PL-L 36W/830 4P MASTER
002 00280,HPS 100 CITYZEN 1 x PLL36 E,,20111221000000,20190806000000,310036 PL-L 36W/830 4P MASTER
002 00290,2150 1xPLL 24 E Bobek,,20000601000000,20190822000000,310024 PL-L 24W/830 4P MASTER
002 00300,VP1011 WW RAL-7036,,20180701000000,20180701000000,LED 20W 3000K 2500lm
002 00310,2400 1xPLL 18 E Padvinder,,20020201000000,20191011000000,310018 PL-L 18W/830 4P MASTER
002 00315,PKS PK PLL18 EVSA,,19990501000000,20190820000000,310018 PL-L 18W/830 4P MASTER
002 00330,VP1011 WW RAL-7036,,20170816000000,20170816000000,LED 20W 3000K 2500lm
002 00360,2400 1xPLL 18 E Padvinder,,20020701000000,20190718000000,310018 PL-L 18W/830 4P MASTER
002 00365,2400 1xPLL 18 E Padvinder,,20000601000000,20190828000000,310018 PL-L 18W/830 4P MASTER
002 00370,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 16W 3000K 2000lm
002 00380,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 15W 3000K 1750lm
002 00390,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210122000000,20210122000000,LED 13W 3000K 1500lm
002 00395,2500 1xPLL36 E,,20031101000000,20190814000000,310036 PL-L 36W/830 4P MASTER
002 00400,ALTRA-3 1xPLL 55 E,,20080715000000,20190805000000,310055 PL-L 55W/830 4P MASTER
002 00403,HPS 100 CITYZEN 1 x PLL36 E,,20060907000000,20190827000000,310036 PL-L 36W/830 4P MASTER
002 00405,KFK LED2WELL 2150lm overeenkomst,,20190901000000,20190901000000,LED 19W 3000K 2150lm
002 00410,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20210217000000,20210217000000,LED 10W 3000K 1200lm
002 00415,2000 1x PLL24 E,,20140627000000,20190816000000,310024 PL-L 24W/830 4P MASTER
002 00420,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
002 00430,KFK LED2WELL 1800lm,,20180715000000,20180715000000,LED 16W 3000K 1800lm
002 00435,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
002 00450,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 20W 3000K 2500lm
002 00460,2552 1xPLL 55 E IRIS SGS152,,20051001000000,20190705000000,310055 PL-L 55W/830 4P MASTER
002 00480,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
002 00490,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190718000000,310036 PL-L 36W/830 4P MASTER
002 00500,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
002 00505,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
002 00510,2400 1xPLL 18 E Padvinder,,20020201000000,20190829000000,310018 PL-L 18W/830 4P MASTER
002 00515,2500 1xPLL36 C,,19901101000000,20170608000000,310036 PL-L 36W/830 4P MASTER
002 00520,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 15W 3000K 1600lm
002 00530,2000 1xPLL36 E,,20130806000000,20190816000000,310036 PL-L 36W/830 4P MASTER
002 00540,HPS 100 CITYZEN 1 x PLL36 E,,20041101000000,20190806000000,310036 PL-L 36W/830 4P MASTER
002 00560,2552 1xPLL 55 E IRIS SGS152,,20070402000000,20190704000000,310055 PL-L 55W/830 4P MASTER
002 00565,ALTRA-3 1xPLL 55 E,,20140101000000,20190808000000,310055 PL-L 55W/830 4P MASTER
002 00570,2000 1xPLL36 E,,20131201000000,20190821000000,310036 PL-L 36W/830 4P MASTER
002 00580,HPS 100 CITYZEN 1 x PLL36 E,,20040401000000,20190718000000,310036 PL-L 36W/830 4P MASTER
002 00590,KFK LED2WELL 2150lm,,20160603000000,20160603000000,LED 19W 3000K 2150lm
002 00600,VP1011 WW RAL-7036,,20180301000000,20171122000000,LED 20W 3000K 2500lm
002 00610,VN P/24,,19920401000000,20190822000000,310024 PL-L 24W/830 4P MASTER
002 00620,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20180621000000,20180621000000,LED 25W 3000K 3000lm
002 00630,SAFFIER-2 CDO-TT100/1451/AG/ZEBRA (RS),,20070401000000,20190702000000,220100 CDO-TT 100W/828 MASTER
002 00640,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
002 00650,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
002 00660,Mithra BDS150 12LED-HB WW,,20200520000000,20200520000000,LED 14W 3000K 1650lm
002 00670,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 20W 3000K 2500lm
002 00690,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
002 00700,2050 1xPLL 24 E,,20100608000000,20201208000000,310024 PL-L 24W/830 4P MASTER
002 00705,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
002 00710,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
002 00715,VP1011 WW RAL-7036,,20160401000000,20160401000000,LED 28W 3000K 3000lm
002 00720,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 20W 3000K 2500lm
002 00730,ALTRA-2 1xPLL 36 E,,20100617000000,20190722000000,310036 PL-L 36W/830 4P MASTER
002 00740,2000 1x PLL24 E,,20131201000000,20190821000000,310024 PL-L 24W/830 4P MASTER
002 00750,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 20W 3000K 2500lm
002 00755,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
002 00760,2050 1xTLS 20,,19861001000000,20120327000000,TLS 20W kl33
002 00770,2500 1xPLL36 E,,20011201000000,20190815000000,310036 PL-L 36W/830 4P MASTER
002 00780,ALTRA-2 1xPLL 36 E,,20131213000000,20190705000000,310036 PL-L 36W/830 4P MASTER
002 00784,ALTRA-2 1xPLL 36 E,,20100201000000,20190807000000,310036 PL-L 36W/830 4P MASTER
002 00785,BDP102 GRN20 / 830 DRW PCC SI CLO D9 SRG10,,20210125000000,20210125000000,LED 16W 3000K 2000lm
002 00800,2552 1xPLL 55 E IRIS SGS152,,20040401000000,20190718000000,310055 PL-L 55W/830 4P MASTER
002 00810,ALTRA-3 1xPLL 55 E,,20060301000000,20190722000000,310055 PL-L 55W/830 4P MASTER
002 00820,2500 1xPLL36 E,,20080716000000,20190722000000,310055 PL-L 55W/830 4P MASTER
002 00830,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20210217000000,20210217000000,LED 10W 3000K 1200lm
002 00840,2400 1xPLL 18 E Padvinder,,20020201000000,20190829000000,310018 PL-L 18W/830 4P MASTER
002 00855,2000 1xPLL36 E,,20140627000000,20190719000000,310036 PL-L 36W/830 4P MASTER
002 00860,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
002 00870,VP1011 WW RAL-7036,,20170208000000,20170208000000,LED 25W 3000K 2500lm
002 00875,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
002 00880,VN P/24,,19941201000000,20141110000000,310024 PL-L 24W/830 4P MASTER
002 00890,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
002 00900,HPS 100 CITYZEN 1 x PLL36 E,,20060401000000,20191009000000,310036 PL-L 36W/830 4P MASTER
002 00910,LW-SRDS2 2000 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 16W 3000K 2000lm
002 00920,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 25W 3000K 2500lm
002 00930,ALTRA-2 1xPLL 36 E,,20120801000000,20190722000000,310036 PL-L 36W/830 4P MASTER
002 00940,KFK LED2WELL 1600lm,,20180715000000,20180715000000,LED 15W 3000K 1600lm
002 00945,ALTRA-2 1xPLL 36 E,,20100201000000,20190807000000,310036 PL-L 36W/830 4P MASTER
002 00950,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
002 00960,2552 1xPLL 55 E IRIS SGS152,,20050525000000,20190704000000,310055 PL-L 55W/830 4P MASTER
002 00970,HPS 100 CITYZEN 1xPLL24 HF,,20121001000000,20190822000000,310024 PL-L 24W/830 4P MASTER
002 00980,2552 1xPLL 55 E IRIS SGS152,,20050101000000,20200323000000,310055 PL-L 55W/830 4P MASTER
002 00990,BART Fortimo 1800,,20150101000000,20150101000000,LED 28w Fortimo 1800 Lm 3000K
002 01000,2000 1x PLL24 E,,20140220000000,20190820000000,310024 PL-L 24W/830 4P MASTER
002 01010,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20180601000000,20180601000000,LED 25W 3000K 3000lm
002 01020,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20210129000000,20210129000000,LED 11W 3000K 1200lm
002 01025,ALTRA-2 1xPLL 36 E,,20140101000000,20190808000000,310036 PL-L 36W/830 4P MASTER
002 01030,HPS 100 CITYZEN 1 x PLL36 E,,20080901000000,20190822000000,310036 PL-L 36W/830 4P MASTER
002 01040,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
002 01055,2150 1xPLL 24 E Bobek,,20000901000000,20190822000000,310024 PL-L 24W/830 4P MASTER
002 01060,Lowlander LWD 12SS XW,,20200701000000,20200701000000,LED 04W 3000K 500lm
002 01070,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190704000000,310036 PL-L 36W/830 4P MASTER
002 01080,Mithra BDS150 20LED-HB WW,,20171102000000,20171102000000,LED 22W 3000K 2200lm
002 01083,MC2 1xSON-T70,MC2 1xSON-T70,20050714000000,20190701000000,220070 CDO-TT 070W/828 MASTER
002 01084,2000 1x PLL24 E,,20140627000000,20190719000000,310024 PL-L 24W/830 4P MASTER
002 01087,2000 1xPLL36 E,,20140627000000,20190719000000,310036 PL-L 36W/830 4P MASTER
002 01089,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
002 01090,SAFFIER-1 DDO-TT 100 CVSA,,20050301000000,20190701000000,220100 CDO-TT 100W/828 MASTER
002 01093,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190807000000,310024 PL-L 24W/830 4P MASTER
002 01100,HPS 100 CITYZEN 1 x PLL36 E,,20140627000000,20190816000000,310036 PL-L 36W/830 4P MASTER
002 01110,VP1011 WW RAL-7036,,20180701000000,20180701000000,LED 25W 3000K 3000lm
002 01120,2400 1xPLL 18 E Padvinder,,20020201000000,20190813000000,310018 PL-L 18W/830 4P MASTER
002 01130,Plattegrond,,20080101000000,20080101000000,390036 TLD 36W/840
002 01135,BDP102 GRN20 / 830 DS PCC SI CLO D9 SRG10,,20210301000000,20210103000000,LED 20W 3000K 2500lm
002 01137,LW-SRDS2 5000LM 24A 730 DANB CV (3500lm dim30-60),,20181201000000,20181201000000,LED 40W 3000K 5000lm
002 01139,ALTRA-2 1xPLL 36 E,,20140101000000,20190808000000,310036 PL-L 36W/830 4P MASTER
002 01140,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
002 01150,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
002 01160,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
002 01170,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20210222000000,20210222000000,LED 10W 3000K 1200lm
002 01185,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200722000000,20200722000000,LED 10W 3000K 1200lm
002 01190,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
002 01200,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
002 01210,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
002 01220,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
002 01225,ALTRA-2 1xPLL 36 E,,20120101000000,20190807000000,310036 PL-L 36W/830 4P MASTER
002 01228,ALTRA-2 1xPLL 36 E,,20120101000000,20190807000000,310036 PL-L 36W/830 4P MASTER
002 01230,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
002 01240,ALTRA-2 1xPLL 36 E,,20131219000000,20190813000000,310036 PL-L 36W/830 4P MASTER
002 01250,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
002 01270,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
002 01280,Mithra BDS150 20LED-HB WW,,20200131000000,20200131000000,LED 19W 3000K 2200m
002 01290,2000 1x PLL24 E,,20131201000000,20190822000000,310024 PL-L 24W/830 4P MASTER
002 01300,2400 1xPLL 18 E Padvinder,,20020201000000,20141110000000,310018 PL-L 18W/830 4P MASTER
002 01305,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190808000000,310024 PL-L 24W/830 4P MASTER
002 01320,2400 1xPLL 18 E Padvinder,,20020201000000,20141111000000,310018 PL-L 18W/830 4P MASTER
002 01330,TERRA 83D CDM-T70,,19950201000000,19950210000000,200070 CDM-T 70W/930 Mast.elit
002 01340,KFK LED2WELL 2150lm,,20170928000000,20170928000000,LED 19W 3000K 2150lm
002 01345,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20210226000000,20210226000000,LED 11W 3000K 1200lm
002 01350,2015 1xPLL24 EVSA RAL9005,,20131216000000,20210120000000,310024 PL-L 24W/830 4P MASTER
002 01360,2400 1xPLL 18 E Padvinder,,20140627000000,20190828000000,310018 PL-L 18W/830 4P MASTER
002 01364,MC2 1xSON-T70,MC2 1xSON-T70,20121001000000,20190701000000,220070 CDO-TT 070W/828 MASTER
002 01370,ALTRA-2 1xPLL 36 E,ALTRA-2 1xPLL 36 E,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
002 01380,LW-SRDS2 2500 LM 16A 730 DAME CC,LW-SRDS2 2500 LM 16A 730 DAME CC,20190901000000,20190901000000,LED 20W 3000K 2500lm
002 01385,VN P/36,,19961001000000,20190723000000,310036 PL-L 36W/830 4P MASTER
002 01390,VP1011 WW RAL-9005,,20161207000000,20161207000000,LED 50W 3000K 5000lm
002 01410,2500 1xPLL36 E,,20031101000000,20191104000000,310036 PL-L 36W/830 4P MASTER
002 01420,VP1011 WW RAL-7036,,20180614000000,20180419000000,LED 20W 3000K 2500lm
002 01430,ALTRA-2 1xPLL 36 E,,20050201000000,20190722000000,310036 PL-L 36W/830 4P MASTER
002 01434,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
002 01437,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
002 01438,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
002 01440,2050 1xTLS 20,,19870601000000,20201126000000,320024 PL-L 24W/840 4P MASTER
002 01450,2400 1xPLL 18 E Padvinder,,20040901000000,20190815000000,310018 PL-L 18W/830 4P MASTER
002 01460,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
002 01470,2400 1xPLL 24 E Padvinder,,20030501000000,20190814000000,310024 PL-L 24W/830 4P MASTER
002 01475,2400 1xPLL 24 E Padvinder,,20030501000000,20190723000000,310024 PL-L 24W/830 4P MASTER
002 01480,ALTRA-2 1x PLL24 E,,20131025000000,20190724000000,310024 PL-L 24W/830 4P MASTER
002 01485,LW-SRDS2 5000LM 24A 730 DANB CV (3500lm dim30-60),,20181201000000,20181201000000,LED 40W 3000K 5000lm
002 01490,2400 1xPLL 18 E Padvinder,,20020201000000,20141110000000,310018 PL-L 18W/830 4P MASTER
002 01500,2400 1xPLL 18 E Padvinder,,20020201000000,20190827000000,310018 PL-L 18W/830 4P MASTER
002 01510,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190201000000,20190822000000,LED 20W 3000K 2500lm
002 01520,VP1011 WW RAL-7036,,20180701000000,20180701000000,LED 20W 3000K 2500lm
002 01530,ALTRA-2 1xPLL 36 E,,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
002 01540,HPS 100 CITYZEN 1 x PLL36 E,,20140627000000,20190821000000,310036 PL-L 36W/830 4P MASTER
002 01550,HPS 100 CITYZEN 1 x PLL36 E,,20050701000000,20190705000000,310036 PL-L 36W/830 4P MASTER
002 01555,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190808000000,310024 PL-L 24W/830 4P MASTER
002 01560,2150 1xPLL 24 E Bobek,,20010101000000,20190814000000,310024 PL-L 24W/830 4P MASTER
002 01570,ALTRA-3 1xPLL 55 E,,20060509000000,20190722000000,310055 PL-L 55W/830 4P MASTER
002 01580,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
002 01590,KFK LED2WELL 2150lm,,20180701000000,20180701000000,LED 19W 3000K 2150lm
002 01592,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190807000000,310024 PL-L 24W/830 4P MASTER
002 01600,HPS 100 CITYZEN 1xPLL24 HF,,20121001000000,20190719000000,310024 PL-L 24W/830 4P MASTER
002 01610,VP1011 WW RAL-7036,,20190806000000,20190806000000,LED 20W 3000K 2500lm
002 01620,KFK LED2WELL 1600lm,,20150916000000,20150916000000,LED 15W 4000K 1600lm
002 01630,LIBRA 2570 1xPLL 55,,20070306000000,20191011000000,310055 PL-L 55W/830 4P MASTER
002 01640,2400 1xPLL 18 E Padvinder,,20140627000000,20190828000000,310018 PL-L 18W/830 4P MASTER
002 01650,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 25W 3000K 2500lm
002 01660,HPS 100 CITYZEN 1 x PLL36 E,,20140627000000,20190718000000,310036 PL-L 36W/830 4P MASTER
002 01670,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
002 01675,ALTRA-2 1xPLL 36 E,,20140101000000,20190808000000,310036 PL-L 36W/830 4P MASTER
002 01680,Plattegrond,,20080101000000,20170609000000,390036 TLD 36W/840
002 01700,2000 1x PLL24 E,,20140627000000,20190820000000,310024 PL-L 24W/830 4P MASTER
002 01710,HPS 100 CITYZEN 1 x PLL36 E,,20060301000000,20191104000000,310036 PL-L 36W/830 4P MASTER
002 01720,VP1011 WW RAL-7036,,20171127000000,20171127000000,LED 25W 3000K 3000lm
002 01730,2552 1xPLL 55 E IRIS SGS152,,20110208000000,20190718000000,310055 PL-L 55W/830 4P MASTER
002 01740,VN P/24,,19941201000000,20190813000000,310024 PL-L 24W/830 4P MASTER
