pc4;gemcode;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
1433;358;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;19,92367;-5,93109;33,69694;24,95576;-30,62148;-8,74642
1433;358;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,80922;-13,88407;32,70726;12,70676;-21,95886;-8,92449
1433;358;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,08526;-18,76104;34,61501;9,63907;-18,60611;-6,28551
1433;358;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,39836;-17,90463;43,68268;11,29276;-20,79684;-2,35365
1433;358;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,51652;-19,71784;43,90343;10,26167;-22,82019;4,73813
1435;394;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,49109;-6,62564;18,78955;17,67964;-12,60454;7,93788
1435;394;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,16207;-4,64631;17,07317;14,28139;-13,81317;7,27441
1435;394;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,17087;6,04603;23,11915;-2,77398;-31,43023;9,27413
1435;394;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,68342;8,21785;31,01616;10,14783;-25,36379;11,97459
1435;394;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,0743;5,27089;33,74403;14,77244;-25,45879;14,07936
1436;394;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;24,12485;23,02296;-4,92623;22,23849;-15,38034;44,16766
1436;394;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,89729;30,39088;-3,73143;12,37171;-17,51759;42,734
1436;394;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,04842;18,15793;-4,2562;6,7572;-19,1945;44,10634
1436;394;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,20673;25,22008;49,9064;16,95765;-18,00006;41,53218
1436;394;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;22,3752;28,75783;49,9114;20,07357;-18,29794;41,57284
1437;394;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;17,60975;17,68413;-48,33091;32,93497;-33,31619;42,90617
1437;394;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;26,15865;44,68973;-47,85211;24,75898;-27,52894;39,46826
1438;394;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;5,84324;21,72441;47,57338;22,35589;-20,58119;47,48342
1438;394;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,41161;-1,2028;42,70606;12,04314;-33,31619;46,15496
1438;394;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,38536;27,64035;40,98247;-,37068;-33,31619;45,04924
1438;394;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;10,14421;26,48833;49,26677;10,29001;-33,31619;45,29678
1438;394;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,19589;31,71355;49,24412;21,96519;-33,31619;45,49187
1441;439;1998;positief; ; ; ; ; ; ; ; ; ; ;5,32881;5,33189;32,21378;-22,98711;-18,24902;-24,27864
1441;439;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,11784;-1,86565;33,27647;-16,83532;16,19753;-22,15444
1441;439;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;7,29203;-20,79129;34,45932;-19,95403;23,33852;-20,98016
1441;439;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,55106;-8,69773;38,23192;-20,95862;23,58245;-19,78368
1441;439;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,33052;-5,07407;41,32611;-19,95516;22,54117;-19,21059
1442;439;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-14,47345;-35,74591;21,00972;-10,89158;-26,09936;-36,18598
1442;439;2002;positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;,02125;-2,21692;20,41563;-5,47499;31,31643;-35,25416
1442;439;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-11,17012;2,42411;22,52186;-14,30088;33,97496;-35,91851
1442;439;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-2,2795;9,86064;16,11439;-15,12574;29,54822;-33,43498
1442;439;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-5,56897;12,03978;29,04168;-12,18496;29,54347;-32,43365
1443;439;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-28,88447;-24,19213;27,6891;-23,93765;31,57746;-45,2632
1443;439;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-15,39661;-4,59079;27,10968;-24,59381;21,06149;-44,7019
1443;439;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-31,34399;-,2853;31,12406;-29,77285;15,65378;-44,44062
1443;439;2008;matig positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-21,98191;10,14344;22,49505;-25,23992;15,62929;-42,92025
1443;439;2010;matig positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-19,81214;14,12355;30,4223;-23,64645;14,30746;-41,87522
1444;439;1998;positief; ; ; ; ; ; ; ; ; ; ;8,32594;-15,63146;31,21051;-1,91478;8,95811;-33,8067
1444;439;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,7543;10,51086;30,90799;6,0237;-1,98905;-33,40104
1444;439;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,73708;13,59073;34,03673;-,03712;-1,9726;-33,68761
1444;439;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,95592;17,45542;33,85596;5,20382;-2,24006;-32,5315
1444;439;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,49817;19,07866;34,87454;6,94556;-2,24663;-32,15475
1445;439;1998;positief; ; ; ; ; ; ; ; ; ; ;-10,82846;-2,77774;28,09112;-7,73755;24,77387;-33,72278
1445;439;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-,93698;-7,53177;29,59935;-24,31561;-,47799;-31,80709
1445;439;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-11,33511;-21,07021;28,41183;-29,4931;-13,43761;-29,25725
1445;439;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-3,70548;-17,52643;36,57832;-30,42936;-13,35848;-26,38988
1445;439;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-6,75123;-16,45449;38,77009;-25,98708;-13,47846;-25,41122
1446;439;1998;positief; ; ; ; ; ; ; ; ; ; ;-7,91675;11,01265;27,26145;3,19886;26,91016;-23,15835
1446;439;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,76697;-17,66575;28,00412;-12,82024;21,45053;-19,39312
1446;439;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-2,30732;-15,93677;26,59077;-27,63333;-4,80919;-18,74828
1446;439;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;5,1974;-11,90341;37,90347;-21,63526;-4,9604;-17,05445
1446;439;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;1,44928;-9,72575;40,17487;-16,25735;-5,09851;-15,12098
1447;439;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;15,43505;16,2408;31,07158;20,75983;6,92603;3,77971
1447;439;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,23576;9,28219;31,00308;4,64251;-1,69803;4,83694
1447;439;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,41226;-6,91584;32,15527;-6,67795;-13,09168;4,50087
1447;439;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,24327;-10,18876;37,94487;-8,99577;-13,35057;6,31638
1447;439;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,06726;-13,22871;38,93692;-7,64127;-13,2814;7,1463
1448;439;1998;positief; ; ; ; ; ; ; ; ; ; ;-18,70199;49,07405;17,29912;-1,10642;-6,72809;25,8443
1448;439;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,30325;-7,74161;32,69062;17,467;-7,1215;14,36297
1448;439;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,13992;,20913;34,37424;11,93944;-10,61035;10,71396
1448;439;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,54205;-2,57487;39,52642;11,56663;-8,44742;12,80117
1448;439;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;2,37986;1,282;15,13787;11,11708;-3,50372;11,08241
1451;415;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;30,62395;35,80466;-7,57012;28,83045;-3,09631;28,31404
1451;415;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;36,08832;36,03964;-10,362;23,72433;-27,52894;15,04758
1451;415;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;36,00091;20,37182;-8,72614;27,53575;-27,52894;24,23089
1451;415;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;27,38808;21,28824;-1,19235;21,21379;-27,06611;23,99312
1451;415;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;34,49255;11,39574;-1,17026;11,00007;-27,08272;23,33618
1452;852;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,2457;-13,85348;35,63947;30,46875;-1,42197;22,34035
1452;852;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;26,65076;11,98927;35,50379;28,6329;,0615;27,82754
1452;852;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,29495;-5,70706;35,57086;8,77163;-2,95043;25,67218
1452;852;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,33547;-2,65234;35,96381;11,75498;-3,46094;24,92395
1452;852;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,23989;-,94679;40,63524;15,09202;-28,83286;26,95592
1454;852;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;29,15323;4,19803;49,57166;28,33455;23,5294;42,16932
1454;852;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;29,06946;-21,9603;49,39505;22,81638;-29,84704;39,05346
1454;852;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;23,75447;-28,35007;49,55321;12,24903;-27,67528;38,77769
1454;852;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,99495;-3,07616;38,77108;16,411;-27,20682;38,10072
1454;852;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,88396;10,35911;47,15206;21,28915;-27,21008;38,11505
1456;880;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;24,91733;21,59585;3,06336;35,66046;-16,97174;33,03477
1456;880;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;31,33608;13,03259;-1,91447;39,06352;-23,45349;34,47279
1456;880;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;26,46945;23,25888;-1,17208;35,38823;-23,54988;38,02437
1456;880;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,55984;20,83733;-28,32652;35,05524;-22,94299;34,88564
1456;880;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,39034;11,22515;3,10981;33,47187;-22,67156;34,36399
1458;880;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;3,50916;45,97457;43,66055;42,78852;-20,74756;49,6911
1458;880;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,17257;32,41301;42,66447;35,2963;-38,04204;48,94391
1458;880;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;27,8295;35,93286;44,65949;39,30176;-38,04204;49,06239
1458;880;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,51929;42,53449;-11,274;41,15036;-36,69908;49,05755
1458;880;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,20698;42,07866;46,37897;40,55169;-36,83843;48,98495
1461;370;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;27,64523;-3,48832;-,65502;43,42426;5,76544;35,86028
1461;370;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;26,25455;26,42037;-1,37357;43,41332;29,89345;35,71725
1461;370;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;25,34326;26,56785;,21869;41,91209;9,54774;37,54553
1461;370;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;27,79064;21,15467;-14,82915;37,55787;5,90467;37,04849
1461;370;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,94649;23,46413;10,14415;37,64401;4,54772;36,66338
1462;370;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,34126;-21,92988;16,34265;40,40884;18,51548;5,6067
1462;370;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,03888;6,68053;17,3342;40,96554;-1,07582;10,58077
1462;370;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,05185;3,10489;16,80856;35,38895;-24,05914;7,85794
1462;370;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,8916;6,22161;15,97436;32,63046;-24,52429;13,59638
1462;370;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,34103;1,95799;24,60982;32,96408;-23,91988;14,02114
1463;370;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;30,20262;2,76294;-27,78981;42,95912;22,71721;49,00499
1463;370;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,77934;18,18026;-29,59858;40,62995;-37,53808;48,46529
1463;370;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;24,57105;27,75201;-28,11221;41,88333;-37,46295;45,92144
1463;370;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,98545;33,72523;-34,57259;42,1037;-37,45321;46,36655
1463;370;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,83985;38,18677;-11,66575;43,19179;-37,47333;46,17395
1464;370;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;23,09893;23,94636;-6,55505;44,60785;14,58339;48,70815
1464;370;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;28,65265;35,88558;-7,52286;43,07875;-35,93284;48,4006
1464;370;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;21,6824;15,38473;-7,68143;41,63707;-35,90633;47,32365
1464;370;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,47397;24,99583;-32,65275;41,73132;-35,90985;46,19717
1464;370;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,72406;29,25191;19,62353;40,50904;-35,93284;46,82542
1471;478;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;28,66595;19,25559;-32,79985;42,97864;-6,28892;34,2535
1471;478;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;30,93653;17,93686;-33,40325;40,51208;-26,0705;32,91057
1471;478;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;26,02059;27,92943;-33,63377;35,62256;-26,03794;36,60099
1471;478;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;30,39941;40,19828;-49,54026;39,72883;-26,50354;36,48533
1471;478;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;30,20999;41,09827;6,57404;36,57624;-26,0123;35,9704
1472;478;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;17,49827;17,00583;-6,75261;42,45545;-20,74756;30,22559
1472;478;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,67985;21,96107;-9,48677;44,87891;-33,31619;31,04841
1472;478;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;21,61729;34,8688;-8,61618;42,19143;-33,23757;34,27493
1472;478;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,58025;18,8672;-34,58859;41,33549;-32,69725;33,44129
1472;478;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,82189;13,91837;15,81662;36,7997;-32,67131;34,85978
1473;478;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;19,11643;,38757;6,84508;42,93688;-11,09128;41,55792
1473;478;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,38055;31,95036;2,82503;45,98547;-37,89254;42,89337
1473;478;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;22,00343;33,86065;3,10871;44,66162;-37,37251;41,78081
1473;478;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;28,56784;34,28477;-32,02074;42,84529;-37,15813;38,66373
1473;478;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,84177;35,56011;5,87559;41,5114;-37,21664;39,77156
1474;478;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;26,28479;,33109;16,03526;42,11658;4,55408;15,52861
1474;478;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;26,16212;18,79824;17,32328;41,58844;-19,46636;23,31425
1474;478;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;23,02923;12,21023;18,09195;39,91825;-19,18663;19,76932
1474;478;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,32896;10,56161;21,35944;39,94016;-28,40424;21,2773
1474;478;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,0634;10,44658;31,40366;36,52558;-28,41943;21,96918
1475;478;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;15,37938;-17,34817;-34,74781;44,00623;2,56421;43,35882
1475;478;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,85966;23,97279;-34,75947;44,98709;-37,59836;43,96293
1475;478;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;24,86698;34,0811;-33,10082;42,02187;-37,62475;44,30877
1475;478;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;29,59174;35,21868;-49,31585;39,29863;-37,61072;43,9002
1475;478;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,9538;32,03315;-13,51257;39,27907;-37,61707;43,67184
1476;478;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;22,2091;-37,78005;37,46536;43,55687;9,93183;42,72609
1476;478;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,92291;8,49148;35,65465;47,82539;-33,31619;48,14583
1476;478;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,23155;38,49595;30,24165;48,16158;-33,31619;46,93809
1476;478;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ;24,86457;46,01167;-37,9373;45,61423;-33,31619;46,95511
1477;478;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;23,90664;29,65709;-13,40226;39,46224;-10,57196;47,11337
1477;478;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;34,25307;28,21619;-15,75569;44,58505;-27,52894;48,50594
1477;478;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;28,14023;26,82561;-14,77072;34,40821;-27,52894;44,16514
1477;478;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,3734;22,53396;-39,68371;41,81254;-27,52894;44,30435
1477;478;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,63055;11,8396;-17,09262;39,50318;-27,52894;44,56626
1481;385;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;24,49665;35,21314;-3,26802;34,00686;-20,74756;48,3015
1481;385;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;36,31567;14,31769;-6,59021;35,2429;-31,42236;49,18906
1481;385;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;37,36178;36,20741;-1,92816;23,96441;-27,52894;40,4631
1481;385;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;35,89336;41,24816;,77716;32,33692;-27,52894;39,88097
1481;385;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,53176;38,31289;-12,79522;42,94648;-27,52894;41,45452
1482;852;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;25,3388;48,15218;-22,22475;25,47706;-20,74756;49,85803
1482;852;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,45914;40,38608;-25,5592;26,45071;-28,50165;49,61205
1482;852;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;30,32357;38,57828;-22,86883;29,11916;-28,81162;49,5393
1482;852;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;27,18459;39,22046;-22,9283;28,38625;-29,04329;49,55052
1482;852;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,01813;38,58036;-6,31468;10,50128;-28,9971;49,57803
1483;365;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,40592;-8,21212;36,0716;42,38215;-10,87465;16,37204
1483;365;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,8854;8,21559;35,20026;41,31237;-10,21019;17,28339
1483;365;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,87504;10,70635;35,33119;26,44473;-21,84232;12,70828
1483;365;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,41217;13,36594;42,3245;29,90999;-22,54769;14,81238
1483;365;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,61044;13,47882;43,14084;30,47416;-28,80682;15,11634
1484;365;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,21877;-11,50401;47,04726;46,94702;6,62925;31,40848
1484;365;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,41637;11,6479;48,17622;46,5245;-38,04204;34,80468
1484;365;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;23,81149;10,8617;48,274;41,12741;-38,04204;32,99986
1484;365;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,80073;14,97322;43,4866;39,08834;-38,04204;33,30251
1484;365;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,62661;14,57965;48,41966;40,38716;-38,04204;33,87216
1486;365;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;23,71167;-26,13998;46,41238;46,53569;-13,144;36,07157
1486;365;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;28,5771;4,12719;47,78145;46,92721;-38,04204;39,63629
1486;365;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;34,49594;16,42743;47,41015;43,10434;-38,04204;34,90899
1486;365;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;35,12042;20,12343;43,18063;41,00637;-38,04204;38,48586
1486;365;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;37,44969;17,61839;49,30511;41,6196;-38,04204;39,51019
1487;365;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;21,15818;23,12295;44,00973;40,79513;-13,144;48,76486
1487;365;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,20306;2,57172;44,64604;46,51208;-39,46664;47,01229
1487;365;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,22652;35,91463;44,84866;40,01027;-39,42407;49,1391
1487;365;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,63548;34,21503;46,47415;41,89593;-39,27507;48,84823
1487;365;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,58486;-9,4808;47,79214;37,00153;-40,55469;48,15453
