OBJECTID,OVKIDENT,AVVBODDR,IWS_BESCHZONEBU,IWS_BESCHZONEBI,OVKSOORT,IWS_W_PLASBH_DL,IWS_W_PLASBH_DR,IWS_W_BRPLASBL,IWS_W_BRPLASBR,OSMOMSCH,AVVTALUL,AVVTALUR,AVVHOBOS,AVVHOBES,OVKLENGT,IWS_LEGGERSTATUS,IWS_CATEGORIEEN,IWS_AVVHOBOS_L,IWS_AVVHOBES_L,AVVTALL2_L,AVVTALR2_L,AVVKNKL_L,AVVKNKL2_L,AVVKNKR_L,AVVKNKR2_L,IWS_W_PLASBTALL,IWS_W_PLASBTALR,OWA_OWA_ID,OHCODE,OBJECTID_1,OVKIDENT_1,ONDERHOUDSPLICHTIGE_1,ONDERHOUDSVERPLICHTING_1,ONDERHOUDSPLICHTIGE_2,ONDERHOUDSVERPLICHTING_2,GlobalID,Shape__Length
974,S2468,,,,1,,,,,,,,,,163,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,77b57c32-1ac3-436d-84ef-92c22931760e,149.260593509575
975,S12438,,,,1,,,,,,,,,,516,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,332ff1a0-354c-478f-b21b-ad9012cec4dd,515.779164471958
976,S12609,,,,1,,,,,,,,,,234,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,ce9e344b-c47b-42d6-8be2-307ddfdc17bc,233.364898074419
977,BW0420-BW0540,0.7,,,3,,,,,,1,1,,,165,1,2,-1.4,-1.4,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,cea6c050-974a-44c2-b159-92b1dde8e495,165.040842725908
978,S4757,,,,1,,,,,,,,,,249,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f3ad2a4c-d089-47f2-aec6-cfc4449fd619,248.543964173201
979,S2183,,,,1,,,,,,,,,,250,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,860f291d-3427-4494-bee3-30106bfa5022,238.891772310428
980,S2178,,,,1,,,,,,,,,,420,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,cff3cfce-cdb1-4d79-bdc9-3116b76ac974,415.279914970826
981,S4406,,,,1,,,,,,,,,,347,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,8b8d2c46-bc5e-4887-96b1-56a76158c64a,346.635010529412
982,S7088,,,,1,,,,,,,,,,543,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,2480bcc2-3cb6-48ff-804b-77f437e82d8f,545.779778416991
983,S12915,,,,1,,,,,,,,,,98,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9777cbb3-80d3-4bbb-99cb-aad0a70a5826,98.3179765329536
984,SZ0350-SZ0365,0.7,,,3,,,,,,1.5,1.5,,,144,1,2,2.78,2.62,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9e3eb031-8561-4860-b140-cf8a05f79204,144.464501719052
985,S4602,,,,1,,,,,,,,,,217,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,fbf480ea-f083-43ec-94c3-e907dcc0944e,216.750469217044
986,531817,,,,3,,,,,,1,0,,,428,1,2,-1.65,-1.27,,,,,0.1,,,,,,,,Aangeland,Gewoon en buitengewoon,,,be0ad389-96e3-4a8c-a035-227564994a94,428.101988105065
987,531818,1.3,,,3,,,,,,1.5,1.5,,,210,1,2,-1.24,-1.65,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,0e458c56-8ff7-407b-ab9f-d92602dfd302,210.089347176862
988,578871,0.5,,,3,,,,,,1.5,1.5,,,539,1,2,5,4.9,,0,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,e7d98b8a-3ed6-4496-8707-74be76be1d7a,539.316076245109
989,S10360,,,,1,,,,,,,,,,154,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b8092fbd-5595-4206-be66-4deab4c8044b,154.394687733059
990,S5949,,,,1,,,,,,,,,,834,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,d83314ab-5105-4d4f-b4f9-18947138a840,834.946060116516
991,S4504,,,,1,,,,,,,,,,226,1,2,,,,,,,,,,,,,,,Aangeland,Onderhoud geheel bij rechter aangeland,,,7fa93624-abaf-4dfd-a2e5-eedbd35cd043,225.931628119438
992,S13989,,,,1,,,,,,,,,,12,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f2ad0696-f703-4d5f-aef8-473329270fb4,11.4396699615764
993,S5980,,,,1,,,,,,,,,,490,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,ff42a250-57f8-4715-9968-eaba6a46aa0a,490.443953537352
994,ST0360-ST0370,,,,3,,,,,,,,,,542,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,10344fc7-1a2d-459b-a84e-f9e816cb6ba5,542.187804057289
995,ST0370-ST0740,,,,3,,,,,,,,,,209,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,49d85275-0d36-4c37-9061-1a76e3560095,209.308263537008
996,ST0340-ST0780,,,,3,,,,,,,,,,348,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,cebabf33-e50c-4f03-a537-8b545b7735b7,347.73243994088
997,S13478,,,,1,,,,,,,,,,219,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,4ff800fc-8fc6-4fe3-ac18-4a2283464fd3,218.687951769761
998,S12916,,,,1,,,,,,,,,,45,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9a24a176-8ad7-4ae4-9383-537795269380,44.6525680906428
999,KZ7510-KZ7540,1.7,,,3,,,,,,1,1,,,64,1,2,-1.33,-1.34,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,c52e50d9-d3d8-4cd1-9e2b-59b46ce8ed9d,64.4316140611425
1000,SW0700-SW0720,0.4,,,3,,,,,,1,1,,,94,1,2,3.29,3.21,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,eb30f0ab-54ea-4dba-9f8f-0506f7d85b23,94.4657619718054
1001,S12884,,,,1,,,,,,,,,,337,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,fb6344b5-dd7d-41f7-acf3-4440c1fce86a,341.05438223844
1002,AS1460-AS1465,0.7,,,3,,,,,,1,1,,,144,1,2,8.19,8.19,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,2f21d368-76b9-476f-9245-33bf047b4862,144.287304301586
1003,S13645,,,,1,,,,,,,,,,112,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,61b6cd78-2377-4f53-a774-7f1630eceeac,110.343572940919
1004,S5963,,,,1,,,,,,,,,,664,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,3ce7c4cb-4f03-4c5e-853b-6b4db17b53e3,662.74256009883
1005,S6973,,,,1,,,,,,,,,,998,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,834b8356-4d67-4f8a-ae22-8726a3d828c3,997.18576725124
1006,456600,,,,1,,,,,,,,,,452,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,ff4a6ece-8ea9-4826-9b50-b1d228702066,449.761716756578
1007,S4747,,,,1,,,,,,,,,,120,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,17ed3e60-66ef-4a45-8b9b-54bf55444d8b,121.224167140065
1008,S12554,,,,1,,,,,,,,,,549,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,200a76ec-9e36-43b5-97f1-1d8de0718ed2,549.896840773096
1009,S10976,,,,1,,,,,,,,,,445,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9c728eeb-5a79-431d-a922-1e4c2acbfeca,444.952778809914
1010,SZ1735-SZ1740,0.8,,,3,,,,,,1,1,,,305,1,2,0.72,0.73,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,aa806686-5c49-42af-98bb-d6c1a07ebbe4,305.007656482762
1011,S2820,,,,1,,,,,,,,,,225,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9d3230e3-1f50-4d9f-8b4b-6536d09816c9,227.230582847244
1012,S7167,,,,1,,,,,,,,,,173,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b98b0914-9e00-4d6f-8508-7f76846d5e95,173.009087153645
1013,S8411,,,,1,,,,,,,,,,91,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,3b376803-7ab4-4240-a1a2-f0f9d2d84469,91.3620280237827
1014,S12786,,,,1,,,,,,,,,,489,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9f1f62fa-53e4-436e-a31e-556d33f3057c,483.591855411875
1015,S6865,,,,1,,,,,,,,,,583,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,d7373a48-2ddd-4c89-bfdd-f5f2566469bc,582.850494386271
1016,507177,,,,1,,,,,,,,,,124,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,314a3df7-5e84-4cdf-8f45-aa240a0d3e5e,124.145927733921
1017,507178,,,,1,,,,,,,,,,98,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,d31516cf-e0b5-4744-90e5-2e08af6196a0,98.2454102280904
1018,S14023,,,,1,,,,,,,,,,283,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,8f122f9c-402e-4369-9e9f-c6eff170487b,283.114653714886
1019,S7884,,,,1,,,,,,,,,,517,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,aca835a1-7058-4747-9d4b-a03f957c05aa,516.470116698833
1020,S6857,,,,1,,,,,,,,,,216,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,35482704-75e3-462b-8ef1-42b920231d76,215.588576942916
1021,S13358,,,,1,,,,,,,,,,107,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,ad69675b-ddc7-4460-91fc-c44bb2024911,106.484324291086
1022,S6878,,,,1,,,,,,,,,,413,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,58f5d2e8-2dcc-456b-a38b-2fdb372e7172,404.770826366329
1023,S12787,,,,1,,,,,,,,,,857,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,293c0daf-1da0-4de9-8d06-2b1d734d0a92,861.368543994667
1024,S4919,,,,1,,,,,,,,,,551,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,66488959-9cc3-451f-a817-47ae5f67f9ba,550.831671953534
1025,S4958,,,,1,,,,,,,,,,190,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,62f16cfd-d92a-4bcf-8b7b-df204c9d1541,189.954955303919
1026,S5211,,,,1,,,,,,,,,,687,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f91bd65b-fa0d-480f-af19-59c414bd390f,686.419288768044
1027,S5197,,,,1,,,,,,,,,,757,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,0e3a3574-f906-4bb5-ac14-4c2930c67ec0,757.00540375793
1028,S5300,,,,1,,,,,,,,,,749,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,2bf4b3f9-75a7-4143-bdc6-edbe99bcd226,751.009380867232
1029,S11033,,,,1,,,,,,,,,,449,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,6e1aaaeb-7194-4f34-a650-bd618838c812,448.707727264218
1030,S13913,,,,1,,,,,,,,,,85,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,cc58be3b-655a-45db-a6b4-11603d56df22,85.3481598688999
1031,S12407,,,,1,,,,,,,,,,600,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,52da87dc-6333-43da-a97a-ab361d7434cf,599.519401897155
1032,S7668,,,,1,,,,,,,,,,342,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,82af4ba2-f929-4c3e-bc56-5638984fc311,342.155808781213
1033,S7879,,,,1,,,,,,,,,,804,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,08b236bf-f971-464b-9d4c-76a7a8ad40fa,802.542244969569
1034,S6974,,,,1,,,,,,,,,,365,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,4c3c1153-fab9-4547-93cf-23afd0b596d2,354.81267555455
1035,S9738,,,,1,,,,,,,,,,358,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b4214948-ee85-4619-9a2b-d6eb5cf144c2,357.571491302213
1036,S9701,,,,1,,,,,,,,,,732,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,68b60421-7fcd-45c0-8acf-23548c4f53c2,734.309132662182
1037,S9332,,,,1,,,,,,,,,,578,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,e8985afd-87d0-4b51-9df9-4f4691f04237,576.60875207116
1038,S6886,,,,1,,,,,,,,,,19,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,3e383be9-d61c-4b2a-88c3-981e65d3adf4,18.8011553909427
1039,S7889,,,,1,,,,,,,,,,380,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,ff3113fa-533f-43c7-badc-91d8272bc688,380.026200446447
1040,S12404,,,,1,,,,,,,,,,268,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,94f89bc7-4316-4b1c-a8ae-8655adad5ac6,268.003523405694
1041,S12771,,,,1,,,,,,,,,,454,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,08a33401-40d9-4ff3-98f6-dd9b35dd3e2f,454.337228770057
1042,S12405,,,,1,,,,,,,,,,797,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,1a7e1e3d-41a5-46e1-9279-f19d622ffe8e,797.612030526423
1043,S9784,,,,1,,,,,,,,,,525,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,09cfa589-7fcc-48d2-8cbc-7fc424eefcd7,525.06017753408
1044,S9331,,,,1,,,,,,,,,,604,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f10ec71f-30a0-4212-9878-2f9b279d39e4,603.798691986449
1045,S9740,,,,1,,,,,,,,,,725,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,457944a5-2a9a-4b42-a3fe-b6a00ecb56bc,724.724004502382
1046,S6918,,,,1,,,,,,,,,,395,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,9a41bf13-4995-4549-8dc9-06ac1b623b0f,377.325081664199
1047,455961,,,,1,,,,,,,,,,194,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,5a346c92-14c8-4622-8f87-9c12c6b96aa6,194.414073918135
1048,S7138,,,,1,,,,,,,,,,127,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,54cd812e-3547-4f0f-b301-ce5f40161d0c,123.638709973843
1049,S7140,,,,1,,,,,,,,,,274,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,03ebddea-90fa-4408-8a05-f974ff12329c,273.336852798423
1050,S6876,,,,1,,,,,,,,,,591,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,991b2b04-f9ea-4d28-bf54-9957261080fb,590.313106229725
1051,WO-96-02-06-02_A,0.5,5,5,1,,,,,,1.5,1.5,13.2,12.75,369,1,2,13.2,12.75,,,,,,,,,,,,,Aangeland,Geheel onderhoud,,,3a93f436-f414-407b-9bf1-49fdb3c807e9,369.431025133815
1052,WO-96-02-07_A,0.5,5,5,1,,,,,,1.5,1.5,11.95,11.92,183,1,2,11.95,11.92,,,,,,,,,,,,,Aangeland,Geheel onderhoud,,,1d082100-6918-4578-9abf-16ed6e753c08,182.812369614773
1053,S4793,,,,1,,,,,,,,,,72,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,05950dff-d14c-45e6-90cd-0195018eb643,72.4372726267536
1054,S4341,,,,1,,,,,,,,,,651,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,95e5030d-adff-417e-9e67-b65683b93c08,650.593929915983
1055,S4762,,,,1,,,,,,,,,,361,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,8dd78dd1-afc2-48db-8240-28f964628495,360.625374757118
1056,CM0200-CM0220,0.8,,,3,,,,,,1.5,1.5,,,84,1,2,-1.7,-1.7,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,5aa4ad3f-eb81-4761-b1f6-216588f47ce9,83.8072668111014
1057,S14026,,,,1,,,,,,,,,,49,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,2a51699d-b458-437c-a39d-05ff943248e1,49.2755790482731
1058,S9050,,,,1,,,,,,,,,,235,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,7f5dc3f8-2a5a-4194-9480-dda82f86953e,235.04870110381
1059,S12779,,,,1,,,,,,,,,,676,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,aa916cd7-0063-451b-8c77-8b32a2a0aa50,676.485931103304
1060,S13034,,,,1,,,,,,,,,,332,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,0e0a24ae-4f50-4164-990e-ebd961ec2dd1,332.263211403964
1061,S13033,,,,1,,,,,,,,,,326,1,2,,,,,,,,,,,,,,,Houder vergunning,Geheel onderhoud,,,3fbbbfe8-677d-4356-9031-4e7fe059a1f0,326.534798805042
1062,S12777,,,,1,,,,,,,,,,269,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,e8ef0e02-48e0-4062-a4e5-9d16f049aaf2,266.061766810997
1063,S13342,,,,1,,,,,,,,,,64,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,59798ba1-9bbd-4f21-8543-3eb4bc4fbbe2,43.5785276444094
1064,S12769,,,,1,,,,,,,,,,284,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f686b273-2e0b-4b11-ac2f-4b96d736d2a2,284.468542221247
1065,S7591,,,,1,,,,,,,,,,305,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,a99a913d-1ffd-43c1-be6d-157f457af124,306.803909924788
1066,S6909,,,,1,,,,,,,,,,163,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,aede745a-faae-436f-97a5-ab87ac646168,161.400893291091
1067,S6967,,,,1,,,,,,,,,,330,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,dd0db65f-24e6-4db9-ac9f-3de1f7fe1204,330.202326565567
1068,SW0698-SW0710,0.5,,,3,,,,,,1,1,,,217,1,2,3.73,3.7,,,,,,,,,,,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,5c6cbc6c-e0e2-4e42-90ff-2c8e8c5e5b96,217.148055830593
1069,MB2990-MB3000,0.6,,,3,,,,,,1.5,1.5,,,45,1,2,-1,-1,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,ab87f73f-d5e8-4845-84d2-c4ea2aaf8518,44.6588283843963
1070,WO-96-02-06-04_A,0.5,5,5,1,,,,,,1.5,1.5,13.4,12.75,383,1,2,13.4,12.75,,,,,,,,,,,,,Aangeland,Geheel onderhoud,,,ec521ada-0885-44c5-9855-42e2707adea8,382.873222759701
1071,MB1050-MB1060,0.9,,,3,,,,,,1.5,1.5,,,62,1,2,-1.4,-1.4,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,136d5556-87cd-4f19-9b41-b2963affd955,62.4274848311903
1072,S11273,,,,1,,,,,,,,,,383,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,84298635-2950-491d-b27d-bd6db420e2c0,488.599058943774
1073,S6910,,,,1,,,,,,,,,,158,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,5cfd2ec3-7162-49ac-b17c-ceffcbfab97b,149.32506171074
1074,S6858,,,,1,,,,,,,,,,766,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,455c15a5-3a1d-4ac0-b366-ac92576494c1,763.461261987618
1075,S6861,,,,1,,,,,,,,,,1098,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,79a68b0a-19d4-4782-911d-2c93cca0c243,1097.16717456546
1076,S6965,,,,1,,,,,,,,,,454,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,01ed58d2-15ed-4520-b257-f2f8d5b7c19f,451.415794100532
1077,S11043,,,,1,,,,,,,,,,256,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b0705e4a-6bcd-43ba-8aff-ac35ed5b83ee,255.718852368116
1078,WO-96-02-02_B,0.5,5,5,1,,,,,,1.5,1.5,12.89,12,393,1,2,12.89,12,,,,,,,,,,,,,Aangeland,Geheel onderhoud,,,5b373ee3-e053-4db3-850e-446d2f1912dd,394.710782541148
1079,S4916,,,,1,,,,,,,,,,539,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,46747eb7-072f-4fbe-a2c0-af19ace517ef,538.768997857061
1080,CM0032-CM0040,0.7,,,3,,,,,,1.5,1.5,,,337,1,2,-1.74,-1.74,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,8c10b55f-d2c3-4c1d-a0aa-1db19fb3b483,337.202532182265
1081,CM0160-CM0170,0.8,,,3,,,,,,1.5,1.5,,,166,1,2,-1.65,-1.85,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,3bcd03e6-87f4-499c-93ac-446b98a17d9d,165.905792532935
1082,CM0190-CM0200,0.8,,,3,,,,,,1.5,1.5,,,192,1,2,-1.68,-1.7,,,,,,,,,,,,,Waterschap,Gewoon en buitengewoon,,,810ac4f3-e838-42ab-86d5-24e2fc68f2f0,191.891248934283
1083,OV0037-OV0038,0.8,,,3,,,,,,1,1,,,562,1,2,5.48,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,e6e4dc80-b02b-4673-b298-8646b2fecf50,562.46308449436
1084,OV0039-OV0041,0.8,,,3,,,,,,1,1,,,17,1,2,,5.17,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f4861b4a-bb02-4008-b1e6-6a3308a87f56,16.9926435796899
1085,OV0038-OV0039,0.8,,,3,,,,,,1,1,,,63,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,659a4be1-ad99-42e0-9114-18b603969d79,63.255040038299
1086,SW3851-SW3853,0.3,,,3,,,,,,1,1,,,102,1,2,1.3,1.3,,,,,,,,,,,,,Gemeente,Gewoon en buitengewoon en constructie,,,c0f3578b-0059-4ab1-8cde-295dfdb699b3,101.704224910465
1087,S11291,,,,1,,,,,,,,,,50,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,4eef73e8-393c-40f4-bd35-76c115c65877,60.7969565102147
1088,S1173,,,,1,,,,,,,,,,626,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,0336cb59-3513-4f73-bec8-f67eae28dbaf,626.524902227448
1089,S12910,,,,1,,,,,,,,,,65,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,e4db0e02-7777-49ac-aff3-ffc5d6e105a3,65.4329743226039
1090,S7007,,,,1,,,,,,,,,,120,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,94200f2e-2ea1-460b-9da7-52163fd57ae5,121.843732687011
1091,KZ7300-KZ7310,,,,3,,,,,,,,,,229,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,c13ac981-97c6-4a9d-a91d-d6e57a60a03e,228.956184659089
1092,KZ7530-KZ7540,,,,3,,,,,,,,,,272,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f45f1837-21fd-475b-969f-049b6429189d,271.783882105851
1093,KZ6325-KZ6330,,,,3,,,,,,,,,,423,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,898ffd85-9e5c-4392-890c-38a29ac1c31b,423.093307509377
1094,S12649,,,,1,,,,,,,,,,184,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,cb21cb8d-10e1-4c87-9edc-e2c961e8ae48,183.951796099261
1095,WO-101_B,0.5,5,5,1,,,,,,1.5,1.5,13.1,12.8,293,1,2,13.1,12.8,,,,,,,,,,,,,Aangeland,Geheel onderhoud,,,1dba8e40-d1a5-4881-82b1-47241ae4f79f,293.059907875089
1096,OK5380-OK5396,0.7,,,3,,,,,,1,1,,,397,1,2,5,5.02,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,56a6e0c6-5b60-4b15-a049-cb6258eb2296,396.847809515153
1097,S5013,,,,1,,,,,,,,,,547,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,b05a902a-40e5-441a-8607-27478d56b48e,547.691221024937
1098,S11041,,,,1,,,,,,,,,,114,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f68df8b4-400f-4219-8178-2974de1c2e74,113.516456711093
1099,S12763,,,,1,,,,,,,,,,374,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,f81088ad-f5e8-4cf8-9096-0c61bdfcd552,374.322495602132
1100,S13074,,,,1,,,,,,,,,,360,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,5c5b3e11-b18b-4f39-b844-0e6d88cb9ac4,360.011886282425
1101,DV8317-DV8318,,,,3,,,,,,,,,,94,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon en constructie,,,5361006a-dbef-45ba-96a0-519dd28d7f1c,93.6851136618026
1102,DV8318-DV8320,,,,9,,,,,,,,,,51,1,2,,,,,,,,,,,,,,,Gemeente,Gewoon en buitengewoon,,,20992830-0ac0-4bec-ac62-689fbfdbbb90,51.222216371575
1103,DV6049-DV6055,0.5,,,3,,,,,,1.5,1,,,17,1,2,3.61,3.6,,,,,,,,,,,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,49fa7a33-3209-4970-a214-2ebb0c319a46,17.2924834069896
1104,S7011,,,,1,,,,,,,,,,130,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,158a90f7-431e-4ad6-bf63-8324704a0859,129.889512514379
1105,S11034,,,,1,,,,,,,,,,156,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,a914edc2-e035-40fd-b4c7-7e4f14703dc9,155.59600831239
1106,S5027,,,,1,,,,,,,,,,310,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,92947753-594b-4a6f-8a2f-f41d15082241,310.246357140164
1107,S13778,,,,1,,,,,,,,,,290,1,2,,,,,,,,,,,,,,,Aangeland,Gewoon en buitengewoon,,,8fbb5dc6-04c2-461a-bc5e-ef8bc2c304a3,289.521338837125
