OBJECTID;BRT_KOPPEL;BOUWBLOKNR;AREA_M2;SHAPE_LENG;SHAPE_AREA;AUTOBEZIT2015;AUTOSPERHECTARE2015;AUTOBEZIT2016;AUTOSPERHECTARE2016;AUTOBEZIT2017;AUTOSPERHECTARE2017;AUTOBEZIT2018;AUTOSPERHECTARE2018;AUTOBEZIT2019;AUTOSPERHECTARE2019;AUTOBEZIT2020;AUTOSPERHECTARE2020;AUTOBEZIT2021;AUTOSPERHECTARE2021
593;112 Morgenweide;12208;2108.43007053;241.487864246;2108.43007053;0;0;0;0;0;0;0;0;0;0;0;0;0;0
594;96 Zijden/Steden/Zichten;12210;254.910896004;57.1034025503;254.910896004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
595;107 Vliegeniersbuurt;12213;39680.0565332;2776.34358218;39680.0565332;0;0;0;0;0;0;0;0;0;0;0;0;0;0
596;112 Morgenweide;12220;8568.98070616;377.972600355;8568.98070616;45;52.5149974578;46;53.6819974013;49;57.1829972318;0;0;0;0;0;0;0;0
597;87 Venen/Oorden/Raden;12222;9882;407.300369222;9882;39;39.4656952034;41;41.4895770087;43;43.513458814;0;0;0;0;0;0;0;0
598;101 Erasmus Veld;12225;6226.23364833;337.640908096;6226.23364833;35;56.2137593558;39;62.6381889964;39;62.6381889964;0;0;0;0;0;0;0;0
631;112 Morgenweide;12319;10653.2379207;457.587700999;10653.2379207;109;102.316310601;111;104.193674098;113;106.071037595;0;0;0;0;0;0;0;0
632;101 Erasmus Veld;12320;78806.8842495;1243.54067417;78806.8842495;1;0.12689246752;2;0.25378493504;1;0.12689246752;0;0;0;0;0;0;0;0
633;112 Morgenweide;12322;5656.96657461;325.691598863;5656.96657461;26;45.9610281537;25;44.1932963016;23;40.6578325975;0;0;0;0;0;0;0;0
634;87 Venen/Oorden/Raden;12326;40775.7125277;852.852642697;40775.7125277;35;8.58354099299;32;7.84780890788;30;7.35732085114;0;0;0;0;0;0;0;0
635;112 Morgenweide;12327;6866.98742101;361.74286069;6866.98742101;24;34.9498237416;24;34.9498237416;28;40.7747943652;0;0;0;0;0;0;0;0
636;87 Venen/Oorden/Raden;12329;6992.1576061;443.362782712;6992.1576061;0;0;0;0;0;0;0;0;0;0;0;0;0;0
637;107 Vliegeniersbuurt;12331;1145.53906055;166.410402681;1145.53906055;0;0;0;0;0;0;0;0;0;0;0;0;0;0
638;80 Morgenstond-Zuid;12333;1786.81752054;383.788140885;1786.81752054;0;0;0;0;0;0;0;0;0;0;0;0;0;0
639;97 Kraayenstein;12334;418103.639947;3433.14049313;418103.639947;4;0.0956700592348;4;0.0956700592348;4;0.0956700592348;0;0;0;0;0;0;0;0
640;96 Zijden/Steden/Zichten;12335;4581.344574;358.645242098;4581.344574;0;0;0;0;0;0;0;0;0;0;0;0;0;0
641;107 Vliegeniersbuurt;12336;229.870804373;108.456018748;229.870804373;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;99 De Uithof;12343;136881.754539;1839.37640035;136881.754539;62;4.52945684462;57;4.16417806683;61;4.45640108906;0;0;0;0;0;0;0;0
643;87 Venen/Oorden/Raden;12345;9169;394.578924352;9169;34;37.0814701712;34;37.0814701712;37;40.3533645981;0;0;0;0;0;0;0;0
644;99 De Uithof;12348;4276.23350001;807.962666816;4276.23350001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
681;80 Morgenstond-Zuid;12417;818;112.00082842;818;0;0;0;0;0;0;0;0;0;0;0;0;0;0
682;112 Morgenweide;12419;6263.03943309;331.241716258;6263.03943309;33;52.6900722126;32;51.0934033577;31;49.4967345028;0;0;0;0;0;0;0;0
683;112 Morgenweide;12420;8441.20103789;412.86984366;8441.20103789;51;60.4179426258;56;66.3412703342;58;68.7106014176;0;0;0;0;0;0;0;0
684;114 Waterbuurt;12421;19750.8941506;856.053017071;19750.8941506;0;0;0;0;0;0;0;0;0;0;0;0;0;0
685;107 Vliegeniersbuurt;12423;4530.50212016;508.436204142;4530.50212016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
686;80 Morgenstond-Zuid;12425;3733.24727103;277.100237377;3733.24727103;28;75.0017289701;26;69.6444626151;27;72.3230957926;0;0;0;0;0;0;0;0
687;112 Morgenweide;12427;8972.11123601;381.15849217;8972.11123601;50;55.7282435368;52;57.9573732783;45;50.1554191832;0;0;0;0;0;0;0;0
688;39 Moerwijk-Zuid;12428;7082.08363797;361.682342803;7082.08363797;28;39.5363870738;29;40.9484008979;25;35.3003456016;0;0;0;0;0;0;0;0
689;107 Vliegeniersbuurt;12431;235;64.7110521161;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0
690;97 Kraayenstein;12434;1124.2805385;138.86452581;1124.2805385;0;0;0;0;0;0;0;0;0;0;0;0;0;0
691;39 Moerwijk-Zuid;12437;1971.73596765;300.180936731;1971.73596765;0;0;0;0;0;0;0;0;0;0;0;0;0;0
692;97 Kraayenstein;12438;38494.737997;959.8657323;38494.737997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
693;39 Moerwijk-Zuid;12440;1346.44977098;198.266894028;1346.44977098;0;0;0;0;0;0;0;0;0;0;0;0;0;0
694;112 Morgenweide;12442;1899.34746687;249.773618331;1899.34746687;0;0;0;0;0;0;0;0;0;0;0;0;0;0
695;80 Morgenstond-Zuid;12443;9297.49469196;411.580357293;9297.49469196;67;72.062423502;69;74.2135406215;66;70.9868649423;0;0;0;0;0;0;0;0
696;107 Vliegeniersbuurt;12445;852.898533473;233.117697679;852.898533473;0;0;0;0;0;0;0;0;0;0;0;0;0;0
645;112 Morgenweide;12350;11723.2321996;519.31494078;11723.2321996;64;54.5924527556;69;58.8574881272;63;53.7394456813;0;0;0;0;0;0;0;0
646;85 Kerketuinen/Zichtenburg;12351;7198.5;980.814219667;7198.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
647;112 Morgenweide;12352;7197.48414366;367.70421929;7197.48414366;25;34.734359258;27;37.5131079987;30;41.6812311097;0;0;0;0;0;0;0;0
648;107 Vliegeniersbuurt;12353;58989.2386192;1071.28121723;58989.2386192;0;0;0;0;0;0;0;0;0;0;0;0;0;0
649;85 Kerketuinen/Zichtenburg;12355;198;57.4035386788;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0
650;112 Morgenweide;12357;2010.85285685;290.470051729;2010.85285685;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651;112 Morgenweide;12358;286.762663699;225.510047244;286.762663699;0;0;0;0;0;0;0;0;0;0;0;0;0;0
652;96 Zijden/Steden/Zichten;12363;10167.7158366;401.676253254;10167.7158366;36;35.4061822523;40;39.3402025025;38;37.3731923774;0;0;0;0;0;0;0;0
653;80 Morgenstond-Zuid;12366;14415.2460001;540.497976876;14415.2460001;79;54.8030883409;88;61.0464781519;94;65.2087380259;0;0;0;0;0;0;0;0
654;96 Zijden/Steden/Zichten;12370;10618.3270193;441.732869578;10618.3270193;57;53.6807727775;46;43.3213253994;55;51.7972368905;0;0;0;0;0;0;0;0
655;96 Zijden/Steden/Zichten;12372;53235.2589158;1138.77347179;53235.2589158;234;43.9558301708;229;43.0166030304;241;45.2707481673;0;0;0;0;0;0;0;0
656;39 Moerwijk-Zuid;12375;320.320831651;87.1394176977;320.320831651;0;0;0;0;0;0;0;0;0;0;0;0;0;0
657;107 Vliegeniersbuurt;12377;11261.7686824;862.848280694;11261.7686824;0;0;0;0;0;0;0;0;0;0;0;0;0;0
658;97 Kraayenstein;12378;17991.4885181;673.874139763;17991.4885181;11;6.11400217883;11;6.11400217883;12;6.66982055872;0;0;0;0;0;0;0;0
659;97 Kraayenstein;12379;606.167277997;97.7563619518;606.167277997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
660;87 Venen/Oorden/Raden;12380;20184.734122;590.888354779;20184.734122;79;39.1384892773;63;31.2117066389;65;32.2025544687;0;0;0;0;0;0;0;0
661;112 Morgenweide;12382;13258.2669218;461.486310005;13258.2669218;26;19.6104062117;24;18.1019134262;30;22.6273917828;0;0;0;0;0;0;0;0
662;80 Morgenstond-Zuid;12383;15591.9004396;552.536705057;15591.9004396;50;32.0679318045;61;39.1228768015;63;40.4055940737;0;0;0;0;0;0;0;0
663;112 Morgenweide;12386;12579.2998936;494.487905647;12579.2998936;71;56.4419328584;71;56.4419328584;72;57.2368896592;0;0;0;0;0;0;0;0
664;107 Vliegeniersbuurt;12388;18704.4072979;560.219551289;18704.4072979;0;0;0;0;0;0;0;0;0;0;0;0;0;0
665;107 Vliegeniersbuurt;12392;2026.46369092;367.024733891;2026.46369092;0;0;0;0;0;0;0;0;0;0;0;0;0;0
666;39 Moerwijk-Zuid;12395;9844.24662284;435.37526765;9844.24662284;33;33.5221183137;31;31.4904747795;37;37.585405382;0;0;0;0;0;0;0;0
667;97 Kraayenstein;12396;2036.39729397;198.792688218;2036.39729397;0;0;0;0;0;0;0;0;0;0;0;0;0;0
668;107 Vliegeniersbuurt;12397;6840.4266318;405.656599095;6840.4266318;0;0;0;0;0;0;0;0;0;0;0;0;0;0
669;107 Vliegeniersbuurt;12400;3192.85265828;489.07578116;3192.85265828;0;0;0;0;0;0;0;0;0;0;0;0;0;0
670;112 Morgenweide;12401;213.42840312;140.682720179;213.42840312;0;0;0;0;0;0;0;0;0;0;0;0;0;0
671;101 Erasmus Veld;12403;3272.31532351;227.290566851;3272.31532351;0;0;0;0;0;0;0;0;0;0;0;0;0;0
672;98 Dreven en Gaarden;12404;2120.07362758;479.024482688;2120.07362758;0;0;0;0;0;0;0;0;0;0;0;0;0;0
673;98 Dreven en Gaarden;12405;102658.720264;1412.23111432;102658.720264;0;0;0;0;0;0;0;0;0;0;0;0;0;0
674;98 Dreven en Gaarden;12406;3624.40367664;595.272185188;3624.40367664;0;0;0;0;0;0;0;0;0;0;0;0;0;0
675;107 Vliegeniersbuurt;12407;5306.30109644;311.469850805;5306.30109644;0;0;0;0;0;0;0;0;0;0;0;0;0;0
676;80 Morgenstond-Zuid;12408;9267.62400001;412.710486804;9267.62400001;61;65.8205382522;61;65.8205382522;69;74.4527399902;0;0;0;0;0;0;0;0
677;107 Vliegeniersbuurt;12409;3292.86990209;497.880366982;3292.86990209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
678;96 Zijden/Steden/Zichten;12412;7170.67944088;343.751368352;7170.67944088;16;22.313087807;19;26.4967917708;23;32.0750637225;0;0;0;0;0;0;0;0
679;97 Kraayenstein;12413;546.483259927;112.6382751;546.483259927;0;0;0;0;0;0;0;0;0;0;0;0;0;0
680;107 Vliegeniersbuurt;12415;221.936956373;63.6684665141;221.936956373;0;0;0;0;0;0;0;0;0;0;0;0;0;0
599;87 Venen/Oorden/Raden;12226;37038.2411591;1010.17631259;37038.2411591;64;17.2794382231;62;16.7394557786;56;15.1195084452;0;0;0;0;0;0;0;0
600;80 Morgenstond-Zuid;12229;950.761132146;220.987567249;950.761132146;0;0;0;0;0;0;0;0;0;0;0;0;0;0
601;96 Zijden/Steden/Zichten;12230;7625.66150397;357.161488035;7625.66150397;41;53.7658273694;46;60.3226355852;43;56.3885506557;0;0;0;0;0;0;0;0
602;87 Venen/Oorden/Raden;12231;3173.5;322.501939869;3173.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
603;107 Vliegeniersbuurt;12240;20510.3012886;777.02694549;20510.3012886;0;0;0;0;0;0;0;0;0;0;0;0;0;0
604;107 Vliegeniersbuurt;12241;64422.9091616;3178.63302513;64422.9091616;0;0;0;0;0;0;0;0;0;0;0;0;0;0
605;96 Zijden/Steden/Zichten;12243;93293.3427626;1361.02948763;93293.3427626;0;0;0;0;0;0;0;0;0;0;0;0;0;0
606;112 Morgenweide;12244;4399.35984513;271.412242382;4399.35984513;27;61.3725654424;32;72.7378553392;27;61.3725654424;0;0;0;0;0;0;0;0
607;113 Singels;12247;13303.887032;464.198186881;13303.887032;55;41.3413011308;56;42.0929611514;50;37.583001028;0;0;0;0;0;0;0;0
608;112 Morgenweide;12248;4517.76939299;274.213913178;4517.76939299;23;50.9100797302;21;46.4831162754;25;55.3370431851;0;0;0;0;0;0;0;0
609;98 Dreven en Gaarden;12250;3184.25481935;491.945559212;3184.25481935;0;0;0;0;0;0;0;0;0;0;0;0;0;0
610;87 Venen/Oorden/Raden;12253;9192;397.431478164;9192;44;47.8677110531;42;45.6919060052;43;46.7798085292;0;0;0;0;0;0;0;0
611;97 Kraayenstein;12265;89660.1954808;1190.22826855;89660.1954808;0;0;0;0;0;0;0;0;0;0;0;0;0;0
612;80 Morgenstond-Zuid;12276;8908.67551634;383.245610652;8908.67551634;34;38.1650447787;34;38.1650447787;32;35.9200421447;0;0;0;0;0;0;0;0
613;107 Vliegeniersbuurt;12277;1536.56714555;168.975642619;1536.56714555;0;0;0;0;0;0;0;0;0;0;0;0;0;0
614;98 Dreven en Gaarden;12279;39394.3142688;999.953984246;39394.3142688;228;57.8763723222;214;54.3225599867;211;53.5610287719;0;0;0;0;0;0;0;0
615;98 Dreven en Gaarden;12281;2169.55639491;432.468293549;2169.55639491;0;0;0;0;0;0;0;0;0;0;0;0;0;0
616;80 Morgenstond-Zuid;12284;3796.5;250.347835456;3796.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
617;112 Morgenweide;12285;18249.6307178;1069.42197444;18249.6307178;0;0;0;0;0;0;0;0;0;0;0;0;0;0
618;112 Morgenweide;12286;4906.95545741;297.741187505;4906.95545741;22;44.8343177169;23;46.8722412494;23;46.8722412494;0;0;0;0;0;0;0;0
619;96 Zijden/Steden/Zichten;12287;15917.5621964;532.858049779;15917.5621964;85;53.4001368747;90;56.5413213968;92;57.7977952056;0;0;0;0;0;0;0;0
620;113 Singels;12293;2195.79197342;602.592174791;2195.79197342;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621;113 Singels;12294;13652.0490093;684.152764619;13652.0490093;0;0;0;0;0;0;0;0;0;0;0;0;0;0
622;112 Morgenweide;12295;4004.16602299;391.013900476;4004.16602299;0;0;0;0;0;0;0;0;0;0;0;0;0;0
623;107 Vliegeniersbuurt;12299;755.506637591;133.924448314;755.506637591;0;0;0;0;0;0;0;0;0;0;0;0;0;0
624;80 Morgenstond-Zuid;12302;16529.3405791;596.130400559;16529.3405791;89;53.8436482533;85;51.423709006;92;55.6586026888;0;0;0;0;0;0;0;0
625;87 Venen/Oorden/Raden;12307;9340.5;397.432824974;9340.5;41;43.8948664418;35;37.4712274504;34;36.4006209518;0;0;0;0;0;0;0;0
626;107 Vliegeniersbuurt;12308;51209.3029515;1325.713135;51209.3029515;0;0;0;0;0;0;0;0;0;0;0;0;0;0
627;107 Vliegeniersbuurt;12311;1182.85724448;159.256316616;1182.85724448;0;0;0;0;0;0;0;0;0;0;0;0;0;0
628;96 Zijden/Steden/Zichten;12312;14944.7951928;498.852125893;14944.7951928;57;38.1403687803;66;44.162532272;71;47.5081786562;0;0;0;0;0;0;0;0
629;97 Kraayenstein;12316;44314.7925886;971.377454753;44314.7925886;32;7.22106505091;34;7.6723816166;31;6.99540676807;0;0;0;0;0;0;0;0
630;96 Zijden/Steden/Zichten;12317;3674.6224185;271.688284061;3674.6224185;0;0;0;0;0;0;0;0;0;0;0;0;0;0
573;101 Erasmus Veld;12160;4921.20954709;295.884109837;4921.20954709;9;18.2881869058;0;0;0;0;0;0;0;0;0;0;0;0
574;87 Venen/Oorden/Raden;12161;496.5;98.8455211822;496.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
575;113 Singels;12163;10904.7913443;482.917772493;10904.7913443;67;61.4408821633;67;61.4408821633;60;55.0216855193;0;0;0;0;0;0;0;0
576;101 Erasmus Veld;12167;870.946968523;115.022368587;870.946968523;0;0;0;0;0;0;0;0;0;0;0;0;0;0
577;99 De Uithof;19756;674211.591538;5331.71022229;674211.58742;1;0.014832138939;1;0.014832138939;1;0.014832138939;0;0;0;0;0;0;0;0
578;101 Erasmus Veld;12176;6284.56212692;337.753745291;6284.56212692;39;62.0568294376;35;55.6920264183;39;62.0568294376;0;0;0;0;0;0;0;0
579;112 Morgenweide;12178;4737.47949611;298.195984448;4737.47949611;0;0;0;0;0;0;0;0;0;0;0;0;0;0
580;98 Dreven en Gaarden;12181;1569.16176333;354.97777481;1569.16176333;0;0;0;0;0;0;0;0;0;0;0;0;0;0
581;98 Dreven en Gaarden;12182;13654.519988;515.244913169;13654.519988;117;85.6859121396;113;82.7564792459;128;93.7418525972;0;0;0;0;0;0;0;0
582;98 Dreven en Gaarden;12185;14863.4104999;579.271886653;14863.4104999;72;48.4411030702;69;46.4227237756;69;46.4227237756;0;0;0;0;0;0;0;0
583;96 Zijden/Steden/Zichten;12187;14741.1713099;572.55328247;14741.1713099;57;38.6672122599;50;33.9186072456;55;37.3104679701;0;0;0;0;0;0;0;0
584;80 Morgenstond-Zuid;12188;809.309492128;167.735347425;809.309492128;0;0;0;0;0;0;0;0;0;0;0;0;0;0
749;112 Morgenweide;12532;243.285182311;155.765917276;243.285182311;0;0;0;0;0;0;0;0;0;0;0;0;0;0
750;96 Zijden/Steden/Zichten;12533;14815.044396;554.440401426;14815.044396;50;33.7494769935;55;37.1244246928;53;35.7744456131;0;0;0;0;0;0;0;0
751;97 Kraayenstein;12534;35302.1814827;902.216355653;35302.1814827;34;9.63113285695;34;9.63113285695;36;10.1976700838;0;0;0;0;0;0;0;0
752;97 Kraayenstein;12535;14339.2073017;570.358736539;14339.2073017;0;0;0;0;0;0;0;0;0;0;0;0;0;0
753;96 Zijden/Steden/Zichten;12539;8158.3552408;375.918896231;8158.3552408;34;41.6750668443;36;44.1265413646;36;44.1265413646;0;0;0;0;0;0;0;0
754;87 Venen/Oorden/Raden;12540;14756.2584316;789.528038336;14756.2584316;17;11.5205355604;20;13.5535712476;18;12.1982141228;0;0;0;0;0;0;0;0
755;97 Kraayenstein;12544;10434.7169954;467.503424238;10434.7169954;0;0;0;0;0;0;0;0;0;0;0;0;0;0
756;39 Moerwijk-Zuid;12545;12277.3719022;513.056911688;12277.3719022;61;49.684900389;55;44.7978610065;52;42.3543413152;0;0;0;0;0;0;0;0
757;39 Moerwijk-Zuid;12546;2449.28284252;339.517993256;2449.28284252;0;0;0;0;0;0;0;0;0;0;0;0;0;0
758;39 Moerwijk-Zuid;12549;1493.77801189;173.211493601;1493.77801189;0;0;0;0;0;0;0;0;0;0;0;0;0;0
759;112 Morgenweide;12550;9880.10262513;401.083491;9880.10262513;2;2.02427047156;1;1.01213523578;1;1.01213523578;0;0;0;0;0;0;0;0
760;97 Kraayenstein;12553;25657.0032271;773.970527955;25657.0032271;0;0;0;0;0;0;0;0;0;0;0;0;0;0
761;112 Morgenweide;12554;5157.85713058;286.994158365;5157.85713058;16;31.020634335;21;40.7145825647;20;38.7757929188;0;0;0;0;0;0;0;0
762;87 Venen/Oorden/Raden;12555;22438.0102094;722.801631356;22438.0102094;39;17.3812203649;45;20.0552542672;38;16.9355480479;0;0;0;0;0;0;0;0
763;96 Zijden/Steden/Zichten;12558;12195.5901212;675.327948224;12195.5901212;57;46.7382057232;52;42.6383631159;51;41.8183945944;0;0;0;0;0;0;0;0
764;39 Moerwijk-Zuid;12559;2342.15341207;305.209457514;2342.15341207;0;0;0;0;0;0;0;0;0;0;0;0;0;0
765;112 Morgenweide;12562;18073.0116011;610.840632179;18073.0116011;103;56.991055101;101;55.8844326719;97;53.6711878136;0;0;0;0;0;0;0;0
803;107 Vliegeniersbuurt;12625;38627.5552;857.990158558;38627.5552;0;0;0;0;0;0;0;0;0;0;0;0;0;0
804;87 Venen/Oorden/Raden;12626;5555.13968853;606.546009987;5555.13968853;0;0;0;0;0;0;0;0;0;0;0;0;0;0
805;97 Kraayenstein;12627;5549.04786635;388.713086776;5549.04786635;21;37.8443302451;19;34.240108317;19;34.240108317;0;0;0;0;0;0;0;0
806;107 Vliegeniersbuurt;12628;91767.8683122;1213.36312773;91767.8683122;0;0;0;0;0;0;0;0;0;0;0;0;0;0
807;39 Moerwijk-Zuid;12632;557.61896101;229.400920214;557.61896101;0;0;0;0;0;0;0;0;0;0;0;0;0;0
808;112 Morgenweide;12633;18382.4286489;630.181879443;18382.4286489;83;45.1518140422;86;46.7838073209;86;46.7838073209;0;0;0;0;0;0;0;0
809;107 Vliegeniersbuurt;12634;510.988400038;99.2351867169;510.988400038;0;0;0;0;0;0;0;0;0;0;0;0;0;0
810;39 Moerwijk-Zuid;12635;11893.276342;484.432565562;11893.276342;44;36.9956929737;45;37.8365041776;46;38.6773153816;0;0;0;0;0;0;0;0
811;108 Bosweide;12637;7223.74542866;693.259235972;7223.74542866;0;0;0;0;0;0;0;0;0;0;0;0;0;0
812;80 Morgenstond-Zuid;12638;8476.97400002;380.549833892;8476.97400002;34;40.1086519788;31;36.5696532748;32;37.7493195094;0;0;0;0;0;0;0;0
813;107 Vliegeniersbuurt;12643;91041.3829392;2516.22178766;91041.3829392;0;0;0;0;0;0;0;0;0;0;0;0;0;0
814;97 Kraayenstein;12644;10329.8076272;439.905292099;10329.8076272;0;0;0;0;0;0;0;0;0;0;0;0;0;0
815;108 Bosweide;12645;773.119480474;119.425034001;773.119480474;0;0;0;0;0;0;0;0;0;0;0;0;0;0
816;39 Moerwijk-Zuid;12646;1627.8070546;222.166278922;1627.8070546;0;0;0;0;0;0;0;0;0;0;0;0;0;0
766;80 Morgenstond-Zuid;12563;24745.8870001;671.428777736;24745.8870001;47;18.9930552903;39;15.7601948153;7;2.82875291557;0;0;0;0;0;0;0;0
767;112 Morgenweide;12565;119.260352273;143.683687375;119.260352273;0;0;0;0;0;0;0;0;0;0;0;0;0;0
768;97 Kraayenstein;12566;51220.1751391;1072.76532147;51220.1751391;38;7.41895159413;43;8.39512943547;43;8.39512943547;0;0;0;0;0;0;0;0
769;97 Kraayenstein;12570;763.878213483;126.686936604;763.878213483;0;0;0;0;0;0;0;0;0;0;0;0;0;0
770;101 Erasmus Veld;12571;68302.1857654;1254.35792266;68302.1857654;0;0;0;0;0;0;0;0;0;0;0;0;0;0
771;112 Morgenweide;12573;1340.45324287;196.258622905;1340.45324287;0;0;0;0;0;0;0;0;0;0;0;0;0;0
772;97 Kraayenstein;12574;13032.3495;476.850927447;13032.3495;37;28.3908899159;41;31.4601753122;42;32.2274966613;0;0;0;0;0;0;0;0
773;97 Kraayenstein;12575;16947.644139;564.841714158;16947.644139;0;0;0;0;0;0;0;0;0;0;0;0;0;0
774;80 Morgenstond-Zuid;12576;5122.78239599;961.888375421;5122.78239599;0;0;0;0;0;0;0;0;0;0;0;0;0;0
775;87 Venen/Oorden/Raden;12578;9541.27388264;406.668797934;9541.27388264;69;72.3173874356;65;68.1250751205;75;78.6058559083;0;0;0;0;0;0;0;0
776;107 Vliegeniersbuurt;12579;15015.3211572;1123.71428077;15015.3211572;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777;39 Moerwijk-Zuid;12580;913.386254024;146.065197152;913.386254024;0;0;0;0;0;0;0;0;0;0;0;0;0;0
778;39 Moerwijk-Zuid;12581;10575.453436;462.68718562;10575.453436;44;41.6057810346;46;43.4969528998;38;35.932265439;0;0;0;0;0;0;0;0
779;39 Moerwijk-Zuid;12582;10828.7715347;447.64584623;10828.7715347;43;39.7090287317;44;40.6324945161;49;45.2498234384;0;0;0;0;0;0;0;0
780;97 Kraayenstein;12583;8873.5136449;411.922728781;8873.5136449;0;0;0;0;0;0;0;0;0;0;0;0;0;0
781;39 Moerwijk-Zuid;12584;1584.41552037;181.686234118;1584.41552037;0;0;0;0;0;0;0;0;0;0;0;0;0;0
782;39 Moerwijk-Zuid;12587;255.067999985;66.0525884343;255.067999985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
783;86 Houtwijk;12588;1089.99940342;290.669204928;1089.99940342;0;0;0;0;0;0;0;0;0;0;0;0;0;0
784;85 Kerketuinen/Zichtenburg;12589;1819.21150003;355.227681885;1819.21150003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
785;39 Moerwijk-Zuid;12591;1190.18184707;171.9794766;1190.18184707;0;0;0;0;0;0;0;0;0;0;0;0;0;0
786;112 Morgenweide;12592;8344.69418786;378.283797061;8344.69418786;44;52.7281156259;46;55.1248481543;51;61.1166794754;0;0;0;0;0;0;0;0
787;107 Vliegeniersbuurt;12595;2322.36079993;381.747776944;2322.36079993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
788;97 Kraayenstein;12596;11781.382783;552.058764012;11781.382783;19;16.1271391907;17;14.4295455917;17;14.4295455917;0;0;0;0;0;0;0;0
789;97 Kraayenstein;12599;0.0459254803232;1.03286242595;0.0459254803232;0;0;0;0;0;0;0;0;0;0;0;0;0;0
790;97 Kraayenstein;12600;3720.53235578;2613.69232081;3720.53235578;0;0;0;0;0;0;0;0;0;0;0;0;0;0
791;87 Venen/Oorden/Raden;12603;14508;502.424670975;14508;44;30.3280948442;51;35.153019024;53;36.5315687896;0;0;0;0;0;0;0;0
792;112 Morgenweide;12604;114.736013141;132.686844356;114.736013141;0;0;0;0;0;0;0;0;0;0;0;0;0;0
793;107 Vliegeniersbuurt;12606;127;46.295865469;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0
794;97 Kraayenstein;12608;5164;288.691276638;5164;23;44.5391169636;23;44.5391169636;21;40.6661502711;0;0;0;0;0;0;0;0
795;107 Vliegeniersbuurt;12610;16079.83015;505.825264983;16079.83015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
796;39 Moerwijk-Zuid;12611;626.13493096;133.64585749;626.13493096;0;0;0;0;0;0;0;0;0;0;0;0;0;0
797;80 Morgenstond-Zuid;12612;13974.7259212;531.62143329;13974.7259212;63;45.0813850341;47;33.6321443905;49;35.063299471;0;0;0;0;0;0;0;0
798;39 Moerwijk-Zuid;12616;9889.44822496;427.046802187;9889.44822496;43;43.4806867096;46;46.5142229916;43;43.4806867096;0;0;0;0;0;0;0;0
799;97 Kraayenstein;12620;20017.3223234;682.868836867;20017.3223234;13;6.4943751167;16;7.9930770667;16;7.9930770667;0;0;0;0;0;0;0;0
800;87 Venen/Oorden/Raden;12621;9702.87559559;405.935021899;9702.87559559;67;69.0516943559;67;69.0516943559;68;70.0823166597;0;0;0;0;0;0;0;0
801;97 Kraayenstein;12622;4710.4040831;307.432243552;4710.4040831;41;87.0413647676;43;91.2872850002;41;87.0413647676;0;0;0;0;0;0;0;0
802;97 Kraayenstein;12623;386.532802564;135.051289466;386.532802564;0;0;0;0;0;0;0;0;0;0;0;0;0;0
697;107 Vliegeniersbuurt;12446;46457.7159767;1989.15415918;46457.7159767;0;0;0;0;0;0;0;0;0;0;0;0;0;0
698;39 Moerwijk-Zuid;12448;3135.24658722;424.984614907;3135.24658722;0;0;0;0;0;0;0;0;0;0;0;0;0;0
699;39 Moerwijk-Zuid;12449;257.740939495;64.2570373662;257.740939495;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700;107 Vliegeniersbuurt;12452;4248.09504186;504.435353588;4248.09504186;0;0;0;0;0;0;0;0;0;0;0;0;0;0
701;87 Venen/Oorden/Raden;12453;26349.7239628;758.511143322;26349.7239628;77;29.2223175122;75;28.4632962781;85;32.2584024485;0;0;0;0;0;0;0;0
702;112 Morgenweide;12456;17000.1164089;597.169466505;17000.1164089;79;46.4702700263;83;48.8231950909;81;47.6467325586;0;0;0;0;0;0;0;0
703;87 Venen/Oorden/Raden;12457;35786.7042499;953.637884908;35786.7042499;132;36.8852071647;128;35.7674736143;121;33.811439901;0;0;0;0;0;0;0;0
704;112 Morgenweide;12459;1880.32657272;589.67088284;1880.32657272;0;0;0;0;0;0;0;0;0;0;0;0;0;0
705;112 Morgenweide;12460;18223.9448028;936.381834604;18223.9448028;0;0;0;0;0;0;0;0;0;0;0;0;0;0
