GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,STATUS,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,OPPERVLAKTE,DOCUMENT,POSITIONELE_NAUWKEURIGHEID_MM,OP_TALUD,ID,Shape__Area,Shape__Length
463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,0.097321,"0,097321",Noord-Oost,NO,259013.0175,557643.307288,52.9957039205703,6.9364527458632,gerealiseerd,73b8d590e0f2420e879d166979f19f8d,2017/12/06 14:50:28+00,Prorail,L0004,bestaand,0,open verharding,3.810263,,283,Nee,1205476,0,0
008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,10.051555,"10,051555",Noord-Oost,NO,176833.482,571501.421299,53.129826632152,5.7133997533148,gerealiseerd,57481f43121d42138507a8669faa59f3,2022/06/20 11:33:52+00,Prorail,L0004,bestaand,0,open verharding: tegels,42.544052,,283,Nee,1205548,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.592899,"2,592899",Noord-Oost,NO,202631.370778,502294.026,52.5062569228565,6.0887555578553,gerealiseerd,f3156914aa444f0c8024405396fd352d,2022/04/07 14:26:20+00,Prorail,L0004,bestaand,0,open verharding: tegels,29.965878,,283,Nee,1205553,0,0
209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,15.8296,"15,829600",Noord-Oost,NO,195994.3695,463738.70908,52.1602896509008,5.9863104959569,gerealiseerd,79f4a251aef2407586c79005e8a61851,2017/12/06 14:50:28+00,Prorail,L0004,bestaand,0,open verharding,33.894939,,283,Nee,1205636,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,41.185408,"41,185408",Zuid,Z,164882.246341,419601.073,51.76500683343,5.5303573834617,gerealiseerd,4156bac6106042569f2400fde73560cc,2017/12/06 14:50:28+00,Prorail,L0004,bestaand,0,open verharding,38.454306,,283,Nee,1205637,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,31.496492,"31,496492",Zuid,Z,66676.205779,383470.5735,51.433419399354,4.1170087564332,gerealiseerd,bc79a7d9d4a04a86b611c52159566007,2017/12/06 14:50:28+00,Prorail,L0004,bestaand,0,open verharding,24.994419,,283,Nee,1205638,0,0
049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,31.255794,"31,255794",Zuid,Z,188635.208,415461.994441,51.7268785406866,5.8740363911595,gerealiseerd,898decdf57524c0abb057603b72e197f,2019/10/30 12:26:23+00,Prorail,L0004,bestaand,0,open verharding,92.165984,,283,Nee,1205639,0,0
144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,155.07984,"155,079840",Randstad Noord,RN,120129.2645,483610.912118,52.3393128518793,4.8755372303076,gerealiseerd,8599cc6e26204439b38ea1eb5f3c76a7,2017/12/06 14:50:28+00,Prorail,L0004,bestaand,0,open verharding,22.324033,,283,Nee,1205640,0,0
049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,26.531418,"26,531418",Noord-Oost,NO,188938.468,419871.921693,51.7664973984545,5.8788570716195,gerealiseerd,acebf9b7e93a421b8845abfa9e493c42,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,7.720325,,283,Nee,1205641,0,0
049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,31.251426,"31,251426",Zuid,Z,188638.3355,415486.655285,51.7271000090351,5.874084045947,gerealiseerd,4091da9950b64511b1fe97a62b84906e,2019/10/30 12:26:22+00,Prorail,L0004,bestaand,0,open verharding,66.267939,,283,Nee,1205642,0,0
005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,114.640004,"114,640004",Noord-Oost,NO,265323.353374,573746.4885,53.1391032843098,7.0358905300759,gerealiseerd,ddc9d16ad189456a8ac5c15d34dbdfb6,2022/03/16 13:11:14+00,Prorail,L0004,bestaand,0,open verharding,31.761482,,283,Nee,1205643,0,0
108,,108,108__,De Haar Aansl. - Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,68.368616,"68,368616",Noord-Oost,NO,167813.734239,450843.4115,52.0457603868558,5.5739872083629,gerealiseerd,1a2e20005a1d403195ee1bb8cd2d2eb6,2021/11/29 14:01:46+00,Prorail,L0004,bestaand,0,open verharding,34.451803,,283,Nee,1205644,0,0
109,,109,109__,Rhenen - De Haar Aansl.,Rhn-Har,Rhenen - De Haar Aansl. ,31.21895,"31,218950",Randstad Noord,RN,166144.3075,447910.926874,52.0194391129181,5.5495566278918,gerealiseerd,f6ec6959649d4875bef89bbcf1804b36,2022/10/26 16:37:58+00,Prorail,L0004,bestaand,0,open verharding,24.253039,,283,Nee,1205645,0,0
017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,61.125652,"61,125652",Noord-Oost,NO,182021.907935,487057.864,52.3707328180783,5.7839834618553,gerealiseerd,b28a468744f0485bb17e08f17419c0a5,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,121.17078,,283,Nee,1205646,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,12.835554,"12,835554",Noord-Oost,NO,233450.975,601041.263413,53.3899205947221,6.5663824529881,gerealiseerd,3410b92b52a4423c8b746c10310ba0cc,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,5.905395,,283,Nee,1205647,0,0
216,,216,216__,Heerhugowaard - Hoorn,Hwd-Hn,Heerhugowaard - Hoorn ,12.823248,"12,823248",Randstad Noord,RN,122657.367515,521274.988,52.6779560810331,4.9089813965077,gerealiseerd,0030f6e426cc42579014d658c17a25c3,2022/06/27 10:43:48+00,Prorail,L0004,bestaand,0,open verharding,51.572942,,283,Nee,1205648,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,75.208633,"75,208633",Noord-Oost,NO,257034.288,534653.058932,52.7895408876762,6.8998159162719,gerealiseerd,364b734bcd4a40259e1fd80db140bf67,2020/01/15 10:08:34+00,Prorail,L0004,bestaand,0,open verharding,40.096479,,283,Nee,1205649,0,0
034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,8.049137,"8,049137",Noord-Oost,NO,199223.693613,447056.9695,52.0101122200547,6.0313384591774,gerealiseerd,69197e083be14954a540777f775956bb,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,39.863076,,283,Nee,1205650,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,49.549346,"49,549346",Zuid,Z,172260.069407,422925.1855,51.7947057188524,5.6373983095476,gerealiseerd,30ea5ffe968841128265e6203030b5d6,2021/01/08 21:06:33+00,Prorail,L0004,bestaand,0,open verharding,41.442353,,283,Nee,1205712,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,12.297754,"12,297754",Randstad Noord,RN,116196.3285,542260.620621,52.8661181578569,4.8109776464991,gerealiseerd,dd9ad6f425984585bcab4a4bd7f7b4c1,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,25.177425,,283,Nee,1205713,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,12.835568,"12,835568",Noord-Oost,NO,233449.9115,601041.866685,53.3899261707957,6.5663666197045,gerealiseerd,3c3f90218c284e4eb221aed2529bcc5b,2022/03/21 09:43:53+00,Prorail,L0004,bestaand,0,open verharding,33.209162,,283,Nee,1205714,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,12.827581,"12,827581",Noord-Oost,NO,233451.989,601035.822191,53.3898715644475,6.5663963506281,gerealiseerd,7174fd2c98af4b1f871a454b5a68a30c,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,1.894199,,283,Nee,1205716,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,28.143237,"28,143237",Zuid,Z,69686.033094,382220.621,51.4226492426151,4.160586067537,gerealiseerd,8263bc45583643008796b74dcf140f43,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,12.90059,,283,Nee,1205717,0,0
212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,27.347574,"27,347574",Noord-Oost,NO,222200.702884,437588.4285,51.9227093909325,6.3641142865956,gerealiseerd,2a114117fe5d4a49a4c6986bf2ba1e6f,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,3.295503,,283,Nee,1205719,0,0
607,b,607,607_b,Winterswijk,Zp-Ww,Zutphen - Winterswijk ,43.525987,"43,525987",Noord-Oost,NO,246237.262769,443025.6805,51.9681460958775,6.7149057162773,gerealiseerd,ea6a641957d6468fa059453d73a3f24c,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,15.292057,,283,Nee,1205720,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,38.135364,"38,135364",Zuid,Z,61138.001532,387144.1515,51.4655383411376,4.0364051680068,gerealiseerd,862aa31f4992479ba97630c64ea07865,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,116.50719,,283,Nee,1205721,0,0
109,,109,109__,Rhenen - De Haar Aansl.,Rhn-Har,Rhenen - De Haar Aansl. ,31.200933,"31,200933",Randstad Noord,RN,166130.701,447898.950133,52.0193317383661,5.5493580150859,gerealiseerd,e2c6105075bb4e709391aaf4fdd258fd,2021/02/02 16:54:35+00,Prorail,L0004,bestaand,0,open verharding,41.684263,,283,Nee,1205722,0,0
049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,26.489157,"26,489157",Noord-Oost,NO,188958.679,419893.019008,51.7666857957799,5.87915191864,gerealiseerd,04283f4e51324a96832a949fac26d4a6,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,6.04881,,283,Nee,1205723,0,0
034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,1.517209,"1,517209",Noord-Oost,NO,193333.382054,444621.7775,51.9886635953184,5.9452753421869,gerealiseerd,29f9ffdb35e5464c95a961a7f3c050a6,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,16.055179,,283,Nee,1205724,0,0
034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,8.243925,"8,243925",Noord-Oost,NO,199397.833148,447132.29,52.0107752633991,6.0338844865077,gerealiseerd,08884c6627fa4579a975bc33f3335f1f,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,1.822567,,283,Nee,1205725,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,16.07063,"16,070630",Noord-Oost,NO,236307.283384,602324.763,53.4010224142441,6.6096332972434,gerealiseerd,412e2a05315848e887db7e5b0b59bcae,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,19.669645,,283,Nee,1205726,0,0
005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,109.739375,"109,739375",Noord-Oost,NO,261382.773399,576590.02,53.1654419433008,6.977962311928,gerealiseerd,2e92fbca94f741ae8a2eb0c6a532fd58,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,9.326052,,283,Nee,1205798,0,0
049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,26.513359,"26,513359",Noord-Oost,NO,188937.086,419873.538693,51.7665120162753,5.8788372101207,gerealiseerd,c70df46191b64bdfad62f478b490cc8f,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,59.516449,,283,Nee,1205799,0,0
212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,27.334872,"27,334872",Noord-Oost,NO,222202.631216,437590.332,51.9227262650095,6.3641426873298,gerealiseerd,be5857eca1ce43799b6bb02b0a4abe75,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,2.8185,,283,Nee,1205800,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,39.435592,"39,435592",Zuid,Z,163278.782297,418881.4195,51.7585643867261,5.5071122738767,gerealiseerd,a9f0ba87edd845ba9c6127fd763d8fa7,2021/05/07 13:04:44+00,Prorail,L0004,bestaand,0,open verharding,38.558426,,283,Nee,1205801,0,0
078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,69,"69,000000",Randstad Noord,RN,115465.8055,496778.831031,52.4573391405752,4.8055613096537,gerealiseerd,bc5dbb192f1a457794139d7646e25212,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,61.820145,,283,Nee,1205802,0,0
203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,75.356764,"75,356764",Noord-Oost,NO,257035.551,534812.374755,52.7909719641784,6.899884082449,gerealiseerd,6d45fa8c0a184bbb9ef6c506cf17a5f7,2020/01/15 10:08:34+00,Prorail,L0004,bestaand,0,open verharding,26.825135,,283,Nee,1205803,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,39.419543,"39,419543",Zuid,Z,163284.994548,418867.9475,51.7584432026434,5.507201929887,gerealiseerd,d42d701dbab747e6805c0dd75144f3bb,2021/05/07 13:04:44+00,Prorail,L0004,bestaand,0,open verharding,36.986787,,283,Nee,1205804,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,12.821677,"12,821677",Noord-Oost,NO,233452.9515,601034.911701,53.3898632433599,6.5664105904183,gerealiseerd,ce71912d1ef44c8392f1c15cfa1b87ea,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,20.320145,,283,Nee,1205805,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,49.549307,"49,549307",Zuid,Z,172254.510955,422935.6165,51.7947996479845,5.6373182571536,gerealiseerd,5d64ebdbb7744327bd118ded4fc6b5e2,2021/01/08 21:06:10+00,Prorail,L0004,bestaand,0,open verharding,55.609959,,283,Nee,1205808,0,0
212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,27.334871,"27,334871",Noord-Oost,NO,222201.675064,437589.3845,51.9227178651989,6.3641286042738,gerealiseerd,076c8defc04642dfb7eafa004ecbf7ea,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,31.516864,,283,Nee,1205811,0,0
305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,0.039723,"0,039723",Noord-Oost,NO,258912.786,557741.920278,52.9966091414031,6.9349918600997,gerealiseerd,a97b1fe966a34a6593aad8abf342707c,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,4.866572,,283,Nee,1205900,0,0
108,,108,108__,De Haar Aansl. - Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,68.339555,"68,339555",Noord-Oost,NO,167799.920597,450859.3925,52.0459043443512,5.5737864489072,gerealiseerd,5c9ffd58e681431dba119f0157136c62,2020/10/02 14:28:01+00,Prorail,L0004,bestaand,0,open verharding,45.829567,,283,Nee,1205902,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,28.096425,"28,096425",Zuid,Z,69734.834441,382215.465,51.4226102810085,4.1612888097328,gerealiseerd,b689591586b84f6ab578f6596769de32,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,30.653025,,283,Nee,1205903,0,0
211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,14.72976,"14,729760",Noord-Oost,NO,168889.5655,461370.423103,52.1403509494301,5.5900986477148,gerealiseerd,77a65348b8d244ddb1f5520b1f2558be,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,37.766489,,283,Nee,1205904,0,0
209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,15.624472,"15,624472",Noord-Oost,NO,196127.8215,463595.472982,52.1589923905687,5.9882433649896,gerealiseerd,58ed32e9801046d281d0c088b1a8314a,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,17.462925,,283,Nee,1205905,0,0
305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,0.034295,"0,034295",Noord-Oost,NO,258916.7505,557737.955983,52.9965727638825,6.9350496239104,gerealiseerd,bc844061a38c4480b245ff906a138f0a,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,4.132484,,283,Nee,1205906,0,0
117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,17.951792,"17,951792",Zuid,Z,143960.5485,439858.320564,51.9470636959543,5.226636001459,gerealiseerd,aefb97fdce794e38b4cdcb8cd036f14b,2022/09/05 10:19:22+00,Prorail,L0004,bestaand,0,open verharding,16.599136,,283,Nee,1205908,0,0
049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,26.531409,"26,531409",Noord-Oost,NO,188934.437,419870.54924,51.7664853075704,5.8787985435525,gerealiseerd,cf4686385b794c92b6e3e7791b2c29dc,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,5.592254,,283,Nee,1205909,0,0
049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,26.489084,"26,489084",Noord-Oost,NO,188962.165,419892.175883,51.7666780056791,5.8792023349324,gerealiseerd,b71b8d0147024a6392d3bf32e15a451f,2020/10/30 17:05:43+00,Prorail,L0004,bestaand,0,open verharding,6.425121,,283,Nee,1205910,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,16.062174,"16,062174",Noord-Oost,NO,236306.896274,602326.1055,53.4010345334245,6.6096278214158,gerealiseerd,a8d21ed8bef84bdc95b718c4c76b6cc9,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,1.933604,,283,Nee,1205911,0,0
034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,8.243962,"8,243962",Noord-Oost,NO,199397.487195,447133.2725,52.0107841214782,6.03387957525,gerealiseerd,efb774683b2b4ffb83a5c5f3e296c057,2018/08/23 07:59:56+00,Prorail,L0004,bestaand,0,open verharding,37.828659,,283,Nee,1205912,0,0
305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,0.037319,"0,037319",Noord-Oost,NO,258908.795652,557730.6095,52.9965083004538,6.9349288305308,gerealiseerd,94415d5569714f81a684ac9a470c7f84,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,12.518154,,283,Nee,1205998,0,0
049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,26.48915,"26,489150",Noord-Oost,NO,188960.444,419892.767581,51.7666834285964,5.8791774621586,gerealiseerd,c00831676d0c44578cbf95c628b542b3,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,46.481752,,283,Nee,1206000,0,0
005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,109.723975,"109,723975",Noord-Oost,NO,261381.556212,576588.6585,53.1654299545637,6.977943668587,gerealiseerd,db7e22239dd84e1bb0b9b1486f0b97cc,2022/03/16 13:14:06+00,Prorail,L0004,bestaand,0,open verharding,46.389547,,283,Nee,1206002,0,0
305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,0.066405,"0,066405",Noord-Oost,NO,258898.7245,557762.183132,52.9967938831893,6.9347889611138,gerealiseerd,e9e3a813129b42609e069a4965ccdefc,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,7.904333,,283,Nee,1206003,0,0
005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,126.961966,"126,961966",Noord-Oost,NO,276252.913,579122.778802,53.1850356749071,7.201169650421,gerealiseerd,cd97472e08734e208a1c88ae34bc2f20,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,11.264705,,283,Nee,1206004,0,0
200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,16.070627,"16,070627",Noord-Oost,NO,236306.922017,602323.5315,53.4010114064786,6.6096275508456,gerealiseerd,2012285b3ab546559934c5ab3e1ffd99,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,2.282581,,283,Nee,1206005,0,0
005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,126.962658,"126,962658",Noord-Oost,NO,276253.9615,579121.843992,53.1850270413148,7.2011849765188,gerealiseerd,54c692a01cbf4eb9ad349ae8bcc34a47,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,24.092412,,283,Nee,1206006,0,0
463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,0.11279,"0,112790",Noord-Oost,NO,259012.7125,557621.051194,52.9955040421634,6.9364410864119,gerealiseerd,d6d2f76a7a5d4b2da902b323ec5323d2,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,8.218574,,283,Nee,1206007,0,0
034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,4.209776,"4,209776",Noord-Oost,NO,195789.66915,445355.934,51.9950869204747,5.9811205690588,gerealiseerd,536c3cdf69c14190b050173f7832669b,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,31.138804,,283,Nee,1206008,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,12.28545,"12,285450",Randstad Noord,RN,116183.122,542261.084543,52.8661213797559,4.8107814865895,gerealiseerd,682620a595af4333bfe2ea02ad4df893,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,37.060493,,283,Nee,1206009,0,0
127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,12.524829,"12,524829",Zuid,Z,79237.973,390116.273003,51.4949734213713,4.2961968896983,gerealiseerd,4f45cc23b52f4d8c9bf2a2ebbc289313,2017/12/06 14:50:29+00,Prorail,L0004,bestaand,0,open verharding,82.556795,,283,Nee,1206088,0,0
561,,561,561__,Den Haag Laan van NOI,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,59.340041,"59,340041",Randstad Zuid,RZ,83404.694706,455047.22,52.0790649739276,4.3427666612237,gerealiseerd,13ddbd896bbb4410a2ba315b9f2c7180,2018/08/15 10:56:26+00,Prorail,L0004,bestaand,0,open verharding,41.89256,,283,Nee,1224400,0,0
603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,3.465418,"3,465418",Noord-Oost,NO,203346.151068,501808.6065,52.5018318383983,6.0992122645662,gerealiseerd,66971b7f51cf4bea97857a344364208e,2020/07/09 18:14:04+00,Prorail,L0004,bestaand,0,open verharding,13.050927,,283,Nee,1224662,0,0
076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,14.424695,"14,424695",Randstad Noord,RN,107430.309,501031.428119,52.4949175701252,4.6867423630873,gerealiseerd,962ad4817045459aa21fe2e15a50dad0,2018/08/15 08:36:22+00,Prorail,L0004,bestaand,0,open verharding: tegels,142.601102,,283,Nee,1229899,0,0
201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,33.674031,"33,674031",Noord-Oost,NO,253310.611536,594265.209,53.3257590842172,6.8627127460289,gerealiseerd,af8b1dcc411a438b9cbce64880d36ba4,2021/04/14 15:23:37+00,Prorail,L0004,bestaand,0,open verharding,26.401439,,283,Nee,1229901,0,0
009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,137.928191,"137,928191",Noord-Oost,NO,190505.5035,552740.560826,52.9605165360457,5.915599026198,gerealiseerd,e40f56b361ef4f66a926813a85c414b2,2020/03/03 16:34:08+00,Prorail,L0004,bestaand,0,open verharding,59.801197,,283,Nee,1229910,0,0
009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,134.6,"134,600000",Noord-Oost,NO,192417.672,550001.010649,52.9357698457397,5.9437401399587,gerealiseerd,768e363d9a6046559901d2946d193342,2018/08/15 10:21:20+00,Prorail,L0004,bestaand,0,open verharding,46.047656,,283,Nee,1229911,0,0
009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,134.540387,"134,540387",Noord-Oost,NO,192435.6015,549954.161632,52.9353476185536,5.9440014260084,gerealiseerd,f924f9b01ed74dfaa787cea966f1f05e,2018/08/15 10:21:47+00,Prorail,L0004,bestaand,0,open verharding,48.067607,,283,Nee,1229912,0,0
815,c,815,815_c,Roodeschool Eemshaven,Eem-Bkkd,Eemshaven - Borkumkade ,203.016,"203,016000",Noord-Oost,NO,250931.466895,608990.272,53.4584623939569,6.8314520767952,gerealiseerd,80c32a41a6604979995d0c50f26254ee,2022/02/02 10:11:44+00,Prorail,L0004,bestaand,0,open verharding,54.21482,,283,Ja,1232973,0,0
815,c,815,815_c,Roodeschool Eemshaven,Eem-Bkkd,Eemshaven - Borkumkade ,203.016,"203,016000",Noord-Oost,NO,250931.166803,608985.386,53.4584185598441,6.8314460832182,gerealiseerd,631b854183ee40139aa4ed903ce4ae8b,2022/02/02 10:11:45+00,Prorail,L0004,bestaand,0,open verharding,42.395379,,283,Ja,1232976,0,0
561,,561,561__,Den Haag Laan van NOI,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,59.434833,"59,434833",Randstad Zuid,RZ,83341.560085,454990.0885,52.0785433768685,4.3418577949062,gerealiseerd,022d1372f99447d2a24efa7e037a01aa,2018/08/15 10:50:02+00,Prorail,L0004,bestaand,0,open verharding,35.922835,,283,Nee,1233214,0,0
,,,,,,,,,,,86825.424,453986.448906,52.069963578878,4.39287300023248,gerealiseerd,1faf4f7e690546cf9c40840cac34f2e6,2019/01/24 07:58:07+00,'s-Gravenhage,G0518,bestaand,0,open verharding: tegels,38.861684,,283,Nee,1233272,0,0
