FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2021.4373,20210050836,2021,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Regen,,,,,,,271314153,,,Omloop,Utrecht,Ja,Gemeente,Utrecht,Utrecht,,,,,POINT (135684.4389999993 457303.80099999905)
ongevallen_2021.4374,20210051432,2021,Uitsluitend materiele schade,2,Vrachtauto,,Trekker,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,256188008,,LEIKANT,Tilburg,Ja,Rijk,Tilburg,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (128075.30799999833 394410.81500000134)
ongevallen_2021.4375,20210052647,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,195263065,,,SCHAAPHERDERWEG,Barendrecht,Ja,Waterschap,Barendrecht,Zuid-Holland,,,,,POINT (97508.55799999833 431502.66699999943)
ongevallen_2021.4376,20210053244,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval gekoppeld op straat niveau.,,,80,,,,Duisternis,,,,,,,,,,600108087,,Gaderingviaduct,Hoogvliet Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (85282.68899999931 432482.4849999994)
ongevallen_2021.4377,20210055011,2021,Uitsluitend materiele schade,2,Bestelauto,,Bestelauto,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,203372107,,Leidsevaartweg,Heemstede,Ja,Gemeente,Heemstede,Noord-Holland,,,,,POINT (102020.65399999917 486240.69900000095)
ongevallen_2021.4378,20210055219,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,"Rechte weg, gescheiden rijbanen",Buiten,80,Niet brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,,204,Wilhelminasingel,Roermond,Ja,Provincie,Roermond,Limburg,,,,,POINT (198577.56819999963 357571.38159999996)
ongevallen_2021.4379,20210055233,2021,Uitsluitend materiele schade,2,Personenauto,,Bromfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,365552016,,,Sudertrimdielsdyk,Leeuwarden,Ja,Gemeente,Leeuwarden,Friesland,,,,,POINT (182910.60300000012 576137.3399999999)
ongevallen_2021.4380,20210055480,2021,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,207250229,,,Brugweg,Zwijndrecht,Ja,Gemeente,Zwijndrecht,Zuid-Holland,,,,,POINT (103628.47960000113 425247.4609999992)
ongevallen_2021.4381,20210055767,2021,Uitsluitend materiele schade,3,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,OPRIT NAAR RIJKSWEG,,,307337093,,,Bunschoterstraat,Hoogland,Ja,Rijk,Amersfoort,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (153485.74399999902 468733.3440000005)
ongevallen_2021.4382,20210056100,2021,Letsel,1,Personenauto,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,676,TWEE PROVINCIENWEG,Eursinge,Ja,Provincie,Midden-Drenthe,Drenthe,,,,,POINT (233643.63910000026 541848.9600999989)
ongevallen_2021.4383,20210056106,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Geparkeerd voertuig,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,30,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,Parkeervoorziening,,,,,367559139,,De Centrale,Leeuwarden,Nee,Gemeente,Leeuwarden,Friesland,,,,,POINT (183855.0709999986 579575.4219999984)
ongevallen_2021.4384,20210056501,2021,Uitsluitend materiele schade,2,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Duisternis,,,,,,,,,,504353074,,Oldenzaalsestraat,Hengelo,Nee,Gemeente,Hengelo,Overijssel,,,,,POINT (252343.5700000003 477012.7529999986)
ongevallen_2021.4385,20210057788,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,70,Niet brandend,Overig asfalt,Nat,Daglicht,,,,,,,,,600089878,,,Ittersumallee,Zwolle,Ja,Gemeente,Zwolle,Overijssel,,,,,POINT (204384.04529999942 500893.9182999991)
ongevallen_2021.4386,20210058336,2021,Letsel,2,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,30,Niet aanwezig,Overig asfalt,Sneeuw/ijzel,Schemer,,Droog,,,,VAN 30 KM U NAAR 60 KM U ZONE,,,,600212722,,Jan Ayeslag,Den Hoorn,Ja,Gemeente,Texel,Noord-Holland,,,,,POINT (111038.27699999884 561965.2820000015)
ongevallen_2021.4387,20210058879,2021,Letsel,2,Personenauto,,Trekker,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,176276025,,,Linschotenstraat,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (88207 438061)
ongevallen_2021.4388,20210059725,2021,Letsel,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,165256224,,,De Waarsman,Spijkenisse,Ja,Gemeente,Nissewaard,Zuid-Holland,,,,,POINT (82663.40480000153 428258.8597000018)
ongevallen_2021.4389,20210060059,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,70,Brandend,Overig asfalt,Nat,Duisternis,,,,,,,,,,325168037,,Eisenhowerlaan,Eindhoven,Ja,Gemeente,Eindhoven,Noord-Brabant,,,,,POINT (162918.32200000063 384214.7250000015)
ongevallen_2021.4390,20210060285,2021,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Flank,Ongeval gekoppeld op straat niveau.,Bocht,Binnen,30,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,186307050,,Bert Haanstrastrook,Zoetermeer,Ja,Gemeente,Zoetermeer,Zuid-Holland,,,Ja,,POINT (93363.5540000014 453957.3110000007)
ongevallen_2021.4391,20210060854,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,319162044,,,Grieglaan,Eindhoven,Ja,Gemeente,Eindhoven,Noord-Brabant,,,,,POINT (159662.08029999956 381439.05970000103)
ongevallen_2021.4392,20210061179,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,184275134,,Schiekade,Rotterdam,Nee,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (92381.00200000033 437842.1279999986)
ongevallen_2021.4393,20210061534,2021,Uitsluitend materiele schade,3,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,186,Provincialeweg,Gouda,Ja,Provincie,Gouda,Zuid-Holland,,,,,POINT (106257.94839999825 446816.31489999965)
ongevallen_2021.4394,20210068351,2021,Letsel,2,Personenauto,,e-bike,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,ZOAB,Nat,Daglicht,,Regen,VOP,,,,,,191304080,,,Franklinstraat,Zoetermeer,Ja,Gemeente,Zoetermeer,Zuid-Holland,,,,,POINT (95508.79580000043 452467.89169999957)
ongevallen_2021.4395,20210068535,2021,Letsel,2,Personenauto,,Personenauto,,Geparkeerd voertuig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,,503349014,,Twekkelerweg,Hengelo,Ja,Gemeente,Hengelo,Overijssel,,,,,POINT (251543.82400000095 474783.63899999857)
ongevallen_2021.4396,20210068681,2021,Letsel,5,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Brandend,ZOAB,Nat,Duisternis,,,,,,,,,,,440,Rijksweg A9,Spaarndam,Ja,Rijk,Haarlemmermeer,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (108616.93360000104 489852.501699999)
ongevallen_2021.4397,20210068691,2021,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,,Andere oversteekplaats,,,,,,267437247,,,Westerblokker,Blokker,Ja,Gemeente,Hoorn,Noord-Holland,,,,,POINT (133895 518826)
ongevallen_2021.4398,20210068958,2021,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,,,,,,,,,,42,Winschoterweg,Blijham,Ja,Provincie,Westerwolde,Groningen,,,,,POINT (266366.70320000127 572444.3062999994)
ongevallen_2021.4399,20210068965,2021,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,60,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,468445001,,Schoonhovenweg,Elim,Ja,Gemeente,Hoogeveen,Drenthe,,,,,POINT (234208.42700000107 523004.98000000045)
ongevallen_2021.4400,20210035430,2021,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Niet brandend,Beton,Droog,Daglicht,,Droog,,,,,,,450408032,,,Baron Bentinckstraat,Ommen,Ja,Gemeente,Ommen,Overijssel,,,,,POINT (225115.34930000082 504394.7373000011)
ongevallen_2021.4401,20210036703,2021,Letsel,2,e-bike,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,,,,,,,,,517364049,,Hunenveldweg,Oldenzaal,Nee,Gemeente,Oldenzaal,Overijssel,,,,,POINT (258765.84699999914 482241.08999999985)
ongevallen_2021.4402,20210086971,2021,Letsel,3,Personenauto,,Fiets,,Onbekend,Ongeval gekoppeld op kruispuntniveau.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,293224095,,,Kooikersweg,'s-Hertogenbosch,Ja,Gemeente,'s-Hertogenbosch,Noord-Brabant,,,,,POINT (146690.94099999964 412066.2100000009)
ongevallen_2021.4403,20210037310,2021,Letsel,2,Snorfiets,,Fiets,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Droog,,,,,,,212404193,,,Breedslaglaan,Heemskerk,Ja,Gemeente,Heemskerk,Noord-Holland,,,,,POINT (106073.18670000136 502172.41429999843)
ongevallen_2021.4404,20210037322,2021,Uitsluitend materiele schade,2,Vrachtauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,226355005,,,Rijkerdreef,Schiphol-Rijk,Ja,Provincie,Haarlemmermeer,Noord-Holland,,,,,POINT (113060.42199999839 477568.0610000007)
ongevallen_2021.4405,20210041085,2021,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,,545,Rijksweg A1,Voorthuizen,Ja,Rijk,Barneveld,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (167328.56500000134 464417.94590000063)
ongevallen_2021.4406,20210042939,2021,Letsel,2,Personenauto,,e-bike,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,236370021,,,Haarlemmermeerstraat,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (118425.34540000185 485352.3557999991)
ongevallen_2021.4407,20210043579,2021,Letsel,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,ZOAB,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,212324279,,,President Kennedylaan,Alphen aan den Rijn,Ja,Gemeente,Alphen aan den Rijn,Zuid-Holland,,,,,POINT (106386.69139999896 462145.6284000017)
ongevallen_2021.4408,20210044177,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Geparkeerd voertuig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,Parkeervoorziening,,,,,167278057,,Luxemburgweg,Vlaardingen,Ja,Gemeente,Vlaardingen,Zuid-Holland,,,,,POINT (83979.16000000015 439108.8909999989)
ongevallen_2021.4409,20210044179,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,AFRIT,,,,,379,Rijksweg A20,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (98184.84459999949 441075.60819999874)
ongevallen_2021.4410,20210075997,2021,Letsel,2,Scootmobiel,,Voetganger,,Voetganger,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,138255009,,Struytse Hoeck,Hellevoetsluis,Ja,Gemeente,Hellevoetsluis,Zuid-Holland,,,,,POINT (69466.95199999958 427652.92599999905)
ongevallen_2021.4411,20210046641,2021,Uitsluitend materiele schade,2,Personenauto,,Boom,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,375293006,,Bakenbergseweg,Arnhem,Nee,Gemeente,Arnhem,Gelderland,,,,,POINT (188139.67799999937 446803.46599999815)
ongevallen_2021.4412,20210047868,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,70,,,,Duisternis,,,,,,,,,,,220,Drie Merenweg,Zwaanshoek,Ja,Provincie,Haarlemmermeer,Noord-Holland,,,,,POINT (103503.74830000103 480804.43939999864)
ongevallen_2021.4413,20210047874,2021,Letsel,1,Fiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet aanwezig,Klinkers,Droog,Daglicht,,Droog,,,,,,,,249400049,,Walvisbaai,Purmerend,Ja,Gemeente,Purmerend,Noord-Holland,,,,,POINT (124683.62000000104 500174.4459999986)
ongevallen_2021.4414,20210049070,2021,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,70,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,410401048,,Oldeneelallee,Zwolle,Nee,Gemeente,Zwolle,Overijssel,,,,,POINT (205535.79199999943 500755.7019999996)
ongevallen_2021.4415,20210050274,2021,Letsel,1,Fiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,,,,,,,,211403059,,,Maerten v Heemskerckstr,Heemskerk,Ja,Gemeente,Heemskerk,Noord-Holland,,,,,POINT (105983.4990000017 501784.4593000002)
ongevallen_2021.4417,20210053268,2021,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,223254028,,Parallelweg,Sliedrecht,Nee,Waterschap,Sliedrecht,Zuid-Holland,,,,,POINT (112669.75299999863 427107.18200000003)
ongevallen_2021.4418,20210053272,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Tunnel,,,,266202014,,,Burgemeester Bechtweg,Tilburg,Ja,Gemeente,Tilburg,Noord-Brabant,,,,,POINT (133195 401049)
ongevallen_2021.4419,20210053307,2021,Uitsluitend materiele schade,2,Personenauto,,Lichtmast,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,600117042,,,Koudenhovenseweg Zuid,Eindhoven,Ja,Gemeente,Eindhoven,Noord-Brabant,,,,,POINT (163875.98090000078 384557.95650000125)
ongevallen_2021.4420,20210054843,2021,Uitsluitend materiele schade,1,Personenauto,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,Brug/viaduct,,,,,271193024,,Hoevensekanaaldijk,Tilburg,Nee,Gemeente,Tilburg,Noord-Brabant,,,,,POINT (135939.85300000012 396538.2820000015)
ongevallen_2021.4421,20210055511,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,50,,,,Duisternis,,,,,,,,,,179269010,,Willem Egmondstraat,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (89815 434962)
ongevallen_2021.4422,20210055523,2021,Uitsluitend materiele schade,3,Bromfiets,,Vrachtauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Klinkers,Nat,Daglicht,,,,,,,,,,600384577,,Mauritsweg,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (92043.98099999875 437281.47399999946)
ongevallen_2021.4423,20210055820,2021,Uitsluitend materiele schade,2,Personenauto,,Los voorwerp,,Los voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet aanwezig,Overig asfalt,Nat,Duisternis,,,,,,,,,,353399003,,Biddingringweg,Biddinghuizen,Ja,Provincie,Dronten,Flevoland,,,,,POINT (177141.30200000107 499951.4459999986)
ongevallen_2021.4424,20210081697,2021,Letsel,1,Motor,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,ZOAB,Droog,Daglicht,,,,,,,,,,240384067,,Cornelis Douwesweg,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (120223.86400000006 491993.51399999857)
ongevallen_2021.4425,20210082786,2021,Letsel,1,Fiets,,,,Eenzijdig,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 3 takken",Binnen,30,Brandend,Klinkers,Nat,Duisternis,,Regen,,,,WINKELERF,,,472290158,,,Bleekwal,Lichtenvoorde,Ja,Gemeente,Oost Gelre,Gelderland,,,,,POINT (236025.17650000006 445053.51000000164)
ongevallen_2021.4426,20210058935,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,60,Niet brandend,Overig asfalt,,Schemer,,Droog,,,,,,,,99142007,,Drieweg,Zaamslag,Ja,Waterschap,Terneuzen,Zeeland,,,,,POINT (49805.95499999821 371772.813000001)
ongevallen_2021.4427,20210060319,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,HALTE RANDSTADRAIL,,,,170311123,,Monseigneur van Steelaan,Voorburg,Ja,Gemeente,Leidschendam-Voorburg,Zuid-Holland,,,,,POINT (85424.8350000009 455859.3590000011)
ongevallen_2021.4428,20210060870,2021,Uitsluitend materiele schade,2,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,130,Niet aanwezig,ZOAB,Nat,Duisternis,,Droog,,,,,,,,,102,Rijksweg A32,Meppel,Ja,Rijk,Meppel,Drenthe,RWS Oost-Nederland,ON District Noord,,,POINT (210469.89889999852 524211.10770000145)
ongevallen_2021.4429,20210061589,2021,Uitsluitend materiele schade,1,Personenauto,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,43,Jacob van Lennepweg,Berkel en Rodenrijs,Ja,Provincie,Lansingerland,Zuid-Holland,,,,,POINT (90494.36960000172 444593.7670000009)
ongevallen_2021.4430,20210061970,2021,Uitsluitend materiele schade,2,Snorfiets,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,297224007,,,Oude Engelenseweg,'s-Hertogenbosch,Ja,Gemeente,'s-Hertogenbosch,Noord-Brabant,,,,,POINT (148563 412232)
ongevallen_2021.4431,20210069507,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Frontaal,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,482296004,,Winterswijkseweg,Groenlo,Ja,Provincie,Oost Gelre,Gelderland,,,,,POINT (241516.2890000008 447839.2199999988)
ongevallen_2021.4432,20210069562,2021,Letsel,2,Fiets,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,284320004,,Jan Steenlaan,Bilthoven,Ja,Gemeente,De Bilt,Utrecht,,,,,POINT (142394.19799999893 460410.63800000027)
ongevallen_2021.4433,20210069726,2021,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,50,Brandend,Overig asfalt,Nat,Schemer,,Regen,,,,,,,,159294016,,Wippolderlaan,Wateringen,Ja,Provincie,Westland,Zuid-Holland,,,,,POINT (79650.5 447417.5)
ongevallen_2021.4434,20210034212,2021,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,420323128,,Nieuwstad,Zutphen,Ja,Gemeente,Zutphen,Gelderland,,,,,POINT (210401.58199999854 461956.90399999917)
ongevallen_2021.4435,20210034219,2021,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,,,,,,,,,483315063,,Haaksbergseweg,Eibergen,Nee,Gemeente,Berkelland,Gelderland,,,,,POINT (241656.71799999848 458203.4459999986)
ongevallen_2021.4436,20210034245,2021,Uitsluitend materiele schade,4,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,294304006,,Hoofdstraat,Driebergen-Rijsenburg,Nee,Gemeente,Utrechtse Heuvelrug,Utrecht,,,,,POINT (147230.5850000009 452107.23900000006)
ongevallen_2021.4437,20210035457,2021,Letsel,3,Motor,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,,,,,,,,311323017,,,Albert Neuhuijsstraat,Amersfoort,Ja,Gemeente,Amersfoort,Utrecht,,,,,POINT (155569.59690000117 461958.0828000009)
ongevallen_2021.4438,20210035478,2021,Uitsluitend materiele schade,2,Personenauto,,Los voorwerp,,Los voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Rechte weg, gescheiden rijbanen",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,206373027,,Fonteinlaan,Haarlem,Ja,Gemeente,Haarlem,Noord-Holland,,,,,POINT (103300.95600000024 486823.88699999824)
ongevallen_2021.4439,20210037988,2021,Uitsluitend materiele schade,2,Personenauto,,Motor,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet aanwezig,,Droog,Daglicht,,Droog,,,,,,,,366249016,,Meijhorst,Nijmegen,Ja,Gemeente,Nijmegen,Gelderland,,,,,POINT (183158.10200000182 424514.6730000004)
ongevallen_2021.4440,20210041751,2021,Letsel,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,THV VERKEERSLICHTEN,,,,468558007,,Van Ketwich Verschuurln,Groningen,Ja,Gemeente,Groningen,Groningen,,,,,POINT (234244.07600000128 579156.1689999998)
