WKT,id,buurtcode,straatnaam,type,soort,e_type,aantal
"POLYGON ((129681.72 480584.77,129680.92 480582.46,129676.11 480584.13,129676.91 480586.44,129681.72 480584.77))","129679480584",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129681.14 480570.79,129683.77 480565.58,129683.24 480564.06,129682.73 480562.61,129680.1 480567.82,129681.14 480570.79))","129682480567",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129682.18 480573.76,129684.8 480568.55,129684.24 480566.93,129683.77 480565.58,129681.14 480570.79,129682.18 480573.76))","129683480570",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129683.21 480576.74,129685.84 480571.52,129685.24 480569.79,129684.8 480568.55,129682.18 480573.76,129683.21 480576.74))","129684480573",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129678.03 480561.88,129680.66 480556.66,129680.24 480555.46,129679.62 480553.69,129676.99 480558.91,129678.03 480561.88))","129679480558",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129679.07 480564.85,129681.69 480559.63,129681.24 480558.32,129680.66 480556.66,129678.03 480561.88,129679.07 480564.85))","129680480561",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129680.1 480567.82,129682.73 480562.61,129682.24 480561.19,129681.69 480559.63,129679.07 480564.85,129680.1 480567.82))","129681480564",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129683.24 480564.06,129685.78 480559.01,129684.78 480556.14,129682.24 480561.19,129682.73 480562.61,129683.24 480564.06))","129684480560",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129682.24 480561.19,129684.78 480556.14,129683.79 480553.27,129681.24 480558.32,129681.69 480559.63,129682.24 480561.19))","129683480557",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129674.92 480552.96,129677.55 480547.74,129677.24 480546.85,129676.52 480544.77,129673.88 480549.99,129674.92 480552.96))","129676480549",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129676.99 480558.91,129679.62 480553.69,129679.24 480552.59,129678.59 480550.71,129675.96 480555.94,129676.99 480558.91))","129678480555",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129679.24 480552.59,129681.79 480547.52,129680.8 480544.64,129678.24 480549.72,129678.59 480550.71,129679.24 480552.59))","129680480549",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129681.24 480558.32,129683.79 480553.27,129682.79 480550.39,129680.24 480555.46,129680.66 480556.66,129681.24 480558.32))","129682480554",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129678.24 480549.72,129680.8 480544.64,129679.8 480541.77,129677.24 480546.85,129677.55 480547.74,129678.24 480549.72))","129679480546",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129675.96 480555.94,129678.59 480550.71,129678.24 480549.72,129677.55 480547.74,129674.92 480552.96,129675.96 480555.94))","129677480552",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129680.24 480555.46,129682.79 480550.39,129681.79 480547.52,129679.24 480552.59,129679.62 480553.69,129680.24 480555.46))","129681480551",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129677.24 480546.85,129679.8 480541.77,129678.81 480538.9,129676.24 480543.98,129676.52 480544.77,129677.24 480546.85))","129678480543",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129676.24 480543.98,129678.81 480538.9,129677.81 480536.02,129675.24 480541.12,129675.48 480541.8,129676.24 480543.98))","129677480540",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129675.24 480541.12,129677.81 480536.02,129676.81 480533.15,129674.24 480538.25,129674.44 480538.82,129675.24 480541.12))","129676480537",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129685.58 480526.4,129684.81 480524.13,129678.67 480526.26,129679.46 480528.53,129685.58 480526.4))","129682480526",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129687.9 480533.21,129687.12 480530.94,129681.03 480533.06,129681.82 480535.32,129687.9 480533.21))","129684480533",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129687.12 480530.94,129686.35 480528.67,129680.24 480530.79,129681.03 480533.06,129687.12 480530.94))","129684480531",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129686.35 480528.67,129685.58 480526.4,129679.46 480528.53,129680.24 480530.79,129686.35 480528.67))","129683480529",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129674.24 480538.25,129676.81 480533.15,129675.82 480530.28,129673.25 480535.38,129673.41 480535.85,129674.24 480538.25))","129675480534",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129683.26 480519.59,129683.01 480518.86,129682.47 480517.33,129676.3 480519.47,129677.09 480521.74,129683.26 480519.59))","129680480520",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129684.03 480521.86,129683.26 480519.59,129677.09 480521.74,129677.88 480524.0,129684.03 480521.86))","129681480522",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129682.47 480517.33,129681.66 480515.07,129675.51 480517.21,129676.3 480519.47,129682.47 480517.33))","129679480517",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129681.66 480515.07,129680.85 480512.82,129674.72 480514.94,129675.51 480517.21,129681.66 480515.07))","129678480515",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129684.81 480524.13,129684.03 480521.86,129677.88 480524.0,129678.67 480526.26,129684.81 480524.13))","129681480524",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129680.04 480510.56,129679.24 480508.3,129673.15 480510.42,129673.94 480512.68,129680.04 480510.56))","129677480510",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129679.24 480508.3,129678.43 480506.04,129672.36 480508.15,129673.15 480510.42,129679.24 480508.3))","129676480508",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129680.85 480512.82,129680.04 480510.56,129673.94 480512.68,129674.72 480514.94,129680.85 480512.82))","129677480513",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129678.43 480506.04,129677.62 480503.79,129671.57 480505.89,129672.36 480508.15,129678.43 480506.04))","129675480506",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129675.3 480566.32,129674.5 480564.02,129669.66 480565.69,129670.46 480568.0,129675.3 480566.32))","129672480566",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129676.91 480570.93,129676.11 480568.63,129671.27 480570.3,129672.08 480572.61,129676.91 480570.93))","129674480571",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129677.71 480573.24,129676.91 480570.93,129672.08 480572.61,129672.88 480574.91,129677.71 480573.24))","129675480573",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129676.11 480568.63,129675.3 480566.32,129670.46 480568.0,129671.27 480570.3,129676.11 480568.63))","129673480568",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129672.09 480557.1,129671.29 480554.79,129666.43 480556.48,129667.24 480558.78,129672.09 480557.1))","129669480557",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129672.89 480559.4,129672.09 480557.1,129667.24 480558.78,129668.05 480561.09,129672.89 480559.4))","129670480559",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129673.7 480561.71,129672.89 480559.4,129668.05 480561.09,129668.85 480563.39,129673.7 480561.71))","129671480561",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129674.5 480564.02,129673.7 480561.71,129668.85 480563.39,129669.66 480565.69,129674.5 480564.02))","129672480564",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129670.49 480552.49,129669.68 480550.18,129664.82 480551.87,129665.63 480554.17,129670.49 480552.49))","129668480552",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129673.88 480549.99,129676.52 480544.77,129676.24 480543.98,129675.48 480541.8,129672.85 480547.02,129673.88 480549.99))","129675480546",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129669.68 480550.18,129668.88 480547.87,129664.02 480549.56,129664.82 480551.87,129669.68 480550.18))","129667480550",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129671.29 480554.79,129670.49 480552.49,129665.63 480554.17,129666.43 480556.48,129671.29 480554.79))","129668480554",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129668.08 480545.57,129667.28 480543.26,129662.4 480544.95,129663.21 480547.26,129668.08 480545.57))","129665480545",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129668.88 480547.87,129668.08 480545.57,129663.21 480547.26,129664.02 480549.56,129668.88 480547.87))","129666480548",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129670.77 480541.08,129673.41 480535.85,129673.25 480535.38,129672.37 480532.88,129669.74 480538.11,129670.77 480541.08))","129672480537",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129671.81 480544.05,129674.44 480538.82,129674.24 480538.25,129673.41 480535.85,129670.77 480541.08,129671.81 480544.05))","129673480540",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129672.85 480547.02,129675.48 480541.8,129675.24 480541.12,129674.44 480538.82,129671.81 480544.05,129672.85 480547.02))","129674480543",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129666.63 480529.19,129669.27 480523.96,129669.25 480523.91,129668.25 480521.04,129668.23 480520.99,129665.59 480526.22,129666.63 480529.19))","129667480525",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129671.25 480529.64,129673.82 480524.53,129672.83 480521.66,129670.25 480526.78,129670.3 480526.93,129671.25 480529.64))","129672480526",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129672.25 480532.51,129674.82 480527.4,129673.82 480524.53,129671.25 480529.64,129671.34 480529.9,129672.25 480532.51))","129673480529",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129673.25 480535.38,129675.82 480530.28,129674.82 480527.4,129672.25 480532.51,129672.37 480532.88,129673.25 480535.38))","129674480531",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129667.66 480532.16,129670.3 480526.93,129670.25 480526.78,129669.27 480523.96,129666.63 480529.19,129667.66 480532.16))","129668480528",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129669.74 480538.11,129672.37 480532.88,129672.25 480532.51,129671.34 480529.9,129668.7 480535.14,129669.74 480538.11))","129671480534",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129668.7 480535.14,129671.34 480529.9,129671.25 480529.64,129670.3 480526.93,129667.66 480532.16,129668.7 480535.14))","129670480531",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129668.25 480521.04,129670.84 480515.91,129669.84 480513.03,129667.25 480518.17,129668.23 480520.99,129668.25 480521.04))","129669480517",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129669.25 480523.91,129671.83 480518.78,129670.84 480515.91,129668.25 480521.04,129669.25 480523.91))","129670480520",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129670.25 480526.78,129672.83 480521.66,129671.83 480518.78,129669.25 480523.91,129669.27 480523.96,129670.25 480526.78))","129671480523",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129665.59 480526.22,129668.23 480520.99,129667.25 480518.17,129667.19 480518.01,129664.55 480523.25,129665.59 480526.22))","129666480522",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129664.55 480523.25,129667.19 480518.01,129666.25 480515.31,129666.16 480515.04,129663.47 480520.37,129663.69 480520.78,129664.55 480523.25))","129665480519",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129667.25 480518.17,129669.84 480513.03,129668.84 480510.15,129666.25 480515.31,129667.19 480518.01,129667.25 480518.17))","129668480514",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129676.82 480501.53,129676.27 480499.99,129676.01 480499.27,129669.99 480501.36,129670.78 480503.62,129676.82 480501.53))","129673480501",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129677.62 480503.79,129676.82 480501.53,129670.78 480503.62,129671.57 480505.89,129677.62 480503.79))","129674480504",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129675.2 480497.01,129674.39 480494.76,129668.42 480496.83,129669.2 480499.1,129675.2 480497.01))","129672480497",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129676.01 480499.27,129675.2 480497.01,129669.2 480499.1,129669.99 480501.36,129676.01 480499.27))","129673480499",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129672.77 480490.24,129671.97 480487.99,129666.05 480490.04,129666.84 480492.3,129672.77 480490.24))","129669480490",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129674.39 480494.76,129673.58 480492.5,129667.63 480494.57,129668.42 480496.83,129674.39 480494.76))","129671480495",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129671.16 480485.73,129670.35 480483.47,129664.47 480485.51,129665.26 480487.78,129671.16 480485.73))","129668480486",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129673.58 480492.5,129672.77 480490.24,129666.84 480492.3,129667.63 480494.57,129673.58 480492.5))","129670480492",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129671.97 480487.99,129671.16 480485.73,129665.26 480487.78,129666.05 480490.04,129671.97 480487.99))","129669480488",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129669.54 480481.21,129668.73 480478.96,129662.9 480480.98,129663.68 480483.25,129669.54 480481.21))","129666480481",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129670.35 480483.47,129669.54 480481.21,129663.68 480483.25,129664.47 480485.51,129670.35 480483.47))","129667480483",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129668.73 480478.96,129667.93 480476.7,129662.11 480478.72,129662.9 480480.98,129668.73 480478.96))","129665480479",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129664.87 480536.34,129664.06 480534.04,129659.18 480535.73,129659.99 480538.04,129664.87 480536.34))","129662480536",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129667.28 480543.26,129666.47 480540.96,129661.6 480542.65,129662.4 480544.95,129667.28 480543.26))","129664480543",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129666.47 480540.96,129665.67 480538.65,129660.79 480540.34,129661.6 480542.65,129666.47 480540.96))","129664480541",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129665.67 480538.65,129664.87 480536.34,129659.99 480538.04,129660.79 480540.34,129665.67 480538.65))","129663480538",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129664.06 480534.04,129663.26 480531.73,129658.37 480533.43,129659.18 480535.73,129664.06 480534.04))","129661480534",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129662.46 480529.43,129661.66 480527.12,129656.76 480528.82,129657.57 480531.12,129662.46 480529.43))","129660480529",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129663.26 480531.73,129662.46 480529.43,129657.57 480531.12,129658.37 480533.43,129663.26 480531.73))","129660480531",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129661.66 480527.12,129660.85 480524.82,129655.96 480526.51,129656.76 480528.82,129661.66 480527.12))","129659480527",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129658.45 480517.9,129657.64 480515.59,129652.73 480517.3,129653.54 480519.6,129658.45 480517.9))","129656480518",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129660.85 480524.82,129660.05 480522.51,129655.15 480524.21,129655.96 480526.51,129660.85 480524.82))","129658480525",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129663.47 480520.37,129666.16 480515.04,129665.11 480512.02,129662.15 480517.93,129663.47 480520.37))","129664480516",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129660.05 480522.51,129659.25 480520.2,129654.34 480521.91,129655.15 480524.21,129660.05 480522.51))","129657480522",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129659.25 480520.2,129658.45 480517.9,129653.54 480519.6,129654.34 480521.91,129659.25 480520.2))","129656480520",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129656.95 480501.27,129659.82 480496.72,129659.74 480496.47,129658.83 480493.72,129655.92 480498.32,129656.95 480501.27))","129658480498",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129662.23 480501.67,129664.37 480497.4,129663.42 480494.65,129660.72 480499.43,129661.54 480501.91,129662.23 480501.67))","129663480499",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129660.72 480499.43,129663.42 480494.65,129662.42 480491.73,129659.74 480496.47,129659.82 480496.72,129660.7 480499.38,129660.72 480499.43))","129662480496",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129659.0 480502.77,129660.7 480499.38,129659.82 480496.72,129656.95 480501.27,129657.64 480503.24,129659.0 480502.77))","129659480501",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129655.92 480498.32,129658.83 480493.72,129658.76 480493.5,129657.84 480490.71,129654.89 480495.38,129655.92 480498.32))","129657480495",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129658.76 480493.5,129661.41 480488.82,129660.4 480485.9,129657.78 480490.54,129657.84 480490.71,129658.76 480493.5))","129660480490",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129659.74 480496.47,129662.42 480491.73,129661.41 480488.82,129658.76 480493.5,129658.83 480493.72,129659.74 480496.47))","129661480493",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129657.78 480490.54,129660.4 480485.9,129659.39 480482.99,129656.8 480487.57,129656.84 480487.71,129657.78 480490.54))","129659480487",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129654.89 480495.38,129657.84 480490.71,129657.78 480490.54,129656.84 480487.71,129653.87 480492.43,129654.89 480495.38))","129656480492",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129656.8 480487.57,129659.39 480482.99,129658.38 480480.07,129655.82 480484.61,129655.85 480484.71,129656.8 480487.57))","129658480484",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129655.82 480484.61,129658.38 480480.07,129657.39 480477.21,129657.36 480477.17,129654.84 480481.64,129654.86 480481.71,129655.82 480484.61))","129657480481",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129654.84 480481.64,129657.36 480477.17,129656.87 480476.57,129656.25 480476.07,129655.52 480475.61,129653.91 480478.83,129654.84 480481.64))","129656480478",T98b,Stammerlandweg,Vissengraat,NIET FISCA,,1
"POLYGON ((129662.11 480478.72,129667.93 480476.7,129667.56 480475.69,129667.12 480475.25,129666.56 480475.05,129662.71 480475.69,129661.1 480475.97,129661.27 480476.32,129662.11 480478.72))","129664480477",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129659.46 480468.91,129658.02 480465.19,129657.66 480464.25,129655.66 480464.66,129656.78 480469.57,129659.46 480468.91))","129658480467",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129656.78 480469.57,129655.66 480464.66,129654.93 480464.81,129653.33 480465.15,129654.47 480470.14,129656.78 480469.57))","129655480467",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129657.64 480515.59,129656.84 480513.29,129651.93 480514.99,129652.73 480517.3,129657.64 480515.59))","129655480515",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129656.84 480513.29,129655.99 480510.84,129654.3 480511.52,129651.17 480512.83,129651.93 480514.99,129656.84 480513.29))","129654480513",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129651.64 480498.34,129650.69 480495.63,129644.44 480493.9,129645.4 480496.62,129651.64 480498.34))","129648480496",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129654.26 480505.88,129653.57 480503.91,129647.38 480502.2,129648.36 480504.96,129653.18 480506.29,129654.26 480505.88))","129651480504",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
"POLYGON ((129652.62 480501.15,129651.64 480498.34,129645.4 480496.62,129646.41 480499.44,129652.62 480501.15))","129649480499",T98b,Stammerlandweg,Haaks,NIET FISCA,,1
