objectid;id;stadsdeel;buurt;straat;eigenaar;beheerder;onderhouder;soort;voet;kleur;aanleg_jaar;standplaats;locatie;inhoud;geo_shape;geo_point_2d
9308;12250.0;Stratum;Nieuwe Erven;;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2020;Beplanting;Park;50;"{""coordinates"": [5.497507188945264, 51.42116254494316], ""type"": ""Point""}";51.42116254494316, 5.497507188945264
9310;12371.0;Strijp 2;Zandrijk;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2017;Anders;Plein;50;"{""coordinates"": [5.411299009674581, 51.44768732389716], ""type"": ""Point""}";51.44768732389716, 5.411299009674581
9312;12390.0;Woensel noord 2;Eckart;;BOR;BOR Natuur;BOR Stedelijk;Bammens Prestige;Staal;Grijs;;Gazon;Overig;50;"{""coordinates"": [5.489716797191434, 51.46786421535632], ""type"": ""Point""}";51.46786421535632, 5.489716797191434
9313;12400.0;Strijp 2;Waterrijk;;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2021;Anders;Overig;50;"{""coordinates"": [5.399593742070421, 51.44091170621965], ""type"": ""Point""}";51.44091170621965, 5.399593742070421
9317;12195.0;Woensel zuid;Gildebuurt;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;;Beplanting;Overig;50;"{""coordinates"": [5.474269265332207, 51.452730665497604], ""type"": ""Point""}";51.452730665497604, 5.474269265332207
9320;12097.0;Woensel noord 2;Vlokhoven;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2018;Beplanting;Overig;50;"{""coordinates"": [5.481176791033823, 51.47587435805012], ""type"": ""Point""}";51.47587435805012, 5.481176791033823
9321;12114.0;Woensel zuid;Barrier;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Hangend;Grijs;2015;Anders;Park;50;"{""coordinates"": [5.457665849148487, 51.46245704311784], ""type"": ""Point""}";51.46245704311784, 5.457665849148487
9326;12145.0;Strijp 2;Meerrijk;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2019;Anders;Overig;50;"{""coordinates"": [5.409731786588873, 51.44480563954997], ""type"": ""Point""}";51.44480563954997, 5.409731786588873
9327;12173.0;Strijp 1;Schoot;;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Groen;2017;Verharding;Overig;50;"{""coordinates"": [5.4595464052347555, 51.442892282503024], ""type"": ""Point""}";51.442892282503024, 5.4595464052347555
9329;12312.0;Woensel noord 1;Achtse Barrier-Hoeven;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Gazon;Park;50;"{""coordinates"": [5.447541137309677, 51.48678723702003], ""type"": ""Point""}";51.48678723702003, 5.447541137309677
9330;12313.0;Woensel noord 1;Achtse Barrier-Hoeven;;BOR;Particulier;Particulier;Bammens Prestige;Staal;Groen;2012;Verharding;Plein;50;"{""coordinates"": [5.443631413412408, 51.487933913651034], ""type"": ""Point""}";51.487933913651034, 5.443631413412408
9331;12314.0;Woensel noord 1;Achtse Barrier-Gunterslaer;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Beplanting;Park;50;"{""coordinates"": [5.45136055122065, 51.477472432663056], ""type"": ""Point""}";51.477472432663056, 5.45136055122065
9336;12193.0;Woensel noord 1;Castiliëlaan;;BOR;BOR Natuur;BOR Natuur;Falco Jona;Beton;Grijs;2020;Anders;Overig;50;"{""coordinates"": [5.453920091837275, 51.487073959771095], ""type"": ""Point""}";51.487073959771095, 5.453920091837275
9339;12251.0;Gestel;Genderdal;;;BOR Stedelijk;BOR Stedelijk;;;;;;;;"{""coordinates"": [5.455378503863756, 51.429270512904964], ""type"": ""Point""}";51.429270512904964, 5.455378503863756
9340;12014.0;Woensel zuid;Rapenland;;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Groen;2016;Verharding;Overig;50;"{""coordinates"": [5.470100399072506, 51.460738434158394], ""type"": ""Point""}";51.460738434158394, 5.470100399072506
9345;12422.0;Centrum;Witte Dame;;BOR;BOR;BOR Stedelijk;Bammens Prestige;Staal;Grijs;;Anders;Winkel;50;"{""coordinates"": [5.472154378618384, 51.440065516345065], ""type"": ""Point""}";51.440065516345065, 5.472154378618384
9346;12423.0;Centrum;Witte Dame;;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;;;"{""coordinates"": [5.471847214153038, 51.43975190065998], ""type"": ""Point""}";51.43975190065998, 5.471847214153038
9347;5329.0;Woensel noord 2;'t Hool;Luxemburglaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2010;Verharding;Park;50;"{""coordinates"": [5.478013924559203, 51.47347723873956], ""type"": ""Point""}";51.47347723873956, 5.478013924559203
9348;12435.0;Strijp 1;Drents Dorp;;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Groen;;Verharding;;50;"{""coordinates"": [5.437431204626721, 51.447496428770066], ""type"": ""Point""}";51.447496428770066, 5.437431204626721
9356;12580.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.487017541290873, 51.44923754240158], ""type"": ""Point""}";51.44923754240158, 5.487017541290873
9357;12581.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.493393363559652, 51.449961602401295], ""type"": ""Point""}";51.449961602401295, 5.493393363559652
9358;12582.0;Strijp 2;Flight Forum;;;;;;;;;;;;"{""coordinates"": [5.402300433388444, 51.45357875293707], ""type"": ""Point""}";51.45357875293707, 5.402300433388444
9362;12588.0;Strijp 2;Flight Forum;;;;;;;;;;;;"{""coordinates"": [5.401224198694053, 51.45403172096146], ""type"": ""Point""}";51.45403172096146, 5.401224198694053
9363;12589.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.492207324657092, 51.44649636941345], ""type"": ""Point""}";51.44649636941345, 5.492207324657092
5359;5250.0;Woensel noord 1;Prinsejagt;de Klerklaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2009;Verharding;Winkel;50;"{""coordinates"": [5.457760267791988, 51.46477738917442], ""type"": ""Point""}";51.46477738917442, 5.457760267791988
5360;5257.0;Woensel noord 1;Kerkdorp Acht;Merwedestraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Gazon;Plein;50;"{""coordinates"": [5.428133965316456, 51.47754777500872], ""type"": ""Point""}";51.47754777500872, 5.428133965316456
5374;8374.0;Park Meerland;Meerrijk;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2011;Anders;Park;50;"{""coordinates"": [5.399075312742996, 51.44309091209143], ""type"": ""Point""}";51.44309091209143, 5.399075312742996
5377;9624.0;Park Meerland;Meerrijk;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Anders;Park;50;"{""coordinates"": [5.403896467859797, 51.44314407163081], ""type"": ""Point""}";51.44314407163081, 5.403896467859797
5386;8668.0;Gestel;Gennep;B.P. Rapelenburg;BOR;BOR Natuur;BOR Natuur;Bammens Prestige;Staal;Groen;2011;Gazon;Park;50;"{""coordinates"": [5.478772084147065, 51.42089455821804], ""type"": ""Point""}";51.42089455821804, 5.478772084147065
5391;8675.0;Gestel;Hanevoet;Buitengebied 732;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Hangend;Groen;2011;Gazon;Park;50;"{""coordinates"": [5.437777962354305, 51.41247284004248], ""type"": ""Point""}";51.41247284004248, 5.437777962354305
5392;8676.0;Gestel;Hanevoet;Buitengebied 732;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2011;Verharding;Park;50;"{""coordinates"": [5.4388552314356, 51.41277199536733], ""type"": ""Point""}";51.41277199536733, 5.4388552314356
5393;8416.0;Park Meerland;Meerrijk;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Gazon;Park;50;"{""coordinates"": [5.405546159372536, 51.441820750493136], ""type"": ""Point""}";51.441820750493136, 5.405546159372536
5394;8371.0;Park Meerland;Meerrijk;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2011;Gazon;Park;50;"{""coordinates"": [5.400194642325652, 51.4442913080717], ""type"": ""Point""}";51.4442913080717, 5.400194642325652
5396;9211.0;Park Meerland;Meerrijk;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2011;Anders;Overig;50;"{""coordinates"": [5.407054371205008, 51.4444387290464], ""type"": ""Point""}";51.4444387290464, 5.407054371205008
5401;8417.0;Park Meerland;Meerrijk;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Verharding;Park;50;"{""coordinates"": [5.4057416922911665, 51.442441863285715], ""type"": ""Point""}";51.442441863285715, 5.4057416922911665
5403;2650.0;Stratum;Schuttersbosch;Rendierveld;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Gazon;Overig;50;"{""coordinates"": [5.504314287729936, 51.41190507222572], ""type"": ""Point""}";51.41190507222572, 5.504314287729936
5408;9429.0;Woensel zuid;Kronehoef;Kloosterdreef;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2012;Verharding;Abri;50;"{""coordinates"": [5.471247323502502, 51.45592080517884], ""type"": ""Point""}";51.45592080517884, 5.471247323502502
5410;8637.0;Centrum;Binnenstad;18 Septemberplein;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Grijs;2012;Verharding;Plein;50;"{""coordinates"": [5.477633052138379, 51.44134206772042], ""type"": ""Point""}";51.44134206772042, 5.477633052138379
5414;7438.0;Woensel zuid;Mensfort;Dr Berlagelaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Verharding;Overig;50;"{""coordinates"": [5.460235314794056, 51.46371031973447], ""type"": ""Point""}";51.46371031973447, 5.460235314794056
5415;7449.0;Woensel zuid;Generalenbuurt;Generaal Coenderslaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Beton;Geel;2006;Verharding;Winkel;100;"{""coordinates"": [5.482657159198392, 51.458292629871515], ""type"": ""Point""}";51.458292629871515, 5.482657159198392
5421;6523.0;Tongelre;Karpen;B.P. Karpendonck;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Gazon;Park;50;"{""coordinates"": [5.502182839407642, 51.452012344568196], ""type"": ""Point""}";51.452012344568196, 5.502182839407642
5423;5733.0;Centrum;Winkelcentrum;Winkelcentrum Woensel;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Superpole;Staal;Grijs;2008;Verharding;Winkel;120;"{""coordinates"": [5.474166784794972, 51.4683821262632], ""type"": ""Point""}";51.4683821262632, 5.474166784794972
5424;8603.0;Gestel;Genderbeemd;Ruwenberg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Verharding;Park;50;"{""coordinates"": [5.4392454924496265, 51.42547124828558], ""type"": ""Point""}";51.42547124828558, 5.4392454924496265
9364;12590.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.490813858211153, 51.45054279611844], ""type"": ""Point""}";51.45054279611844, 5.490813858211153
9366;12593.0;Woensel noord 1;Achtse Barrier-Gunterslaer;;;;;;;;;;;;"{""coordinates"": [5.448147754116556, 51.476682521651554], ""type"": ""Point""}";51.476682521651554, 5.448147754116556
9369;12480.0;Woensel zuid;Hemelrijken;;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;;;"{""coordinates"": [5.4726072497254235, 51.45007103677738], ""type"": ""Point""}";51.45007103677738, 5.4726072497254235
9372;12695.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.491207636662541, 51.449169246515616], ""type"": ""Point""}";51.449169246515616, 5.491207636662541
9373;12696.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.485133213719024, 51.451805586283044], ""type"": ""Point""}";51.451805586283044, 5.485133213719024
9375;12698.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.489236309697089, 51.45063189158686], ""type"": ""Point""}";51.45063189158686, 5.489236309697089
9376;12699.0;Centrum;Witte Dame;;;;;;;;;;;;"{""coordinates"": [5.472409537521573, 51.44050155905431], ""type"": ""Point""}";51.44050155905431, 5.472409537521573
9377;12700.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.489079324964791, 51.4516991004668], ""type"": ""Point""}";51.4516991004668, 5.489079324964791
9381;12706.0;Strijp 2;BeA2;;;;;;;;;;;;"{""coordinates"": [5.401525053171434, 51.46250215813434], ""type"": ""Point""}";51.46250215813434, 5.401525053171434
9385;12712.0;Strijp 2;Flight Forum;;;;;;;;;;;;"{""coordinates"": [5.4008628990714715, 51.454042605059705], ""type"": ""Point""}";51.454042605059705, 5.4008628990714715
5430;8655.0;Centrum;Binnenstad;Nieuwe Emmasingel;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Grijs;2012;Verharding;Winkel;50;"{""coordinates"": [5.476504637235113, 51.43890316167387], ""type"": ""Point""}";51.43890316167387, 5.476504637235113
5436;8230.0;Woensel zuid;Gildebuurt;Looierstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Gazon;Overig;50;"{""coordinates"": [5.475600833086947, 51.451217643014665], ""type"": ""Point""}";51.451217643014665, 5.475600833086947
5437;8231.0;Woensel zuid;Gildebuurt;Verwerstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Blauw;2012;Verharding;Winkel;50;"{""coordinates"": [5.473151998094006, 51.4502834603744], ""type"": ""Point""}";51.4502834603744, 5.473151998094006
5444;8194.0;Woensel noord 1;Woenselse Heide;Noordzeelaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Gazon;School;50;"{""coordinates"": [5.465960904590483, 51.48061839210787], ""type"": ""Point""}";51.48061839210787, 5.465960904590483
5449;5972.0;Gestel;Rapelenburg;Franz Leharplein;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2008;Verharding;Winkel;70;"{""coordinates"": [5.462367699727781, 51.423524569859225], ""type"": ""Point""}";51.423524569859225, 5.462367699727781
5455;4803.0;Woensel noord 2;'t Hool;Hosingenhof;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2010;Verharding;Overig;50;"{""coordinates"": [5.476947098573682, 51.474057294342515], ""type"": ""Point""}";51.474057294342515, 5.476947098573682
5459;4809.0;Tongelre;Lakerlopen;Picushof;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2010;Verharding;Overig;50;"{""coordinates"": [5.492985630792813, 51.437351184838164], ""type"": ""Point""}";51.437351184838164, 5.492985630792813
5460;4814.0;Woensel noord 1;Jagershoef;Genovevalaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2010;Verharding;Abri;50;"{""coordinates"": [5.472293946400132, 51.468710930696965], ""type"": ""Point""}";51.468710930696965, 5.472293946400132
5464;3895.0;Woensel noord 2;'t Hool;Ettelbrückhof;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Beplanting;Park;50;"{""coordinates"": [5.476951152283507, 51.47127115090176], ""type"": ""Point""}";51.47127115090176, 5.476951152283507
5465;3898.0;Woensel noord 2;'t Hool;Luxemburglaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Beplanting;Park;50;"{""coordinates"": [5.477813537534808, 51.472838715204496], ""type"": ""Point""}";51.472838715204496, 5.477813537534808
5467;3900.0;Woensel noord 2;'t Hool;Echternachlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Gazon;Park;50;"{""coordinates"": [5.474350362603047, 51.4759563122347], ""type"": ""Point""}";51.4759563122347, 5.474350362603047
5470;2654.0;Stratum;Tuindorp;;Particulier;Particulier;Particulier;Bammens Prestige;Staal;Geel;2006;Beplanting;Plein;50;"{""coordinates"": [5.494647978753594, 51.426921717306996], ""type"": ""Point""}";51.426921717306996, 5.494647978753594
5472;2658.0;Stratum;Bloemenplein;Leenderweg;Particulier;Onbekend;Onbekend;Anders;Staal;Blauw;2010;Verharding;Winkel;50;"{""coordinates"": [5.48894704189387, 51.42644707678993], ""type"": ""Point""}";51.42644707678993, 5.48894704189387
5479;8579.0;Centrum;Witte Dame;Lichtplein;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Verharding;Plein;50;"{""coordinates"": [5.474639054558404, 51.43995277408606], ""type"": ""Point""}";51.43995277408606, 5.474639054558404
5481;2684.0;Stratum;Bloemenplein;Aalsterweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2009;Verharding;Winkel;50;"{""coordinates"": [5.4867952215152975, 51.42742841584455], ""type"": ""Point""}";51.42742841584455, 5.4867952215152975
5483;2687.0;Stratum;Looiakkers;Aalsterweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2009;Verharding;Winkel;50;"{""coordinates"": [5.486287815099287, 51.42673608210302], ""type"": ""Point""}";51.42673608210302, 5.486287815099287
5485;8621.0;Centrum;Bergen;Spijndhof;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2011;Beplanting;Overig;50;"{""coordinates"": [5.474244837156416, 51.43695950888828], ""type"": ""Point""}";51.43695950888828, 5.474244837156416
5487;11948.0;Park Centrum;Elzent-Noord;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2014;Beplanting;Park;50;"{""coordinates"": [5.479191289372284, 51.431341970936934], ""type"": ""Point""}";51.431341970936934, 5.479191289372284
5491;3686.0;Gestel;Hanevoet;Buitengebied 732;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Gazon;Park;50;"{""coordinates"": [5.44400944840599, 51.41251133609356], ""type"": ""Point""}";51.41251133609356, 5.44400944840599
5493;3688.0;Gestel;Hanevoet;Oldengaarde;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Verharding;School;50;"{""coordinates"": [5.438576522418688, 51.415350751127065], ""type"": ""Point""}";51.415350751127065, 5.438576522418688
5505;5823.0;Centrum;Binnenstad;Stratumsedijk;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2016;Beplanting;Winkel;50;"{""coordinates"": [5.48358809928242, 51.43456694845319], ""type"": ""Point""}";51.43456694845319, 5.48358809928242
5507;5827.0;Stratum;Gerardusplein;Roostenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens XL;Staal;Groen;2008;Verharding;Cafetaria;100;"{""coordinates"": [5.491962295755984, 51.41996773090156], ""type"": ""Point""}";51.41996773090156, 5.491962295755984
5510;2847.0;Woensel noord 1;Kerkdorp Acht;Waverstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Gazon;Park;50;"{""coordinates"": [5.432727757567656, 51.481049234742656], ""type"": ""Point""}";51.481049234742656, 5.432727757567656
5518;2489.0;Woensel noord 2;Blixembosch-Oost;Stiffelio;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Hangend;Groen;2012;Gazon;Park;50;"{""coordinates"": [5.476849134125277, 51.48988422173089], ""type"": ""Point""}";51.48988422173089, 5.476849134125277
5522;3766.0;Tongelre;Koudenhoven;Buitengebied in brt: 324;BOR;BOR Natuur;BOR Natuur;Bammens Prestige;Staal;Groen;2006;Beplanting;Park;50;"{""coordinates"": [5.504344534188976, 51.45778594723692], ""type"": ""Point""}";51.45778594723692, 5.504344534188976
5530;5849.0;Strijp 1;Drents Dorp;Gelderlandplein;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2008;Beplanting;Plein;50;"{""coordinates"": [5.445216790222906, 51.445922841998495], ""type"": ""Point""}";51.445922841998495, 5.445216790222906
5537;5503.0;Woensel zuid;Kronehoef;Kaakstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2008;Verharding;School;50;"{""coordinates"": [5.47392076171879, 51.456272736961296], ""type"": ""Point""}";51.456272736961296, 5.47392076171879
5538;5506.0;Woensel zuid;Generalenbuurt;Generaal Marshallweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2009;Beplanting;Abri;50;"{""coordinates"": [5.482221817491531, 51.46400670769873], ""type"": ""Point""}";51.46400670769873, 5.482221817491531
5539;5509.0;Woensel zuid;Woensel-West;Groenewoudseweg;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2012;Verharding;Plein;50;"{""coordinates"": [5.457521064654082, 51.45131527463628], ""type"": ""Point""}";51.45131527463628, 5.457521064654082
5541;5512.0;Woensel zuid;Rapenland;Winston Churchilllaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2006;Verharding;Cafetaria;50;"{""coordinates"": [5.4686277000817896, 51.46688571864886], ""type"": ""Point""}";51.46688571864886, 5.4686277000817896
5543;5516.0;Woensel zuid;Oude Gracht-West;B.P. Ouden Gracht;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Groen;2012;Verharding;Park;50;"{""coordinates"": [5.495245052670263, 51.45876277673726], ""type"": ""Point""}";51.45876277673726, 5.495245052670263
5546;5732.0;Centrum;Winkelcentrum;Winkelcentrum Woensel;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2010;Beplanting;Winkel;50;"{""coordinates"": [5.473266365268131, 51.47105439368828], ""type"": ""Point""}";51.47105439368828, 5.473266365268131
5547;5736.0;Centrum;Winkelcentrum;Winkelcentrum Woensel;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Superpole;Staal;Grijs;2008;Verharding;Winkel;120;"{""coordinates"": [5.4741087130530275, 51.46878887023562], ""type"": ""Point""}";51.46878887023562, 5.4741087130530275
5548;5737.0;Centrum;Winkelcentrum;Winkelcentrum Woensel;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Superpole;Staal;Grijs;2008;Verharding;Winkel;120;"{""coordinates"": [5.474209008831485, 51.470227815744806], ""type"": ""Point""}";51.470227815744806, 5.474209008831485
5553;3110.0;Tongelre;'t Hofke;Windevlinderstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2011;Verharding;Overig;50;"{""coordinates"": [5.522516808433064, 51.45292622061536], ""type"": ""Point""}";51.45292622061536, 5.522516808433064
5556;4283.0;Tongelre;Muschberg, Geestenberg;Groes;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Verharding;Plein;50;"{""coordinates"": [5.522415557360857, 51.44347680790995], ""type"": ""Point""}";51.44347680790995, 5.522415557360857
5570;5349.0;Woensel noord 1;Woenselse Heide;Baronielaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2011;Gazon;Park;50;"{""coordinates"": [5.460824481349517, 51.48098981256552], ""type"": ""Point""}";51.48098981256552, 5.460824481349517
5572;5353.0;Woensel noord 1;Achtse Barrier-Hoeven;B.P. Achtse Barrier Noord;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2010;Beplanting;Winkel;50;"{""coordinates"": [5.440715703852533, 51.48771178129256], ""type"": ""Point""}";51.48771178129256, 5.440715703852533
5574;5357.0;Woensel noord 1;Woenselse Heide;Roelantlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2010;Gazon;Park;50;"{""coordinates"": [5.462397746256553, 51.47611270766598], ""type"": ""Point""}";51.47611270766598, 5.462397746256553
5580;2857.0;Woensel noord 2;Eckart;Schildstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2011;Gazon;Park;50;"{""coordinates"": [5.490026524419145, 51.4745048322555], ""type"": ""Point""}";51.4745048322555, 5.490026524419145
5584;4211.0;Stratum;Gerardusplein;Roostenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens XL;Staal;Grijs;2008;Verharding;Cafetaria;100;"{""coordinates"": [5.491928488824806, 51.41986411274311], ""type"": ""Point""}";51.41986411274311, 5.491928488824806
5589;5017.0;Gestel;Bennekel-Oost;van Beethovenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2008;Verharding;Overig;50;"{""coordinates"": [5.462408640076405, 51.41917961877033], ""type"": ""Point""}";51.41917961877033, 5.462408640076405
5591;5022.0;Gestel;Bennekel-Oost;Test;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Gazon;Park;50;"{""coordinates"": [5.468970577132811, 51.42334140438079], ""type"": ""Point""}";51.42334140438079, 5.468970577132811
5596;5033.0;Gestel;Bennekel-West, Gagelbosch;Peter van Anrooylaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2006;Verharding;Plein;50;"{""coordinates"": [5.45568481306868, 51.42067077846181], ""type"": ""Point""}";51.42067077846181, 5.45568481306868
5597;5034.0;Gestel;Bennekel-West, Gagelbosch;Buitengebied 625;BOR;BOR Natuur;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2008;Gazon;Park;50;"{""coordinates"": [5.457162094958848, 51.41563784242636], ""type"": ""Point""}";51.41563784242636, 5.457162094958848
5600;5859.0;Gestel;Genderdal;B.P. Genderdal;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2008;Anders;Park;50;"{""coordinates"": [5.445609588462271, 51.42128027899884], ""type"": ""Point""}";51.42128027899884, 5.445609588462271
5605;5867.0;Stratum;Gerardusplein;;Particulier;Particulier;BOR Stedelijk;Bammens Prestige;Staal;Groen;2008;Beplanting;Plein;50;"{""coordinates"": [5.489601754009852, 51.42091762543734], ""type"": ""Point""}";51.42091762543734, 5.489601754009852
5607;8822.0;Gestel;Bennekel-West, Gagelbosch;Locatellistraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2008;Beplanting;School;50;"{""coordinates"": [5.448095669012063, 51.4155969382603], ""type"": ""Point""}";51.4155969382603, 5.448095669012063
5609;5873.0;Tongelre;Villapark;Fazantlaan;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2008;Beplanting;Overig;50;"{""coordinates"": [5.487481986685979, 51.440263629955226], ""type"": ""Point""}";51.440263629955226, 5.487481986685979
5611;2907.0;Woensel noord 1;Achtse Barrier-Gunterslaer;;Particulier;Particulier;Particulier;Bammens Prestige;Staal;Geel;2010;Verharding;Winkel;50;"{""coordinates"": [5.448767342578457, 51.48284456020713], ""type"": ""Point""}";51.48284456020713, 5.448767342578457
5613;11927.0;Woensel noord 1;Castiliëlaan;;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Groen;2017;Verharding;Abri;50;"{""coordinates"": [5.451627877788325, 51.49123495371267], ""type"": ""Point""}";51.49123495371267, 5.451627877788325
