OBJECTID,Entity,Layer,Color,Linetype,Elevation,LineWt,RefName,M02_GRONDSLAGPUNT,KENPUNT_WATER,KENPUNT_STEIGER,KENPUNT_TRAP,Shape__Length
1022,Insert,Soort_Punt_aanduiding,4,Continuous,11.32,25,M02_GRONDSLAGPUNT,Q22,,,,0.156880336890331
1023,Insert,Soort_Punt_aanduiding,4,Continuous,11.33,25,M02_GRONDSLAGPUNT,Q22,,,,0.156880336890331
1024,Insert,Soort_Punt_aanduiding,4,Continuous,11.28,25,M02_GRONDSLAGPUNT,Q22,,,,0.156880336890331
1025,Insert,Soort_Punt_aanduiding,4,Continuous,11.15,25,M02_GRONDSLAGPUNT,Q22,,,,0.156880336890331
1026,Insert,Soort_Punt_aanduiding,4,Continuous,11.14,25,M02_GRONDSLAGPUNT,Q22,,,,0.156880336890331
1027,Insert,Soort_Punt_aanduiding,4,Continuous,11.9,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1028,Insert,Soort_Punt_aanduiding,4,Continuous,11.06,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1029,Insert,Soort_Punt_aanduiding,4,Continuous,11.08,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1030,Insert,Soort_Punt_aanduiding,4,Continuous,11.06,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1031,Insert,Soort_Punt_aanduiding,4,Continuous,11.71,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1032,Insert,Soort_Punt_aanduiding,4,Continuous,11.13,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1033,Insert,Soort_Punt_aanduiding,4,Continuous,12.01,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1034,Insert,Soort_Punt_aanduiding,4,Continuous,11.83,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1035,Insert,Soort_Punt_aanduiding,4,Continuous,11.65,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1036,Insert,Soort_Punt_aanduiding,4,Continuous,11.78,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1037,Insert,Soort_Punt_aanduiding,4,Continuous,11.98,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1038,Insert,Soort_Punt_aanduiding,4,Continuous,11.06,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1039,Insert,Soort_Punt_aanduiding,4,Continuous,11.01,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1040,Insert,Soort_Punt_aanduiding,4,Continuous,11.07,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1041,Insert,Soort_Punt_aanduiding,4,Continuous,11.61,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1042,Insert,Soort_Punt_aanduiding,4,Continuous,11.1,25,M02_GRONDSLAGPUNT,Q86,,,,0.156880336890331
1043,Insert,Soort_Punt_aanduiding,4,Continuous,12.08,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1044,Insert,Soort_Punt_aanduiding,4,Continuous,11.95,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1045,Insert,Soort_Punt_aanduiding,4,Continuous,11.88,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1046,Insert,Soort_Punt_aanduiding,4,Continuous,11.88,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1047,Insert,Soort_Punt_aanduiding,4,Continuous,11.85,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1048,Insert,Soort_Punt_aanduiding,4,Continuous,11.78,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1049,Insert,Soort_Punt_aanduiding,4,Continuous,11.03,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1050,Insert,Soort_Punt_aanduiding,4,Continuous,10.99,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1051,Insert,Soort_Punt_aanduiding,4,Continuous,11.02,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1052,Insert,Soort_Punt_aanduiding,4,Continuous,11.62,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1053,Insert,Soort_Punt_aanduiding,4,Continuous,11.84,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1054,Insert,Soort_Punt_aanduiding,4,Continuous,11.86,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1055,Insert,Soort_Punt_aanduiding,4,Continuous,11.79,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1056,Insert,Soort_Punt_aanduiding,4,Continuous,11.18,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1057,Insert,Soort_Punt_aanduiding,4,Continuous,11.23,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1058,Insert,Soort_Punt_aanduiding,4,Continuous,11.82,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1059,Insert,Soort_Punt_aanduiding,4,Continuous,11.04,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1060,Insert,Soort_Punt_aanduiding,4,Continuous,11.03,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1061,Insert,Soort_Punt_aanduiding,4,Continuous,11.04,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1062,Insert,Soort_Punt_aanduiding,4,Continuous,11.23,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1063,Insert,Soort_Punt_aanduiding,4,Continuous,12.23,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1064,Insert,Soort_Punt_aanduiding,4,Continuous,11.79,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1065,Insert,Soort_Punt_aanduiding,4,Continuous,10.95,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1066,Insert,Soort_Punt_aanduiding,4,Continuous,10.94,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1067,Insert,Soort_Punt_aanduiding,4,Continuous,10.96,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1068,Insert,Soort_Punt_aanduiding,4,Continuous,11.8,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1069,Insert,Soort_Punt_aanduiding,4,Continuous,10.96,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1070,Insert,Soort_Punt_aanduiding,4,Continuous,11.83,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1071,Insert,Soort_Punt_aanduiding,4,Continuous,11.8,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1072,Insert,Soort_Punt_aanduiding,4,Continuous,11.05,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1073,Insert,Soort_Punt_aanduiding,4,Continuous,11.87,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1074,Insert,Soort_Punt_aanduiding,4,Continuous,10.91,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1075,Insert,Soort_Punt_aanduiding,4,Continuous,10.83,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1076,Insert,Soort_Punt_aanduiding,4,Continuous,10.93,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1077,Insert,Soort_Punt_aanduiding,4,Continuous,11.71,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1078,Insert,Soort_Punt_aanduiding,4,Continuous,11.83,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1079,Insert,Soort_Punt_aanduiding,4,Continuous,11.75,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1080,Insert,Soort_Punt_aanduiding,4,Continuous,11.75,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1081,Insert,Soort_Punt_aanduiding,4,Continuous,11.79,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1082,Insert,Soort_Punt_aanduiding,4,Continuous,11.78,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1083,Insert,Soort_Punt_aanduiding,4,Continuous,11.74,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1084,Insert,Soort_Punt_aanduiding,4,Continuous,11.72,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1085,Insert,Soort_Punt_aanduiding,4,Continuous,10.88,25,M02_GRONDSLAGPUNT,Q86,,,,0.156880336890331
1086,Insert,Soort_Punt_aanduiding,4,Continuous,10.83,25,M02_GRONDSLAGPUNT,Q39,,,,0.156880336890331
1087,Insert,Soort_Punt_aanduiding,4,Continuous,11.75,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1088,Insert,Soort_Punt_aanduiding,4,Continuous,10.78,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1089,Insert,Soort_Punt_aanduiding,4,Continuous,10.72,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1090,Insert,Soort_Punt_aanduiding,4,Continuous,10.8,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1091,Insert,Soort_Punt_aanduiding,4,Continuous,11.63,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1092,Insert,Soort_Punt_aanduiding,4,Continuous,11.8,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1093,Insert,Soort_Punt_aanduiding,4,Continuous,11.81,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1094,Insert,Soort_Punt_aanduiding,4,Continuous,10.89,25,M02_GRONDSLAGPUNT,Q86,,,,0.156880336890331
1095,Insert,Soort_Punt_aanduiding,4,Continuous,10.89,25,M02_GRONDSLAGPUNT,Q39,,,,0.156880336890331
1096,Insert,Soort_Punt_aanduiding,4,Continuous,11.75,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1097,Insert,Soort_Punt_aanduiding,4,Continuous,11.03,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1098,Insert,Soort_Punt_aanduiding,4,Continuous,11,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1099,Insert,Soort_Punt_aanduiding,4,Continuous,10.99,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1100,Insert,Soort_Punt_aanduiding,4,Continuous,11.73,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1101,Insert,Soort_Punt_aanduiding,4,Continuous,11.76,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1102,Insert,Soort_Punt_aanduiding,4,Continuous,11.01,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1103,Insert,Soort_Punt_aanduiding,4,Continuous,11.01,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1104,Insert,Soort_Punt_aanduiding,4,Continuous,11.01,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1105,Insert,Soort_Punt_aanduiding,4,Continuous,11.83,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1106,Insert,Soort_Punt_aanduiding,4,Continuous,11.82,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1107,Insert,Soort_Punt_aanduiding,4,Continuous,11.02,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1108,Insert,Soort_Punt_aanduiding,4,Continuous,10.96,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1109,Insert,Soort_Punt_aanduiding,4,Continuous,10.93,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1110,Insert,Soort_Punt_aanduiding,4,Continuous,11.68,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1111,Insert,Soort_Punt_aanduiding,4,Continuous,11.78,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1112,Insert,Soort_Punt_aanduiding,4,Continuous,10.87,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1113,Insert,Soort_Punt_aanduiding,4,Continuous,10.84,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1114,Insert,Soort_Punt_aanduiding,4,Continuous,10.87,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1115,Insert,Soort_Punt_aanduiding,4,Continuous,11.98,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1116,Insert,Soort_Punt_aanduiding,4,Continuous,10.88,25,M02_GRONDSLAGPUNT,Q39,,,,0.156880336890331
1117,Insert,Soort_Punt_aanduiding,4,Continuous,10.92,25,M02_GRONDSLAGPUNT,Q86,,,,0.156880336890331
1118,Insert,Soort_Punt_aanduiding,4,Continuous,12.01,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1119,Insert,Soort_Punt_aanduiding,4,Continuous,11.85,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1120,Insert,Soort_Punt_aanduiding,4,Continuous,11.84,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1121,Insert,Soort_Punt_aanduiding,4,Continuous,11.75,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1122,Insert,Soort_Punt_aanduiding,4,Continuous,11.6,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1123,Insert,Soort_Punt_aanduiding,4,Continuous,11.7,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1124,Insert,Soort_Punt_aanduiding,4,Continuous,10.62,25,M02_GRONDSLAGPUNT,Q86,,,,0.156880336890331
1125,Insert,Soort_Punt_aanduiding,4,Continuous,11.77,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1126,Insert,Soort_Punt_aanduiding,4,Continuous,11.23,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1127,Insert,Soort_Punt_aanduiding,4,Continuous,10.72,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1128,Insert,Soort_Punt_aanduiding,4,Continuous,10.97,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1129,Insert,Soort_Punt_aanduiding,4,Continuous,11.19,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1130,Insert,Soort_Punt_aanduiding,4,Continuous,11.24,25,M02_GRONDSLAGPUNT,Q22,,,,0.156880336890331
1131,Insert,Soort_Punt_aanduiding,4,Continuous,11.33,25,M02_GRONDSLAGPUNT,Q22,,,,0.156880336890331
1132,Insert,Soort_Punt_aanduiding,4,Continuous,11.32,25,M02_GRONDSLAGPUNT,Q22,,,,0.156880336890331
1133,Insert,Soort_Punt_aanduiding,4,Continuous,11.37,25,M02_GRONDSLAGPUNT,Q22,,,,0.156880336890331
1134,Insert,Soort_Punt_aanduiding,4,Continuous,11.76,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1135,Insert,Soort_Punt_aanduiding,4,Continuous,10.8,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1136,Insert,Soort_Punt_aanduiding,4,Continuous,10.74,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1137,Insert,Soort_Punt_aanduiding,4,Continuous,10.73,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1138,Insert,Soort_Punt_aanduiding,4,Continuous,12.19,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1139,Insert,Soort_Punt_aanduiding,4,Continuous,11.93,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1140,Insert,Soort_Punt_aanduiding,4,Continuous,10.78,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1141,Insert,Soort_Punt_aanduiding,4,Continuous,10.73,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1142,Insert,Soort_Punt_aanduiding,4,Continuous,10.79,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1143,Insert,Soort_Punt_aanduiding,4,Continuous,12.19,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1144,Insert,Soort_Punt_aanduiding,4,Continuous,11.47,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1145,Insert,Soort_Punt_aanduiding,4,Continuous,10.69,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1146,Insert,Soort_Punt_aanduiding,4,Continuous,10.79,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1147,Insert,Soort_Punt_aanduiding,4,Continuous,10.8,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1148,Insert,Soort_Punt_aanduiding,4,Continuous,10.83,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1149,Insert,Soort_Punt_aanduiding,4,Continuous,10.8,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1150,Insert,Soort_Punt_aanduiding,4,Continuous,10.76,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1151,Insert,Soort_Punt_aanduiding,4,Continuous,10.79,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1152,Insert,Soort_Punt_aanduiding,4,Continuous,10.78,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1153,Insert,Soort_Punt_aanduiding,4,Continuous,10.8,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1154,Insert,Soort_Punt_aanduiding,4,Continuous,10.81,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1155,Insert,Soort_Punt_aanduiding,4,Continuous,10.78,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1156,Insert,Soort_Punt_aanduiding,4,Continuous,10.74,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1157,Insert,Soort_Punt_aanduiding,4,Continuous,10.81,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1158,Insert,Soort_Punt_aanduiding,4,Continuous,10.82,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1159,Insert,Soort_Punt_aanduiding,4,Continuous,10.8,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1160,Insert,Soort_Punt_aanduiding,4,Continuous,10.76,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1161,Insert,Soort_Punt_aanduiding,4,Continuous,10.84,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1162,Insert,Soort_Punt_aanduiding,4,Continuous,10.84,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1163,Insert,Soort_Punt_aanduiding,4,Continuous,10.79,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1164,Insert,Soort_Punt_aanduiding,4,Continuous,10.77,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1165,Insert,Soort_Punt_aanduiding,4,Continuous,10.69,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1166,Insert,Soort_Punt_aanduiding,4,Continuous,10.77,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1167,Insert,Soort_Punt_aanduiding,4,Continuous,10.71,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1168,Insert,Soort_Punt_aanduiding,4,Continuous,10.74,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1169,Insert,Soort_Punt_aanduiding,4,Continuous,10.81,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1170,Insert,Soort_Punt_aanduiding,4,Continuous,10.85,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1171,Insert,Soort_Punt_aanduiding,4,Continuous,10.88,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1172,Insert,Soort_Punt_aanduiding,4,Continuous,10.93,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1173,Insert,Soort_Punt_aanduiding,4,Continuous,10.91,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1174,Insert,Soort_Punt_aanduiding,4,Continuous,10.79,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1175,Insert,Soort_Punt_aanduiding,4,Continuous,11.67,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1176,Insert,Soort_Punt_aanduiding,4,Continuous,11.68,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1177,Insert,Soort_Punt_aanduiding,4,Continuous,11.83,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1178,Insert,Soort_Punt_aanduiding,4,Continuous,11.55,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1179,Insert,Soort_Punt_aanduiding,4,Continuous,11,25,M02_GRONDSLAGPUNT,Q39,,,,0.156880336890331
1180,Insert,Soort_Punt_aanduiding,4,Continuous,10.9,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1181,Insert,Soort_Punt_aanduiding,4,Continuous,10.91,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1182,Insert,Soort_Punt_aanduiding,4,Continuous,11.9,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1183,Insert,Soort_Punt_aanduiding,4,Continuous,10.93,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1184,Insert,Soort_Punt_aanduiding,4,Continuous,10.84,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1185,Insert,Soort_Punt_aanduiding,4,Continuous,10.89,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1186,Insert,Soort_Punt_aanduiding,4,Continuous,11.91,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1187,Insert,Soort_Punt_aanduiding,4,Continuous,10.92,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1188,Insert,Soort_Punt_aanduiding,4,Continuous,10.83,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1189,Insert,Soort_Punt_aanduiding,4,Continuous,10.78,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1190,Insert,Soort_Punt_aanduiding,4,Continuous,10.86,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1191,Insert,Soort_Punt_aanduiding,4,Continuous,0,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1192,Insert,Soort_Punt_aanduiding,4,Continuous,11.73,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1193,Insert,Soort_Punt_aanduiding,4,Continuous,11.74,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1194,Insert,Soort_Punt_aanduiding,4,Continuous,11.95,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1195,Insert,Soort_Punt_aanduiding,4,Continuous,11.94,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1196,Insert,Soort_Punt_aanduiding,4,Continuous,10.65,25,M02_GRONDSLAGPUNT,Q86,,,,0.156880336890331
1197,Insert,Soort_Punt_aanduiding,4,Continuous,11.21,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1198,Insert,Soort_Punt_aanduiding,4,Continuous,11.03,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1199,Insert,Soort_Punt_aanduiding,4,Continuous,11.04,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1200,Insert,Soort_Punt_aanduiding,4,Continuous,11.03,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1201,Insert,Soort_Punt_aanduiding,4,Continuous,11.02,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1202,Insert,Soort_Punt_aanduiding,4,Continuous,11.18,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1203,Insert,Soort_Punt_aanduiding,4,Continuous,11.18,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1204,Insert,Soort_Punt_aanduiding,4,Continuous,12.01,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1205,Insert,Soort_Punt_aanduiding,4,Continuous,11.08,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1206,Insert,Soort_Punt_aanduiding,4,Continuous,11.03,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1207,Insert,Soort_Punt_aanduiding,4,Continuous,11.1,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1208,Insert,Soort_Punt_aanduiding,4,Continuous,11.93,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1209,Insert,Soort_Punt_aanduiding,4,Continuous,11.03,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1210,Insert,Soort_Punt_aanduiding,4,Continuous,11.05,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1211,Insert,Soort_Punt_aanduiding,4,Continuous,10.96,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1212,Insert,Soort_Punt_aanduiding,4,Continuous,10.99,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1213,Insert,Soort_Punt_aanduiding,4,Continuous,11.04,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1214,Insert,Soort_Punt_aanduiding,4,Continuous,11.94,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1215,Insert,Soort_Punt_aanduiding,4,Continuous,11.02,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1216,Insert,Soort_Punt_aanduiding,4,Continuous,10.87,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1217,Insert,Soort_Punt_aanduiding,4,Continuous,11,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1218,Insert,Soort_Punt_aanduiding,4,Continuous,12.02,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1219,Insert,Soort_Punt_aanduiding,4,Continuous,10.95,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1220,Insert,Soort_Punt_aanduiding,4,Continuous,10.76,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1221,Insert,Soort_Punt_aanduiding,4,Continuous,11.13,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1222,Insert,Soort_Punt_aanduiding,4,Continuous,11.92,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1223,Insert,Soort_Punt_aanduiding,4,Continuous,11.59,25,M02_GRONDSLAGPUNT,T09,,,,0.156880336890331
1224,Insert,Soort_Punt_aanduiding,4,Continuous,11.31,25,M02_GRONDSLAGPUNT,Q39,,,,0.156880336890331
1225,Insert,Soort_Punt_aanduiding,4,Continuous,11.95,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1226,Insert,Soort_Punt_aanduiding,4,Continuous,11.23,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1227,Insert,Soort_Punt_aanduiding,4,Continuous,10.95,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1228,Insert,Soort_Punt_aanduiding,4,Continuous,11.04,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1229,Insert,Soort_Punt_aanduiding,4,Continuous,12.21,25,M02_GRONDSLAGPUNT,Q19,,,,0.156880336890331
1230,Insert,Soort_Punt_aanduiding,4,Continuous,11.91,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1231,Insert,Soort_Punt_aanduiding,4,Continuous,11.58,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1232,Insert,Soort_Punt_aanduiding,4,Continuous,11.17,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1233,Insert,Soort_Punt_aanduiding,4,Continuous,11.3,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1234,Insert,Soort_Punt_aanduiding,4,Continuous,11.28,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
1235,Insert,Soort_Punt_aanduiding,4,Continuous,11.15,25,M02_GRONDSLAGPUNT,Q06,,,,0.156880336890331
