FID,run,date_,start_time,end_time,boot_file,se_anno_cad_data,gdb_geomattr_data,shape
vlieglijnen_kust_2005.286,289, ,22:41:00,22:43:00,0399025,,,"LINESTRING (101082.0700000003 512861.08999999985, 106853.0700000003 512882.94999999925, 101082.0700000003 512861.08999999985)"
vlieglijnen_kust_2005.287,290, ,22:36:39,22:39:26,0399024,,,"LINESTRING (101759.73000000045 522107.80000000075, 110481.80000000075 521102.25, 101759.73000000045 522107.80000000075)"
vlieglijnen_kust_2005.288,291, ,21:03:34,21:05:24,0399013,,,"LINESTRING (102612.26000000164 531857.2899999991, 108426.98000000045 530261.5199999996, 102612.26000000164 531857.2899999991)"
vlieglijnen_kust_2005.289,292, ,21:08:46,21:10:13,0399014,,,"LINESTRING (105016.83999999985 540011.0100000016, 110656.6799999997 539049.1799999997, 105016.83999999985 540011.0100000016)"
vlieglijnen_kust_2005.290,293, ,21:13:46,21:15:24,0399015,,,"LINESTRING (107243.46999999881 551474.7899999991, 112366.87000000104 550535.5, 107243.46999999881 551474.7899999991)"
vlieglijnen_kust_2005.291,294, ,20:35:51,20:38:40,0342032,,,"LINESTRING (116892.5399999991 559159.8900000006, 108097.37000000104 554463.4400000013, 116892.5399999991 559159.8900000006)"
vlieglijnen_kust_2005.292,295, ,20:31:54,20:33:41,0342031,,,"LINESTRING (107755.80999999866 558177.8999999985, 113946.58999999985 561422.7199999988, 107755.80999999866 558177.8999999985)"
vlieglijnen_kust_2005.293,296, ,20:25:04,20:26:42,0342030,,,"LINESTRING (110445.60000000149 570730.2300000004, 114843.1799999997 567869.6700000018, 110445.60000000149 570730.2300000004)"
vlieglijnen_kust_2005.294,297, ,20:20:43,20:22:25,0342029,,,"LINESTRING (119496.9299999997 573291.9299999997, 121375.51000000164 577262.5599999987, 119496.9299999997 573291.9299999997)"
vlieglijnen_kust_2005.295,298, ,17:41:15,17:43:19,0398003,,,"LINESTRING (126370.82999999821 589985.6700000018, 130981.8900000006 584947.6600000001, 126370.82999999821 589985.6700000018)"
vlieglijnen_kust_2005.296,299, ,17:45:55,17:47:56,0398004,,,"LINESTRING (131878.48000000045 592718.1499999985, 136660.3200000003 588790.2100000009, 131878.48000000045 592718.1499999985)"
vlieglijnen_kust_2005.297,300, ,17:01:48,17:03:58,0372026,,,"LINESTRING (145113.9299999997 596902.2600000016, 141015.2100000009 602836.870000001, 145113.9299999997 596902.2600000016)"
vlieglijnen_kust_2005.298,301, ,17:52:02,17:56:16,0372034,,,"LINESTRING (170175.8900000006 610223.1000000015, 173463.41000000015 602367.2199999988, 170175.8900000006 610223.1000000015)"
vlieglijnen_kust_2005.299,302, ,17:16:23,17:20:52,0372028,,,"LINESTRING (181575.3200000003 609826.2199999988, 182785.4299999997 591002.3099999987, 181575.3200000003 609826.2199999988)"
vlieglijnen_kust_2005.300,303, ,23:56:42,00:01:02,0394003,,,"LINESTRING (199458.0300000012 598531.870000001, 209043.69000000134 614305.5500000007, 199458.0300000012 598531.870000001)"
vlieglijnen_kust_2005.301,304, ,12:27:05,12:31:09,0303013,,,"LINESTRING (232254.4200000018 599079.7100000009, 235285.76000000164 619103.6600000001, 232254.4200000018 599079.7100000009)"
vlieglijnen_kust_2005.302,305, ,12:16:44,12:23:32,0303012,,,"LINESTRING (237890.1499999985 600403.25, 225807.4699999988 620341.8099999987, 237890.1499999985 600403.25)"
vlieglijnen_kust_2005.303,306, ,17:06:26,17:13:33,0372027,,,"LINESTRING (172566.73999999836 586565.25, 147826.75 605254.6999999993, 172566.73999999836 586565.25)"
vlieglijnen_kust_2005.304,307, ,01:15:55,01:22:18,0394017,,,"LINESTRING (214248.23999999836 587506.4400000013, 217878.5700000003 615742.3000000007, 214248.23999999836 587506.4400000013)"
vlieglijnen_kust_2005.305,308, ,14:53:25,14:54:52,0337012,,,"LINESTRING (56168.37999999896 424568.66000000015, 55108.73000000045 429602, 56168.37999999896 424568.66000000015)"
vlieglijnen_kust_2005.306,309, ,13:19:44,13:22:28,0326027,,,"LINESTRING (29574.75 387983.80999999866, 27137.75 378822.83999999985, 29574.75 387983.80999999866)"
vlieglijnen_kust_2005.307,312, ,13:07:32,13:10:26,0326025,,,"LINESTRING (39828.17000000179 412533.3599999994, 36642.28000000119 401453.3599999994, 39828.17000000179 412533.3599999994)"
vlieglijnen_kust_2005.308,319, ,17:04:13,17:06:20,0396003,,,"LINESTRING (64066.51000000164 433243.7199999988, 61508.109999999404 425614.2100000009, 64066.51000000164 433243.7199999988)"
vlieglijnen_kust_2005.309,322, ,19:03:03,19:03:37,0396033,,,"LINESTRING (63955 436961.6700000018, 64435.289999999106 436587.19999999925, 63955 436961.6700000018)"
vlieglijnen_kust_2005.310,323, ,19:00:04,19:00:35,0396032,,,"LINESTRING (64117.80999999866 437230.30000000075, 64760.92000000179 436701.1700000018, 64117.80999999866 437230.30000000075)"
vlieglijnen_kust_2005.311,324, ,18:56:41,18:57:28,0396031,,,"LINESTRING (63482.83999999985 435813.83999999985, 64655.08999999985 437010.51000000164, 63482.83999999985 435813.83999999985)"
vlieglijnen_kust_2005.312,325, ,18:51:02,18:51:40,0396029,,,"LINESTRING (62533.35000000149 438268.80000000075, 62944.3200000003 438371.5399999991, 62533.35000000149 438268.80000000075)"
vlieglijnen_kust_2005.313,326, ,18:53:54,18:54:28,0396030,,,"LINESTRING (62616.82999999821 437973.4200000018, 63303.91000000015 438146.7899999991, 62616.82999999821 437973.4200000018)"
vlieglijnen_kust_2005.314,327, ,17:22:08,17:24:47,0396007,,,"LINESTRING (60137.539999999106 441162.5700000003, 69274.6799999997 444939.26000000164, 60137.539999999106 441162.5700000003)"
vlieglijnen_kust_2005.315,331, ,10:45:13,10:48:13,0397004,,,"LINESTRING (127724.30000000075 576862.4600000009, 116944.37000000104 576252.7399999984, 127724.30000000075 576862.4600000009)"
vlieglijnen_kust_2005.316,332, ,19:27:49,19:30:13,0398018,,,"LINESTRING (120236.87999999896 579008.6900000013, 123968.39999999851 585935.1600000001, 120236.87999999896 579008.6900000013)"
vlieglijnen_kust_2005.317,333, ,10:53:13,10:57:57,0397005,,,"LINESTRING (128846.19000000134 588057, 122602.62000000104 570277.4400000013, 128846.19000000134 588057)"
vlieglijnen_kust_2005.318,338, ,17:24:24,17:30:56,0372029,,,"LINESTRING (158440.2899999991 605990.8399999999, 182326.3500000015 606978.0700000003, 158440.2899999991 605990.8399999999)"
vlieglijnen_kust_2005.319,339, ,01:45:14,01:49:55,0392020,,,"LINESTRING (189959.2899999991 608832.129999999, 207464.5 610589.870000001, 189959.2899999991 608832.129999999)"
vlieglijnen_kust_2005.320,01502, ,12:46:01,12:50:00,2412041,,,"LINESTRING (18875.769999999553 395956.4299999997, 30452.079999998212 384187.7800000012, 18875.769999999553 395956.4299999997)"
vlieglijnen_kust_2005.321,03802, ,12:57:49,12:59:02,2412042,,,"LINESTRING (36699.92000000179 412365.2899999991, 38939.5700000003 409355, 36699.92000000179 412365.2899999991)"
vlieglijnen_kust_2005.322,402, ,11:52:44,11:54:12,0413004,,,"LINESTRING (74153.76000000164 453222.4820000008, 69564.00899999961 447926.0309999995)"
vlieglijnen_kust_2005.323,403, ,22:15:00,22:17:00,0400007,,,"LINESTRING (60985.96299999952 442375.8779999986, 58407.30799999833 437386.01399999857)"
vlieglijnen_kust_2005.324,404, ,22:19:00,22:21:00,0400008,,,"LINESTRING (61287.36400000006 442225.1770000011, 58708.710000000894 437235.313000001)"
