FID,omschr,aant_msk,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,gdb_geomattr_data,shape
mengstroken_kenmerk.1789,Uitrijstrook,1 -> 1,R,151.2559967,R,151.5,H,015,KLK0008092915,R,I,3,,"LINESTRING (177914.3524999991 436415.2010000013, 177922 436415.13219999894, 177942 436415.12420000136, 178002 436415.7201000005, 178047.87099999934 436416.6807000004, 178101.67859999835 436418.4270000011, 178149.10190000013 436420.28180000186)"
mengstroken_kenmerk.1790,Uitrijstrook,1 -> 1,R,18.71800041,R,18.78199959,H,013,KLK0008089874,R,I,3,,"LINESTRING (89421.58529999852 438969.0678999983, 89426.24080000073 438962.9792000018, 89461.53020000085 438918.10819999874)"
mengstroken_kenmerk.1791,Splitsing,1 -> 1,R,18.86199951,R,19.08200073,H,013,KLK0008089875,R,I,2,,"LINESTRING (89511.08989999816 438856.5903000012, 89529.1398999989 438834.810800001, 89553.24280000106 438802.8726999983, 89578.41099999845 438768.8082000017, 89590.00450000167 438752.5034000017, 89642.8172999993 438675.5128000006)"
mengstroken_kenmerk.1824,Weefstrook,1 -> 1,R,34.38499832,R,34.81900024,H,015,KLK0008090324,R,I,3,,"LINESTRING (73010.26300000027 436520.8969999999, 73146.37460000068 436407.1886, 73177.25360000134 436381.75979999825, 73192.82600000128 436369.20980000123, 73215.87330000103 436351.09789999947, 73247.62350000069 436326.78180000186, 73348.7426000014 436251.8093000017)"
mengstroken_kenmerk.2058,Invoegstrook,1 -> 1,R,50.35499954,R,50.70299911,T,028,KLK0008109044,L,I,3,,"LINESTRING (170415.41200000048 482549.83469999954, 170204.99709999934 482584.5432000011, 170071.0315000005 482606.4296000004)"
mengstroken_kenmerk.1792,Splitsing,1 -> 1,R,6.31500006,R,6.84700012,H,013,KLK0008089540,R,I,4,,"LINESTRING (84054.34380000085 449969.1911999993, 84056.08980000019 449961.51399999857, 84060.9167000018 449942.1031999998, 84065.85049999878 449923.7659999989, 84071.33240000159 449904.6301999986, 84077.18499999866 449885.50560000166, 84083.43699999899 449866.502700001, 84087.41299999878 449855.1695000008, 84094.34760000184 449836.5425999984, 84101.65450000018 449817.9243000001, 84108.77760000154 449800.58790000156, 84116.75250000134 449782.3916000016, 84125.01539999992 449764.1779999994, 84131.46330000088 449750.63010000065, 84140.44940000027 449732.79659999907, 84144.99069999903 449724.0669, 84154.5084999986 449706.625500001, 84171.56920000166 449677.185899999, 84186.4263000004 449653.14939999953, 84203.6213000007 449626.4294000007, 84214.58900000155 449609.84099999815, 84237.19649999961 449576.8333999999, 84288.63910000026 449502.9807999991)"
mengstroken_kenmerk.1793,Uitrijstrook,1 -> 1,R,30.60300064,R,30.78000069,T,015,KLK0008090271,L,I,3,,"LINESTRING (70514.49439999834 438974.87370000035, 70363.43219999969 439062.4840000011)"
mengstroken_kenmerk.1794,Uitrijstrook,1.6 -> 2,R,94.41600037,R,94.49500275,H,015,KLK0008091700,R,I,3,,"LINESTRING (123708.22549999878 428060.24450000003, 123743.00649999827 428078.2652999982, 123774.40450000018 428094.78599999845)"
mengstroken_kenmerk.1795,Invoegstrook,1 -> 1,R,96.91500092,R,97.23600006,H,015,KLK0008091741,R,I,3,,"LINESTRING (126034.51399999857 428739.75510000065, 126327.87519999966 428748.2289999984, 126345.38789999858 428748.5907999985)"
mengstroken_kenmerk.1796,Uitrijstrook,2 -> 1.6,R,96.82299805,R,96.88500214,T,015,KLK0008091743,L,I,3,,"LINESTRING (125999.63159999996 428751.3900000006, 125937.65049999952 428749.6990999989)"
mengstroken_kenmerk.1797,Invoegstrook,1 -> 1,R,159.57099915,R,159.91900635,T,015,KLK0008093099,L,I,3,,"LINESTRING (185860.51289999858 434036.0967000015, 185516.68690000102 434007.6592000015)"
mengstroken_kenmerk.1798,Uitrijstrook,1 -> 1,R,260.26800537,R,260.29998779,H,015,KLK0008094643,R,I,4,,"LINESTRING (253036.52050000057 469414.0469999984, 253040.86740000173 469423.41750000045, 253050.65089999884 469444.97129999846)"
mengstroken_kenmerk.1799,Uitrijstrook,1 -> 1,R,260.29998779,R,260.4119873,H,015,KLK0008094644,R,I,5,,"LINESTRING (253050.65089999884 469444.97129999846, 253078.07090000063 469505.3797999993, 253086.2041000016 469523.65139999986, 253096.4464999996 469543.86410000175)"
mengstroken_kenmerk.1800,Uitrijstrook,1 -> 2,R,260.65200806,R,260.68301392,T,015,KLK0008094646,L,I,1,,"LINESTRING (253197.56230000034 469771.7943999991, 253212.57129999995 469798.9188000001)"
mengstroken_kenmerk.1801,Invoegstrook,1 -> 1,R,88.28500366,R,88.5,H,015,KLK0008091589,R,I,4,,"LINESTRING (117935.66519999877 426348.2886000015, 118148.85860000178 426366.85170000046)"
mengstroken_kenmerk.1802,Uitrijstrook,1 -> 1,R,88.33699799,R,88.44499969,T,015,KLK0008091591,L,I,4,,"LINESTRING (118095.04210000113 426382.74340000004, 118090.69409999996 426382.4681000002, 118070.75169999897 426380.9428000003, 117990.94619999826 426374.01469999924)"
mengstroken_kenmerk.1803,Uitrijstrook,1 -> 1,R,88.44499969,R,88.6269989,T,015,KLK0008091592,L,I,3,,"LINESTRING (118275.84329999983 426391.0628999993, 118249.86780000106 426389.61630000174, 118209.9065000005 426387.83469999954, 118150.61569999903 426385.75560000166, 118110.6585999988 426383.73209999874, 118095.04210000113 426382.74340000004)"
mengstroken_kenmerk.1804,Invoegstrook,1 -> 1,R,245.36799622,R,245.61799622,H,015,KLK0008094375,R,I,2,,"LINESTRING (242974.32229999825 461477.4780000001, 243039.12310000136 461555.4560999982, 243069.56109999865 461594.05319999903, 243094.49639999866 461626.6737000011, 243106.4609999992 461642.6865000017, 243128.0636 461671.99269999936)"
mengstroken_kenmerk.1805,Invoegstrook,1 -> 1,R,254.33000183,R,254.58500671,H,015,KLK0008094377,R,I,3,,"LINESTRING (249131.27629999816 466742.41059999913, 249167.1777999997 466732.43510000035, 249186.3841000013 466726.817400001, 249205.5208999999 466721.0051999986, 249244.25070000067 466708.70760000125, 249263.2388000004 466702.3757000007, 249301.02270000055 466689.246199999, 249337.5901999995 466675.93459999934, 249356.3007999994 466668.86730000004, 249372.24210000038 466662.5155999996)"
mengstroken_kenmerk.1806,Uitrijstrook,1 -> 1,R,245.32000732,R,245.44999695,T,015,KLK0008094382,L,I,2,,"LINESTRING (243019.69830000028 461546.2873999998, 243002.66899999976 461525.54089999944, 242981.5449000001 461500.33199999854, 242968.53770000115 461485.13809999824, 242953.54899999872 461467.8449999988, 242936.88170000166 461448.96609999985)"
mengstroken_kenmerk.1807,Invoegstrook,1 -> 1,R,85.4260025,R,85.86499786,H,015,KLK0008091515,R,I,3,,"LINESTRING (115128.9261999987 426098.0507000014, 115168.6660999991 426083.8658000007, 115206.38540000096 426070.66519999877, 115225.36019999906 426064.3438999988, 115246.52199999988 426057.7173999995, 115265.66299999878 426052.07459999993, 115286.35920000076 426046.3685000017, 115305.70430000126 426041.3552000001, 115325.13280000165 426036.6070000008, 115350.43569999933 426031.02529999986, 115369.98600000143 426027.12860000134, 115389.64229999855 426023.43400000036, 115429.07800000161 426016.72630000114, 115464.08449999988 426011.21719999984, 115507.02459999919 426005.20800000057, 115526.86870000139 426002.6686999984, 115546.73389999941 426000.3332000002, 115556.2947999984 425999.4032999985)"
mengstroken_kenmerk.1808,Invoegstrook,1 -> 1,R,150.08500671,R,150.35800171,H,015,KLK0008092888,R,I,3,,"LINESTRING (176746.94159999862 436489.89279999956, 177002.55050000176 436471.1710000001, 177021.18360000104 436469.5164999999)"
mengstroken_kenmerk.1809,Invoegstrook,1 -> 1,R,143.58999634,R,143.92799377,H,015,KLK0008092763,R,I,3,,"LINESTRING (170301.40680000186 437210.7014000006, 170341.35709999874 437212.77910000086, 170361.34569999948 437213.4578999989, 170389.96119999886 437214.07820000127, 170410 437214.18879999965, 170430 437214.0865000002, 170455.0438000001 437213.6497000009, 170478.07059999928 437212.9620000012, 170498.0789999999 437212.1323999986, 170518.0518000014 437211.08779999986, 170538.01220000163 437209.78770000115, 170560.07829999924 437208.06120000035, 170580.02219999954 437206.23739999905, 170599.91750000045 437204.19260000065, 170631.77919999883 437200.63120000064)"
mengstroken_kenmerk.1810,Weefstrook,1 -> 1,R,9.78199959,R,10.44999981,H,013,KLK0008089616,R,I,4,,"LINESTRING (85969.04890000075 447094.94949999824, 86080.69040000066 446934.7644000016, 86091.96420000121 446918.1427000016, 86113.89409999922 446884.6788999997, 86124.58799999952 446867.7776999995, 86135.07919999957 446850.74980000034, 86146.54740000144 446831.08790000156, 86156.19949999824 446813.4455999993, 86171.66809999943 446783.3533000015, 86180.3189000003 446765.2008999996, 86188.69700000063 446747.04019999877, 86196.5636 446728.90480000153, 86205.56850000098 446706.68670000136, 86211.97850000113 446690.03819999844, 86218.84079999849 446671.0654999986, 86225.21040000021 446652.09479999915, 86231.23160000145 446633.02010000125, 86237.06850000098 446613.8903999999, 86242.52580000088 446594.6473999992, 86252.85500000045 446556.09980000183, 86267.14479999989 446499.19249999896)"
mengstroken_kenmerk.1811,Weefstrook,1 -> 1,R,9.7840004,R,10.36600018,T,013,KLK0008089617,L,I,4,,"LINESTRING (86262.77679999918 446580, 86252.17100000009 446618.5647, 86246.10080000013 446638.4578999989, 86237.69260000065 446664.2204999998, 86231.10339999944 446683.27149999887, 86224.2061999999 446702.0230999999, 86216.88379999995 446720.63479999825, 86209.15260000154 446739.08300000057, 86198.69350000098 446762.93389999866, 86190.27840000018 446780.95600000024, 86181.44799999893 446798.91010000184, 86172.25690000132 446816.67379999906, 86162.00340000167 446835.4386, 86152.14510000125 446852.810800001, 86135.42669999972 446880.6308000013, 86124.69090000167 446897.4957000017, 86102.41070000082 446930.7201000005, 86085.01509999856 446956.0102000013, 85984.7778000012 447099.749400001)"
mengstroken_kenmerk.1812,Uitrijstrook,1 -> 1,R,11.13399982,R,11.1960001,H,014,KLK0008089969,R,I,3,,"LINESTRING (84745.47850000113 457689.6673000008, 84781.81030000001 457639.4279000014)"
mengstroken_kenmerk.1813,Uitrijstrook,1 -> 1,R,11.1960001,R,11.31200027,H,014,KLK0008089970,R,I,4,,"LINESTRING (84781.81030000001 457639.4279000014, 84792.7985999994 457624.23330000043, 84804.97199999914 457608.371199999, 84829.5709999986 457578.1259999983, 84836.00899999961 457570.8440000005, 84856.78440000117 457549.8328000009)"
mengstroken_kenmerk.1814,Uitrijstrook,1 -> 1,R,11.1960001,R,11.31200027,T,014,KLK0008089973,L,I,1,,"LINESTRING (84781.81030000001 457639.4279000014, 84792.7985999994 457624.23330000043, 84804.97199999914 457608.371199999, 84829.5709999986 457578.1259999983, 84836.00899999961 457570.8440000005, 84856.78440000117 457549.8328000009)"
mengstroken_kenmerk.1815,Uitrijstrook,1 -> 1,R,99.79299927,R,99.98999786,T,015,KLK0008091835,L,I,3,,"LINESTRING (129087.23719999939 428256.2848000005, 129085.90579999983 428256.5529999994, 129066.32800000161 428260.74870000035, 129044.73330000043 428265.6699000001, 128894.03649999946 428302.059799999)"
mengstroken_kenmerk.1816,Uitrijstrook,1 -> 1,R,143.66200256,R,143.88999939,T,015,KLK0008092770,L,I,3,,"LINESTRING (170596.7210999988 437218.0025999993, 170590.16450000182 437218.70529999956, 170570.25310000032 437220.61400000006, 170549.83179999888 437222.26960000023, 170529.91569999978 437223.78979999945, 170509.9492000006 437225.0166000016, 170488.8808999993 437226.08210000023, 170449 437227.2520999983, 170429 437227.59059999883, 170417.0208999999 437227.69220000133, 170374.75840000063 437227.2811000012)"
mengstroken_kenmerk.1817,Uitrijstrook,1 -> 1,R,113.08399963,R,113.30899811,T,015,KLK0008092043,L,I,3,,"LINESTRING (142184.5375000015 429064.72850000113, 141970.65900000185 429005.9545999989)"
mengstroken_kenmerk.1818,Invoegstrook,1 -> 1,R,102.41899872,R,102.68099976,H,015,KLK0008091878,R,I,3,,"LINESTRING (131483.6777999997 427950.0359000005, 131523.60759999976 427947.6526999995, 131563.55359999835 427945.5529000014, 131596.97960000113 427943.9913999997, 131616.96620000154 427943.23110000044, 131656.9437999986 427941.87150000036, 131696.93030000106 427940.8295999989, 131750.4571999982 427939.97630000114)"
mengstroken_kenmerk.1819,Invoegstrook,1 -> 1,R,104.55000305,R,104.87599945,T,015,KLK0008091879,L,I,3,,"LINESTRING (133945.55600000173 427956.5516999997, 133905.9560999982 427950.89350000024, 133882.93519999832 427948.0507999994, 133863.03069999814 427946.0348000005, 133830.29459999874 427943.30579999834, 133810.33929999918 427941.95219999924, 133789.06659999862 427940.8751000017, 133769.06639999896 427940.12680000067, 133735.43609999865 427939.4455000013, 133715.4362999983 427939.34059999883, 133619.5799999982 427940.07939999923, 133609.63940000162 427940.3533000015, 133607.44940000027 427940.3403999992)"
mengstroken_kenmerk.1820,Uitrijstrook,1 -> 1,R,164.98599243,R,165.18499756,T,015,KLK0008093298,L,I,1,,"LINESTRING (190836.40780000016 434851.13699999824, 190844.07829999924 434851.5648000017, 190855.28869999945 434853.48800000176, 190875.06850000098 434856.46880000085, 191026.7659999989 434875.0709999986, 191039.15139999986 434875.4816999994)"
mengstroken_kenmerk.1821,Invoegstrook,1 -> 1,R,190.24499512,R,190.57899475,T,015,KLK0008093338,L,I,3,,"LINESTRING (207717.2076999992 437597.06230000034, 207515.498399999 437408.186900001, 207473.31280000135 437368.871199999)"
mengstroken_kenmerk.1822,Uitrijstrook,1 -> 1,R,105.91999817,R,106.16300201,T,015,KLK0008091947,L,I,3,,"LINESTRING (135147.97260000184 428414.8718000017, 135125.77169999853 428405.09589999914, 135070.96090000123 428380.6867999993, 135034.50939999893 428364.2157000005, 134982.88479999825 428340.4664000012, 134929.71810000017 428315.36780000106)"
mengstroken_kenmerk.1823,Uitrijstrook,1 -> 1,R,111.9960022,R,112.20800018,H,015,KLK0008092015,R,I,3,,"LINESTRING (140899.0012000017 428870.4034000002, 141102.74639999866 428856.14990000054)"
mengstroken_kenmerk.1957,Uitrijstrook,1 -> 1,R,227.22599792,R,227.28999329,H,015,KLK0008094146,R,I,3,,"LINESTRING (237563.65300000086 446651.5331000015, 237574.74460000172 446659.4259000011, 237606.23699999973 446683.4814000018, 237614.50789999962 446690.36089999974)"
mengstroken_kenmerk.1825,Invoegstrook,1 -> 1,R,99.76799774,R,100.01699829,H,015,KLK0008091834,R,I,3,,"LINESTRING (128870.45589999855 428294.693500001, 128967.62939999998 428271.05970000103, 129025.99350000173 428257.14460000023, 129064.9897999987 428248.2296999991, 129080.21389999986 428244.98580000177, 129099.77180000022 428240.90089999884, 129109.0417000018 428239.08740000054)"
mengstroken_kenmerk.1826,Splitsing,2 -> 1.6,R,36.10800171,R,36.24499893,T,015,KLK0008090378,L,I,3,,"LINESTRING (74478.69269999862 435390.8579000011, 74476.5588000007 435391.9180999994, 74458.53510000184 435400.59050000086, 74444.7985999994 435407.4332000017, 74427.1037000008 435416.5854000002, 74409.52710000053 435426.128800001, 74392.11120000109 435435.96389999986, 74359.28110000119 435455.78009999916)"
mengstroken_kenmerk.1827,Uitrijstrook,1 -> 1,R,101.86499786,R,102.0759964,H,015,KLK0008091870,R,I,3,,"LINESTRING (130943.63960000128 428012.92229999974, 131071.71869999915 427993.570700001, 131111.30380000174 427987.8225999996, 131146.1389000006 427982.9880999997)"
mengstroken_kenmerk.1828,Uitrijstrook,1 -> 1,R,190.33299255,R,190.57499695,H,015,KLK0008093337,R,I,3,,"LINESTRING (207547.1673000008 437419.6523000002, 207564.81720000133 437436.12970000133, 207721.5315000005 437583.0725999996)"
mengstroken_kenmerk.1829,Uitrijstrook,1.6 -> 1,R,96.88500214,R,97.14099884,T,015,KLK0008091744,L,I,3,,"LINESTRING (126252.55249999836 428757.71460000053, 126003.14689999819 428751.48589999974, 125999.63159999996 428751.3900000006)"
mengstroken_kenmerk.1830,Uitrijstrook,1 -> 1,R,159.0980072,R,159.33999634,H,015,KLK0008093097,R,I,3,,"LINESTRING (185048.63340000063 433955.8253999986, 185079.66440000013 433958.3643999994, 185283.33410000056 433975.2074000016)"
mengstroken_kenmerk.1831,Uitrijstrook,1 -> 1,R,160.5019989,R,160.72399902,T,015,KLK0008093136,L,I,3,,"LINESTRING (186664.34870000184 434102.5683000013, 186624.49210000038 434099.0260999985, 186447.20760000125 434084.44729999825)"
mengstroken_kenmerk.1832,Uitrijstrook,1 -> 1,R,161.39700317,R,161.522995,H,015,KLK0008093156,R,I,3,,"LINESTRING (187332.81379999965 434164.73259999976, 187343.26199999824 434166.6031000018, 187376.04789999872 434172.75979999825, 187415.3011999987 434180.46649999917, 187456.5416000001 434189.3286000006)"
mengstroken_kenmerk.1833,Uitrijstrook,1 -> 1,R,260.29998779,R,260.4119873,T,015,KLK0008094645,L,I,1,,"LINESTRING (253050.65089999884 469444.97129999846, 253078.07090000063 469505.3797999993, 253086.2041000016 469523.65139999986, 253096.4464999996 469543.86410000175)"
mengstroken_kenmerk.1834,Splitsing,1 -> 1,R,260.44198608,R,260.58999634,H,015,KLK0008094648,R,I,1,,"LINESTRING (253104.78779999912 469568.22410000116, 253096.61300000176 469565.69999999925, 253085.37900000066 469569.6009999998, 253108.41470000148 469614.70219999924, 253116.7437000014 469632.8962999992, 253125.43299999833 469650.91149999946, 253138.3211000003 469681.30319999903, 253154.53319999948 469717.9219000004, 253154.66279999912 469718.17720000073)"
mengstroken_kenmerk.1835,Invoegstrook,1 -> 1,R,259.98699951,R,260.23498535,T,015,KLK0008094649,L,I,3,,"LINESTRING (253009.8172999993 469393.47040000185, 252957.44959999993 469275.58579999954, 252933.30840000138 469220.65670000017, 252927.70010000095 469207.49170000106, 252920.17559999973 469188.95490000024, 252911.75769999996 469166.8093000017)"
mengstroken_kenmerk.1836,Invoegstrook,1 -> 1,R,31.91300011,R,32.15800095,T,015,KLK0008090285,L,I,3,,"LINESTRING (71533.12530000135 438121.8434000015, 71509.20729999989 438176.33100000024, 71490.24370000139 438218.49439999834, 71481.88259999827 438236.66310000047, 71475.43430000171 438250.6411000006, 71458.32899999991 438286.78610000014, 71450.18620000035 438303.5379000008, 71441.22989999875 438321.4098000005, 71427.15469999984 438348.20120000094)"
mengstroken_kenmerk.1837,Uitrijstrook,1 -> 2,R,15.25500011,R,15.27999973,T,014,KLK0008090084,L,I,1,,"LINESTRING (87033.83650000021 454337.4243000001, 87045.85819999874 454323.6581999995, 87050.35590000078 454318.66039999947)"
mengstroken_kenmerk.1838,Uitrijstrook,2 -> 2,R,15.27999973,R,15.34700012,T,014,KLK0008090085,L,I,1,,"LINESTRING (87050.35590000078 454318.66039999947, 87059.23860000074 454308.78979999945, 87072.44830000028 454293.77270000055, 87095.83540000021 454266.7723999992)"
mengstroken_kenmerk.1839,Weefstrook,1 -> 1,R,43.36700058,R,44.15800095,T,015,KLK0008090542,L,I,4,,"LINESTRING (79839.10020000115 431631.80790000036, 79565.6229000017 431616.6574999988, 79243.15890000015 431599.13800000027, 79052.07690000162 431588.54839999974)"
mengstroken_kenmerk.1840,Invoegstrook,1 -> 1,R,106.02200317,R,106.35500336,H,015,KLK0008091946,R,I,3,,"LINESTRING (135023.872299999 428343.9653000012, 135094.45219999924 428375.8881999999, 135284.86840000004 428460.24109999835, 135331.47030000016 428481.6226999983)"
mengstroken_kenmerk.1841,Invoegstrook,1 -> 1,R,111.68499756,R,112.01799774,T,015,KLK0008092016,L,I,3,,"LINESTRING (140924.2960000001 428881.55900000036, 140625.03570000082 428902.6149000004, 140590.1374000013 428905.27959999815)"
mengstroken_kenmerk.1842,Uitrijstrook,1 -> 1,R,192.78100586,R,193.00799561,H,015,KLK0008093442,R,I,3,,"LINESTRING (209373.35009999946 439042.5789999999, 209394.09039999917 439056.3951999992, 209434.65210000053 439083.0982000008, 209485.1297999993 439115.5498000011, 209509.98189999908 439131.2364999987, 209561.41539999843 439163.0621000007)"
mengstroken_kenmerk.1843,Invoegstrook,1 -> 1,R,90.25499725,R,90.50900269,T,015,KLK0008091614,L,I,3,,"LINESTRING (119995.98580000177 427054.58150000125, 119929.1988000013 427016.5287999995, 119777.18969999999 426929.55260000005)"
mengstroken_kenmerk.1844,Uitrijstrook,1 -> 1,R,216.21899414,R,216.42799377,H,015,KLK0008093800,R,I,1,,"LINESTRING (228855.89570000023 440947.944600001, 228831.11089999974 440942.78240000084, 228791.84820000082 440935.0289000012, 228772.2659999989 440930.9395999983, 228752.7333999984 440926.63610000163, 228694.26080000028 440913.1838000007, 228649.02149999887 440901.7712999992)"
mengstroken_kenmerk.1845,Uitrijstrook,1 -> 1,R,216.97999573,R,217.1190033,H,015,KLK0008093801,R,I,1,,"LINESTRING (229539.28269999847 441098.8542000018, 229522.92320000008 441095.84530000016, 229473.3887999989 441087.43840000033, 229447.6634999998 441082.8729000017, 229395.0091000013 441070.9107999988)"
mengstroken_kenmerk.1846,Weefstrook,2 -> 2,R,61.00799942,R,61.09999847,H,015,KLK0008090958,R,I,5,,"LINESTRING (96225.01319999993 430894.9226000011, 96261.58040000126 430894.46609999985, 96281.58469999954 430894.4902999997, 96302.37999999896 430894.72459999844, 96322.00400000066 430895.16970000044)"
mengstroken_kenmerk.1847,Weefstrook,2 -> 2,R,61.09999847,R,61.83300018,H,015,KLK0008090959,R,I,6,,"LINESTRING (96322.00400000066 430895.16970000044, 96322.38129999861 430895.1783000007, 96342.37139999866 430895.8126000017, 96365.71180000156 430896.80680000037, 96405.64499999955 430899.16000000015, 96425.59299999848 430900.6022000015, 96445.52199999988 430902.3033000007, 96486.76399999857 430906.4144000001, 96526.47899999842 430911.1821000017, 96546.30539999902 430913.81909999996, 96566.10599999875 430916.66589999944, 96585.8761 430919.76040000096, 96614.79600000009 430924.5826999992, 96634.49120000005 430928.1158000007, 96654.15089999884 430931.8167000003, 96693.32860000059 430939.8885000013, 96712.8563000001 430944.21350000054, 96732.3376000002 430948.75769999996, 96763.95800000057 430956.5256999992, 96783.3328000009 430961.51359999925, 96802.65100000054 430966.7003000006, 96821.91050000116 430972.09259999916, 96841.11169999838 430977.6898000017, 96860.25560000166 430983.4882999994, 96887.34439999983 430992.0337000005, 96906.34670000151 430998.30110000074, 96944.17159999907 431011.33029999956, 96962.96939999983 431018.1596999988, 97010.9897999987 431036.18730000034)"
mengstroken_kenmerk.1848,Splitsing,2 -> 2,R,62.10300064,R,63.06700134,T,015,KLK0008090984,L,I,2,,"LINESTRING (97273.66050000116 431165.71389999986, 97276.76979999989 431167.41640000045, 97329.15370000154 431196.6741999984, 97346.52369999886 431206.59219999984, 97381.97830000147 431227.58879999816, 97447.65269999951 431266.99540000036, 97516.08920000121 431308.39660000056, 97609.18019999936 431365.4921000004, 97710.34919999912 431427.4642000012, 97744.48079999909 431448.35229999945, 97812.88549999893 431489.8352999985, 98101.22549999878 431664.1458999999)"
mengstroken_kenmerk.1849,Uitrijstrook,1 -> 1,R,109.41000366,R,109.67099762,T,027,KLK0008106243,L,I,4,,"LINESTRING (151358.25730000064 480827.8770000003, 151327.34549999982 480791.5183000006, 151288.2873999998 480745.9710999988, 151262.10069999844 480715.7344000004, 151235.7947999984 480685.6009999998, 151201.89710000157 480647.13280000165)"
mengstroken_kenmerk.1850,Weefstrook,1 -> 1,R,35.5,R,36,T,027,KLK0008104828,L,I,3,,"LINESTRING (124675.9290000014 427914.8881999999, 124537.48849999905 427441.75890000165)"
mengstroken_kenmerk.1851,Invoegstrook,1 -> 1,R,28.86199951,R,29.16699982,H,027,KLK0008104683,R,I,3,,"LINESTRING (123280.13500000164 420934.4072000012, 123273.53849999979 421121.62590000033, 123272.59340000153 421165.93459999934, 123272.44579999894 421205.94000000134, 123272.6678000018 421225.9486999996, 123273.00409999862 421238.27490000054)"
mengstroken_kenmerk.1852,Uitrijstrook,1 -> 1,R,28.81699944,R,29.06299973,T,027,KLK0008104685,L,I,3,,"LINESTRING (123261.11400000006 421135.306499999, 123261.30640000105 421125.30889999866, 123261.87700000033 421105.31599999964, 123264.5166000016 421025.35130000114, 123269.19420000166 420892.4301000014)"
mengstroken_kenmerk.1853,Uitrijstrook,1 -> 1,R,103.76699829,R,104.00099945,T,027,KLK0008106127,L,I,3,,"LINESTRING (146954.32550000027 476953.67170000076, 146989.22789999843 477001.93360000104, 147024.53500000015 477049.7859000005, 147054.6400000006 477089.7820999995, 147079.24159999937 477121.8502999991, 147095.01190000027 477142.0533999987)"
mengstroken_kenmerk.1854,Invoegstrook,1 -> 1,R,104.85800171,R,105,H,027,KLK0008106154,R,I,3,,"LINESTRING (147685.41409999877 477760.4776000008, 147727.2879000008 477800.4873000011, 147771.05810000002 477841.5293999985, 147787.31639999896 477856.47239999846)"
mengstroken_kenmerk.1855,Invoegstrook,1 -> 1,R,105,R,105.17299652,H,027,KLK0008106155,R,I,4,,"LINESTRING (147787.31639999896 477856.47239999846, 147807.621199999 477875.13439999893, 147837.25879999995 477902.004900001, 147867.07919999957 477928.67990000173, 147897.04930000007 477955.19519999996, 147912.10970000178 477968.37220000103, 147915.4737999998 477971.1761999987)"
mengstroken_kenmerk.1856,Splitsing,1 -> 1,R,28.61000061,R,28.68099976,H,020,KLK0008102476,R,I,3,,"LINESTRING (89445.67650000006 438309.4219000004, 89506.31769999862 438348.2373000011)"
mengstroken_kenmerk.1857,Weefstrook,2 -> 2,R,29.83200073,R,30.30599976,T,020,KLK0008102525,L,I,3,,"LINESTRING (90940.83799999952 439081.9759999998, 90906.31920000166 439061.7589999996, 90888.88709999993 439051.9545000009, 90874.07880000025 439043.8482999988, 90856.33680000156 439034.5667999983, 90838.61360000074 439025.65249999985, 90820.54800000042 439016.99819999933, 90802.33199999854 439008.7377000004, 90783.86800000072 439001.0421999991, 90765.23680000007 438993.7280000001, 90746.42810000107 438986.81810000166, 90724.5951000005 438979.251699999, 90697.99760000035 438971.01040000096, 90678.76630000025 438965.51040000096, 90659.46730000153 438960.2617000006, 90639.01309999824 438954.9497999996, 90568.72159999982 438937.61360000074, 90507.53880000114 438922.72949999943)"
mengstroken_kenmerk.1891,Invoegstrook,1 -> 1,R,10.43299961,R,10.6619997,T,022,KLK0008103866,L,I,3,,"LINESTRING (105455.53500000015 496201.561900001, 105461.74689999968 496178.8253000006, 105468.11989999935 496156.317400001, 105479.38109999895 496117.95430000126, 105490.11329999939 496083.3566999994, 105496.34870000184 496064.3737999983, 105507.86279999837 496030.3093999997, 105521.24830000103 495992.6235000007, 105525.05550000072 495982.4092999995)"
mengstroken_kenmerk.1858,Weefstrook,2 -> 1,R,30.30599976,R,31.02199936,T,020,KLK0008102526,L,I,3,,"LINESTRING (91567.9162000008 439425.2890000008, 91554.50919999927 439420.37530000135, 91535.89119999856 439413.0687999986, 91517.3909999989 439405.4673999995, 91489.93389999866 439393.41330000013, 91471.76339999959 439385.0560999997, 91453.4274000004 439376.08509999886, 91428.77739999816 439363.46709999815, 91411.1865000017 439354.02980000153, 91393.7210999988 439344.2784000002, 91364.12469999865 439327.1598000005, 91281.6948999986 439278.7314000018, 90964.8946999982 439092.0102000013, 90940.83799999952 439081.9759999998)"
mengstroken_kenmerk.1859,Invoegstrook,1 -> 1,R,12.98099995,R,13.33199978,H,020,KLK0008102114,R,I,3,,"LINESTRING (75700.54899999872 440704.1655000001, 75713.70699999854 440673.83669999987, 75724.47980000079 440650.2135999985, 75733.11410000175 440632.1937999986, 75742.18349999934 440614.36560000107, 75747.93459999934 440603.4574000016, 75757.55480000004 440585.89880000055, 75773.42859999835 440557.9039000012, 75783.49819999933 440540.8513999991, 75793.90879999846 440523.7730999999, 75802.61930000037 440509.7177999988, 75813.32669999823 440492.8914999999, 75824.24940000102 440476.1303000003, 75834.41070000082 440461.0062999986, 75857.01260000095 440428.00829999894, 75878.96599999815 440397.0529999994)"
