OBJECTID,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,LENGTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,MATERIAAL,HOOGTE,Shape__Length
998,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.496,283,,,,5.49599872634629
999,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.53,283,,,,0.529555473959056
1000,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.85,283,,,,2.8503938324379
1001,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.85,283,,,,2.84968278936446
1002,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,9.98,283,,,,9.97995776544169
1003,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,13.335,283,,,,13.3354212906829
1004,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,12.096,283,,,,12.0957732286944
1005,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,12.711,283,,,,12.7112502138853
1006,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,13.512,283,,,,13.508105934236
1007,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.834,283,,,,0.834323678196897
1008,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.235,283,,,,0.234797785338789
1009,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.488,283,,,,5.48770015580298
1010,2018/07/23 11:59:24+00,G0396,,bestaand,0,walbescherming,3.776,283,,,,3.77562100852297
1011,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,3.804,283,,,,3.80374092177688
1012,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.358,283,,,,0.357932954615805
1013,2018/11/26 14:29:25+00,G0984,Venray,bestaand,0,muur,11.39,283,,,,11.3898094804084
1014,2015/01/16 08:56:16+00,G0935,Maastricht,bestaand,0,muur,54.072,283,,,,54.0722492664439
1015,2014/12/05 11:57:10+00,G0935,Maastricht,bestaand,0,muur,14.592,283,,,,14.5923404565546
1016,2018/11/26 14:29:07+00,G0984,Venray,bestaand,0,muur,0.786,283,,,,0.785510025397512
1017,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,13.004,283,,,,13.0040750920625
1018,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,5.348,283,,,,5.34813509552629
1019,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,15.915,283,,,,15.9145488468885
1020,2015/02/19 20:33:34+00,G0984,Venray,bestaand,0,muur,0.551,283,,,,0.551290304649012
1021,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,18.384,283,,,,18.38391699285
1022,2018/11/26 14:29:57+00,G0984,Venray,bestaand,0,muur,86.196,283,,,,86.1956503078897
1023,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,14.695,283,,,,14.6951105473896
1024,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,10.068,283,,,,10.0680818927937
1025,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,13.424,283,,,,13.423926400275
1026,2017/09/11 07:50:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.708,283,,,,1.70837934897376
1027,2018/06/26 09:51:57+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.033,283,,,,1.03300193610661
1028,2018/06/26 09:51:57+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,0.171,283,,,,0.17100292395161
1029,2017/09/11 07:50:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.438,283,,,,1.43805006866938
1030,2015/08/07 13:54:36+00,L0004,Prorail,bestaand,0,muur,11.266,283,,,,11.2657144025579
1031,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,2.152,283,,,,2.15170568333171
1032,2018/06/26 09:51:57+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,2.216,283,,,,2.21600361010536
1033,2017/09/11 07:50:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.848,283,,,,1.84810010551377
1034,2017/09/11 07:50:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,0.934,283,,,,0.934034260613603
1035,2017/09/11 07:50:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,0.738,283,,,,0.738024389840878
1036,2015/08/07 13:54:35+00,L0004,Prorail,bestaand,0,muur,1.555,283,,,,1.55519805812636
1037,2017/10/24 14:14:57+00,G0344,Utrecht,bestaand,0,muur,5.334,283,,,,5.33408118761549
1038,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,6.004,283,,,,6.00423059184106
1039,2015/08/07 13:54:36+00,L0004,Prorail,bestaand,0,muur,2.461,283,,,,2.46067714257682
1040,2015/08/14 10:49:30+00,L0004,Prorail,bestaand,0,muur,3.643,283,,,,3.64273139278756
1041,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,1.321,283,,,,1.32096101380775
1042,2015/08/14 10:49:28+00,L0004,Prorail,bestaand,0,muur,0.776,283,,,,0.776466354712167
1043,2015/08/17 08:52:28+00,L0004,Prorail,bestaand,0,muur,2.332,283,,,,2.3321117040142
1044,2022/02/07 08:03:23+00,L0004,Prorail,bestaand,0,muur,19.886,283,,,,19.8856641075927
1045,2015/08/20 13:33:21+00,G0243,Harderwijk,bestaand,0,muur,45.315,283,,,,45.3151061457435
1046,2016/09/08 12:00:18+00,G0546,Leiden,bestaand,0,walbescherming,164.128,283,,,,164.128156851216
1047,2020/11/19 22:20:01+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,217.043,283,,,,217.043185108519
1048,2016/05/30 11:06:33+00,W0654,Waterschap Aa en Maas,bestaand,0,walbescherming,8.912,283,,,,8.90859579534846
1049,2020/11/19 22:25:33+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,muur,128.105,283,,,,128.105343900426
1050,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,31.736,283,,,,31.733226463536
1051,2021/06/15 14:10:02+00,G0796,'s-Hertogenbosch,bestaand,0,kademuur,0.182,283,,,,0.181892825586937
1052,2015/08/14 10:49:28+00,L0004,Prorail,bestaand,0,muur,1.378,283,,,,1.377792437198
1053,2022/01/25 10:04:29+00,G1948,Schijndel,bestaand,0,muur,132.058,283,,,,132.057676591114
1054,2017/09/29 07:12:41+00,G0405,,bestaand,0,muur,1.392,283,,,,1.39208186754104
1055,2014/07/11 16:46:00+00,L0004,Prorail,bestaand,0,muur,4.717,283,,,,4.71728619017333
1056,2019/01/21 13:48:50+00,G1901,Bodegraven-Reeuwijk,bestaand,0,kademuur,28.444,283,,,,28.4440706717195
1057,2017/05/21 20:22:17+00,G1901,Bodegraven-Reeuwijk,bestaand,0,walbescherming,17.91,283,,,,17.9103525222539
1058,2014/07/11 16:45:59+00,L0004,Prorail,bestaand,0,muur,3.501,283,,,,3.50112967483354
1059,2015/08/17 14:13:48+00,G0518,'s-Gravenhage,bestaand,0,muur,8.05,283,,,,8.04950694142194
1060,2019/04/03 16:39:21+00,G0164,Hengelo (O),bestaand,0,muur,0.468,283,,,,0.467610949401316
1061,2019/04/03 16:39:21+00,G0164,Hengelo (O),bestaand,0,muur,0.504,283,,,,0.503508689100794
1062,2022/02/01 15:52:40+00,G0687,Middelburg,bestaand,0,muur,2.887,283,,,,2.88726739322841
1063,2023/01/20 13:33:54+00,G0307,Amersfoort,bestaand,0,muur,38.724,283,,,,38.7241618541979
1064,2014/12/05 11:57:09+00,G0935,Maastricht,bestaand,0,muur,4.096,283,,,,4.0959888915865
1065,2018/12/14 09:42:50+00,G0363,Amsterdam,bestaand,0,muur,1.208,283,,,,1.20839769943508
1066,2018/12/14 09:42:50+00,G0363,Amsterdam,bestaand,0,muur,117.803,283,,,,117.803383809634
1067,2020/11/19 13:48:52+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,damwand,12.25,283,,,,12.2498413459114
1068,2020/11/19 13:48:52+00,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,damwand,17,283,,,,17.0004383767008
1069,2014/12/05 11:57:09+00,G0935,Maastricht,bestaand,0,muur,12.516,283,,,,12.5159613693875
1070,2018/12/14 09:42:50+00,G0363,Amsterdam,bestaand,0,muur,11.288,283,,,,11.2882335747769
1071,2018/12/14 09:42:50+00,G0363,Amsterdam,bestaand,0,muur,3.145,283,,,,3.14473528297693
1072,2018/11/28 12:59:18+00,G0796,'s-Hertogenbosch,bestaand,0,muur,7.969,283,,,,7.9690200671337
1073,2020/04/20 08:41:11+00,G0984,Venray,bestaand,0,muur,14.534,283,,,,14.5337589425448
1074,2016/05/11 10:16:10+00,G0203,Barneveld,bestaand,0,walbescherming,48.768,283,,,,48.76800640789
1075,2016/05/11 10:16:10+00,G0203,Barneveld,bestaand,0,walbescherming,65.975,283,,,,65.9753343854629
1076,2016/05/11 10:16:10+00,G0203,Barneveld,bestaand,0,walbescherming,48.275,283,,,,48.2746077339643
1077,2018/12/14 09:40:52+00,G0363,Amsterdam,bestaand,0,walbescherming,200.923,283,,,,200.894129644368
1078,2023/01/09 08:28:54+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,42.102,283,,,,42.1022072990613
1079,2020/09/18 17:49:57+00,L0004,Prorail,bestaand,0,muur,0.682,283,,,,0.681656805144642
1080,2014/07/11 16:49:51+00,L0004,Prorail,bestaand,0,muur,2.377,283,,,,2.3771211580397
1081,2015/08/18 11:55:26+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,231.555,283,,,,231.555312245572
1082,2014/07/14 09:47:12+00,L0004,Prorail,bestaand,0,muur,10.093,283,,,,10.0934411283151
1083,2007/07/02 14:13:46+00,G0363,Amsterdam,bestaand,0,muur,17.786,283,,,,17.7857030962599
1084,2016/08/01 13:25:10+00,L0004,Prorail,bestaand,0,muur,6.699,283,,,,6.69850617675314
1085,2015/08/18 11:55:26+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,156.763,283,,,,156.762506030444
1086,2022/04/25 07:44:58+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,25.625,283,,,,25.6245405620415
1087,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,14.973,283,,,,14.9731026169324
1088,2022/07/04 13:04:02+00,G0637,Zoetermeer,bestaand,0,muur,0.256,283,,,,0.255978514723404
1089,2022/07/04 13:04:02+00,G0637,Zoetermeer,bestaand,1,muur,3.454,283,,,,3.45251483354354
1090,2022/04/25 07:44:58+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,9.999,283,,,,9.99895467596985
1091,2022/07/04 13:04:02+00,G0637,Zoetermeer,bestaand,0,muur,0.147,283,,,,0.1471665722914
1092,2022/04/25 07:44:58+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,walbescherming,100.273,283,,,,100.272584856901
1093,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,15.844,283,,,,15.843617421536
1094,2021/05/10 08:33:44+00,G0855,Tilburg,bestaand,0,muur,4.962,283,,,,4.96219487726953
1095,2021/10/19 15:50:42+00,G0479,Zaanstad,bestaand,0,muur,18.11,283,,,,18.109792268273
1096,2021/10/19 15:50:42+00,G0479,Zaanstad,bestaand,0,muur,9.219,283,,,,9.21946880248531
1097,2021/10/19 15:50:42+00,G0479,Zaanstad,bestaand,0,muur,11.903,283,,,,11.9029763084701
1098,2022/05/25 11:21:53+00,G0363,Amsterdam,bestaand,0,muur,8.972,283,,,,8.97184618682242
1099,2022/05/25 11:22:01+00,L0004,Prorail,bestaand,0,muur,2.042,283,,,,2.04175267846035
1100,2022/05/17 11:44:51+00,L0004,Prorail,bestaand,0,muur,3.956,283,,,,3.9563410695843
1101,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,6.359,283,,,,6.35939132307487
1102,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,7.795,283,,,,7.79456592761906
1103,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,0.572,283,,,,0.572405155480045
1104,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,6.667,283,,,,6.66658870787751
1105,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,10.05,283,,,,10.0503743711366
1106,2019/06/18 10:06:17+00,W0656,Hoogheemraadschap van Schieland en de Krimpenerwaard,bestaand,0,walbescherming,6.484,283,,,,6.48352327056825
1107,2019/06/18 10:06:17+00,G0599,Rotterdam,bestaand,0,walbescherming,7.188,283,,,,7.18769003227045
1108,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,5.588,283,,,,5.58840771211647
1109,2017/05/10 12:50:20+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,0.286,283,,,,0.285895085652062
1110,2017/05/10 12:50:20+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,3.4,283,,,,3.4000061745655
1111,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,1.936,283,,,,1.93559422400461
1112,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,31.949,283,,,,31.9492205393414
1113,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,1.852,283,,,,1.85173459221347
1114,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,3.939,283,,,,3.93744758744023
1115,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,1.912,283,,,,1.9115742203744
1116,2021/05/10 08:33:44+00,G0855,Tilburg,bestaand,0,muur,16.151,283,,,,16.1506242603808
1117,2021/05/10 08:33:44+00,G0855,Tilburg,bestaand,0,muur,5.548,283,,,,5.54805127950346
1118,2021/05/10 08:33:44+00,G0855,Tilburg,bestaand,0,muur,5.303,283,,,,5.30317989511953
1119,2021/05/10 08:33:44+00,G0855,Tilburg,bestaand,0,muur,16.519,283,,,,16.5188522603721
1120,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,muur,2.185,283,,,,2.1848031947981
1121,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,4.358,283,,,,4.35845683700091
1122,2021/07/09 09:43:34+00,G0439,Purmerend,bestaand,0,walbescherming,298.516,283,,,,298.51607847624
1123,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,0.462,283,,,,0.461637303518682
1124,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,9.999,283,,,,9.99928802465456
1125,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,53.575,283,,,,53.5753078035054
1126,2016/12/16 09:38:08+00,G0405,,bestaand,0,muur,0.028,283,,,,0.0284429253066558
1127,2018/06/25 16:56:05+00,G0439,Purmerend,bestaand,0,walbescherming,14.482,283,,,,14.4824054675908
1128,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,0.772,283,,,,0.772208521061507
1129,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,0.597,283,,,,0.59658109255993
1130,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,kademuur,0.876,283,,,,0.875751917896024
1131,2018/11/28 08:47:32+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,8.452,283,,,,8.45191858350503
1132,2018/11/28 08:47:32+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,2.652,283,,,,2.65198887629643
1133,2015/02/19 20:33:34+00,G0984,Venray,bestaand,0,muur,1.594,283,,,,1.59352753349291
1134,2018/11/28 08:47:32+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.954,283,,,,1.95404912937214
1135,2018/11/28 08:47:32+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,39.746,283,,,,39.7457463148115
1136,2020/10/09 23:12:53+00,L0004,Prorail,bestaand,0,muur,111.82,283,,,,111.819861617329
1137,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,11.456,283,,,,11.4562863965071
1138,2019/06/18 10:36:55+00,G0396,,bestaand,0,muur,5.771,283,,,,5.77133927264721
1139,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,4.485,283,,,,4.48471459515542
1140,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.23,283,,,,0.22981079173964
1141,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.06,283,,,,1.06012876576386
1142,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,5.857,283,,,,5.85676292844435
1143,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.52,283,,,,0.519830741684252
1144,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.485,283,,,,5.48547190312739
1145,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.351,283,,,,0.351461235415799
1146,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.563,283,,,,3.56287215599999
1147,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,15.032,283,,,,15.0323640522707
1148,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.73,283,,,,2.72979257684676
1149,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.38,283,,,,3.3802522095252
1150,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,7.243,283,,,,7.24260077596439
1151,2015/11/11 08:53:04+00,G0396,,bestaand,0,damwand,3.995,283,,,,3.99494793457937
1152,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,23.194,283,,,,23.1943663849651
1153,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,1.49,283,,,,1.48991576943128
1154,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.471,283,,,,0.470723910588787
1155,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,1.062,283,,,,1.0619905837624
1156,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,7.177,283,,,,7.1770136547174
1157,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.228,283,,,,0.227563178040737
1158,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,29.216,283,,,,29.2162564226255
1159,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.948,283,,,,2.94827746319779
1160,2014/12/05 11:57:12+00,G0935,Maastricht,bestaand,0,muur,4.811,283,,,,4.81077893900769
1161,2015/02/19 20:33:34+00,G0984,Venray,bestaand,0,muur,0.568,283,,,,0.568417100376123
1162,2020/04/20 11:15:58+00,G0603,Rijswijk,bestaand,0,muur,18.461,283,,,,18.4608022745638
1163,2014/12/05 11:57:18+00,G0935,Maastricht,bestaand,0,muur,9.232,283,,,,9.23217877859826
1164,2020/04/20 11:15:58+00,G0603,Rijswijk,bestaand,0,muur,0.959,283,,,,0.958600020863759
1165,2020/04/20 11:15:58+00,G0603,Rijswijk,bestaand,0,muur,59.944,283,,,,59.94443689129
1166,2018/11/30 08:11:35+00,G0599,Rotterdam,bestaand,0,muur,5.716,283,,,,5.71648933956317
1167,2018/11/30 08:11:35+00,G0599,Rotterdam,bestaand,0,muur,2.903,283,,,,2.90347195264711
1168,2015/02/24 13:06:25+00,G0935,Maastricht,bestaand,0,muur,5.865,283,,,,5.86467390397795
1169,2018/11/30 08:11:35+00,G0599,Rotterdam,bestaand,0,muur,2.902,283,,,,2.90174009510629
1170,2018/11/30 08:11:35+00,G0599,Rotterdam,bestaand,0,muur,2.789,283,,,,2.78903978624191
1171,2017/09/11 07:50:02+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,2.197,283,,,,2.19700204824666
1172,2021/01/29 16:09:54+00,G1926,Pijnacker-Nootdorp,bestaand,0,walbescherming,46.261,283,,,,46.2611119101146
1173,2021/01/29 16:09:54+00,G1926,Pijnacker-Nootdorp,bestaand,0,walbescherming,17.331,283,,,,17.33104151651
1174,2015/08/14 10:49:28+00,L0004,Prorail,bestaand,0,muur,1.203,283,,,,1.20349906522606
1175,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,4.576,283,,,,4.57617504035849
1176,2015/08/07 13:54:36+00,L0004,Prorail,bestaand,0,muur,22.583,283,,,,22.5832050601251
1177,2014/07/11 17:06:55+00,L0004,Prorail,bestaand,0,muur,3.561,283,,,,3.5613576063069
1178,2015/08/20 13:33:21+00,G0243,Harderwijk,bestaand,0,muur,18.993,283,,,,18.9930640234797
1179,2015/08/20 13:30:26+00,W0662,Waterschap Vallei en Veluwe,bestaand,0,walbescherming,18.031,283,,,,18.0308143188265
1180,2020/01/27 10:07:16+00,G1901,Bodegraven-Reeuwijk,bestaand,0,walbescherming,13.43,283,,,,13.4303878151727
1181,2015/08/20 13:30:26+00,G0243,Harderwijk,bestaand,0,muur,9.675,283,,,,9.67466071756524
1182,2015/08/20 13:33:21+00,G0243,Harderwijk,bestaand,0,muur,0.644,283,,,,0.644286426987252
1183,2015/08/20 13:33:21+00,G0243,Harderwijk,bestaand,0,muur,0.128,283,,,,0.127641538917365
1184,2015/05/22 09:36:50+00,W0662,Waterschap Vallei en Veluwe,bestaand,0,walbescherming,2.603,283,,,,2.60273680786936
1185,2016/05/30 11:06:33+00,W0654,Waterschap Aa en Maas,bestaand,0,walbescherming,9.535,283,,,,9.53522191666245
1186,2017/09/11 13:58:13+00,G0855,Tilburg,bestaand,0,muur,11.594,283,,,,11.5937856589433
1187,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,11.458,283,,,,11.4584539969404
1188,2017/09/11 13:58:13+00,G0855,Tilburg,bestaand,0,muur,30.992,283,,,,30.9920759549921
1189,2015/08/14 10:49:28+00,L0004,Prorail,bestaand,0,muur,2.255,283,,,,2.25505043216146
1190,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,0.108,283,,,,0.108295890965447
1191,2015/06/14 20:04:51+00,G0267,Nijkerk,bestaand,0,muur,4.605,283,,,,4.60521639013847
1192,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,1.451,283,,,,1.45117504113046
1193,2015/08/19 11:22:47+00,L0004,Prorail,bestaand,0,muur,3.75,283,,,,3.75007533257667
1194,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,12.392,283,,,,12.3915574485211
1195,2018/11/20 10:09:28+00,P0022,Drenthe,bestaand,0,kademuur,13.519,283,,,,13.5185316352698
1196,2014/07/14 09:41:44+00,L0004,Prorail,bestaand,0,muur,4.418,283,,,,4.41810427083626
1197,2016/04/04 14:07:36+00,G0356,Nieuwegein,bestaand,0,walbescherming,364.062,283,,,,364.061622218943
1198,2017/10/24 14:16:22+00,G0344,Utrecht,bestaand,0,muur,7.482,283,,,,7.48189866221671
1199,2017/10/24 14:15:54+00,G0344,Utrecht,bestaand,0,muur,3.344,283,,,,3.34373817754919
1200,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,4.853,283,,,,4.85273088064854
1201,2018/11/26 14:29:28+00,G0984,Venray,bestaand,0,muur,13.233,283,,,,13.2328120972075
1202,2015/02/19 20:33:34+00,G0984,Venray,bestaand,0,muur,0.967,283,,,,0.967084277609764
1203,2021/01/29 16:09:55+00,G1926,Pijnacker-Nootdorp,bestaand,0,walbescherming,8.402,283,,,,8.40176904008461
1204,2014/07/14 09:41:44+00,L0004,Prorail,bestaand,0,muur,14.555,283,,,,14.5549363842247
1205,2016/05/31 02:47:28+00,W0654,Waterschap Aa en Maas,bestaand,0,walbescherming,0.514,283,,,,0.513974707548922
1206,2016/05/31 02:47:28+00,G0796,'s-Hertogenbosch,bestaand,0,muur,2.682,283,,,,2.68244384843374
1207,2019/03/07 14:48:02+00,G0114,Emmen,bestaand,0,muur,18.423,283,,,,18.4226432685432
1208,2017/09/04 10:47:22+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,2.501,283,,,,2.50107976682072
1209,2021/11/30 10:27:51+00,G0484,Alphen aan den Rijn,bestaand,0,muur,95.315,283,,,,95.3152285209452
1210,2014/07/14 09:45:27+00,L0004,Prorail,bestaand,0,muur,4.592,283,,,,4.59224869749076
1211,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,2.635,283,,,,2.63511555723843
1212,2016/05/30 11:06:33+00,W0654,Waterschap Aa en Maas,bestaand,0,walbescherming,0.423,283,,,,0.423463103469476
1213,2018/11/26 14:29:39+00,G0984,Venray,bestaand,0,muur,24.167,283,,,,24.1668078356157
1214,2020/12/22 06:24:42+00,G0153,Enschede,bestaand,0,muur,0.002,283,,,,0.002
1215,2014/12/05 11:57:16+00,G0935,Maastricht,bestaand,0,muur,1.634,283,,,,1.6341288198915
1216,2020/12/24 10:13:23+00,G0363,Amsterdam,bestaand,0,muur,34.544,283,,,,34.5415604876589
1217,2018/11/30 10:12:24+00,G0363,Amsterdam,bestaand,0,muur,1.736,283,,,,1.73646570505828
1218,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.52,283,,,,1.52018946187638
1219,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.739,283,,,,0.739097422536434
1220,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,10.583,283,,,,10.5833182414591
1221,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,20.595,283,,,,20.5950822866954
1222,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.5,283,,,,5.49988545335264
1223,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.22,283,,,,0.219893155873483
1224,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,24.654,283,,,,24.654428101256
1225,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,19.581,283,,,,19.5806381479633
1226,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.602,283,,,,0.601751609885674
1227,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,7.073,283,,,,7.07258347423344
1228,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.49,283,,,,1.49016307832398
1229,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.231,283,,,,0.230521148704408
1230,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.551,283,,,,5.55052574086455
1231,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.23,283,,,,0.22981079173964
1232,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.298,283,,,,0.298060396564186
1233,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.266,283,,,,0.265663320765212
1234,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.446,283,,,,5.44647234455478
1235,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.29,283,,,,0.289836160614924
1236,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.243,283,,,,3.24291504668254
1237,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.545,283,,,,1.54520286150759
1238,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,4.552,283,,,,4.55211478326283
1239,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,14.356,283,,,,14.3564074196855
1240,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.323,283,,,,0.322671659740982
1241,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,6.38,283,,,,6.38007531303511
