FID,wvk_id,wvk_begdat,nwb_versie,pve_code,gme_id,gme_naam,wpsnaam,stt_naam,wegnummer,wegbehsrt,wegbehcode,wegbehnaam,lengte,maxshd,dat_maxshd,begintijd,eindtijd,maxshd_alt,van,naar,maxshd_str,maxshd_adv,kenm_richt,fk_veld1,betrwbheid,gdb_geomattr_data,shape
max_snelheden_overdag.1290,600138214,2019-02-01T00:00:00,2022-12-01T00:00:00,NB,772,Eindhoven,Eindhoven,Park Forum, ,G,772,Eindhoven,127,50,2022-05-30T00:00:00,0,0,0,0,127,0,0,B,060013821420190201,100%,,"LINESTRING (155170.47300000116 383174.08199999854, 155188.8449999988 383149.27899999917, 155256.5150000006 383080.99599999934)"
max_snelheden_overdag.1291,600141666,2019-02-01T00:00:00,2022-12-01T00:00:00,GL,209,Beuningen,Beuningen Gld,Leigraaf, ,G,209,Beuningen,237,50,2022-09-26T00:00:00,0,0,0,0,237,0,0,B,060014166620190201,100%,,"LINESTRING (180587 430448, 180565 430476, 180553 430494, 180550 430500, 180509 430576, 180498 430592, 180482 430608, 180471 430614, 180441 430626)"
max_snelheden_overdag.1292,600141819,2019-02-01T00:00:00,2022-12-01T00:00:00,GL,268,Nijmegen,Nijmegen,van Apelterenweg, ,G,268,Nijmegen,10,50,2022-09-26T00:00:00,0,0,0,0,10,0,0,B,060014181920190201,100%,,"LINESTRING (183740.4450000003 424369.8570000008, 183736.6790000014 424379.1950000003)"
max_snelheden_overdag.1293,600113018,2019-02-01T00:00:00,2022-12-01T00:00:00,ZH,484,Alphen aan den Rijn,Alphen aan den Rijn,Zeelandstraat, ,G,484,Alphen aan den Rijn,17,30,2022-09-26T00:00:00,0,0,0,0,17,0,0,B,060011301820190201,100%,,"LINESTRING (104664.54800000042 459866.0929999985, 104647.88699999824 459869.91699999943)"
max_snelheden_overdag.1294,600142907,2019-02-01T00:00:00,2022-12-01T00:00:00,NB,847,Someren,Lierop,Rijksweg,N266,P,NB,Noord-Brabant,101,80,2022-05-30T00:00:00,0,0,0,0,101,0,0,B,060014290720190201,100%,,"LINESTRING (176713.8110000007 381309.32400000095, 176710.96400000155 381319.6409999989, 176702.27299999818 381332.2340000011, 176685.6000000015 381354.05099999905, 176680.7960000001 381375.0069999993, 176682.37700000033 381401.01300000027)"
max_snelheden_overdag.1295,600101016,2019-02-01T00:00:00,2022-12-01T00:00:00,ZH,614,Westvoorne,Oostvoorne,Brielseweg,N218,P,ZH,Zuid-Holland,28,80,2022-09-13T00:00:00,0,0,0,0,28,0,0,B,060010101620190201,100%,,"LINESTRING (67550.3590000011 436944.38500000164, 67555.02899999917 436943.31500000134, 67558.36699999869 436943.31500000134, 67564.06100000069 436943.70800000057, 67567.98699999973 436944.88599999994, 67571.52100000158 436947.4389999993, 67575.20100000128 436951.3579999991)"
max_snelheden_overdag.1296,600123006,2019-02-01T00:00:00,2022-12-01T00:00:00,NB,758,Breda,Breda,Tilburgseweg, ,G,758,Breda,10,50,2022-05-30T00:00:00,0,0,0,0,10,0,0,B,060012300620190201,100%,,"LINESTRING (116711.56599999964 400504.06599999964, 116721.0540000014 400502.5229999982)"
max_snelheden_overdag.1297,600126197,2019-02-01T00:00:00,2022-12-01T00:00:00,NB,867,Waalwijk,Sprang-Capelle,Noorder Allee, ,G,867,Waalwijk,15,50,2022-09-26T00:00:00,0,0,0,0,15,0,0,B,060012619720190201,100%,,"LINESTRING (129985.65799999982 409883.9439999983, 129983 409887, 129979 409890, 129973 409890)"
max_snelheden_overdag.1298,600106276,2019-02-01T00:00:00,2022-12-01T00:00:00,ZH,503,Delft,Delft,Oostpoortweg, ,G,503,Delft,108,50,2022-05-30T00:00:00,0,0,0,0,108,0,0,B,060010627620190201,100%,,"LINESTRING (85619 447470, 85593 447457, 85541 447441, 85537 447439, 85531 447437, 85525 447433, 85521 447428)"
max_snelheden_overdag.1299,600125744,2019-02-01T00:00:00,2022-12-01T00:00:00,NH,1911,Hollands Kroon,Middenmeer,Oudelanderweg,N242,P,NH,Noord-Holland,7,80,2022-05-30T00:00:00,0,0,0,0,7,0,0,B,060012574420190201,100%,,"LINESTRING (125639.67700000107 531427.7800000012, 125641.4849999994 531426.5240000002, 125643.28700000048 531425.6660000011, 125645.89400000125 531425.0859999992)"
max_snelheden_overdag.1300,600093686,2019-02-01T00:00:00,2022-12-01T00:00:00,ZL,664,Goes,'s-Heer Arendskerke,Nieuwe Rijksweg,N664,P,ZL,Zeeland,21,80,2022-05-30T00:00:00,0,0,0,0,21,0,0,B,060009368620190201,100%,,"LINESTRING (46063.66800000146 390694.80799999833, 46068.574000000954 390700.7340000011, 46070.39900000021 390707.01399999857, 46069.425999999046 390713.5709999986)"
max_snelheden_overdag.1301,242314001,2018-12-01T00:00:00,2022-12-01T00:00:00,UT,632,Woerden,Kamerik,Mijzijde, ,G,632,Woerden,261,60,2022-09-26T00:00:00,0,0,0,0,261,0,0,B,024231400120181201,100%,,"LINESTRING (121217.99399999902 457331.95800000057, 121218.79399999976 457396.2650000006, 121219.23099999875 457482.9780000001, 121218.75400000066 457526.7120000012, 121219.15199999884 457593.2670000009)"
max_snelheden_overdag.1302,364532033,2018-10-01T00:00:00,2022-12-01T00:00:00,FR,80,Leeuwarden,Jirnsum,It Kampke, ,G,80,Leeuwarden,36,30,2022-10-18T00:00:00,0,0,0,0,36,0,0,B,036453203320181001,100%,,"LINESTRING (182326.0549999997 566229.8319999985, 182311.02600000054 566262.3229999989)"
max_snelheden_overdag.1303,185283036,2018-12-01T00:00:00,2022-12-01T00:00:00,ZH,599,Rotterdam,Rotterdam,Abeelweg, ,G,599,Rotterdam,16,50,2022-09-13T00:00:00,0,0,0,0,16,0,0,B,018528303620181201,100%,,"LINESTRING (92820 441705, 92819 441700, 92822 441695, 92826 441692)"
max_snelheden_overdag.1304,532498015,2018-10-01T00:00:00,2022-12-01T00:00:00,GR,1950,Westerwolde,Ter Apelkanaal,M. en O.-weg, ,G,1950,Westerwolde,50,50,2022-09-26T00:00:00,0,0,0,0,50,0,0,B,053249801520181001,100%,,"LINESTRING (266500 549213.938000001, 266503.8420000002 549222.2789999992, 266511.6469999999 549227.1739999987, 266541.2800000012 549238.6829999983)"
max_snelheden_overdag.1305,342177078,2018-04-01T00:00:00,2022-12-01T00:00:00,NB,794,Helmond,Helmond,Kloosterstraat, ,G,794,Helmond,24,30,2022-09-26T00:00:00,0,0,0,0,24,0,0,B,034217707820180401,100%,,"LINESTRING (171213.15100000054 388706.7320000008, 171224.93499999866 388716.0219999999, 171232.34600000083 388721.7520000003)"
max_snelheden_overdag.1306,321167105,2018-09-01T00:00:00,2022-12-01T00:00:00,NB,772,Eindhoven,Eindhoven,ELISABETHTUNNUL, ,G,772,Eindhoven,8,50,2022-09-26T00:00:00,0,0,0,0,8,0,0,B,032116710520180901,100%,,"LINESTRING (160745.28299999982 383619.87999999896, 160750.62900000066 383626.06500000134)"
max_snelheden_overdag.1307,292370034,2018-09-01T00:00:00,2022-12-01T00:00:00,FL,34,Almere,Almere,OPENBAAR VERVOERBAAN, ,G,34,Almere,528,Onbekend,2022-09-26T00:00:00,0,0,0,0,528,0,0,B,029237003420180901,100%,,"LINESTRING (146100 485411, 146082.01000000164 485416.89499999955, 145999.63699999824 485397.34800000116, 145943.6169999987 485383.73600000143, 145921.27800000086 485376.75499999896, 145894.57699999958 485365.76000000164, 145851.99399999902 485345.16699999943, 145803.56500000134 485322.3920000009, 145742.83300000057 485293.0729999989, 145707.66699999943 485275.8830000013, 145697.89400000125 485272.04399999976, 145691.436999999 485269.6000000015, 145685.15399999917 485269.0769999996, 145674.15900000185 485270.9970000014, 145642.22199999914 485281.4679999985, 145623.19999999925 485288.2740000002, 145612.37999999896 485289.8449999988, 145607.4059999995 485295.8660000004)"
max_snelheden_overdag.1308,406467060,2018-09-01T00:00:00,2022-12-01T00:00:00,OV,1708,Steenwijkerland,Steenwijk,Tukseweg, ,G,1708,Steenwijkerland,226,50,2022-09-26T00:00:00,0,0,0,0,226,0,0,B,040646706020180901,100%,,"LINESTRING (203433.7800000012 533723.6050000004, 203452.09600000083 533719.7809999995, 203552.18400000036 533693.1860000007, 203620.22800000012 533674.8940000013, 203652.72800000012 533665.870000001)"
max_snelheden_overdag.1309,371536013,2018-03-01T00:00:00,2022-12-01T00:00:00,FR,80,Leeuwarden,Grou,Yn 'e Lijte, ,G,80,Leeuwarden,162,30,2022-09-26T00:00:00,0,0,0,0,162,0,0,B,037153601320180301,100%,,"LINESTRING (185818.0150000006 568359.3040000014, 185818.061999999 568375.6750000007, 185816.6640000008 568413.9549999982, 185815.9050000012 568423.3229999989, 185810.84099999815 568464.7230000012, 185811.68499999866 568467.5929999985, 185813.3509999998 568469.8570000008, 185842.74500000104 568479.2399999984, 185845.69900000095 568481.3500000015, 185849.65399999917 568487.8640000001, 185855.46599999815 568493.9400000013)"
max_snelheden_overdag.1310,266313168,2018-09-01T00:00:00,2022-12-01T00:00:00,UT,344,Utrecht,Utrecht,Rigastraat, ,G,344,Utrecht,83,Onbekend,2022-09-26T00:00:00,0,0,0,0,83,0,0,B,026631316820180901,100%,,"LINESTRING (133246.1009999998 456655.1790000014, 133281.85500000045 456580.4050000012)"
max_snelheden_overdag.1311,360572022,2018-03-01T00:00:00,2022-12-01T00:00:00,FR,80,Leeuwarden,Stiens,Ieleane, ,G,80,Leeuwarden,17,30,2022-05-30T00:00:00,0,0,0,0,17,0,0,B,036057202220180301,100%,,"LINESTRING (180485 586220, 180476.9200000018 586234.5190000013)"
max_snelheden_overdag.1312,371536020,2018-03-01T00:00:00,2022-12-01T00:00:00,FR,80,Leeuwarden,Grou,Yn 'e Lijte, ,G,80,Leeuwarden,37,30,2022-09-26T00:00:00,0,0,0,0,37,0,0,B,037153602020180301,100%,,"LINESTRING (185559.625 568392.4169999994, 185562.38199999928 568388.8729999997, 185568.1719999984 568382.9050000012, 185574.53400000185 568379.5249999985, 185581.29399999976 568377.9349999987, 185591.6330000013 568377.1389999986)"
max_snelheden_overdag.1313,371536027,2018-03-01T00:00:00,2022-12-01T00:00:00,FR,80,Leeuwarden,Grou,Yn 'e Lijte, ,G,80,Leeuwarden,43,30,2022-05-30T00:00:00,0,0,0,0,43,0,0,B,037153602720180301,100%,,"LINESTRING (185976.30200000107 568414.2140000015, 185980.42500000075 568422.4869999997, 185985.5240000002 568432.3570000008, 185987.16899999976 568446.5020000003, 185987.60799999908 568454.6600000001)"
max_snelheden_overdag.1314,365530005,2018-03-01T00:00:00,2022-12-01T00:00:00,FR,80,Leeuwarden,Jirnsum,Industriewei, ,G,80,Leeuwarden,56,60,2022-09-26T00:00:00,0,0,0,0,56,0,0,B,036553000520180301,100%,,"LINESTRING (182647.04399999976 565312.2639999986, 182696.02100000158 565340.324000001)"
max_snelheden_overdag.1315,414405015,2018-09-01T00:00:00,2022-12-01T00:00:00,OV,193,Zwolle,Zwolle,Sorghvlietweg, ,G,193,Zwolle,16,60,2022-09-26T00:00:00,0,0,0,0,16,0,0,B,041440501520180901,100%,,"LINESTRING (207333 502680, 207349 502682)"
max_snelheden_overdag.1316,413406004,2018-09-01T00:00:00,2022-12-01T00:00:00,OV,193,Zwolle,Zwolle,Sorghvlietweg, ,G,193,Zwolle,558,60,2022-09-26T00:00:00,0,0,0,0,558,0,0,B,041340600420180901,100%,,"LINESTRING (206987.87999999896 503078.23600000143, 206992 503077, 207003 503071, 207018 503064, 207026.85599999875 503058.27800000086, 207081.1330000013 503023.20699999854, 207112.0009999983 503000.97399999946, 207147.46599999815 502974.53400000185, 207160.69900000095 502961.63699999824, 207186.92500000075 502930.5549999997, 207212 502903, 207215 502900, 207239 502881, 207260 502864, 207280 502846, 207291 502833, 207304.38599999994 502814.2589999996, 207347.29899999872 502720.59800000116, 207350.875 502693.9759999998, 207349 502682)"
max_snelheden_overdag.1317,409538078,2018-04-01T00:00:00,2022-12-01T00:00:00,FR,90,Smallingerland,Drachten,Ureterpvallaat, ,G,90,Smallingerland,30,50,2022-05-30T00:00:00,0,0,0,0,30,0,0,B,040953807820180401,100%,,"LINESTRING (204931.4290000014 569413.9600000009, 204934.27199999988 569411.7729999982, 204940.3449999988 569410.4200000018, 204947.17599999905 569411.7729999982, 204954.5549999997 569416.1860000007, 204956.38800000027 569419.9829999991)"
max_snelheden_overdag.1318,273317075,2018-09-01T00:00:00,2022-12-01T00:00:00,UT,344,Utrecht,Utrecht,Werradreef, ,G,344,Utrecht,38,50,2022-05-30T00:00:00,0,0,0,0,38,0,0,B,027331707520180901,100%,,"LINESTRING (136892.49599999934 458612.50400000066, 136865.64299999923 458585.6499999985)"
max_snelheden_overdag.1319,406158025,2018-03-01T00:00:00,2022-12-01T00:00:00,LB,983,Venlo,Venlo,rotonde Marco Polo, ,G,983,Venlo,24,80,2022-09-26T00:00:00,0,0,0,0,24,0,0,B,040615802520180301,100%,,"LINESTRING (203189 379372, 203192.9849999994 379370.98000000045, 203197.86499999836 379371.05799999833, 203201.95699999854 379372.5540000014, 203205.26300000027 379374.8359999992, 203207.30900000036 379377.1970000006, 203208.41000000015 379380.186999999)"
max_snelheden_overdag.1320,269308085,2018-09-01T00:00:00,2022-12-01T00:00:00,UT,344,Utrecht,Utrecht,Van Starkenborghhof, ,G,344,Utrecht,19,30,2022-09-26T00:00:00,0,0,0,0,19,0,0,B,026930808520180901,100%,,"LINESTRING (134835.7190000005 454129.3020000011, 134845.62700000033 454113.006000001)"
max_snelheden_overdag.1321,408271006,2018-03-01T00:00:00,2022-12-01T00:00:00,GL,299,Zevenaar,Babberich,Babberichseweg,N336,P,GL,Gelderland,21,50,2022-09-26T00:00:00,0,0,0,0,21,0,0,B,040827100620180301,100%,,"LINESTRING (204487 435933, 204486 435932, 204485 435928, 204485 435925, 204486 435922, 204488 435919, 204490 435916, 204492 435915)"
max_snelheden_overdag.1322,491552042,2018-03-01T00:00:00,2022-12-01T00:00:00,GR,1952,Midden-Groningen,Hoogezand,Meint Veningastraat, ,G,1952,Midden-Groningen,69,30,2022-09-26T00:00:00,0,0,0,0,69,0,0,B,049155204220180301,100%,,"LINESTRING (245672 576020, 245674 576021, 245741 576026)"
max_snelheden_overdag.1323,361559151,2018-09-01T00:00:00,2022-12-01T00:00:00,FR,80,Leeuwarden,Leeuwarden,Harlingerstraatweg, ,G,80,Leeuwarden,8,50,2022-09-26T00:00:00,0,0,0,0,8,0,0,B,036155915120180901,100%,,"LINESTRING (180815.6950000003 579925.8489999995, 180808.60399999842 579922.3339999989)"
max_snelheden_overdag.1324,178260039,2018-09-01T00:00:00,2022-12-01T00:00:00,ZH,613,Albrandswaard,Rhoon,Jasmijn, ,G,613,Albrandswaard,46,30,2022-05-30T00:00:00,0,0,0,0,46,0,0,B,017826003920180901,100%,,"LINESTRING (88991.31100000069 430058.7969999984, 89036.84699999914 430057.16000000015)"
max_snelheden_overdag.1325,273310145,2018-09-01T00:00:00,2022-12-01T00:00:00,UT,344,Utrecht,Utrecht,Dorstige Harthof, ,G,344,Utrecht,30,Onbekend,2022-09-26T00:00:00,0,0,0,0,30,0,0,B,027331014520180901,100%,,"LINESTRING (136904.1640000008 455429.27800000086, 136906.98800000176 455431.92599999905, 136900.32499999925 455453.1490000002, 136898.73699999973 455454.0320000015, 136896.2659999989 455454.20800000057)"
max_snelheden_overdag.1326,366554030,2018-03-01T00:00:00,2022-12-01T00:00:00,FR,80,Leeuwarden,Goutum,de Tolve, ,G,80,Leeuwarden,36,30,2022-05-30T00:00:00,0,0,0,0,36,0,0,B,036655403020180301,100%,,"LINESTRING (183153 577145, 183188 577152)"
max_snelheden_overdag.1327,269198095,2017-11-01T00:00:00,2022-12-01T00:00:00,NB,855,Tilburg,Tilburg,Quirinustuinen, ,G,855,Tilburg,9,Onbekend,2022-09-26T00:00:00,0,0,0,0,9,0,0,B,026919809520171101,100%,,"LINESTRING (134706.71599999815 399252.80799999833, 134712.14400000125 399245.625)"
max_snelheden_overdag.1328,296371443,2018-12-01T00:00:00,2022-12-01T00:00:00,FL,34,Almere,Almere,Richard Feynmanstraat, ,G,34,Almere,96,30,2022-09-26T00:00:00,0,0,0,0,96,0,0,B,029637144320181201,100%,,"LINESTRING (148113.32299999893 485754.4750000015, 148108.6950000003 485756.7890000008, 148096.4919999987 485774.0399999991, 148094.59899999946 485775.72300000116, 148092.07400000095 485776.98600000143, 148087.8669999987 485778.0370000005, 148084.9210000001 485779.51000000164, 148080.08300000057 485782.66600000113, 148071.03599999845 485791.7120000012, 148065.14600000158 485797.6030000001, 148061.14799999818 485803.9140000008, 148055.67799999937 485812.3299999982, 148054.20600000024 485816.5370000005, 148052.73299999908 485824.5320000015)"
max_snelheden_overdag.1329,116124029,2018-12-01T00:00:00,2022-12-01T00:00:00,ZL,715,Terneuzen,Koewacht,Driehoefijzersstraat, ,W,WS15,Waterschap Scheldestromen,4,60,2022-10-18T00:00:00,0,0,0,0,4,0,0,B,011612402920181201,100%,,"LINESTRING (58294.48000000045 362422.77800000086, 58291.60200000182 362425.1259999983)"
max_snelheden_overdag.1330,339321068,2018-12-01T00:00:00,2022-12-01T00:00:00,GL,203,Barneveld,Barneveld,Nipkowstraat, ,G,203,Barneveld,111,30,2022-05-30T00:00:00,0,0,0,0,111,0,0,B,033932106820181201,100%,,"LINESTRING (169645.51999999955 460936.22100000083, 169708.7580000013 460929.49599999934, 169711.73699999973 460926.9759999998, 169725.83100000024 460886.06799999997)"
max_snelheden_overdag.1331,149290135,2019-01-01T00:00:00,2022-12-01T00:00:00,ZH,1783,Westland,Naaldwijk,Pijle Tuinenweg, ,G,1783,Westland,17,50,2022-09-26T00:00:00,0,0,0,0,17,0,0,B,014929013520190101,100%,,"LINESTRING (74701.68800000101 445414.74500000104, 74700.09099999815 445413.9620000012, 74696.69700000063 445409.438000001, 74695.56599999964 445404.6620000005, 74696.1640000008 445399.881000001)"
max_snelheden_overdag.1332,213376006,2019-01-01T00:00:00,2022-12-01T00:00:00,NH,392,Haarlem,Haarlem,Lieoever, ,G,392,Haarlem,25,Onbekend,2022-09-26T00:00:00,0,0,0,0,25,0,0,B,021337600620190101,100%,,"LINESTRING (106680.50899999961 488176.6950000003, 106686.8590000011 488164.6409999989, 106687.35200000182 488157.2320000008, 106687.35200000182 488153.1160000004)"
max_snelheden_overdag.1333,172257002,2018-09-01T00:00:00,2022-12-01T00:00:00,ZH,613,Albrandswaard,Poortugaal,De Nieuwe Dijk, ,W,WS14,Waterschap De Hollandse Delta,670,Onbekend,2022-09-26T00:00:00,0,0,0,0,670,0,0,B,017225700220180901,100%,,"LINESTRING (86441.61300000176 428829.91699999943, 86416.54199999943 428830.36100000143, 86313.68400000036 428832.23099999875, 86274.35399999842 428833.36499999836, 86254.57600000128 428835.0080000013, 86241.99500000104 428836.93499999866, 86225.78700000048 428840.90199999884, 86118.79199999943 428873.31799999997, 86110.63100000098 428876.7179999985, 86102.47100000083 428881.7049999982, 86036.1090000011 428942.8530000001, 86012.58999999985 428967.618999999, 85977.51099999994 429004.3979999982, 85973.77100000158 429006.32499999925, 85970.37000000104 429006.8920000009, 85966.62999999896 429006.8920000009, 85962.43600000069 429005.5320000015, 85844 428945.72199999914)"
max_snelheden_overdag.1334,405545012,2018-12-01T00:00:00,2022-12-01T00:00:00,FR,90,Smallingerland,Rottevalle,Ambachtsloane,N369,P,FR,Friesland,35,80,2022-10-18T00:00:00,0,0,0,0,35,0,0,B,040554501220181201,100%,,"LINESTRING (202627.80900000036 572852.4910000004, 202616.02899999917 572847.0020000003, 202608.25699999928 572842.8060000017, 202603.9059999995 572836.1220000014, 202602.30600000173 572831.2630000003)"
max_snelheden_overdag.1335,174257002,2018-09-01T00:00:00,2022-12-01T00:00:00,ZH,613,Albrandswaard,Poortugaal,De Nieuwe Dijk, ,W,WS14,Waterschap De Hollandse Delta,757,Onbekend,2022-09-26T00:00:00,0,0,0,0,757,0,0,B,017425700220180901,100%,,"LINESTRING (87183 428972, 87175.77699999884 428970.6220000014, 87124.84200000018 428952.27800000086, 87109.81599999964 428947.7890000008, 87095.91099999845 428946.7650000006, 87043.21999999881 428943.2520000003, 87025.94900000095 428940.71499999985, 87008.3359999992 428936.3729999997, 86957.15799999982 428924.9079999998, 86899.68499999866 428913.78400000185, 86805.52400000021 428896.31799999997, 86777.22700000182 428890.3660000004, 86756.98000000045 428885.2430000007, 86703.84899999946 428871.53400000185, 86633.15500000119 428852.65300000086, 86617.93400000036 428849.04199999943, 86606.12700000033 428847.09099999815, 86579.97599999979 428843.87099999934, 86481.81500000134 428832.94200000167, 86463.46999999881 428830.9910000004, 86441.61300000176 428829.91699999943)"
max_snelheden_overdag.1336,133236013,2018-12-01T00:00:00,2022-12-01T00:00:00,ZH,1924,Goeree-Overflakkee,Dirksland,Acacia, ,G,1924,Goeree-Overflakkee,15,30,2022-09-26T00:00:00,0,0,0,0,15,0,0,B,013323601320181201,100%,,"LINESTRING (66510.36300000176 418039.2529999986, 66525 418044)"
max_snelheden_overdag.1337,504576002,2018-09-01T00:00:00,2022-12-01T00:00:00,GR,1952,Midden-Groningen,Steendam,Roegeweg, ,G,1952,Midden-Groningen,131,30,2022-09-26T00:00:00,0,0,0,0,131,0,0,B,050457600220180901,100%,,"LINESTRING (252166.86400000006 588091.8960000016, 252219.79199999943 588089.6920000017, 252225.20600000024 588090.6680000015, 252227.51300000027 588092.8869999982, 252228.48900000006 588096.9690000005, 252228.22300000116 588099.4539999999, 252225.82699999958 588102.4710000008, 252221.83399999887 588104.5119999982, 252217.57400000095 588104.4239999987, 252167.73800000176 588106.0670000017)"
max_snelheden_overdag.1338,293373098,2018-09-01T00:00:00,2022-12-01T00:00:00,FL,34,Almere,Almere,OPENBAAR VERVOERBAAN, ,G,34,Almere,210,Onbekend,2022-09-26T00:00:00,0,0,0,0,210,0,0,B,029337309820180901,100%,,"LINESTRING (146978.89600000158 486853.1959999986, 147004.78299999982 486796.83999999985, 147043.22399999946 486683.9050000012, 147046.05799999833 486676.19000000134, 147052.25600000098 486657.09099999815)"
max_snelheden_overdag.1339,136282004,2018-12-01T00:00:00,2022-12-01T00:00:00,ZH,599,Rotterdam,Europoort Rotterdam,Elbeweg, ,G,599,Rotterdam,178,80,2022-09-13T00:00:00,0,0,0,0,178,0,0,B,013628200420181201,100%,,"LINESTRING (68025.08100000024 441278.9219999984, 68025.60700000077 441300.3289999999, 68026.20800000057 441359.3669999987, 68025.55099999905 441428.9389999993, 68008.11300000176 441428.35599999875, 68000.28700000048 441421.4510000013)"
max_snelheden_overdag.1340,405424048,2018-12-01T00:00:00,2022-12-01T00:00:00,OV,1896,Zwartewaterland,Hasselt,Zwartsluizerweg,N331,P,OV,Overijssel,18,50,2022-09-13T00:00:00,0,0,0,0,18,0,0,B,040542404820181201,100%,,"LINESTRING (202832.08999999985 512193.2899999991, 202825.24399999902 512195.5720000006, 202818.39799999818 512194.35500000045, 202815.19700000063 512193.1559999995)"
max_snelheden_overdag.1341,405424055,2018-12-01T00:00:00,2022-12-01T00:00:00,OV,1896,Zwartewaterland,Hasselt,Zwartsluizerweg,N331,P,OV,Overijssel,14,50,2022-09-13T00:00:00,0,0,0,0,14,0,0,B,040542405520181201,100%,,"LINESTRING (202819.25 512163.8570000008, 202824.1790000014 512163.0150000006, 202831.17700000107 512165.14499999955, 202832.41200000048 512166.19299999997)"
max_snelheden_overdag.1342,353479107,2019-01-01T00:00:00,2022-12-01T00:00:00,FR,1940,De Fryske Marren,Lemmer,Stationsweg, ,G,1940,De Fryske Marren,26,30,2022-05-30T00:00:00,0,0,0,0,26,0,0,B,035347910720190101,100%,,"LINESTRING (176707.34899999946 539599.1649999991, 176732 539591)"
max_snelheden_overdag.1343,414405020,2018-09-01T00:00:00,2022-12-01T00:00:00,OV,193,Zwolle,Zwolle,Sorghvlietweg, ,G,193,Zwolle,97,60,2022-09-26T00:00:00,0,0,0,0,97,0,0,B,041440502020180901,100%,,"LINESTRING (207349 502682, 207376 502685, 207423 502689, 207428.16600000113 502688.9140000008, 207445.68499999866 502686.90900000185)"
max_snelheden_overdag.1344,269195080,2017-11-01T00:00:00,2022-12-01T00:00:00,NB,855,Tilburg,Tilburg,Ringbaan-Oost, ,G,855,Tilburg,11,50,2022-09-26T00:00:00,0,0,0,0,11,0,0,B,026919508020171101,100%,,"LINESTRING (134851.0859999992 397944.34899999946, 134857.33300000057 397934.9279999994)"
max_snelheden_overdag.1345,344547047,2018-12-01T00:00:00,2022-12-01T00:00:00,FR,1949,Waadhoeke,Winsum,Froonackerdyk,N384,P,FR,Friesland,17,80,2022-09-26T00:00:00,0,0,0,0,17,0,0,B,034454704720181201,100%,,"LINESTRING (172051.59099999815 573790.6079999991, 172055.92799999937 573794.4719999991, 172058.39600000158 573800.2619999982, 172059.14299999923 573805.0020000003)"
max_snelheden_overdag.1346,157316092,2018-12-01T00:00:00,2022-12-01T00:00:00,ZH,518,'s-Gravenhage,'s-Gravenhage,Gevers Deynootweg, ,G,518,'s-Gravenhage,61,50,2022-09-26T00:00:00,0,0,0,0,61,0,0,B,015731609220181201,100%,,"LINESTRING (78981.92799999937 458428.88500000164, 79023.95699999854 458473.65199999884)"
max_snelheden_overdag.1347,408399145,2018-12-01T00:00:00,2022-12-01T00:00:00,OV,193,Zwolle,Zwolle,Oldeneelallee, ,G,193,Zwolle,15,50,2022-09-26T00:00:00,0,0,0,0,15,0,0,B,040839914520181201,100%,,"LINESTRING (204270.87000000104 499873.9539999999, 204272.03599999845 499873.12099999934, 204274 499872.2280000001, 204277.03599999845 499871.3350000009, 204280.2509999983 499871.3350000009, 204282.9299999997 499871.87099999934, 204285.25200000033 499872.5859999992)"
max_snelheden_overdag.21520,335304025,2016-03-01T00:00:00,2022-12-01T00:00:00,GL,228,Ede,Ederveen,Smidstraat, ,G,228,Ede,68,30,2022-09-26T00:00:00,0,0,0,0,68,0,0,B,033530402520160301,100%,,"LINESTRING (167786.90799999982 452273.20899999887, 167854.4910000004 452262.2679999992)"
max_snelheden_overdag.1348,267405087,2019-01-01T00:00:00,2022-12-01T00:00:00,NH,385,Edam-Volendam,Volendam,Doggersbank, ,G,385,Edam-Volendam,94,Onbekend,2022-09-26T00:00:00,0,0,0,0,94,0,0,B,026740508720190101,100%,,"LINESTRING (133545.6169999987 502889.78500000015, 133552.77199999988 502887.9620000012, 133597.33999999985 502859.39499999955, 133630.2509999983 502853.21400000155)"
max_snelheden_overdag.1349,176184046,2018-12-01T00:00:00,2022-12-01T00:00:00,NB,1674,Roosendaal,Roosendaal,Thorbeckelaan, ,G,1674,Roosendaal,16,50,2022-05-30T00:00:00,0,0,0,0,16,0,0,B,017618404620181201,100%,,"LINESTRING (88356.97100000083 392184.7100000009, 88358.25899999961 392181.7670000009, 88360.01900000125 392179.3029999994, 88362.2190000005 392177.54300000146, 88364.50699999928 392176.6629999988, 88368.93899999931 392176.6860000007)"
max_snelheden_overdag.1350,215353009,2017-11-01T00:00:00,2022-12-01T00:00:00,NH,394,Haarlemmermeer,Hoofddorp,Rijnlanderweg, ,G,394,Haarlemmermeer,120,60,2022-09-26T00:00:00,0,0,0,0,120,0,0,B,021535300920171101,100%,,"LINESTRING (107673 476938, 107703 476971, 107753.46200000122 477027.6770000011)"
max_snelheden_overdag.1351,227371090,2018-09-01T00:00:00,2022-12-01T00:00:00,NH,363,Amsterdam,Amsterdam,De Biezenhof, ,G,363,Amsterdam,28,30,2022-10-18T00:00:00,0,0,0,0,28,0,0,B,022737109020180901,100%,,"LINESTRING (113527.67500000075 485619.08199999854, 113554.27499999851 485627.3960000016)"
