FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertijd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2017.1157,2017_04_09_11_46_14_264300975_RGB_hrl,264300975,2017-04-09,11:46:14,UC-E-1-30912269,6.7,250,318754.688,5752448,1953.64,0.6496,-0.354,-0.142,,POINT (222339.67540000007 434210.2961000018)
beeldmiddenoverzicht_hrl_2017.1158,2017_04_09_11_46_19_264300976_RGB_hrl,264300976,2017-04-09,11:46:19,UC-E-1-30912269,6.7,250,319237.25,5752421.5,1955.809,0.7277,-0.3639,0.0514,,POINT (222823.0150000006 434207.74599999934)
beeldmiddenoverzicht_hrl_2017.1159,2017_04_09_11_46_24_264300977_RGB_hrl,264300977,2017-04-09,11:46:24,UC-E-1-30912269,6.7,250,319728.781,5752399.5,1957.604,0.3855,-0.4012,0.491,,POINT (223314.75360000134 434209.6638999991)
beeldmiddenoverzicht_hrl_2017.1160,2017_04_09_11_46_30_264300978_RGB_hrl,264300978,2017-04-09,11:46:30,UC-E-1-30912269,6.7,250,320220.906,5752377.5,1959.861,0.0869,-0.3244,0.2597,,POINT (223807.31920000166 434211.7617000006)
beeldmiddenoverzicht_hrl_2017.1161,2017_04_09_11_46_35_264300979_RGB_hrl,264300979,2017-04-09,11:46:35,UC-E-1-30912269,6.7,250,320700.563,5752352,1961.75,0.2131,-0.2735,-0.0114,,POINT (224287.55590000004 434210.1986999996)
beeldmiddenoverzicht_hrl_2017.1162,2017_04_09_11_46_40_264300980_RGB_hrl,264300980,2017-04-09,11:46:40,UC-E-1-30912269,6.7,250,321191.5,5752327.5,1963.144,0.1847,-0.2092,0.3918,,POINT (224778.9684999995 434209.5714999996)
beeldmiddenoverzicht_hrl_2017.1163,2017_04_09_11_46_45_264300981_RGB_hrl,264300981,2017-04-09,11:46:45,UC-E-1-30912269,6.7,250,321681.594,5752311,1963.314,-0.0788,-0.1683,1.2276,,POINT (225269.17009999976 434217.50840000063)
beeldmiddenoverzicht_hrl_2017.1164,2017_04_09_11_46_51_264300982_RGB_hrl,264300982,2017-04-09,11:46:51,UC-E-1-30912269,6.7,250,322173.688,5752297,1963.303,-0.1974,-0.1985,1.3334,,POINT (225761.34180000052 434227.49120000005)
beeldmiddenoverzicht_hrl_2017.1165,2017_04_09_11_46_56_264300983_RGB_hrl,264300983,2017-04-09,11:46:56,UC-E-1-30912269,6.7,250,322664.219,5752278.5,1965.142,-0.0204,-0.2337,0.5395,,POINT (226251.95650000125 434233.12209999934)
beeldmiddenoverzicht_hrl_2017.1166,2017_04_09_11_47_01_264300984_RGB_hrl,264300984,2017-04-09,11:47:01,UC-E-1-30912269,6.7,250,323144.625,5752254,1967.301,0.1215,-0.2151,-0.1577,,POINT (226733.06210000068 434232.33900000155)
beeldmiddenoverzicht_hrl_2017.1167,2017_04_09_11_47_06_264300985_RGB_hrl,264300985,2017-04-09,11:47:06,UC-E-1-30912269,6.7,250,323633.125,5752222.5,1968.563,0.2003,-0.2296,-0.8282,,POINT (227222.38859999925 434224.82090000063)
beeldmiddenoverzicht_hrl_2017.1168,2017_04_09_11_47_12_264300986_RGB_hrl,264300986,2017-04-09,11:47:12,UC-E-1-30912269,6.7,250,324121.781,5752190,1969.015,0.0479,-0.2247,-0.8804,,POINT (227711.97019999847 434216.1447999999)
beeldmiddenoverzicht_hrl_2017.1169,2017_04_09_11_47_17_264300987_RGB_hrl,264300987,2017-04-09,11:47:17,UC-E-1-30912269,6.7,250,324612.25,5752162,1969.295,-0.1794,-0.1009,-0.0751,,POINT (228203.0907999985 434212.6257000007)
beeldmiddenoverzicht_hrl_2017.1170,2017_04_09_11_47_22_264300988_RGB_hrl,264300988,2017-04-09,11:47:22,UC-E-1-30912269,6.7,250,325102.094,5752140,1969.747,-0.1863,-0.1188,0.5875,,POINT (228693.46139999852 434214.4395999983)
beeldmiddenoverzicht_hrl_2017.1171,2017_04_09_11_47_28_264300989_RGB_hrl,264300989,2017-04-09,11:47:28,UC-E-1-30912269,6.7,250,325592,5752120,1970.922,-0.191,-0.1489,0.7664,,POINT (229183.43499999866 434218.9583999999)
beeldmiddenoverzicht_hrl_2017.1172,2017_04_09_11_47_33_264300990_RGB_hrl,264300990,2017-04-09,11:47:33,UC-E-1-30912269,6.7,250,326082.688,5752100.5,1972.284,-0.176,-0.1521,0.654,,POINT (229674.53669999912 434223.5152999982)
beeldmiddenoverzicht_hrl_2017.1173,2017_04_09_11_47_38_264300991_RGB_hrl,264300991,2017-04-09,11:47:38,UC-E-1-30912269,6.7,250,326563.063,5752078,1973.386,-0.1156,-0.1567,0.1406,,POINT (230155.2553000003 434224.7382000014)
beeldmiddenoverzicht_hrl_2017.1174,2017_04_09_11_47_43_264300992_RGB_hrl,264300992,2017-04-09,11:47:43,UC-E-1-30912269,6.7,250,327051.594,5752052,1974.233,0.0698,-0.1261,-0.1535,,POINT (230644.40790000185 434222.5471000001)
beeldmiddenoverzicht_hrl_2017.1175,2017_04_09_11_47_49_264300993_RGB_hrl,264300993,2017-04-09,11:47:49,UC-E-1-30912269,6.7,250,327539.813,5752025,1975.117,0.0723,-0.151,-0.2964,,POINT (231133.4215000011 434219.38500000164)
beeldmiddenoverzicht_hrl_2017.1176,2017_04_09_11_47_54_264300994_RGB_hrl,264300994,2017-04-09,11:47:54,UC-E-1-30912269,6.7,250,328029.563,5751999,1975.442,-0.0608,-0.1181,0.0083,,POINT (231623.71409999952 434217.62889999896)
beeldmiddenoverzicht_hrl_2017.1177,2017_04_09_11_47_59_264300995_RGB_hrl,264300995,2017-04-09,11:47:59,UC-E-1-30912269,6.7,250,328509.531,5751976.5,1975.294,-0.1821,-0.1491,0.314,,POINT (232104.13769999892 434218.6308000013)
beeldmiddenoverzicht_hrl_2017.1178,2017_04_09_11_48_04_264300996_RGB_hrl,264300996,2017-04-09,11:48:04,UC-E-1-30912269,6.7,250,328998.25,5751956,1975.44,-0.2232,-0.1234,0.6191,,POINT (232593.25939999893 434222.36769999936)
beeldmiddenoverzicht_hrl_2017.1179,2017_04_09_11_48_10_264300997_RGB_hrl,264300997,2017-04-09,11:48:10,UC-E-1-30912269,6.7,250,329491.844,5751936.5,1975.884,-0.1723,-0.1659,0.6816,,POINT (233087.03599999845 434227.1854999997)
beeldmiddenoverzicht_hrl_2017.1180,2017_04_09_11_48_15_264300998_RGB_hrl,264300998,2017-04-09,11:48:15,UC-E-1-30912269,6.7,250,329976.125,5751911.5,1976.248,0.0258,-0.167,-0.4164,,POINT (233571.84860000014 434225.8594000004)
beeldmiddenoverzicht_hrl_2017.1181,2017_04_09_11_48_20_264300999_RGB_hrl,264300999,2017-04-09,11:48:20,UC-E-1-30912269,6.7,250,330465.563,5751878.5,1977.221,0.2096,-0.1336,-0.9558,,POINT (234062.23409999907 434216.99529999867)
beeldmiddenoverzicht_hrl_2017.1182,2017_04_09_11_48_26_264301000_RGB_hrl,264301000,2017-04-09,11:48:26,UC-E-1-30912269,6.7,250,330944.719,5751847.5,1977.975,0.1471,-0.1141,-0.5556,,POINT (234542.26269999892 434209.64820000157)
beeldmiddenoverzicht_hrl_2017.1183,2017_04_09_11_48_31_264301001_RGB_hrl,264301001,2017-04-09,11:48:31,UC-E-1-30912269,6.7,250,331433.031,5751824,1977.548,-0.0224,-0.1322,0.4988,,POINT (235031.0612999983 434210.06010000035)
beeldmiddenoverzicht_hrl_2017.1184,2017_04_09_11_48_36_264301002_RGB_hrl,264301002,2017-04-09,11:48:36,UC-E-1-30912269,6.7,250,331922,5751807.5,1977.131,-0.1682,-0.1902,1.0149,,POINT (235520.1700000018 434217.70600000024)
beeldmiddenoverzicht_hrl_2017.1185,2017_04_09_11_48_41_264301003_RGB_hrl,264301003,2017-04-09,11:48:41,UC-E-1-30912269,6.7,250,332402.281,5751789,1977.668,-0.0788,-0.105,0.5319,,POINT (236000.71269999817 434222.6919)
beeldmiddenoverzicht_hrl_2017.1186,2017_04_09_11_48_47_264301004_RGB_hrl,264301004,2017-04-09,11:48:47,UC-E-1-30912269,6.7,250,332892.031,5751765,1978.339,0.0263,-0.1459,0.0745,,POINT (236490.89930000156 434222.8938000016)
beeldmiddenoverzicht_hrl_2017.1187,2017_04_09_11_48_52_264301005_RGB_hrl,264301005,2017-04-09,11:48:52,UC-E-1-30912269,6.7,250,333379.656,5751739,1978.716,-0.0078,-0.1111,-0.0748,,POINT (236979.21290000156 434220.8625999987)
beeldmiddenoverzicht_hrl_2017.1188,2017_04_09_11_48_57_264301006_RGB_hrl,264301006,2017-04-09,11:48:57,UC-E-1-30912269,6.7,250,333858.656,5751714.5,1979.151,-0.0511,-0.0955,0.1978,,POINT (237458.72049999982 434220.1746000014)
beeldmiddenoverzicht_hrl_2017.1189,2017_04_09_11_49_02_264301007_RGB_hrl,264301007,2017-04-09,11:49:02,UC-E-1-30912269,6.7,250,334345.938,5751693,1979.261,-0.1261,-0.1343,0.6549,,POINT (237946.34910000116 434222.5245000012)
beeldmiddenoverzicht_hrl_2017.1190,2017_04_09_11_49_08_264301008_RGB_hrl,264301008,2017-04-09,11:49:08,UC-E-1-30912269,6.7,250,334824.938,5751675,1978.88,-0.1533,-0.1467,0.9423,,POINT (238425.55579999834 434228.0214000009)
beeldmiddenoverzicht_hrl_2017.1191,2017_04_09_11_49_13_264301009_RGB_hrl,264301009,2017-04-09,11:49:13,UC-E-1-30912269,6.7,250,335303.688,5751655.5,1978.711,-0.265,-0.1403,0.3849,,POINT (238904.6724999994 434231.93930000067)
beeldmiddenoverzicht_hrl_2017.1192,2017_04_09_11_49_18_264301010_RGB_hrl,264301010,2017-04-09,11:49:18,UC-E-1-30912269,6.7,250,335790.688,5751630.5,1978.782,-0.2106,-0.1642,-0.158,,POINT (239392.1420999989 434230.9871999994)
beeldmiddenoverzicht_hrl_2017.1193,2017_04_09_11_49_23_264301011_RGB_hrl,264301011,2017-04-09,11:49:23,UC-E-1-30912269,6.7,250,336268.344,5751600,1979.228,-0.008,-0.1815,-0.861,,POINT (239870.60669999942 434224.2371999994)
beeldmiddenoverzicht_hrl_2017.1194,2017_04_09_11_49_29_264301012_RGB_hrl,264301012,2017-04-09,11:49:29,UC-E-1-30912269,6.7,250,336755.375,5751564,1978.79,0.182,-0.1814,-1.2368,,POINT (240358.71620000154 434212.2060999982)
beeldmiddenoverzicht_hrl_2017.1195,2017_04_09_11_49_34_264301013_RGB_hrl,264301013,2017-04-09,11:49:34,UC-E-1-30912269,6.7,250,337232.906,5751534,1977.903,0.0191,-0.1562,-0.3199,,POINT (240837.05380000174 434205.79410000145)
beeldmiddenoverzicht_hrl_2017.1196,2017_04_09_11_49_39_264301014_RGB_hrl,264301014,2017-04-09,11:49:39,UC-E-1-30912269,6.7,250,337709.219,5751508,1977.287,-0.072,-0.1593,-0.2212,,POINT (241314.08139999956 434202.9219999984)
beeldmiddenoverzicht_hrl_2017.1197,2017_04_09_11_49_44_264301015_RGB_hrl,264301015,2017-04-09,11:49:44,UC-E-1-30912269,6.7,250,338197.219,5751482,1976.551,-0.2056,-0.1636,0.096,,POINT (241802.7410000004 434201.2309000008)
beeldmiddenoverzicht_hrl_2017.1198,2017_04_09_11_49_50_264301016_RGB_hrl,264301016,2017-04-09,11:49:50,UC-E-1-30912269,6.7,250,338675.469,5751461,1976.078,-0.1212,-0.1104,0.7673,,POINT (242281.33669999987 434203.66789999977)
beeldmiddenoverzicht_hrl_2017.1199,2017_04_09_11_49_55_264301017_RGB_hrl,264301017,2017-04-09,11:49:55,UC-E-1-30912269,6.7,250,339162.375,5751447.5,1975.372,-0.132,-0.1525,1.5641,,POINT (242768.19040000066 434214.1816999987)
beeldmiddenoverzicht_hrl_2017.1200,2017_04_09_11_50_00_264301018_RGB_hrl,264301018,2017-04-09,11:50:00,UC-E-1-30912269,6.7,250,339641.094,5751433,1975.032,-0.0123,-0.1517,0.9586,,POINT (243246.94810000062 434222.8436000012)
beeldmiddenoverzicht_hrl_2017.1201,2017_04_09_11_50_05_264301019_RGB_hrl,264301019,2017-04-09,11:50:05,UC-E-1-30912269,6.7,250,340118.906,5751411.5,1975.612,0.1387,-0.1966,0.4433,,POINT (243725.19269999862 434225.2265999988)
beeldmiddenoverzicht_hrl_2017.1202,2017_04_09_11_50_10_264301020_RGB_hrl,264301020,2017-04-09,11:50:10,UC-E-1-30912269,6.7,250,340596.469,5751390.5,1975.66,0.098,-0.1677,0.4459,,POINT (244203.1314000003 434227.39649999887)
beeldmiddenoverzicht_hrl_2017.1203,2017_04_09_11_50_16_264301021_RGB_hrl,264301021,2017-04-09,11:50:16,UC-E-1-30912269,6.7,250,341085.375,5751369.5,1975.212,-0.0926,-0.1629,0.5224,,POINT (244692.55200000107 434230.6383999996)
beeldmiddenoverzicht_hrl_2017.1204,2017_04_09_11_50_21_264301022_RGB_hrl,264301022,2017-04-09,11:50:21,UC-E-1-30912269,6.7,250,341560.438,5751345,1974.562,-0.1193,-0.2266,-0.2382,,POINT (245167.9327000007 434229.4752999991)
beeldmiddenoverzicht_hrl_2017.1205,2017_04_09_11_50_26_264301023_RGB_hrl,264301023,2017-04-09,11:50:26,UC-E-1-30912269,6.7,250,342037.969,5751315.5,1974.107,-0.0202,-0.2264,-0.3946,,POINT (245646.2712999992 434223.46730000153)
beeldmiddenoverzicht_hrl_2017.1206,2017_04_09_11_50_31_264301024_RGB_hrl,264301024,2017-04-09,11:50:31,UC-E-1-30912269,6.7,250,342515.938,5751289,1973.209,-0.0399,-0.1849,-0.0947,,POINT (246124.83590000123 434220.3803000003)
beeldmiddenoverzicht_hrl_2017.1207,2017_04_09_11_50_37_264301025_RGB_hrl,264301025,2017-04-09,11:50:37,UC-E-1-30912269,6.7,250,342994.688,5751267,1971.782,-0.146,-0.1263,0.5391,,POINT (246603.93450000137 434222.0192000009)
beeldmiddenoverzicht_hrl_2017.1208,2017_04_09_11_50_42_264301026_RGB_hrl,264301026,2017-04-09,11:50:42,UC-E-1-30912269,6.7,250,343478.313,5751250.5,1970.452,-0.1664,-0.1623,1.0481,,POINT (247087.81720000133 434228.89510000125)
beeldmiddenoverzicht_hrl_2017.1209,2017_04_09_11_50_47_264301027_RGB_hrl,264301027,2017-04-09,11:50:47,UC-E-1-30912269,6.7,250,343953.688,5751233.5,1969.657,-0.1792,-0.1771,0.7835,,POINT (247563.35390000045 434235.6970000006)
beeldmiddenoverzicht_hrl_2017.1210,2017_04_09_11_50_52_264301028_RGB_hrl,264301028,2017-04-09,11:50:52,UC-E-1-30912269,6.7,250,344432.969,5751208.5,1969.771,0.0345,-0.1453,-0.3522,,POINT (248043.12150000036 434234.34899999946)
beeldmiddenoverzicht_hrl_2017.1211,2017_04_09_11_50_57_264301029_RGB_hrl,264301029,2017-04-09,11:50:57,UC-E-1-30912269,6.7,250,344910.813,5751175,1969.972,0.1327,-0.1542,-1.1531,,POINT (248521.82809999958 434224.4259000011)
beeldmiddenoverzicht_hrl_2017.1212,2017_04_09_11_51_03_264301030_RGB_hrl,264301030,2017-04-09,11:51:03,UC-E-1-30912269,6.7,250,345387.031,5751141.5,1968.991,-0.0834,-0.1298,-0.8938,,POINT (248999.11560000107 434214.12790000066)
beeldmiddenoverzicht_hrl_2017.1213,2017_04_09_11_51_08_264301031_RGB_hrl,264301031,2017-04-09,11:51:08,UC-E-1-30912269,6.7,250,345857.313,5751116,1966.474,-0.2394,-0.1042,0.1251,,POINT (249470.0593000017 434211.8748999983)
beeldmiddenoverzicht_hrl_2017.1214,2017_04_09_11_51_13_264301032_RGB_hrl,264301032,2017-04-09,11:51:13,UC-E-1-30912269,6.7,250,346336.969,5751096.5,1964.716,-0.2136,-0.1164,0.7222,,POINT (249949.9989 434215.89189999923)
beeldmiddenoverzicht_hrl_2017.1215,2017_04_09_11_55_01_264401033_RGB_hrl,264401033,2017-04-09,11:55:01,UC-E-1-30912269,6.7,250,344844.094,5749877,1992.788,-0.1025,0.0456,179.1544,,POINT (248519.19209999964 432924.52369999886)
beeldmiddenoverzicht_hrl_2017.1216,2017_04_09_11_55_07_264401034_RGB_hrl,264401034,2017-04-09,11:55:07,UC-E-1-30912269,6.7,250,344367.188,5749909.5,1993.392,-0.0822,0.13,178.6299,,POINT (248041.33850000054 432933.24170000106)
beeldmiddenoverzicht_hrl_2017.1217,2017_04_09_11_55_12_264401035_RGB_hrl,264401035,2017-04-09,11:55:12,UC-E-1-30912269,6.7,250,343891.625,5749951.5,1994.762,-0.1631,0.0761,177.9668,,POINT (247564.3280000016 432951.945700001)
beeldmiddenoverzicht_hrl_2017.1218,2017_04_09_11_55_18_264401036_RGB_hrl,264401036,2017-04-09,11:55:18,UC-E-1-30912269,6.7,250,343407.656,5749982,1997.053,0.0617,0.116,179.9566,,POINT (247079.4624999985 432958.64979999885)
beeldmiddenoverzicht_hrl_2017.1219,2017_04_09_11_55_23_264401037_RGB_hrl,264401037,2017-04-09,11:55:23,UC-E-1-30912269,6.7,250,342931.563,5750002,1996.83,0.1434,0.1422,-179.259,,POINT (246603.09380000085 432955.36879999936)
beeldmiddenoverzicht_hrl_2017.1220,2017_04_09_11_55_28_264401038_RGB_hrl,264401038,2017-04-09,11:55:28,UC-E-1-30912269,6.7,250,342445.938,5750019.5,1996.325,0.1009,0.2495,-179.0663,,POINT (246117.4310999997 432949.186999999)
beeldmiddenoverzicht_hrl_2017.1221,2017_04_09_11_55_34_264401039_RGB_hrl,264401039,2017-04-09,11:55:34,UC-E-1-30912269,6.7,250,341969,5750040,1997.525,-0.0231,0.308,-179.5107,,POINT (245640.04149999842 432945.81799999997)
beeldmiddenoverzicht_hrl_2017.1222,2017_04_09_11_55_39_264401040_RGB_hrl,264401040,2017-04-09,11:55:39,UC-E-1-30912269,6.7,250,341493.594,5750062,1999.346,-0.0216,0.3426,-179.6692,,POINT (245164.33480000123 432944.4301000014)
beeldmiddenoverzicht_hrl_2017.1223,2017_04_09_11_55_45_264401041_RGB_hrl,264401041,2017-04-09,11:55:45,UC-E-1-30912269,6.7,250,341007.531,5750089.5,2000.635,-0.1934,0.2906,179.5854,,POINT (244677.5661999993 432947.94319999963)
beeldmiddenoverzicht_hrl_2017.1224,2017_04_09_11_55_50_264401042_RGB_hrl,264401042,2017-04-09,11:55:50,UC-E-1-30912269,6.7,250,340532.938,5750119.5,2001.523,-0.2284,0.2743,179.5437,,POINT (244202.24460000172 432954.65520000085)
beeldmiddenoverzicht_hrl_2017.1225,2017_04_09_11_55_56_264401043_RGB_hrl,264401043,2017-04-09,11:55:56,UC-E-1-30912269,6.7,250,340056.188,5750144,2001.913,0.0107,0.2452,-179.7093,,POINT (243724.9530000016 432955.7842000015)
beeldmiddenoverzicht_hrl_2017.1226,2017_04_09_11_56_01_264401044_RGB_hrl,264401044,2017-04-09,11:56:01,UC-E-1-30912269,6.7,250,339571.219,5750164,2003.127,0.0402,0.205,-179.1049,,POINT (243239.6213000007 432951.85830000043)
beeldmiddenoverzicht_hrl_2017.1227,2017_04_09_11_56_06_264401045_RGB_hrl,264401045,2017-04-09,11:56:06,UC-E-1-30912269,6.7,250,339095.156,5750181.5,2005.652,0.0846,0.1697,-179.4856,,POINT (242763.31159999967 432946.17240000144)
beeldmiddenoverzicht_hrl_2017.1228,2017_04_09_11_56_12_264401046_RGB_hrl,264401046,2017-04-09,11:56:12,UC-E-1-30912269,6.7,250,338611.688,5750211.5,2006.251,0.0005,0.1458,179.0456,,POINT (242279.03510000184 432952.2395000011)
beeldmiddenoverzicht_hrl_2017.1229,2017_04_09_11_56_17_264401047_RGB_hrl,264401047,2017-04-09,11:56:17,UC-E-1-30912269,6.7,250,338127.781,5750247.5,2004.41,-0.3233,0.0616,178.8964,,POINT (241794.04360000044 432964.5775000006)
beeldmiddenoverzicht_hrl_2017.1230,2017_04_09_11_56_23_264401048_RGB_hrl,264401048,2017-04-09,11:56:23,UC-E-1-30912269,6.7,250,337649.375,5750272.5,1999.848,0.0101,0.0175,-179.5137,,POINT (241315.0918999985 432965.98959999904)
beeldmiddenoverzicht_hrl_2017.1231,2017_04_09_11_56_28_264401049_RGB_hrl,264401049,2017-04-09,11:56:28,UC-E-1-30912269,6.7,250,337160.531,5750292,1999.523,0.037,0.0408,-179.3388,,POINT (240825.9582999982 432961.40469999984)
beeldmiddenoverzicht_hrl_2017.1232,2017_04_09_11_56_34_264401050_RGB_hrl,264401050,2017-04-09,11:56:34,UC-E-1-30912269,6.7,250,336673.594,5750314.5,2002.622,-0.0449,0.0973,-179.83,,POINT (240338.59169999883 432960.0788999982)
beeldmiddenoverzicht_hrl_2017.1233,2017_04_09_11_56_39_264401051_RGB_hrl,264401051,2017-04-09,11:56:39,UC-E-1-30912269,6.7,250,336205.969,5750340,2003.953,-0.0822,0.1904,179.9879,,POINT (239870.29800000042 432962.1228)
beeldmiddenoverzicht_hrl_2017.1234,2017_04_09_11_56_45_264401052_RGB_hrl,264401052,2017-04-09,11:56:45,UC-E-1-30912269,6.7,250,335720.781,5750365.5,2004.131,0.1277,0.124,-179.9623,,POINT (239384.54140000045 432964.1939000003)
beeldmiddenoverzicht_hrl_2017.1235,2017_04_09_11_56_50_264401053_RGB_hrl,264401053,2017-04-09,11:56:50,UC-E-1-30912269,6.7,250,335243.688,5750388.5,2003.042,0.1224,0.1205,-179.6182,,POINT (238906.97879999876 432963.61089999974)
beeldmiddenoverzicht_hrl_2017.1236,2017_04_09_11_56_56_264401054_RGB_hrl,264401054,2017-04-09,11:56:56,UC-E-1-30912269,6.7,250,334757.188,5750408.5,2002.699,0.0938,0.1714,-179.5755,,POINT (238420.24610000104 432959.80409999937)
beeldmiddenoverzicht_hrl_2017.1237,2017_04_09_11_57_01_264401055_RGB_hrl,264401055,2017-04-09,11:57:01,UC-E-1-30912269,6.7,250,334272.625,5750434.5,2006.618,-0.1229,0.2416,179.5247,,POINT (237935.06650000066 432961.9882000014)
beeldmiddenoverzicht_hrl_2017.1238,2017_04_09_11_57_07_264401056_RGB_hrl,264401056,2017-04-09,11:57:07,UC-E-1-30912269,6.7,250,333788.813,5750466.5,2008.184,-0.1017,0.1773,179.612,,POINT (237450.34200000018 432969.99020000175)
beeldmiddenoverzicht_hrl_2017.1239,2017_04_09_11_57_12_264401057_RGB_hrl,264401057,2017-04-09,11:57:12,UC-E-1-30912269,6.7,250,333304.906,5750488.5,2004.375,0.1801,0.1869,-179.5535,,POINT (236966.10229999945 432968.36630000174)
beeldmiddenoverzicht_hrl_2017.1240,2017_04_09_11_57_18_264401058_RGB_hrl,264401058,2017-04-09,11:57:18,UC-E-1-30912269,6.7,250,332819.781,5750515.5,2003.792,-0.0396,0.1477,179.6268,,POINT (236480.3147 432971.3753999993)
beeldmiddenoverzicht_hrl_2017.1241,2017_04_09_11_57_23_264401059_RGB_hrl,264401059,2017-04-09,11:57:23,UC-E-1-30912269,6.7,250,332335.625,5750543,2005.166,-0.2077,0.0987,-179.6078,,POINT (235995.43519999832 432974.76150000095)
beeldmiddenoverzicht_hrl_2017.1242,2017_04_09_11_57_29_264401060_RGB_hrl,264401060,2017-04-09,11:57:29,UC-E-1-30912269,6.7,250,331850.813,5750558,2002.403,0.075,0.1428,-178.9041,,POINT (235510.55550000072 432966.2435999997)
beeldmiddenoverzicht_hrl_2017.1243,2017_04_09_11_57_34_264401061_RGB_hrl,264401061,2017-04-09,11:57:34,UC-E-1-30912269,6.7,250,331365.375,5750577,2002.079,0.1087,0.1139,-179.5176,,POINT (235024.88179999962 432961.4026999995)
beeldmiddenoverzicht_hrl_2017.1244,2017_04_09_11_57_40_264401062_RGB_hrl,264401062,2017-04-09,11:57:40,UC-E-1-30912269,6.7,250,330871.25,5750601,2003.516,0.0881,0.115,-179.6324,,POINT (234530.24320000038 432960.79289999977)
beeldmiddenoverzicht_hrl_2017.1245,2017_04_09_11_57_45_264401063_RGB_hrl,264401063,2017-04-09,11:57:45,UC-E-1-30912269,6.7,250,330388.5,5750625.5,2004.997,0.08,0.1707,-179.9178,,POINT (234046.8535999991 432961.54300000146)
beeldmiddenoverzicht_hrl_2017.1246,2017_04_09_11_57_51_264401064_RGB_hrl,264401064,2017-04-09,11:57:51,UC-E-1-30912269,6.7,250,329905.719,5750652,2004.155,-0.0329,0.1447,179.8706,,POINT (233563.51099999994 432964.3980999999)
beeldmiddenoverzicht_hrl_2017.1247,2017_04_09_11_57_56_264401065_RGB_hrl,264401065,2017-04-09,11:57:56,UC-E-1-30912269,6.7,250,329413,5750680,2002.747,-0.0201,0.1144,179.8068,,POINT (233070.10440000147 432968.19420000166)
beeldmiddenoverzicht_hrl_2017.1248,2017_04_09_11_58_02_264401066_RGB_hrl,264401066,2017-04-09,11:58:02,UC-E-1-30912269,6.7,250,328927.406,5750701.5,2000.751,0.1852,0.0932,-179.0299,,POINT (232584.15179999918 432965.873300001)
beeldmiddenoverzicht_hrl_2017.1249,2017_04_09_11_58_07_264401067_RGB_hrl,264401067,2017-04-09,11:58:07,UC-E-1-30912269,6.7,250,328444,5750713,1998.921,0.2289,0.0822,-178.1044,,POINT (232100.75710000098 432953.57939999923)
beeldmiddenoverzicht_hrl_2017.1250,2017_04_09_11_58_13_264401068_RGB_hrl,264401068,2017-04-09,11:58:13,UC-E-1-30912269,6.7,250,327951.188,5750729.5,2000.38,0.0448,0.114,-179.7109,,POINT (231607.9123999998 432945.96559999883)
beeldmiddenoverzicht_hrl_2017.1251,2017_04_09_11_58_18_264401069_RGB_hrl,264401069,2017-04-09,11:58:18,UC-E-1-30912269,6.7,250,327469.188,5750761,2000.261,-0.0701,0.1622,179.1592,,POINT (231125.03079999983 432953.77270000055)
beeldmiddenoverzicht_hrl_2017.1252,2017_04_09_11_58_24_264401070_RGB_hrl,264401070,2017-04-09,11:58:24,UC-E-1-30912269,6.7,250,326976.938,5750794.5,1997.866,-0.1756,0.1124,179.2961,,POINT (230631.80429999903 432962.8308000006)
beeldmiddenoverzicht_hrl_2017.1253,2017_04_09_11_58_29_264401071_RGB_hrl,264401071,2017-04-09,11:58:29,UC-E-1-30912269,6.7,250,326493.438,5750820,1998.108,0.031,0.1172,-179.6245,,POINT (230147.8156999983 432964.379900001)
beeldmiddenoverzicht_hrl_2017.1254,2017_04_09_11_58_35_264401072_RGB_hrl,264401072,2017-04-09,11:58:35,UC-E-1-30912269,6.7,250,326000.188,5750837.5,1997.254,0.2094,0.1289,-178.8786,,POINT (229654.3751000017 432957.7060999982)
beeldmiddenoverzicht_hrl_2017.1255,2017_04_09_11_58_41_264401073_RGB_hrl,264401073,2017-04-09,11:58:41,UC-E-1-30912269,6.7,250,325517.094,5750853,1996.962,0.1997,0.1324,-178.992,,POINT (229171.2014000006 432949.6042000018)
beeldmiddenoverzicht_hrl_2017.1256,2017_04_09_11_58_46_264401074_RGB_hrl,264401074,2017-04-09,11:58:46,UC-E-1-30912269,6.7,250,325026.188,5750875,1996.373,0.0639,0.1825,-179.7812,,POINT (228679.88170000166 432947.2773000002)
beeldmiddenoverzicht_hrl_2017.1257,2017_04_09_11_58_52_264401075_RGB_hrl,264401075,2017-04-09,11:58:52,UC-E-1-30912269,6.7,250,324543.688,5750902.5,1994.362,0.0454,0.208,179.6223,,POINT (228196.65410000086 432951.2333999984)
beeldmiddenoverzicht_hrl_2017.1258,2017_04_09_11_58_57_264401076_RGB_hrl,264401076,2017-04-09,11:58:57,UC-E-1-30912269,6.7,250,324051.188,5750932,1992.309,0.0524,0.2137,179.7264,,POINT (227703.36360000074 432956.4554999992)
beeldmiddenoverzicht_hrl_2017.1259,2017_04_09_11_59_03_264401077_RGB_hrl,264401077,2017-04-09,11:59:03,UC-E-1-30912269,6.7,250,323564.563,5750958.5,1991.798,0.029,0.1914,-179.9739,,POINT (227216.15399999917 432958.83260000125)
