TABLE_NAME;DOSSIERNUMMER;AANVRAGER;REGELINGNAAM;BELEIDSTERREIN;ORGANISATIEONDERDEEL;PROJECT_NAAM;TYPE_PERIODICITEIT;BEDRAG_AANGEVRAAGD;BEDRAG_VERLEEND;BEDRAG_VASTGESTELD;SUBSIDIEJAAR;DATUM_OVERZICHT
SB_MI_SUBSIDIEREGISTER;2015/00283 | SBA-001089;Stichting Sportservice provincie Utrecht;Subsidieregeling Gehandicaptensport (sportactiviteiten en evenementen);Sport;Sport en Bos;beeldvorming bij mensen met een beperking;Eenmalig;5000.00;5000.00;5000.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00795 | SBA-001090;Stichting Zorggroep Amsterdam-Oost;Subsidieregeling Zelfstandige huishouding: woonservicewijken;Welzijn en Zorg;stadsdeel Oost;Aanstelling gastvrouw wijkservicepunt en organiseren eerstelijns netwerkbijeenkomsten;Periodiek;24173.00;24173.00;24173.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00796 | SBA-001091;Kinderopvang Nietje Pietje;Subsidieregeling individuele voorschoolplaatsen kindercentra 2014-2015;Onderwijs;Onderwijs, Jeugd en Zorg;Individuele Voorschoolplaatsen;Eenmalig;14179.62;14179.62;7297.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00797 | SBA-001092;stichting vrouwen ontmoetingscentrum de Hippe Heks;Subsidieregeling Emancipatiecentra;Welzijn en Zorg;stadsdeel Nieuw-West;vrouwenontmoetingscentrum;Periodiek;72000.00;69840.00;69840.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00799 | SBA-001094;Stichting N8BM A'DAM;Nadere regels subsidie evenementen EU-voorzitterschap 2016;Openbare orde en veiligheid;Bestuur en Organisatie;Night Mayor Top 2016- Een internationaal congres gericht op kennis uitwisseling over de nachtcultuur;Eenmalig;20661.00;20661.00;20661.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00800 | SBA-001095;(Particulier);Meedoen Noord;Participatie;stadsdeel Noord;A.V.O.  Klaverjas vereniging;Eenmalig;500.00;105.00;105.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00801 | SBA-001096;Stichting De Kat Vrouwenontmoetingsruimte Oost;Subsidieregeling Activiteiten door vrijwilligersorganisaties;Welzijn en Zorg;stadsdeel Oost;diverse activiteiten Vrouwenruimte de Kat;Periodiek;2000.50;2000.50;2000.50;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00802 | SBA-001097;Stichting Swazoom Kinderopvang;Subsidieregeling peuterspeelzaalwerk en voorschoolse educatie;Onderwijs;Onderwijs, Jeugd en Zorg;Peuterspeelzaalwerk en voorschoolse educatie;Eenmalig;4427230.00;4258656.00;4258656.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00803 | SBA-001098;Stichting Amsta;Begrotingspost Subsidie SD Centrum (Organisatiespecifiek);Algemeen;stadsdeel Centrum;Maaltijdenverstrekking Flessemaal;Periodiek;3240.00;3240.00;3240.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00804 | SBA-001099;Stichting Huis De Pinto;Begrotingspost Subsidie SD Centrum (Organisatiespecifiek);Algemeen;stadsdeel Centrum;Huisvestings- & organisatiekosten Huis de Pinto;Periodiek;58300.00;58300.00;55800.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00805 | SBA-001100;Stichting Buurtgroep Ontmoeting Ouderen Jordaan-Zuid;Begrotingspost Subsidie SD Centrum (Organisatiespecifiek);Algemeen;stadsdeel Centrum;Activiteiten Buurtgroep Ouderen;Periodiek;5000.00;5000.00;5000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00806 | SBA-001101;Combiwel Projecten ;Begrotingspost Subsidie SD Zuid (Organisatiespecifiek);Algemeen;stadsdeel Zuid;Digitaal centrum;Periodiek;37136.07;37136.07;37136.07;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00807 | SBA-001102;Combiwel Projecten ;Begrotingspost Subsidie OJZ (Organisatiespecifiek);Algemeen;Onderwijs, Jeugd en Zorg;OKIDO;Periodiek;805553.00;805553.00;766465.35;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00808 | SBA-001103;Stichting Sociaal-Cultureel Centrum Medelanders;Subsidieregeling Activiteiten door vrijwilligersorganisaties;Welzijn en Zorg;stadsdeel Oost;diverse activiteiten 2016 stadsdeel oost;Periodiek;33536.00;8648.00;8648.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00809 | SBA-001104;"Stichting ""Badhuis en Sauna Da Costa""";Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers ;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;het aanbieden van een douche- en badgelegenheid voor mensen die niet zelf kunnen baden of douchen;Periodiek;15000.00;15000.00;15000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00284 | SBA-001105;Stichting Dynamo Welzijn;Subsidie Zorg voor Zuid;Welzijn en Zorg;stadsdeel Zuid;GGZ-coach in de wijk;Periodiek;50000.00;50000.00;50000.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00810 | SBA-001106;Vereniging Ouderen Advies Raad Oost;Begrotingspost Subsidies SD Oost (Organisatiespecifiek);Algemeen;stadsdeel Oost;Ouderen adviesraad;Periodiek;13170.00;13170.00;13170.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00811 | SBA-001107;Stichting De Dierencapel;Begrotingspost Subsidie SD Centrum (Organisatiespecifiek);Algemeen;stadsdeel Centrum;Stadskinderboerderij;Periodiek;45900.00;42400.00;42400.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00812 | SBA-001108;Stichting Ibno Khaldoun;Subsidieregeling Activiteiten door vrijwilligersorganisaties;Welzijn en Zorg;stadsdeel Oost;Activiteiten in Oost;Periodiek;21260.00;7944.00;7944.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00285 | SBA-001109;Stichting Blijf Groep;Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers ;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Huur oranjehuis;Periodiek;171667.00;171667.00;171667.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00813 | SBA-001110;Stichting Transvaal Informatie- en Sociaal Cultureel Centrum;Subsidieregeling Activiteiten door vrijwilligersorganisaties;Welzijn en Zorg;stadsdeel Oost;diverse activiteiten binnen sociaal domein Stadsdeel Oost;Periodiek;33428.00;6498.00;5698.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00814 | SBA-001111;Stichting De Brouwerij;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Mantelzorg en vrijwilligerswerk;Eenmalig;30000.00;30000.00;30000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00815 | SBA-001112;Vereniging 50 plussers Zeeburg;Subsidieregeling Activiteiten uitgevoerd door buurtgericht organisaties;Welzijn en Zorg;stadsdeel Oost;diverse activiteiten stadsdeel oost;Periodiek;12400.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00816 | SBA-001113;R.K. Stichting Zorgcentra Meerlanden;Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers ;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Beschermd Wonen;Periodiek;51341.00;51341.00;51341.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00817 | SBA-001114;Stichting Samurai Sports;Subsidieregeling Sportactiviteiten;Sport;stadsdeel Nieuw-West;Sportactiviteiten in Nieuw West;Periodiek;31224.00;26000.00;26000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00818 | SBA-001115;Somvao;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Somalische mantelzorgers in de knel;Eenmalig;28356.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00819 | SBA-001117;Stichting Ontmoetingsruimte voor en Door Ouderen in de Plantage-Weesperbuurt;Begrotingspost Subsidie SD Centrum (Organisatiespecifiek);Algemeen;stadsdeel Centrum;Project Huisvesting & Deskundigheidsbevorderingen 2016;Periodiek;64111.00;64111.00;64111.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00820 | SBA-001118;Stichting Swazoom Kinderopvang;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Sociaal Cultureel Werk en overige subsidies;Periodiek;1409109.00;1406230.13;1406230.13;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00821 | SBA-001119;Stichting Ontmoetingsruimte Ouderen Jordaan;Begrotingspost Subsidie SD Centrum (Organisatiespecifiek);Algemeen;stadsdeel Centrum;Activiteiten en exploitatiesubsidie 2016;Periodiek;52872.00;52239.00;46839.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00822 | SBA-001120;Stichting SCIANDRI Vrijetijdsbesteding;Begrotingspost Subsidie SD Centrum (Organisatiespecifiek);Algemeen;stadsdeel Centrum;Acitiviteiten Sciandri;Periodiek;563679.12;563679.12;563679.12;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00287 | SBA-001121;Stichting Anatolie;Welzijnssubsidies West 2013;Welzijn en Zorg;stadsdeel West;Moeder en kind gezond in West;Eenmalig;24060.00;24060.00;20800.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00823 | SBA-001122;Stichting Burenhulp Oost;Subsidieregeling Activiteiten door vrijwilligersorganisaties;Welzijn en Zorg;stadsdeel Oost;Voor ouderen bewoners Amsterdam;Periodiek;4000.05;4000.05;4000.05;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00824 | SBA-001123;De Volksbond Amsterdam;Bijzondere subsidieverordening voor opvang en begeleiding van kwetsbare burgers ;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Opvang en begeleiding van kwetsbare burgers 2016;Periodiek;2689837.00;2689837.00;2689837.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00825 | SBA-001124;Stichting Burennetwerk Amsterdam;Bijzondere subsidieverordening ondersteuning mantelzorg en vrijwilligerswerk;Welzijn en Zorg;Onderwijs, Jeugd en Zorg;Helpende Hand in Amsterdam;Eenmalig;30000.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00826 | SBA-001125;Stichting Sportservice Amsterdam;Begrotingspost Subsidie Sport en Bos (Organisatiespecifiek);Algemeen;Sport en Bos;Combinatiefunctionarissen en buurtsportcoaches;Periodiek;4808300.00;4808300.00;4808300.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00827 | SBA-001126;Stichting Arkin;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Project Jonge Amsterdammers in Zuidoost 2016;Periodiek;48650.00;48650.00;48650.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00828 | SBA-001127;Stichting IJscomplex Jaap Eden;Begrotingspost Subsidie Sport en Bos (Organisatiespecifiek);Algemeen;Sport en Bos;Jaap Eden Ijsbaan;Periodiek;1130000.00;1130000.00;1130000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00830 | SBA-001129;'Stichting Sportevenementen Le Champion';Begrotingspost Subsidie Sport en Bos (Organisatiespecifiek);Algemeen;Sport en Bos;41e editie van de TCS Amsterdam Marathon;Periodiek;336300.00;336300.00;336300.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00288 | SBA-001130;Stichting Toekomst en Talent;Eenmalige Initiatieven SD Zuidoost;Algemeen;stadsdeel Zuidoost;Mede vormen Adviesraad Sociaal Domein Zuidoost en bijwonen vergaderingen;Eenmalig;8000.00;8000.00;8000.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00831 | SBA-001131;Stichting Dynamo Welzijn;Begrotingspost Subsidies SD Oost (Organisatiespecifiek);Algemeen;stadsdeel Oost;maatschappelijke dienstverlening, participatie en jeugd BC Oost;Periodiek;5597754.00;5432898.00;5432898.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00832 | SBA-001132;Stichting Samen In Amsterdam;Begrotingspost Subsidie Sport en Bos (Organisatiespecifiek);Algemeen;Sport en Bos;Multicultureel voetbalfestival ;Periodiek;55000.00;35000.00;35000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00834 | SBA-001134;Stichting Sadhna;Subsidieregeling Activiteiten door vrijwilligersorganisaties;Welzijn en Zorg;stadsdeel Oost;Kunst en Cultuur;Periodiek;1600.00;750.00;750.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00835 | SBA-001135;Stichting Prisma;Subsidieregeling Gehandicaptensport (sportactiviteiten en evenementen);Sport;Sport en Bos;Naschoolse sportverenigingen en woensdagmiddaginstuif;Eenmalig;9410.00;9410.00;9410.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00837 | SBA-001137;Krater Art en Community;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Danslessen;Periodiek;30000.00;30000.00;30000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00289 | SBA-001138;Stichting Aduna;Nadere regels subsidie Kunst Cultuur West ;Cultuur;stadsdeel West;Art Flow Manifestatie ;Eenmalig;9000.00;9000.00;8943.28;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00838 | SBA-001139;Stichting Onze Hoop;Subsidieregeling Activiteiten door vrijwilligersorganisaties;Welzijn en Zorg;stadsdeel Oost;werkconferentie en leerwerkplaats oudere migranten;Periodiek;3800.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00839 | SBA-001140;Stichting El Itihaad Chora;Subsidieregeling Activiteiten uitgevoerd door buurtgericht organisaties;Welzijn en Zorg;stadsdeel Oost;Activiteiten bewoners Transvaal;Periodiek;5956.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00840 | SBA-001141;Stichting Amsterdamse Hogeschool voor de Kunsten;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;5 O'Clock geeft danslessen in het kader van talentontwikkeling;Periodiek;65674.00;62300.00;62300.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00841 | SBA-001142;Stichting Oost Indisch Groen;Subsidieregeling Activiteiten uitgevoerd door buurtgericht organisaties;Welzijn en Zorg;stadsdeel Oost;inloopmiddagen Groene hub & workshops;Periodiek;58150.00;15000.00;15000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00842 | SBA-001143;Stichting Regionaal Opleidingencentrum van Amsterdam-Flevoland;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Weekend College;Periodiek;150000.00;150000.00;150000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00843 | SBA-001144;Vereniging Fath West.;Welzijnssubsidies West 2013;Welzijn en Zorg;stadsdeel West;Activiteiten t.b.v. Bestrijding Sociaal Isolement;Periodiek;22620.00;7500.00;7500.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00844 | SBA-001145;Stichting Buurthuis Archipel;Subsidieregeling Faciliteren actief burgerschap/vrijwilligerswerk;Welzijn en Zorg;stadsdeel Oost;Accommodatiesubsidie;Periodiek;128000.00;116500.00;116500.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00845 | SBA-001146;Digg'Out;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Get Grip in het kader van eigen kracht, participatie, zelfredzaamheid;Periodiek;18950.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00846 | SBA-001147;Stichting vakantiedagkamp Agnes;Begrotingspost Subsidie OJZ (Organisatiespecifiek);Algemeen;Onderwijs, Jeugd en Zorg;amsterdamse vakantiekamp;Periodiek;83000.00;83000.00;83000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00847 | SBA-001148;Stichting Klassiek rondom de Klas;Subsidieregeling Jongerenwerk Oost;Jeugd;stadsdeel Oost;klassieke muziekles voor kinderen;Periodiek;33400.00;5800.00;5800.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00849 | SBA-001150;Stichting FlexBieb IJburg;Subsidieregeling culturele voorzieningen;Cultuur;stadsdeel Oost;FlexBieb IJburg 2016;Periodiek;15278.00;15278.00;15278.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00290 | SBA-001151;(Particulier);Meedoen Noord;Participatie;stadsdeel Noord;Ouderenmiddag;Eenmalig;500.00;200.00;200.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00850 | SBA-001152;(Particulier);Meedoen Noord;Participatie;stadsdeel Noord;interculturele ontmoetingsochtend voor vrouwen;Eenmalig;499.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00291 | SBA-001153;St. Gemengd Platform van Bewoners;Welzijnssubsidies West 2013;Welzijn en Zorg;stadsdeel West;Sinterklaasfeest voor kineren van ouders met een laag inkomen en Extra cursus Samengezond Ouder Word;Eenmalig;9000.00;9000.00;9000.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00851 | SBA-001154;Stichting Vrienden van Felix Meritis;Nadere regels subsidie evenementen EU-voorzitterschap 2016;Openbare orde en veiligheid;Bestuur en Organisatie;Dag van de Burger;Eenmalig;75000.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00852 | SBA-001155;Vereniging Ouderen Advies Raad Amsterdam-Zuidoost;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;Maatschappelijke Ontwikkeling;Periodiek;14800.00;7400.00;7400.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00853 | SBA-001156;Stichting Topsport Amsterdam;Begrotingspost Subsidie Sport en Bos (Organisatiespecifiek);Algemeen;Sport en Bos;Toptalentontwikkeling en uitvoering CTO Amsterdam;Periodiek;952400.00;952400.00;952400.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00855 | SBA-001158;Stichting Amstelring Groep;Welzijnssubsidies West 2013;Welzijn en Zorg;stadsdeel West;Ontmoetingsruimte/Steunpunt Amira;Periodiek;49296.00;23220.50;23220.50;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00856 | SBA-001159;Stichting Levvel;Eenmalige Initiatieven OJZ;Algemeen;Onderwijs, Jeugd en Zorg;Plaats bij Meisa voor opvang en begeleiding van 18- meisjes die slachtoffer zijn van mensenhandel;Eenmalig;115014.00;115014.00;115014.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00857 | SBA-001160;Stichting Cliffordstudio;Nadere regels subsidie Kunst Cultuur West ;Cultuur;stadsdeel West;Activiteiten en huur studio;Periodiek;55000.00;55000.00;55000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00858 | SBA-001161;Stichting Aimiro Mediahuis;Subsidieregeling Activiteiten uitgevoerd door buurtgericht organisaties;Welzijn en Zorg;stadsdeel Oost;diverse activiteiten Afro Vision;Eenmalig;143275.50;3500.00;3500.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00859 | SBA-001162;Stichting GildeLab;Welzijnssubsidies West 2013;Welzijn en Zorg;stadsdeel West;Begeleiding en activiteiten voor vrijwilligers;Periodiek;35760.00;35760.00;35760.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00860 | SBA-001163;Stichting Hulppost Indische- en Dapperbuurt;Subsidieregeling Jongerenwerk Oost;Jeugd;stadsdeel Oost;Aanbieden van leerzaam vrijetijdsaanbod jongeren 12 t/m 23 jaar;Periodiek;79000.00;74719.00;74719.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00861 | SBA-001164;Stichting Upcycle Connection;Subsidieregeling Jongerenwerk Oost;Jeugd;stadsdeel Oost;Divers aanbod van modules voor mind, body &soul voor jongeren;Periodiek;30000.00;30000.00;30000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00862 | SBA-001165;Stichting Dwars door Oost (A. van Tol);Subsidieregeling Faciliteren actief burgerschap/vrijwilligerswerk;Welzijn en Zorg;stadsdeel Oost;Buurtkrant;Periodiek;23000.00;22515.00;22515.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00863 | SBA-001166;(Particulier);Meedoen Noord;Participatie;stadsdeel Noord;voor Klaverjasclub Animo;Eenmalig;500.00;380.00;380.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00864 | SBA-001167;Genootschap de Kunstgezellen;Subsidie Vrijwilligersinitiatieven in Zuid;Welzijn en Zorg;stadsdeel Zuid;Schilderen, Beeldhouwen, etc voor Ouderen;Eenmalig;3500.00;2000.00;2000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00865 | SBA-001168;Stichting StreetsmArt;Subsidieregeling Jongerenwerk Oost;Jeugd;stadsdeel Oost;Jongeren inloop 17 - 27 jaar;Periodiek;35000.00;35000.00;35000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00292 | SBA-001169;(Particulier);Meedoen Noord;Participatie;stadsdeel Noord;Aanschaffen tafeltennistafel;Eenmalig;349.00;300.00;300.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00866 | SBA-001170;Vereniging Onbeperkt Oost;Begrotingspost Subsidies SD Oost (Organisatiespecifiek);Algemeen;stadsdeel Oost;aanvraag Onbeperkt Oost 2016;Periodiek;12180.00;12180.00;12180.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00867 | SBA-001171;Stichting Kinderdagverblijf Schreuder;Subsidieregeling individuele voorschoolplaatsen kindercentra 2014-2015;Onderwijs;Onderwijs, Jeugd en Zorg;subsidie individuele kindplaatsen;Eenmalig;7718.40;7718.40;7718.40;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00294 | SBA-001173;(Particulier);Meedoen Noord;Participatie;stadsdeel Noord;Buurtverbeteringsidee;Eenmalig;500.00;500.00;500.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00868 | SBA-001174;Stichting Buurthulp Oost;Subsidieregeling Maatjescontact Oost;Welzijn en Zorg;stadsdeel Oost;Buurthulp Amsterdam Oost;Periodiek;30000.00;20000.00;20000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00870 | SBA-001176;(Particulier);Eenmalige Initiatieven SD Centrum;Algemeen;stadsdeel Centrum;Gezamenlijke aanvraag vijf buurtkranten Centrum;Eenmalig;16000.00;16000.00;16000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00871 | SBA-001177;Stichting Regionaal Opleidingencentrum van Amsterdam-Flevoland;Begrotingspost Subsidie SD Zuidoost (Organisatiespecifiek);Algemeen;stadsdeel Zuidoost;To The Top;Periodiek;40000.00;40000.00;40000.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00872 | SBA-001178;Stichting Het Emil Blaauw Proceskostenfonds;Begrotingspost Subsidie Wonen (Organisatiespecifiek);Algemeen;Wonen;Bijdrage Emil Blaauw Proceskostenfonds 2016;Periodiek;135412.00;135412.00;135412.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00295 | SBA-001179;Stichting Instituut voor Multiculturele Dienstverlening (SIMUD);Eenmalige Initiatieven SD Zuidoost;Algemeen;stadsdeel Zuidoost;Viering 40 jaar onafhankelijkheid Suriname;Eenmalig;5000.00;0.00;0.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00873 | SBA-001180;(Particulier);Meedoen Noord;Participatie;stadsdeel Noord;Nederlandse les voor Spaanstaligen;Eenmalig;432.00;326.00;326.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00296 | SBA-001181;Adomtv;Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013 ;Participatie;stadsdeel Zuidoost;Informatie geven over Obesitas en overgewicht van jongeren;Eenmalig;6550.00;0.00;0.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00298 | SBA-001183;Stichting Welkom in de Stadionbuurt;Subsidie Vrijwilligersinitiatieven in Zuid;Welzijn en Zorg;stadsdeel Zuid;Computercursus voor ouderen;Eenmalig;703.00;703.00;703.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00874 | SBA-001184;SK Coaching;Subsidieregeling Jongerenwerk Oost;Jeugd;stadsdeel Oost;Ed Pelsterpark plein en Zaalvoetbal CVT, avondrondes, coaching;Eenmalig;72630.25;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2015/00299 | SBA-001185;Stichting Centrale Dorpenraad Landelijk Noord;Meedoen Noord;Participatie;stadsdeel Noord;Kinderdisco Halloween;Eenmalig;250.00;100.00;100.00;2015;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00875 | SBA-001186;Stichting DW-RS Producties;Bijzondere subsidieverondering Kunst en Cultuur;Cultuur;stadsdeel Nieuw-West;Jong ontmoet Oud en Vertel me over je Eten - intergenerationele projecten in Amsterdam Osdorp;Eenmalig;5000.00;0.00;0.00;2016;2023-01-30 08:46:24.760
SB_MI_SUBSIDIEREGISTER;2016/00876 | SBA-001188;Stichting De nieuwe tijd Davins;Subsidieregeling Activiteiten uitgevoerd door buurtgericht organisaties;Welzijn en Zorg;stadsdeel Oost;Educatieve projecten voor kinderen;Eenmalig;12240.00;2160.00;2160.00;2016;2023-01-30 08:46:24.760
