OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,DROOGVALLEND,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
1502,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,199.484,283,,2022/10/13 13:59:32+00,199.4840625,226.564437486741
1503,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,88.594,283,,2015/08/16 18:10:53+00,88.594077,70.1502404914345
1504,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,27.079,283,,2015/08/16 18:11:13+00,27.0785385,56.1978833262656
1505,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,628.182,283,,2015/08/16 18:09:39+00,628.182203,562.148323521939
1506,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,46.083,283,,2015/08/16 18:11:07+00,46.083017,49.0127820935346
1507,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,159.227,283,,2021/09/03 12:15:31+00,159.226687,521.776113402699
1508,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1720.753,283,,2015/08/13 18:15:01+00,1720.7529565,1315.8016912049
1509,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop: kanaal,,313.557,283,,2015/06/25 16:09:58+00,313.48470768,88.4259488684206
1510,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,34.26,283,,2015/06/25 16:00:54+00,34.2596545,43.8824596799726
1511,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1769.628,283,,2015/08/16 18:09:17+00,1769.627854,532.963684551736
1512,G1979,Eemsdelta,bestaand,0,watervlakte,,17747.096,283,,2021/01/12 14:26:32+00,17747.096459,548.241607171269
1513,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,181.541,283,,2021/04/14 15:32:03+00,181.540696,379.319119171527
1514,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,207.199,283,,2021/04/14 15:30:53+00,207.1991995,194.65705654889
1515,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,20.847,283,,2015/08/16 18:11:15+00,20.846676,29.9773393694262
1516,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,6586.635,283,,2022/11/14 09:54:39+00,6586.6347875,559.241747204559
1517,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,106.645,283,,2015/08/18 12:15:24+00,106.6452935,217.705893351351
1518,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,64.4,283,,2015/08/16 18:11:01+00,64.4000275,107.168935306652
1519,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,119.735,283,,2015/06/25 16:09:58+00,119.733352515,179.274930745974
1520,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,156.208,283,,2015/08/13 18:15:18+00,156.2083975,186.149115750604
1521,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,131.125,283,,2015/06/25 16:09:58+00,131.120335495,121.331380014772
1522,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,2599.781,283,,2015/08/16 18:09:12+00,2599.7805865,2369.31521138302
1523,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,179.386,283,,2015/08/13 18:15:17+00,179.3862115,128.0119171122
1524,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,5144.222,283,,2017/04/21 09:01:28+00,5144.2221055,736.066244886756
1525,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,71.167,283,,2018/05/15 10:52:01+00,71.167189,137.150507877927
1526,W0663,Waterschap Vechtstromen,bestaand,0,"watervlakte: meer, plas, ven, vijver",,0.25,283,,2020/03/12 08:06:56+00,0.2500875,2.51427772228622
1527,W0663,Waterschap Vechtstromen,bestaand,0,"watervlakte: meer, plas, ven, vijver",,0.554,283,,2020/03/12 08:06:56+00,0.5543465,3.2269010046211
1528,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,6925.069,283,,2019/03/18 08:01:26+00,6925.068639,682.110770446372
1529,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,2405.018,283,,2020/12/26 14:57:44+00,2405.0180675,1174.30504017312
1530,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,2017.144,283,,2022/05/02 09:46:36+00,2017.144035,634.659801207816
1531,G1876,Bronckhorst,bestaand,0,"watervlakte: meer, plas, ven, vijver",,88.816,283,,2021/02/04 10:57:57+00,88.8164525,35.9864625138035
1532,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,128.047,283,,2017/05/12 16:06:39+00,128.044517225,152.304208831921
1533,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,344.657,283,,2015/09/23 07:52:22+00,344.632603,227.456224086307
1534,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,599.877,283,,2020/10/09 23:20:20+00,599.87718,280.799982195792
1535,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,157.094,283,,2020/02/19 14:36:25+00,157.093786,138.780617519896
1536,G1700,Twenterand,bestaand,0,waterloop,,9.88,283,,2015/09/23 07:52:22+00,9.87908531,19.9137901335775
1537,G1700,Twenterand,bestaand,0,waterloop,,36.9,283,,2015/09/23 07:52:22+00,36.89928036,78.1004536698336
1538,W0656,Hoogheemraadschap van Schieland en de Krimpenerwaard,bestaand,0,waterloop,,164.813,283,,2022/05/12 15:33:10+00,164.8125535,57.9922570678321
1539,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1854.346,283,,2022/04/25 07:44:58+00,1854.345776,578.259514617796
1540,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,1116.269,283,,2015/05/07 12:59:00+00,1116.2693515,250.703567418606
1541,G0753,Best,bestaand,0,"watervlakte: meer, plas, ven, vijver",,115.771,283,,2018/11/09 11:56:19+00,115.770925,48.0404723670179
1542,G0753,Best,bestaand,0,"watervlakte: meer, plas, ven, vijver",,2567.957,283,,2015/02/20 14:38:19+00,2567.9565685,208.989585523074
1543,W0539,Waterschap De Dommel,bestaand,0,waterloop,,255.62,283,,2021/02/10 17:44:55+00,255.6200845,196.39104844867
1544,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,307.491,283,,2015/09/22 09:33:46+00,307.489025745,287.044547149103
1545,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,41.664,283,,2020/03/04 06:51:36+00,41.669718485,105.874320217697
1546,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,543.774,283,,2015/09/22 09:33:46+00,543.773758,514.941356001254
1547,G1700,Twenterand,bestaand,0,waterloop,,56.785,283,,2015/09/22 15:01:13+00,56.784852295,145.224397793124
1548,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,55.166,283,,2015/09/22 15:01:13+00,55.165665,53.2962000886347
1549,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,533.558,283,,2019/01/17 07:12:52+00,533.5581445,158.928927767926
1550,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,443.38,283,,2015/09/23 07:52:22+00,443.379842,388.484849727066
1551,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,3.677,283,,2017/05/12 16:06:39+00,3.676476375,12.4364618847746
1552,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,97.505,283,,2017/05/12 16:06:39+00,97.50428798,298.842552653235
1553,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,241.555,283,,2021/03/01 13:24:47+00,241.54856322,108.825050751567
1554,G1700,Twenterand,bestaand,0,waterloop,,25.805,283,,2015/09/23 07:52:22+00,25.80369452,48.9807591354875
1555,G1700,Twenterand,bestaand,0,waterloop,,13.679,283,,2015/09/23 07:52:22+00,13.678795195,42.6321346169096
1556,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,70.524,283,,2021/02/01 06:26:43+00,70.517842595,85.777640672037
1557,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,571.194,283,,2015/09/23 07:52:22+00,571.194452,401.244865256626
1558,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,38.938,283,,2020/03/10 12:19:13+00,38.93444344,37.52643627365
1559,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,39.061,283,,2015/09/23 07:52:22+00,39.060899,32.9707453167969
1560,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,132.621,283,,2017/05/11 11:07:33+00,132.6212765,170.452622909271
1561,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,535.926,283,,2022/01/17 10:17:33+00,535.92435825,505.836034243449
1562,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,511.808,283,,2015/09/23 07:52:22+00,511.802951255,381.550979205478
1563,G1700,Twenterand,bestaand,0,waterloop,,172.867,283,,2015/09/23 07:52:22+00,172.866043165,550.324059237262
1564,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,359.63,283,,2022/11/14 13:12:22+00,359.629859,219.993820812664
1565,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,133.603,283,,2015/09/23 07:52:22+00,133.60083845,173.929012535372
1566,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,363.016,283,,2015/09/23 07:52:22+00,363.016147,437.125344582184
1567,G1700,Twenterand,bestaand,0,waterloop,,7.017,283,,2015/09/23 07:52:22+00,7.01576863,14.558968170377
1568,G1700,Twenterand,bestaand,0,waterloop,,14.28,283,,2017/05/11 11:07:33+00,14.279779345,26.6664008303464
1569,G1700,Twenterand,bestaand,0,waterloop,,674.464,283,,2016/07/01 19:32:39+00,674.4644315,427.614437224754
1570,G1700,Twenterand,bestaand,0,waterloop,,17.089,283,,2015/09/23 07:52:22+00,17.087963135,45.4041468470128
1571,G1700,Twenterand,bestaand,0,"watervlakte: meer, plas, ven, vijver",,370.983,283,,2021/02/03 08:03:44+00,370.822591605,149.549612784676
1572,G1700,Twenterand,bestaand,0,waterloop,,129.581,283,,2015/09/23 07:52:22+00,129.58034775,292.621446922729
1573,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,40.841,283,,2015/09/23 07:52:22+00,40.83887344,44.9357592455659
1574,G1700,Twenterand,bestaand,0,waterloop,,115.558,283,,2015/09/23 07:52:22+00,115.55780693,254.536702333128
1575,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,247.209,283,,2022/01/17 10:17:33+00,247.2088515,232.325164358263
1576,G1700,Twenterand,bestaand,0,waterloop,,25.775,283,,2015/09/23 07:52:22+00,25.77461169,70.7166725630195
1577,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,88.435,283,,2020/03/10 12:19:13+00,88.433397595,133.382610061793
1578,W0656,Hoogheemraadschap van Schieland en de Krimpenerwaard,bestaand,0,waterloop,,295.458,283,,2018/11/08 14:04:39+00,295.457843,109.332247086904
1579,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,197.839,283,,2020/03/23 10:49:52+00,197.837700315,448.380111176395
1580,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,14.886,283,,2020/03/10 12:19:13+00,14.8861135,17.221925175099
1581,G1700,Twenterand,bestaand,0,waterloop,,262.987,283,,2015/09/22 09:33:46+00,262.985189125,505.848763660027
1582,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,41.727,283,,2015/09/22 09:33:46+00,41.7219662,37.459498660519
1583,G1700,Twenterand,bestaand,0,waterloop,,56.49,283,,2015/09/22 09:33:46+00,56.489887925,122.823859219146
1584,G0753,Best,bestaand,0,waterloop,,164.832,283,,2017/03/22 13:35:28+00,164.831675,121.251405051436
1585,G0753,Best,bestaand,0,waterloop,,82.114,283,,2017/03/22 13:35:28+00,82.1135625,103.733668046747
1586,G0753,Best,bestaand,0,watervlakte,,131538.557,283,,2022/02/17 13:16:44+00,131538.5573385,1513.07242684566
1587,G0753,Best,bestaand,0,waterloop,,303.557,283,,2017/03/26 19:46:53+00,303.5568465,258.971325622325
1588,G0753,Best,bestaand,0,waterloop,,335.282,283,,2017/03/22 13:35:28+00,335.2822185,226.32705923755
1589,G0753,Best,bestaand,0,waterloop,,15.732,283,,2017/03/26 19:46:53+00,15.7322315,42.963287593095
1590,G0753,Best,bestaand,0,waterloop,,71.343,283,,2019/03/19 10:23:15+00,71.342992,70.8287269245485
1591,G0753,Best,bestaand,0,waterloop,,134.623,283,,2017/03/22 13:35:28+00,134.6225785,142.162293676022
1592,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,73.004,283,,2015/09/22 15:01:13+00,73.00152906,69.1920508341572
1593,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,291.493,283,,2017/09/14 14:46:22+00,291.4933645,226.179285095307
1594,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,387.748,283,,2020/10/09 23:19:32+00,387.748282,428.378571327598
1595,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,8.336,283,,2017/05/12 16:06:39+00,8.33394786,14.2044632343924
1596,G1700,Twenterand,bestaand,0,waterloop,,9.07,283,,2015/09/23 07:52:22+00,9.06833517,16.3951334719909
1597,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,404.078,283,,2015/09/22 09:33:46+00,404.0782385,450.46762836374
1598,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,15.883,283,,2020/03/04 06:51:36+00,15.88215838,37.5219719541254
1599,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,141.086,283,,2019/04/01 07:58:15+00,141.0855085,66.8309341985144
1600,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,8.549,283,,2015/09/22 09:33:46+00,8.549308,18.676199778572
1601,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,365.317,283,,2015/09/22 09:33:46+00,365.314699095,295.428019526669
1602,W0539,Waterschap De Dommel,bestaand,0,waterloop,,515.664,283,,2015/02/20 14:38:19+00,515.663887,496.644529439163
1603,G0753,Best,bestaand,0,waterloop,,111.36,283,,2021/02/23 16:25:51+00,111.359503,94.2082857194973
1604,W0652,Waterschap Brabantse Delta,bestaand,0,waterloop,,1315.936,283,,2021/04/30 10:04:46+00,1315.9356105,1021.25692179077
1605,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,19.835,283,,2022/11/17 07:44:08+00,19.83371435,27.4933635588215
1606,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,57.345,283,,2015/09/23 07:52:22+00,57.344541,37.6268430601867
1607,G1700,Twenterand,bestaand,0,waterloop,,46.339,283,,2015/09/23 07:52:22+00,46.33841802,91.4183882688979
1608,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,246.611,283,,2022/11/17 07:44:08+00,246.611463,274.839384689626
1609,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,40.861,283,,2020/03/05 05:51:19+00,40.86048492,53.9454914314074
1610,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,65.283,283,,2020/03/05 05:51:19+00,65.28337443,71.5917140322487
1611,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,79.5,283,,2022/01/26 09:40:49+00,79.49398803,65.6733342552988
1612,G1700,Twenterand,bestaand,0,waterloop,,144.145,283,,2015/09/22 09:33:46+00,144.143975565,251.983105292542
1613,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,1266.153,283,,2020/03/05 05:51:19+00,1266.149421205,748.823708571332
1614,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,488.282,283,,2021/03/22 15:28:19+00,488.276054985,482.924811776863
1615,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,14.758,283,,2017/05/12 16:06:39+00,14.756714965,31.5580335875189
1616,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,413.566,283,,2022/01/26 09:40:49+00,413.5655275,335.599047629711
1617,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,712.419,283,,2021/02/01 06:26:43+00,712.414674455,486.007893468352
1618,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,134.845,283,,2021/02/01 06:26:43+00,134.842394475,173.138750730068
1619,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,171.263,283,,2020/03/10 12:19:13+00,171.260981605,203.495514877225
1620,G0753,Best,bestaand,0,watervlakte,,14346.257,283,,2022/02/17 09:09:49+00,14346.52804473,584.16025689256
1621,G0753,Best,bestaand,0,"watervlakte: meer, plas, ven, vijver",,702.828,283,,2015/02/20 14:38:19+00,702.828158,98.815576136008
1622,G0753,Best,bestaand,0,waterloop,,26.552,283,,2017/03/26 19:46:53+00,26.5520835,26.7645960556122
1623,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,135.862,283,,2021/02/01 06:26:43+00,135.85022901,109.136136969907
1624,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,154.122,283,,2015/09/22 15:01:13+00,154.1222085,138.28633846192
1625,G0753,Best,bestaand,0,watervlakte,,2223.691,283,,2017/03/22 13:35:28+00,2223.690953,390.696240927356
1626,W0539,Waterschap De Dommel,bestaand,0,waterloop,,138.844,283,,2019/02/18 16:02:59+00,138.8442965,219.059235414021
1627,G0753,Best,bestaand,0,waterloop,,6.105,283,,2017/03/26 19:46:53+00,6.1047995,9.84960136744767
1628,G0753,Best,bestaand,0,waterloop,,52.252,283,,2017/03/22 13:35:28+00,52.2522545,43.8161077753158
1629,G0753,Best,bestaand,0,waterloop,,427.445,283,,2017/03/24 08:34:09+00,427.444571,207.630286015743
1630,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,35.47,283,,2015/09/22 09:33:46+00,35.468098545,80.5074694465419
1631,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,64.013,283,,2015/09/22 09:33:46+00,64.0131235,55.9565023794615
1632,G1700,Twenterand,bestaand,0,waterloop,,48.123,283,,2015/09/22 09:33:46+00,48.115331965,30.1104035295386
1633,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,486.301,283,,2019/04/01 07:58:15+00,486.298205285,551.548035267597
1634,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,261.986,283,,2022/01/26 09:40:49+00,261.983928425,247.246568591439
1635,G0984,Venray,bestaand,0,"greppel, droge sloot",,407.871,283,,2022/06/15 06:15:02+00,407.87117076,380.810392957681
1636,G0047,Veendam,bestaand,0,"watervlakte: meer, plas, ven, vijver",,212.487,283,,2019/09/25 11:51:37+00,212.4869965,475.380631808686
1637,G0753,Best,bestaand,0,waterloop,,39.555,283,,2022/12/08 07:57:54+00,39.555092,38.2120182096061
1638,G0753,Best,bestaand,0,waterloop,,167.783,283,,2017/03/26 19:46:53+00,167.783486,171.195369571115
1639,W0539,Waterschap De Dommel,bestaand,0,waterloop,,664.601,283,,2019/03/19 10:23:15+00,664.6009775,1037.25813997084
1640,G0213,Brummen,bestaand,0,"watervlakte: meer, plas, ven, vijver",,4674.998,283,,2022/01/27 04:57:28+00,4674.998112,262.962685161291
1641,W0652,Waterschap Brabantse Delta,bestaand,0,waterloop,,264.049,283,,2021/11/27 11:11:47+00,264.04963704,225.217164642328
1642,P0025,Gelderland,bestaand,0,"greppel, droge sloot",,49.622,283,,2023/01/25 14:17:16+00,49.620323785,43.4601882108592
1643,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,14.103,283,,2023/01/30 10:13:35+00,14.1028155,17.100017224623
1644,L0004,Prorail,bestaand,0,waterloop,,87.31,283,,2022/02/11 07:17:28+00,87.3096915,226.379095412496
1645,L0004,Prorail,bestaand,0,waterloop,,196.689,283,,2020/01/29 13:56:10+00,196.688988,474.659889750957
1646,L0004,Prorail,bestaand,0,"greppel, droge sloot",,33.33,283,,2015/08/07 13:56:06+00,33.3296455,76.6615763602415
1647,L0004,Prorail,bestaand,0,waterloop,,312.446,283,,2020/10/22 08:33:01+00,312.446116,889.684874752774
1648,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,12.77,283,,2020/03/05 05:51:19+00,12.768380745,14.7814204516934
1649,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,53.203,283,,2015/09/22 09:33:46+00,53.19960742,61.4206990704762
1650,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,476.719,283,,2021/04/07 14:30:09+00,476.718669,507.289223367544
1651,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,290.898,283,,2015/09/22 09:33:46+00,290.89567481,326.498984614833
1652,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,17.39,283,,2015/09/22 09:33:46+00,17.3903035,24.2360030995801
1653,G1700,Twenterand,bestaand,0,waterloop,,1010.543,283,,2021/03/08 08:26:23+00,1010.539585325,1035.80169398321
1654,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,476.895,283,,2021/03/31 14:14:57+00,476.895116,513.63022665056
1655,G0753,Best,bestaand,0,waterloop,,278.774,283,,2017/03/22 13:35:28+00,278.774091,279.250346737207
1656,G0753,Best,bestaand,0,waterloop,,70.636,283,,2017/03/22 13:35:28+00,70.636131,108.937172121374
1657,G0753,Best,bestaand,0,watervlakte,,1.435,283,,2022/02/17 09:09:49+00,1.4354875,5.37041067922888
1658,W0539,Waterschap De Dommel,bestaand,0,waterloop,,193.21,283,,2015/02/20 14:38:19+00,193.209553,154.381326790179
1659,G0753,Best,bestaand,0,waterloop,,294.748,283,,2017/03/26 19:46:53+00,294.747923,299.129527352648
1660,G0753,Best,bestaand,0,waterloop,,122.05,283,,2021/02/23 16:25:51+00,122.050328,108.810535845199
1661,G0753,Best,bestaand,0,waterloop,,123.345,283,,2017/03/26 19:46:53+00,123.3452765,115.411497230015
1662,G0753,Best,bestaand,0,waterloop,,751.591,283,,2017/03/22 13:35:28+00,751.5913395,623.953060477576
1663,W0539,Waterschap De Dommel,bestaand,0,waterloop,,84.925,283,,2015/02/20 14:38:19+00,84.9250085,73.1151316371168
1664,G1700,Twenterand,bestaand,0,watervlakte,,202.134,283,,2015/09/23 07:52:22+00,202.126195845,146.564548991295
1665,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,62.954,283,,2020/03/10 12:19:13+00,62.95102476,75.9483144262457
1666,G1700,Twenterand,bestaand,0,waterloop,,15.392,283,,2015/09/23 07:52:22+00,15.3913331,41.3967264354834
1667,G1700,Twenterand,bestaand,0,waterloop,,16.132,283,,2015/09/23 07:52:22+00,16.130898885,39.64422729957
1668,G1700,Twenterand,bestaand,0,waterloop,,17.297,283,,2015/09/23 07:52:22+00,17.296319245,38.8059103837295
1669,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,41.571,283,,2015/09/23 07:52:22+00,41.568375295,37.5648879842359
1670,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,278.045,283,,2020/03/10 12:19:13+00,278.180467915,279.645332782924
1671,G1700,Twenterand,bestaand,0,waterloop,,4.87,283,,2015/09/23 07:52:22+00,4.869052795,14.4660767062991
1672,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,453.803,283,,2020/02/26 08:01:07+00,453.80407508,288.694887115621
1673,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,59.988,283,,2015/09/22 09:33:46+00,59.9875865,52.5775069194584
1674,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,213.378,283,,2020/03/05 05:51:19+00,213.383985885,275.315205934918
1675,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,291.091,283,,2022/11/19 06:45:30+00,291.092680705,442.992613561181
1676,G0753,Best,bestaand,0,waterloop,,160.018,283,,2021/02/23 16:25:51+00,160.0182855,126.038653467064
1677,G0757,Boxtel,bestaand,0,"greppel, droge sloot",,264.017,283,,2020/10/16 23:18:12+00,264.05871275,145.198080448662
1678,L0004,Prorail,bestaand,0,"greppel, droge sloot",,481.461,283,,2016/07/27 12:17:35+00,481.4610875,634.404347047224
1679,L0004,Prorail,bestaand,0,"greppel, droge sloot",,181.716,283,,2015/08/14 10:50:20+00,181.7160325,120.606971959274
1680,L0004,Prorail,bestaand,0,waterloop,,168.695,283,,2015/08/17 08:53:13+00,168.695498,198.968399082363
1681,G0865,Vught,bestaand,0,waterloop,,25.088,283,,2020/09/17 14:41:10+00,25.087505975,66.8485586952638
1682,L0004,Prorail,bestaand,0,"greppel, droge sloot",,63.835,283,,2020/10/09 23:17:18+00,63.8346965,241.627421669795
1683,L0004,Prorail,bestaand,0,"greppel, droge sloot",,150.554,283,,2015/08/07 13:56:05+00,150.5544,365.494763691091
1684,L0004,Prorail,bestaand,0,"greppel, droge sloot",,37.251,283,,2015/08/14 10:50:20+00,37.2506045,120.942246141121
1685,L0004,Prorail,bestaand,0,"greppel, droge sloot",,1446.859,283,,2022/05/17 15:33:52+00,1446.8591,811.405009407087
1686,L0004,Prorail,bestaand,0,"greppel, droge sloot",,19.494,283,,2019/12/24 19:46:26+00,19.493519,24.4581231372136
1687,G0109,Coevorden,bestaand,0,"greppel, droge sloot",,295.276,283,,2018/11/20 08:35:36+00,295.275775,187.89906223697
1688,L0004,Prorail,bestaand,0,"greppel, droge sloot",,1295.795,283,,2016/07/27 14:08:09+00,1295.7953065,3263.33478937379
1689,L0004,Prorail,bestaand,0,"greppel, droge sloot",,223.203,283,,2015/08/14 10:50:22+00,223.2032755,527.524976477382
1690,L0004,Prorail,bestaand,0,"greppel, droge sloot",,317.425,283,,2020/10/09 23:17:56+00,317.424963,825.486036008819
1691,L0004,Prorail,bestaand,0,"greppel, droge sloot",,154.31,283,,2020/10/19 09:46:48+00,154.309543,116.82930398652
1692,G0109,Coevorden,bestaand,0,"greppel, droge sloot",,25.912,283,,2018/11/20 08:35:36+00,25.9124155,61.5244950681016
1693,L0004,Prorail,bestaand,0,"greppel, droge sloot",,72.701,283,,2016/06/22 13:19:40+00,72.700827,178.470666460951
1694,L0004,Prorail,bestaand,0,"greppel, droge sloot",,239.337,283,,2015/08/07 13:56:07+00,239.3374875,585.24529182864
1695,G0753,Best,bestaand,0,waterloop,,2446.967,283,,2017/03/22 13:35:28+00,2446.9673655,1208.11000452028
1696,G0753,Best,bestaand,0,"watervlakte: meer, plas, ven, vijver",,180.577,283,,2015/02/20 14:38:19+00,180.576679,48.1711877104787
1697,G0753,Best,bestaand,0,waterloop,,22.366,283,,2017/03/26 19:46:53+00,22.3659335,32.2918212303973
1698,G0753,Best,bestaand,0,waterloop,,321.572,283,,2017/03/22 13:35:28+00,321.5720665,365.885164936297
1699,G0753,Best,bestaand,0,watervlakte,,13486.001,283,,2022/02/17 13:16:44+00,13486.000719,1696.89590767783
1700,W0539,Waterschap De Dommel,bestaand,0,waterloop,,310.271,283,,2015/02/20 14:38:19+00,310.270919,189.415843709822
1701,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,74.135,283,,2015/09/22 09:33:46+00,74.13397094,58.538150011976
1702,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,505.37,283,,2015/09/22 09:33:46+00,505.36681427,531.256468471415
1703,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,171.132,283,,2022/11/15 06:29:20+00,171.130511095,157.382122770645
1704,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,127.135,283,,2016/02/13 02:56:18+00,127.135228,119.351411072153
1705,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,73.356,283,,2015/09/22 09:33:46+00,73.355596,59.8669447235873
1706,G1700,Twenterand,bestaand,0,waterloop,,136.044,283,,2021/03/12 07:14:15+00,135.82308848,42.0522547044314
1707,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,66.789,283,,2022/01/26 09:40:49+00,66.7891565,65.1139804711827
1708,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,242.521,283,,2022/01/17 10:17:33+00,242.520359255,326.277532539425
1709,L0004,Prorail,bestaand,0,"greppel, droge sloot",,310.285,283,,2016/12/21 09:53:37+00,310.285319,333.473210701236
