SOORTNAAM;WETENSCHAPPELIJKE_NAAM;AANTAL;STRAATNAAM;GROEIPLAATS;DATUM;JAAR;X_COORDINAAT;Y_COORDINAAT;LOCATIE_ID;COUNTER;X;Y;LONG;LAT
Steenbreekvaren;Asplenium trichomanes;9;Maanweg, Car-wash;kademuur;20140804000000;2014;83662;453462;179692;782;83662;453462;4.3468509753344104;52.064852051333865
Steenbreekvaren;Asplenium trichomanes;9;Maanweg, Car-wash;kademuur;20140804000000;2014;83666;453465;179691;783;83666;453465;4.346908673073721;52.06487952697708
Muurleeuwenbek;Cymbalaria muralis;50;Maarsbergenstraat 31;lage tuinmuur en voet lage tuinmuur;20140829000000;2014;78561;453024;191581;784;78561;453024;4.272571992320758;52.06023554232613
Tongvaren;Asplenium scolopendrium;1;Maarsbergenstraat 390-392, trap;hoge tuinmuur;20140829000000;2014;78427;452572;191560;785;78427;452572;4.27071969536784;52.05615505801462
Muurleeuwenbek;Cymbalaria muralis;2;Maarsbergenstraat 65;pilaar van lage tuinmuur;20140829000000;2014;78512;452966;191580;786;78512;452966;4.271870594816883;52.05970755234042
Gele Helmbloem;Pseudofumaria lutea;1;Maarsbergenstraat, naast 46a;voet hoge tuinmuur;20140829000000;2014;78527;452956;191579;787;78527;452956;4.272091521285285;52.05961975599502
Geelwitte Helmbloem;Pseudofumaria alba;4;Maartensdijklaan 124;gevelvoet;20140829000000;2014;78650;452397;191574;788;78650;452397;4.274009703564994;52.05461315694824
Muurvaren;Asplenium ruta-muraria;57;Margrietstraat 3, zijkant;lage tuinmuur;20140827000000;2014;76237;453733;188633;789;76237;453733;4.238526373003294;52.06628154442244
Muurvaren;Asplenium ruta-muraria;3;Mauritskade, thv 85;kademuur;20140813000000;2014;81283;455914;182491;790;81283;455914;4.311633082746392;52.086576133106696
Steenbreekvaren;Asplenium trichomanes;4;Mauritskade, thv 85;kademuur;20140813000000;2014;81281;455913;182490;791;81281;455913;4.311604122748084;52.0865668800601
Muurleeuwenbek;Cymbalaria muralis;2;Mauritskade, thv 95;kademuur;20140813000000;2014;81298;455923;182488;792;81298;455923;4.311849958971175;52.086659010845935
Muurvaren;Asplenium ruta-muraria;5;Mauritskade, thv 95;kademuur;20140813000000;2014;81296;455922;182489;793;81296;455922;4.311820998874049;52.08664975785249
Muurleeuwenbek;Cymbalaria muralis;3;Mauritskade, thv Hooikade;kademuur;20140813000000;2014;81309;455928;182481;794;81309;455928;4.312009347753069;52.086705408810865
Muurvaren;Asplenium ruta-muraria;1;Mauritskade, thv Hooikade;kademuur;20140813000000;2014;81307;455928;182485;795;81307;455928;4.3119801715213555;52.08670514260073
Steenbreekvaren;Asplenium trichomanes;21;Mauritskade, thv Hooikade;kademuur;20140813000000;2014;81312;455930;182487;796;81312;455930;4.312052679987719;52.08672378160129
Stijve Naaldvaren;Polystichum aculeatum;1;Mauritskade, thv Hooikade;kademuur;20140813000000;2014;81308;455928;182486;797;81308;455928;4.3119947596371615;52.086705275706684
Mannetjesvaren;Dryopteris filix-mas;2;Mecklenburgplein 30;lage tuinmuur;20140818000000;2014;76142;452122;183769;798;76142;452122;4.237513122621502;52.051790617917675
Steenbreekvaren;Asplenium trichomanes;9;Mecklenburgplein 30;lage tuinmuur;20140818000000;2014;76143;452129;183767;799;76143;452129;4.2375260834675545;52.05185366647774
Tongvaren;Asplenium scolopendrium;1;Mecklenburgplein 30;lage tuinmuur;20140818000000;2014;76144;452133;183768;800;76144;452133;4.237539736739932;52.05188975520689
Muurleeuwenbek;Cymbalaria muralis;6;Melis Stokerweg 370-380;lage tuinmuur en voet lage tuinmuur;20140829000000;2014;80072;452286;191578;801;80072;452286;4.294763365632526;52.05380972439268
Mannetjesvaren;Dryopteris filix-mas;4;Melkwegstraat;kademuur;20140804000000;2014;83646;453746;179680;802;83646;453746;4.34655832388726;52.067402257601806
Muurleeuwenbek;Cymbalaria muralis;3;Melkwegstraat;kademuur;20140804000000;2014;83645;453745;179681;803;83645;453745;4.34654395094121;52.067393141938126
Muurleeuwenbek;Cymbalaria muralis;10;Melkwegstraat;kademuur;20140804000000;2014;83654;453753;179679;804;83654;453753;4.346673516648616;52.06746619599489
Muurvaren;Asplenium ruta-muraria;4;Melkwegstraat;kademuur;20140804000000;2014;83568;453680;179683;805;83568;453680;4.34543474096575;52.06679907279466
Steenbreekvaren;Asplenium trichomanes;1;Melkwegstraat;kademuur;20140804000000;2014;83609;453715;179682;806;83609;453715;4.346025274124177;52.06711889799378
Steenbreekvaren;Asplenium trichomanes;2;Melkwegstraat, Cabellero-terrein;trap;20140804000000;2014;83505;453444;179698;807;83505;453444;4.344565509086701;52.064670048668255
Muurvaren;Asplenium ruta-muraria;4;Merkusstraat 19, naast 31a;vrijstaande muur;20140826000000;2014;83385;456020;187625;808;83385;456020;4.342275171317927;52.08780462660469
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Mient 621-627;lage tuinmuur;20140827000000;2014;77332;453678;188649;809;77332;453678;4.254505321000613;52.06594188589393
Muurleeuwenbek;Cymbalaria muralis;7;Mient 629;lage tuinmuur;20140827000000;2014;77328;453675;188648;810;77328;453675;4.254447679018984;52.06591436516977
Tongvaren;Asplenium scolopendrium;1;Mient 629;lage tuinmuur;20140827000000;2014;77327;453675;188647;811;77327;453675;4.254433097911062;52.06591422495891
Klein Glaskruid;Parietaria judaica;150;Mimosastraat, achterzijde;bestrating;20140806000000;2014;76045;453903;181400;812;76045;453903;4.235687476543555;52.06778193162941
Muurleeuwenbek;Cymbalaria muralis;100;Moerkade 36;bestrating;20140818000000;2014;80154;452482;183812;813;80154;452482;4.295915764905135;52.05558220867661
Muurvaren;Asplenium ruta-muraria;15;Molenslootstraat, to 1630;hoge keermuur;20140804000000;2014;82107;453504;179715;814;82107;453504;4.324168479062038;52.06502707589825
Tongvaren;Asplenium scolopendrium;1;Muurbloemweg 111-121;lage tuinmuur;20140827000000;2014;75840;453920;188629;815;75840;453920;4.23269430083348;52.06790544604271
Muurfijnstraal;Erigeron karvinskianus;2;Nassaustraat bij Sophiastraat;stenen beschoeiing;20140813000000;2014;81012;455933;182473;816;81012;455933;4.307675597050032;52.08671073116832
Gele Helmbloem;Pseudofumaria lutea;1;Nassaustraat, naast 2, bij brug;bestrating;20140813000000;2014;81098;455821;182465;817;81098;455821;4.308954442120928;52.08571570288919
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;6;Nassaustraat, to 11;stenen beschoeiing;20140813000000;2014;81018;455922;182470;818;81018;455922;4.307765511758669;52.086612678897936
Brede Stekelvaren;Dryopteris dilatata;5;Nassaustraat, to 11;stenen beschoeiing;20140813000000;2014;81019;455922;182471;819;81019;455922;4.30778009982793;52.08661281252559
Wijfjesvaren;Athyrium filix-femina;10;Nassaustraat, to 11;stenen beschoeiing;20140813000000;2014;81019;455920;182472;820;81019;455920;4.307780533657447;52.0865948390569
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;10;Nassaustraat, to 15;stenen beschoeiing;20140813000000;2014;80948;456037;182475;821;80948;456037;4.30671937735686;52.087636794549674
Brede Stekelvaren;Dryopteris dilatata;10;Nassaustraat, to 15;stenen beschoeiing;20140813000000;2014;80949;456034;182474;822;80949;456034;4.306734617150401;52.087609968116645
Brede Stekelvaren;Dryopteris dilatata;1;Nassaustraat, to 19;stenen beschoeiing;20140813000000;2014;80935;456060;182476;823;80935;456060;4.30652473317889;52.08784175031356
Mannetjesvaren;Dryopteris filix-mas;10;Nassaustraat, to 19;stenen beschoeiing;20140813000000;2014;80928;456074;182477;824;80928;456074;4.306419573178092;52.08796662799545
Gele Helmbloem;Pseudofumaria lutea;1;Nassaustraat, to 20;stenen beschoeiing;20140813000000;2014;80920;456089;182478;825;80920;456089;4.30629960682035;52.08810035849757
Brede Stekelvaren;Dryopteris dilatata;5;Nassaustraat, to 4;stenen beschoeiing;20140813000000;2014;81066;455842;182466;826;81066;455842;4.30848308104416;52.08590015206736
Wijfjesvaren;Athyrium filix-femina;11;Nassaustraat, to 5;stenen beschoeiing;20140813000000;2014;81054;455862;182467;827;81054;455862;4.308303690871456;52.086078284198216
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;22;Nassaustraat, to 7;stenen beschoeiing;20140813000000;2014;81042;455883;182469;828;81042;455883;4.308124082422834;52.0862654027826
Brede Stekelvaren;Dryopteris dilatata;15;Nassaustraat, to 9;stenen beschoeiing;20140813000000;2014;81034;455896;182468;829;81034;455896;4.308004559488251;52.0863811616128
Mannetjesvaren;Dryopteris filix-mas;2;Neherkade, thv 3140;kademuur;20140819000000;2014;81268;452839;184030;830;81268;452839;4.3120785555723975;52.05893983737748
Muurvaren;Asplenium ruta-muraria;2;Neherkade, thv 3140;kademuur;20140819000000;2014;81273;452842;184029;831;81273;452842;4.312150803311535;52.058967463058565
Gele Helmbloem;Pseudofumaria lutea;2;Nicolaistraat 15;voet lage tuinmuur;20140828000000;2014;79149;455847;188612;832;79149;455847;4.280517266616993;52.0856857729034
Muurvaren;Asplenium ruta-muraria;26;Nieuwe Kerk, noordelijk deel westmuur, zijde Rabbijn Maarsenplein;hoge tuinmuur;20140820000000;2014;81489;454753;184522;833;81489;454753;4.314888398511455;52.076169896948
Muurvaren;Asplenium ruta-muraria;3;Rietzangerlaan 2a;pilaar van lage tuinmuur;20140827000000;2014;77157;455041;188215;1093;77157;455041;4.251642770310875;52.078166082321786
Gele Helmbloem;Pseudofumaria lutea;1;Rietzangerlaan 30;voet lage tuinmuur;20140827000000;2014;77028;454997;188213;1094;77028;454997;4.249771349245009;52.077752523387716
Muurvaren;Asplenium ruta-muraria;23;Roemer Visserstraat / Betje Wolffstraat 45-49;keermuur;20140829000000;2014;79654;451865;191576;1095;79654;451865;4.288762892029293;52.049969632986716
Mannetjesvaren;Dryopteris filix-mas;2;Rossinilaan, naast 141;brug;20140806000000;2014;76537;453414;181365;1096;76537;453414;4.242974032667596;52.06345739047362
Tongvaren;Asplenium scolopendrium;1;Rossinilaan, to Toscaninistraat 42-56;brug;20140806000000;2014;76538;453404;181364;1097;76538;453404;4.242990910724655;52.06336766602685
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;5;Saturnusstraat, Cabellero-terrein;kademuur;20140804000000;2014;83658;453511;179702;1098;83658;453511;4.3467824125530825;52.06529189222849
Muurvaren;Asplenium ruta-muraria;2;Saturnusstraat, Cabellero-terrein;kademuur;20140804000000;2014;83482;453603;179685;1099;83482;453603;4.344196840131532;52.06609598919852
Steenbreekvaren;Asplenium trichomanes;1;Saturnusstraat, Cabellero-terrein;kademuur;20140804000000;2014;83476;453598;179684;1100;83476;453598;4.344110398460279;52.06605028031414
Steenbreekvaren;Asplenium trichomanes;2;Saturnusstraat, Cabellero-terrein;kademuur;20140804000000;2014;83450;453575;179689;1101;83450;453575;4.34373609934341;52.06584022528532
Steenbreekvaren;Asplenium trichomanes;75;Saturnusstraat, Cabellero-terrein;kademuur;20140804000000;2014;83466;453589;179688;1102;83466;453589;4.343966469078738;52.0659681074667
Steenbreekvaren;Asplenium trichomanes;5;Saturnusstraat, Cabellero-terrein;kademuur;20140804000000;2014;83483;453605;179686;1103;83483;453605;4.344211002714132;52.06611409199762
Tongvaren;Asplenium scolopendrium;1;Saturnusstraat, Cabellero-terrein;kademuur;20140804000000;2014;83482;453604;179687;1104;83482;453604;4.344196630660299;52.06610497604809
Muurvaren;Asplenium ruta-muraria;75;Saturnusstraatstraat, Cabellero-terrein;trap;20140804000000;2014;83505;453444;179699;1105;83505;453444;4.344565509086701;52.064670048668255
Muurvaren;Asplenium ruta-muraria;4;Schalk Burgerstraat 217, Julianakerk;lage tuinmuur;20140814000000;2014;79993;453525;182755;1106;79993;453525;4.293339654107744;52.06493360642827
Muurvaren;Asplenium ruta-muraria;7;Schalk Burgerstraat 217, Julianakerk;pilaar van lage tuinmuur;20140814000000;2014;79993;453535;182754;1107;79993;453535;4.293337457322673;52.065023473732104
Muurvaren;Asplenium ruta-muraria;13;Schalk Burgerstraat 219, Julianakerk;pilaar van middelhoge tuinmuur;20140814000000;2014;79993;453496;182756;1108;79993;453496;4.293346024726982;52.064672991239725
Tongvaren;Asplenium scolopendrium;1;Schalk Burgerstraat 219, Julianakerk;middelhoge tuinmuur;20140814000000;2014;79973;453487;182757;1109;79973;453487;4.293056385152947;52.064589402427586
Muurvaren;Asplenium ruta-muraria;3;Schiefbaanstraat 4;pilaar van lage tuinmuur;20140821000000;2014;81260;456837;184998;1110;81260;456837;4.311097954729672;52.09486782804216
Muurleeuwenbek;Cymbalaria muralis;5;Schiefbaanstraat 4b;voet lage tuinmuur;20140821000000;2014;81267;456842;184999;1111;81267;456842;4.311199008762885;52.09491369421348
Gele Helmbloem;Pseudofumaria lutea;22;Schiefbaanstraat, naast 3;hoge tuinmuur en voet hoge tuinmuur;20140821000000;2014;81263;456827;184997;1112;81263;456827;4.311143889965734;52.094778360399005
Gele Helmbloem;Pseudofumaria lutea;1;Schlegelstraat 90;pilaar van lage tuinmuur;20140804000000;2014;82348;453392;179711;1113;82348;453392;4.327706356708012;52.06405221096167
Mannetjesvaren;Dryopteris filix-mas;2;Schlegelstraat, to 33;lage tuinmuur;20140804000000;2014;82445;453478;179713;1114;82445;453478;4.329102419667794;52.06483778931286
Muurvaren;Asplenium ruta-muraria;2;Schlegelstraat, to 33;lage tuinmuur;20140804000000;2014;82446;453479;179712;1115;82446;453479;4.329116788227784;52.06484690709625
Muurvaren;Asplenium ruta-muraria;3;Schoolmeesterstraat 11;pilaar van lage tuinmuur;20140819000000;2014;81542;452711;183977;1116;81542;452711;4.31610075191654;52.0578259211944
Muurvaren;Asplenium ruta-muraria;6;Schoolmeesterstraat 36;pilaar van lage tuinmuur;20140819000000;2014;81564;452692;183978;1117;81564;452692;4.3164255686724236;52.05765808820155
Muurvaren;Asplenium ruta-muraria;16;Schoolmeesterstraat, to 4;hoge tuinmuur;20140819000000;2014;81518;452750;183976;1118;81518;452750;4.315742472476684;52.058173223933686
Gele Helmbloem;Pseudofumaria lutea;9;Schuytstraat, naast 27a;hoge tuinmuur;20140828000000;2014;79564;455554;188555;1119;79564;455554;4.286635952935898;52.08310937376466
Klein Glaskruid;Parietaria judaica;10;Segbroeklaan;terrestrisch;20140811000000;2014;78193;455314;181684;1120;78193;455314;4.266691522520107;52.08076409634338
Muurleeuwenbek;Cymbalaria muralis;20;Sirtemastraat, parkeerplaats;bestrating;20140805000000;2014;80442;454835;180914;1121;80442;454835;4.2996003654555555;52.076766843023336
Muurvaren;Asplenium ruta-muraria;4;Sleedoornstraat 38;pilaar van lage tuinmuur;20140811000000;2014;78072;455065;181682;1122;78072;455065;4.264982760765464;52.07850962619179
Muurleeuwenbek;Cymbalaria muralis;20;Sleedoornstraat 4-10;voet lage tuinmuur, bestrating en trap;20140811000000;2014;78119;455093;181683;1123;78119;455093;4.26566195881015;52.078767779318625
Gele Helmbloem;Pseudofumaria lutea;8;Sleedoornstraat 72;lage tuinmuur en terrestrisch;20140811000000;2014;78040;455047;181681;1124;78040;455047;4.264520092600088;52.07834342038286
Gele Helmbloem;Pseudofumaria lutea;15;Sleedoornstraat 74;lage tuinmuur, bestrating en terrestrisch;20140811000000;2014;78023;455037;181709;1125;78023;455037;4.264274400240781;52.07825119115516
Mannetjesvaren;Dryopteris filix-mas;3;Smidswater / Nieuwe Uitleg, kopse muur;kademuur;20140813000000;2014;81558;455518;182589;1126;81558;455518;4.315730071003325;52.08305392569652
Muurvaren;Asplenium ruta-muraria;103;Smidswater / Nieuwe Uitleg, kopse muur;kademuur;20140813000000;2014;81558;455518;182588;1127;81558;455518;4.315730071003325;52.08305392569652
Tongvaren;Asplenium scolopendrium;4;Smidswater / Nieuwe Uitleg, kopse muur;kademuur;20140813000000;2014;81556;455518;182590;1128;81556;455518;4.3157008971249455;52.08305366041405
Muurvaren;Asplenium ruta-muraria;1;Smidswater / Nieuwe Uitleg, westzijde brug;brug;20140813000000;2014;81562;455521;182565;1129;81562;455521;4.315787772911333;52.08308141651549
Tongvaren;Asplenium scolopendrium;1;Smidswater / Nieuwe Uitleg, westzijde brug;brug;20140813000000;2014;81563;455520;182591;1130;81563;455520;4.315802575140345;52.08307256238829
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;2;Smidswater, thv 1-3c;kademuur;20140813000000;2014;81551;455520;182584;1131;81551;455520;4.3156275317997475;52.08307097069277
Muurleeuwenbek;Cymbalaria muralis;4;Smidswater, thv 1-3c;kademuur;20140813000000;2014;81550;455521;182586;1132;81550;455521;4.315612729536769;52.08307982479789
Muurvaren;Asplenium ruta-muraria;86;Smidswater, thv 1-3c;kademuur;20140813000000;2014;81550;455521;182587;1133;81550;455521;4.315612729536769;52.08307982479789
Steenbreekvaren;Asplenium trichomanes;4;Smidswater, thv 1-3c;kademuur;20140813000000;2014;81551;455520;182585;1134;81551;455520;4.3156275317997475;52.08307097069277
Mannetjesvaren;Dryopteris filix-mas;3;Smidswater, thv 27;kademuur;20140813000000;2014;81466;455673;182583;1135;81466;455673;4.314354659318807;52.08443466213622
Muurvaren;Asplenium ruta-muraria;16;Smidswater, thv 4-5c;kademuur;20140813000000;2014;81546;455530;182512;1136;81546;455530;4.315552443771255;52.08316017498916
Muurvaren;Asplenium ruta-muraria;2;Sneeuwbalplein, to 135a;pilaar van lage tuinmuur;20140813000000;2014;77901;454916;182479;1137;77901;454916;4.262522350769373;52.07714683612595
Gele Helmbloem;Pseudofumaria lutea;25;Sneeuwbalstraat, naast 1;hoge tuinmuur en bestrating;20140811000000;2014;78148;455054;181680;1138;78148;455054;4.266093718189136;52.07842132562343
Muurvaren;Asplenium ruta-muraria;5;Sneeuwbalstraat, naast 1;hoge tuinmuur;20140811000000;2014;78148;455054;181679;1139;78148;455054;4.266093718189136;52.07842132562343
Muurvaren;Asplenium ruta-muraria;50;Soestdijksekade / Escamplaan, brug noordoostelijke zijde, waterzijde;brug;20140812000000;2014;78595;453378;182056;1140;78595;453378;4.272988486741233;52.06342151845551
Tongvaren;Asplenium scolopendrium;1;Soestdijksekade / Escamplaan, brug noordoostelijke zijde, waterzijde;brug;20140812000000;2014;78595;453378;182057;1141;78595;453378;4.272988486741233;52.06342151845551
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;3;Soestdijksekade / Escamplaan, brug noordoostelijke zijde, wegzijde;brug;20140812000000;2014;78597;453376;182058;1142;78597;453376;4.27301809498179;52.063403820911795
Tongvaren;Asplenium scolopendrium;75;Soestdijksekade 1102;kademuur;20140814000000;2014;79488;453102;182809;1231;79488;453102;4.286069830098886;52.06106362122358
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;2;Soestdijksekade 1104;kademuur;20140814000000;2014;79454;453115;182812;1232;79454;453115;4.285571246120789;52.06117581359379
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;36;Soestdijksekade 1106;kademuur;20140814000000;2014;79450;453117;182813;1233;79450;453117;4.2855124849124575;52.06119324159995
Muurleeuwenbek;Cymbalaria muralis;7;Soestdijksekade 1106;kademuur en bestrating;20140814000000;2014;79452;453117;182748;1234;79452;453117;4.285541644302382;52.06119351431726
Tongvaren;Asplenium scolopendrium;8;Soestdijksekade 1110, thv 710;kademuur;20140814000000;2014;79406;453136;182857;1235;79406;453136;4.284866772681254;52.061357987576606
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;40;Soestdijksekade 1112;kademuur;20140814000000;2014;79382;453144;182816;1236;79382;453144;4.284515087389701;52.061426606195255
Muurvaren;Asplenium ruta-muraria;1;Soestdijksekade 1112;kademuur;20140814000000;2014;79385;453143;182814;1237;79385;453143;4.2845590481097435;52.06141802892556
Tongvaren;Asplenium scolopendrium;4;Soestdijksekade 1112;kademuur;20140814000000;2014;79382;453144;182815;1238;79382;453144;4.284515087389701;52.061426606195255
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;125;Soestdijksekade 1114;kademuur en boot;20140814000000;2014;79362;453150;182817;1239;79362;453150;4.284222163152792;52.061477796430346
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;11;Soestdijksekade 1116;kademuur;20140814000000;2014;79338;453154;182819;1240;79338;453154;4.283871362174848;52.061510466268935
Mannetjesvaren;Dryopteris filix-mas;2;Soestdijksekade 1116;kademuur;20140814000000;2014;79327;453155;182820;1241;79327;453155;4.283710762882821;52.06151795066877
Tongvaren;Asplenium scolopendrium;33;Soestdijksekade 1116;kademuur;20140814000000;2014;79344;453153;182818;1242;79344;453153;4.28395906246664;52.061502298907385
Mannetjesvaren;Dryopteris filix-mas;3;Soestdijksekade 1118;kademuur;20140814000000;2014;79326;453155;182823;1243;79326;453155;4.283696183089387;52.06151781408409
Muurvaren;Asplenium ruta-muraria;6;Soestdijksekade 1118;kademuur;20140814000000;2014;79320;453156;182822;1244;79320;453156;4.283608482720653;52.061525981249645
Tongvaren;Asplenium scolopendrium;3;Soestdijksekade 1118;kademuur;20140814000000;2014;79319;453156;182821;1245;79319;453156;4.283593902925012;52.06152584465232
Muurvaren;Asplenium ruta-muraria;35;Soestdijksekade 1120, thv 320-330;kademuur;20140812000000;2014;78700;453259;182090;1246;78700;453259;4.2745460158231605;52.06236657356208
Tongvaren;Asplenium scolopendrium;82;Soestdijksekade 1120, thv 320-330;kademuur;20140812000000;2014;78703;453257;182091;1247;78703;453257;4.274590202777236;52.062349013334526
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;2;Soestdijksekade 1124, thv 300-312;kademuur;20140812000000;2014;78653;453293;182120;1248;78653;453293;4.273853152820142;52.06266564610589
Muurvaren;Asplenium ruta-muraria;65;Soestdijksekade 1124, thv 300-312;kademuur;20140812000000;2014;78654;453290;182119;1249;78654;453290;4.273868403669218;52.062638823852204
Tongvaren;Asplenium scolopendrium;49;Soestdijksekade 1124, thv 300-312;kademuur;20140812000000;2014;78653;453292;182121;1250;78653;453292;4.273853376396845;52.062656659420014
Zwartsteel;Asplenium adiantum-nigrum;1;Soestdijksekade 1126, thv 280;kademuur;20140812000000;2014;78632;453314;182171;1251;78632;453314;4.273542273729301;52.06285147218794
Muurvaren;Asplenium ruta-muraria;61;Soestdijksekade 1126, thv 280-298;kademuur;20140812000000;2014;78631;453315;182172;1252;78631;453315;4.273527469898675;52.06286032102817
Tongvaren;Asplenium scolopendrium;55;Soestdijksekade 1126, thv 280-298;kademuur;20140812000000;2014;78632;453314;182173;1253;78632;453314;4.273542273729301;52.06285147218794
Smalle Stekelvaren;Dryopteris carthusiana;1;Soestdijksekade 23-33;kademuur;20140812000000;2014;78419;453697;182038;1254;78419;453697;4.2703507955123685;52.066263966944604
Tongvaren;Asplenium scolopendrium;1;Soestdijksekade 23-33;kademuur;20140812000000;2014;78420;453696;182039;1255;78420;453696;4.270365601099454;52.06625511851334
Muurvaren;Asplenium ruta-muraria;2;Soestdijksekade 33-35;kademuur;20140812000000;2014;78420;453696;182037;1256;78420;453696;4.270365601099454;52.06625511851334
Mannetjesvaren;Dryopteris filix-mas;2;Soestdijksekade 391;kademuur;20140818000000;2014;79983;452894;183828;1257;79983;452894;4.293332459724104;52.05926162306468
Mannetjesvaren;Dryopteris filix-mas;6;Soestdijksekade 391a;kademuur;20140818000000;2014;79966;452902;183826;1258;79966;452902;4.293082857551058;52.059331215062635
Muurvaren;Asplenium ruta-muraria;1;Soestdijksekade 391a;kademuur;20140818000000;2014;79967;452901;183824;1259;79967;452901;4.293097656360073;52.05932236374571
Stijve Naaldvaren;Polystichum aculeatum;1;Soestdijksekade 391a;kademuur;20140818000000;2014;79974;452898;183827;1260;79974;452898;4.293200369180547;52.059296351426795
Tongvaren;Asplenium scolopendrium;10;Soestdijksekade 391a;kademuur;20140818000000;2014;79971;452900;183825;1261;79971;452900;4.293156192501439;52.05931391867302
Klein Glaskruid;Parietaria judaica;11;Soestdijksekade 5-35, van brug tot eerste woonboot;kademuur;20140812000000;2014;78416;453703;182040;1262;78416;453703;4.270305705777415;52.06631747224278
Mannetjesvaren;Dryopteris filix-mas;8;Soestdijksekade 5-35, van brug tot eerste woonboot;kademuur;20140812000000;2014;78423;453689;182041;1263;78423;453689;4.270410914990669;52.066192626519
Muurleeuwenbek;Cymbalaria muralis;40;Soestdijksekade 5-35, van brug tot eerste woonboot;kademuur;20140812000000;2014;78415;453705;182042;1264;78415;453705;4.270290675841718;52.06633530733816
Muurvaren;Asplenium ruta-muraria;75;Soestdijksekade 789;kademuur;20140814000000;2014;79187;453138;182872;1265;79187;453138;4.281673366777203;52.06134603723915
Tongvaren;Asplenium scolopendrium;1;Soestdijksekade 789;Kademuur;20140814000000;2014;79184;453139;182875;1266;79184;453139;4.281629405582973;52.0613546134305
Muurvaren;Asplenium ruta-muraria;7;Soestdijksekade 791;kademuur;20140814000000;2014;79177;453140;182738;1267;79177;453140;4.2815271254344305;52.06136264220419
Muurleeuwenbek;Cymbalaria muralis;15;Soestdijksekade 793;kademuur en bestrating;20140814000000;2014;79144;453145;182870;1268;79144;453145;4.281044883641679;52.061403058569454
Muurvaren;Asplenium ruta-muraria;30;Soestdijksekade 793;kademuur;20140814000000;2014;79145;453145;182869;1269;79145;453145;4.281059463387164;52.06140319548219
Muurleeuwenbek;Cymbalaria muralis;40;Soestdijksekade 795;kademuur en bestrating;20140814000000;2014;79122;453149;182867;1270;79122;453149;4.28072324051124;52.06143599285087
Muurvaren;Asplenium ruta-muraria;1;Soestdijksekade 795;kademuur;20140814000000;2014;79122;453149;182871;1271;79122;453149;4.28072324051124;52.06143599285087
Muurleeuwenbek;Cymbalaria muralis;75;Soestdijksekade 797;kademuur en bestrating;20140814000000;2014;79116;453150;182866;1272;79116;453150;4.280635539777047;52.06144415780179
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;7;Soestdijksekade 803;kademuur;20140812000000;2014;79064;453159;182234;1273;79064;453159;4.279875391306892;52.06151791353755
Muurvaren;Asplenium ruta-muraria;2;Soestdijksekade 803;kademuur;20140812000000;2014;79055;453160;182235;1274;79055;453160;4.279743950921062;52.061525666639945
Muurvaren;Asplenium ruta-muraria;1;Soestdijksekade 807;kademuur;20140812000000;2014;79027;453166;182236;1275;79027;453166;4.279334382304306;52.06157574804449
Muurvaren;Asplenium ruta-muraria;1;Soestdijksekade 809;kademuur;20140812000000;2014;79009;453169;182217;1276;79009;453169;4.279071278448002;52.0616002395936
Muurvaren;Asplenium ruta-muraria;26;Soestdijksekade 811;kademuur;20140812000000;2014;78986;453173;182218;1277;78986;453173;4.278735052676064;52.061633031277346
Muurvaren;Asplenium ruta-muraria;75;Soestdijksekade 813;kademuur;20140812000000;2014;78969;453176;182219;1278;78969;453176;4.2784865279828885;52.06165765871693
Muurvaren;Asplenium ruta-muraria;67;Soestdijksekade 823;kademuur;20140812000000;2014;78873;453194;182220;1279;78873;453194;4.277082853324048;52.06180623678284
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;6;Soestdijksekade 825;kademuur;20140812000000;2014;78848;453198;182221;1280;78848;453198;4.2767174648485256;52.06183874788498
Muurvaren;Asplenium ruta-muraria;100;Soestdijksekade 825;kademuur;20140812000000;2014;78848;453198;182222;1281;78848;453198;4.2767174648485256;52.06183874788498
Klein Glaskruid;Parietaria judaica;1;Soestdijksekade 827;kademuur;20140812000000;2014;78826;453202;182224;1282;78826;453202;4.276395815488541;52.0618716703286
Muurvaren;Asplenium ruta-muraria;44;Soestdijksekade 827;kademuur;20140812000000;2014;78831;453201;182223;1283;78831;453201;4.2764689379337355;52.061863371060156
