Version;Date_of_report;Date_of_statistics_week_start;Variant_code;Variant_name;ECDC_category;WHO_category;Is_subvariant_of;Sample_size;Variant_cases
4;2023-01-05 13:06:30;2021-05-24;BA.2.75;Omicron;VOI;VUM;BA.2;1323;0
4;2023-01-05 13:06:30;2021-05-24;BQ.1;Omicron;VOI;VUM;BA.5;1323;0
4;2023-01-05 13:06:30;2021-05-24;XBB;Omicron;VOI;VUM;;1323;0
4;2023-01-05 13:06:30;2021-05-24;BA.2.3.20;Omicron;VUM;VUM;BA.2;1323;0
4;2023-01-05 13:06:30;2021-05-24;BF.7;Omicron;VUM;VUM;BA.5;1323;0
4;2023-01-05 13:06:30;2021-05-24;XBC;Omicron;VUM;;;1323;0
4;2023-01-05 13:06:30;2021-05-24;BQ.1.1;Omicron;;VUM;BQ.1;1323;0
4;2023-01-05 13:06:30;2021-05-24;BA.4.6;Omicron;;VUM;BA.4;1323;0
4;2023-01-05 13:06:30;2021-05-24;BA.3;Omicron;DEV;;B.1.1.529;1323;0
4;2023-01-05 13:06:30;2021-05-24;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1323;0
4;2023-01-05 13:06:30;2021-05-24;BA.1;Omicron;DEV;;B.1.1.529;1323;0
4;2023-01-05 13:06:30;2021-05-24;B.1.617.2;Delta;DEV;;;1323;23
4;2023-01-05 13:06:30;2021-05-24;B.1.351;Beta;DEV;;;1323;3
4;2023-01-05 13:06:30;2021-05-24;P.1;Gamma;DEV;;;1323;16
4;2023-01-05 13:06:30;2021-05-24;B.1.1.7;Alpha;DEV;;;1323;1270
4;2023-01-05 13:06:30;2021-05-24;B.1.621;Mu;DEV;;;1323;0
4;2023-01-05 13:06:30;2021-05-24;C.37;Lambda;DEV;;;1323;1
4;2023-01-05 13:06:30;2021-05-24;BA.2+S:L452X;Omicron;DEV;;BA.2;1323;0
4;2023-01-05 13:06:30;2021-05-24;XAK;Omicron;DEV;;;1323;0
4;2023-01-05 13:06:30;2021-05-31;B.1.1.529;Omicron;;VOC;;1272;0
4;2023-01-05 13:06:30;2021-05-31;BA.2;Omicron;VOC;;B.1.1.529;1272;0
4;2023-01-05 13:06:30;2021-05-31;BA.4;Omicron;VOC;VUM;B.1.1.529;1272;0
4;2023-01-05 13:06:30;2021-05-31;BA.5;Omicron;VOC;VUM;B.1.1.529;1272;0
4;2023-01-05 13:06:30;2021-05-31;BA.2.75;Omicron;VOI;VUM;BA.2;1272;0
4;2023-01-05 13:06:30;2021-05-31;BQ.1;Omicron;VOI;VUM;BA.5;1272;0
4;2023-01-05 13:06:30;2021-05-31;XBB;Omicron;VOI;VUM;;1272;0
4;2023-01-05 13:06:30;2021-05-31;BA.2.3.20;Omicron;VUM;VUM;BA.2;1272;0
4;2023-01-05 13:06:30;2021-05-31;BF.7;Omicron;VUM;VUM;BA.5;1272;0
4;2023-01-05 13:06:30;2021-05-31;XBC;Omicron;VUM;;;1272;0
4;2023-01-05 13:06:30;2021-05-31;BQ.1.1;Omicron;;VUM;BQ.1;1272;0
4;2023-01-05 13:06:30;2021-05-31;BA.4.6;Omicron;;VUM;BA.4;1272;0
4;2023-01-05 13:06:30;2021-05-31;BA.3;Omicron;DEV;;B.1.1.529;1272;0
4;2023-01-05 13:06:30;2021-05-31;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1272;0
4;2023-01-05 13:06:30;2021-05-31;BA.1;Omicron;DEV;;B.1.1.529;1272;0
4;2023-01-05 13:06:30;2021-05-31;B.1.617.2;Delta;DEV;;;1272;48
4;2023-01-05 13:06:30;2021-05-31;B.1.351;Beta;DEV;;;1272;0
4;2023-01-05 13:06:30;2021-05-31;P.1;Gamma;DEV;;;1272;23
4;2023-01-05 13:06:30;2021-05-31;B.1.1.7;Alpha;DEV;;;1272;1183
4;2023-01-05 13:06:30;2021-05-31;B.1.621;Mu;DEV;;;1272;4
4;2023-01-05 13:06:30;2021-05-31;C.37;Lambda;DEV;;;1272;0
4;2023-01-05 13:06:30;2021-05-31;BA.2+S:L452X;Omicron;DEV;;BA.2;1272;0
4;2023-01-05 13:06:30;2021-05-31;XAK;Omicron;DEV;;;1272;0
4;2023-01-05 13:06:30;2021-06-07;B.1.1.529;Omicron;;VOC;;1175;0
4;2023-01-05 13:06:30;2021-06-07;BA.2;Omicron;VOC;;B.1.1.529;1175;0
4;2023-01-05 13:06:30;2021-06-07;BA.4;Omicron;VOC;VUM;B.1.1.529;1175;0
4;2023-01-05 13:06:30;2021-06-07;BA.5;Omicron;VOC;VUM;B.1.1.529;1175;0
4;2023-01-05 13:06:30;2021-06-07;BA.2.75;Omicron;VOI;VUM;BA.2;1175;0
4;2023-01-05 13:06:30;2021-06-07;BQ.1;Omicron;VOI;VUM;BA.5;1175;0
4;2023-01-05 13:06:30;2021-06-07;XBB;Omicron;VOI;VUM;;1175;0
4;2023-01-05 13:06:30;2021-06-07;BA.2.3.20;Omicron;VUM;VUM;BA.2;1175;0
4;2023-01-05 13:06:30;2021-06-07;BF.7;Omicron;VUM;VUM;BA.5;1175;0
4;2023-01-05 13:06:30;2021-06-07;XBC;Omicron;VUM;;;1175;0
4;2023-01-05 13:06:30;2021-06-07;BQ.1.1;Omicron;;VUM;BQ.1;1175;0
4;2023-01-05 13:06:30;2021-06-07;BA.4.6;Omicron;;VUM;BA.4;1175;0
4;2023-01-05 13:06:30;2021-06-07;BA.3;Omicron;DEV;;B.1.1.529;1175;0
4;2023-01-05 13:06:30;2021-06-07;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1175;0
4;2023-01-05 13:06:30;2021-06-07;BA.1;Omicron;DEV;;B.1.1.529;1175;0
4;2023-01-05 13:06:30;2021-06-07;B.1.617.2;Delta;DEV;;;1175;101
4;2023-01-05 13:06:30;2021-06-07;B.1.351;Beta;DEV;;;1175;1
4;2023-01-05 13:06:30;2021-06-07;P.1;Gamma;DEV;;;1175;12
4;2023-01-05 13:06:30;2021-06-07;B.1.1.7;Alpha;DEV;;;1175;1038
4;2023-01-05 13:06:30;2021-06-07;B.1.621;Mu;DEV;;;1175;5
4;2023-01-05 13:06:30;2021-06-07;C.37;Lambda;DEV;;;1175;0
4;2023-01-05 13:06:30;2021-06-07;BA.2+S:L452X;Omicron;DEV;;BA.2;1175;0
4;2023-01-05 13:06:30;2021-06-07;XAK;Omicron;DEV;;;1175;0
4;2023-01-05 13:06:30;2021-06-14;B.1.1.529;Omicron;;VOC;;1039;0
4;2023-01-05 13:06:30;2021-06-14;BA.2;Omicron;VOC;;B.1.1.529;1039;0
4;2023-01-05 13:06:30;2021-06-14;BA.4;Omicron;VOC;VUM;B.1.1.529;1039;0
4;2023-01-05 13:06:30;2021-06-14;BA.5;Omicron;VOC;VUM;B.1.1.529;1039;0
4;2023-01-05 13:06:30;2021-06-14;BA.2.75;Omicron;VOI;VUM;BA.2;1039;0
4;2023-01-05 13:06:30;2021-06-14;BQ.1;Omicron;VOI;VUM;BA.5;1039;0
4;2023-01-05 13:06:30;2021-06-14;XBB;Omicron;VOI;VUM;;1039;0
4;2023-01-05 13:06:30;2021-06-14;BA.2.3.20;Omicron;VUM;VUM;BA.2;1039;0
4;2023-01-05 13:06:30;2021-06-14;BF.7;Omicron;VUM;VUM;BA.5;1039;0
4;2023-01-05 13:06:30;2021-06-14;XBC;Omicron;VUM;;;1039;0
4;2023-01-05 13:06:30;2021-06-14;BQ.1.1;Omicron;;VUM;BQ.1;1039;0
4;2023-01-05 13:06:30;2021-06-14;BA.4.6;Omicron;;VUM;BA.4;1039;0
4;2023-01-05 13:06:30;2021-06-14;BA.3;Omicron;DEV;;B.1.1.529;1039;0
4;2023-01-05 13:06:30;2021-06-14;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1039;0
4;2023-01-05 13:06:30;2021-06-14;BA.1;Omicron;DEV;;B.1.1.529;1039;0
4;2023-01-05 13:06:30;2021-06-14;B.1.617.2;Delta;DEV;;;1039;239
4;2023-01-05 13:06:30;2021-06-14;B.1.351;Beta;DEV;;;1039;1
4;2023-01-05 13:06:30;2021-06-14;P.1;Gamma;DEV;;;1039;16
4;2023-01-05 13:06:30;2021-06-14;B.1.1.7;Alpha;DEV;;;1039;745
4;2023-01-05 13:06:30;2021-06-14;B.1.621;Mu;DEV;;;1039;9
4;2023-01-05 13:06:30;2021-06-14;C.37;Lambda;DEV;;;1039;0
4;2023-01-05 13:06:30;2021-06-14;BA.2+S:L452X;Omicron;DEV;;BA.2;1039;0
4;2023-01-05 13:06:30;2021-06-14;XAK;Omicron;DEV;;;1039;0
4;2023-01-05 13:06:30;2021-06-21;B.1.1.529;Omicron;;VOC;;679;0
4;2023-01-05 13:06:30;2021-06-21;BA.2;Omicron;VOC;;B.1.1.529;679;0
4;2023-01-05 13:06:30;2021-06-21;BA.4;Omicron;VOC;VUM;B.1.1.529;679;0
4;2023-01-05 13:06:30;2021-06-21;BA.5;Omicron;VOC;VUM;B.1.1.529;679;0
4;2023-01-05 13:06:30;2021-06-21;BA.2.75;Omicron;VOI;VUM;BA.2;679;0
4;2023-01-05 13:06:30;2021-06-21;BQ.1;Omicron;VOI;VUM;BA.5;679;0
4;2023-01-05 13:06:30;2021-06-21;XBB;Omicron;VOI;VUM;;679;0
4;2023-01-05 13:06:30;2021-06-21;BA.2.3.20;Omicron;VUM;VUM;BA.2;679;0
4;2023-01-05 13:06:30;2021-06-21;BF.7;Omicron;VUM;VUM;BA.5;679;0
4;2023-01-05 13:06:30;2021-06-21;XBC;Omicron;VUM;;;679;0
4;2023-01-05 13:06:30;2021-06-21;BQ.1.1;Omicron;;VUM;BQ.1;679;0
4;2023-01-05 13:06:30;2021-06-21;BA.4.6;Omicron;;VUM;BA.4;679;0
4;2023-01-05 13:06:30;2021-06-21;BA.3;Omicron;DEV;;B.1.1.529;679;0
4;2023-01-05 13:06:30;2021-06-21;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;679;0
4;2023-01-05 13:06:30;2021-06-21;BA.1;Omicron;DEV;;B.1.1.529;679;0
4;2023-01-05 13:06:30;2021-06-21;B.1.617.2;Delta;DEV;;;679;276
4;2023-01-05 13:06:30;2021-06-21;B.1.351;Beta;DEV;;;679;1
4;2023-01-05 13:06:30;2021-06-21;P.1;Gamma;DEV;;;679;7
4;2023-01-05 13:06:30;2021-06-21;B.1.1.7;Alpha;DEV;;;679;386
4;2023-01-05 13:06:30;2021-06-21;B.1.621;Mu;DEV;;;679;4
4;2023-01-05 13:06:30;2021-06-21;C.37;Lambda;DEV;;;679;1
4;2023-01-05 13:06:30;2021-06-21;BA.2+S:L452X;Omicron;DEV;;BA.2;679;0
4;2023-01-05 13:06:30;2021-06-21;XAK;Omicron;DEV;;;679;0
4;2023-01-05 13:06:30;2021-06-28;B.1.1.529;Omicron;;VOC;;929;0
4;2023-01-05 13:06:30;2021-06-28;BA.2;Omicron;VOC;;B.1.1.529;929;0
4;2023-01-05 13:06:30;2021-06-28;BA.4;Omicron;VOC;VUM;B.1.1.529;929;0
4;2023-01-05 13:06:30;2021-06-28;BA.5;Omicron;VOC;VUM;B.1.1.529;929;0
4;2023-01-05 13:06:30;2021-06-28;BA.2.75;Omicron;VOI;VUM;BA.2;929;0
4;2023-01-05 13:06:30;2021-06-28;BQ.1;Omicron;VOI;VUM;BA.5;929;0
4;2023-01-05 13:06:30;2021-06-28;XBB;Omicron;VOI;VUM;;929;0
4;2023-01-05 13:06:30;2021-06-28;BA.2.3.20;Omicron;VUM;VUM;BA.2;929;0
4;2023-01-05 13:06:30;2021-06-28;BF.7;Omicron;VUM;VUM;BA.5;929;0
4;2023-01-05 13:06:30;2021-06-28;XBC;Omicron;VUM;;;929;0
4;2023-01-05 13:06:30;2021-06-28;BQ.1.1;Omicron;;VUM;BQ.1;929;0
4;2023-01-05 13:06:30;2021-06-28;BA.4.6;Omicron;;VUM;BA.4;929;0
4;2023-01-05 13:06:30;2021-06-28;BA.3;Omicron;DEV;;B.1.1.529;929;0
4;2023-01-05 13:06:30;2021-06-28;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;929;0
4;2023-01-05 13:06:30;2021-06-28;BA.1;Omicron;DEV;;B.1.1.529;929;0
4;2023-01-05 13:06:30;2021-06-28;B.1.617.2;Delta;DEV;;;929;630
4;2023-01-05 13:06:30;2021-06-28;B.1.351;Beta;DEV;;;929;1
4;2023-01-05 13:06:30;2021-06-28;P.1;Gamma;DEV;;;929;3
4;2023-01-05 13:06:30;2021-06-28;B.1.1.7;Alpha;DEV;;;929;273
4;2023-01-05 13:06:30;2021-06-28;B.1.621;Mu;DEV;;;929;5
4;2023-01-05 13:06:30;2021-06-28;C.37;Lambda;DEV;;;929;1
4;2023-01-05 13:06:30;2021-06-28;BA.2+S:L452X;Omicron;DEV;;BA.2;929;0
4;2023-01-05 13:06:30;2021-06-28;XAK;Omicron;DEV;;;929;0
4;2023-01-05 13:06:30;2021-07-05;B.1.1.529;Omicron;;VOC;;2449;0
4;2023-01-05 13:06:30;2021-07-05;BA.2;Omicron;VOC;;B.1.1.529;2449;0
4;2023-01-05 13:06:30;2021-07-05;BA.4;Omicron;VOC;VUM;B.1.1.529;2449;0
4;2023-01-05 13:06:30;2021-07-05;BA.5;Omicron;VOC;VUM;B.1.1.529;2449;0
4;2023-01-05 13:06:30;2021-07-05;BA.2.75;Omicron;VOI;VUM;BA.2;2449;0
4;2023-01-05 13:06:30;2021-07-05;BQ.1;Omicron;VOI;VUM;BA.5;2449;0
4;2023-01-05 13:06:30;2021-07-05;XBB;Omicron;VOI;VUM;;2449;0
4;2023-01-05 13:06:30;2021-07-05;BA.2.3.20;Omicron;VUM;VUM;BA.2;2449;0
4;2023-01-05 13:06:30;2021-07-05;BF.7;Omicron;VUM;VUM;BA.5;2449;0
4;2023-01-05 13:06:30;2021-07-05;XBC;Omicron;VUM;;;2449;0
4;2023-01-05 13:06:30;2021-07-05;BQ.1.1;Omicron;;VUM;BQ.1;2449;0
4;2023-01-05 13:06:30;2021-07-05;BA.4.6;Omicron;;VUM;BA.4;2449;0
4;2023-01-05 13:06:30;2021-07-05;BA.3;Omicron;DEV;;B.1.1.529;2449;0
4;2023-01-05 13:06:30;2021-07-05;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;2449;0
4;2023-01-05 13:06:30;2021-07-05;BA.1;Omicron;DEV;;B.1.1.529;2449;0
4;2023-01-05 13:06:30;2021-07-05;B.1.617.2;Delta;DEV;;;2449;2093
4;2023-01-05 13:06:30;2021-07-05;B.1.351;Beta;DEV;;;2449;0
4;2023-01-05 13:06:30;2021-07-05;P.1;Gamma;DEV;;;2449;3
4;2023-01-05 13:06:30;2021-07-05;B.1.1.7;Alpha;DEV;;;2449;338
4;2023-01-05 13:06:30;2021-07-05;B.1.621;Mu;DEV;;;2449;0
4;2023-01-05 13:06:30;2021-07-05;C.37;Lambda;DEV;;;2449;8
4;2023-01-05 13:06:30;2021-07-05;BA.2+S:L452X;Omicron;DEV;;BA.2;2449;0
4;2023-01-05 13:06:30;2021-07-05;XAK;Omicron;DEV;;;2449;0
4;2023-01-05 13:06:30;2021-07-12;B.1.1.529;Omicron;;VOC;;2236;0
4;2023-01-05 13:06:30;2021-07-12;BA.2;Omicron;VOC;;B.1.1.529;2236;0
4;2023-01-05 13:06:30;2021-07-12;BA.4;Omicron;VOC;VUM;B.1.1.529;2236;0
4;2023-01-05 13:06:30;2021-07-12;BA.5;Omicron;VOC;VUM;B.1.1.529;2236;0
4;2023-01-05 13:06:30;2021-07-12;BA.2.75;Omicron;VOI;VUM;BA.2;2236;0
4;2023-01-05 13:06:30;2021-07-12;BQ.1;Omicron;VOI;VUM;BA.5;2236;0
4;2023-01-05 13:06:30;2021-07-12;XBB;Omicron;VOI;VUM;;2236;0
4;2023-01-05 13:06:30;2021-07-12;BA.2.3.20;Omicron;VUM;VUM;BA.2;2236;0
4;2023-01-05 13:06:30;2021-07-12;BF.7;Omicron;VUM;VUM;BA.5;2236;0
4;2023-01-05 13:06:30;2021-07-12;XBC;Omicron;VUM;;;2236;0
4;2023-01-05 13:06:30;2021-07-12;BQ.1.1;Omicron;;VUM;BQ.1;2236;0
4;2023-01-05 13:06:30;2021-07-12;BA.4.6;Omicron;;VUM;BA.4;2236;0
4;2023-01-05 13:06:30;2021-07-12;BA.3;Omicron;DEV;;B.1.1.529;2236;0
4;2023-01-05 13:06:30;2021-07-12;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;2236;0
4;2023-01-05 13:06:30;2021-07-12;BA.1;Omicron;DEV;;B.1.1.529;2236;0
4;2023-01-05 13:06:30;2021-07-12;B.1.617.2;Delta;DEV;;;2236;2038
4;2023-01-05 13:06:30;2021-07-12;B.1.351;Beta;DEV;;;2236;0
4;2023-01-05 13:06:30;2021-07-12;P.1;Gamma;DEV;;;2236;2
4;2023-01-05 13:06:30;2021-07-12;B.1.1.7;Alpha;DEV;;;2236;172
4;2023-01-05 13:06:30;2021-07-12;B.1.621;Mu;DEV;;;2236;0
4;2023-01-05 13:06:30;2021-07-12;C.37;Lambda;DEV;;;2236;0
4;2023-01-05 13:06:30;2021-07-12;BA.2+S:L452X;Omicron;DEV;;BA.2;2236;0
4;2023-01-05 13:06:30;2021-07-12;XAK;Omicron;DEV;;;2236;0
4;2023-01-05 13:06:30;2021-07-19;B.1.1.529;Omicron;;VOC;;2122;0
4;2023-01-05 13:06:30;2021-07-19;BA.2;Omicron;VOC;;B.1.1.529;2122;0
4;2023-01-05 13:06:30;2021-07-19;BA.4;Omicron;VOC;VUM;B.1.1.529;2122;0
4;2023-01-05 13:06:30;2021-07-19;BA.5;Omicron;VOC;VUM;B.1.1.529;2122;0
4;2023-01-05 13:06:30;2021-07-19;BA.2.75;Omicron;VOI;VUM;BA.2;2122;0
4;2023-01-05 13:06:30;2021-07-19;BQ.1;Omicron;VOI;VUM;BA.5;2122;0
4;2023-01-05 13:06:30;2021-07-19;XBB;Omicron;VOI;VUM;;2122;0
4;2023-01-05 13:06:30;2021-07-19;BA.2.3.20;Omicron;VUM;VUM;BA.2;2122;0
4;2023-01-05 13:06:30;2021-07-19;BF.7;Omicron;VUM;VUM;BA.5;2122;0
4;2023-01-05 13:06:30;2021-07-19;XBC;Omicron;VUM;;;2122;0
4;2023-01-05 13:06:30;2021-07-19;BQ.1.1;Omicron;;VUM;BQ.1;2122;0
4;2023-01-05 13:06:30;2021-07-19;BA.4.6;Omicron;;VUM;BA.4;2122;0
4;2023-01-05 13:06:30;2021-07-19;BA.3;Omicron;DEV;;B.1.1.529;2122;0
4;2023-01-05 13:06:30;2021-07-19;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;2122;0
4;2023-01-05 13:06:30;2021-07-19;BA.1;Omicron;DEV;;B.1.1.529;2122;0
4;2023-01-05 13:06:30;2021-07-19;B.1.617.2;Delta;DEV;;;2122;2032
4;2023-01-05 13:06:30;2021-07-19;B.1.351;Beta;DEV;;;2122;0
4;2023-01-05 13:06:30;2021-07-19;P.1;Gamma;DEV;;;2122;4
4;2023-01-05 13:06:30;2021-07-19;B.1.1.7;Alpha;DEV;;;2122;85
4;2023-01-05 13:06:30;2021-07-19;B.1.621;Mu;DEV;;;2122;0
4;2023-01-05 13:06:30;2021-07-19;C.37;Lambda;DEV;;;2122;0
4;2023-01-05 13:06:30;2021-07-19;BA.2+S:L452X;Omicron;DEV;;BA.2;2122;0
4;2023-01-05 13:06:30;2021-07-19;XAK;Omicron;DEV;;;2122;0
4;2023-01-05 13:06:30;2021-07-26;B.1.1.529;Omicron;;VOC;;1745;0
4;2023-01-05 13:06:30;2021-07-26;BA.2;Omicron;VOC;;B.1.1.529;1745;0
4;2023-01-05 13:06:30;2021-07-26;BA.4;Omicron;VOC;VUM;B.1.1.529;1745;0
4;2023-01-05 13:06:30;2021-07-26;BA.5;Omicron;VOC;VUM;B.1.1.529;1745;0
4;2023-01-05 13:06:30;2021-07-26;BA.2.75;Omicron;VOI;VUM;BA.2;1745;0
4;2023-01-05 13:06:30;2021-07-26;BQ.1;Omicron;VOI;VUM;BA.5;1745;0
4;2023-01-05 13:06:30;2021-07-26;XBB;Omicron;VOI;VUM;;1745;0
4;2023-01-05 13:06:30;2021-07-26;BA.2.3.20;Omicron;VUM;VUM;BA.2;1745;0
4;2023-01-05 13:06:30;2021-07-26;BF.7;Omicron;VUM;VUM;BA.5;1745;0
4;2023-01-05 13:06:30;2021-07-26;XBC;Omicron;VUM;;;1745;0
4;2023-01-05 13:06:30;2021-07-26;BQ.1.1;Omicron;;VUM;BQ.1;1745;0
4;2023-01-05 13:06:30;2021-07-26;BA.4.6;Omicron;;VUM;BA.4;1745;0
4;2023-01-05 13:06:30;2021-07-26;BA.3;Omicron;DEV;;B.1.1.529;1745;0
4;2023-01-05 13:06:30;2021-07-26;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1745;0
4;2023-01-05 13:06:30;2021-07-26;BA.1;Omicron;DEV;;B.1.1.529;1745;0
4;2023-01-05 13:06:30;2021-07-26;B.1.617.2;Delta;DEV;;;1745;1688
4;2023-01-05 13:06:30;2021-07-26;B.1.351;Beta;DEV;;;1745;0
4;2023-01-05 13:06:30;2021-07-26;P.1;Gamma;DEV;;;1745;2
4;2023-01-05 13:06:30;2021-07-26;B.1.1.7;Alpha;DEV;;;1745;52
4;2023-01-05 13:06:30;2021-07-26;B.1.621;Mu;DEV;;;1745;3
4;2023-01-05 13:06:30;2021-07-26;C.37;Lambda;DEV;;;1745;0
4;2023-01-05 13:06:30;2021-07-26;BA.2+S:L452X;Omicron;DEV;;BA.2;1745;0
4;2023-01-05 13:06:30;2021-07-26;XAK;Omicron;DEV;;;1745;0
4;2023-01-05 13:06:30;2021-08-02;B.1.1.529;Omicron;;VOC;;1499;0
4;2023-01-05 13:06:30;2021-08-02;BA.2;Omicron;VOC;;B.1.1.529;1499;0
4;2023-01-05 13:06:30;2021-08-02;BA.4;Omicron;VOC;VUM;B.1.1.529;1499;0
4;2023-01-05 13:06:30;2021-08-02;BA.5;Omicron;VOC;VUM;B.1.1.529;1499;0
4;2023-01-05 13:06:30;2021-08-02;BA.2.75;Omicron;VOI;VUM;BA.2;1499;0
4;2023-01-05 13:06:30;2021-08-02;BQ.1;Omicron;VOI;VUM;BA.5;1499;0
4;2023-01-05 13:06:30;2021-08-02;XBB;Omicron;VOI;VUM;;1499;0
4;2023-01-05 13:06:30;2021-08-02;BA.2.3.20;Omicron;VUM;VUM;BA.2;1499;0
4;2023-01-05 13:06:30;2021-08-02;BF.7;Omicron;VUM;VUM;BA.5;1499;0
4;2023-01-05 13:06:30;2021-08-02;XBC;Omicron;VUM;;;1499;0
4;2023-01-05 13:06:30;2021-08-02;BQ.1.1;Omicron;;VUM;BQ.1;1499;0
4;2023-01-05 13:06:30;2021-08-02;BA.4.6;Omicron;;VUM;BA.4;1499;0
4;2023-01-05 13:06:30;2021-08-02;BA.3;Omicron;DEV;;B.1.1.529;1499;0
4;2023-01-05 13:06:30;2021-08-02;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1499;0
4;2023-01-05 13:06:30;2021-08-02;BA.1;Omicron;DEV;;B.1.1.529;1499;0
4;2023-01-05 13:06:30;2021-08-02;B.1.617.2;Delta;DEV;;;1499;1478
4;2023-01-05 13:06:30;2021-08-02;B.1.351;Beta;DEV;;;1499;0
4;2023-01-05 13:06:30;2021-08-02;P.1;Gamma;DEV;;;1499;1
4;2023-01-05 13:06:30;2021-08-02;B.1.1.7;Alpha;DEV;;;1499;19
4;2023-01-05 13:06:30;2021-08-02;B.1.621;Mu;DEV;;;1499;0
4;2023-01-05 13:06:30;2021-08-02;C.37;Lambda;DEV;;;1499;0
4;2023-01-05 13:06:30;2021-08-02;BA.2+S:L452X;Omicron;DEV;;BA.2;1499;0
4;2023-01-05 13:06:30;2021-08-02;XAK;Omicron;DEV;;;1499;0
4;2023-01-05 13:06:30;2021-08-09;B.1.1.529;Omicron;;VOC;;1508;0
4;2023-01-05 13:06:30;2021-08-09;BA.2;Omicron;VOC;;B.1.1.529;1508;0
4;2023-01-05 13:06:30;2021-08-09;BA.4;Omicron;VOC;VUM;B.1.1.529;1508;0
4;2023-01-05 13:06:30;2021-08-09;BA.5;Omicron;VOC;VUM;B.1.1.529;1508;0
4;2023-01-05 13:06:30;2021-08-09;BA.2.75;Omicron;VOI;VUM;BA.2;1508;0
4;2023-01-05 13:06:30;2021-08-09;BQ.1;Omicron;VOI;VUM;BA.5;1508;0
4;2023-01-05 13:06:30;2021-08-09;XBB;Omicron;VOI;VUM;;1508;0
4;2023-01-05 13:06:30;2021-08-09;BA.2.3.20;Omicron;VUM;VUM;BA.2;1508;0
4;2023-01-05 13:06:30;2021-08-09;BF.7;Omicron;VUM;VUM;BA.5;1508;0
4;2023-01-05 13:06:30;2021-08-09;XBC;Omicron;VUM;;;1508;0
4;2023-01-05 13:06:30;2021-08-09;BQ.1.1;Omicron;;VUM;BQ.1;1508;0
4;2023-01-05 13:06:30;2021-08-09;BA.4.6;Omicron;;VUM;BA.4;1508;0
4;2023-01-05 13:06:30;2021-08-09;BA.3;Omicron;DEV;;B.1.1.529;1508;0
4;2023-01-05 13:06:30;2021-08-09;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1508;0
4;2023-01-05 13:06:30;2021-08-09;BA.1;Omicron;DEV;;B.1.1.529;1508;0
4;2023-01-05 13:06:30;2021-08-09;B.1.617.2;Delta;DEV;;;1508;1475
4;2023-01-05 13:06:30;2021-08-09;B.1.351;Beta;DEV;;;1508;0
4;2023-01-05 13:06:30;2021-08-09;P.1;Gamma;DEV;;;1508;0
4;2023-01-05 13:06:30;2021-08-09;B.1.1.7;Alpha;DEV;;;1508;32
4;2023-01-05 13:06:30;2021-08-09;B.1.621;Mu;DEV;;;1508;1
4;2023-01-05 13:06:30;2021-08-09;C.37;Lambda;DEV;;;1508;0
4;2023-01-05 13:06:30;2021-08-09;BA.2+S:L452X;Omicron;DEV;;BA.2;1508;0
4;2023-01-05 13:06:30;2021-08-09;XAK;Omicron;DEV;;;1508;0
4;2023-01-05 13:06:30;2021-08-16;B.1.1.529;Omicron;;VOC;;1757;0
4;2023-01-05 13:06:30;2021-08-16;BA.2;Omicron;VOC;;B.1.1.529;1757;0
4;2023-01-05 13:06:30;2021-08-16;BA.4;Omicron;VOC;VUM;B.1.1.529;1757;0
4;2023-01-05 13:06:30;2021-08-16;BA.5;Omicron;VOC;VUM;B.1.1.529;1757;0
4;2023-01-05 13:06:30;2021-08-16;BA.2.75;Omicron;VOI;VUM;BA.2;1757;0
4;2023-01-05 13:06:30;2021-08-16;BQ.1;Omicron;VOI;VUM;BA.5;1757;0
4;2023-01-05 13:06:30;2021-08-16;XBB;Omicron;VOI;VUM;;1757;0
4;2023-01-05 13:06:30;2021-08-16;BA.2.3.20;Omicron;VUM;VUM;BA.2;1757;0
4;2023-01-05 13:06:30;2021-08-16;BF.7;Omicron;VUM;VUM;BA.5;1757;0
4;2023-01-05 13:06:30;2021-08-16;XBC;Omicron;VUM;;;1757;0
4;2023-01-05 13:06:30;2021-08-16;BQ.1.1;Omicron;;VUM;BQ.1;1757;0
4;2023-01-05 13:06:30;2021-08-16;BA.4.6;Omicron;;VUM;BA.4;1757;0
4;2023-01-05 13:06:30;2021-08-16;BA.3;Omicron;DEV;;B.1.1.529;1757;0
4;2023-01-05 13:06:30;2021-08-16;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1757;0
4;2023-01-05 13:06:30;2021-08-16;BA.1;Omicron;DEV;;B.1.1.529;1757;0
4;2023-01-05 13:06:30;2021-08-16;B.1.617.2;Delta;DEV;;;1757;1748
