objectid;id;stadsdeel;buurt;straat;locatie;element;omschrijving_element;lengte;breedte;hoogte;valhoogte;bodemmateriaal;mat_aluminium;mat_beton_steen;mat_hout;mat_kunststof;mat_metaal;vrije_ruimte;geo_shape;geo_point_2d
3510;3182.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Speeltoestel;;240.0;120.0;160.0;150.0;;;;;True;True;550400;"{""coordinates"": [5.512363571387035, 51.437341535305464], ""type"": ""Point""}";51.437341535305464, 5.512363571387035
3511;3184.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Wip;;400.0;135.0;155.0;133.0;;;;;;;600335;"{""coordinates"": [5.512211660090197, 51.437603348074106], ""type"": ""Point""}";51.437603348074106, 5.512211660090197
3512;3185.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Zandbak;;456.0;454.0;30.0;30.0;;;;;;;;"{""coordinates"": [5.512041519027397, 51.43761297769504], ""type"": ""Point""}";51.43761297769504, 5.512041519027397
3513;3188.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Combinatietoestel;;1100.0;700.0;400.0;146.0;;;;True;True;;14001000;"{""coordinates"": [5.5118956511547195, 51.437332111994316], ""type"": ""Point""}";51.437332111994316, 5.5118956511547195
3514;3189.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Combinatietoestel;;1200.0;670.0;530.0;200.0;;;;True;True;True;16001070;"{""coordinates"": [5.512278510561833, 51.43714315491605], ""type"": ""Point""}";51.43714315491605, 5.512278510561833
3526;3241.0;Woensel zuid;Generalenbuurt;Generaal de Gaullelaan;Generaal de Gaullelaan;Duikelrek;Commersault duikel solo;116.0;30.0;130.0;90.0;Grindzand;False;False;False;True;True;330x216;"{""coordinates"": [5.485472366675545, 51.466279344685084], ""type"": ""Point""}";51.466279344685084, 5.485472366675545
3528;739.0;Woensel zuid;Oude Gracht-West;Amazonelaan;Amazonelaan;Hobbelelement op veer;Twiny;97.0;45.0;76.0;58.0;Grindzand;False;False;True;True;True;Ø 300;"{""coordinates"": [5.495164574861788, 51.45869509482876], ""type"": ""Point""}";51.45869509482876, 5.495164574861788
3530;744.0;Woensel zuid;Oude Gracht-West;Amazonelaan;Amazonelaan;Hobbelelement op veer;Eend Rood;93.0;44.0;78.0;49.0;Gras;False;False;False;True;True;350x244;"{""coordinates"": [5.49532964270742, 51.45861077188171], ""type"": ""Point""}";51.45861077188171, 5.49532964270742
3531;752.0;Woensel zuid;Oude Gracht-West;Didolaan;Didolaan;Duikelrek;;100.0;44.0;76.0;109.0;Gras;False;False;False;False;True;350x244;"{""coordinates"": [5.4889940248261295, 51.45843833527318], ""type"": ""Point""}";51.45843833527318, 5.4889940248261295
3538;971.0;Woensel noord 1;Kerkdorp Acht;Haringvliet;Haringvliet;Combinatietoestel;Activiteitentoren;563.0;514.0;374.0;224.0;Grindzand;False;False;True;True;True;930x784;"{""coordinates"": [5.428202922849164, 51.4755119114009], ""type"": ""Point""}";51.4755119114009, 5.428202922849164
3542;977.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Picardiehof;Picardiehof;Duikelrek;ME 02 Enkel Blauw;155.0;4.0;85.0;85.0;Rubbertegels;False;False;False;False;True;305x255;"{""coordinates"": [5.453353978232596, 51.47944230192063], ""type"": ""Point""}";51.47944230192063, 5.453353978232596
3543;979.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Picardiehof;Picardiehof;Hobbelelement op veer;Klavertje vier;100.0;100.0;65.0;60.0;Betontegels;False;False;True;True;True;350x350;"{""coordinates"": [5.453378911472324, 51.47942305203335], ""type"": ""Point""}";51.47942305203335, 5.453378911472324
3544;980.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Picardiehof;Picardiehof;Combinatietoestel;Trinidad;300.0;280.0;275.0;90.0;Rubbertegels;False;False;True;True;True;600x580;"{""coordinates"": [5.453426843644338, 51.47943038645792], ""type"": ""Point""}";51.47943038645792, 5.453426843644338
3552;1482.0;Strijp 1;Philipsdorp;Den Bult;Den Bult 1;Hobbelelement op veer;Eend Rood;93.0;44.0;78.0;47.0;Betontegels;False;False;True;True;True;350x244;"{""coordinates"": [5.459386518934469, 51.439865671981906], ""type"": ""Point""}";51.439865671981906, 5.459386518934469
3555;1487.0;Strijp 1;Philipsdorp;St. Severusstraat;St. Severusstraat;Bokspringpaal;1 Paal;;;50.0;50.0;Betontegels;False;False;True;False;False;323;"{""coordinates"": [5.461924545361142, 51.43989337258415], ""type"": ""Point""}";51.43989337258415, 5.461924545361142
3556;1488.0;Strijp 1;Philipsdorp;St. Severusstraat;St. Severusstraat;Zandbak;;100.0;30.0;70.0;50.0;Grindzand;False;True;False;False;True;300;"{""coordinates"": [5.461943954894384, 51.439860949661636], ""type"": ""Point""}";51.439860949661636, 5.461943954894384
3557;1491.0;Strijp 1;Philipsdorp;St. Severusstraat;St. Severusstraat;Combinatietoestel;SC 20 Foxhol;349.0;204.0;205.0;190.0;Grindzand;False;False;False;True;True;703x557;"{""coordinates"": [5.462053009943399, 51.439725858010185], ""type"": ""Point""}";51.439725858010185, 5.462053009943399
3558;1492.0;Strijp 1;Philipsdorp;St. Severusstraat;St. Severusstraat;Evenwichtstoestel;Evenwichtsbalk 69;450.0;10.0;63.0;63.0;Grindzand;False;False;True;False;True;750x310;"{""coordinates"": [5.462191813620964, 51.43972397988084], ""type"": ""Point""}";51.43972397988084, 5.462191813620964
3565;1737.0;Strijp 2;Grasrijk;Grasvink;Grasvink naast nr. 38;Speelaanleiding;Spreekbuis;40.0;25.0;160.0;;Betontegels;False;True;False;False;True;;"{""coordinates"": [5.411915709424675, 51.439831443229544], ""type"": ""Point""}";51.439831443229544, 5.411915709424675
3572;987.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Grenoblelaan;Grenoblelaan;Trimtoestel;Rebo trimbaan;170.0;45.0;52.0;52.0;Gras;False;False;False;True;False;470x345;"{""coordinates"": [5.4450412168369455, 51.48066621486173], ""type"": ""Point""}";51.48066621486173, 5.4450412168369455
3573;990.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Bordeauxlaan;Bordeauxlaan 1;Schommel;Schommelstelling laag;377.0;150.0;240.0;125.0;Grindzand;False;False;True;True;True;739x377;"{""coordinates"": [5.4477386488610255, 51.480337025343566], ""type"": ""Point""}";51.480337025343566, 5.4477386488610255
3575;992.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Bordeauxlaan;Bordeauxlaan 1;Combinatietoestel;Activiteitentoren;580.0;500.0;390.0;260.0;Grindzand;False;False;True;True;True;930x790;"{""coordinates"": [5.447615446338108, 51.48032143121647], ""type"": ""Point""}";51.48032143121647, 5.447615446338108
3579;1230.0;Park Henri Dunant;Tempel;Rode Kruislaan;STD.P. Henry Dunant 3;Schommel;Robinia Schommel met babyzitje;190.0;30.0;170.0;100.0;Zand;False;False;True;True;True;600x190;"{""coordinates"": [5.471988344834145, 51.47933870517391], ""type"": ""Point""}";51.47933870517391, 5.471988344834145
3580;1232.0;Park Henri Dunant;Tempel;Rode Kruislaan;STD.P. Henry Dunant 3;Speelaanleiding;Zing paddestoel;40.0;40.0;55.0;;Zand;False;True;False;True;False;;"{""coordinates"": [5.471904880434058, 51.47934574111669], ""type"": ""Point""}";51.47934574111669, 5.471904880434058
3587;1500.0;Strijp 1;Philipsdorp;St. Severusstraat;St. Severusstraat;Doel;SD 03 Minidoel Rood;125.0;54.0;107.0;;Betontegels;False;False;False;False;True;;"{""coordinates"": [5.462276699741836, 51.43969766023647], ""type"": ""Point""}";51.43969766023647, 5.462276699741836
3589;1750.0;Strijp 2;Zandrijk;Zandkrab;Zandkrab;Draaitoestel;Draaihaantje;;;75.0;20.0;Grindzand;False;False;False;True;True;350;"{""coordinates"": [5.409167007097841, 51.4492697010663], ""type"": ""Point""}";51.4492697010663, 5.409167007097841
3590;1751.0;Strijp 2;Zandrijk;Zandkrab;Zandkrab;Combinatietoestel;;550.0;520.0;360.0;150.0;Grindzand;False;False;True;True;True;850x845;"{""coordinates"": [5.409099962432397, 51.449223359258724], ""type"": ""Point""}";51.449223359258724, 5.409099962432397
3592;1754.0;Strijp 2;Zandrijk;Zandkrab;Zandkrab;Tafeltennistafel;TT Massiv;274.0;152.0;92.0;;Betontegels;False;True;False;False;True;;"{""coordinates"": [5.409593705789091, 51.44907967048637], ""type"": ""Point""}";51.44907967048637, 5.409593705789091
3596;998.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Fransebaan;Fransebaan;Combinatietoestel;Jungle Play;340.0;295.0;315.0;225.0;Grindzand;False;False;False;True;True;740x695;"{""coordinates"": [5.451562792206799, 51.480453738594235], ""type"": ""Point""}";51.480453738594235, 5.451562792206799
3602;1012.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Bourgognelaan;Bourgognelaan t.o. huisnr 66;Wip;K&K Wip;350.0;35.0;80.0;100.0;Zand;False;False;False;True;True;550x235;"{""coordinates"": [5.452119059916553, 51.48386158281107], ""type"": ""Point""}";51.48386158281107, 5.452119059916553
3603;1247.0;Woensel noord 2;Tempel;Bevekomstraat;Groot-Bijgaardenlaan 4;Zandspeeltoestel;Lelieblad Zandspeeltafel;72.0;21.0;25.0;25.0;Betontegels;False;False;True;True;True;372x321;"{""coordinates"": [5.488367767597612, 51.48121804234321], ""type"": ""Point""}";51.48121804234321, 5.488367767597612
3605;3329.0;Woensel noord 2;Tempel;Groot-Bijgaardenlaan;Groot-Bijgaardenlaan;Duikelrek;3-Delig;385.0;15.0;195.0;175.0;Grindzand;False;False;False;True;True;485x350;"{""coordinates"": [5.487391926327868, 51.47886708202885], ""type"": ""Point""}";51.47886708202885, 5.487391926327868
3606;1251.0;Woensel noord 1;Blixembosch-West;Aanschot;Aanschot;Hobbelelement op veer;Klavertje vier;100.0;100.0;65.0;85.0;Grindzand;False;False;True;True;True;350x350;"{""coordinates"": [5.46007854646733, 51.48467749689141], ""type"": ""Point""}";51.48467749689141, 5.46007854646733
3612;1214.0;Woensel noord 2;Tempel;Neerpeltlaan;Neerpeltlaan;Hobbelelement op 2 veren;Albatros;313.0;55.0;91.0;95.0;Grindzand;False;False;True;True;True;513x235;"{""coordinates"": [5.477419114392742, 51.48175547409608], ""type"": ""Point""}";51.48175547409608, 5.477419114392742
3613;1223.0;Woensel noord 2;Tempel;Spalaan;Spalaan;Duikelrek;ME 03 3-Delig Blauw;455.0;4.0;97.0;97.0;Gras;False;False;False;False;True;555x305;"{""coordinates"": [5.484542238285267, 51.48373880080107], ""type"": ""Point""}";51.48373880080107, 5.484542238285267
3614;1513.0;Strijp 1;Philipsdorp;Iepenlaan;Iepenlaan;Combinatietoestel;Himalaya;400.0;443.0;312.0;204.0;Grindzand;False;False;True;True;True;792x679;"{""coordinates"": [5.46141978865742, 51.44092126263065], ""type"": ""Point""}";51.44092126263065, 5.46141978865742
3616;1539.0;Strijp 1;Schoot;Langenakkerweg;Langenakkerweg;Doel;SD 02 Spijlendoel Rood;320.0;85.0;200.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.4499201752758974, 51.4433602565943], ""type"": ""Point""}";51.4433602565943, 5.4499201752758974
3618;1987.0;Gestel;Genderbeemd;Goudestein;Goudestein;Combinatietoestel;Torresse;630.0;470.0;320.0;250.0;Grindzand;False;False;True;True;True;1080x890;"{""coordinates"": [5.435535713483171, 51.4217980246252], ""type"": ""Point""}";51.4217980246252, 5.435535713483171
3619;1989.0;Gestel;Genderbeemd;Sterkenburg;Sterkenburg 1;Schommel;Schommelstelling met metalen bovenbalk P1;375.0;155.0;235.0;140.0;Grindzand;False;False;True;True;True;750x315;"{""coordinates"": [5.441002740528199, 51.421166746472664], ""type"": ""Point""}";51.421166746472664, 5.441002740528199
3620;1992.0;Gestel;Genderbeemd;Sterkenburg;Sterkenburg 2;Doel;Kooidoel;316.0;130.0;206.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.4400117768358385, 51.42113965066597], ""type"": ""Point""}";51.42113965066597, 5.4400117768358385
3621;1993.0;Gestel;Genderbeemd;Sterkenburg;Sterkenburg 2;Doel;Kooidoel;316.0;130.0;206.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.4406856059514235, 51.42121773286262], ""type"": ""Point""}";51.42121773286262, 5.4406856059514235
3623;3347.0;Gestel;Genderbeemd;Eimerick;Eimerick;Glijbaan;Alladinsgrot;295.0;60.0;165.0;103.0;Grindzand;False;False;False;True;True;445x360;"{""coordinates"": [5.441195532388394, 51.42036501895255], ""type"": ""Point""}";51.42036501895255, 5.441195532388394
3627;1999.0;Gestel;Genderbeemd;Henkenshage;Henkenshage;Combinatietoestel;;600.0;360.0;202.0;120.0;Zand;False;False;False;True;True;950x660;"{""coordinates"": [5.434434817085471, 51.4230102693187], ""type"": ""Point""}";51.4230102693187, 5.434434817085471
3628;673.0;Woensel zuid;Rapenland;Blondeelpad via Zijlstraat;Blondeelpad via zijlstraat;Evenwichtstoestel;Robinia driedubbele evenwichtsbalk;751.0;231.0;58.0;58.0;Gras;False;False;True;False;False;1051x531;"{""coordinates"": [5.472261331465287, 51.45831367688284], ""type"": ""Point""}";51.45831367688284, 5.472261331465287
3631;724.0;Woensel zuid;Generalenbuurt;Generaal Chasselaan;Generaal Chasselaan;Draaitoestel;Pirouette;;;160.0;20.0;Grindzand;False;False;False;True;True;Ø 335;"{""coordinates"": [5.481217964435197, 51.466030266716295], ""type"": ""Point""}";51.466030266716295, 5.481217964435197
3637;1419.0;Woensel noord 2;Vaartbroek;Mirabelweg;Mirabelweg;Klimtoestel;Klimbol met 2 poortjes Geel;250.0;250.0;140.0;140.0;Grindzand;False;False;False;False;True;550x550;"{""coordinates"": [5.503150209904174, 51.481727791785325], ""type"": ""Point""}";51.481727791785325, 5.503150209904174
3643;1950.0;Gestel;Bennekel-Oost;Arcadeltstraat;Arcadeltstraat;Evenwichtstoestel;Koorddanser;260.0;240.0;127.0;42.0;Betontegels;False;False;True;True;True;560 x 540;"{""coordinates"": [5.4584564237372835, 51.42068968001752], ""type"": ""Point""}";51.42068968001752, 5.4584564237372835
3645;1812.0;Gestel;Schrijversbuurt;Brederolaan;Brederolaan;Hobbelelement op 2 veren;Spotvogel;313.0;31.0;90.0;54.0;Grindzand;False;False;True;True;True;513x231;"{""coordinates"": [5.468631445373726, 51.428361246098646], ""type"": ""Point""}";51.428361246098646, 5.468631445373726
3648;469.0;Tongelre;'t Hofke;Keizersmantelstraat;Keizersmantelstraat;Skatetoestel;Beton en metaal;475.0;475.0;61.0;61.0;Asfalt;False;True;False;False;False;950x950;"{""coordinates"": [5.520886073071332, 51.45090904154908], ""type"": ""Point""}";51.45090904154908, 5.520886073071332
3650;993.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Fransebaan;Fransebaan;Kabelbaan;Vlak terrein incl. platform;2750.0;365.0;425.0;100.0;Zand;False;False;True;True;True;2750x400;"{""coordinates"": [5.4516932456813585, 51.48055643353826], ""type"": ""Point""}";51.48055643353826, 5.4516932456813585
3652;1023.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Juralaan;B.P. Achtste Barrier Zuid;Duikelrek;Enkel;155.0;4.0;120.0;94.0;Grindzand;True;False;False;False;False;305x255;"{""coordinates"": [5.444571404211291, 51.485344507908316], ""type"": ""Point""}";51.485344507908316, 5.444571404211291
3655;1189.0;Park Henri Dunant;Tempel;Bisschop Bekkerslaan;STD.P. Henry Dunant 5;Doel;Portaaldoel;320.0;6.0;220.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.4738971862409, 51.47800869632563], ""type"": ""Point""}";51.47800869632563, 5.4738971862409
3658;1585.0;Strijp 1;Lievendaal;Pieter Pauluslaan;Pieter Pauluslaan;Draaitoestel;;;;113.0;90.0;Grindzand;False;False;False;False;True;600;"{""coordinates"": [5.430859843111494, 51.44145363187538], ""type"": ""Point""}";51.44145363187538, 5.430859843111494
3659;1681.0;Strijp 2;Grasrijk;Grasbeemd;Grasbeemd / Grasperk;Schommel;Dubbele schommel laag;232.0;464.8;212.9;131.0;Grindzand;False;False;True;True;True;778x487,8;"{""coordinates"": [5.4124477926453025, 51.43488282206578], ""type"": ""Point""}";51.43488282206578, 5.4124477926453025
3661;1597.0;Strijp 1;Lievendaal;Loderstraat;Loderstraat;Skatetoestel;Funbox met slide;550.0;105.0;240.0;80.0;Asfalt;False;False;False;False;True;850x405;"{""coordinates"": [5.43532168867835, 51.44279622219404], ""type"": ""Point""}";51.44279622219404, 5.43532168867835
3665;3134.0;Park Henri Dunant;Tempel;Rode Kruislaan;Speeltuin De Splinter;Speelaanleiding;Set Stappalen Robinia;20.0;20.0;60.0;60.0;Water;False;False;True;False;False;320x320;"{""coordinates"": [5.473010528332928, 51.47662398115797], ""type"": ""Point""}";51.47662398115797, 5.473010528332928
3666;3153.0;Strijp 1;Schouwbroek;Tjalkstraat;Speeltuin St Trudo;Draaitoestel;PP 16 Fietsmolen;;;81.0;60.0;Aarde;False;False;False;True;True;Ø 578;"{""coordinates"": [5.4534529215338265, 51.439212723516555], ""type"": ""Point""}";51.439212723516555, 5.4534529215338265
3667;3169.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Schommel;;390.0;220.0;210.0;115.0;Rubbertegels;;;;;True;727390;"{""coordinates"": [5.512163399850714, 51.43754768805365], ""type"": ""Point""}";51.43754768805365, 5.512163399850714
3672;528.0;Woensel zuid;Limbeek-Noord;Lijmbeekstraat;Lijmbeekstraat;Hobbelelement op veer;Eend;94.0;44.0;78.0;47.0;Grindzand;False;False;False;True;True;350x245;"{""coordinates"": [5.466979488636021, 51.447555624773514], ""type"": ""Point""}";51.447555624773514, 5.466979488636021
3674;373.0;Tongelre;Doornakkers-Oost;Jozef Israëlslaan;Jozef Israëlslaan;Jeu de Boulesbaan;Gravelbaan;1900.0;400.0;;;;False;False;False;False;True;;"{""coordinates"": [5.5191623299613175, 51.43909769033255], ""type"": ""Point""}";51.43909769033255, 5.5191623299613175
3679;441.0;Tongelre;Muschberg, Geestenberg;Bussele;B.P. Geestenberg;Basketbalpaal;BB 01 Superstrong;250.0;180.0;370.0;;Asfalt;False;True;False;False;False;;"{""coordinates"": [5.523598144760856, 51.44457971484166], ""type"": ""Point""}";51.44457971484166, 5.523598144760856
3683;1237.0;Park Henri Dunant;Tempel;Rode Kruislaan;STD.P. Henry Dunant 3;Speelaanleiding;Fitness paddestoel;40.0;40.0;70.0;;Zand;False;True;False;False;False;;"{""coordinates"": [5.471837495195766, 51.47956174239211], ""type"": ""Point""}";51.47956174239211, 5.471837495195766
3685;1267.0;Woensel noord 2;Blixembosch-Oost;Koningskinderen;Koningskinderen;Jeu de Boulesbaan;Gravelbaan met betonrand;1500.0;250.0;5.0;;Gravel;False;True;False;False;False;;"{""coordinates"": [5.482668415228921, 51.48465832339714], ""type"": ""Point""}";51.48465832339714, 5.482668415228921
3687;1374.0;Woensel noord 2;Eckart;Reguluspad;Reguluspad / Deimosweg;Doel;Chico minigoal;190.0;100.0;97.0;;Asfalt;False;False;False;False;True;;"{""coordinates"": [5.490419721184527, 51.47060117060354], ""type"": ""Point""}";51.47060117060354, 5.490419721184527
3693;1988.0;Gestel;Genderbeemd;Sterkenburg;Sterkenburg 1;Wip;Wip voor 2;365.0;41.0;70.0;70.0;Grindzand;False;False;False;True;True;565 x 241;"{""coordinates"": [5.44104755297618, 51.421227704974086], ""type"": ""Point""}";51.421227704974086, 5.44104755297618
3695;2017.0;Gestel;Genderbeemd;Kasteellaan;B.P. Severijnpark;Doel;Minidoel spijlen;150.0;55.0;100.0;;Asfalt;False;False;False;False;True;;"{""coordinates"": [5.445907232691892, 51.42399503604823], ""type"": ""Point""}";51.42399503604823, 5.445907232691892
3697;2042.0;Gestel;Hanevoet;Ulenpas;B.P. Hanevoet;Sportcombinatie;Kooidoel met opbouw;302.0;100.0;205.0;;Asfalt;False;False;False;True;True;;"{""coordinates"": [5.43778445725919, 51.41247090464533], ""type"": ""Point""}";51.41247090464533, 5.43778445725919
3701;3066.0;Woensel zuid;Barrier;Cornelis Dankertstraat;V.O.J. (Cornelis Dankertstraat);Klimtoestel;Xscape combinatie 1;1100.0;950.0;220.0;200.0;Zand;False;False;False;True;True;1500x1300;"{""coordinates"": [5.458607730051307, 51.46125985399793], ""type"": ""Point""}";51.46125985399793, 5.458607730051307
3702;3067.0;Woensel zuid;Barrier;Cornelis Dankertstraat;V.O.J. (Cornelis Dankertstraat);Klimtoestel;Klimpiramide 450;;;450.0;200.0;Zand;False;False;False;True;True;Ø 1100;"{""coordinates"": [5.45801601102592, 51.46097461012037], ""type"": ""Point""}";51.46097461012037, 5.45801601102592
3703;3068.0;Woensel zuid;Barrier;Cornelis Dankertstraat;V.O.J. (Cornelis Dankertstraat);Schommel;Satellietschommel;440.0;270.0;245.0;145.0;Gras;False;False;False;True;True;800x670;"{""coordinates"": [5.458162252169094, 51.460772626794856], ""type"": ""Point""}";51.460772626794856, 5.458162252169094
3705;3076.0;Woensel zuid;Barrier;Cornelis Dankertstraat;V.O.J. (Cornelis Dankertstraat);Wip;RVS Gebogen torsiewip Geel;214.0;57.0;90.0;100.0;Gras;False;False;False;True;True;414x257;"{""coordinates"": [5.458078413976027, 51.460907471797235], ""type"": ""Point""}";51.460907471797235, 5.458078413976027
