LMLABEL,STRAAT,WIJK,NIEUWECOMPOSITIE,AANSLUITING,VOEDING,GROEP,BLAD,AN,LON,LAT
KA 46-11,46,KARVEEL,103310,X,,,F,N,5.458917824982319,52.521833772894574
KA 46-08,46,KARVEEL,103310,X,,,F,N,5.459441812583874,52.52174439572411
KA 46-06,46,KARVEEL,103310,X,,,F,N,5.459982147489281,52.52177865832707
KF-06,KARVEEL FIETSPAD,KARVEEL,103301,X,,,F,A,5.46022872181858,52.52184378649246
KF-05,KARVEEL FIETSPAD,KARVEEL,103301,X,,,F,N,5.460214761573441,52.521519354329236
KF-04,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,A,5.460177326263744,52.521218779867226
KF-03,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,N,5.460165698332278,52.52091445974913
KF-02,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KF-03,,F,A,5.460191697196399,52.5206264552939
KF-10,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,A,5.460279688422422,52.5228843200266
KF-09,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,N,5.46030438372984,52.52263626492632
KF-08,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,A,5.460334812230166,52.522345013409
KF-07,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,N,5.460356023309269,52.52206647557202
KA 36-06,36,KARVEEL,103310,DOORTIKKER,KA 36-07,,F,A,5.4608945109316585,52.522199727875545
KA 48-02,48,KARVEEL,103310,X,,,F,N,5.458521367664692,52.52261359946659
KA 48-03,48,KARVEEL,103310,X,,,F,N,5.458909521755059,52.52262406558084
KA 48-21,48,KARVEEL,103310,X,,,F,N,5.459410884401189,52.52259354851792
KA 48-07,48,KARVEEL,103310,X,,,F,N,5.459725850301389,52.52270420240153
KA 48-08,48,KARVEEL,103310,X,,,F,N,5.459963497043433,52.52249706214667
KA 48-11,48,KARVEEL,103310,X,,,F,N,5.459703678674921,52.52227762510285
KA 48-13,48,KARVEEL,103310,X,,,F,N,5.45954368483553,52.522112671260295
KA 48-17,48,KARVEEL,103310,X,,,F,N,5.459205568662347,52.522328576878984
KA 48-19,48,KARVEEL,103310,X,,,F,N,5.458518713502023,52.522328697867536
KA 49-05,49,KARVEEL,103310,X,,,F,N,5.45736080397724,52.52434184461451
KA 49-07,49,KARVEEL,103310,X,,,F,N,5.4575086509128035,52.52419394321337
KA 49-06,49,KARVEEL,103310,DOORTIKKER,KA 49-36,,F,N,5.457894868501173,52.52420902752798
KA 49-09,49,KARVEEL,103310,X,,,F,N,5.457458561402845,52.523746397709594
KA 49-10,49,KARVEEL,103310,X,,,F,N,5.457421859023911,52.52347907501962
KA 49-11,49,KARVEEL,103310,X,,,F,N,5.457573732159427,52.52292969153076
KA 49-12,49,KARVEEL,103310,X,,,F,N,5.4576157294732255,52.52314476802355
KA 49-15,49,KARVEEL,103310,DOORTIKKER,KA-46,,F,N,5.458230832178163,52.523085456452606
KA 49-16,49,KARVEEL,103310,DOORTIKKER,KA 49-21,,F,A,5.45888854725389,52.523083326322244
KA 49-17,49,KARVEEL,103310,DOORTIKKER,KA 49-21,,F,N,5.4590031629520945,52.5232980125177
KA 49-18,49,KARVEEL,103310,DOORTIKKER,KA 49-21,,F,A,5.459342042692668,52.52331065830899
KA 49-19,49,KARVEEL,103310,DOORTIKKER,KA 49-21,,F,N,5.4596637728839665,52.523321666422305
KA 49-20,49,KARVEEL,103310,DOORTIKKER,KA 49-21,,F,A,5.459802910691411,52.52309262387491
KA 49-21,49,KARVEEL,103310,PRIMAIR,,,F,A,5.459724441795063,52.52354858575962
KA 49-22,49,KARVEEL,103310,PRIMAIR,,,F,N,5.45967654834241,52.523736316044584
KA 49-23,49,KARVEEL,103310,DOORTIKKER,KA 49-22,,F,A,5.459351154088784,52.52372572499726
KA 49-24,49,KARVEEL,103310,DOORTIKKER,KA 49-22,,F,N,5.459340233210644,52.523531614476134
KA 49-25,49,KARVEEL,103310,DOORTIKKER,KA 49-21,,F,A,5.4587719334753295,52.523531075748814
KA 49-29,49,KARVEEL,103310,PRIMAIR,,,F,N,5.458682961253028,52.52375425657803
KA 49-31,49,KARVEEL,103310,DOORTIKKER,KA 49-36,,F,N,5.4583435038748025,52.524149506581345
KA 49-32,49,KARVEEL,103310,DOORTIKKER,KA 49-35,,F,N,5.458784654668231,52.5240063713042
KA 49-33,49,KARVEEL,103310,DOORTIKKER,KA 49-35,,F,A,5.459131296954022,52.52402267757446
KA 49-34,49,KARVEEL,103310,DOORTIKKER,KA 49-35,,F,N,5.45953870671076,52.52401380156253
KA 49-35,49,KARVEEL,103310,PRIMAIR,,,F,N,5.459393035963699,52.5241544244834
KF-13,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KF-38,,F,N,5.460301699258284,52.523708817093
KF-38,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,A,5.460747700473887,52.52372067369918
KF-39,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,N,5.461177249980555,52.523718797365966
KF-40,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,A,5.461609157697171,52.52373480267303
KF-41,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,N,5.462041786769074,52.52379361234275
KA 37-08,37,KARVEEL,103310,X,,,F,N,5.461743485398618,52.52351353234714
KA 37-09,37,KARVEEL,103310,X,,,F,N,5.461278351860134,52.52347006523375
KA 37-10,37,KARVEEL,103310,X,,,F,N,5.460899480510723,52.52345691962351
KA 37-11,37,KARVEEL,103310,X,,,F,N,5.462050837318858,52.523310136140296
KA 37-12,37,KARVEEL,103310,X,,,F,N,5.4616582151963,52.523294134703924
KA 37-14,37,KARVEEL,103310,X,,,F,N,5.460893150783657,52.52319631054054
KA 43-05,43,KARVEEL,103310,PRIMAIR,,,F,N,5.461497902077517,52.52516985253217
KA 43-06,43,KARVEEL,103310,PRIMAIR,,,F,A,5.461618201653555,52.52490226407411
KA 43-07,43,KARVEEL,103310,X,,,F,N,5.462013571279709,52.52463678860635
KA 43-08,43,KARVEEL,103310,X,,,F,N,5.46219163796029,52.52443517296272
KA 43-09,43,KARVEEL,103310,X,,,F,N,5.462339197700364,52.5241454824847
KA 43-10,43,KARVEEL,103310,X,,,F,N,5.462027519063607,52.52426787983309
KA 43-11,43,KARVEEL,103310,X,,,F,N,5.462067463860496,52.523955358068044
KA 43-12,43,KARVEEL,103310,X,,,F,N,5.461727523336498,52.523902619508156
KA 43-13,43,KARVEEL,103310,X,,,F,N,5.461367767611088,52.52401724442841
KA 43-14,43,KARVEEL,103310,X,,,F,N,5.461355257696065,52.52421836948645
KA 43-15,43,KARVEEL,103310,X,,,F,N,5.461232020687798,52.52443938974528
KA 43-16,43,KARVEEL,103310,X,,,F,N,5.46173622610262,52.52445677833934
KA 43-17,43,KARVEEL,103310,X,,,F,N,5.461472457191387,52.52467311497827
KA 43-18,43,KARVEEL,103310,X,,,F,N,5.461451691466551,52.52494143404541
KA 43-19,43,KARVEEL,103310,X,,,F,N,5.461194329028107,52.52513209837362
KA 43-20,43,KARVEEL,103310,X,,,F,N,5.460803614440201,52.52512963673601
KA 43-21,43,KARVEEL,103310,X,,,F,N,5.46050342769847,52.525001188140486
KA 43-22,43,KARVEEL,103310,X,,,F,N,5.460603708884609,52.524795299495636
KA 43-23,43,KARVEEL,103310,X,,,F,N,5.461028480678593,52.524617977124656
KA 43-24,43,KARVEEL,103310,X,,,F,N,5.4608136426642,52.52442057062448
KA 43-25,43,KARVEEL,103310,PRIMAIR,,,F,N,5.460352218522034,52.52441554513566
KA 43-26,43,KARVEEL,103310,X,,,F,N,5.460380968254911,52.52414207158924
KA 43-27,43,KARVEEL,103310,X,,,F,N,5.460873761580052,52.52414838060467
KA 43-28,43,KARVEEL,103310,X,,,F,N,5.460933963079503,52.52389075885814
KF-14,KARVEEL FIETSPAD,KARVEEL,103301,X,,,F,A,5.4600643815366965,52.52382149305191
KF-15,KARVEEL FIETSPAD,KARVEEL,103301,X,,,F,N,5.45994049875004,52.52401160514806
KF-16,KARVEEL FIETSPAD,KARVEEL,103301,X,,,F,A,5.459915330859659,52.52426963625857
KF-17,KARVEEL FIETSPAD,KARVEEL,103301,X,,,F,N,5.459881329753255,52.52462174599281
KF-18,KARVEEL FIETSPAD,KARVEEL,103301,X,,,F,A,5.459899075017065,52.52489238681714
KF-19,KARVEEL FIETSPAD,KARVEEL,103301,X,,,F,N,5.460062236877723,52.52509031763161
KA 36-11,36,KARVEEL,103310,PRIMAIR,,,F,N,5.460585209798362,52.522588952923876
KA 36-10,36,KARVEEL,103310,DOORTIKKER,KA 36-11,,F,A,5.460886108100721,52.5225597332352
KA 36-09,36,KARVEEL,103310,DOORTIKKER,KA 36-11,,F,N,5.461263411179775,52.522609898701724
KA 36-01,36,KARVEEL,103310,DOORTIKKER,KA 36-11,,F,N,5.461624399535418,52.522874998360294
KA 36-02,36,KARVEEL,103310,DOORTIKKER,KA 36-11,,F,A,5.461643639892003,52.52264023579493
KA 36-03,36,KARVEEL,103310,DOORTIKKER,KA 36-07,,F,N,5.4616975857038,52.52243042268199
KA 36-04,36,KARVEEL,103310,DOORTIKKER,KA 36-07,,F,A,5.461650174904646,52.52221391897826
KA 36-05,36,KARVEEL,103310,DOORTIKKER,KA 36-07,,F,N,5.46130061298871,52.5222150477068
KA-72,ONT,KARVEEL,103310,X,,,F,N,5.466530208452837,52.52160933338465
KA-06,ONT,KARVEEL,226111,X,,,F,N,5.467108505412871,52.52171313495578
KA-07,ONT,KARVEEL,226111,PRIMAIR,,,F,N,5.467650042668559,52.52180892318251
KA-08,ONT,KARVEEL,226111,X,,,F,N,5.468188589669984,52.521879771281576
KA-09,ONT,KARVEEL,226111,X,,,F,N,5.468188651662428,52.522250149426235
KA-10,ONT,KARVEEL,103310,DOORTIKKER,KA-11,,F,N,5.468160304029961,52.52250380039994
KA-73,ONT,KARVEEL,103310,DOORTIKKER,KA-11,,F,N,5.4681654871547165,52.52264320885052
KA-74,ONT,KARVEEL,103310,DOORTIKKER,KA-11,,F,N,5.468013872354338,52.52276107735054
KA-11,ONT,KARVEEL,226111,PRIMAIR,,,F,N,5.468122770485423,52.522888776515984
KA-13,ONT,KARVEEL,226111,PRIMAIR,,,F,N,5.467892168945707,52.52350160551453
KA-12,ONT,KARVEEL,226111,X,,,F,N,5.468039268812168,52.523200179785725
KA-14,ONT,KARVEEL,226111,X,,,F,N,5.467596042796805,52.52377879476704
KA-15,ONT,KARVEEL,226111,PRIMAIR,,,F,N,5.467503177338619,52.5241506799862
KA-16,ONT,KARVEEL,226111,X,,,F,N,5.466912774092439,52.52415170389654
KA-17,ONT,KARVEEL,226111,PRIMAIR,,,F,N,5.466306750449575,52.524050131685684
KA-18,ONT,KARVEEL,226111,PRIMAIR,,,F,N,5.465759068268194,52.52410823398041
KA-19,ONT,KARVEEL,226111,X,,,F,N,5.465222607169149,52.52408851109727
KA-69,ONT,KARVEEL,103310,X,,,F,N,5.464895445884612,52.5240660568752
KA-68,ONT,KARVEEL,103310,PRIMAIR,,,F,N,5.464451720788326,52.523951597670504
KA-21,ONT,KARVEEL,226111,X,,,F,N,5.464154208817017,52.52396408598855
KA-22,ONT,KARVEEL,226111,X,,,F,N,5.463700033355499,52.52393917098242
KA-23,ONT,KARVEEL,226111,X,,,F,N,5.463178797209313,52.52392016597887
KA-24,ONT,KARVEEL,226111,X,,,F,N,5.462702225673608,52.52390345791731
KA-26,ONT,KARVEEL,226111,PRIMAIR,,,F,N,5.462399765533107,52.52359701905971
KA-27,ONT,KARVEEL,226111,DOORTIKKER,KA-26,,F,N,5.462430013820513,52.52325439897153
KA-29,ONT,KARVEEL,226111,DOORTIKKER,KA-38,,F,N,5.462513389653326,52.52255931523084
KA-30,ONT,KARVEEL,226111,DOORTIKKER,KA-38,,F,A,5.462528757347083,52.52236156192907
KA-31,ONT,KARVEEL,226111,DOORTIKKER,KA-32,,F,A,5.46254477809575,52.52209738523651
KA-33,ONT,KARVEEL,226111,X,,,F,A,5.462280039669212,52.5215095067577
KA-34,ONT,KARVEEL,226111,X,,,F,N,5.4620489793903655,52.52117609016172
KA-36,ONT,KARVEEL,226111,STRVP,3044,2,F,L1,5.462043970627245,52.520682280359964
KA-39,ONT,KARVEEL,226111,PRIMAIR,,,F,A,5.4615069632952595,52.522924610014435
KA-38,ONT,KARVEEL,226111,PRIMAIR,,,F,N,5.461990222529756,52.522920827660414
KA 39-01,39,KARVEEL,103310,X,,,F,N,5.4629661493444095,52.52377470838684
KA 39-02,39,KARVEEL,103310,X,,,F,N,5.463437692375264,52.52384941351165
KA 39-03,39,KARVEEL,103310,X,,,F,N,5.46387552221737,52.52377043822099
KA 39-04,39,KARVEEL,103310,X,,,F,N,5.46413146353842,52.52375590155621
KA 39-06,39,KARVEEL,103310,PRIMAIR,,,F,N,5.464154988423973,52.52352472455806
KA 39-05,39,KARVEEL,103310,DOORTIKKER,KA 39-06,,F,N,5.463618576904302,52.52347811345022
KA 39-07,39,KARVEEL,103310,X,,,F,N,5.464305070109659,52.52333809601259
KA 38-01,38,KARVEEL,103310,X,,,F,N,5.464101512104398,52.5231587255225
KA 38-02,38,KARVEEL,103310,X,,,F,N,5.463678948121076,52.523141285288716
KA 38-03,38,KARVEEL,103310,DOORTIKKER,K 38-04,,F,N,5.463368386339608,52.523356769802504
KA 38-04,38,KARVEEL,103310,PRIMAIR,,,F,N,5.463119708288005,52.523452287001795
KA 38-05,38,KARVEEL,103310,X,,,F,N,5.46331019465472,52.52312430327335
KA 38-06,38,KARVEEL,103310,X,,,F,N,5.463022511319479,52.52319681526041
KA 38-07,38,KARVEEL,103310,DOORTIKKER,KA 38-08,,F,N,5.462680147759597,52.52318642565104
KA 38-10,38,KARVEEL,103310,DOORTIKKER,KA 38-08,,F,N,5.462543478483597,52.52305185633527
KA 38-09,38,KARVEEL,103310,X,,,F,N,5.46327949154336,52.52288355449196
KA 38-20,38,KARVEEL,103310,DOORTIKKER,KA 38-08,,F,N,5.462645700703469,52.52264536860762
KA 38-11,38,KARVEEL,103310,DOORTIKKER,KA 38-08,,F,N,5.463353667741812,52.52268521089772
KA 04-09,04,KARVEEL,103310,DOORTIKKER,KA 04-11,,F,N,5.465136040479546,52.52160630258521
KA 04-10,04,KARVEEL,103310,DOORTIKKER,KA 04-11,,F,A,5.465135263238855,52.52177447617544
KA 04-11,04,KARVEEL,103310,PRIMAIR,,,F,A,5.464328862178473,52.52158460866097
KA 34-02,34,KARVEEL,103310,DOORTIKKER,KA 04-11,,F,A,5.464028065746389,52.521492366491756
KF-26,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KF-29,,F,N,5.46395816001963,52.521922572170965
KF-27,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KF-29,,F,A,5.464360788059452,52.52194083427397
KF-29,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,N,5.465198932333904,52.5219885896109
KA 05-02,05,KARVEEL,103310,DOORTIKKER,KA 05-03,,F,A,5.466041012939953,52.522089719925276
KA 05-04,05,KARVEEL,103310,DOORTIKKER,KA 05-03,,F,A,5.4661033028004296,52.5218856117436
KA 05-05,05,KARVEEL,103310,DOORTIKKER,KA 05-03,,F,N,5.466564576609913,52.52196804878899
KA 20-14,20,KARVEEL,103310,PRIMAIR,,,F,N,5.468276682636552,52.52540448225035
KA 20-02,20,KARVEEL,103310,X,,,F,N,5.468577268375126,52.52455258154504
Z-134,ZUIGERPLASDREEF,DREVEN,266410,PRIMAIR,,,G2,A,5.477430705432523,52.52391317564247
Z-133,ZUIGERPLASDREEF,DREVEN,266410,PRIMAIR,,,G2,A,5.477016752017674,52.52420827291521
Z-130,ZUIGERPLASDREEF,DREVEN,266410,PRIMAIR,,,G2,N,5.477379700295767,52.52450672853965
Z-502,ZUIGERPLASDREEF,DREVEN,000901,STRVP,3025,2,G2,L2,5.476555482080927,52.528636984785464
Z-101,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L2,5.476546530848567,52.52896269196155
Z-102,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L2,5.476859515848492,52.52869094352789
Z-105,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L1,5.47661004189871,52.52833723421995
Z-106,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L1,5.477017376925293,52.52802807305368
Z-109,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L2,5.476685924748494,52.527680606512625
Z-110,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L2,5.477155188108529,52.52748020345575
Z-113,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L1,5.47673008338441,52.52724332453529
Z-112,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L2,5.477119395871282,52.52724946403591
B-01,BINNENHAVENWEG,DREVEN,266410,STRVP,3025,2,G2,L2,5.477478125984439,52.52742531174082
B-02,BINNENHAVENWEG,DREVEN,266410,STRVP,3025,2,G2,L1,5.477443399191385,52.52756453302417
B-03,BINNENHAVENWEG,DREVEN,266410,STRVP,3025,2,G2,L2,5.477926458785431,52.527461214854405
Z-114,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L1,5.477138099863082,52.52693403261738
Z-117,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L2,5.476782604994395,52.526636446380365
Z-118,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L1,5.477193981709596,52.52633762233938
Z-121,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L1,5.476840367058187,52.52602047850559
Z-129,ZUIGERPLASDREEF,DREVEN,266410,X,,,G2,N,5.476967149449862,52.52478399385024
Z-126,ZUIGERPLASDREEF,DREVEN,266410,PRIMAIR,,,G2,A,5.477309757131807,52.52510557354306
Z-125,ZUIGERPLASDREEF,DREVEN,266410,STRVP,3025,2,G2,L1,5.476904626775764,52.52541222469188
H-147,HOUTRIBDREEF,DREVEN,266410,STRVP,3043,4,G2,L2,5.47869252067344,52.52062229150009
B-05,BINNENHAVENWEG,DREVEN,266410,STRVP,3025,2,G2,L1,5.478797179942043,52.527506074257715
B-07,BINNENHAVENWEG,DREVEN,266410,STRVP,3025,2,G2,L1,5.479682139992282,52.52753804638731
B-09,BINNENHAVENWEG,DREVEN,266410,STRVP,3025,2,G2,L2,5.480561440759809,52.52756904575292
WB-11,WILDBAAN,WIJK 1 NOORD,103003,X,,,G1,N,5.4921427196048835,52.53204151829146
HZ-01,HAZELEGER,WIJK 1 NOORD,103003,X,,,G1,N,5.491003385830765,52.532010113824384
HZ-02,HAZELEGER,WIJK 1 NOORD,103003,X,,,G1,N,5.490917746468457,52.53171519094315
HZ-03,HAZELEGER,WIJK 1 NOORD,103003,X,,,G1,N,5.490830743706558,52.53141028432492
HZ-04,HAZELEGER,WIJK 1 NOORD,103003,X,,,G1,N,5.490750716164558,52.531131937876566
HZ-05,HAZELEGER,WIJK 1 NOORD,103003,X,,,G1,N,5.490672673492087,52.530863754219126
HZ-06,HAZELEGER,WIJK 1 NOORD,103003,X,,,G1,N,5.490582814998433,52.530552486873084
HZ-07,HAZELEGER,WIJK 1 NOORD,103003,X,,,G1,N,5.49049637044346,52.53025113840196
HZ-08,HAZELEGER,WIJK 1 NOORD,103003,X,,,G1,N,5.490437894810249,52.52998661326946
RE-01,REESPOOR,WIJK 1 NOORD,103003,X,,,G1,N,5.489059841556494,52.53200251673624
RE-02,REESPOOR,WIJK 1 NOORD,103003,X,,,G1,N,5.489031301885831,52.53169913132237
RE-03,REESPOOR,WIJK 1 NOORD,103003,X,,,G1,N,5.489010123580909,52.53146903067959
RE-04,REESPOOR,WIJK 1 NOORD,103003,X,,,G1,N,5.48898610802998,52.531209957523686
RE-05,REESPOOR,WIJK 1 NOORD,103003,X,,,G1,N,5.488960497724406,52.53093024197382
RE-06,REESPOOR,WIJK 1 NOORD,103003,X,,,G1,N,5.48894043557464,52.53068539222043
RE-07,REESPOOR,WIJK 1 NOORD,103003,X,,,G1,N,5.488911405162042,52.53040489767185
RE-08,REESPOOR,WIJK 1 NOORD,103003,X,,,G1,N,5.48888781423476,52.530144134463924
JV-01,JAGERSVELD,WIJK 1 NOORD,103003,X,,,G1,N,5.487193380158413,52.53253036464603
JV-02,JAGERSVELD,WIJK 1 NOORD,103003,X,,,G1,N,5.48723864625392,52.532773899143905
KA 05-09,09,KARVEEL,103310,DOORTIKKER,KA 05-03,,F,N,5.467018681087369,52.52205754628686
KA 05-11,05,KARVEEL,103310,DOORTIKKER,KA 05-03,,F,A,5.46744611211862,52.52213769852617
KA 05-12,05,KARVEEL,103310,DOORTIKKER,KA 05-03,,F,N,5.467295230985966,52.52229077819427
KF-37,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KF-36,,F,A,5.467866774245002,52.52262038991575
KF-36,KARVEEL FIETSPAD,KARVEEL,103301,PRIMAIR,,,F,N,5.467491984200217,52.5225282151265
KF-35,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KA 05-07,,F,A,5.467103412483329,52.52247953758314
KF-34,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KA 05-07,,F,N,5.466686103709264,52.52246464791204
KF-32,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KF-33,,F,N,5.465701834989103,52.52242725582206
KF-30,KARVEEL FIETSPAD,KARVEEL,103301,DOORTIKKER,KF-33,,F,A,5.465278888097081,52.52217222583763
KA 05-17,05,KARVEEL,103310,X,,,F,N,5.466768391856724,52.52172969387168
KA 05-16,05,KARVEEL,103310,X,,,F,N,5.465390586424719,52.522414615506214
KA 05-06,05,KARVEEL,103310,X,,,F,N,5.4663465763810155,52.5222121171212
KA 13-01,13,KARVEEL,103310,X,,,F,N,5.46653985456483,52.52365132716625
KA 13-02,13,KARVEEL,103310,X,,,F,N,5.466573732137412,52.523350500337244
KA 13-03,13,KARVEEL,103310,X,,,F,N,5.467153439843129,52.5231076785592
KA 13-04,13,KARVEEL,103310,X,,,F,N,5.467673890464944,52.52314459625362
KA 13-05,13,KARVEEL,103310,DOORTIKKER,KA 05-07,,F,N,5.466691189923772,52.52276845043483
KA 22-01,22,KARVEEL,103310,DOORTIKKER,KA 22-05,,F,N,5.464785072591239,52.52384195066082
KA 22-02,22,KARVEEL,103310,DOORTIKKER,KA 22-05,,F,A,5.464812962076558,52.52355597525594
KA 22-03,22,KARVEEL,103310,DOORTIKKER,KA 22-05,,F,N,5.464842463137978,52.52331930592176
KA 22-04,22,KARVEEL,103310,DOORTIKKER,KA 22-05,,F,A,5.464873395915829,52.52299235252277
KA 22-05,22,KARVEEL,103310,PRIMAIR,,,F,N,5.46489789805233,52.52275797522377
KA 22-06,22,KARVEEL,103310,X,,,F,N,5.4651282597998,52.52247973051057
KA 22-07,22,KARVEEL,103310,X,,,F,N,5.465822949870559,52.52263251936707
KA 22-08,22,KARVEEL,103310,X,,,F,N,5.465910831852245,52.522845950728815
KA 22-09,22,KARVEEL,103310,X,,,F,N,5.466296482441716,52.522877649531225
KA 22-10,22,KARVEEL,103310,X,,,F,N,5.466660855590951,52.5230859320684
KA 22-11,22,KARVEEL,103310,X,,,F,N,5.4662081535700136,52.5232322296076
KA 22-12,22,KARVEEL,103310,DOORTIKKER,KA 22-17,,F,N,5.465726961470866,52.52347067942825
KA 22-14,22,KARVEEL,103310,DOORTIKKER,KA 22-05,,F,N,5.4654058433927215,52.52327174396023
KA 22-16,22,KARVEEL,103310,DOORTIKKER,KA 22-17,,F,A,5.465698302060045,52.52372726658254
KA 22-17,22,KARVEEL,103310,PRIMAIR,,,F,N,5.465683672493433,52.52402703715182
KA 22-18,22,KARVEEL,103310,DOORTIKKER,KA 22-17,,F,N,5.465328620849862,52.52388002286141
KA 22-19,22,KARVEEL,103310,DOORTIKKER,KA 22-17,,F,N,5.465086542616599,52.52392691616733
KA-20,ONT,KARVEEL,226111,X,,,F,N,5.4646001760900065,52.5240803512818
KA 40-01,40,KARVEEL,103310,X,,,F,N,5.464580768169807,52.52429701120213
KA 40-02,40,KARVEEL,103310,X,,,F,N,5.464559271214368,52.524524043787224
KA 40-03,40,KARVEEL,103310,X,,,F,N,5.464537022410152,52.52475938108817
KA 40-14,40,KARVEEL,103310,X,,,F,N,5.464432237937152,52.5249663454898
KA 40-08,40,KARVEEL,103310,X,,,F,N,5.464001786877812,52.52564121010305
KA 40-07,40,KARVEEL,103310,X,,,F,N,5.464510696669291,52.52566075877807
KA 40-09,40,KARVEEL,103310,X,,,F,N,5.46350346803039,52.525636355597136
KA 40-10,40,KARVEEL,103310,X,,,F,N,5.463530598743149,52.52537474559681
KA 40-11,40,KARVEEL,103310,X,,,F,N,5.463549927434453,52.52518564093145
KA 40-12,40,KARVEEL,103310,X,,,F,N,5.463558580833451,52.52493294021058
KA 40-13,40,KARVEEL,103310,X,,,F,N,5.464003056669231,52.524949683630695
KA 40-06,40,KARVEEL,103310,X,,,F,N,5.46447205298159,52.525404008664154
KA 40-05,40,KARVEEL,103310,X,,,F,N,5.464489330873722,52.52523248428797
KA 40-15,40,KARVEEL,103310,X,,,F,N,5.464935903532264,52.524982642368236
KA 40-20,40,KARVEEL,103310,X,,,F,N,5.465450122634442,52.525606173155076
KA 40-19,40,KARVEEL,103310,X,,,F,N,5.465472875572935,52.52538339959895
KA 40-18,40,KARVEEL,103310,X,,,F,N,5.465498555696869,52.525124746899806
KA 40-17,40,KARVEEL,111301,X,,,F,N,5.465792464887172,52.524996528498164
KA 40-16,40,KARVEEL,103310,X,,,F,N,5.465375811824023,52.52499895225582
KA 20-03,20,KARVEEL,103310,X,,,F,N,5.468379979777613,52.52474942141323
KA 20-04,20,KARVEEL,103310,X,,,F,N,5.468451835281764,52.525025820661284
KA 15-01,15,KARVEEL,103310,X,,,F,N,5.466233747728285,52.524283948430615
KA 15-02,15,KARVEEL,103310,PRIMAIR,,,F,N,5.466215885667957,52.52449302573246
KA 15-03,15,KARVEEL,103310,DOORTIKKER,KA 15-04,,F,A,5.46653596192556,52.52457984234537
KA 15-04,15,KARVEEL,103310,PRIMAIR,,,F,N,5.4668297929502705,52.52456148400422
KA 15-05,15,KARVEEL,103310,X,,,F,N,5.466856990954223,52.52428316234897
KA 15-06,15,KARVEEL,103310,PRIMAIR,,,F,N,5.4677687390524845,52.52458223079609
KA 15-08,15,KARVEEL,103310,PRIMAIR,,,F,N,5.467741180862257,52.52428863967965
KA 15-07,15,KARVEEL,103310,PRIMAIR,,,F,A,5.4681347179637685,52.52461220083488
KA 06-01,06,KARVEEL,103310,PRIMAIR,,,F,A,5.467678136650372,52.52164104427092
KA 06-02,06,KARVEEL,103310,DOORTIKKER,KA 06-01,,F,N,5.467964109562215,52.52139368906235
KA 06-03,06,KARVEEL,103310,PRIMAIR,,,F,A,5.467644933816127,52.52150159107315
KA 06-05,06,KARVEEL,103310,DOORTIKKER,KA 06-03,,F,A,5.467055865421413,52.52149204093502
KA 06-06,06,KARVEEL,103310,DOORTIKKER,KA 06-03,,F,N,5.467064162046179,52.521219320390635
KA 06-07,06,KARVEEL,103310,DOORTIKKER,KA 06-03,,F,A,5.467391622540894,52.52119136675912
KA 06-08,06,KARVEEL,103310,DOORTIKKER,KA 06-03,,F,N,5.467840258481942,52.52120319763112
KA 07-22,07,KARVEEL,103310,DOORTIKKER,KA 07-21,,F,N,5.468218727932944,52.520762149816775
