AreaManagerId,AreaId,StartDateSpecifications,Capacity,EndDateSpecifications,ChargingPointCapacity,DisabledAccess,MaximumVehicleHeight,LimitedAccess
392,392_CRO,20191127112244,400,,0,0,210,N
503,503_PHOE,20200706120401,202,,0,0,190,N
995,995_WAAG,20200709123050,664,,8,1,210,J
2091,307_MEAN,20200629102550,1070,,0,0,200,N
273,273_GEM,20220608152927,133,,0,,0,N
988,988_STAT,20191018143131,97,,0,0,210,N
503,503_ZUID,20200709085257,810,,4,0,205,N
268,268_PRLEN,20191121115731,30,,0,0,0,N
268,RB_P3,20200703085058,173,,0,1,0,N
141,141_SERF2,20201217085412,70,,0,0,210,N
713,HOOGSTR,20210120092744,26,,0,1,0,J
439,439_PROVE,20150601000000,54,,0,0,0,
439,439_CPPUR,20150601000000,20,,0,0,0,
2448,772_HEUVEL,20160628125928,1106,,2,0,190,J
1731,1731_CPNIE,20191017094406,6,,0,,0,N
2448,994_SPOOR,20201223104455,203,,0,0,0,J
268,268_PRNOO,20191121113330,350,,0,0,0,N
98,98_CARP,20191017094209,40,,0,,0,N
2448,983_KALD,20201223120725,110,,0,0,0,N
2448,935_MEERSS,20201223120020,66,,0,0,0,N
1708,1708_OOSTE,20220104162259,63,,0,,0,N
2448,758_PRSTA,20201223113452,728,,0,0,210,N
2448,796_PARA,20201223115245,74,,0,0,0,N
363,PENR002,20191018134215,42,,0,,0,N
765,765_CP2PEK,20191018141421,35,,0,,0,N
2448,1674_STAT,20201223104858,155,,0,0,0,J
2448,606_PRPAR,20201223120357,212,,0,0,0,N
1708,1708_JJKET,20220105152203,250,,0,,0,N
1731,1731_CPBEI,20191018143457,23,,0,,0,N
2448,748_PARA,20201223112022,126,,0,0,0,J
2448,794_SMAL,20201223111504,170,,0,0,0,J
2448,988_PARA,20201223121035,477,,0,0,0,N
2448,437_STAT,20201223114149,137,,0,0,0,N
2448,505_MARK,20201223111924,148,,0,0,0,J
2448,917_PARA,20201223115109,236,,0,0,0,N
2448,301_PRLIJ,20201223122425,375,,0,0,210,N
2448,828_GAS,20201223120221,246,,0,0,0,N
2448,606_HORV,20201223104639,64,,0,0,210,J
109,109_CPNSL,20191211093806,20,,0,,0,N
2448,1883_TRANS,20201223104556,500,,0,0,190,J
2448,307_BARC,20201223112943,260,,0,0,210,N
2448,796_MAY,20201223111415,813,,0,0,0,J
1708,1708_VOLLE,20220105150130,52,,0,,0,N
363,GRV021HAL,20220222145553,110,,0,,210,N
1708,1708_BELTE,20220105155129,50,,0,,0,N
363,GAR059P07,20220222110539,261,,0,,0,N
1708,1708_WINKE,20220104155506,144,,0,,0,N
873,873_CPWOEN,20191018134655,42,,0,,0,N
809,809_CPLOZ,20191018142530,30,,0,,0,N
788,788_CPHAA,20191018145109,18,,0,,0,N
1731,1731_CPHOO,20191018153348,26,,0,,0,N
53,53_PR2WIN,20191018150028,13,,0,,0,N
889,889_PRREU,20191018163237,70,,0,,0,N
784,784_PRGIL,20191021093007,77,,0,,0,N
779,779_CPRZU,20191021092901,75,,0,,0,N
794,794_CITY,20191021092709,172,,0,0,190,N
109,109_PRDAL,20191211095702,8,,0,,0,N
794,794_BOSC,20191021093612,279,,0,0,200,N
1896,CP_HASSELT,20191029072626,11,,0,,0,N
983,983_ARSE,20191029074140,99,,0,0,0,N
856,856_BRAPL,20191029082725,109,,0,,190,N
779,779_CPRNO,20191029081858,200,,0,,0,N
762,762_CPDEU,20191029115515,20,,0,,0,N
988,988_BEEKP,20200701134149,76,,0,0,0,N
268,268_CPOOS,20191121113934,25,,0,0,0,N
983,983_NOL,20191029071729,745,,0,0,210,N
109,109_CPERM,20191211094333,29,,0,,0,N
109,109_CPCOO,20191211095745,7,,0,,0,N
109,109_PRCOE,20191211095723,71,,0,,0,N
2092,363_P2,20191210114435,900,,2,0,190,N
268,RB_P4,20200706140341,0,,0,1,110,N
957,957_PRSWA,20191018144150,10,,0,0,0,N
392,392_HOUT,20191127112307,862,,0,0,195,N
988,988_URSULI,20191029073459,228,,0,0,200,N
392,392_RAA,20191127112119,960,,0,0,200,N
2482,995_P2,20200706104419,490,,10,0,0,N
988,988_WALBUR,20200626082303,128,,0,0,0,N
268,268_MARBUR,20191121115357,300,,2,0,200,N
1883,1883_HUB,20200714110431,285,,0,0,190,N
2448,935_PARA,20201223115759,340,,0,0,190,N
2448,106_STAT,20201223112201,266,,0,0,0,J
995,995_ZILV,20191029072854,296,,6,1,200,N
2448,153_PARK,20201223114600,139,,0,0,210,N
2448,642_PRPAR,20201223131343,119,,0,0,0,N
983,983_ROER,20191029073610,528,,0,0,210,N
753,753_CPBWE,20191029120053,40,,0,,0,N
268,RB_GGPLEIN,20200709143049,0,,4,1,210,N
856,856_BERN,20191029082613,600,,0,,0,N
1896,CP_N331,20191029074433,12,,0,,0,N
34,34_P11,20200713130959,99,,0,0,190,N
553,553_MADE,20191114131932,64,,0,0,0,N
2448,1674_STAPL,20201223104831,101,,0,0,0,J
2482,995_P4,20200709145134,430,,0,0,0,N
147,147_PRBOR,20191219114832,125,,0,0,0,N
779,779_CPGEE,20191029081756,34,,0,,0,N
503,503_PRINS,20200709144621,639,,8,0,210,N
553,553_BLOK,20200709120043,304,,0,0,210,N
147,147_CPBOR,20191219112243,63,,0,0,0,N
784,784_CPGIL,20191029083624,77,,0,,0,N
935,935_PRMRW,20150601000000,14,,0,0,0,
363,GAR054HOP,20220222135801,0,,0,,200,N
109,109_CPZWE,20191211094110,10,,0,,0,N
109,109_CPHOO,20191211095230,24,,0,,0,N
2482,995_P3,20200709124433,430,,0,0,0,N
2522,1771_ANNA4,20200709120423,33,,0,0,0,N
2448,74_STAT,20201223111432,144,,0,0,0,J
738,738_CPAAL,20191112102558,40,,0,,0,N
756,756_CPBOX,20191112102326,16,,0,,0,N
828,828_CPRAV,20191112074724,30,,0,0,0,N
2448,687_SEGEER,20201223105721,182,,0,0,0,J
2448,80_WIJNH,20201223105743,253,,0,0,0,J
147,147_BIJE,20191219110042,147,,0,0,210,N
1708,1708_HWOZ,20220222094855,70,,0,,0,N
2448,957_P11,20201223105038,100,,0,0,0,J
2448,512_PRSTAT,20201223111704,127,,0,0,0,J
689,689_CPMEE,20191112103748,82,,0,,240,N
2448,479_PRPRO,20201223121708,118,,0,0,0,N
2448,361_KRUS,20201223112340,228,,0,0,0,J
1708,1708_WOLD,20220104161945,76,,0,,0,N
2448,518_NOI,20201223111209,155,,0,0,0,J
2449,606_VLIE,20191112145728,730,,0,0,0,N
1708,1708_WOLDB,20220106113207,100,,0,,0,N
1708,1708_SCHEE,20220105161143,55,,0,,0,N
34,34_P2,20200713114422,414,,2,0,190,N
753,753_PRMOL,20191112103248,403,,0,,0,N
770,770_CPEER,20191112104209,32,,0,,0,N
753,753_CPBES,20191112093931,50,,0,,0,N
756,756_PRVIE,20191112102734,52,,0,,0,N
613,613_PRRHO,20191112093829,41,,0,,0,N
2448,268_HESE,20201223105450,264,,0,0,0,J
1708,1708_KANAA,20220105145735,52,,0,,0,N
828,828_JGPL,20191112075511,206,,0,0,0,N
733,733_CPLEE,20191112102518,39,,0,,0,N
1708,1708-GASTH,20220105144354,215,,0,,0,N
363,GAR061RKN,20220222111127,293,,0,,200,N
193,193_DIEZER,20200713131659,611,,0,0,190,N
2448,363_COM,20201223112234,105,,0,0,0,J
762,762_PRDEU,20191112102938,227,,0,,228,N
1708,1708_SCHAN,20220105143745,117,,0,,0,N
363,GAR065OPG,20220222145336,800,,0,,210,N
753,753_PRSPO,20191112104038,203,,0,,0,N
2448,1900_PRSNE,20201223131112,126,,0,0,0,N
743,743_CPAST,20191112103458,30,,0,,0,N
2449,599_MAR,20191112084919,1042,,9,0,210,N
736,736_CPABC,20191112094317,69,,0,,0,N
193,193_ROIJ,20200713110141,190,,2,0,0,N
736,736_PRABC,20191112103242,110,,0,,0,N
2448,425_SLOCHT,20201223105644,102,,0,0,0,J
34,34_CUBA,20200713120643,209,,2,0,190,N
2448,824_SPOOR,20201223105109,137,,0,0,0,J
193,193_DEUX,20200805150255,204,,8,0,200,N
2448,164_INDUS,20201223114808,270,,0,0,210,N
236,236_PRGWE,20191212093652,508,,0,,0,N
713,713_HPOLDE,20141101000000,0,20991231235959,0,0,0,
713,713_NIEUWS,20141101000000,0,20991231235959,0,0,0,
713,713_SINT,20141101000000,0,20991231235959,0,0,0,
363,GAR038AB1,20220222110806,700,,0,,210,N
1708,1708_MEEKB,20220222094917,10,,0,,0,N
715,715_TPL,20191111145629,228,,0,0,190,N
1891,1891_PRZWA,20191217145716,10,,0,,0,N
1690,1690_CPWEE,20191217132528,7,,0,,0,N
1916,1916_PRVOO,20191217155551,265,,0,,0,N
1891,1891_PRVEE,20191217145654,50,,0,,0,N
177,177HTSCP,20191217131228,154,,0,0,205,N
1842,1842_CPDEL,20191217135412,30,,0,,0,N
1876,1876_CPZEL,20191217135550,35,,0,,0,N
1708,1708_HMOLW,20220105152504,160,,0,,0,N
363,GAR052HRD,20220222140122,0,,0,,200,N
1719,1719_CPTER,20191217133447,30,,0,,0,N
1708,1708_ZEE,20220105150622,103,,0,,0,N
1916,1916_PRMAR,20191217155530,212,,0,,0,N
1708,1708_HARE,20220105154520,20,,0,,0,N
1884,1884_CPROE,20191217145330,20,,0,,0,N
1721,1721_CPOSS,20191217133639,64,,0,,0,N
1728,1728_CPBLA,20191217133733,18,,0,,0,N
363,GRV004MP,20220222111339,200,,0,,210,N
1876,1876_CPLKE,20191217135517,18,,0,,0,N
1884,1884_CPRIJ,20191217145439,12,,0,,0,N
1884,1884_CPWOU,20191217145511,35,,0,,0,N
1690,1690_CPZUI,20191217132551,20,,0,,0,N
1690,1690_CPRUI,20191217132540,7,,0,,0,N
1916,1916_DAM,20191217155605,225,,0,0,0,N
1706,1706_CPMAA,20191217133022,36,,0,,0,N
1708,1708_VLODD,20220105160243,20,,0,,0,N
1742,1742_HUT,20220517142226,66,,0,,0,N
1684,1684_MAA,20191217132217,162,,0,0,205,N
431,431_TWW,20220516161024,273,,0,,0,N
1742,1742_ZWP,20220517112642,55,,0,,0,N
1684,1684_CPCUI,20191217132202,66,,0,,0,N
757,757_CPBOX,20191112111502,25,,0,0,0,N
1742,1742_HOP,20220517135811,120,,0,,0,N
2448,150_HAND,20201223111857,247,,0,0,0,J
585,585_CPOBW,20191219111627,30,,0,,0,N
2448,772_PRFUUT,20201223111834,150,,0,0,0,J
1924,1924_CPDEN,20191219120838,66,,0,,0,N
2449,106_DOEV,20191219141147,190,,0,0,185,N
1680,1680_CPEEX,20191219111041,10,,0,,0,N
1651,1651_PRUME,20191219122710,30,,0,,0,N
2448,599_PROV,20201223104735,102,,0,0,0,J
2448,484_SACHLN,20201223112256,205,,0,0,0,J
1680,1680_CPANN,20191219113417,17,,0,,0,N
2448,375_BEVE,20201223113812,121,,0,0,0,N
1651,1651_PRUIT,20191219113307,22,,0,,0,N
1680,1680_CPBAR,20191219113601,20,,0,,200,N
1924,1924_CPPRO,20191219120858,20,,0,,0,N
1651,1651_PRUSQ,20191219110738,5,,0,,0,N
177,177_CPRAAL,20171207120844,10,,0,0,0,N
34,34_SANTIA,20200805113818,334,,2,0,190,N
193,193_KATW,20200805150508,700,,30,0,210,N
177,177_CP3RAA,20171207120535,8,,0,0,0,N
177,177_CP2RAA,20171207120103,26,,0,0,0,N
193,193_EMMA,20200805150156,100,,2,0,200,N
119,119_CPWAT,20200518150042,16,,0,0,0,N
361,361_KARP,20201203104725,436,,0,1,200,N
344,BERLIJNPLN,20210222124830,620,,0,,210,N
1916,1916_P5+1,20210301124040,167,,0,,210,N
147,147_KOEM,20210330113248,90,,0,,0,N
713,ZWARTEPWG,20210120115544,100,,0,1,0,J
713,ZEEWEG1,20210120122353,112,,0,1,0,J
147,147_HOFTE,20210330113207,85,,0,,0,N
589,589_WADIJK,20210408133632,98,,0,,0,N
321,321_DIJKHO,20210330152400,150,,0,,0,N
321,321_KAMHOF,20210330152916,42,,0,,0,N
713,DUINWEG,20210120092209,160,,0,1,0,J
363,GAR036CUY,20220223102900,600,,0,,210,N
1916,1916_P1,20210301120824,893,,40,,210,N
363,GAR066BTY,20220223102656,448,,0,,210,N
713,BOULWIELCM,20210120090541,34,,0,1,0,J
363,GAR043BAN,20220223102421,440,,0,,210,N
713,ST_ANNASTR,20210120115154,332,,4,1,220,J
935,935_PRMNO,20210121150552,343,,0,0,250,N
867,867_ELS,20210226100321,352,,0,1,0,N
713,NIEUWSTR,20210120114705,7,,0,1,0,J
363,GAR042PRN,20220223103038,442,,0,,220,N
777,777_PRSTN,20200606154231,66,,0,0,0,N
777,777_PGCEN,20201207105959,1000,,0,1,0,N
777,777_PRSTZ,20200606154318,96,,0,0,0,N
777,777_PRVOS,20200512114108,38,,0,0,0,N
321,321_RANDHO,20210330153151,50,,0,,0,N
1916,1916_P4+1,20210301122511,84,,9,,210,N
713,GVHOEKSTR,20210120092647,300,,0,1,0,J
351,351_CULHUI,20210330160734,73,,0,,0,N
713,BURG_AERN,20210120085858,625,,2,1,0,J
340,340_BRAKKE,20210330142232,110,,0,,0,N
777,777_PTBAN,20201204131921,325,,0,1,0,N
352,352_HAVEN,20210330134637,68,,0,,0,N
74,74_GEER,20201214125228,328,,0,0,200,N
141,141_HDEK,20201217085652,307,,0,0,210,N
147,147_LOODS,20210330113331,19,,0,,0,N
713,BEESTMARKT,20210120084431,18,,0,1,0,J
141,141_STADPL,20201217084938,403,,0,0,210,N
713,GROOTMARKT,20210120092543,65,,0,1,0,J
321,321_PASSAG,20210330153114,25,,0,,0,N
1942,1942_NWBR,20201217100620,233,,0,0,200,N
1942,1942_PRBUZ,20191003110209,377,,0,0,0,N
1942,1942_DEOL,20200804112625,251,,0,0,190,N
1942,1942_CPMUI,20200606155517,95,,0,0,0,N
1942,1942_BRE,20200804100549,45,,0,0,200,N
1942,1942_WES,20200110084644,36,,0,0,210,N
777,777_CPCOU,20200512114331,15,,0,0,0,N
1916,1916_P2,20210507083301,1275,,33,,210,N
664,664_SCHENG,20220222104825,112,,0,,0,N
358,TER_PRAAMP,20210511121446,200,,0,,0,N
358,TER_RAADHU,20210511121636,18,,0,,0,N
358,TER_KOLENH,20210511121351,30,,0,,0,N
400,400_SLUISD,20210512161647,108,,0,,0,N
383,383_BAKPLE,20210512152955,0,,0,,210,N
400,400_BERNPL,20210512161552,107,,0,,0,N
383,383_BRINK,20210512153344,105,,0,,0,N
1729,1729_TRAMW,20210514152806,68,,0,,0,N
1729,1729_COBBE,20210514152344,44,,0,,0,N
664,664_STATP,20220222105254,445,,0,0,0,N
396,396_DEKAM,20210514122019,186,,0,,210,N
396,396_EUROPA,20210514122102,60,,0,,0,N
1729,1729_WILLE,20210514152859,95,,0,,0,N
664,664_SCHENN,20220222105001,171,,0,,0,N
396,396_CAREL,20210514121030,46,,0,,0,N
664,664_STOOM,20220222104601,141,,0,,300,N
396,396_CORNEL,20210514121119,48,,0,,0,N
1729,1729_WITTE,20210514152935,100,,0,,0,N
1729,1729_LANDS,20210514152515,0,,0,,0,N
1729,1729_COUR,20210514152414,60,,0,,210,N
396,396_GERRIT,20210514122154,46,,0,,0,N
1729,1729_RINGW,20210514152611,54,,0,,0,N
678,678_KAP001,20220216101120,60,,0,,0,N
1729,1729_LOOIE,20210514152541,50,,0,,0,N
1729,1729_ROCCA,20210514152653,160,,0,,0,N
189,189_PRSPOO,20220221145758,134,,0,,0,N
1729,1729_GEMEE,20210514152448,52,,0,,0,N
1729,1729_SOPIA,20210514152730,88,,0,,0,N
678,678_PRKAPE,20191003153650,12,,0,0,0,N
189,189_CARP,20210330103917,54,,0,,0,N
285,285_BARTEL,20220221141147,52,,0,,0,N
189,189_TICHEL,20220221124848,26,,0,,0,N
678,678_KAP002,20220216102204,95,,0,,0,N
965,965_NATUUR,20210514150057,150,,0,,0,N
396,396_LAURA,20210514122240,53,,0,,0,N
285,285_SIKKEP,20220221140505,176,,0,,210,N
1729,1729_VLIEG,20210514152832,0,,0,,0,N
1945,1945_DOORS,20220221154716,150,,0,,205,N
307,307_BOEG,20210517154134,84,,0,0,180,N
678,678_KAP004,20220216103316,100,,0,,0,N
285,285_MDRSTR,20220221142755,40,,0,1,0,N
823,823_CPMOE,20210517155038,41,,0,,0,N
285,285_DUISTE,20220222100342,81,,0,,0,N
678,678_KAP005,20220216103333,120,,0,,0,N
285,285_CARP,20191003145259,28,,0,0,0,N
180,180_STAP01,20220221111443,250,,0,,0,N
678,678_PRKAP1,20220216110840,45,,0,,0,N
189,189_DORPS,20220221125954,48,,0,,0,N
285,285_MARKTP,20220221141205,86,,0,,0,N
678,678_KAP006,20220216103345,115,,0,,0,N
678,678_KAP003,20220216102650,175,,0,,0,N
285,285_MICHIE,20220221142017,100,,0,1,0,N
285,285_ZUIDER,20220221141359,204,,0,,0,N
189,189_CARP1,20210330104156,29,,0,,0,N
678,678_CPKAPE,20191008075904,36,,0,0,0,N
1945,1945_DORPS,20220221154306,150,,0,,0,N
285,285_STATIO,20220221141100,19,,0,,0,N
189,189_MIDDEN,20220221125320,94,,0,,0,N
189,189_ANJELI,20220221120836,31,,0,,0,N
189,189_BONGER,20220221121619,25,,0,,0,N
1507,1507_KOETS,20210514141700,30,,0,0,0,N
1507,1507_CUPPE,20210514141458,132,,0,0,0,N
1507,1507_RODEK,20210514141917,45,,0,0,0,N
1507,1507_GEMEE,20210514141529,22,,0,0,0,N
1507,1507_BERKE,20210514141429,100,,0,0,0,N
1507,1507_TOREN,20210514141948,62,,0,0,0,N
1507,1507_KERKE,20210514141601,250,,0,0,0,N
1507,1507_KLOOS,20210514141629,133,,0,0,0,N
1507,1507_KRUIS,20210514141737,300,,0,0,0,N
1507,1507_MERTH,20210514141841,17,,0,0,0,N
1507,1507_LIBRI,20210514141812,83,,0,0,0,N
405,405_PARK,20210416115445,120,,2,1,180,N
405,405_JEUDJE,20210416115410,220,,2,1,200,N
2463,TP3,20210512100831,69,,0,0,0,N
2463,772_HOEK,20210121100315,422,,0,1,210,N
14,PENRREITD,20210511104954,300,,16,1,290,N
14,PENRHAREN,20210511104733,900,,4,1,0,N
14,PENRMEERS,20210511104927,400,,8,1,0,N
14,PENRKARD,20210511104902,880,,8,1,0,N
14,PENRHOOGK,20210511104837,1215,,4,1,0,N
189,189_ANJEL2,20220221123918,24,,0,,0,N
189,189_DIKKEN,20220221121250,84,,0,,0,N
285,285_HWLORD,20220221143608,34,,0,1,0,N
180,180_STAP00,20220221110906,147,,0,,0,N
1945,1945_SPOOR,20220221155058,50,,0,,210,N
189,189_CARP2,20210330104331,21,,0,,0,N
285,285_DEAFSL,20220221141025,31,,0,,0,N
285,285_JACHTL,20220221141300,158,,0,,0,N
285,285_PRSTAT,20220221145055,62,,0,1,0,N
1742,1742_OUV,20220517141032,70,,0,,0,N
1742,1742_DZK,20220517141514,29,,0,,0,N
1742,1742_TUS,20220517113628,88,,0,,0,N
431,431_KLW,20220516155510,73,,0,,0,N
1742,1742_PNK,20220517135048,116,,0,,0,N
1742,1742_DGZ,20220517140504,110,,0,,0,N
431,431_HSP,20220516160252,94,,0,,0,N
296,296_MHCW,20220530171214,106,,0,,0,N
269,269_CPWEZ,20191008083621,67,,0,0,0,N
274,274_DVO,20220608100136,30,,0,,0,N
296,296_GST,20220530165110,228,,0,,210,N
269,269_MEI,20220608131604,240,,0,,0,N
296,296_GRK,20220531095257,384,,0,,0,N
177,177_VHY,20220609134916,27,,0,,0,N
1955,1955_STA,20220609153649,100,,0,,0,N
1955,1955_DZZ,20220609163005,30,,0,,0,N
183,183_VEL,20220614083434,70,,0,,0,N
1903,1903_PAVIL,20220614105954,25,,0,,0,N
1903,1903_GELIM,20220614110023,75,,0,,0,N
1903,1903_STIEG,20220614102304,50,,0,,0,N
1903,1903_AMERI,20220614105824,61,,0,,0,N
1859,1859_P2D,20220614111838,60,,0,,0,N
1859,1859_HEN,20220614130644,75,,0,,0,N
1903,1903_HENDR,20220614102429,38,,0,,0,N
1903,1903_RAADH,20220614110007,48,,0,,0,N
1903,1903_STATP,20220614102242,80,,0,,0,N
1859,1859_PRR,20220614094419,66,,0,,0,N
1859,1859_ZWI,20220614120436,60,,0,,0,N
1903,1903_EIJKE,20220614105912,26,,0,,0,N
1903,1903_GOUWK,20220614105855,52,,0,,0,N
1859,1859_VLE,20220614115224,60,,0,,0,N
1859,1859_CAO,20220614115829,100,,0,,0,N
1903,1903_VELD,20220614102318,53,,0,,0,N
1859,1859_P1D,20220614111504,25,,0,,0,N
1903,1903_KENNE,20220614102346,53,,0,,0,N
1903,1903_JULIA,20220614102401,60,,0,,0,N
1859,1859_STZ,20220614095222,60,,0,,0,N
1903,1903_PRESK,20220614102418,82,,0,,0,N
1903,1903_RONKE,20220614105926,40,,0,,0,N
1950,1950_BOUR2,20210713154404,600,,0,,0,N
1950,1950_HEEM2,20210713154234,52,,0,,0,N
1950,1950_VOGEL,20210713154303,50,,0,,0,N
85,85_DONKER,20210713112215,63,,0,,0,N
1950,1950_OUDEW,20210713154110,40,,0,,0,N
85,85_CPHAUTE,20210713112135,3,,0,,0,N
1950,1950_MOLEN,20210713153806,124,,0,,0,N
38,38_CPALTEV,20210713135122,18,,0,,0,N
38,38_CPNIEUW,20210713135211,27,,0,,0,N
85,85_PETERSB,20210713112019,9,,0,,0,N
1950,1950_HEEM1,20210713154147,102,,0,,0,N
1950,1950_HOOFD,20210713154454,50,,0,,0,N
1950,1950_BOUR1,20210713154337,326,,0,,0,N
1950,1950_MANTS,20210713153839,200,,0,,0,N
1950,1950_MARKT,20210713153727,161,,0,,0,N
632,HOUTTUIN,20201224131338,275,,0,,0,N
632,CASTELLUM,20200817142339,520,,12,,0,N
713,713_ONTHAA,20210716155733,400,,0,,0,N
703,703_CPKR1,20200724100345,8,,0,,0,N
703,703_CPRI2,20220222113326,16,,0,,0,N
703,703_CPRI1,20220222113612,16,,0,0,0,N
703,703_BAKENW,20220222121718,45,,0,,0,N
252,252_KERKP2,20220228110756,61,,0,,0,N
183,183_RAADHU,20220224111019,25,,0,,0,N
703,703_OUDEPL,20220222133754,100,,0,,0,N
252,252_RAADH2,20220228104320,18,,0,,0,N
703,703_MOERPL,20220222133354,128,,0,,0,N
252,252_RAADH1,20220228104019,41,,0,,0,N
252,252_MALDEN,20220228105820,40,,0,,0,N
252,252_HORST1,20220228104741,70,,0,,0,N
703,703_EMMAST,20220222132506,44,,0,,0,N
183,183_MARKT,20220224111533,60,,0,,0,N
183,183_GEEVEL,20220224112447,70,,0,,0,N
855,855_CPT58,20210517114601,16,,0,,0,N
855,GAR_TIVOLI,20201207162622,650,,0,,190,N
299,299_MASIS,20210517152533,340,,0,,205,N
479,479_BURCHT,20200731110322,236,,0,,0,N
299,299_CARPOO,20191029140007,54,,0,,0,N
772,1PRGENNEP,20210415154216,640,,0,,0,N
1952,1952_CPSLO,20210804155837,40,,0,0,0,N
1952,1952_CPZUI,20210804155738,30,,0,,0,N
1952,1952_CPMEE,20210804155800,24,,0,,0,N
718,718_SCHELD,20200731105417,275,,0,,185,N
718,718_FONTEY,20200828102718,300,,0,,210,N
703,703_SPOORL,20220222152628,6,,0,,0,N
703,703_DUMOUL,20220222152009,25,,0,,0,N
703,703_HALTES,20220222152944,12,,0,,0,N
86,86_CPBEEWE,20210809130510,12,,0,,0,N
703,703_MEERPW,20220222122811,100,,0,,0,N
703,703_HOGEWE,20220222132734,75,,0,,0,N
703,703_BURENP,20220222120846,18,,0,,0,N
252,252_PROMEN,20220224121025,59,,0,,0,N
703,703_BURENW,20220222122137,80,,0,,0,N
86,86_PRGORRE,20210809130641,14,,0,,0,N
252,252_KLOOST,20220224122558,92,,0,,0,N
1952,1952_CPSCH,20210809154538,17,,0,,0,N
703,703_HAVEND,20220222131321,44,,0,,0,N
358,GAR_CROWN,20210809131446,750,,0,,195,N
703,703_ZIMMER,20220222151259,8,,0,,0,N
703,703_VOETPO,20220222135345,35,,0,,0,N
34,34_P5,20210810112943,318,,0,0,0,N
599,599_PL53,20191113134127,69,,0,,210,N
599,599_HOOGTU,20191112131250,20,,0,,0,N
599,599_SCHENK,20191112094000,102,,0,,0,N
599,599_NESSE,20191112125250,61,,0,,0,N
599,599_BEVER,20191112131117,508,,0,,0,N
599,599_PERNIS,20191112130729,31,,0,,0,N
599,599_MELAN,20191112131400,80,,0,,0,N
599,599_HOEK,20191112130952,82,,0,,0,N
599,599_PRLOM,20191112124921,236,,0,,0,N
599,599_HOOGZA,20191112130405,229,,0,,0,N
599,599_HOOGPR,20191113133824,229,,0,,0,N
599,599_NOORD,20191112124734,322,,0,,0,N
599,599_CAPEL,20191112130202,430,,0,,0,N
402,402_GOBR,20201229103027,400,,0,,190,N
402,402_GOLD,20201229103241,364,,0,,190,N
373,373_TERHAZ,20210810111429,1200,,0,,0,N
114,114_WILLZU,20210720105227,139,,0,1,0,N
114,114_WEST,20210720100849,453,,2,1,210,N
114,114_NOORD,20210720104242,754,,2,1,0,N
114,114_WILL,20210720103321,567,,6,1,210,N
114,114_VRED,20210826144956,126,,0,1,0,N
983,983_A-POL,20201130055536,0,,0,,0,N
34,34_P6,20210930145522,728,,4,0,210,N
209,209_LAAN,20211006161502,24,,0,,0,N
209,209_AMALIA,20211006161320,52,,0,,0,N
944,944_MAASKA,20211006155405,33,,0,,0,N
209,209_MAURIT,20211006161553,211,,0,,0,N
944,944_PRINSE,20211006155517,74,,0,,0,N
