UNIEKNUMMER;REGISTRATIENR;DOSSIERNR;TYPEKODE;TYPE_OMSCHRIJVING;AARDAANVRKODE;AARDAANVRAAG_OMSCHRIJVING;OMSCHRIJVING;STADSDEELKANTOOR;STATUS;DATUM_INDIENING;DATUM_INGETROKKEN;DATUM_BESCHIKKING;DATUM_EINDE;ADRESNR;ID;STRAATNAAM;STRAATCODE;HUISNUMMER;HUISLETTER;TOEVOEGING;POSTCODE;GELDIG_VANAF;GELDIG_TM;X;Y;LONG;LAT
724566199;686527;02050GGB08;GGB;Grondgebruik;GGI;Inrit;inrit;Stadsdeel Scheveningen;Verleend;2008-12-10;;2009-04-09;;319464;783794;Hellingweg;06860;180;;;2583 DX;2010-10-26;;77917.296;456997.711;4.262289432472145;52.09585700086392
331532114;280185;02422GGB06;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Segbroek;Verleend;2006-12-04;;2007-01-09;2044-01-09;99379;766012;Frederik Ruyschstraat;05370;15;;;2563 VV;2010-10-26;;78666.845;454487.04;4.2737880178720635;52.07339834148577
134311503;689132;00073GGB09;GGB;Grondgebruik;GGI;Inrit;uitweg;Handhavingsorganisatie;Verleend;2009-02-04;;2009-04-02;;321376;828973;Westvlietweg;21358;72;;;2495 AA;2010-10-26;;84888.279;453217.034;4.364781761559815;52.062807467940786
869071057;4159076;00568GGB14;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Prinsegracht 2;Handhavingsorganisatie;Verleend;2014-05-26;;2014-07-14;2050-12-31;226013;829086;Prinsegracht;14450;2;;;2512 GA;2010-10-26;;81046.851;454633.59;4.308465652875127;52.07503832193502
264347615;4135370;01060GGB13;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Frederik Hendriklaan 178;Handhavingsorganisatie;Verleend;2013-09-09;;2013-10-11;2100-10-11;50138;643985;Frederik Hendriklaan;05350;178;;;2582 BK;2010-10-26;;78800.367;456529.239;4.275279009581523;52.091769315323205
302724115;289646;01930GGB07;GGB;Grondgebruik;GGI;Inrit;inrit;Stadsdeel Segbroek;Verleend;2007-11-07;;2007-12-05;;312738;908657;Haviklaan;06680;34;;;2566 XJ;2010-10-26;;77398.162;455175.32;4.255129547268335;52.07940730844831
790412632;289643;01929GGB07;GGB;Grondgebruik;GGI;Inrit;inrit;Stadsdeel Segbroek;Verleend;2007-11-07;;2007-12-05;;312739;908658;Haviklaan;06680;36;;;2566 XJ;2010-10-26;;77387.944;455168.693;4.25498202008918;52.07934632156314
73108999;284576;01138GGB07;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Segbroek;Verleend;2007-05-02;;2007-10-16;;12897;662113;Marnixstraat;11500;55;A;;2518 PW;2010-10-26;;79819.82;454990.349;4.290491743427162;52.07807918354298
769475862;687940;00025GGB09;GGB;Grondgebruik;GGI;Inrit;Hugo Verrieststraat 51;Handhavingsorganisatie;Verleend;2009-01-16;;2009-03-02;;124827;646638;Hugo Verrieststraat;07790;51;;;2524 CB;2010-10-26;;81552.143;452359.459;4.316324226184902;52.05466839719998
447786065;4130539;00820GGB13;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Hadewichstraat 2;Handhavingsorganisatie;Verleend;2013-07-17;;2013-09-12;2037-09-12;238728;899251;Hadewichstraat;06390;2;;;2531 XW;2010-10-26;;80158.968;452724.885;4.295934998702221;52.05776596759547
731052918;4030959;01401GGB10;GGB;Grondgebruik;GGK;Kadegebruik;Het plaatsen van een berging en plantenbakken;Riolen en Water;Verleend;2010-10-25;;2010-10-27;2030-10-27;318594;733642;Veenendaalkade;18460;615;;;2547 XJ;2010-10-26;;78537.775;453138.391;4.272207796946685;52.061260632206604
609013217;4025446;01059GGB10;GGB;Grondgebruik;GGK;Kadegebruik;plaatsen van een berging;Riolen en Water;Verleend;2010-08-10;;2010-09-28;2030-09-28;318578;733657;Veenendaalkade;18460;583;;;2547 XJ;2010-10-26;;78298.979;452924.596;4.268774251498905;52.05930630260682
477102372;4022679;00902GGB10;GGB;Grondgebruik;GGK;Kadegebruik;2 bloempotten;Riolen en Water;Verleend;2010-07-12;;2010-10-27;2030-10-27;318587;733666;Veenendaalkade;18460;601;;;2547 XJ;2010-10-26;;78435.598;453046.912;4.270738600791433;52.06042442220668
716030559;4023024;00936GGB10;GGB;Grondgebruik;GGI;Inrit;Hertzogstraat 50 A, uitwegvergunning;Handhavingsorganisatie;Verleend;2010-07-15;;2010-11-19;;216103;902099;Hertzogstraat;07080;50;A;;2572 VZ;2010-10-26;;79951.992;453752.303;4.292691761223835;52.066971121813786
1460524;4026267;01110GGB10;GGB;Grondgebruik;GGI;Inrit;Kerketuinenweg 12, inrit;Handhavingsorganisatie;Verleend;2010-08-20;;2010-10-07;;214751;912024;Kerketuinenweg;08990;12;;;2544 CW;2010-10-26;;77496.331;452008.225;4.257280377461322;52.05095943880428
405638164;4027048;01162GGB10;GGB;Grondgebruik;GGI;Inrit;Zilverstraat/hoek Kerketuinenweg 28, inritvergunning;Handhavingsorganisatie;Verleend;2010-09-03;;2010-10-07;;262446;912060;Kerketuinenweg;08990;28;;;2544 CW;2010-10-26;;77238.005;451747.616;4.2535742621940615;52.04858123039611
415170173;686653;02058GGB08;GGB;Grondgebruik;GGI;Inrit;uitweg;Handhavingsorganisatie;Verleend;2008-12-15;;2009-03-02;;314152;508629;Willemstraat;19910;45;;;2514 HK;2010-10-26;;81146.585;455587.117;4.30971377575203;52.083620755976305
4213338;4127839;00701GGB13;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Leyweg 299K;Handhavingsorganisatie;Verleend;2013-06-19;;2013-08-01;2029-08-01;253993;659848;Leyweg;10580;299;K;;2545 CJ;2010-10-26;;78311.474;452388.464;4.269076791256334;52.05448996840349
898791071;4018315;00646GGB10;GGB;Grondgebruik;GGI;Inrit;Haviklaan 24, uitwegvergunning;Handhavingsorganisatie;Verleend;2010-05-11;;2010-06-11;;137033;908335;Haviklaan;06680;24;;;2566 XJ;2010-10-26;;77458.474;455213.717;4.256000501781437;52.079760819622976
700744242;671590;00933GGB08;GGB;Grondgebruik;GGI;Inrit;inrit van 4,00 m x 2,70 m;Stadsdeel Segbroek;Verleend;2008-05-15;;2008-06-27;;137046;908346;Haviklaan;06680;37;;;2566 XE;2010-10-26;;77373.719;455189.189;4.254769877335786;52.0795285170263
616481836;4004930;02037GGB09;GGB;Grondgebruik;GGI;Inrit;Elandstraat 301, uitwegvergunning;Handhavingsorganisatie;Verleend;2009-09-22;;2010-01-04;;224050;900372;Elandstraat;04720;301;;;2513 HW;2010-10-26;;80114.661;455173.761;4.294751806556162;52.07976741470818
633686854;4006111;02160GGB09;GGB;Grondgebruik;GGI;Inrit;Capadosestraat 13 A en 15,  in/uitritvergunning;Handhavingsorganisatie;Verleend;2009-10-02;;2010-01-04;;75358;496501;Capadosestraat;02810;13;;;2523 AB;2010-10-26;;81725.517;452773.884;4.318762711396463;52.058415718764735
817333723;4004399;01993GGB09;GGB;Grondgebruik;GSN;Standplaats;uitbreiding reeds bestaande standplaats;Handhavingsorganisatie;Verleend;2009-09-08;;2010-04-12;;130152;793879;Hobbemaplein;07190;50;;;2526 JB;2010-10-26;;80220.263;453677.113;4.296620056736971;52.06633169509627
908097577;4130941;00838GGB13;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Frederik Hendriklaan 250;Handhavingsorganisatie;Verleend;2013-07-22;;2013-08-28;2032-12-31;50073;643658;Frederik Hendriklaan;05350;250;;;2582 BM;2010-10-26;;78764.788;456335.309;4.274803290506103;52.090021632396905
843150735;4075758;00048GGB12;GGB;Grondgebruik;GSN;Standplaats;Frederik Hendriklaan 228 C, standplaatsvergunning;Handhavingsorganisatie;Verleend;2012-01-23;;2012-02-28;;50101;643674;Frederik Hendriklaan;05350;228;;;2582 BL;2010-10-26;;78764.126;456459.387;4.274765887247669;52.091136587975974
68618673;4038816;00079GGB11;GGB;Grondgebruik;GSN;Standplaats;Frederik Hendriklaan t.o. 228, standplaatsvergunning (aardappelen, groente en fruit);Handhavingsorganisatie;Verleend;2011-01-21;;2011-02-02;;50101;643674;Frederik Hendriklaan;05350;228;;;2582 BL;2010-10-26;;78764.126;456459.387;4.274765887247669;52.091136587975974
464295445;4177698;01311GGB14;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Zomer- en winterterras locatie Frederik Hendriklaan 230;Handhavingsorganisatie;Verleend;2014-12-23;;2015-02-17;2100-02-17;50105;643681;Frederik Hendriklaan;05350;230;;;2582 BM;2010-10-26;;78751.292;456377.61;4.274596936160474;52.0903999178671
165275421;4018280;00640GGB10;GGB;Grondgebruik;GGI;Inrit;inrit Jasmijnstraat 34;Handhavingsorganisatie;Verleend;2010-05-11;;2010-07-08;;117638;909025;Jasmijnstraat;08420;34;;;2563 RX;2010-10-26;;78502.378;454065.154;4.271484056613037;52.06958428489315
342811244;683075;01844GGB08;GGB;Grondgebruik;GGI;Inrit;in-en uitrit;Handhavingsorganisatie;Verleend;2008-10-16;;2009-01-30;;124330;911317;Hulststraat;07820;2;;;2563 GC;2010-10-26;;78678.018;454036.068;4.2740518111060695;52.0693471333172
252882571;4028751;01292GGB10;GGB;Grondgebruik;GGI;Inrit;Uitwegvergunning;Handhavingsorganisatie;Verleend;2010-09-29;;2010-10-28;;310715;495558;Bleriotlaan;21254;128;;;2497 EA;2010-10-26;;84829.324;450912.833;4.364395447250373;52.042092277454735
452818591;280114;02409GGB06;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Leidschenveen-Ypenburg;Verleend;2006-11-29;;2006-12-19;;302317;504874;Judostraat;21434;1;;;2492 VA;2010-10-26;;87701.236;454644.238;4.405515042678985;52.0759825290032
983530761;4015648;00460GGB10;GGB;Grondgebruik;GGI;Inrit;IJsvogelhof 1, uitwegvergunning;Handhavingsorganisatie;Verleend;2010-04-01;;2010-05-27;;293759;497614;IJsvogelhof;21323;1;;;2496 PE;2010-10-26;;85255.988;451054.184;4.370584696574955;52.043416426502525
74108901;674289;01109GGB08;GGB;Grondgebruik;GGI;Inrit;inrit van 2,5 m x 4,7 m;Stadsdeel Centrum;Verleend;2008-06-23;;2008-07-17;;293535;505894;Graspieperlaan;21354;25;;;2496 HJ;2010-10-26;;85900.184;451854.896;4.379811431069955;52.05069307524034
447967713;264209;V1019583;GGB;Grondgebruik;GGI;Inrit;een betonnen hellingbaan;Stadsdeel Loosduinen;Verleend;2005-03-21;;2005-03-21;;307587;803871;Loosduinse Uitleg;10815;208;;;2553 AV;2010-10-26;;75855.583;452161.308;4.233329074207298;52.05210318823352
824888387;4050903;00607GGB11;GGB;Grondgebruik;GSN;Standplaats;Frederik Hendriklaan/hoek Willem de Zwijgerlaan, standplaatsvergunning (bloemen en planten);Handhavingsorganisatie;Verleend;2011-05-17;;2011-05-25;;327821;640871;Frederik Hendriklaan;05350;217;;;2582 CB;2010-10-26;;78730.499;456447.514;4.274277944967286;52.091025256082226
80613931;682837;01836GGB08;GGB;Grondgebruik;GGI;Inrit;in-en uitrit;Stadsdeel Centrum;Verleend;2008-09-19;;2009-02-09;;57749;899402;Elandstraat;04720;49;A;;2513 GL;2010-10-26;;80404.81;455375.406;4.2989397656253505;52.08161871518101
946050526;267369;V1022343;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Segbroek;Verleend;2005-07-11;;2006-09-04;;58292;525405;Eendenlaan;04620;8;;;2566 VZ;2010-10-26;;77611.968;455534.577;4.258166516399309;52.08266575144187
458228417;4154439;00348GGB14;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Wagenstraat 117;DECO;Verleend;2014-04-01;;2014-06-02;2050-12-31;162052;506093;Wagenstraat;19270;117;;;2512 AS;2010-10-26;;81431.414;454621.31;4.314076883627073;52.074979187943576
935476145;4132207;00882GGB13;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Wagenstraat 187;Handhavingsorganisatie;Verleend;2013-08-01;;2013-09-05;2100-09-05;236827;502882;Wagenstraat;19270;187;;;2512 AW;2010-10-26;;81586.091;454505.546;4.316357644269444;52.07395936893903
530601164;4125295;00586GGB13;GGB;Grondgebruik;GTN;terrasvergunning;aanvraag Terras locatie Gedempte Gracht 263;Handhavingsorganisatie;Verleend;2013-05-23;;2013-08-01;2023-08-01;314153;785716;Gedempte Gracht;05580;263;;;2512 AM;2010-10-26;;81404.684;454742.409;4.313660926159118;52.07606392628714
324594072;684212;01914GGB08;GGB;Grondgebruik;GGI;Inrit;2 x uitweg;Stadsdeel Centrum;Verleend;2008-10-17;;2008-11-28;;107767;911754;Korte Voorhout;09670;7;;;2511 CW;2010-10-26;;81648.58;455469.272;4.317061777904301;52.082628447661435
410527766;4027045;01161GGB10;GGB;Grondgebruik;GGI;Inrit;Platinaweg/hoek Kerketuinenweg 16, uitritvergunning;Handhavingsorganisatie;Verleend;2010-09-03;;2010-10-07;;210430;911765;Kerketuinenweg;08990;16;;;2544 CW;2010-10-26;;77460.846;451968.491;4.2567721561105785;52.05059739651541
287550634;4389223;01057GGB19;GGB;Grondgebruik;GGS;Stolpersteine;het plaatsen van 2 stolpersteine ter hoogte van de Van Imhoffstraat 39 in Den Haag.;Handhavingsorganisatie;Verleend;2019-10-06;;2019-10-15;;123901;772097;Van Imhoffstraat;07910;39;;;2595 SC;2010-10-26;;83154.677;455395.356;4.339046573772689;52.082161651269836
590386551;4172667;01121GGB14;GGB;Grondgebruik;GGO;Overig op/in straat;Van Meerkerkestraat 9, het plaatsen van een gedenksteen;Handhavingsorganisatie;Verleend;2014-10-24;;2014-11-18;2023-11-18;13949;807194;Van Meerkerkestraat;11660;9;;;2596 TN;2010-10-26;;82153.899;456833.624;4.324141294806396;52.09495630100297
196430215;263486;V1018975;GGB;Grondgebruik;GGI;Inrit;uitweg;Stadsdeel Laak;Verleend;2005-03-01;;2005-04-11;;268118;818444;Neherkade;12454;2756;;;2521 RX;2010-10-26;;81671.149;453173.615;4.317884251679038;52.062000836328465
932507958;278749;02147GGB06;GGB;Grondgebruik;GGI;Inrit;;Stadsdeel Segbroek;Verleend;2006-10-02;;2006-10-30;;123612;650141;Irisstraat;07960;164;;;2565 TP;2010-10-26;;77625.376;454599.252;4.258574229886583;52.07426219489759
964055519;693938;00356GGB09;GGB;Grondgebruik;GGI;Inrit;uitritvergunning;Handhavingsorganisatie;Verleend;2009-04-06;;2009-04-22;;47377;716047;Rietzangerlaan;15200;30;;;2566 SW;2010-10-26;;77032.528;454988.015;4.249839397453573;52.07767269351046
242875929;274591;01468GGB06;GGB;Grondgebruik;GGI;Inrit;uitwegvergunning;Stadsdeel Segbroek;Verleend;2006-04-18;;2006-06-06;;159732;742274;Watervlierstraat;19430;77;;;2563 PW;2010-10-26;;78526.214;453964.229;4.271854254247147;52.0686805950342
