FID,fnode_,tnode_,lpoly_,rpoly_,length_met,stroken_,stroken_id,filenaam,br_links,br_rechts,sourcethm,datum,se_anno_cad_data,gdb_geomattr_data,shape
vlieglijnen_kust_2006.242,0,0,0,0,1115.128,0,0,texel_11,354.6000061,-95.80000305,Stroken_texel,2006-04-17T00:00:00,,,"LINESTRING (110054.6559999995 555381.188000001, 109677.39799999818 556430.561999999)"
vlieglijnen_kust_2006.243,0,0,0,0,1347.653,0,0,texel_12,230.80000305,-169.6000061,Stroken_texel,2006-04-17T00:00:00,,,"LINESTRING (110302.88300000131 555343.938000001, 109805.47700000182 556596.438000001)"
vlieglijnen_kust_2006.244,0,0,0,0,3303.14,0,0,texel_13,217.6000061,-220.3999939,Stroken_texel,2006-04-18T00:00:00,,,"LINESTRING (110565.36699999869 555445, 109407.18699999899 558538.436999999)"
vlieglijnen_kust_2006.245,0,0,0,0,4106.611,0,0,texel_14,207.1000061,-213.3999939,Stroken_texel,2006-04-18T00:00:00,,,"LINESTRING (110834.89799999818 555544.063000001, 109238.36699999869 559327.625)"
vlieglijnen_kust_2006.246,0,0,0,0,4859.335,0,0,texel_15,194,-192,Stroken_texel,2006-04-18T00:00:00,,,"LINESTRING (111123.10200000182 555649.875, 109181.5940000005 560104.5)"
vlieglijnen_kust_2006.247,0,0,0,0,5231.354,0,0,texel_16,196.30000305,-185.80000305,Stroken_texel,2006-04-18T00:00:00,,,"LINESTRING (111374.4299999997 555733.5, 109256.3200000003 560516.875)"
vlieglijnen_kust_2006.248,0,0,0,0,5568.302,0,0,texel_17,195,-197.5,Stroken_texel,2006-04-18T00:00:00,,,"LINESTRING (111658.27299999818 555865.563000001, 109380.24199999869 560946.563000001)"
vlieglijnen_kust_2006.249,0,0,0,0,6211.314,0,0,texel_18,188.1000061,-193.8999939,Stroken_texel,2006-04-24T00:00:00,,,"LINESTRING (111909.10200000182 556011.375, 109360.6559999995 561675.813000001)"
vlieglijnen_kust_2006.250,0,0,0,0,6581.683,0,0,texel_19,197.30000305,-187.8999939,Stroken_texel,2006-04-24T00:00:00,,,"LINESTRING (112197.3200000003 556096.375, 109503.1559999995 562101.375)"
vlieglijnen_kust_2006.251,0,0,0,0,6931.074,0,0,texel_20,195.3999939,-188,Stroken_texel,2006-04-24T00:00:00,,,"LINESTRING (112476.77299999818 556187.375, 109634.6559999995 562508.938000001)"
vlieglijnen_kust_2006.252,0,0,0,0,7313.42,0,0,texel_21,193.69999695,-185.3999939,Stroken_texel,2006-04-24T00:00:00,,,"LINESTRING (112767.52299999818 556249.75, 109776.89799999818 562923.75)"
vlieglijnen_kust_2006.253,0,0,0,0,7656.787,0,0,texel_22,188.1000061,-190.1000061,Stroken_texel,2006-04-24T00:00:00,,,"LINESTRING (113052 556330.063000001, 109908.36699999869 563311.75)"
vlieglijnen_kust_2006.254,0,0,0,0,7967.558,0,0,texel_23,190.5,-190,Stroken_texel,2006-04-24T00:00:00,,,"LINESTRING (113326.89799999818 556450.125, 110051.93800000101 563713.5)"
vlieglijnen_kust_2006.255,0,0,0,0,8253.623,0,0,texel_24,197.80000305,-183.1000061,Stroken_texel,2006-04-17T00:00:00,,,"LINESTRING (113590.8909999989 556574.25, 110202.43800000101 564100.25)"
vlieglijnen_kust_2006.256,0,0,0,0,8580.474,0,0,texel_25,190.8999939,-187.8999939,Stroken_texel,2006-04-17T00:00:00,,,"LINESTRING (113861.3590000011 556690.625, 110336.2809999995 564513.563000001)"
vlieglijnen_kust_2006.257,0,0,0,0,3426.099,0,0,texel_26,141.30000305,-170,Stroken_texel,2006-04-17T00:00:00,,,"LINESTRING (121461.52299999818 575125.188000001, 119382.64799999818 577848.5)"
vlieglijnen_kust_2006.258,0,0,0,0,21947.701,0,0,b02r17,178.6000061,-251.30000305,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (77568.36699999869 457892.7809999995, 63378.8590000011 441148.8440000005)"
vlieglijnen_kust_2006.259,0,0,0,0,19514.52,0,0,b02r18,206.8999939,-389.29998779,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (77778.2890000008 457759.75, 65110.710999999195 442915.5940000005)"
vlieglijnen_kust_2006.260,0,0,0,0,37976.103,0,0,b02r19,167.6000061,-243,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (87662.81300000101 469573.875, 63338.710999999195 440410.1559999995)"
vlieglijnen_kust_2006.261,0,0,0,0,36954.476,0,0,b02r20,195.6000061,-241,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (90133.86699999869 472283.6559999995, 66505.81300000101 443869.7809999995)"
vlieglijnen_kust_2006.262,0,0,0,0,35350.177,0,0,b02r21,176.5,-255.8999939,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (102802.4299999997 502919.8440000005, 88587.54699999839 470553.625)"
vlieglijnen_kust_2006.263,0,0,0,0,31920.256,0,0,b02r22,241.6000061,-250.6000061,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (94204.4299999997 481810.6559999995, 78429.70300000161 454060.688000001)"
vlieglijnen_kust_2006.264,0,0,0,0,37604.975,0,0,b02r23,363.70001221,-197.19999695,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (88475.54699999839 469933.563000001, 64417.8200000003 441030.9690000005)"
vlieglijnen_kust_2006.265,0,0,0,0,35415.158,0,0,b02r24,186,-201.19999695,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (90077.13300000131 471535.438000001, 67440.17199999839 444299.4059999995)"
vlieglijnen_kust_2006.266,0,0,0,0,31227.882,0,0,b02r25,214.3999939,-231.5,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (95786.56199999899 484239.3440000005, 80399.13300000131 457065.688000001)"
vlieglijnen_kust_2006.267,0,0,0,0,32230.14,0,0,b02r26,325.3999939,-359.29998779,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (89670.52299999818 472453.813000001, 102609.4609999992 501972.7190000005)"
vlieglijnen_kust_2006.268,0,0,0,0,33316.222,0,0,b02r27,231.69999695,-202.5,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (101753.1559999995 499477.625, 88345.74199999869 468978.25)"
vlieglijnen_kust_2006.269,0,0,0,0,5791.529,0,0,b02r28,183.3999939,-190.19999695,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (99840.49199999869 493159.4059999995, 99298.63300000131 498925.5309999995)"
vlieglijnen_kust_2006.270,0,0,0,0,9323.479,0,0,b02r29,252.69999695,-212.3999939,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (99986.0700000003 488935, 99154.06300000101 498221.2809999995)"
vlieglijnen_kust_2006.271,0,0,0,0,6048.136,0,0,b02r30,229.1000061,-188.6000061,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (99438.5390000008 492373.4059999995, 98971.31300000101 498403.4690000005)"
vlieglijnen_kust_2006.272,0,0,0,0,8089.434,0,0,b02r31,214.3999939,-211,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (99450 490126.625, 98649.3909999989 498176.3440000005)"
vlieglijnen_kust_2006.273,0,0,0,0,6673.264,0,0,b02r32,186.19999695,-180.1000061,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (99100.67199999839 491599.7809999995, 98443.99199999869 498240.6559999995)"
vlieglijnen_kust_2006.274,0,0,0,0,10728.756,0,0,b02r33,224.19999695,-295.29998779,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (99243.72700000182 487306.4059999995, 98323.50800000131 497995.625)"
vlieglijnen_kust_2006.275,0,0,0,0,7477.394,0,0,b02r34,256.3999939,-190.6000061,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (98695.13300000131 490859.0940000005, 98092.02299999818 498312.125)"
vlieglijnen_kust_2006.276,0,0,0,0,6208.513,0,0,b02r42,180.3999939,-188.69999695,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (100055.50800000131 493153.375, 99527.63300000131 499339.4059999995)"
vlieglijnen_kust_2006.277,0,0,0,0,17923.765,0,0,b02r43,207.19999695,-223.3999939,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (88392.06300000101 469174.063000001, 76929.0940000005 455395.0309999995)"
vlieglijnen_kust_2006.278,0,0,0,0,29897.633,0,0,b02r44,259.6000061,-433.6000061,Stroken_zholland,2006-04-05T00:00:00,,,"LINESTRING (93782.7809999995 480292.75, 79056.5390000008 454273.4059999995)"
