FID,DATUM,VAN_KNPNR,NAAR_KNPNR,STRENGNR,STRENGTYPE,AFVOERTYPE,JAAR,JAAR_RECON,MATERIAAL,VORM,VANBOBPEIL,NARBOBPEIL,BREEDTE,HOOGTE,BODEMBRDT,LENGTE,INSPECTIE,JAARVERV_INDICATIE,DD_BIJGEWERKT,GEOMETRIE
BOR_RIO_LEIDINGEN.144,2022-11-09,10101,10151,1,vuil,gescheiden,1972,1972,beton,rond,6.25,6.4,300,300,130,45.27,2015-03-31,2060,2023-02-01,"LINESTRING (183803.534 425821.022, 183848.183 425828.431)"
BOR_RIO_LEIDINGEN.145,2022-11-09,10102,10103,1,regen,gescheiden,1972,1972,beton,rond,6.44,6.5,300,300,130,40.22,2013-12-04,2083,2023-02-01,"LINESTRING (183632.635 425856.485, 183638.962 425816.791)"
BOR_RIO_LEIDINGEN.146,2022-11-09,10103,10104,1,regen,gescheiden,1972,1972,beton,rond,6.34,6.41,300,300,130,35.98,2015-04-03,2060,2023-02-01,"LINESTRING (183638.962 425816.791, 183674.455 425822.745)"
BOR_RIO_LEIDINGEN.147,2022-11-09,10104,10105,1,regen,gescheiden,1972,1972,beton,rond,6.41,6.47,300,300,130,31.87,2015-04-03,2085,2023-02-01,"LINESTRING (183674.455 425822.745, 183705.286 425828.042)"
BOR_RIO_LEIDINGEN.148,2022-11-09,10105,10106,1,huis,gescheiden,1972,1972,pvc,rond,6.47,7.55,160,160,130,20.63,2017-06-27,2087,2023-02-01,"LINESTRING (183705.286 425828.042, 183726.191 425831.651)"
BOR_RIO_LEIDINGEN.149,2022-11-09,10105,10111,1,regen,gescheiden,1972,1972,beton,rond,6.48,6.56,300,300,130,35.59,2013-12-07,2083,2023-02-01,"LINESTRING (183705.286 425828.042, 183711.234 425792.875)"
BOR_RIO_LEIDINGEN.150,2022-11-09,10107,10108,1,huis,gescheiden,1972,1972,pvc,rond,7.55,7.25,160,160,130,20.94,2016-08-01,2086,2023-02-01,"LINESTRING (183724.737 425829.802, 183704.095 425826.279)"
BOR_RIO_LEIDINGEN.1,2022-11-09,1,1099,1,vuil,buiten gebruik,1955,1955,beton,ei-vormig,6.24,6.28,400,600,140,54.99,,0,2023-02-01,"LINESTRING (185611.719 429217.5, 185559.125 429233.594)"
BOR_RIO_LEIDINGEN.2,2022-11-09,1,1141,1,vuil,gescheiden v,1955,1955,beton,rond,6.03,5.98,1000,1000,180,50.99,2019-05-28,2089,2023-02-01,"LINESTRING (185611.719 429217.5, 185655.016 429244.438)"
BOR_RIO_LEIDINGEN.3,2022-11-09,1,2,1,vuil,gescheiden v,1955,1955,beton,ei-vormig,6.03,6.08,700,1050,150,51.65,2014-08-16,2059,2023-02-01,"LINESTRING (185611.719 429217.5, 185579.249 429176.998)"
BOR_RIO_LEIDINGEN.4,2022-09-05,10,11,1,vuil,gescheiden v,1955,2011,reline beton,ei-vormig,6.55,6.6,700,1050,666,58.06,2014-08-18,2084,2023-02-01,"LINESTRING (185349.848 428787.925, 185321.973 428737.192)"
BOR_RIO_LEIDINGEN.5,2022-09-05,10,9,1,vuil,gescheiden v,1955,2011,reline beton,ei-vormig,6.55,6.56,700,1050,180,57.76,2014-08-22,2084,2023-02-01,"LINESTRING (185349.848 428787.925, 185377.768 428838.609)"
BOR_RIO_LEIDINGEN.6,2022-11-09,100,101,1,vuil,gescheiden v,1964,1964,beton,rond,7.12,7.17,400,400,130,57.76,2014-11-18,2084,2023-02-01,"LINESTRING (185069.513 428286.034, 185041.072 428235.678)"
BOR_RIO_LEIDINGEN.7,2022-11-09,100,14724,1,vuil,gescheiden v,1964,1964,beton,rond,7.12,7.09,400,400,130,25.11,2014-11-18,2084,2023-02-01,"LINESTRING (185069.513 428286.034, 185081.873 428307.807)"
BOR_RIO_LEIDINGEN.8,2022-11-09,10000,10772,1,regen,gescheiden,1970,1970,beton,rond,6.52,6.43,300,300,130,60.93,2015-04-21,2085,2023-02-01,"LINESTRING (183621.875 425511.875, 183680.563 425495.5)"
BOR_RIO_LEIDINGEN.9,2022-11-09,10000,9999,1,regen,gescheiden,1967,1967,beton,rond,6.52,6.61,300,300,130,59.86,2015-10-07,2085,2023-02-01,"LINESTRING (183621.875 425511.875, 183564.047 425527.344)"
BOR_RIO_LEIDINGEN.10,2022-11-09,10002,10003,1,regen,gescheiden,1972,1972,beton,rond,6.12,6.16,400,400,130,28.47,2013-12-08,2083,2023-02-01,"LINESTRING (183563.642 425902.38, 183590.547 425893.031)"
BOR_RIO_LEIDINGEN.11,2022-11-09,10002,Z10001,1,regen,gescheiden,1972,1972,beton,rond,5.75,5.7,400,400,130,21.27,2002-09-10,2072,2023-02-01,"LINESTRING (183563.642 425902.38, 183543.656 425909.656)"
BOR_RIO_LEIDINGEN.12,2022-11-09,10003,10004,1,regen,gescheiden,1972,1972,beton,rond,6.16,6.2,400,400,130,25.03,2016-08-01,2086,2023-02-01,"LINESTRING (183590.547 425893.031, 183588.431 425868.099)"
BOR_RIO_LEIDINGEN.13,2022-11-09,10003,10044,1,regen,gescheiden,1972,1972,beton,rond,6.28,6.35,400,400,130,50.12,2013-12-08,2083,2023-02-01,"LINESTRING (183590.547 425893.031, 183637.766 425876.274)"
BOR_RIO_LEIDINGEN.14,2022-11-09,10004,10005,1,regen,gescheiden,1972,1972,beton,rond,6.2,6.26,400,400,130,58.75,2013-12-04,2083,2023-02-01,"LINESTRING (183588.431 425868.099, 183598.195 425810.169)"
BOR_RIO_LEIDINGEN.15,2022-11-09,10005,10006,1,regen,gescheiden,1972,1972,beton,rond,6.5,6.42,300,300,130,32.06,2016-10-28,2026,2023-02-01,"LINESTRING (183598.195 425810.169, 183603.462 425778.644)"
BOR_RIO_LEIDINGEN.16,2022-11-09,10005,10103,1,regen,gescheiden,1972,1972,beton,rond,6.26,6.34,300,300,130,41.32,2013-12-04,2083,2023-02-01,"LINESTRING (183598.195 425810.169, 183638.962 425816.791)"
BOR_RIO_LEIDINGEN.17,2022-11-09,10006,10007,1,regen,gescheiden,1972,1972,beton,rond,6.42,6.36,300,300,130,32.08,2013-12-04,2083,2023-02-01,"LINESTRING (183603.462 425778.644, 183571.641 425773.369)"
BOR_RIO_LEIDINGEN.18,2022-11-09,10007,10008,1,regen,gescheiden,1972,1972,beton,rond,6.36,6.3,300,300,130,33.08,2013-12-04,2083,2023-02-01,"LINESTRING (183571.641 425773.369, 183538.987 425767.911)"
BOR_RIO_LEIDINGEN.19,2022-11-09,10008,10009,1,regen,gescheiden,1972,1972,beton,rond,6.65,6.5,300,300,130,27.5,2013-12-04,2083,2023-02-01,"LINESTRING (183538.987 425767.911, 183511.87 425763.313)"
BOR_RIO_LEIDINGEN.20,2022-11-09,10008,9901,1,regen,gescheiden,1972,1972,beton,rond,6.3,6.23,300,300,130,49.12,2013-12-04,2058,2023-02-01,"LINESTRING (183538.987 425767.911, 183530.984 425816.375)"
BOR_RIO_LEIDINGEN.21,2022-11-09,10009,10010,1,regen,gescheiden,1972,1972,beton,rond,6.2,6.25,400,400,130,49,2013-12-04,2083,2023-02-01,"LINESTRING (183511.87 425763.313, 183520.053 425715.002)"
BOR_RIO_LEIDINGEN.22,2022-11-09,10009,9910,1,regen,gescheiden,1972,1972,beton,rond,6.2,6.1,400,400,130,39.36,2015-04-17,2085,2023-02-01,"LINESTRING (183511.87 425763.313, 183479.799 425786.123)"
BOR_RIO_LEIDINGEN.23,2022-11-09,10010,10011,1,regen,gescheiden,1972,1972,beton,rond,6.25,6.34,300,300,130,36.6,2013-12-04,2083,2023-02-01,"LINESTRING (183520.053 425715.002, 183556.161 425721.013)"
BOR_RIO_LEIDINGEN.24,2022-11-09,10011,10012,1,regen,gescheiden,1972,1972,beton,rond,6.34,6.4,300,300,130,35.25,2013-12-04,2083,2023-02-01,"LINESTRING (183556.161 425721.013, 183590.898 425727.046)"
BOR_RIO_LEIDINGEN.25,2022-11-09,10012,10013,1,regen,gescheiden,1972,1972,beton,rond,6.4,6.5,300,300,130,51.99,2013-12-03,2083,2023-02-01,"LINESTRING (183590.898 425727.046, 183599.275 425675.729)"
BOR_RIO_LEIDINGEN.26,2022-11-09,10012,10015,1,regen,gescheiden,1972,1972,beton,rond,6.4,6.5,300,300,130,33.26,2013-12-04,2083,2023-02-01,"LINESTRING (183590.898 425727.046, 183623.762 425732.06)"
BOR_RIO_LEIDINGEN.27,2022-11-09,10013,10014,1,regen,gescheiden,1972,1972,beton,rond,6.5,6.6,300,300,130,35.67,2013-12-03,2083,2023-02-01,"LINESTRING (183599.275 425675.729, 183564.091 425669.871)"
BOR_RIO_LEIDINGEN.28,2022-11-09,10016,10017,1,vuil,gescheiden,1972,1972,beton,rond,6.2,6.1,300,300,130,35.89,2015-04-03,2025,2023-02-01,"LINESTRING (183565.585 425668.746, 183600.979 425674.396)"
BOR_RIO_LEIDINGEN.29,2022-11-09,10017,10018,1,vuil,gescheiden,1972,1972,beton,rond,6.1,5.9,300,300,130,55.24,2015-04-03,2025,2023-02-01,"LINESTRING (183600.979 425674.396, 183591.902 425728.929)"
BOR_RIO_LEIDINGEN.30,2022-11-09,10018,10019,1,vuil,gescheiden,1972,1972,beton,rond,5.7,5.6,300,300,130,30.13,2015-04-03,2060,2023-02-01,"LINESTRING (183591.902 425728.929, 183621.791 425733.182)"
BOR_RIO_LEIDINGEN.271,2022-11-09,10198,10199,1,regen,gescheiden,1972,1972,beton,rond,6.45,6.58,300,300,130,35.52,2013-12-06,2083,2023-02-01,"LINESTRING (183806.9 425609.839, 183801.031 425644.877)"
BOR_RIO_LEIDINGEN.272,2022-11-09,10199,10200,1,regen,gescheiden,1972,1972,beton,rond,6.58,6.7,300,300,130,43.52,2013-12-06,2083,2023-02-01,"LINESTRING (183801.031 425644.877, 183793.763 425687.79)"
BOR_RIO_LEIDINGEN.273,2022-11-09,102,103,1,vuil,gescheiden v,1964,1964,beton,rond,7.23,7.29,400,400,130,57.28,2014-05-27,2059,2023-02-01,"LINESTRING (185010.159 428188.027, 184973.618 428143.868)"
BOR_RIO_LEIDINGEN.274,2022-09-05,1020,1008,1,regen,gescheiden v,2006,2006,beton,rond,7.31,7.26,700,700,150,68.84,2006-04-03,2076,2023-02-01,"LINESTRING (184954.015 429132.121, 184987.3 429192.379)"
BOR_RIO_LEIDINGEN.275,2022-11-09,10201,10202,1,regen,gescheiden,1972,1972,beton,rond,6.9,6.7,300,300,130,59.92,2013-12-06,2083,2023-02-01,"LINESTRING (183851.292 425697.403, 183861.012 425638.279)"
BOR_RIO_LEIDINGEN.276,2022-11-09,10202,10203,1,regen,gescheiden,1972,1972,beton,rond,6.7,6.64,300,300,130,25.27,2013-12-06,2083,2023-02-01,"LINESTRING (183861.012 425638.279, 183836.098 425634.138)"
BOR_RIO_LEIDINGEN.277,2022-11-09,10202,10204,1,regen,gescheiden,1972,1972,beton,rond,6.7,6.9,300,300,130,60.04,2013-12-06,2083,2023-02-01,"LINESTRING (183861.012 425638.279, 183920.446 425647.947)"
BOR_RIO_LEIDINGEN.278,2022-11-09,10205,10206,1,vuil,gescheiden,1972,1972,beton,rond,6.8,6.64,300,300,130,40.87,2015-10-28,2015,2023-02-01,"LINESTRING (183861.829 425642.315, 183855.299 425682.662)"
BOR_RIO_LEIDINGEN.279,2022-11-09,10207,10208,1,regen,gescheiden,1972,1972,beton,rond,6.9,6.8,300,300,130,23.39,2013-12-06,2083,2023-02-01,"LINESTRING (183904.37 425666.727, 183927.47 425670.437)"
BOR_RIO_LEIDINGEN.280,2022-11-09,10208,10209,1,regen,gescheiden,1972,1972,beton,rond,6.8,6.7,300,300,130,48.57,2013-12-06,2083,2023-02-01,"LINESTRING (183927.47 425670.437, 183935.627 425622.572)"
BOR_RIO_LEIDINGEN.281,2022-09-05,1021,1036,1,regen,gescheiden v,2006,2006,beton,rond,8,7.96,400,400,130,24.4,2006-05-04,2076,2023-02-01,"LINESTRING (184749.793 428739.63, 184751.424 428764.063)"
BOR_RIO_LEIDINGEN.282,2022-11-09,10210,10211,1,vuil,gescheiden,1972,1972,beton,rond,6.55,6.8,300,300,130,48.72,2015-03-30,2015,2023-02-01,"LINESTRING (183934.471 425620.963, 183926.285 425669.006)"
BOR_RIO_LEIDINGEN.283,2022-11-09,10211,10212,1,vuil,gescheiden,1972,1972,beton,rond,6.8,6.9,300,300,130,23.49,2015-10-28,2085,2023-02-01,"LINESTRING (183926.285 425669.006, 183903.164 425664.887)"
BOR_RIO_LEIDINGEN.284,2022-11-09,10213,10214,1,regen,gescheiden,1972,1972,beton,rond,6.9,6.78,300,300,130,36.03,2013-12-06,2083,2023-02-01,"LINESTRING (183871.529 425633.587, 183877.529 425598.048)"
BOR_RIO_LEIDINGEN.285,2022-11-09,10215,10216,1,vuil,gescheiden,1972,1972,beton,rond,6.78,6.9,300,300,130,35.97,2015-03-30,2025,2023-02-01,"LINESTRING (183875.779 425599.445, 183869.828 425634.916)"
BOR_RIO_LEIDINGEN.286,2022-09-05,10217,9871,1,regen,gescheiden,2010,2010,pvc,rond,8.46,8.32,250,250,10,53.61,2016-02-24,2086,2023-02-01,"LINESTRING (184921.744 423923.659, 184956.565 423881.893)"
BOR_RIO_LEIDINGEN.287,2022-11-09,10218,9411,1,regen,gescheiden,1976,1976,beton,rond,6.33,6.26,300,300,130,53.22,2015-04-15,2085,2023-02-01,"LINESTRING (182233.88 425509.662, 182214.938 425559.375)"
BOR_RIO_LEIDINGEN.288,2022-11-09,10219,4352,1,gemengd,gemengd,1963,1963,beton,ei-vormig,29.24,29.2,300,450,130,8.27,2019-05-17,2089,2023-02-01,"LINESTRING (188675.517 426192.325, 188667.875 426189.156)"
BOR_RIO_LEIDINGEN.289,2022-11-09,1022,1021,1,regen,derde,2006,2006,onbekend,rond,8.05,8,400,400,45,46.72,,0,2023-02-01,"LINESTRING (184725.344 428699.813, 184749.793 428739.63)"
BOR_RIO_LEIDINGEN.290,2022-09-05,10220,9871,1,regen,gescheiden,2010,2010,pvc,rond,8.4,8.32,250,250,10,45.98,2016-02-24,2086,2023-02-01,"LINESTRING (184921.589 423852.126, 184956.565 423881.893)"
BOR_RIO_LEIDINGEN.291,2022-11-09,10221,F1149,1,gemengd,buiten gebruik,1958,1958,beton,rond,18.03,-999.99,300,300,300,52.39,,0,2023-02-01,"LINESTRING (186146.891 426598.917, 186095.175 426607.294)"
BOR_RIO_LEIDINGEN.292,2022-09-05,10222,10223,1,vuil,buiten gebruik,1975,1975,pvc,rond,8.25,8.28,250,250,250,40.4,,0,2023-02-01,"LINESTRING (185040.797 424771.768, 185072.844 424796.372)"
BOR_RIO_LEIDINGEN.293,2022-09-05,10222,F826,1,vuil,buiten gebruik,1975,1975,pvc,rond,8.25,8.03,250,250,250,5.14,,0,2023-02-01,"LINESTRING (185040.797 424771.768, 185037.785 424775.928)"
BOR_RIO_LEIDINGEN.294,2022-09-05,10223,10224,1,vuil,buiten gebruik,1975,1975,pvc,rond,8.28,8.39,250,250,250,43.16,,0,2023-02-01,"LINESTRING (185072.844 424796.372, 185106.894 424822.9)"
BOR_RIO_LEIDINGEN.295,2022-09-05,10224,10227,1,vuil,buiten gebruik,1975,1975,pvc,rond,8.39,8.57,250,250,250,33.51,,0,2023-02-01,"LINESTRING (185106.894 424822.9, 185127.442 424796.458)"
BOR_RIO_LEIDINGEN.296,2022-09-05,10224,F827,1,vuil,buiten gebruik,1975,1975,pvc,rond,8.39,8.44,250,250,250,7.69,,0,2023-02-01,"LINESTRING (185106.894 424822.9, 185112.943 424827.653)"
BOR_RIO_LEIDINGEN.297,2022-09-05,10226,10225,1,vuil,buiten gebruik,1975,1975,pvc,rond,8.65,8.48,250,250,250,33.98,,0,2023-02-01,"LINESTRING (185141.289 424806.713, 185120.282 424833.436)"
BOR_RIO_LEIDINGEN.298,2022-09-05,10227,10226,1,vuil,buiten gebruik,1975,1975,pvc,rond,8.57,8.65,250,250,250,17.27,,0,2023-02-01,"LINESTRING (185127.442 424796.458, 185141.289 424806.713)"
BOR_RIO_LEIDINGEN.299,2022-11-09,10228,10229,1,vuil,gescheiden,1976,1976,beton,rond,5.56,5.61,300,300,130,9.45,2015-04-16,2085,2023-02-01,"LINESTRING (182209.266 425460.906, 182218.719 425461.209)"
BOR_RIO_LEIDINGEN.300,2022-11-09,10228,9445,1,vuil,gescheiden,1976,1976,beton,rond,5.56,5.47,300,300,130,41.98,2015-04-16,2085,2023-02-01,"LINESTRING (182209.266 425460.906, 182193.406 425499.781)"
BOR_RIO_LEIDINGEN.301,2022-11-09,10229,4871,1,vuil,gescheiden,1976,1976,beton,rond,5.56,5.62,300,300,130,2.84,,0,2023-02-01,"LINESTRING (182218.719 425461.209, 182221.558 425461.276)"
BOR_RIO_LEIDINGEN.302,2022-11-09,1023,17409,1,vuil,gescheiden v,1949,1949,beton,rond,8.5,8.32,200,200,130,50.43,,0,2023-02-01,"LINESTRING (184726.813 428697.469, 184754.083 428739.894)"
BOR_RIO_LEIDINGEN.303,2022-09-05,10230,15760-1,1,vuil,gescheiden,2013,2013,beton,rond,11.87,11.87,600,600,600,2.88,2018-10-22,2088,2023-02-01,"LINESTRING (186047.329 425174.682, 186049.362 425175.817)"
BOR_RIO_LEIDINGEN.304,2022-09-05,10231,14396,1,gemengd,gemengd,2008,2008,beton,rond,54.51,54.48,300,300,55,8.84,2015-06-24,2085,2023-02-01,"LINESTRING (190116.88 427165.53, 190122.375 427172.438)"
BOR_RIO_LEIDINGEN.305,2020-03-09,10231,14577,1,regen,gescheiden,2008,2008,pvc,rond,55.42,54.6,200,200,6,4.79,2011-07-02,2081,2023-02-01,"LINESTRING (190116.88 427165.53, 190117.763 427164.852, 190120.01 427167.311, 190120.31 427167.13)"
BOR_RIO_LEIDINGEN.306,2022-09-05,10232,14760,1,gemengd,gemengd,2015,2015,beton,rond,44.65,46.06,300,300,130,70.27,2015-11-23,2085,2023-02-01,"LINESTRING (189066.178 427785.664, 189133.256 427764.839)"
BOR_RIO_LEIDINGEN.307,2022-11-09,10233,10234,1,vuil,gescheiden,2013,2013,pvc,rond,7.55,7.47,250,250,130,21.02,2013-04-22,2083,2023-02-01,"LINESTRING (188202.645 430939.867, 188210.778 430920.769)"
BOR_RIO_LEIDINGEN.308,2022-11-09,10234,10235,1,vuil,gescheiden,2013,2013,beton,rond,7.5,7.62,300,300,130,61.44,2013-04-22,2083,2023-02-01,"LINESTRING (188210.778 430920.769, 188153.054 430899.728)"
BOR_RIO_LEIDINGEN.309,2022-11-09,10234,30265,1,vuil,gescheiden,2013,2013,beton,rond,7.5,7.43,300,300,130,30.37,2013-04-22,2083,2023-02-01,"LINESTRING (188210.778 430920.769, 188228.459 430945.459)"
BOR_RIO_LEIDINGEN.310,2022-11-09,10236,10235,1,vuil,gescheiden,2013,2013,beton,rond,7.74,7.62,300,300,130,60.7,2013-04-22,2083,2023-02-01,"LINESTRING (188133.263 430957.109, 188153.054 430899.728)"
BOR_RIO_LEIDINGEN.311,2022-11-09,10236,10240,1,vuil,gescheiden,2013,2013,beton,rond,7.74,7.97,300,300,130,59.24,2013-04-22,2083,2023-02-01,"LINESTRING (188133.263 430957.109, 188189.044 430977.054)"
BOR_RIO_LEIDINGEN.312,2022-11-09,10237,10236,1,vuil,gescheiden,2013,2013,beton,rond,7.85,7.74,300,300,130,61.57,2013-04-22,2083,2023-02-01,"LINESTRING (188112.491 431015.071, 188133.263 430957.109)"
BOR_RIO_LEIDINGEN.313,2022-11-09,10237,10238,1,vuil,gescheiden,2013,2013,beton,rond,7.86,8.07,300,300,130,56.74,2013-04-22,2083,2023-02-01,"LINESTRING (188112.491 431015.071, 188165.838 431034.401)"
BOR_RIO_LEIDINGEN.314,2022-11-09,10239,10238,1,vuil,gescheiden,2013,2013,pvc,rond,8.16,8.09,250,250,0,21.69,2013-04-22,2083,2023-02-01,"LINESTRING (188158.443 431054.789, 188165.838 431034.401)"
BOR_RIO_LEIDINGEN.315,2022-09-05,1024,1035,1,vuil,gescheiden v,2006,2006,reline beton,rond,8.31,8.24,400,400,130,20.6,2019-10-21,2089,2023-02-01,"LINESTRING (184753.474 428744.142, 184753.795 428764.717)"
BOR_RIO_LEIDINGEN.316,2022-11-09,10241,10240,1,vuil,gescheiden,2013,2013,pvc,rond,8.07,7.98,250,250,0,25.37,2013-04-22,2083,2023-02-01,"LINESTRING (188180.482 431000.932, 188189.044 430977.054)"
BOR_RIO_LEIDINGEN.317,2022-11-09,10242,S81,1,regen,gescheiden,2013,2013,beton,rond,8.45,8.45,300,300,130,6.04,2013-04-22,2083,2023-02-01,"LINESTRING (188150.186 431087.303, 188155.826 431084.939)"
BOR_RIO_LEIDINGEN.318,2022-11-09,10243,10242,1,regen,gescheiden,2013,2013,beton,rond,8.43,8.45,300,300,130,42.78,2013-04-22,2083,2023-02-01,"LINESTRING (188110.565 431073.076, 188150.186 431087.303)"
BOR_RIO_LEIDINGEN.319,2022-11-09,10244,10243,1,regen,gescheiden,2013,2013,beton,rond,8.4,8.43,300,300,130,50.79,2019-01-28,2089,2023-02-01,"LINESTRING (188062.826 431055.738, 188110.565 431073.076)"
BOR_RIO_LEIDINGEN.320,2022-11-09,10245,10244,1,regen,gescheiden,2013,2013,beton,rond,8.4,8.4,300,300,130,12.66,2019-01-28,2089,2023-02-01,"LINESTRING (188058.78 431067.091, 188062.826 431055.738)"
BOR_RIO_LEIDINGEN.321,2022-09-05,10246,10247,1,regen,gescheiden,2013,2013,beton,rond,9.5,9.46,300,300,130,23.35,2013-12-06,2083,2023-02-01,"LINESTRING (187522.111 429183.299, 187543.544 429173.985)"
BOR_RIO_LEIDINGEN.322,2022-09-05,10247,10248,1,regen,gescheiden,2013,2013,beton,rond,9.46,9.45,300,300,130,10.11,2013-12-06,2083,2023-02-01,"LINESTRING (187543.544 429173.985, 187541.471 429164.098)"
BOR_RIO_LEIDINGEN.323,2022-09-05,10248,10251,1,regen,gescheiden,2013,2013,beton,rond,9.45,9.4,300,300,130,27.35,2013-12-06,2083,2023-02-01,"LINESTRING (187541.471 429164.098, 187568.094 429157.748)"
BOR_RIO_LEIDINGEN.324,2022-09-05,10249,10250,1,regen,gescheiden,2014,2014,pvc,rond,11.3,11.16,200,200,130,75.93,2019-05-13,2089,2023-02-01,"LINESTRING (187599.115 429190.746, 187674.121 429178.915)"
BOR_RIO_LEIDINGEN.325,2022-09-05,1025,1019,1,vuil,gescheiden v,2006,2006,beton,rond,7.28,7.1,500,500,140,71.6,2019-10-21,2089,2023-02-01,"LINESTRING (184921.374 429069.497, 184956.626 429132.058)"
BOR_RIO_LEIDINGEN.326,2022-09-05,10250,10254,1,regen,gescheiden,2014,2014,pvc,rond,11.16,10.63,200,200,130,14.01,2019-05-13,2089,2023-02-01,"LINESTRING (187674.121 429178.915, 187676.477 429175.107, 187675.191 429164.944)"
BOR_RIO_LEIDINGEN.327,2022-09-05,10251,10252,1,regen,gescheiden,2013,2013,beton,rond,9.4,9.28,300,300,130,51.73,2013-12-06,2083,2023-02-01,"LINESTRING (187568.094 429157.748, 187619.264 429150.207)"
BOR_RIO_LEIDINGEN.328,2022-09-05,10252,10253,1,regen,gescheiden,2013,2013,beton,rond,9.28,9.19,300,300,130,45.57,2013-12-06,2083,2023-02-01,"LINESTRING (187619.264 429150.207, 187663.324 429161.861)"
BOR_RIO_LEIDINGEN.329,2022-09-05,10253,10254,1,regen,gescheiden,2014,2014,beton,rond,9.19,9.17,300,300,130,12.26,2014-05-14,2084,2023-02-01,"LINESTRING (187663.324 429161.861, 187675.191 429164.944)"
BOR_RIO_LEIDINGEN.330,2022-09-05,10254,Z3500,1,gemengd,gemengd,2014,2014,beton,rond,8.91,8.88,1500,1500,200,17.33,2019-05-12,2089,2023-02-01,"LINESTRING (187675.191 429164.944, 187679.243 429181.791)"
BOR_RIO_LEIDINGEN.331,2022-09-05,10255,10256,1,regen,gescheiden,2014,2014,beton,rond,10.41,10.3,300,300,130,48.76,2014-05-05,2084,2023-02-01,"LINESTRING (187697.059 429168.415, 187745.559 429163.491)"
BOR_RIO_LEIDINGEN.332,2022-09-05,10256,10257,1,regen,gescheiden,2014,2014,beton,rond,10.3,10.2,300,300,130,44.59,2014-05-05,2084,2023-02-01,"LINESTRING (187745.559 429163.491, 187789.721 429157.252)"
BOR_RIO_LEIDINGEN.333,2022-09-05,10257,10258,1,regen,gescheiden,2014,2014,beton,rond,10.2,10.1,300,300,130,51.53,2014-05-05,2084,2023-02-01,"LINESTRING (187789.721 429157.252, 187840.634 429149.574)"
BOR_RIO_LEIDINGEN.334,2022-09-05,10258,10259,1,regen,gescheiden,2014,2014,beton,rond,10.1,10.01,400,400,130,39.47,2014-04-07,2084,2023-02-01,"LINESTRING (187840.634 429149.574, 187875.425 429130.898)"
BOR_RIO_LEIDINGEN.335,2022-09-05,10259,10260,1,regen,gescheiden,2014,2014,beton,rond,10.01,10.05,400,400,130,66.82,2014-03-06,2084,2023-02-01,"LINESTRING (187875.425 429130.898, 187941.781 429122.989)"
BOR_RIO_LEIDINGEN.336,2022-09-05,1026,1020,1,regen,gescheiden v,2006,2006,beton,rond,7.41,7.31,700,700,150,73.4,2011-11-30,2081,2023-02-01,"LINESTRING (184918.686 429067.325, 184954.015 429132.121)"
BOR_RIO_LEIDINGEN.337,2022-09-05,10260,10261,1,regen,gescheiden,2014,2014,beton,rond,8.96,8.99,400,400,130,15.94,2014-03-06,2084,2023-02-01,"LINESTRING (187941.781 429122.989, 187957.426 429119.9)"
BOR_RIO_LEIDINGEN.338,2022-11-09,10261,1762,1,regen,gescheiden,1985,1985,beton,rond,9.99,10.08,500,500,140,32.91,2014-03-06,2084,2023-02-01,"LINESTRING (187957.426 429119.9, 187989.906 429114.594)"
BOR_RIO_LEIDINGEN.339,2022-11-09,10262,30170,1,duiker,water opperv,1970,1970,beton,ei-vormig,-999.99,-999.99,600,900,130,32.16,2018-10-29,2063,2023-02-01,"LINESTRING (188146.242 430433.242, 188173.171 430450.896)"
BOR_RIO_LEIDINGEN.340,2022-09-05,10263,3728,1,gemengd,gemengd,2015,2015,beton,rond,21.24,21.22,300,300,130,7.8,2015-12-11,2085,2023-02-01,"LINESTRING (186604.694 426773.593, 186611.86 426776.555)"
BOR_RIO_LEIDINGEN.341,2022-11-09,10263,3729,1,vuil,gescheiden,2006,2006,pvc,rond,21.27,21.22,200,200,130,31.26,2019-05-03,2089,2023-02-01,"LINESTRING (186604.694 426773.593, 186603.776 426742.342)"
BOR_RIO_LEIDINGEN.342,2022-11-09,10264,3711,1,gemengd,gemengd,2015,2015,beton,rond,22.51,22.25,300,300,130,38.68,2015-11-04,2085,2023-02-01,"LINESTRING (186643.15 426347.452, 186654.488 426310.471)"
BOR_RIO_LEIDINGEN.343,2022-09-05,10265,10266,1,gemengd,gemengd,2015,2015,beton,rond,19.1,19.97,300,300,130,47.1,2015-11-19,2085,2023-02-01,"LINESTRING (186415.901 426655.5, 186408.119 426609.222)"
BOR_RIO_LEIDINGEN.344,2022-09-05,10266,10267,1,gemengd,gemengd,2015,2015,beton,rond,19.97,20.93,300,300,130,49.7,2015-11-19,2085,2023-02-01,"LINESTRING (186408.119 426609.222, 186400.263 426560.193)"
BOR_RIO_LEIDINGEN.345,2022-09-05,10267,10268,1,gemengd,gemengd,2015,2015,beton,rond,20.96,21.1,300,300,130,44.8,2015-10-28,2085,2023-02-01,"LINESTRING (186400.263 426560.193, 186445.017 426560.644)"
BOR_RIO_LEIDINGEN.346,2022-11-09,10267,3650,1,gemengd,gemengd,1952,1952,beton,rond,21.15,21.32,200,200,130,40.32,2020-03-25,2020,2023-02-01,"LINESTRING (186400.263 426560.193, 186397.548 426520.125)"
