OBJECTID,GUID,REF_FYSIEKE_SPOORTAK_PUIC,REF_FYSIEKE_SPOORTAK_NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,PRORAIL_GEBIED,REF_FUNC_SPOORTAK_NAAM_LANG,SPOORSTAAF_LINKS_RECHTS
1984,083170d7-38bb-2aa5-c7de-3b182b6cbb57,52d2f077-7896-4eac-811e-9e51f465f72f,49BV,648.113263,88820.094,437393.427,3.83,89463.639,437470.239,7.257,540,d,540,540_d,Rotterdam Westelijke Splitsing,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,80.800033,"80,800033",81.448219,"81,448219",ProRail,Randstad Zuid,RZ,Baan,Rotterdam,120,Rotterdam,3,VolkerRail,Zuid-Holland Zuid,539_49BV_79.4,Links
1987,2f9ae248-79ca-2537-9c8c-2491824b8c99,26b406c2-bb83-41fa-a4a9-6cbb374c05d9,911R,85.369128,115669.647,495534.21,0.456,115694.751,495452.697,0.47,524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,70.27103,"70,271030",70.355804,"70,355804",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,524_911R_70.2,Links
1988,77758560-1862-18eb-de62-23b277564a0e,ddf65234-3337-42d5-8ed2-4a06c27d8608,1173V,69.335036,120021.61,453963.239,0.519,119986.04,453903.724,0.357,533,,533,533__,Woerden,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,17.531103,"17,531103",17.6,"17,600000",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Woerden,14,ASSET Rail,Midden,533_1173V_17.5,Links
1989,7dc3c6c2-9248-2a34-607f-d5381021a7a1,b5ce53f3-0b1e-4e27-a5f0-e1a778d8e432,69P,2.716038,121547.48,488166.608,5.509,121549.786,488165.173,5.584,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,80.449385,"80,449385",80.452064,"80,452064",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,586_69P_80.4,Links
1990,94a63e9d-b96a-cd1c-c559-ceebd69590a7,a635f3d2-fcea-439a-b3ce-9bf8865b1d5c,916L,2.029611,90382.068,431876.947,3.652,90380.167,431876.236,3.653,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",6.529444,"6,529444",6.531455,"6,531455",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_916L_6.5,Links
1991,992bdb4e-7cd2-5792-6d5f-525fbc2d3324,742d21cd-8121-491c-8079-6f987a39ef58,1675R,957.138156,105985.85,499596.926,1.506,106725.263,500182.455,1.506,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,12.377116,"12,377116",13.334706,"13,334706",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,076_1675R_12.3,Links
1995,a7770501-6fbc-0068-4666-fb8f1aeffcbf,0ed86270-0a6d-4382-a492-3b589dedcdd8,62R,23.018798,35442.747,387867.771,4.773,35462.414,387879.732,4.768,817,j,817,817_j,Vlissingen Sloehaven,Dmkw-Eupww,Denemarkenweg - Europaweg West ,502.431265,"502,431265",502.40818,"502,408180",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,817_62R_502.5,Links
2000,5f18ba2e-b3b3-89a4-f177-3ae774f4711f,fa6c42a7-3e0a-40b7-8549-36c436c924c1,379S,36.597752,78842.766,431626.224,5.088,78806.409,431630.181,5.045,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",18.329477,"18,329477",18.367087,"18,367087",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_379S_18.3,Links
2001,a0be9003-5f86-69ed-c1e5-d0c354ffc263,d09f6c4e-e543-4fab-8bef-09dbb62cbe89,1R,15.592601,255324.363,569603.138,3.013,255334.201,569615.235,3.005,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,14.838257,"14,838257",14.853791,"14,853791",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Drenthe,35,ASSET Rail,Noord,305_1R_14.8,Links
2003,61297411-bb0b-4739-c7ed-b4e6037ecdb9,a4fe866d-81af-49d0-90a6-4a7b5bdff645,21AQ,3.802749,116469.741,408575.221,3.123,116470.544,408571.504,3.124,823,a,823,823_a,Oosterhout Weststad,Hzl-Otw,Hooge Zwaluwe - Oosterhout Weststad ,5.724279,"5,724279",5.728046,"5,728046",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,823_21AQ_5.7,Links
2006,6cd01eb6-a234-ae37-f58a-c88c95327cdf,0729cb95-a770-4681-8394-36545fec945b,901V,38.326366,184155.316,434223.1,9.139,184117.708,434230.485,9.104,938,,938,938__,CUP Valburg,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,2.668372,"2,668372",2.630269,"2,630269",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,A15trace,71,VolkerRail,Zee-Zevenaar,938_901V_2.7,Links
2007,adaefc6e-7a2c-4665-a2ee-2cbeb2d5d2e1,3a7daccc-61ab-4aa0-bf7d-f9bf34e49047,907L,80.354735,132560.29,517594.615,-0.6,132639.573,517581.704,-0.45,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,32.55281,"32,552810",32.631468,"32,631468",Derden - Overig - SHM,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,Noord-West,626_907L_32.5,Links
2009,931c2de8-7358-6711-94f0-f1320a074ef9,5a7ae98d-7254-4e59-9ab2-aa079013df74,301R,88.302573,206493.916,502524.759,3.298,206409.77917398,502498.05390753,3.298,602,a,602,602_a,Herfte Aansl.,Hea-Emn,Herfte Aansl. - Emmen ,4.300365,"4,300365",4.21,"4,210000",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,204_301R_12.6,Links
2011,8f830ec9-4a33-556c-b39c-b2089e1d2b56,fe828074-8c82-45ae-bc27-c72f766bf4bb,2005R,102.240724,149007.21615151,412511.05879024,13.75901249,148926.04126345,412449.19540198,16.23009639,614,a,614,614_a,s Hertogenbosch,Ht-Nm,s-Hertogenbosch - Nijmegen ,23.60002,"23,600020",23.5,"23,500000",ProRail,Zuid,Z,Baan,Betuwe,320,Den Bosch,21,Strukton Rail,Zuid-West,047_2005R_24.1,Links
2012,468c1f57-f6ef-4a35-80bd-9698d618f7d0,63678e46-6bc2-4272-8934-1f37dc6a9a1b,70AV,74.634243,259851.425,593148.761,2.054,259850.468,593074.588,2.099,803,f,803,803_f,Delfzijl Stamlijn Havenschap,Dzsh-Ohm1,Delfzijl Stamlijn Havenschap - Oosterhorn Midden 1 ,80.208328,"80,208328",80.149831,"80,149831",Strukton Rail Short Line,Noord-Oost,NO,Baan,Wadden,420,Groningen,37,Strukton Rail,Noord,803_70AV_80.2,Links
2013,7cb84091-2c1d-706d-0657-f3bc54333e8c,b2c68279-0c27-42dc-b7b8-0a3bb42264e5,435V,6707.120907,203372.583,366317.78,24.821,207135.406,371869.951,24.086,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,58.247634,"58,247634",64.945496,"64,945496",ProRail,Zuid,Z,Baan,De Peel,300,Venlo,27,ASSET Rail,Zuid-Oost,060_435V_58.2,Links
2014,11c3fa42-b6c4-ca2c-122a-f94e46beedbc,9b4a3456-7839-4215-9cb6-1128f28aed4c,1215AR,106.722431,117432.181,520880.874,-1.19500061,117353.337,520809.02,-1.401,619,,619,619__,Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,34.500057,"34,500057",34.608473,"34,608473",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Heerhugowaard,6,VolkerRail,Noord-West,073_1215AR_21.9,Links
2015,db0aef74-d613-b459-07a8-baeacdd57eea,b1cedfd9-88b4-4646-a1e7-3872bd948f1b,53V,9.2759,111043.859,516904.714,2.253,111035.488,516900.719,2.292,620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,42.116006,"42,116006",42.12532,"42,125320",ProRail,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,620_53V_42.1,Links
2018,3756a60c-9e6b-f3b1-9886-a2555682fd5b,cd062983-c84c-4a07-bd17-16f87a125cab,1203AL,930.931099,68527.018,439370.216,10.721,67701.873,439766.132,11.009,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",32.808877,"32,808877",33.738129,"33,738129",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_1203AL_32.7,Links
2020,1c0eb1d6-5e47-fde6-f721-11e9224b2a9e,d266dbc7-46df-4438-8966-20f451fad419,934L,84.087342,172308.065,560280.296,0.85,172372.41,560334.429,0.91,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,22.295624,"22,295624",22.211713,"22,211713",ProRail,Noord-Oost,NO,Baan,Wadden,420,Friesland,36,Strukton Rail,Noord,008_934L_22.3,Links
2021,7a1e1a57-65ee-8b72-6d8d-cc158c4c34c4,a5d44a8f-c262-4691-abf8-ee6555019659,245L,739.80184,209719.918,522526.023,2.833,209852.432,523253.376,2.259,502,b,502,502_b,Meppel,Zl-Lw,Zwolle - Leeuwarden ,100.281421,"100,281421",101.020166,"101,020166",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Drenthe,35,ASSET Rail,Noord,502_245L_100.2,Links
2022,fa14dfcf-cf46-e758-caeb-8f3bec7b4e0e,c9e52233-8b7a-49fb-92dd-c14bfc873056,41AR,188.03984,240836.396,486748.224,11.64099976,240981.76,486629.829,11.388,606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,0.000145,"0,000145",0.19224,"0,192240",ProRail,Noord-Oost,NO,Baan,Twente,410,Twente,32,VolkerRail,Oost,606_41AR_37.5,Links
2025,fb7e63a3-576e-54b5-0776-854301573c21,947a7098-78c4-42a9-acb8-88b966d221a2,3029V,62.018605,125050.672,485160.909,2.623,125107.412,485136.244,2.442,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.117279,"905,117279",905.200038,"905,200038",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,927_3029V_905.1,Links
2028,0c969694-d3f3-e5e0-bec3-b83726fe9972,3d5d33ef-c528-4f2d-b833-7df377af140f,1011R,199.382008,95700.603,433237.846,-0.161,95789.341,433059.373,-0.137,664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,42.836511,"42,836511",42.644991,"42,644991",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,664_1011R_42.9,Links
2029,b32b0d51-da54-0eda-2ac6-80bfa72304f7,d6581bdc-104f-4449-be44-7900fce123cb,901L,378.469457,168640.227,438101.93,7.906,168262.732,438118.536,7.974,042,,42,042__,Vork - Kesteren,Est-Gdm,Elst - Geldermalsen ,20.634723,"20,634723",21.014686,"21,014686",ProRail,Noord-Oost,NO,Baan,Gelre,400,Maas en Waal,28,ASSET Rail,Oost,042_901L_20.6,Links
2033,7ad9eb9d-c1b5-0a13-42a3-c7c966e593c5,eba47bb1-6345-49e3-8bcc-8e022efc4da5,1061AL,122.796151,112220.125,400733.54,5.982,112335.88,400774.522,6.026,544,b,544,544_b,Breda,Rsd-Bd,Roosendaal - Breda ,23.315717,"23,315717",23.438969,"23,438969",ProRail,Zuid,Z,Baan,Brabant,330,Breda,20,ASSET Rail,Zuid-West,544_1061AL_23.3,Links
2034,a185dc82-7394-a79a-3b9d-094abecfdd50,392efccd-e75a-410e-b83f-a4a5243346bb,941V,42.977147,40438.924,386111.39,2.721,40424.385,386151.791,2.707,817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,114.320126,"114,320126",114.26952,"114,269520",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,817_941V_114.3,Links
2036,e5629194-8808-995b-3d42-bc0b61bb7a6b,28d50872-41ad-4204-8c7f-7ab194918917,210R,274.235714,88853.404,433567.776,2.974,88822.107,433839.964,3.119,468,a,468,468_a,Rotterdam Eemhaven,Whz-Rol,"Rotterdam, Emplacement Waalhaven Zuid - Rondolaan ",101.916121,"101,916121",102.192578,"102,192578",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,468_210R_101.9,Links
2037,97997f7f-9726-998c-a89b-a9a40f2ed6d4,13a0adfd-7e57-45b5-b80d-5e8347660815,7123V,53.450905,103041.224,422089.672,3.77,102987.825,422092.027,3.9,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,104.418268,"104,418268",104.471895,"104,471895",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,805_7123V_104.4,Links
2038,f1f9c9ca-5a00-84ec-913f-206350026add,bb5faa63-73fa-4bee-bc41-2cc81082899a,1123BL,79.318196,107844.382,478406.147,0,107908.969,478452.188,-0.421,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,19.246057,"19,246057",19.166481,"19,166481",ProRail,Randstad Noord,RN,Baan,Kennemerland,240,Haarlem,8,Strukton Rail,Noord-West,133_1123BL_19.3,Links
2039,03066a46-efd5-87c3-2d03-214e12e2704b,440fdae0-5967-4357-9a5f-81c2babd2830,905L,12.399881,207999.642,376632.955,20.358,207988.998,376639.316,20.38,516,a,516,516_a,Blerick,Vl-Ehv,Venlo - Eindhoven ,2.002404,"2,002404",2.014781,"2,014781",ProRail,Zuid,Z,Baan,De Peel,300,Venlo,27,ASSET Rail,Zuid-Oost,516_905L_2.0,Links
2041,e2a780b5-486b-997e-2eeb-b123d16491ac,428635eb-825b-4375-8d56-7112b819db29,40L,15.733445,258798.146,593586.541,1.677,258811.347,593577.981,1.609,803,h,803,803_h,Delfzijl Stamlijn Havenschap,Dz-Dzsh,Delfzijl - Delfzijl Stamlijn Havenschap ,102.705215,"102,705215",102.720586,"102,720586",ProRail,Noord-Oost,NO,Baan,Wadden,420,Groningen,37,Strukton Rail,Noord,803_40L_102.7,Links
2042,5e971903-83dc-1db5-891a-fd201d9269d3,83591b32-892b-4d4a-9d03-999106f59aca,159L,4681.376248,161294.215,451163.544,12.282,165184.665,448735.725,7.679,109,,109,109__,Rhenen - De Haar Aansl.,Rhn-Har,Rhenen - De Haar Aansl. ,37.200021,"37,200021",32.514873,"32,514873",ProRail,Randstad Noord,RN,Baan,Eemland,200,Maarn,16,ASSET Rail,Midden,562_159L_60.9,Links
2045,d72906b4-73f7-885a-090a-1935a5d2609c,e9980968-5666-4fea-86d5-f56ad360b08c,821L,288.841525,189309.452,444396.975,28.71,189022.044,444425.703,29.66,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,90.890283,"90,890283",90.608281,"90,608281",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,508_821L_90.9,Links
2046,0a071fce-cf9e-a285-ec38-4e8ad05e42ca,5a4470fe-4cb5-4810-a1ff-5780ec9a7610,361AL,784.396952,231300.765,541063.371,13.45,231456.518,541832.146,13.981,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,33.346593,"33,346593",34.128369,"34,128369",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Drenthe,35,ASSET Rail,Noord,012_361AL_33.3,Links
2047,e41b7dc4-d493-4a1d-b0b5-5b0d5abad370,b40f827d-a101-43d2-ab85-743de83a7379,181L,630.81597,174352.219,448929.229,0,174957.617,448751.979,0,613,,613,613__,Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,75.172788,"75,172788",75.802747,"75,802747",ProRail,Noord-Oost,NO,Baan,Veluwe,430,Gelderse Vallei,29,Strukton Rail,Oost,613_181L_75.1,Links
2049,d1b89b9c-3939-5f48-68a9-5c5b7dc1f018,3b1fdb3d-a4bf-43e6-a673-1b54a67ce2eb,1037R,336.903453,257330.779,471479.111,40.668,257661.919,471541.161,40.507,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,53.130315,"53,130315",53.468154,"53,468154",ProRail,Noord-Oost,NO,Baan,Twente,410,Twente,32,VolkerRail,Oost,028_1037R_53.1,Links
2050,843c2a2a-fc06-4f28-a56c-882e5f12fd9b,35c9459b-fda8-4337-902c-b44681c18f79,979R,184.256012,86176.683,454407.68,-0.628,86334.035,454313.665,-1.104,922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,18.281843,"18,281843",18.116029,"18,116029",Derden - Overig - NS Onderhoud & Service (vastgesteld op 03-04-2018),Randstad Zuid,RZ,Baan,Den Haag,110,Den Haag,2,VolkerRail,Zuid-Holland Noord,922_979R_18.3,Links
2051,4e1f1c6b-3ea9-8d69-9740-599b47fbf733,c51d042d-fe67-44be-8fc4-35b4d74007bf,29R,258.671926,186977.647,427852.394,23.571,187074.449,427615.299,23.652,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,17.600401,"17,600401",17.851661,"17,851661",ProRail,Noord-Oost,NO,Baan,Gelre,400,Maas en Waal,28,ASSET Rail,Oost,514_29R_17.6,Links
2052,eea459ee-f13f-8a47-bbfa-72db1ce966fb,abff9881-e4ca-4245-9e0c-747f0308de3e,1005BR,1699.774302,93759.795,465496.177,5.281,94116.555,467081.221,3.061,146,,146,146__,Warmond - Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,44.499973,"44,499973",42.799976,"42,799976",ProRail,Randstad Zuid,RZ,Baan,Rijn en Gouwe,100,Leiden,1,BAM Rail,Zuid-Holland Noord,534_1005BR_44.6,Links
2053,f756880a-c286-fdbf-ef01-4fb6e0a1fa54,5ad1f10d-0b8c-434a-80b1-2596f01b10b8,1521R,889.39139,61595.683,439232.179,5.186,61299.86,440070.869,5.219,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,0.951284,"0,951284",1.840169,"1,840169",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,478_1521R_0.9,Links
2059,4b3a01d8-a640-80c0-947f-1b05392f175d,659e14f2-f7c5-412f-af3c-fc5a881a144b,161AQ,97.86204,95421.66,433938.965,0.135,95377.193,434026.141,0.135,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,43.573693,"43,573693",43.6688,"43,668800",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,163_161AQ_43.6,Links
2061,f6237ae2-61f4-56da-61c8-7839296c28eb,f239a772-961b-4749-af64-75ba716a6caf,1301BL,13.731045,119428.946,489159.254,5.777,119415.215,489159.289,5.646,525,c,525,525_c,Amsterdam Singelgracht Aansl.,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,180.458829,"180,458829",180.445125,"180,445125",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,525_1301BL_180.5,Links
2063,f3fd13e8-83f1-b06f-57ed-51c664583131,c5a0790e-d630-42f0-b3ff-be4cb758fda9,213T,97.77259,89154.125,431886.948,3.992,89251.3,431877.653,3.889,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",7.777096,"7,777096",7.682386,"7,682386",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_213T_7.8,Links
2069,6885dce9-d1a9-d724-771a-6e594b959d15,60f40198-0319-4f9c-8b18-7a59a036a4fd,45R,39.76897,189299.348,491279.312,11.556,189331.801,491302.281,11.514,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,69.643452,"69,643452",69.682571,"69,682571",ProRail,Noord-Oost,NO,Baan,Veluwe,430,Gelderland,33,Strukton Rail,Oost,017_45R_69.6,Links
2071,0fce9d13-9f0e-6ed7-de3f-fdc49d7cf722,09f81ea4-5bdf-4ecc-9416-0b11a6808f8d,25AV,139.575203,160391.638,383925.508,21.983,160305.1,384034.988,22.316,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,57.8,"57,800000",57.660509,"57,660509",ProRail,Zuid,Z,Baan,Brabant,330,Boxtel,23,ASSET Rail,Zuid-West,618_25AV_58.5,Links
2072,c9772a90-f8e8-99fe-c46c-30eb55cd8f35,17946b5b-5b32-4afc-bd2a-10d2a2552a54,ST_X0591,958.548689,63635.522,438954.442,5.407,62732.097,438634.069,5.214,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",38.466821,"38,466821",39.425586,"39,425586",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_ST_X0591_38.5,Links
2073,a5af70c9-c313-4620-a49a-bff64389c385,aa3b6bdc-3937-4702-b9d0-81b4059a22e8,46V,22.939744,214490.041,427734.424,17.948,214467.145,427735.84,18.004,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,61.164376,"61,164376",61.187261,"61,187261",Derden - Overig - DB Netz,,,Baan,,,,,,,779_46V_61.2,Links
2074,395ebabc-d70f-4626-a6f9-c45d90bba0b6,e453d6f1-7d85-4ef2-aeda-da8d83128754,0986R,71.726738,62128.917,440275.406,5.098,62176.899,440222.981,5.135,475,a,475,475_a,Rotterdam Maasvlakte,Mvt-Mvtm,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Missouriweg ",1.346881,"1,346881",1.413292,"1,413292",Strukton Rail Short Line,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,475_0986R_1.3,Links
2075,0a5ee41a-76d0-a7f5-0e4a-f397dc992f7a,24072e7a-e143-4091-a128-5b36fd54ab7e,2193L,41.484995,105358.14447128,475892.7865436,-3.90030557,105381.797,475926.862,-3.701,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,144.331599,"144,331599",144.372717,"144,372717",ProRail,Randstad Noord,RN,Baan,Kennemerland,240,Haarlem,8,Strukton Rail,Noord-West,166_2193L_144.2,Links
2077,d3ce6557-4bff-9da8-5f2a-5a0a5d5ed965,678d33cb-af20-48ba-8acd-a3447a29ba8d,251V,389.052095,81750.749,432233.49,4.613,81647.99651173,431890.66130854,4.88907287,470,a,470,470_a,Botlek,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",100.491593,"100,491593",100.1,"100,100000",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,470_251V_100.5,Links
2078,5657f385-4756-438f-a4cc-3508e056709c,04c9679b-7a83-49b3-b0c4-c40979547913,45V,224.941914,36642.67912924,385690.41608194,4.63,36596.938,385888.404,4.719,817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,120.569563,"120,569563",120.813822,"120,813822",Derden - Overig - Invista Polyester,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,817_45V_120.3,Links
2079,d6ac5fad-4ea1-8fd3-f255-7c228aad742b,f5a41753-d3af-4a5d-9f64-df4569608bb4,189L,111.090857,210222.786,474095.325,9.042,210302.58,474018.271,8.942,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,40.867921,"40,867921",40.758689,"40,758689",ProRail,Noord-Oost,NO,Baan,Veluwe,430,IJsselstreek,31,Strukton Rail,Oost,503_189L_40.9,Links
2080,ea9303c8-e10f-47a4-b6a1-a848e31b7318,3ff67fd9-9766-4ad1-b69a-deca9e645c1f,KKKR,226.018799,185269.304,340331.607,30.483,185261.385,340557.411,30.593,851,a,851,851_a,Born Franciscushaven,Bon-Bonoh,Born-Born Overlaadhaven ,101.382481,"101,382481",101.607707,"101,607707",Strukton Rail Short Line,Zuid,Z,Baan,Limburg,340,Roermond,25,Strukton Rail,Zuid-Oost,851_KKKR_101.4,Links
2081,504a3365-a8ca-7645-d8ce-49cc18ccb1a9,1daa0e9a-7f54-434d-be38-7b4f69dcbc45,1103L,335.616763,157435.897,575962.746,1.275,157770.596,575987.549,1.077,001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,0.985395,"0,985395",1.321043,"1,321043",ProRail,Noord-Oost,NO,Baan,Wadden,420,Friesland,36,Strukton Rail,Noord,001_1103L_1.0,Links
2083,6deaa35c-9dcd-f16b-97f2-c9d1b0703d6b,5a7ae98d-7254-4e59-9ab2-aa079013df74,301R,8185.205518,214543.706,501413.133,3.298,206493.916,502524.759,3.298,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,12.48004,"12,480040",4.300365,"4,300365",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,204_301R_12.6,Links
2085,abc4b45b-9a07-d5cc-ddb3-51647350e74c,9100923b-eb56-4438-aa76-9539ef5e5568,3325R,136.84261,124720.962,485527.138,2.447,124845.427,485474.634,0,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.61356,"904,613560",904.755549,"904,755549",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,927_3325R_904.6,Links
