FID,knooppunt,soort,landsdeel,kwaliteit_,capaciteit,ketenmobil,netwerkont,klanttevre,fietscapac,transferca,groei_reiz,ontwikkeli,verdeling_,wensknoopp,soort_gesp,sqm100,sqm200,sqm300,sqm400,sqm500,sqm600,sqm700,sqm800,sqm900,sqm1000,sqm1100,sqm1200,sqm1300,sqm1400,sqm1500,sqmtotal,sqmtotalge,rank,filter200,data_origi,long,lat,gdb_geomattr_data,shape
ov_knooppunt_buffer.155,Wijhe,1,Oost,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,68,68,25,0,Top10NL,6.14112394,52.39106393,,"POLYGON ((207320.27600000054 489513.1308000013, 207301.0612999983 489318.0405000001, 207244.15549999848 489130.44739999995, 207151.74560000002 488957.56060000136, 207027.38280000165 488806.0240000002, 206875.8462000005 488681.66120000184, 206702.9593999982 488589.25129999965, 206515.36630000174 488532.3454999998, 206320.27600000054 488513.1308000013, 206125.18569999933 488532.3454999998, 205937.59259999916 488589.25129999965, 205764.70580000058 488681.66120000184, 205613.16919999942 488806.0240000002, 205488.80640000105 488957.56060000136, 205396.39649999887 489130.44739999995, 205339.49069999903 489318.0405000001, 205320.27600000054 489513.1308000013, 205339.49069999903 489708.2210999988, 205396.39649999887 489895.814199999, 205488.80640000105 490068.7010000013, 205613.16919999942 490220.2375999987, 205764.70580000058 490344.6004000008, 205937.59259999916 490437.01029999927, 206125.18569999933 490493.9160999991, 206320.27600000054 490513.1308000013, 206515.36630000174 490493.9160999991, 206702.9593999982 490437.01029999927, 206875.8462000005 490344.6004000008, 207027.38280000165 490220.2375999987, 207151.74560000002 490068.7010000013, 207244.15549999848 489895.814199999, 207301.0612999983 489708.2210999988, 207320.27600000054 489513.1308000013))"
ov_knooppunt_buffer.156,Wolfheze,1,Oost,1,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1879,0,0,0,0,0,1879,1879,46,1,Top10NL,5.79216593,52.00563887,,"POLYGON ((183806.01590000093 446440.6431999989, 183786.8011999987 446245.5529000014, 183729.89539999887 446057.95980000123, 183637.48550000042 445885.0729999989, 183513.12269999832 445733.53649999946, 183361.5861000009 445609.1735999994, 183188.69929999858 445516.76370000094, 183001.1061999984 445459.8579999991, 182806.01590000093 445440.6431999989, 182610.92559999973 445459.8579999991, 182423.33249999955 445516.76370000094, 182250.44570000097 445609.1735999994, 182098.90909999982 445733.53649999946, 181974.54630000144 445885.0729999989, 181882.13639999926 446057.95980000123, 181825.23059999943 446245.5529000014, 181806.01590000093 446440.6431999989, 181825.23059999943 446635.7336000018, 181882.13639999926 446823.32669999823, 181974.54630000144 446996.21350000054, 182098.90909999982 447147.75, 182250.44570000097 447272.11290000007, 182423.33249999955 447364.5227999985, 182610.92559999973 447421.4285000004, 182806.01590000093 447440.6431999989, 183001.1061999984 447421.4285000004, 183188.69929999858 447364.5227999985, 183361.5861000009 447272.11290000007, 183513.12269999832 447147.75, 183637.48550000042 446996.21350000054, 183729.89539999887 446823.32669999823, 183786.8011999987 446635.7336000018, 183806.01590000093 446440.6431999989))"
ov_knooppunt_buffer.157,Zaandam Kogerveld,1,Noordvleugel,1,0,1,1,1,0,0,0,1,3,0,1,0,0,0,0,0,98,3,95,0,861,0,0,0,0,0,1057,1649,48,1,Top10NL,4.81890931,52.45677159,,"POLYGON ((117372.55359999835 496708.4813000001, 117353.33889999986 496513.3909999989, 117296.43310000002 496325.7978999987, 117204.02320000157 496152.91110000014, 117079.66039999947 496001.374499999, 116928.12379999831 495877.0117000006, 116755.23699999973 495784.60179999843, 116567.64389999956 495727.6959999986, 116372.55359999835 495708.4813000001, 116177.46330000088 495727.6959999986, 115989.8702000007 495784.60179999843, 115816.9833999984 495877.0117000006, 115665.44680000097 496001.374499999, 115541.08399999887 496152.91110000014, 115448.67410000041 496325.7978999987, 115391.76830000058 496513.3909999989, 115372.55359999835 496708.4813000001, 115391.76830000058 496903.5716000013, 115448.67410000041 497091.1647000015, 115541.08399999887 497264.05150000006, 115665.44680000097 497415.5881000012, 115816.9833999984 497539.9508999996, 115989.8702000007 497632.36080000177, 116177.46330000088 497689.2666000016, 116372.55359999835 497708.4813000001, 116567.64389999956 497689.2666000016, 116755.23699999973 497632.36080000177, 116928.12379999831 497539.9508999996, 117079.66039999947 497415.5881000012, 117204.02320000157 497264.05150000006, 117296.43310000002 497091.1647000015, 117353.33889999986 496903.5716000013, 117372.55359999835 496708.4813000001))"
ov_knooppunt_buffer.158,Zaandijk Zaanse Schans,1,Noordvleugel,1,0,1,0,1,0,0,0,1,3,0,1,0,0,0,0,0,8387,2287,7759,0,205,0,0,0,0,0,18639,74569,1,1,Top10NL,4.80504494,52.46918119,,"POLYGON ((116441.29560000077 498096.7133000009, 116422.08089999855 497901.6229999997, 116365.1752000004 497714.02980000153, 116272.76520000026 497541.1429999992, 116148.40239999816 497389.60649999976, 115996.8658999987 497265.2437000014, 115823.97910000011 497172.83370000124, 115636.38589999825 497115.9279999994, 115441.29560000077 497096.7133000009, 115246.20529999956 497115.9279999994, 115058.61219999939 497172.83370000124, 114885.72540000081 497265.2437000014, 114734.18879999965 497389.60649999976, 114609.82600000128 497541.1429999992, 114517.4160999991 497714.02980000153, 114460.51029999927 497901.6229999997, 114441.29560000077 498096.7133000009, 114460.51029999927 498291.80359999835, 114517.4160999991 498479.3966999985, 114609.82600000128 498652.28350000083, 114734.18879999965 498803.82009999827, 114885.72540000081 498928.18290000036, 115058.61219999939 499020.5927999988, 115246.20529999956 499077.49859999865, 115441.29560000077 499096.7133000009, 115636.38589999825 499077.49859999865, 115823.97910000011 499020.5927999988, 115996.8658999987 498928.18290000036, 116148.40239999816 498803.82009999827, 116272.76520000026 498652.28350000083, 116365.1752000004 498479.3966999985, 116422.08089999855 498291.80359999835, 116441.29560000077 498096.7133000009))"
ov_knooppunt_buffer.159,Zaltbommel,1,Oost,1,0,0,0,0,1,1,0,1,3,0,1,0,0,213,609,18,0,200,0,0,0,0,0,0,0,0,1040,6873,23,1,Top10NL,5.26337069,51.8078157,,"POLYGON ((147459.80700000003 424361.2586000003, 147440.59230000153 424166.1682999991, 147383.68659999967 423978.5751999989, 147291.27659999952 423805.68840000033, 147166.91380000114 423654.1517999992, 147015.37730000168 423529.7890000008, 146842.49049999937 423437.3790999986, 146654.8973999992 423380.4732999988, 146459.80700000003 423361.2586000003, 146264.71669999883 423380.4732999988, 146077.12359999865 423437.3790999986, 145904.23680000007 423529.7890000008, 145752.7003000006 423654.1517999992, 145628.33740000054 423805.68840000033, 145535.92749999836 423978.5751999989, 145479.02180000022 424166.1682999991, 145459.80700000003 424361.2586000003, 145479.02180000022 424556.3489000015, 145535.92749999836 424743.94200000167, 145628.33740000054 424916.82880000025, 145752.7003000006 425068.3654000014, 145904.23680000007 425192.7281999998, 146077.12359999865 425285.13809999824, 146264.71669999883 425342.0439000018, 146459.80700000003 425361.2586000003, 146654.8973999992 425342.0439000018, 146842.49049999937 425285.13809999824, 147015.37730000168 425192.7281999998, 147166.91380000114 425068.3654000014, 147291.27659999952 424916.82880000025, 147383.68659999967 424743.94200000167, 147440.59230000153 424556.3489000015, 147459.80700000003 424361.2586000003))"
ov_knooppunt_buffer.160,Zandvoort aan Zee,1,Noordvleugel,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,2186,1123,930,869,948,0,1116,0,0,0,0,0,7172,34125,5,1,Top10NL,4.53131045,52.37583847,,"POLYGON ((97718.38670000061 487896.03339999914, 97699.17199999839 487700.94310000166, 97642.26619999856 487513.3500000015, 97549.8563000001 487340.4631999992, 97425.49350000173 487188.9266999997, 97273.95690000057 487064.56379999965, 97101.07009999827 486972.1539000012, 96913.47700000182 486915.24819999933, 96718.38670000061 486896.03339999914, 96523.29630000144 486915.24819999933, 96335.70320000127 486972.1539000012, 96162.81639999896 487064.56379999965, 96011.2798999995 487188.9266999997, 95886.91710000113 487340.4631999992, 95794.50710000098 487513.3500000015, 95737.60139999911 487700.94310000166, 95718.38670000061 487896.03339999914, 95737.60139999911 488091.1237999983, 95794.50710000098 488278.7168999985, 95886.91710000113 488451.6037000008, 96011.2798999995 488603.14020000026, 96162.81639999896 488727.5031000003, 96335.70320000127 488819.9129999988, 96523.29630000144 488876.81870000064, 96718.38670000061 488896.03339999914, 96913.47700000182 488876.81870000064, 97101.07009999827 488819.9129999988, 97273.95690000057 488727.5031000003, 97425.49350000173 488603.14020000026, 97549.8563000001 488451.6037000008, 97642.26619999856 488278.7168999985, 97699.17199999839 488091.1237999983, 97718.38670000061 487896.03339999914))"
ov_knooppunt_buffer.161,Zeeburgereiland,2,Noordvleugel,1,1,1,1,0,0,0,0,0,1,0,2,0,0,0,129,462,0,0,0,0,0,0,0,0,0,0,592,721,37,1,Handmatig Aanpassing Google,4.96168591,52.37172429,,"POLYGON ((126521.51729999855 487179.15879999846, 126511.91000000015 487081.6136999987, 126483.45710000023 486987.81709999964, 126437.2520999983 486901.37370000035, 126375.07070000097 486825.60539999977, 126299.3024000004 486763.4239999987, 126212.8590000011 486717.2190999985, 126119.0625 486688.76619999856, 126021.51729999855 486679.15879999846, 125923.9721999988 486688.76619999856, 125830.17559999973 486717.2190999985, 125743.73220000044 486763.4239999987, 125667.96389999986 486825.60539999977, 125605.78249999881 486901.37370000035, 125559.57759999856 486987.81709999964, 125531.12469999865 487081.6136999987, 125521.51729999855 487179.15879999846, 125531.12469999865 487276.7039999999, 125559.57759999856 487370.500500001, 125605.78249999881 487456.9439000003, 125667.96389999986 487532.7122000009, 125743.73220000044 487594.8935999982, 125830.17559999973 487641.09860000014, 125923.9721999988 487669.55150000006, 126021.51729999855 487679.15879999846, 126119.0625 487669.55150000006, 126212.8590000011 487641.09860000014, 126299.3024000004 487594.8935999982, 126375.07070000097 487532.7122000009, 126437.2520999983 487456.9439000003, 126483.45710000023 487370.500500001, 126511.91000000015 487276.7039999999, 126521.51729999855 487179.15879999846))"
ov_knooppunt_buffer.162,Zeist Handelscentrum,2,Midden,0,0,0,1,0,0,0,0,0,1,1,2,0,42,134,0,0,0,0,0,0,0,0,0,0,0,0,176,570,2,0,OpenStreetMap,5.25437896,52.1035517,,"POLYGON ((146399.76000000164 457265.00499999896, 146390.15260000154 457167.45980000123, 146361.69970000163 457073.66330000013, 146315.49480000138 456987.21990000084, 146253.31340000033 456911.45160000026, 146177.54509999976 456849.2701999992, 146091.10170000046 456803.065200001, 145997.3051000014 456774.6123000011, 145899.76000000164 456765.00499999896, 145802.2148000002 456774.6123000011, 145708.4182999991 456803.065200001, 145621.9748999998 456849.2701999992, 145546.20659999922 456911.45160000026, 145484.02519999817 456987.21990000084, 145437.82019999996 457073.66330000013, 145409.36730000004 457167.45980000123, 145399.76000000164 457265.00499999896, 145409.36730000004 457362.5500999987, 145437.82019999996 457456.3467000015, 145484.02519999817 457542.7901000008, 145546.20659999922 457618.5584000014, 145621.9748999998 457680.7397999987, 145708.4182999991 457726.94469999894, 145802.2148000002 457755.39759999886, 145899.76000000164 457765.00499999896, 145997.3051000014 457755.39759999886, 146091.10170000046 457726.94469999894, 146177.54509999976 457680.7397999987, 146253.31340000033 457618.5584000014, 146315.49480000138 457542.7901000008, 146361.69970000163 457456.3467000015, 146390.15260000154 457362.5500999987, 146399.76000000164 457265.00499999896))"
ov_knooppunt_buffer.163,Zeist Jordanlaan / Kroostweg,2,Midden,0,0,1,1,0,0,0,0,0,1,0,2,353,642,2,0,19,0,0,0,0,0,0,0,0,0,0,1017,4360,9,1,Handmatig Google,5.21223969,52.09788416,,"POLYGON ((143511.14409999922 456640.5549999997, 143501.53680000082 456543.00979999825, 143473.0839000009 456449.2133000009, 143426.87889999896 456362.7699000016, 143364.69750000164 456287.001600001, 143288.92920000106 456224.82019999996, 143202.48580000177 456178.61520000175, 143108.68930000067 456150.16230000183, 143011.14409999922 456140.5549999997, 142913.59899999946 456150.16230000183, 142819.8024000004 456178.61520000175, 142733.3590000011 456224.82019999996, 142657.59070000052 456287.001600001, 142595.40929999948 456362.7699000016, 142549.20439999923 456449.2133000009, 142520.7514999993 456543.00979999825, 142511.14409999922 456640.5549999997, 142520.7514999993 456738.10009999946, 142549.20439999923 456831.8966999985, 142595.40929999948 456918.34010000154, 142657.59070000052 456994.1083999984, 142733.3590000011 457056.28979999945, 142819.8024000004 457102.4946999997, 142913.59899999946 457130.9475999996, 143011.14409999922 457140.5549999997, 143108.68930000067 457130.9475999996, 143202.48580000177 457102.4946999997, 143288.92920000106 457056.28979999945, 143364.69750000164 456994.1083999984, 143426.87889999896 456918.34010000154, 143473.0839000009 456831.8966999985, 143501.53680000082 456738.10009999946, 143511.14409999922 456640.5549999997))"
ov_knooppunt_buffer.164,Zeist Noord,2,Midden,0,0,0,1,0,0,0,0,0,1,1,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,18,52,14,0,OpenStreetMap,5.21341,52.09522,,"POLYGON ((143590.6272 456343.95010000095, 143581.0197999999 456246.4048999995, 143552.56689999998 456152.6083999984, 143506.36199999973 456066.1649999991, 143444.18059999868 455990.3966999985, 143368.41230000183 455928.2153000012, 143281.9688999988 455882.01029999927, 143188.17229999974 455853.55750000104, 143090.6272 455843.95010000095, 142993.08199999854 455853.55750000104, 142899.28550000116 455882.01029999927, 142812.84209999815 455928.2153000012, 142737.0738000013 455990.3966999985, 142674.89240000024 456066.1649999991, 142628.6873999983 456152.6083999984, 142600.2344999984 456246.4048999995, 142590.6272 456343.95010000095, 142600.2344999984 456441.49529999867, 142628.6873999983 456535.2917999998, 142674.89240000024 456621.73519999906, 142737.0738000013 456697.50349999964, 142812.84209999815 456759.6849000007, 142899.28550000116 456805.8898999989, 142993.08199999854 456834.34270000085, 143090.6272 456843.95010000095, 143188.17229999974 456834.34270000085, 143281.9688999988 456805.8898999989, 143368.41230000183 456759.6849000007, 143444.18059999868 456697.50349999964, 143506.36199999973 456621.73519999906, 143552.56689999998 456535.2917999998, 143581.0197999999 456441.49529999867, 143590.6272 456343.95010000095))"
ov_knooppunt_buffer.165,Zetten-Andelst,1,Oost,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,12,0,0,0,23,0,0,0,0,0,35,81,24,0,Top10NL,5.72314602,51.91965755,,"POLYGON ((179111.17590000108 436850.5053000003, 179091.96119999886 436655.4149999991, 179035.05539999902 436467.82189999893, 178942.64550000057 436294.93510000035, 178818.28269999847 436143.3986000009, 178666.74610000104 436019.0357000008, 178493.85929999873 435926.62579999864, 178306.26619999856 435869.7201000005, 178111.17590000108 435850.5053000003, 177916.08559999987 435869.7201000005, 177728.4924999997 435926.62579999864, 177555.60570000112 436019.0357000008, 177404.06909999996 436143.3986000009, 177279.7063000016 436294.93510000035, 177187.2963999994 436467.82189999893, 177130.39059999958 436655.4149999991, 177111.17590000108 436850.5053000003, 177130.39059999958 437045.5956999995, 177187.2963999994 437233.18879999965, 177279.7063000016 437406.07559999824, 177404.06909999996 437557.6121000014, 177555.60570000112 437681.9750000015, 177728.4924999997 437774.38489999995, 177916.08559999987 437831.2906000018, 178111.17590000108 437850.5053000003, 178306.26619999856 437831.2906000018, 178493.85929999873 437774.38489999995, 178666.74610000104 437681.9750000015, 178818.28269999847 437557.6121000014, 178942.64550000057 437406.07559999824, 179035.05539999902 437233.18879999965, 179091.96119999886 437045.5956999995, 179111.17590000108 436850.5053000003))"
ov_knooppunt_buffer.166,Zierikzee,2,Zuid,1,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,44,44,15,0,OpenStreetMap,3.9208365,51.6497688,,"POLYGON ((54020.772500000894 407792.46499999985, 54011.1651000008 407694.9197999984, 53982.71220000088 407601.123300001, 53936.50730000064 407514.67990000173, 53874.32589999959 407438.91160000116, 53798.55759999901 407376.7302000001, 53712.11419999972 407330.52519999817, 53618.31760000065 407302.07239999995, 53520.772500000894 407292.46499999985, 53423.227299999446 407302.07239999995, 53329.43079999834 407330.52519999817, 53242.98739999905 407376.7302000001, 53167.219099998474 407438.91160000116, 53105.03770000115 407514.67990000173, 53058.83269999921 407601.123300001, 53030.3797999993 407694.9197999984, 53020.772500000894 407792.46499999985, 53030.3797999993 407890.0102000013, 53058.83269999921 407983.8066999987, 53105.03770000115 408070.2501000017, 53167.219099998474 408146.01839999855, 53242.98739999905 408208.1997999996, 53329.43079999834 408254.40480000153, 53423.227299999446 408282.85759999976, 53520.772500000894 408292.46499999985, 53618.31760000065 408282.85759999976, 53712.11419999972 408254.40480000153, 53798.55759999901 408208.1997999996, 53874.32589999959 408146.01839999855, 53936.50730000064 408070.2501000017, 53982.71220000088 407983.8066999987, 54011.1651000008 407890.0102000013, 54020.772500000894 407792.46499999985))"
ov_knooppunt_buffer.167,Zoetermeer,1,Zuidvleugel,1,0,1,0,1,1,1,1,1,3,0,1,74,0,0,0,0,11,0,94,0,11,0,0,0,0,0,190,1089,1,0,Top10NL,4.47690897,52.04761653,,"POLYGON ((93555.81650000066 451424.7137000002, 93536.60179999843 451229.623399999, 93479.6959999986 451042.0302999988, 93387.28610000014 450869.14350000024, 93262.92330000177 450717.6068999991, 93111.38670000061 450593.2441000007, 92938.4998999983 450500.8341999985, 92750.90680000186 450443.9283999987, 92555.81650000066 450424.7137000002, 92360.72619999945 450443.9283999987, 92173.13309999928 450500.8341999985, 92000.2463000007 450593.2441000007, 91848.70969999954 450717.6068999991, 91724.34690000117 450869.14350000024, 91631.93699999899 451042.0302999988, 91575.03119999915 451229.623399999, 91555.81650000066 451424.7137000002, 91575.03119999915 451619.8040000014, 91631.93699999899 451807.3971000016, 91724.34690000117 451980.28390000015, 91848.70969999954 452131.8205000013, 92000.2463000007 452256.1832999997, 92173.13309999928 452348.59319999814, 92360.72619999945 452405.4990000017, 92555.81650000066 452424.7137000002, 92750.90680000186 452405.4990000017, 92938.4998999983 452348.59319999814, 93111.38670000061 452256.1832999997, 93262.92330000177 452131.8205000013, 93387.28610000014 451980.28390000015, 93479.6959999986 451807.3971000016, 93536.60179999843 451619.8040000014, 93555.81650000066 451424.7137000002))"
ov_knooppunt_buffer.168,Zoetermeer Oost,1,Zuidvleugel,0,0,1,0,1,0,0,0,0,3,0,1,114,152,3,0,0,0,200,0,0,0,0,0,0,0,0,469,3333,32,1,Top10NL,4.49221948,52.04650657,,"POLYGON ((94604.52450000122 451288.1737000011, 94585.309799999 451093.0833999999, 94528.40399999917 450905.49020000175, 94435.99410000071 450732.60339999944, 94311.63129999861 450581.0669, 94160.09470000118 450456.7041000016, 93987.20789999887 450364.29410000145, 93799.6147999987 450307.3883999996, 93604.52450000122 450288.1737000011, 93409.43420000002 450307.3883999996, 93221.84109999985 450364.29410000145, 93048.95430000126 450456.7041000016, 92897.41770000011 450581.0669, 92773.05490000173 450732.60339999944, 92680.64499999955 450905.49020000175, 92623.73919999972 451093.0833999999, 92604.52450000122 451288.1737000011, 92623.73919999972 451483.26399999857, 92680.64499999955 451670.85709999874, 92773.05490000173 451843.74390000105, 92897.41770000011 451995.2804999985, 93048.95430000126 452119.6433000006, 93221.84109999985 452212.05319999903, 93409.43420000002 452268.95899999887, 93604.52450000122 452288.1737000011, 93799.6147999987 452268.95899999887, 93987.20789999887 452212.05319999903, 94160.09470000118 452119.6433000006, 94311.63129999861 451995.2804999985, 94435.99410000071 451843.74390000105, 94528.40399999917 451670.85709999874, 94585.309799999 451483.26399999857, 94604.52450000122 451288.1737000011))"
ov_knooppunt_buffer.169,Zuidbroek,1,Noord,1,0,0,1,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,36,0,Top10NL,6.86717963,53.1593204,,"POLYGON ((254988.86320000142 575750.9879000001, 254969.6484999992 575555.8975999989, 254912.74280000106 575368.3044999987, 254820.33289999887 575195.4177000001, 254695.9699999988 575043.881099999, 254544.43349999934 574919.5183000006, 254371.54670000076 574827.1083999984, 254183.9536000006 574770.2025999986, 253988.86320000142 574750.9879000001, 253793.77290000021 574770.2025999986, 253606.17980000004 574827.1083999984, 253433.29300000146 574919.5183000006, 253281.75649999827 575043.881099999, 253157.3935999982 575195.4177000001, 253064.98369999975 575368.3044999987, 253008.0780000016 575555.8975999989, 252988.86320000142 575750.9879000001, 253008.0780000016 575946.0782000013, 253064.98369999975 576133.6713000014, 253157.3935999982 576306.5581, 253281.75649999827 576458.0947000012, 253433.29300000146 576582.4574999996, 253606.17980000004 576674.8674000017, 253793.77290000021 576731.7732000016, 253988.86320000142 576750.9879000001, 254183.9536000006 576731.7732000016, 254371.54670000076 576674.8674000017, 254544.43349999934 576582.4574999996, 254695.9699999988 576458.0947000012, 254820.33289999887 576306.5581, 254912.74280000106 576133.6713000014, 254969.6484999992 575946.0782000013, 254988.86320000142 575750.9879000001))"
ov_knooppunt_buffer.170,Zuidhorn,1,Noord,1,0,1,1,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,105,105,21,0,Top10NL,6.40627985,53.2483203,,"POLYGON ((224022.95149999857 585120.4140999988, 224003.73680000007 584925.3236999996, 223946.83100000024 584737.7305999994, 223854.42110000178 584564.8438000008, 223730.05829999968 584413.3073000014, 223578.52169999853 584288.9444000013, 223405.63489999995 584196.5344999991, 223218.04179999977 584139.628800001, 223022.95149999857 584120.4140999988, 222827.8612000011 584139.628800001, 222640.26810000092 584196.5344999991, 222467.3812999986 584288.9444000013, 222315.84470000118 584413.3073000014, 222191.48189999908 584564.8438000008, 222099.07200000063 584737.7305999994, 222042.1662000008 584925.3236999996, 222022.95149999857 585120.4140999988, 222042.1662000008 585315.5044, 222099.07200000063 585503.0975000001, 222191.48189999908 585675.9842999987, 222315.84470000118 585827.5207999982, 222467.3812999986 585951.8836999983, 222640.26810000092 586044.2936000004, 222827.8612000011 586101.1992999986, 223022.95149999857 586120.4140999988, 223218.04179999977 586101.1992999986, 223405.63489999995 586044.2936000004, 223578.52169999853 585951.8836999983, 223730.05829999968 585827.5207999982, 223854.42110000178 585675.9842999987, 223946.83100000024 585503.0975000001, 224003.73680000007 585315.5044, 224022.95149999857 585120.4140999988))"
ov_knooppunt_buffer.171,"Zurich, Kop Afsluitdijk",2,Noord,1,0,0,0,0,0,0,0,0,1,0,2,312,121,0,0,0,0,0,0,0,0,0,0,0,0,0,433,2044,20,1,OpenStreetMap,5.3845201,53.0981905,,"POLYGON ((155320.01410000026 567931.3044999987, 155310.40680000186 567833.759300001, 155281.95389999822 567739.9627999999, 155235.7489 567653.5194000006, 155173.56749999896 567577.7511, 155097.79930000007 567515.569699999, 155011.35590000078 567469.3647000007, 154917.5593000017 567440.9118999988, 154820.01410000026 567431.3044999987, 154722.4690000005 567440.9118999988, 154628.67240000144 567469.3647000007, 154542.22899999842 567515.569699999, 154466.46070000157 567577.7511, 154404.27930000052 567653.5194000006, 154358.07440000027 567739.9627999999, 154329.62150000036 567833.759300001, 154320.01410000026 567931.3044999987, 154329.62150000036 568028.8497000001, 154358.07440000027 568122.6462000012, 154404.27930000052 568209.0896000005, 154466.46070000157 568284.8579000011, 154542.22899999842 568347.0392999984, 154628.67240000144 568393.2443000004, 154722.4690000005 568421.6970999986, 154820.01410000026 568431.3044999987, 154917.5593000017 568421.6970999986, 155011.35590000078 568393.2443000004, 155097.79930000007 568347.0392999984, 155173.56749999896 568284.8579000011, 155235.7489 568209.0896000005, 155281.95389999822 568122.6462000012, 155310.40680000186 568028.8497000001, 155320.01410000026 567931.3044999987))"
ov_knooppunt_buffer.172,Zwijndrecht,1,Zuidvleugel,0,1,0,0,1,1,1,0,0,3,0,1,0,0,0,1646,558,626,549,12,0,3166,0,0,0,0,0,6557,23396,10,1,Top10NL,4.64077718,51.81552598,,"POLYGON ((104531.32530000061 425475.83879999816, 104512.11059999838 425280.7485000007, 104455.20479999855 425093.1554000005, 104362.7949000001 424920.2685999982, 104238.43210000172 424768.7320000008, 104086.89550000057 424644.3691999987, 103914.00869999826 424551.9593000002, 103726.41560000181 424495.0535000004, 103531.32530000061 424475.83879999816, 103336.2349999994 424495.0535000004, 103148.64189999923 424551.9593000002, 102975.75510000065 424644.3691999987, 102824.2184999995 424768.7320000008, 102699.85570000112 424920.2685999982, 102607.44579999894 425093.1554000005, 102550.5399999991 425280.7485000007, 102531.32530000061 425475.83879999816, 102550.5399999991 425670.92909999937, 102607.44579999894 425858.52219999954, 102699.85570000112 426031.40900000185, 102824.2184999995 426182.9455999993, 102975.75510000065 426307.3084000014, 103148.64189999923 426399.71829999983, 103336.2349999994 426456.62409999967, 103531.32530000061 426475.83879999816, 103726.41560000181 426456.62409999967, 103914.00869999826 426399.71829999983, 104086.89550000057 426307.3084000014, 104238.43210000172 426182.9455999993, 104362.7949000001 426031.40900000185, 104455.20479999855 425858.52219999954, 104512.11059999838 425670.92909999937, 104531.32530000061 425475.83879999816))"
ov_knooppunt_buffer.173,Alkmaar,1,Noordvleugel,1,1,1,1,0,1,1,0,0,3,0,0,0,0,0,0,0,24,0,0,0,77,114,30,272,36,158,712,2444,22,1,Top10NL,4.73999934,52.63798371,,"POLYGON ((112689.37269999832 516916.2311999984, 112660.55070000142 516623.5956999995, 112575.19200000167 516342.20600000024, 112436.57719999924 516082.87579999864, 112250.03290000185 515855.5709999986, 112022.72810000181 515669.0267999992, 111763.39790000021 515530.4118999988, 111482.00820000097 515445.0533000007, 111189.37269999832 515416.2311999984, 110896.73730000108 515445.0533000007, 110615.34760000184 515530.4118999988, 110356.01740000024 515669.0267999992, 110128.7126000002 515855.5709999986, 109942.16829999909 516082.87579999864, 109803.5533999987 516342.20600000024, 109718.19480000064 516623.5956999995, 109689.37269999832 516916.2311999984, 109718.19480000064 517208.86670000106, 109803.5533999987 517490.2562999986, 109942.16829999909 517749.5865000002, 110128.7126000002 517976.8913999982, 110356.01740000024 518163.43560000136, 110615.34760000184 518302.05050000176, 110896.73730000108 518387.4090999998, 111189.37269999832 518416.2311999984, 111482.00820000097 518387.4090999998, 111763.39790000021 518302.05050000176, 112022.72810000181 518163.43560000136, 112250.03290000185 517976.8913999982, 112436.57719999924 517749.5865000002, 112575.19200000167 517490.2562999986, 112660.55070000142 517208.86670000106, 112689.37269999832 516916.2311999984))"
ov_knooppunt_buffer.174,Amsterdam Sloterdijk,1,Noordvleugel,1,1,1,0,1,1,1,1,1,3,0,0,0,0,0,2,846,937,1056,39,90,431,317,1117,325,259,74,5491,39340,5,1,Top10NL,4.83819952,52.38892154,,"POLYGON ((119126.49460000172 489149.1143000014, 119097.6724999994 488856.47879999876, 119012.31390000135 488575.0892000012, 118873.69900000095 488315.7589999996, 118687.15469999984 488088.45419999957, 118459.8498999998 487901.90989999846, 118200.5196999982 487763.2950000018, 117919.12999999896 487677.9364, 117626.49460000172 487649.1143000014, 117333.85909999907 487677.9364, 117052.46939999983 487763.2950000018, 116793.13919999823 487901.90989999846, 116565.83439999819 488088.45419999957, 116379.2901000008 488315.7589999996, 116240.67529999837 488575.0892000012, 116155.31659999862 488856.47879999876, 116126.49460000172 489149.1143000014, 116155.31659999862 489441.74980000034, 116240.67529999837 489723.1394999996, 116379.2901000008 489982.4697000012, 116565.83439999819 490209.7745000012, 116793.13919999823 490396.31870000064, 117052.46939999983 490534.93360000104, 117333.85909999907 490620.2921999991, 117626.49460000172 490649.1143000014, 117919.12999999896 490620.2921999991, 118200.5196999982 490534.93360000104, 118459.8498999998 490396.31870000064, 118687.15469999984 490209.7745000012, 118873.69900000095 489982.4697000012, 119012.31390000135 489723.1394999996, 119097.6724999994 489441.74980000034, 119126.49460000172 489149.1143000014))"
