FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertyd,contractor,gsd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_lrl_2020.968,2020_05_07_07_34_46_002100968_RGBI_lrl,2100968,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,167579.242,438730.313,6266.293,-0.0163,-0.0662,-199.9242,,POINT (167579.2419999987 438730.313000001)
beeldmiddenoverzicht_lrl_2020.969,2020_05_07_07_34_52_002100969_RGBI_lrl,2100969,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,166769.512,438730.238,6266.349,-0.0251,-0.0846,-199.919,,POINT (166769.51199999824 438730.23800000176)
beeldmiddenoverzicht_lrl_2020.970,2020_05_07_07_34_59_002100970_RGBI_lrl,2100970,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,165970.118,438730.604,6266.819,0.0093,-0.0768,-199.933,,POINT (165970.11800000072 438730.6039999984)
beeldmiddenoverzicht_lrl_2020.971,2020_05_07_07_35_05_002100971_RGBI_lrl,2100971,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,165173.185,438731.594,6267.604,0.0048,-0.0696,-199.9108,,POINT (165173.18499999866 438731.5940000005)
beeldmiddenoverzicht_lrl_2020.972,2020_05_07_07_35_12_002100972_RGBI_lrl,2100972,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,164376.842,438733.317,6268.563,0.0486,-0.0898,-199.9142,,POINT (164376.84200000018 438733.31700000167)
beeldmiddenoverzicht_lrl_2020.973,2020_05_07_07_35_18_002100973_RGBI_lrl,2100973,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,163580.286,438729.943,6266.739,-0.0134,-0.0739,-199.8937,,POINT (163580.28599999845 438729.94299999997)
beeldmiddenoverzicht_lrl_2020.974,2020_05_07_07_35_25_002100974_RGBI_lrl,2100974,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,162770.799,438727.643,6268.422,-0.0008,-0.104,-199.9104,,POINT (162770.79899999872 438727.6429999992)
beeldmiddenoverzicht_lrl_2020.975,2020_05_07_07_35_31_002100975_RGBI_lrl,2100975,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,161974.348,438729.898,6267.153,0.0233,-0.0755,-199.9273,,POINT (161974.34800000116 438729.8979999982)
beeldmiddenoverzicht_lrl_2020.976,2020_05_07_07_35_38_002100976_RGBI_lrl,2100976,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,161164.648,438733.606,6267.986,-0.0062,-0.0817,-199.9521,,POINT (161164.64799999818 438733.60599999875)
beeldmiddenoverzicht_lrl_2020.977,2020_05_07_07_35_44_002100977_RGBI_lrl,2100977,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,160368.058,438734.379,6266.735,-0.0033,-0.0739,-199.9159,,POINT (160368.05799999833 438734.37900000066)
beeldmiddenoverzicht_lrl_2020.978,2020_05_07_07_35_51_002100978_RGBI_lrl,2100978,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,159558.834,438733.301,6267.427,0.007,-0.0721,-199.9019,,POINT (159558.83399999887 438733.30099999905)
beeldmiddenoverzicht_lrl_2020.979,2020_05_07_07_35_58_002100979_RGBI_lrl,2100979,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,158762.686,438729.349,6265.854,-0.0212,-0.0674,-199.9192,,POINT (158762.6860000007 438729.34899999946)
beeldmiddenoverzicht_lrl_2020.980,2020_05_07_07_36_04_002100980_RGBI_lrl,2100980,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,157956.046,438728.374,6267.627,-0.0086,-0.0827,-199.9009,,POINT (157956.0460000001 438728.3740000017)
beeldmiddenoverzicht_lrl_2020.981,2020_05_07_07_36_11_002100981_RGBI_lrl,2100981,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,157159.041,438731.245,6266.242,0.0006,-0.0772,-199.8909,,POINT (157159.04100000113 438731.24500000104)
beeldmiddenoverzicht_lrl_2020.982,2020_05_07_07_36_17_002100982_RGBI_lrl,2100982,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,156352.222,438732.129,6266.146,0.015,-0.0647,-199.8937,,POINT (156352.22199999914 438732.12900000066)
beeldmiddenoverzicht_lrl_2020.983,2020_05_07_07_36_24_002100983_RGBI_lrl,2100983,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,155544.276,438733.825,6266.578,0.0179,-0.0813,-199.9042,,POINT (155544.27600000054 438733.82499999925)
beeldmiddenoverzicht_lrl_2020.984,2020_05_07_07_36_30_002100984_RGBI_lrl,2100984,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,154748.663,438731.081,6265.473,-0.042,-0.0658,-199.8789,,POINT (154748.66299999878 438731.08100000024)
beeldmiddenoverzicht_lrl_2020.985,2020_05_07_07_36_37_002100985_RGBI_lrl,2100985,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,153939.728,438730.667,6265.878,-0.0122,-0.0604,-199.893,,POINT (153939.72800000012 438730.66699999943)
beeldmiddenoverzicht_lrl_2020.986,2020_05_07_07_36_43_002100986_RGBI_lrl,2100986,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,153143.943,438732.366,6265.664,0.0087,-0.0871,-199.8794,,POINT (153143.94299999997 438732.3660000004)
beeldmiddenoverzicht_lrl_2020.987,2020_05_07_07_36_50_002100987_RGBI_lrl,2100987,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,152334.535,438733.492,6264.679,0.0145,-0.0784,-199.8864,,POINT (152334.53500000015 438733.4919999987)
beeldmiddenoverzicht_lrl_2020.988,2020_05_07_07_36_57_002100988_RGBI_lrl,2100988,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,151538.057,438731.049,6264.235,-0.0603,-0.0748,-199.8385,,POINT (151538.05700000003 438731.0489999987)
beeldmiddenoverzicht_lrl_2020.989,2020_05_07_07_37_03_002100989_RGBI_lrl,2100989,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,150729.758,438729.353,6270.66,0.0223,-0.0789,-199.8789,,POINT (150729.7580000013 438729.3530000001)
beeldmiddenoverzicht_lrl_2020.990,2020_05_07_07_37_10_002100990_RGBI_lrl,2100990,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,149935.947,438729.452,6271.652,0.0109,-0.0739,-199.9151,,POINT (149935.94700000063 438729.4519999996)
beeldmiddenoverzicht_lrl_2020.991,2020_05_07_07_37_16_002100991_RGBI_lrl,2100991,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,149130.08,438729.481,6271.813,0.0044,-0.0659,-199.9118,,POINT (149130.0799999982 438729.48099999875)
beeldmiddenoverzicht_lrl_2020.992,2020_05_07_07_37_23_002100992_RGBI_lrl,2100992,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,148320.753,438728.153,6269.393,-0.0386,-0.0765,-199.8901,,POINT (148320.75299999863 438728.15300000086)
beeldmiddenoverzicht_lrl_2020.993,2020_05_07_07_37_29_002100993_RGBI_lrl,2100993,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,147523.963,438729.454,6269.424,0.0222,-0.0731,-199.898,,POINT (147523.96299999952 438729.4539999999)
beeldmiddenoverzicht_lrl_2020.994,2020_05_07_07_40_10_002090994_RGBI_lrl,2090994,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,147402.515,443841.593,6262.262,-0.0255,-0.0078,0.2824,,POINT (147402.5150000006 443841.5929999985)
beeldmiddenoverzicht_lrl_2020.995,2020_05_07_07_40_17_002090995_RGBI_lrl,2090995,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,148208.264,443850.723,6261.883,-0.0015,-0.0018,0.3289,,POINT (148208.26399999857 443850.72300000116)
beeldmiddenoverzicht_lrl_2020.996,2020_05_07_07_40_24_002090996_RGBI_lrl,2090996,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,149012.79,443861.08,6264.236,-0.0284,-0.019,0.2567,,POINT (149012.7899999991 443861.0799999982)
beeldmiddenoverzicht_lrl_2020.997,2020_05_07_07_40_31_002090997_RGBI_lrl,2090997,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,149810.052,443862.059,6266.091,-0.0249,0.0099,0.2757,,POINT (149810.05200000107 443862.05900000036)
beeldmiddenoverzicht_lrl_2020.998,2020_05_07_07_40_38_002090998_RGBI_lrl,2090998,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,150611.905,443859.381,6265.578,0.0367,0.0133,0.2672,,POINT (150611.9050000012 443859.381000001)
beeldmiddenoverzicht_lrl_2020.999,2020_05_07_07_40_44_002090999_RGBI_lrl,2090999,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,151415.242,443859.093,6266.746,-0.0006,0.0327,0.2196,,POINT (151415.2419999987 443859.0929999985)
beeldmiddenoverzicht_lrl_2020.1000,2020_05_07_07_40_51_002091000_RGBI_lrl,2091000,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,152218.791,443860.376,6266.626,0.0107,0.0253,0.2482,,POINT (152218.79100000113 443860.3759999983)
beeldmiddenoverzicht_lrl_2020.1001,2020_05_07_07_40_57_002091001_RGBI_lrl,2091001,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,153020.395,443863.841,6267.346,0.0271,0.0399,0.2838,,POINT (153020.39499999955 443863.84099999815)
beeldmiddenoverzicht_lrl_2020.1002,2020_05_07_07_41_03_002091002_RGBI_lrl,2091002,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,153833.32,443867.037,6269.459,0.0254,0.061,0.1956,,POINT (153833.3200000003 443867.0370000005)
beeldmiddenoverzicht_lrl_2020.1003,2020_05_07_07_41_09_002091003_RGBI_lrl,2091003,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,154626.363,443868.533,6268.597,-0.0234,0.054,0.2416,,POINT (154626.36300000176 443868.5329999998)
beeldmiddenoverzicht_lrl_2020.1004,2020_05_07_07_41_15_002091004_RGBI_lrl,2091004,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,155429.327,443867.561,6269.573,0.0128,0.0587,0.1782,,POINT (155429.32699999958 443867.5610000007)
beeldmiddenoverzicht_lrl_2020.1005,2020_05_07_07_41_21_002091005_RGBI_lrl,2091005,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,156236.766,443865.649,6269.159,0.0205,0.0585,0.1939,,POINT (156236.7659999989 443865.6490000002)
beeldmiddenoverzicht_lrl_2020.1006,2020_05_07_07_41_27_002091006_RGBI_lrl,2091006,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,157040.645,443862.536,6269.097,0.0576,0.066,0.2284,,POINT (157040.64499999955 443862.53599999845)
beeldmiddenoverzicht_lrl_2020.1007,2020_05_07_07_41_33_002091007_RGBI_lrl,2091007,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,157833.032,443860.078,6268.57,-0.0194,0.0613,0.2184,,POINT (157833.03200000152 443860.0780000016)
beeldmiddenoverzicht_lrl_2020.1008,2020_05_07_07_41_39_002091008_RGBI_lrl,2091008,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,158632.48,443860.748,6269.204,0.005,0.0563,0.1955,,POINT (158632.48000000045 443860.7479999997)
beeldmiddenoverzicht_lrl_2020.1009,2020_05_07_07_41_45_002091009_RGBI_lrl,2091009,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,159423.651,443863.12,6269.457,0.0297,0.0537,0.1987,,POINT (159423.65100000054 443863.12000000104)
beeldmiddenoverzicht_lrl_2020.1010,2020_05_07_07_41_51_002091010_RGBI_lrl,2091010,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,160229.514,443862.773,6269.967,0.0025,0.0747,0.262,,POINT (160229.51399999857 443862.7729999982)
beeldmiddenoverzicht_lrl_2020.1011,2020_05_07_07_41_57_002091011_RGBI_lrl,2091011,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,161028.143,443861.877,6270.031,0.0305,0.067,0.181,,POINT (161028.14299999923 443861.8770000003)
beeldmiddenoverzicht_lrl_2020.1012,2020_05_07_07_42_03_002091012_RGBI_lrl,2091012,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,161827.9,443859.324,6269.724,-0.0224,0.072,0.1863,,POINT (161827.8999999985 443859.32400000095)
beeldmiddenoverzicht_lrl_2020.1013,2020_05_07_07_42_08_002091013_RGBI_lrl,2091013,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,162618.051,443859.075,6269.423,0.0142,0.0706,0.2248,,POINT (162618.05099999905 443859.07499999925)
beeldmiddenoverzicht_lrl_2020.1014,2020_05_07_07_42_14_002091014_RGBI_lrl,2091014,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,163426.461,443858.625,6268.712,-0.0092,0.0555,0.2261,,POINT (163426.4609999992 443858.625)
beeldmiddenoverzicht_lrl_2020.1015,2020_05_07_07_42_20_002091015_RGBI_lrl,2091015,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,164221.542,443858.859,6268.944,0.0111,0.0882,0.2469,,POINT (164221.54199999943 443858.8590000011)
beeldmiddenoverzicht_lrl_2020.1016,2020_05_07_07_42_25_002091016_RGBI_lrl,2091016,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,165019.359,443860.705,6267.968,-0.0366,0.0798,0.228,,POINT (165019.3590000011 443860.7049999982)
beeldmiddenoverzicht_lrl_2020.1017,2020_05_07_07_42_31_002091017_RGBI_lrl,2091017,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,165818.753,443862.689,6269.511,-0.0346,0.0626,0.1702,,POINT (165818.75299999863 443862.6889999993)
beeldmiddenoverzicht_lrl_2020.1018,2020_05_07_07_42_37_002091018_RGBI_lrl,2091018,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,166619.44,443861.933,6269.805,0.034,0.0614,0.2176,,POINT (166619.44000000134 443861.93299999833)
beeldmiddenoverzicht_lrl_2020.1019,2020_05_07_07_42_43_002091019_RGBI_lrl,2091019,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,167422.141,443859.825,6269.411,-0.029,0.0683,0.1996,,POINT (167422.1409999989 443859.82499999925)
beeldmiddenoverzicht_lrl_2020.1020,2020_05_07_07_42_48_002091020_RGBI_lrl,2091020,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,168225.763,443858.237,6269.794,0.0224,0.0571,0.2307,,POINT (168225.76300000027 443858.23699999973)
beeldmiddenoverzicht_lrl_2020.1021,2020_05_07_07_42_54_002091021_RGBI_lrl,2091021,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,169015.926,443858.16,6268.407,0.0079,0.0587,0.1888,,POINT (169015.92599999905 443858.16000000015)
beeldmiddenoverzicht_lrl_2020.1022,2020_05_07_07_43_00_002091022_RGBI_lrl,2091022,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,169822.367,443856.561,6269.74,-0.0489,0.075,0.2054,,POINT (169822.3669999987 443856.5610000007)
beeldmiddenoverzicht_lrl_2020.1023,2020_05_07_07_43_05_002091023_RGBI_lrl,2091023,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,170617.101,443857.839,6267.936,0.03,0.0573,0.1685,,POINT (170617.1009999998 443857.83900000155)
beeldmiddenoverzicht_lrl_2020.1024,2020_05_07_07_43_11_002091024_RGBI_lrl,2091024,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,171426.218,443860.44,6268.786,-0.0171,0.0611,0.1763,,POINT (171426.21799999848 443860.44000000134)
beeldmiddenoverzicht_lrl_2020.1025,2020_05_07_07_43_16_002091025_RGBI_lrl,2091025,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,172220.081,443860.634,6268.463,0.009,0.062,0.1923,,POINT (172220.08100000024 443860.6339999996)
beeldmiddenoverzicht_lrl_2020.1026,2020_05_07_07_43_22_002091026_RGBI_lrl,2091026,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,173017.744,443861.929,6268.567,0.0194,0.065,0.1754,,POINT (173017.74399999902 443861.9290000014)
beeldmiddenoverzicht_lrl_2020.1027,2020_05_07_07_43_28_002091027_RGBI_lrl,2091027,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,173828.155,443860.889,6269.122,-0.0097,0.0628,0.225,,POINT (173828.1550000012 443860.88899999857)
beeldmiddenoverzicht_lrl_2020.1028,2020_05_07_07_43_33_002091028_RGBI_lrl,2091028,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,174625.642,443857.554,6269.3,0.0021,0.0607,0.2386,,POINT (174625.64200000092 443857.5540000014)
beeldmiddenoverzicht_lrl_2020.1029,2020_05_07_07_43_39_002091029_RGBI_lrl,2091029,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,175421.181,443856.545,6268.669,-0.0235,0.0557,0.2875,,POINT (175421.18100000173 443856.5450000018)
beeldmiddenoverzicht_lrl_2020.1030,2020_05_07_07_43_45_002091030_RGBI_lrl,2091030,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,176219.709,443857.58,6269.213,-0.0346,0.0707,0.2445,,POINT (176219.70899999887 443857.5799999982)
beeldmiddenoverzicht_lrl_2020.1031,2020_05_07_07_43_50_002091031_RGBI_lrl,2091031,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,177015.999,443860.516,6268.31,0.0016,0.0444,0.1706,,POINT (177015.9990000017 443860.5159999989)
beeldmiddenoverzicht_lrl_2020.1032,2020_05_07_07_43_56_002091032_RGBI_lrl,2091032,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,177814.958,443860.759,6269.225,-0.0041,0.0713,0.2475,,POINT (177814.95800000057 443860.7589999996)
beeldmiddenoverzicht_lrl_2020.1033,2020_05_07_07_44_01_002091033_RGBI_lrl,2091033,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,178611.811,443861.08,6269.831,0.0048,0.0734,0.237,,POINT (178611.8110000007 443861.0799999982)
beeldmiddenoverzicht_lrl_2020.1034,2020_05_07_07_44_07_002091034_RGBI_lrl,2091034,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,179411.507,443861.155,6269.4,0.0147,0.0714,0.2079,,POINT (179411.50699999928 443861.1550000012)
beeldmiddenoverzicht_lrl_2020.1035,2020_05_07_07_44_13_002091035_RGBI_lrl,2091035,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,180211.813,443860.389,6269.289,-0.0005,0.0566,0.2284,,POINT (180211.813000001 443860.38899999857)
beeldmiddenoverzicht_lrl_2020.1036,2020_05_07_07_44_18_002091036_RGBI_lrl,2091036,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,181010.295,443859.765,6268.295,0.0309,0.0582,0.2237,,POINT (181010.2950000018 443859.7650000006)
beeldmiddenoverzicht_lrl_2020.1037,2020_05_07_07_44_24_002091037_RGBI_lrl,2091037,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,181811.965,443858.134,6268.551,-0.0286,0.0714,0.2044,,POINT (181811.96499999985 443858.1339999996)
beeldmiddenoverzicht_lrl_2020.1038,2020_05_07_07_44_29_002091038_RGBI_lrl,2091038,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,182611.84,443856.13,6267.583,-0.0147,0.0601,0.2741,,POINT (182611.83999999985 443856.12999999896)
beeldmiddenoverzicht_lrl_2020.1039,2020_05_07_07_44_35_002091039_RGBI_lrl,2091039,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,183401.526,443856.525,6266.378,0.038,0.0611,0.254,,POINT (183401.52600000054 443856.5249999985)
beeldmiddenoverzicht_lrl_2020.1040,2020_05_07_07_44_40_002091040_RGBI_lrl,2091040,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,184203.198,443858.087,6265.374,0.067,0.0579,0.236,,POINT (184203.19799999893 443858.0870000012)
beeldmiddenoverzicht_lrl_2020.1041,2020_05_07_07_44_46_002091041_RGBI_lrl,2091041,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,185007.641,443859.996,6265.402,-0.032,0.0575,0.2484,,POINT (185007.6409999989 443859.99599999934)
beeldmiddenoverzicht_lrl_2020.1042,2020_05_07_07_44_52_002091042_RGBI_lrl,2091042,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,185795.757,443860.755,6266.058,-0.0191,0.0608,0.1872,,POINT (185795.75699999928 443860.75499999896)
beeldmiddenoverzicht_lrl_2020.1043,2020_05_07_07_44_57_002091043_RGBI_lrl,2091043,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,186599.75,443862.095,6266.537,0.0099,0.0555,0.2702,,POINT (186599.75 443862.0949999988)
beeldmiddenoverzicht_lrl_2020.1044,2020_05_07_07_45_03_002091044_RGBI_lrl,2091044,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,187387.635,443862.63,6266.493,-0.0092,0.0579,0.1957,,POINT (187387.63500000164 443862.62999999896)
beeldmiddenoverzicht_lrl_2020.1045,2020_05_07_07_45_08_002091045_RGBI_lrl,2091045,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,188189.031,443859.886,6267.428,-0.0176,0.0575,0.2111,,POINT (188189.0309999995 443859.88599999994)
beeldmiddenoverzicht_lrl_2020.1046,2020_05_07_07_45_14_002091046_RGBI_lrl,2091046,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,188993.196,443858.336,6267.365,0.0323,0.0584,0.2498,,POINT (188993.1959999986 443858.3359999992)
beeldmiddenoverzicht_lrl_2020.1047,2020_05_07_07_45_19_002091047_RGBI_lrl,2091047,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,189781.85,443858.116,6267.372,0.0134,0.0655,0.1937,,POINT (189781.8500000015 443858.1160000004)
beeldmiddenoverzicht_lrl_2020.1048,2020_05_07_07_45_25_002091048_RGBI_lrl,2091048,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,190570.607,443856.937,6267.063,0.0056,0.053,0.2027,,POINT (190570.60700000077 443856.936999999)
beeldmiddenoverzicht_lrl_2020.1049,2020_05_07_07_45_30_002091049_RGBI_lrl,2091049,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,191375.035,443858.577,6266.83,-0.0112,0.0635,0.2343,,POINT (191375.03500000015 443858.5769999996)
beeldmiddenoverzicht_lrl_2020.1050,2020_05_07_07_45_36_002091050_RGBI_lrl,2091050,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,192163.987,443859.664,6266.318,-0.0361,0.0526,0.2142,,POINT (192163.98699999973 443859.6640000008)
beeldmiddenoverzicht_lrl_2020.1051,2020_05_07_07_45_41_002091051_RGBI_lrl,2091051,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,192953.374,443859.413,6266.662,0.0466,0.0819,0.2052,,POINT (192953.3740000017 443859.4129999988)
beeldmiddenoverzicht_lrl_2020.1052,2020_05_07_07_45_47_002091052_RGBI_lrl,2091052,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,193759.008,443859.403,6265.893,-0.0336,0.0532,0.2361,,POINT (193759.0080000013 443859.40300000086)
beeldmiddenoverzicht_lrl_2020.1053,2020_05_07_07_45_53_002091053_RGBI_lrl,2091053,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,194549.37,443857.893,6266.183,-0.026,0.0651,0.244,,POINT (194549.37000000104 443857.8929999992)
beeldmiddenoverzicht_lrl_2020.1054,2020_05_07_07_45_58_002091054_RGBI_lrl,2091054,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,195340.257,443856.679,6264.639,-0.0271,0.0549,0.2152,,POINT (195340.25699999928 443856.6790000014)
beeldmiddenoverzicht_lrl_2020.1055,2020_05_07_07_46_04_002091055_RGBI_lrl,2091055,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,196147.348,443858.106,6265.187,0.0315,0.0602,0.2093,,POINT (196147.34800000116 443858.10599999875)
beeldmiddenoverzicht_lrl_2020.1056,2020_05_07_07_46_09_002091056_RGBI_lrl,2091056,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,196938.795,443859.638,6264.846,-0.0008,0.0541,0.1975,,POINT (196938.7950000018 443859.63800000027)
beeldmiddenoverzicht_lrl_2020.1057,2020_05_07_07_46_15_002091057_RGBI_lrl,2091057,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,197730.197,443858.672,6266.814,0.0158,0.0621,0.2085,,POINT (197730.19700000063 443858.6719999984)
beeldmiddenoverzicht_lrl_2020.1058,2020_05_07_07_46_20_002091058_RGBI_lrl,2091058,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,198537.4,443858.866,6267.129,0.0163,0.0528,0.2071,,POINT (198537.3999999985 443858.8660000004)
beeldmiddenoverzicht_lrl_2020.1059,2020_05_07_07_46_26_002091059_RGBI_lrl,2091059,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,199329.253,443857.71,6266.041,-0.0006,0.0621,0.2053,,POINT (199329.25299999863 443857.7100000009)
beeldmiddenoverzicht_lrl_2020.1060,2020_05_07_07_46_31_002091060_RGBI_lrl,2091060,2020-05-07T00:00:00,175,UC-EpII-1-82416042-f100,6.7,175,Geocart,25,200136.735,443856.463,6265.355,0.0219,0.0432,0.2079,,POINT (200136.7349999994 443856.4629999995)
