product;provincie;gemeente;feitcode;omschrijving;zaken;bedrag
Wahv;Groningen;Midden-Groningen;R530A;Bestuurder en/of passagier zit niet opzitplaats tijdens verkeersdeelname;1;140
Wahv;Groningen;Midden-Groningen;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;56;7770
Wahv;Groningen;Midden-Groningen;R535K;passagier jonger dan 12 jaar en langerdan 1.35 meter vervoeren zonder gebruikbeschikbare autogordel;1;140
Wahv;Groningen;Midden-Groningen;R535O;auto-/ veiligh.gordel of kind.bev.syst.gebruiken op wijze die beschermende wer-king negatief beinvloedt/kan beïnvloeden;1;140
Wahv;Groningen;Midden-Groningen;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;8;666
Wahv;Groningen;Midden-Groningen;R545;als bestuurder tijdens het rijden eenmobiel elektronisch apparaat vasthouden;67;16070
Wahv;Groningen;Midden-Groningen;R550A;Als bestuurder handelen in strijd meteen gesloten verklaring in beide rich-tingen;1;95
Wahv;Groningen;Midden-Groningen;R551B;Handelen ism een geslotenverkla-ring (bord C 2 van het RVV 1990. een-richtingverkeer);2;280
Wahv;Groningen;Midden-Groningen;R552B;Als bestuurder handelen, in strijd meteen gesloten verklaring, eenrichtingsweg(bord C4);1;140
Wahv;Groningen;Midden-Groningen;R574;Rijden in strijd met de verplichte rij-richting op een rotonde:bord D1;1;95
Wahv;Groningen;Midden-Groningen;R578;Rijden in strijd met gebod tot het vol-gen van een van de aangegeven rijrichtingen: D6;1;95
Wahv;Groningen;Midden-Groningen;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);2;190
Wahv;Groningen;Midden-Groningen;R585;Verbod stil te staan (bord E2);6;570
Wahv;Groningen;Midden-Groningen;R596;Negeren keerverbod: bord F 7/48.;1;140
Wahv;Groningen;Midden-Groningen;R602;Niet stoppen voor rood licht:driekleurig verkeerslicht;10;2310
Wahv;Groningen;Midden-Groningen;R608;niet stoppen voor rood knipperlichtbij overweglichten;4;645
Wahv;Groningen;Midden-Groningen;R617A;als bestuurder de doorgetrokken streepoverschrijden (verkeer in eenrichting);1;140
Wahv;Groningen;Midden-Groningen;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);8;1920
Wahv;Groningen;Midden-Groningen;R617C;als bestuurder zich links van doorge-trokken streep bevinden (streep tussenverkeer in beide richtingen);1;240
Wahv;Groningen;Midden-Groningen;R618;Als bestuurder een verdrijvingsvlakgebruiken;3;720
Wahv;Groningen;Midden-Groningen;R618A;Als bestuurder een puntstukgebruiken;1;240
Wahv;Groningen;Midden-Groningen;S005A;Niet voldoende afstand houden,snelheid tot en met 80 km/h;1;280
Wahv;Groningen;Midden-Groningen;VA004;Overschrijding maximum snelheidbinnen bebouwde kom, met 4 km/h;232;6397
Wahv;Groningen;Midden-Groningen;VA005;Overschrijding maximum snelheidbinnen bebouwde kom, met 5 km/h;192;6768
Wahv;Groningen;Midden-Groningen;VA006;Overschrijding maximum snelheidbinnen bebouwde kom, met 6 km/h;193;7789
Wahv;Groningen;Midden-Groningen;VA007;Overschrijding maximum snelheidbinnen bebouwde kom, met 7 km/h;165;8109
Wahv;Groningen;Midden-Groningen;VA008;Overschrijding maximum snelheidbinnen bebouwde kom, met 8 km/h;102;5570
Wahv;Groningen;Midden-Groningen;VA009;Overschrijding maximum snelheidbinnen bebouwde kom, met 9 km/h;106;6774
Wahv;Groningen;Midden-Groningen;VA010;Overschrijding maximum snelheidbinnen bebouwde kom, met 10 km/h;90;6550
Wahv;Groningen;Midden-Groningen;VA011;Overschrijding maximum snelheidbinnen bebouwde kom, met 11 km/h;69;6555
Wahv;Groningen;Midden-Groningen;VA012;Overschrijding maximum snelheidbinnen bebouwde kom, met 12 km/h;57;5985
Wahv;Groningen;Midden-Groningen;VA013;Overschrijding maximum snelheidbinnen bebouwde kom, met 13 km/h;56;6569
Wahv;Groningen;Midden-Groningen;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;43;5336
Wahv;Groningen;Midden-Groningen;VA015;Overschrijding maximum snelheidbinnen bebouwde kom, met 15 km/h;37;4921
Wahv;Groningen;Midden-Groningen;VA016;Overschrijding maximum snelheidbinnen bebouwde kom, met 16 km/h;30;4371
Wahv;Groningen;Midden-Groningen;VA017;Overschrijding maximum snelheidbinnen bebouwde kom, met 17 km/h;27;4131
Wahv;Groningen;Midden-Groningen;VA018;Overschrijding maximum snelheidbinnen bebouwde kom, met 18 km/h;16;2698
Wahv;Groningen;Midden-Groningen;VA019;Overschrijding maximum snelheidbinnen bebouwde kom, met 19 km/h;10;1760
Wahv;Groningen;Midden-Groningen;VA020;Overschrijding maximum snelheidbinnen bebouwde kom, met 20 km/h;12;2292
Wahv;Groningen;Midden-Groningen;VA021;Overschrijding maximum snelheidbinnen bebouwde kom, met 21 km/h;9;1827
Wahv;Groningen;Midden-Groningen;VA022;Overschrijding maximum snelheidbinnen bebouwde kom, met 22 km/h;7;1501
Wahv;Groningen;Midden-Groningen;VA023;Overschrijding maximum snelheidbinnen bebouwde kom, met 23 km/h;8;1832
Wahv;Groningen;Midden-Groningen;VA024;Overschrijding maximum snelheidbinnen bebouwde kom, met 24 km/h;4;964
Wahv;Groningen;Midden-Groningen;VA025;Overschrijding maximum snelheidbinnen bebouwde kom, met 25 km/h;9;2304
Wahv;Groningen;Midden-Groningen;VA026;Overschrijding maximum snelheidbinnen bebouwde kom, met 26 km/h;2;540
Wahv;Groningen;Midden-Groningen;VA027;Overschrijding maximum snelheidbinnen bebouwde kom, met 27 km/h;4;1148
Wahv;Groningen;Midden-Groningen;VA028;Overschrijding maximum snelheidbinnen bebouwde kom, met 28 km/h;6;1824
Wahv;Groningen;Midden-Groningen;VA029;Overschrijding maximum snelheidbinnen bebouwde kom, met 29 km/h;3;951
Wahv;Groningen;Midden-Groningen;VA030;Overschrijding maximum snelheidbinnen bebouwde kom, met 30 km/h;4;1336
Wahv;Groningen;Midden-Groningen;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;72;1754
Wahv;Groningen;Midden-Groningen;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;66;2190
Wahv;Groningen;Midden-Groningen;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;58;2146
Wahv;Groningen;Midden-Groningen;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;64;2772
Wahv;Groningen;Midden-Groningen;VF008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h;33;1650
Wahv;Groningen;Midden-Groningen;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;27;1539
Wahv;Groningen;Midden-Groningen;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;20;1340
Wahv;Groningen;Midden-Groningen;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;22;1980
Wahv;Groningen;Midden-Groningen;VF012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h;10;1000
Wahv;Groningen;Midden-Groningen;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;8;880
Wahv;Groningen;Midden-Groningen;VF014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h;10;1170
Wahv;Groningen;Midden-Groningen;VF015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h;10;1290
Wahv;Groningen;Midden-Groningen;VF016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h;8;1096
Wahv;Groningen;Midden-Groningen;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;20;2940
Wahv;Groningen;Midden-Groningen;VF018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h;8;1256
Wahv;Groningen;Midden-Groningen;VF019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h;5;850
Wahv;Groningen;Midden-Groningen;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;3;549
Wahv;Groningen;Midden-Groningen;VF021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h;8;1528
Wahv;Groningen;Midden-Groningen;VF022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h;4;812
Wahv;Groningen;Midden-Groningen;VF024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h;2;458
Wahv;Groningen;Midden-Groningen;VF025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h;1;241
Wahv;Groningen;Midden-Groningen;VF026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h;3;768
Wahv;Groningen;Midden-Groningen;VF027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h;2;538
Wahv;Groningen;Midden-Groningen;VF028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h;4;1198
Wahv;Groningen;Midden-Groningen;VF029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h;1;300
Wahv;Groningen;Midden-Groningen;VF030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h;3;951
Wahv;Groningen;Midden-Groningen;VG004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h (verkeersbord A 1);1127;28465
Wahv;Groningen;Midden-Groningen;VG005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h (verkeersbord A 1);906;29923
Wahv;Groningen;Midden-Groningen;VG006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h (verkeersbord A 1);691;26509
Wahv;Groningen;Midden-Groningen;VG007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h (verkeersbord A 1);562;25057
Wahv;Groningen;Midden-Groningen;VG008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h (verkeersbord A 1);496;25972
Wahv;Groningen;Midden-Groningen;VG009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h (verkeersbord A 1);401;23803
Wahv;Groningen;Midden-Groningen;VG010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h (verkeersbord A 1);287;19855
Wahv;Groningen;Midden-Groningen;VG011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h (verkeersbord A 1);286;26373
Wahv;Groningen;Midden-Groningen;VG012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h (verkeersbord A 1);228;23498
Wahv;Groningen;Midden-Groningen;VG013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h (verkeersbord A 1);199;22178
Wahv;Groningen;Midden-Groningen;VG014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h (verkeersbord A 1);146;17396
Wahv;Groningen;Midden-Groningen;VG015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h (verkeersbord A 1);118;15613
Wahv;Groningen;Midden-Groningen;VG016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h (verkeersbord A 1);102;14364
Wahv;Groningen;Midden-Groningen;VG017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h (verkeersbord A 1);76;11567
Wahv;Groningen;Midden-Groningen;VG018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h (verkeersbord A 1);61;9726
Wahv;Groningen;Midden-Groningen;VG019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h (verkeersbord A 1);45;7720
Wahv;Groningen;Midden-Groningen;VG020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h (verkeersbord A 1);33;6110
Wahv;Groningen;Midden-Groningen;VG021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h (verkeersbord A 1);39;7434
Wahv;Groningen;Midden-Groningen;VG022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h (verkeersbord A 1);24;4869
Wahv;Groningen;Midden-Groningen;VG023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h (verkeersbord A 1);26;5590
Wahv;Groningen;Midden-Groningen;VG024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h (verkeersbord A 1);19;4347
Wahv;Groningen;Midden-Groningen;VG025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h (verkeersbord A 1);18;4334
Wahv;Groningen;Midden-Groningen;VG026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h (verkeersbord A 1);12;3072
Wahv;Groningen;Midden-Groningen;VG027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h (verkeersbord A 1);21;5644
Wahv;Groningen;Midden-Groningen;VG028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h (verkeersbord A 1);6;1698
Wahv;Groningen;Midden-Groningen;VG029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h (verkeersbord A 1);11;3290
Wahv;Groningen;Midden-Groningen;VG030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h (verkeersbord A 1);8;2526
Wahv;Groningen;Midden-Groningen;VL001;Overschrijding maximum snelheid opautosnelwegen, met 1 km/h;46;506
Wahv;Groningen;Midden-Groningen;VL002;Overschrijding maximum snelheid opautosnelwegen, met 2 km/h;42;671
Wahv;Groningen;Midden-Groningen;VL003;Overschrijding maximum snelheid opautosnelwegen, met 3 km/h;41;820
Wahv;Groningen;Midden-Groningen;VL004;Overschrijding maximum snelheid opautosnelwegen, met 4 km/h;55;1520
Wahv;Groningen;Midden-Groningen;VL005;Overschrijding maximum snelheid opautosnelwegen, met 5 km/h;39;1329
Wahv;Groningen;Midden-Groningen;VL006;Overschrijding maximum snelheid opautosnelwegen, met 6 km/h;45;1857
Wahv;Groningen;Midden-Groningen;VL007;Overschrijding maximum snelheid opautosnelwegen, met 7 km/h;26;1310
Wahv;Groningen;Midden-Groningen;VL008;Overschrijding maximum snelheid opautosnelwegen, met 8 km/h;20;1016
Wahv;Groningen;Midden-Groningen;VL009;Overschrijding maximum snelheid opautosnelwegen, met 9 km/h;11;625
Wahv;Groningen;Midden-Groningen;VL010;Overschrijding maximum snelheid opautosnelwegen, met 10 km/h;9;590
Wahv;Groningen;Midden-Groningen;VL011;Overschrijding maximum snelheid opautosnelwegen, met 11 km/h;8;688
Wahv;Groningen;Midden-Groningen;VL012;Overschrijding maximum snelheid opautosnelwegen, met 12 km/h;11;1051
Wahv;Groningen;Midden-Groningen;VL013;Overschrijding maximum snelheid opautosnelwegen, met 13 km/h;8;800
Wahv;Groningen;Midden-Groningen;VL014;Overschrijding maximum snelheid opautosnelwegen, met 14 km/h;3;321
Wahv;Groningen;Midden-Groningen;VL015;Overschrijding maximum snelheid opautosnelwegen, met 15 km/h;4;472
Wahv;Groningen;Midden-Groningen;VL016;Overschrijding maximum snelheid opautosnelwegen, met 16 km/h;8;1022
Wahv;Groningen;Midden-Groningen;VL017;Overschrijding maximum snelheid opautosnelwegen, met 17 km/h;6;861
Wahv;Groningen;Midden-Groningen;VL018;Overschrijding maximum snelheid opautosnelwegen, met 18 km/h;1;147
Wahv;Groningen;Midden-Groningen;VL019;Overschrijding maximum snelheid opautosnelwegen, met 19 km/h;2;316
Wahv;Groningen;Midden-Groningen;VL020;Overschrijding maximum snelheid opautosnelwegen, met 20 km/h;2;340
Wahv;Groningen;Midden-Groningen;VL021;Overschrijding maximum snelheid opautosnelwegen, met 21 km/h;3;543
Wahv;Groningen;Midden-Groningen;VL022;Overschrijding maximum snelheid opautosnelwegen, met 22 km/h;1;191
Wahv;Groningen;Midden-Groningen;VL023;Overschrijding maximum snelheid opautosnelwegen, met 23 km/h;1;203
Wahv;Groningen;Midden-Groningen;VL024;Overschrijding maximum snelheid opautosnelwegen, met 24 km/h;1;215
Wahv;Groningen;Midden-Groningen;VL025;Overschrijding maximum snelheid opautosnelwegen, met 25 km/h;1;220
Wahv;Groningen;Midden-Groningen;VL026;Overschrijding maximum snelheid opautosnelwegen, met 26 km/h;3;702
Wahv;Groningen;Midden-Groningen;VL027;Overschrijding maximum snelheid opautosnelwegen, met 27 km/h;4;984
Wahv;Groningen;Midden-Groningen;VL028;Overschrijding maximum snelheid opautosnelwegen, met 28 km/h;2;514
Wahv;Groningen;Midden-Groningen;VL029;Overschrijding maximum snelheid opautosnelwegen, met 29 km/h;3;889
Wahv;Groningen;Midden-Groningen;VL031A;Overschrijding maximum snelheid opautosnelwegen, met 31 km/h;2;584
Wahv;Groningen;Midden-Groningen;VL033A;Overschrijding maximum snelheid opautosnelwegen, met 33 km/h;1;323
Wahv;Groningen;Midden-Groningen;VL034A;Overschrijding maximum snelheid opautosnelwegen, met 34 km/h;1;339
Wahv;Groningen;Midden-Groningen;VL035A;Overschrijding maximum snelheid opautosnelwegen, met 35 km/h;1;348
Wahv;Groningen;Midden-Groningen;VM015;Overschrijding maximum snelheid opautosnelwegen, met 15 km/h(verkeersbord A 1);1;118
Wahv;Groningen;Midden-Groningen;VM021;Overschrijding maximum snelheid opautosnelwegen, met 21 km/h(verkeersbord A 1);1;181
Wahv;Groningen;Midden-Groningen;VM025;Overschrijding maximum snelheid opautosnelwegen, met 25 km/h(verkeersbord A 1);1;223
OM-afdoening;Groningen;Oldambt;A903A;Als bestuurder rijden zonder verzekeringmet motorrijtuig, zijnde een bromfiets;2;820
OM-afdoening;Groningen;Oldambt;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;6;3600
OM-afdoening;Groningen;Oldambt;D510;In staat v.dronkensch.het verkeer belem-meren/orde verstoren/veiligheid bedreig.;1;380
OM-afdoening;Groningen;Oldambt;D515;Door het bevoegd gezag naar zijn naamgevraagd een valse naam opgeven;1;380
OM-afdoening;Groningen;Oldambt;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;5;428
OM-afdoening;Groningen;Oldambt;D530;Zich in kennelijke staat van dronken-schap op de openbare weg bevinden;6;570
OM-afdoening;Groningen;Oldambt;D537;Zonder gerechtigd bevinden op grondwaarvan toegang blijkbare wijze verboden;1;95
OM-afdoening;Groningen;Oldambt;D537B;zich niet houden aan de toegangsvoor-waarden van de eigenaar;2;190
OM-afdoening;Groningen;Oldambt;E105B;Bus/auto gebruiken v. ander vervoer/meerpers. dan ogv kentekenreg. is toegestaan;1;360
OM-afdoening;Groningen;Oldambt;E211B;Als persoon jonger dan 18 alcohol aan-wezig hebben waar dit niet is toegestaan;1;95
OM-afdoening;Groningen;Oldambt;F185;Binnen bebouwde kom buiten daarvoor be-stemde plaats zijn behoefte doen;5;630
OM-afdoening;Groningen;Oldambt;GA300A;Rijden onder invloed, alcoholgehalteadem bedraagt: 235 t/m 350 µg/l;2;650
OM-afdoening;Groningen;Oldambt;GA300C;Rijden onder invloed, alcoholgehalteadem bedraagt: 440 t/m 500 µg/l;1;550
OM-afdoening;Groningen;Oldambt;GA305B;Rijden onder invloed, alcoholgehalteadem 235-350 µg/l (beg. bestuurder);1;300
OM-afdoening;Groningen;Oldambt;K055;Rijden zonder geldig rijbewijs;11;3390
OM-afdoening;Groningen;Oldambt;K071;Als bestuurder optreden zonder te be-schikken over ver. geldig getuigschrift;1;850
OM-afdoening;Groningen;Oldambt;R328;Inhalen van een voertuig vlak voor of opeen voetgangersoversteekplaats;1;380
OM-afdoening;Groningen;Oldambt;VA035;Overschrijding max. snelheid binnenbebouwde kom, van 31 tot 35 km/h;2;734
OM-afdoening;Groningen;Oldambt;VF035;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 31-35 km/h;3;1013
OM-afdoening;Groningen;Oldambt;VF040;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 35-40 km/h;2;820
OM-afdoening;Groningen;Oldambt;VF080;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 75-80 km/h;1;0
OM-afdoening;Groningen;Oldambt;VG035;Overschrijding max snelheid (auto)wegenbuiten beb.kom 31-35 km/h (verkeersb A1);3;1020
Wahv;Groningen;Oldambt;A902;voor een bromfiets niet de vereisteverzekering afsluiten en in stand hou-den;20;7100
Wahv;Groningen;Oldambt;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;59;23600
Wahv;Groningen;Oldambt;K030A;Het kenteken is niet behoorlijk zicht-baar aanwezig op of aan het motorrijtuig;1;140
Wahv;Groningen;Oldambt;K045A;voor het motorrijtuig met een toegestanemaximummassa van 3500 kg of minderis geen keuringsbewijs afgegeven;15;2100
Wahv;Groningen;Oldambt;K045B;voor het motorrijtuig met een toegestanemaximummassa v 3500 kg of minder heefthet keuringsbewijs geldigheid verloren;66;9240
Wahv;Groningen;Oldambt;K060E;Rijden terwijl het rijbewijs zijn geldigheid heeft verloren door het verstrijkenvan de geldigheidsduur (< 1 jaar);1;95
Wahv;Groningen;Oldambt;K060H;rijden terwijl het rijbewijs ongeldig isverklaard, m.u.v. cat. AM, en geen nieuwrijbewijs voor cat. AM is afgegeven;1;65
Wahv;Groningen;Oldambt;K150C;Niet op eerste vordering behoorlijk hetrijbewijs ter inzage afgeven;12;1140
Wahv;Groningen;Oldambt;K405;De kentekenplaat voldoet niet aan degestelde eisen;2;210
Wahv;Groningen;Oldambt;N010D;Als bestuurder van een voertuig rijden,terwijl het kenteken niet goed leesbaaris;1;140
Wahv;Groningen;Oldambt;N086A;als bestuurder met een bromfiets rijdenterwijl de bromfiets de max constructie-snelheid overschrijdt  t/m 10 km/h;1;65
Wahv;Groningen;Oldambt;N270E;Als bestuurder van een voertuig rijden,terwijl een band beschadigd of versletenis;3;420
Wahv;Groningen;Oldambt;N270F;Als bestuurder van een voertuig rijden,terwijl 2 banden beschadigd of versletenzijn;1;210
Wahv;Groningen;Oldambt;N270M;Met een voertuig rijden, terwijl 1 bandbeschadigd is of de vermeldeload-index kleiner is dan toegestaan;1;140
Wahv;Groningen;Oldambt;N270R;Als bestuurder van een voertuig rijden,terwijl een band niet voldoet aan deeisen t.a.v.de profilering;3;285
Wahv;Groningen;Oldambt;N470C;Als bestuurder van een voertuig rijden,terwijl de gordel(s) niet deugdelijkis (zijn) (bevestigd);1;140
Wahv;Groningen;Oldambt;N514A;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedwerkende richtingaanwijzer(s);1;95
Wahv;Groningen;Oldambt;N514D;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedgoed werkende remlichten;1;140
Wahv;Groningen;Oldambt;P041A;als bestuurder van een voertuig rijdenterwijl er onvoldoende zicht is doorvoorruit en/of voorste zijruiten;1;240
Wahv;Groningen;Oldambt;P061;Met een vtg rijden, met gevaar dat deniet deugdelijk afgedekte losse ladingeraf valt;1;380
Wahv;Groningen;Oldambt;P100A;ALS BEST. VAN VOERTUIG RIJDEN, TERWIJLAANHANGW T/M 750 KG NIET IS VOORZIEN VANHET KENTEKEN VAN TREKKEND MOTORRIJTUIG;2;280
Wahv;Groningen;Oldambt;P100B;AANHANGW. < 750 KG HEEFT GEEN DEUGDELIJKBEVESTIGDE/GOED LEESBARE/NIET AFGE-SCHERMDE EN GOEDGEKEURDE KENTEKENPLAAT;2;280
Wahv;Groningen;Oldambt;P380;Verlichting aanhangwagen, is nietzodanig aangesloten, dat deze overeen-komen met trekkend voertuig;1;140
Wahv;Groningen;Oldambt;R301;Niet zoveel mogelijk rechts houden opeen autoweg of autosnelweg;4;560
Wahv;Groningen;Oldambt;R310;Als bromfietser niet het fiets/bromfietspad gebruiken;1;95
Wahv;Groningen;Oldambt;R311;Als bromfietser bij ontbreken fiets/bromfietspad niet de rijbaan gebruiken;1;95
Wahv;Groningen;Oldambt;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;13;1820
Wahv;Groningen;Oldambt;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;13;1235
Wahv;Groningen;Oldambt;R326;Rechts inhalen waar dat is verboden;1;240
Wahv;Groningen;Oldambt;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;1;240
Wahv;Groningen;Oldambt;R346;Afslaan zonder richting aan te geven;10;950
Wahv;Groningen;Oldambt;R397B;Parkeren voor een in- en/of uitrit;1;95
Wahv;Groningen;Oldambt;R397E;Parkeren op parkeergelegenheid op anderedan aangegeven wijze;2;190
Wahv;Groningen;Oldambt;R397H;parkeren op een gelegenheid voor onmid-dellijk laden en lossen van goederen;1;95
Wahv;Groningen;Oldambt;R397J;parkeren buiten parkeervak bij één vande borden E4 tot en met E10, E12 ofE13 v/d bijlage I van het RVV 1990;5;475
Wahv;Groningen;Oldambt;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;6;2280
Wahv;Groningen;Oldambt;R421A;Geen dim of groot licht voeren bij nachtbinnen de bebouwde kom (motorvtg (+ahw)bromfiets, snorfiets of gehandic. vtg);1;65
Wahv;Groningen;Oldambt;R431D;Aanhangwagen voert geen achterlicht, bijnacht, binnen de bebouwde kom;1;95
Wahv;Groningen;Oldambt;R434;mistlicht voeren aan voorzijde andersdan bij mist, sneeuwval of regen die hetzicht ernstig belemmert;7;665
Wahv;Groningen;Oldambt;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;48;2451
Wahv;Groningen;Oldambt;R514;Bij inhalen geen teken met richtingaan-wijzer geven;3;285
Wahv;Groningen;Oldambt;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;47;6580
Wahv;Groningen;Oldambt;R535I;meer passagiers vervoeren dan erautogordels aanwezig zijn;2;280
Wahv;Groningen;Oldambt;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;6;570
Wahv;Groningen;Oldambt;R545;als bestuurder tijdens het rijden eenmobiel elektronisch apparaat vasthouden;38;9040
Wahv;Groningen;Oldambt;R551B;Handelen ism een geslotenverkla-ring (bord C 2 van het RVV 1990. een-richtingverkeer);3;420
Wahv;Groningen;Oldambt;R553B;Handelen ism een geslotenverkla-ring voor motorvoertuigen op meer dan 2wielen, bord C 6 bijlage I RVV 1990.;4;380
Wahv;Groningen;Oldambt;R555;Handelen ism een geslotenverkla-ring voor langzame motorvoertuigen: bordC 8 van bijlage I RVV 1990.;1;95
Wahv;Groningen;Oldambt;R556;Handelen  in strijd met eengeslotenverklaring: bord C 9 bijlage IRVV 1990.;1;95
Wahv;Groningen;Oldambt;R559;Handelen ism een geslotenverkla-ring voor alle motorvoertuigen:bord C 12/20.;5;475
Wahv;Groningen;Oldambt;R574;Rijden in strijd met de verplichte rij-richting op een rotonde:bord D1;1;95
Wahv;Groningen;Oldambt;R575;Weg inrijden aan de andere zijde van hetbord dan de pijl aangaf: bord D 2/16.;2;190
Wahv;Groningen;Oldambt;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);25;2375
Wahv;Groningen;Oldambt;R585;Verbod stil te staan (bord E2);1;95
Wahv;Groningen;Oldambt;R608;niet stoppen voor rood knipperlichtbij overweglichten;2;143
