MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
007 43512,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181113000000,310024 PL-L 24W/830 4P MASTER
007 43514,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
007 43516,2000 12LED WW CLO 1800lm,,20151002000000,20151002000000,LED 16W 3000K 1800lm
007 43517,BDS711 Kegel 12LED 1400lm WW,,20170921000000,20170921000000,LED 13W 3000K 1400lm
007 43518,LW-SRDS2 2000 LM 16A 730 DAME CC,,20190805000000,20190805000000,LED 16W 3000K 2000lm
007 43521,2010 1xPLL 24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
007 43523,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181124000000,310024 PL-L 24W/830 4P MASTER
007 43524,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
007 43525,Urbanstar BDS100DRW 18-3S LED,,20190401000000,20190401000000,LED 16W 3000K 1800lm
007 43526,2500 1xPLL24 E,,20031101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
007 43529,BDS711 Kegel 12LED 1400lm WW,,20170921000000,20170921000000,LED 13W 3000K 1400lm
007 43533,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
007 43534,2650 Aurora 1xSON-T/SHP-TS 70 E,,20110426000000,20200305000000,220070 CDO-TT 070W/828 MASTER
007 43536,2010 1xPLL 24 E,,20031001000000,20181003000000,310024 PL-L 24W/830 4P MASTER
007 43539,TECEO-1 24LED NW 700mA Akzo150 005AA,,20160701000000,20160701000000,LED 55W 4000K 6100lm - 5200lm
007 43542,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
007 43543,FGS 103 1xPLL 24 E,,20051101000000,20191014000000,310024 PL-L 24W/830 4P MASTER
007 43544,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
007 71779,KFK LED2WELL 1600lm,,20160418000000,20160418000000,LED 15W 3000K 1600lm
007 71783,Ampera Midi 32LED WW 500mA 005A1,,20160901000000,20160901000000,LED 51W 3000K 6000lm - 5100lm
007 71789,2650 Aurora 1xSON-T/SHP-TS 70 E,,20040901000000,20190107000000,220070 CDO-TT 070W/828 MASTER
007 71793,LW-SRDS2 1200 LM 8A 730 DAME CC top 76,,20190805000000,20190805000000,LED 10W 3000K 1200lm
007 71794,2650 Aurora 1xSON-T/SHP-TS 70 E,,20080901000000,20181011000000,220070 CDO-TT 070W/828 MASTER
007 71798,Piano Mini 16LED Amber 350mA,,20130701000000,20130701000000,LED 19W Amber 1280lm
007 71805,KFK LED2WELL 1600lm overeenkomst,,20210501000000,20210501000000,LED 15W 3000K 1600lm
007 71806,SCALA MIDI 24 LED WW 350mA 2704lm,,20160719000000,20160719000000,LED 29W 3000K 2704lm
007 71807,Urbanstar BDS100DRW 12-3S LED,,20171124000000,20130601000000,LED 11W 3000K 1200lm
007 71808,Urbanstar BDS100DRW 12-3S LED,,20130601000000,20130601000000,LED 11W 3000K 1200lm
007 71812,Axia 2.1 WW 5167 8 led 690mA 2000lm,,20170921000000,20170921000000,LED 18W 3000K 2000lm
007 71813,Ampera Midi 32LED WW 350mA 003A0,,20180501000000,20180501000000,LED 36W 3000K 4800lm
007 71817,Mithra BDS150 12LED-HB WW,,20160127000000,20160127000000,LED 14W 3000K 1650lm
007 71820,ALTRA-2 1xPLL 36 E,,20110420000000,20181012000000,310036 PL-L 36W/830 4P MASTER
007 71822,NEOS 1 CDM-T35W 1659 RAL9023,,20120701000000,20200129000000,200035 CDM-T35W/930 Mast.elite
007 99993,LW-SRDS2 1600 LM 16A 730 DAME CC,,20190805000000,20190805000000,LED 13W 3000K 1600lm
007 99998,2010 1xPLL 24 E,,20050201000000,20181110000000,310024 PL-L 24W/830 4P MASTER
007A43313,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
007A43363,Evolo-2 CPO 60W dim,,20130412000000,20191126000000,260060 CPO-TW 060W/728 MASTER
007A43454,LW-SRDS2 3400 LM 16A 730 DAME CC,,20191001000000,20191001000000,LED 26 W 3000k 3400lm
007A43474,Urbanstar BDS100DRW 12-3S LED,,20151002000000,20151002000000,LED 11W 3000K 1200lm
007A43514,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
007A99998,2010 1xPLL 24 E,,20050201000000,20181110000000,310024 PL-L 24W/830 4P MASTER
007L43427,OLYMPIA 2 1xCDO-ET 100,OLYMPIA 2 1xCDO-ET 100,20091214000000,20130613000000,210100 CDO-ET 100W/828 MASTER
007L43427,OLYMPIA 2 1xCDO-ET 100,OLYMPIA 2 1xCDO-ET 100,20091214000000,20140210000000,210100 CDO-ET 100W/828 MASTER
007L43427,OLYMPIA 2 1xCDO-ET 100,OLYMPIA 2 1xCDO-ET 100,20091214000000,20210201000000,220100 CDO-TT 100W/828 MASTER
008 43313,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
008 43315,2651 Aurora 1xSON-T /SHP-TS 100 E,,20091115000000,20191120000000,220100 CDO-TT 100W/828 MASTER
008 43316,LW-SRDS2 2000 LM 16A 730 DAME CC,,20191001000000,20191001000000,LED 16W 3000K 2000lm
008 43317,2400 1xPLL 24 E Padvinder,,20030401000000,20181115000000,310024 PL-L 24W/830 4P MASTER
008 43321,2500 1xPLL24 E,,20031101000000,20181031000000,310024 PL-L 24W/830 4P MASTER
008 43322,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
008 43323,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200901000000,20200901000000,LED 11W 3000K 1200lm
008 43324,2000 1x PLL24 E,,19970901000000,20181105000000,310024 PL-L 24W/830 4P MASTER
008 43326,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
008 43327,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
008 43330,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 16W 3000K 2000lm
008 43331,2500 1xPLL36 E,,20071129000000,20181105000000,310036 PL-L 36W/830 4P MASTER
008 43336,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
008 43337,2500 1xPLL24 E,,19990101000000,20181023000000,310024 PL-L 24W/830 4P MASTER
008 43337W,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,20200515000000,20200515000000,LED 10W 3000K 1200lm
008 43338,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
008 43339,2000 1x PLL24 E,,20180216000000,20210217000000,310024 PL-L 24W/830 4P MASTER
008 43341,ARC 80 2680 1x CDO-TT 100W,ALTRA-2 1xPLL 36 E,20110420000000,20191120000000,220100 CDO-TT 100W/828 MASTER
008 43341,ARC 80 2680 1x CDO-TT 100W,ALTRA-2 1xPLL 36 E,20110420000000,20181024000000,310036 PL-L 36W/830 4P MASTER
008 43342,2500 1xPLL24 E,,20021001000000,20181004000000,310024 PL-L 24W/830 4P MASTER
008 43345,FGS 103 1xPLL 24 E,,20020201000000,20181122000000,310024 PL-L 24W/830 4P MASTER
008 43348,ALTRA-2 1x PLL24 E,,20080415000000,20201012000000,310024 PL-L 24W/830 4P MASTER
008 43349,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
008 43350,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 16W 3000K 2000lm
008 43351,TECEO-1 24LED NW 500mA Akzo150 005AA,,20160701000000,20160701000000,LED 38W 4000K 4800lm - 4100lm
008 43353,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
008 43354,Urbanstar BDS100DRW 27-3S LED,,20180901000000,20180901000000,LED 24W 3000K 2800lm
008 43358,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 16W 3000K 2000lm
008 43359,ALTRA-2 1x PLL24 E,,20120316000000,20181029000000,310024 PL-L 24W/830 4P MASTER
008 43362,ARAMIS 1xPLT 26 RAL9005,,20091127000000,20200129000000,360026 PL-T TOP 26W/830 4P
008 43363,Evolo-2 CPO 60W dim,,20130412000000,20191126000000,260060 CPO-TW 060W/728 MASTER
008 43364,2650 Aurora 1xSON-T/SHP-TS 70 E,,20011001000000,20181011000000,220070 CDO-TT 070W/828 MASTER
008 43365,2010 1xPLL 24 E,,20021001000000,20181003000000,310024 PL-L 24W/830 4P MASTER
008 43366,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
008 43369,VP1011 WW RAL-7036,,20160825000000,20160825000000,LED 13W 3000K 1500lm
008 43373,2500 1xPLL36 E,,20010501000000,20181119000000,310036 PL-L 36W/830 4P MASTER
008 43375,BDS711 Kegel 12LED 1400lm WW,,20170921000000,20170921000000,LED 13W 3000K 1400lm
008 43376,LW-SRDS2 1600 LM 16A 730 DAME CC,,20191001000000,20191001000000,LED 13W 3000K 1600lm
008 43378,STARLIGHT 16LED WW 350mA 19w RAL9005 sym. 140mm,,20161228000000,20161228000000,LED 19W 3000K 2200m
008 43379,ALURA 1696 1xPLL 24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
008 43380,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
008 43381,Stela long 30 Led,,20110601000000,20110601000000,LED 36W 4000K 4250lm
008 43382,2500 1xPLL24 E,,20020201000000,20181123000000,310024 PL-L 24W/830 4P MASTER
008 43383,VP1011 WW RAL-7036,,20161208000000,20161208000000,LED 25W 3000K 2500lm
008 43384,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
008 43385,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
008 43386,2500 1xPLL24 E,,20020301000000,20181108000000,310024 PL-L 24W/830 4P MASTER
008 43387,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20150522000000,20150522000000,LED 28W 3000K 2520lm-2052lm
008 43387,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20150522000000,20150522000000,LED 70W 3000K 6720m-5264lm
008 43388,KFK LED2WELL 2150lm overeenkomst,,20180901000000,20180901000000,LED 19W 3000K 2150lm
008 43389,2010 1xPLL 24 E,,20051101000000,20181110000000,310024 PL-L 24W/830 4P MASTER
008 43391,2500 1xPLL36 E,,20011101000000,20181009000000,310036 PL-L 36W/830 4P MASTER
008 43392,Urbanstar BDS100DRW 18-3S LED,,20170928000000,20170928000000,LED 16W 3000K 1800lm
008 43393,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20191001000000,20191001000000,LED 11W 3000K 1200lm
008 43394,2010 1xPLL 24 E,,20051101000000,20181008000000,310024 PL-L 24W/830 4P MASTER
008 43397,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
008 43398,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
008 43399,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
008 43401,2500 1xPLL24 E,,20040901000000,20181106000000,310024 PL-L 24W/830 4P MASTER
008 43403,2010 1xPLL 24 E,,20030401000000,20181109000000,310024 PL-L 24W/830 4P MASTER
008 43404,LW-SRDS2 1600 LM 16A 730 DAME CC,,20201023000000,20201023000000,LED 13W 3000K 1600lm
008 43405,2500 1xPLL24 E,,20040101000000,20180928000000,310024 PL-L 24W/830 4P MASTER
008 43406,2010 1xPLL 24 E,,20070715000000,20181107000000,310024 PL-L 24W/830 4P MASTER
008 43408,FC 78/FC 119(VOP),,20021001000000,20181119000000,310036 PL-L 36W/830 4P MASTER
008 43408,FC 78/FC 119(VOP),,20021001000000,20181119000000,310055 PL-L 55W/830 4P MASTER
008 43412,2650 Aurora 1xSON-T/SHP-TS 70 E,,20061101000000,20181120000000,220070 CDO-TT 070W/828 MASTER
008 43413,2650 Aurora 1xSON-T/SHP-TS 70 E,,20061101000000,20181120000000,220070 CDO-TT 070W/828 MASTER
008 43417,LW-SRDS2 2000 LM 16A 730 DAME CC,,20181201000000,20181106000000,LED 16W 3000K 2000lm
008 43418,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 08W 3000K 1000lm
008 43419,2500 1xPLL24 E,,20030501000000,20181004000000,310024 PL-L 24W/830 4P MASTER
008 43422,BGP630 GRN 2200/WW PSD IP65 .... D9 SRG10 350mA,,20151228000000,20151228000000,LED 22W 3000K 2200lm
008 43424,BGP615 LW10 LED12 4S/amber,,20210325000000,20210325000000,LED 12W Amber 1200lm
008 43427,8606 1xCDMT35 W,,20001201000000,20090212000000,200035 CDM-T35W/930 Mast.elite
008 43428,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20201023000000,20201023000000,LED 11W 3000K 1200lm
008 43430,2010 1xPLL 24 E,,20051101000000,20181008000000,310024 PL-L 24W/830 4P MASTER
008 43431,2010 1xPLL 24 E,,20011101000000,20181110000000,310024 PL-L 24W/830 4P MASTER
008 43433,KFK LED2WELL 1600lm overeenkomst,,20180901000000,20180901000000,LED 13W 3000K 1600lm
008 43434,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
008 43436,2000 1x PLL24 E,,20060704000000,20181112000000,310024 PL-L 24W/830 4P MASTER
008 43438,2010 1xPLL 24 E,,20051101000000,20181009000000,310024 PL-L 24W/830 4P MASTER
008 43439,Citea midi 1xCDM-T 70W,,20031201000000,20200130000000,200070 CDM-T 70W/930 Mast.elit
008 43441,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181115000000,LED 13W 3000K 1600lm
008 43442,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
008 43443,KFK LED2WELL 1050lm,,20160701000000,20160701000000,LED 09W 3000K 1050lm
008 43445,BGS451 GRN16-2S/830/ I MSO GR CLO-DD1 60/76,,20121201000000,20121201000000,LED 15W 3000K 1600lm
008 43446,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
008 43448,VP1011 WW RAL-7036,,20171002000000,20171002000000,LED 08W 3000K 1000lm
008 43452,Urbanstar BDS100DRW 12-3S LED,,20160210000000,20160210000000,LED 11W 3000K 1200lm
008 43454,2500 1xPLL24 E,,20000801000000,20140102000000,310024 PL-L 24W/830 4P MASTER
008 43455,Citea midi 1xCDM-T 35 C,Citea midi 1xCDM-T 35 C,20040701000000,20200130000000,200035 CDM-T35W/930 Mast.elite
008 43457,ALTRA-2 1x PLL24 E,,20071010000000,20181127000000,310024 PL-L 24W/830 4P MASTER
008 43458,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
008 43459,2500 1xPLL24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
008 43460,Urbanstar BDS100DRW 23-3S LED,,20130701000000,20130701000000,LED 21W 3000K 2300lm
008 43461,2500 1xPLL24 E,2500 1xPLL24 E,20060522000000,20181005000000,310024 PL-L 24W/830 4P MASTER
008 43463,ALTRA-2 1xPLL 36 E,,20100507000000,20181130000000,310036 PL-L 36W/830 4P MASTER
008 43464,2000 1x PLL24 E,,20130910000000,20181001000000,310024 PL-L 24W/830 4P MASTER
008 43465,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181001000000,20181001000000,LED 13W 3000K 1600lm
008 43466,2500 1x PLL 24 E Dynadimmer,,20110426000000,20181003000000,310024 PL-L 24W/830 4P MASTER
008 43471,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
008 43472,ALURA 1696 1xPLL 24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
008 43474,Urbanstar BDS100DRW 12-3S LED,,20150905000000,20150905000000,LED 11W 3000K 1200lm
008 43476,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20181001000000,20181001000000,LED 10W 3000K 1200lm
008 43477,ALTRA-2 1xPLL 36 E,,20141030000000,20181123000000,310036 PL-L 36W/830 4P MASTER
008 43478,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
008 43479,ALTRA-2 1x PLL24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
008 43480,Ampera Mini 24LED 5068 WW 500mA 003A7,,20171002000000,20171002000000,LED 38W 3000K 4900lm - 4000lm
008 43484,KFK LED2WELL 1600lm,,20160721000000,20160721000000,LED 15W 3000K 1600lm
008 43486,2500 1xPLL24 E,,20070413000000,20181109000000,310024 PL-L 24W/830 4P MASTER
008 43487,2500 1xPLL24 E,,20060615000000,20181023000000,310024 PL-L 24W/830 4P MASTER
008 43488,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
008 43489,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
008 43490,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
008 43491,Urbanstar BDS100DRW 18-3S LED,,20170928000000,20170928000000,LED 16W 3000K 1800lm
008 43493,ALTRA-2 1xPLL 36 E,,20140207000000,20181122000000,310036 PL-L 36W/830 4P MASTER
008 43494,2500 1xPLL24 E,,20011001000000,20181122000000,310024 PL-L 24W/830 4P MASTER
008 43496,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
008 43497,LW-SRDS2 2000 LM 16A 730 DAME CC,,20181201000000,20181109000000,LED 16W 3000K 2000lm
008 43498,2500 1xPLL24 E,,20001201000000,20181031000000,310024 PL-L 24W/830 4P MASTER
008 43500,Urbanstar BDS100DRW 12-3S LED,,20150905000000,20150905000000,LED 11W 3000K 1200lm
008 43501,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200821000000,20200821000000,LED 10W 3000K 1200lm
008 43502,ALTRA-2 1x PLL24 E,,20071010000000,20181127000000,310024 PL-L 24W/830 4P MASTER
008 43503,2500 1xPLL24 E,,20050615000000,20181101000000,310036 PL-L 36W/830 4P MASTER
008 43504,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
008 43505,2500 1xPLL24 E,,20021001000000,20200723000000,310024 PL-L 24W/830 4P MASTER
008 43506,KFK LED2WELL 1600lm,,20160721000000,20160721000000,LED 15W 3000K 1600lm
008 43507,2000 1x PLL24 E,,20111101000000,20181105000000,310024 PL-L 24W/830 4P MASTER
008 43508,2550 1xPLL18/24 Iris,,20081128000000,20181003000000,310024 PL-L 24W/830 4P MASTER
008 43509,Urbanstar BDS100DRW 12-3S LED,,20150905000000,20150905000000,LED 11W 3000K 1200lm
008 43510,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
008 43511,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
008 43512,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181113000000,310024 PL-L 24W/830 4P MASTER
008 43514,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
008 43516,2000 12LED WW CLO 1800lm,,20151002000000,20151002000000,LED 16W 3000K 1800lm
008 43518,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20190805000000,20190805000000,LED 11W 3000K 1200lm
008 43521,2010 1xPLL 24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
008 43523,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
008 43524,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
008 43525,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
008 43526,2050 1xTLD 18,,19850401000000,20081210000000,UNIVERSETTE LL 18W KL.740
008 43529,2500 1xPLL24 E,,20121221000000,20181120000000,310024 PL-L 24W/830 4P MASTER
008 43533,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
008 43534,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
008 43536,2010 1xPLL 24 E,,20031001000000,20181003000000,310024 PL-L 24W/830 4P MASTER
008 43539,TECEO-1 24LED NW 700mA Akzo150 005AA,,20160701000000,20160701000000,LED 55W 4000K 6100lm - 5200lm
008 43542,HPS 100 CITYZEN 1xPLL24 HF,,20030401000000,20181115000000,310024 PL-L 24W/830 4P MASTER
008 43543,2500 1xPLL24 E,,20051101000000,20181105000000,310024 PL-L 24W/830 4P MASTER
008 43544,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
008 71789,2650 Aurora 1xSON-T/SHP-TS 70 E,,20021201000000,20190107000000,220070 CDO-TT 070W/828 MASTER
008 71793,LW-SRDS2 1200 LM 8A 730 DAME CC top 76,,20190805000000,20190805000000,LED 10W 3000K 1200lm
008 71794,2650 Aurora 1xSON-T/SHP-TS 70 E,2650 Aurora 1xSON-T/SHP-TS 70 E,20080901000000,20181011000000,220070 CDO-TT 070W/828 MASTER
008 71796,NEOS 1 CDM-T35W 1659 RAL9023,,20111214000000,20200129000000,200035 CDM-T35W/930 Mast.elite
008 71798,Piano Mini 16LED Amber 350mA,,20130701000000,20130701000000,LED 19W Amber 1280lm
008 71806,SCALA MIDI 24 LED WW 350mA 2704lm,,20160719000000,20160719000000,LED 29W 3000K 2704lm
008 71807,Urbanstar BDS100DRW 12-3S LED,,20171124000000,20130601000000,LED 11W 3000K 1200lm
008 71808,Urbanstar BDS100DRW 12-3S LED,,20130601000000,20130601000000,LED 11W 3000K 1200lm
008 71812,Axia 2.1 WW 5167 8 led 690mA 2000lm,,20170921000000,20170921000000,LED 18W 3000K 2000lm
008 71813,Ampera Midi 32LED WW 350mA 003A0,,20180501000000,20180501000000,LED 36W 3000K 4800lm
008 71817,Mithra BDS150 12LED-HB WW,,20160127000000,20160127000000,LED 14W 3000K 1650lm
008 71820,ALTRA-3 1xPLL 55 E,,20110420000000,20191113000000,310055 PL-L 55W/830 4P MASTER
008 71821,NEOS 1 CDM-T35W 1659 RAL9023,,20120701000000,20200129000000,200035 CDM-T35W/930 Mast.elite
008 71822,ALURA 1696 1xPLL 24 E,,20120701000000,20181110000000,310024 PL-L 24W/830 4P MASTER
008 99993,LW-SRDS2 1600 LM 16A 730 DAME CC,,20190805000000,20190805000000,LED 13W 3000K 1600lm
008A43313,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
008A43418,Urbanstar BDS100DRW 27-3S LED,,20170928000000,20170928000000,LED 24W 3000K 2800lm
008A43446,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
008A43463,STRIPELITE,,20110101000000,20110101000000,LED 07W 3000k 350lm
008A43474,Urbanstar BDS100DRW 12-3S LED,,20151002000000,20151002000000,LED 11W 3000K 1200lm
008L43427,FOCAL 1641 1x CDO-ET 70W,FOCAL 1641 1x CDO-ET 70W,20091214000000,20181026000000,220070 CDO-TT 070W/828 MASTER
009 43313,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
009 43315,2651 Aurora 1xSON-T /SHP-TS 100 E,,20091115000000,20191120000000,220100 CDO-TT 100W/828 MASTER
009 43317,2400 1xPLL 24 E Padvinder,,20060201000000,20181115000000,310024 PL-L 24W/830 4P MASTER
009 43322,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
009 43323,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200901000000,20200901000000,LED 11W 3000K 1200lm
009 43326,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
009 43327,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
009 43331,2500 1xPLL36 E,,20071129000000,20181105000000,310036 PL-L 36W/830 4P MASTER
009 43336,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
009 43337,2500 1xPLL24 E,,19990101000000,20181023000000,310024 PL-L 24W/830 4P MASTER
009 43337W,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,20200515000000,20200515000000,LED 10W 3000K 1200lm
009 43338,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
009 43339,2500 1xPLL24 E,,20140601000000,20181123000000,310024 PL-L 24W/830 4P MASTER
009 43341,ARC 80 2680 1x CDO-TT 100W,ALTRA-2 1xPLL 36 E,20110420000000,20191120000000,220100 CDO-TT 100W/828 MASTER
009 43341,ARC 80 2680 1x CDO-TT 100W,ALTRA-2 1xPLL 36 E,20110420000000,20181024000000,310036 PL-L 36W/830 4P MASTER
009 43342,2500 1xPLL24 E,,20021001000000,20181004000000,310024 PL-L 24W/830 4P MASTER
009 43344,VP1011 WW RAL-7036,,20181126000000,20181126000000,LED 13W 3000K 1500lm
009 43345,2500 1xPLL24 E,,20020201000000,20181122000000,310024 PL-L 24W/830 4P MASTER
009 43348,ALTRA-2 1x PLL24 E,,20080415000000,20181129000000,310024 PL-L 24W/830 4P MASTER
009 43349,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
009 43350,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 16W 3000K 2000lm
009 43351,TECEO-1 24LED NW 500mA Akzo150 005AA,,20160701000000,20160701000000,LED 38W 4000K 4800lm - 4100lm
009 43353,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
009 43358,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 16W 3000K 2000lm
009 43359,2500 1xPLL24 E,,20081017000000,20181029000000,310024 PL-L 24W/830 4P MASTER
009 43362,ARAMIS 1xPLT 26 RAL9005,,20091127000000,20200129000000,360026 PL-T TOP 26W/830 4P
009 43363,2651 Aurora 1xSON-T /SHP-TS 100 E,,20091115000000,20191120000000,220100 CDO-TT 100W/828 MASTER
009 43364,2650 Aurora 1xSON-T/SHP-TS 70 E,,20011001000000,20181012000000,220070 CDO-TT 070W/828 MASTER
009 43365,2010 1xPLL 24 E,,20021001000000,20181003000000,310024 PL-L 24W/830 4P MASTER
009 43366,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
009 43369,VP1011 WW RAL-7036,,20160825000000,20160825000000,LED 13W 3000K 1500lm
