GemeenteCode;GemeenteNaam;LijstNummer;LijstNaam;DocumentTaal;PublicatieGeslacht;KandidaatNummer;Initialen;Roepnaam;Tussenvoegsel;Achternaam;Woonplaats;Land;Geslacht
0765;Pekela;6;GROENLINKS;nl;ja;1;H.;Elly;;Knevelman-Hulshof;Nieuwe Pekela;NL;v
0765;Pekela;6;GROENLINKS;nl;ja;2;D.P.;Erik;;Schipper;Oude Pekela;NL;m
0765;Pekela;6;GROENLINKS;nl;ja;3;M.;Mark;;Nieuweboer;Nieuwe Pekela;NL;m
0765;Pekela;6;GROENLINKS;nl;ja;4;W.G.;Wilma;;Schoonhoven-Hemmes;Oude Pekela;NL;v
0765;Pekela;6;GROENLINKS;nl;ja;5;C.;Coen;;Oosterveld;Oude Pekela;NL;m
0765;Pekela;6;GROENLINKS;nl;ja;6;N.;Nina;;Sikkens;Oude Pekela;NL;v
0765;Pekela;6;GROENLINKS;nl;ja;7;B.J.A.;Ben;van de;Boom;Nieuwe Pekela;NL;m
0765;Pekela;6;GROENLINKS;nl;ja;8;H.;Hillie;;Oosterveld-Vredeveld;Oude Pekela;NL;v
0765;Pekela;6;GROENLINKS;nl;ja;9;G.;Kick;van der;Laan;Nieuwe Pekela;NL;m
0765;Pekela;6;GROENLINKS;nl;ja;10;A.;Anneke;;Duit;Nieuwe Pekela;NL;v
0765;Pekela;7;VVD;nl;ja;1;J.J.;Jolanda;;Fridrichs-Kok;Nieuwe Pekela;NL;v
0765;Pekela;7;VVD;nl;ja;2;J.;Janneke;;Westers-Borgesius;Nieuwe Pekela;NL;v
0765;Pekela;7;VVD;nl;ja;3;G.;Gertjan;de;Jonge;Nieuwe Pekela;NL;m
0765;Pekela;7;VVD;nl;ja;4;E.C.;Elly;;Heikens-Nanninga;Nieuwe Pekela;NL;v
0765;Pekela;7;VVD;nl;ja;5;C.M.;Corrie;van;Oeveren;Oude Pekela;NL;v
0037;Stadskanaal;1;ChristenUnie;nl;ja;1;A.H.;Bert;van;Beek;Mussel;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;2;I.J.;Ingrid;;Sterenborg-Kooij;Onstwedde;NL;v
0037;Stadskanaal;1;ChristenUnie;nl;ja;3;J.;Jelmer;van der;Veen;Stadskanaal;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;4;F.;Frits;van der;Heide;Onstwedde;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;5;A.;Arjen;;Tamsma;Stadskanaal;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;6;M.T.;Meike;de;Vries-Doornbos;Musselkanaal;NL;v
0037;Stadskanaal;1;ChristenUnie;nl;ja;7;G.;Guurtje;van der;Heide-van Asselt;Onstwedde;NL;v
0037;Stadskanaal;1;ChristenUnie;nl;ja;8;R.;Ronald;;Elzen;Onstwedde;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;9;E.;Erik;;Schaap;Stadskanaal;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;10;T.;Twan;;Moes;Stadskanaal;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;11;A.;Anja;;Stuursma-Boersma;Stadskanaal;NL;v
0037;Stadskanaal;1;ChristenUnie;nl;ja;12;O.J.;Okko;;Dijkstra;Mussel;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;13;B.G.;Rafaël;;Hageman;Stadskanaal;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;14;R.B.;Rineke;;Joosten-Wever;Onstwedde;NL;v
0037;Stadskanaal;1;ChristenUnie;nl;ja;15;J.;Johan;;Klein;Stadskanaal;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;16;I.;Ina;;Fennema-Veenhuizen;Mussel;NL;v
0037;Stadskanaal;1;ChristenUnie;nl;ja;17;P.H.;Herman;;Wijlhuizen;Stadskanaal;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;18;A.;Annemiek;;Meems-Buist;Vledderveen;NL;v
0037;Stadskanaal;1;ChristenUnie;nl;ja;19;J.;Juda;;Pijlman;Stadskanaal;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;20;R.H.;Roeline;;Schuurman-Marsman;Mussel;NL;v
0037;Stadskanaal;1;ChristenUnie;nl;ja;21;H.;Harry;;Kloeze;Stadskanaal;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;22;T.;Tjip;;Douwstra;Stadskanaal;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;23;A.B.;Bert;;Heeling;Stadskanaal;NL;m
0037;Stadskanaal;1;ChristenUnie;nl;ja;24;H.;Hilda;;Broesder;Stadskanaal;NL;v
0037;Stadskanaal;1;ChristenUnie;nl;ja;25;H.J.;Johan;;Hamster;Stadskanaal;NL;m
0037;Stadskanaal;2;CDA;nl;ja;1;G;Goziena;;Brongers-Roffel;Onstwedde;NL;v
0037;Stadskanaal;2;CDA;nl;ja;2;A.I.;Agnes;;Wubs-Kramer;Onstwedde;NL;v
0037;Stadskanaal;2;CDA;nl;ja;3;M.H.L.;Merlijn;;Wiersema;Stadskanaal;NL;m
0037;Stadskanaal;2;CDA;nl;ja;4;J.G.H.;Gerard;;Weinans;Musselkanaal;NL;m
0037;Stadskanaal;2;CDA;nl;ja;5;P;Peter;van der;Laan;Alteveer;NL;m
0037;Stadskanaal;2;CDA;nl;ja;6;H.R.;Renze;;Poortinga;Stadskanaal;NL;m
0037;Stadskanaal;2;CDA;nl;ja;7;M.G.;Marianne;;Berndt-Becker;Alteveer;NL;v
0037;Stadskanaal;2;CDA;nl;ja;8;K;Klaas;;Remmerts;Stadskanaal;NL;m
0037;Stadskanaal;2;CDA;nl;ja;9;B.A.;Bé;;Meems;Onstwedde;NL;m
0037;Stadskanaal;2;CDA;nl;ja;10;A;Aike;;Blaauw;Stadskanaal;NL;m
0037;Stadskanaal;2;CDA;nl;ja;11;F.M.;Fré;;Haan;Onstwedde;NL;m
0037;Stadskanaal;2;CDA;nl;ja;12;M;Maria;;Sanders-Sanders;Musselkanaal;NL;v
0037;Stadskanaal;2;CDA;nl;ja;13;E.P.;Ernst Paul;;Faber;Stadskanaal;NL;m
0037;Stadskanaal;2;CDA;nl;ja;14;J;Anja;;Wesseling-Meems;Onstwedde;NL;v
0037;Stadskanaal;2;CDA;nl;ja;15;J.J.;Jarko;;Wubs;Onstwedde;NL;m
0037;Stadskanaal;2;CDA;nl;ja;16;J.G.;Jan Geert;;Sterenborg;Alteveer;NL;m
0037;Stadskanaal;2;CDA;nl;ja;17;J.H.;Jan Hidde;;Wilzing;Onstwedde;NL;m
0037;Stadskanaal;2;CDA;nl;ja;18;J.S.;Jan;;Frankema;Stadskanaal;NL;m
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;1;M.;Machteld;;Luijken;Musselkanaal;NL;v
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;2;J.M.;Joëlle Maxime;;Ham;Stadskanaal;NL;v
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;3;G.A.;Anne;;Gelderblom-Jongeling;Stadskanaal;NL;v
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;4;E.J.F.;Erik;;Gelderblom;Stadskanaal;NL;m
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;5;T.;Trijnie;;Wanders;Stadskanaal;NL;v
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;6;J.A.;Jolanda;;Wagenaar;Musselkanaal;NL;v
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;7;E.;Evert;;Idema;Stadskanaal;NL;m
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;8;H.J.;Arjan;;Barelds;Musselkanaal;NL;m
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;9;N.;Nanno;;Lesman;Alteveer;NL;m
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;10;T.;Trijnie;;Visser;Stadskanaal;NL;v
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;11;J.;John;;Koster;Musselkanaal;NL;m
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;12;K.S.;Sara;;Schaank;Stadskanaal;NL;v
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;13;E.;Erwin;;Greven;Stadskanaal;NL;m
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;14;G.B.;Bianca;de;Jonge;Stadskanaal;NL;v
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;15;M.A.;Marijke;;Hansma;Alteveer;NL;v
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;16;D.E.;Danny;;Broese van Groenou;Stadskanaal;NL;m
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;17;J.;Jaap;;Wachtmeester;Musselkanaal;NL;m
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;18;S.W.H.;Shailesh;;Drent;Stadskanaal;NL;m
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;19;E.J.;Ellen;;Zeegers-Koomen;Stadskanaal;NL;v
0037;Stadskanaal;3;SP (Socialistische Partij);nl;ja;20;W.;Wim;;Orsel;Stadskanaal;NL;m
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;1;G.;Grietje;;Schipper;Stadskanaal;NL;v
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;2;E.P.;Egbert;;Hofstra;Stadskanaal;NL;m
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;3;H.M.;Ria;;Lubben;Stadskanaal;NL;v
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;4;M.;Michiel;van;Leening;Stadskanaal;NL;m
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;5;H.;Heidi;;Koorn;Stadskanaal;NL;v
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;6;T.;Theo;;Klinkhamer;Alteveer;NL;m
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;7;G.H.;Gerrie;;Kremer;Stadskanaal;NL;m
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;8;J.;Jolanda;van der;Borgh;Stadskanaal;NL;v
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;9;F.;Frank;;Pot;Groningen;NL;m
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;10;C.;Catharina;;Woortman-Oosting;Stadskanaal;NL;v
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;11;J.;Jordi;;Nijgh;Stadskanaal;NL;m
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;12;M.I.;Ina;;Deuring;Stadskanaal;NL;v
0037;Stadskanaal;4;Partij van de Arbeid (P.v.d.A.);nl;ja;13;J.W.;Jan Willem;;Kok;Onstwedde;NL;m
0037;Stadskanaal;5;Gemeentebelangen Stadskanaal;nl;ja;1;H.T.;Erik;;Bieze;Stadskanaal;NL;m
0037;Stadskanaal;5;Gemeentebelangen Stadskanaal;nl;ja;2;F.;Frans;;Lutz;Mussel;NL;m
0037;Stadskanaal;5;Gemeentebelangen Stadskanaal;nl;ja;3;K.G.;Ineke;;Bieze-Norder;Stadskanaal;NL;v
0037;Stadskanaal;5;Gemeentebelangen Stadskanaal;nl;ja;4;A.;Arie;;Foekens;Stadskanaal;NL;m
0037;Stadskanaal;5;Gemeentebelangen Stadskanaal;nl;ja;5;G.M.;Siny;;Drent;Stadskanaal;NL;v
0037;Stadskanaal;5;Gemeentebelangen Stadskanaal;nl;ja;6;B.N.;Ben;;Gengler;Stadskanaal;NL;m
0037;Stadskanaal;6;VVD;nl;ja;1;J.;Hans;;Klopstra;Stadskanaal;NL;m
0037;Stadskanaal;6;VVD;nl;ja;2;L.;Linda;;Huizing;Stadskanaal;NL;v
0037;Stadskanaal;6;VVD;nl;ja;3;M.;Marnix;;Kuper;Stadskanaal;NL;m
0037;Stadskanaal;6;VVD;nl;ja;4;H.G.;Henk;;Wollerich;Stadskanaal;NL;m
0037;Stadskanaal;6;VVD;nl;ja;5;P.B.C.;Peter;;Prummel;Stadskanaal;NL;m
0037;Stadskanaal;6;VVD;nl;ja;6;E.;Esther;;Rodenberg-Vonk;Stadskanaal;NL;v
0037;Stadskanaal;6;VVD;nl;ja;7;G.;Goedhart;;Borgesius;Musselkanaal;NL;m
0037;Stadskanaal;7;Lokaal Betrokken;nl;ja;1;J.;Jur;;Mellies;Stadskanaal;NL;m
0037;Stadskanaal;7;Lokaal Betrokken;nl;ja;2;H.;Harma;;Zwiers-Manning;Stadskanaal;NL;v
0037;Stadskanaal;7;Lokaal Betrokken;nl;ja;3;S.;Simon;;Mulder;Musselkanaal;NL;m
0037;Stadskanaal;7;Lokaal Betrokken;nl;ja;4;H.E.;Erik;;Louwdijk;Musselkanaal;NL;m
0037;Stadskanaal;7;Lokaal Betrokken;nl;ja;5;S.;Shannon;;Lukkassen;Musselkanaal;NL;v
0037;Stadskanaal;7;Lokaal Betrokken;nl;ja;6;H.M.G.L.;Henri;;Veldpaus;Stadskanaal;NL;m
0037;Stadskanaal;7;Lokaal Betrokken;nl;ja;7;J.H.;Harrie;;Schutte;Stadskanaal;NL;m
0037;Stadskanaal;7;Lokaal Betrokken;nl;ja;8;H.;Harry;;Cats;Stadskanaal;NL;m
0037;Stadskanaal;7;Lokaal Betrokken;nl;ja;9;R.;Remke;;Wegewijs-Bos;Stadskanaal;NL;v
0037;Stadskanaal;7;Lokaal Betrokken;nl;ja;10;A.;Arnold;;Kramer;Stadskanaal;NL;m
0037;Stadskanaal;7;Lokaal Betrokken;nl;ja;11;J.P.;Jan;;Wegewijs;Stadskanaal;NL;m
0037;Stadskanaal;7;Lokaal Betrokken;nl;ja;12;H.R.;Henriette;;Langius;Stadskanaal;NL;v
0037;Stadskanaal;8;D66;nl;ja;1;K.;Klaas;;Pals;Stadskanaal;NL;m
0037;Stadskanaal;8;D66;nl;ja;2;T.;Thom;;Berends;Stadskanaal;NL;m
0037;Stadskanaal;8;D66;nl;ja;3;J.;Jasper;;Smit;Stadskanaal;NL;m
0037;Stadskanaal;8;D66;nl;ja;4;T.E.;Trijnie;;Landlust;Stadskanaal;NL;v
0037;Stadskanaal;8;D66;nl;ja;5;R.W.G.;Remco;van;Suchtelen van de Haare;Stadskanaal;NL;m
0037;Stadskanaal;8;D66;nl;ja;6;R.;Roelof;;Kuik;Stadskanaal;NL;m
0037;Stadskanaal;9;JEZUS LEEFT;nl;nee;1;J.;;;Scotto di Minico;Musselkanaal;NL;
0037;Stadskanaal;10;GROENLINKS;nl;ja;1;C.;Kees;;Lueks;Stadskanaal;NL;m
0037;Stadskanaal;10;GROENLINKS;nl;ja;2;H.T.;Nadja;;Siersema - Orsel;Stadskanaal;NL;v
0037;Stadskanaal;10;GROENLINKS;nl;ja;3;W.A.M.;Wily;;Noppen;Stadskanaal;NL;m
0037;Stadskanaal;10;GROENLINKS;nl;ja;4;D.;David;;Serra;Stadskanaal;NL;m
0037;Stadskanaal;10;GROENLINKS;nl;ja;5;D.;Doetie;;Ketellapper;Stadskanaal;NL;v
0037;Stadskanaal;10;GROENLINKS;nl;ja;6;J.;Jakob;;Haverkamp;Stadskanaal;NL;m
0037;Stadskanaal;11;HerRman;nl;ja;1;A.;Anton;;Reinders;Stadskanaal;NL;m
0037;Stadskanaal;11;HerRman;nl;ja;2;J.G.;Gertjan;;Kamst;Stadskanaal;NL;m
0037;Stadskanaal;11;HerRman;nl;ja;3;J.;Janina;;Rozema;Stadskanaal;NL;v
0037;Stadskanaal;11;HerRman;nl;ja;4;L.;Linda;;Ottens;Stadskanaal;NL;v
0037;Stadskanaal;11;HerRman;nl;ja;5;C.;Cynthia;;Eefting;Musselkanaal;NL;v
0037;Stadskanaal;11;HerRman;nl;ja;6;E.J.;Peter;;Voorintholt;Stadskanaal;NL;m
0037;Stadskanaal;11;HerRman;nl;ja;7;J.R.;Jan Reint;;Reinders;Ter Apel;NL;m
0037;Stadskanaal;11;HerRman;nl;ja;8;K.;Kim;;Hulshof;Nieuw-Buinen;NL;v
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;1;H.J.;Henk-Jan;;Schmaal;Veendam;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;2;C.A.;Christel;;Knot;Veendam;NL;v
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;3;R.M.;Robert;de;Jonge;Veendam;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;4;J.;Job;;Westerhuis;Veendam;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;5;A.;Bert;;Huizenga;Veendam;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;6;M.G.;Martine;;Zweerts de Jong;Veendam;NL;v
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;7;N.J.;Nick;van;Woerkom;Veendam;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;8;G.H.;Grieto;;Visser;Wildervank;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;9;A.H.;Bert;;Kraan;Wildervank;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;10;T.M.;Trevor;;Mooijman;Veendam;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;11;M.;Menne;;Bos;Veendam;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;12;A.C.;Antoinette;;Koekoek;Veendam;NL;v
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;13;N.;Nico;;Zweerts de Jong;Veendam;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;14;J.;Jan;;Ubels;Veendam;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;15;D.;Dennis;;Pots;Veendam;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;16;A.;Andrea;;Horlings-Schmaal;Wildervank;NL;v
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;17;H.A.T.;Hilda;;Feijen-Westerhuis;Veendam;NL;v
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;18;G.G.;Gerben;;Wolthuis;Veendam;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;19;M.P.;Monique;de;Jonge;Veendam;NL;v
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;20;D.;Derk;van der;Laan;Wildervank;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;21;J.;Jamie;;Boomstra;Veendam;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;22;M.G.;Marijke;;Visser;Wildervank;NL;v
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;23;N.;Naomi;;Smit;Veendam;NL;v
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;24;L.;Lute;;Oost;Wildervank;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;25;G.G.;Greetje;;Visser-Huizing;Wildervank;NL;v
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;26;E.;Enga;;Kraan-Zwiers;Wildervank;NL;v
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;27;A.;Bram;;Schmaal;Wildervank;NL;m
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;28;L.M.;Lammy;;Oost-Visser;Wildervank;NL;v
0047;Veendam;1;GemeenteBelangen Veendam (GB);nl;ja;29;E.;Egbert;;Schmaal;Wildervank;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;1;A.M.A.;Ans;;Grimbergen;Veendam;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;2;R.;Rob;;Haije;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;3;J.;Josh;;Tepper;Wildervank;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;4;B.A.;Ben;;Kenters;Wildervank;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;5;O.P.V.;Vladimier;;Slor;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;6;A.;Albert;;Greven;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;7;P.;Pieta;;Loots;Veendam;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;8;J.;Jenne;;Olijve;Wildervank;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;9;L.;Lotte;;Pricker;Veendam;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;10;H.;Hilke;;Janssen;Wildervank;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;11;P.;Petra;;Stokker;Borgercompagnie;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;12;P.K.;Piet;;Tepper;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;13;A.;Anneke;;Dragt;Veendam;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;14;R.C.;Serina;van der;Ark-Wiering;Veendam;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;15;P.M.;;de;Bruijne;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;16;L.H.T.M.;Lianne;;Welten;Veendam;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;17;G.;Gerry;;Hoving;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;18;E.;Ermina;;Haije-Aletić;Veendam;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;19;L.;Bert;;Buiring;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;20;H.G.E.;Heleen;;Klatter;Wildervank;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;21;A.;Bram;;Vazel;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;22;G.F.;Griet;;Kenters-van der Hoek;Wildervank;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;23;F.;Frits;;Muurman;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;24;B.;Dina;;Batting-Niewzwaag;Veendam;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;25;J.B.;Bert;;Bos;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;26;Y.;Yvette;de;Raad;Veendam;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;27;A.;Anne;;Oldenburg;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;28;J.;Jakoba;;Gräper-Niemeijer;Borgercompagnie;NL;v
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;29;H.;Henk;;Batting;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;30;T.;Tahsin;;Mete;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;31;K.;Klaas;;Steenhuis;Veendam;NL;m
0047;Veendam;2;Partij van de Arbeid (P.v.d.A.);nl;ja;32;C.J.;Joop;;Olman;Veendam;NL;m
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;1;L.;Lian;;Veenstra;Veendam;NL;v
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;2;H.;Harry;;Schoonewille;Veendam;NL;m
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;3;L.;Luuk;;Jonker;Wildervank;NL;m
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;4;A.;Linda;van der;Ende-Smit;Veendam;NL;v
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;5;A.;Alexander;;Beijne;Veendam;NL;m
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;6;K.;Kelly;;Veenstra;Veendam;NL;v
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;7;A.D.;Angelique;;Schoonewille;Veendam;NL;v
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;8;H.L.;Rens;;Koldenhof;Wildervank;NL;m
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;9;M.;Menno;te;Kolstee;Wildervank;NL;m
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;10;J.;Jade;;Roggekamp;Veendam;NL;v
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;11;J.G.;Janneke;;Verhagen;Wildervank;NL;v
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;12;R.;Koos;;Kalk;Veendam;NL;m
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;13;K.W.;Klaas;;Brouwer;Veendam;NL;m
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;14;J.;Jos;van;Petersen;Veendam;NL;m
0047;Veendam;3;SP ( Socialistische Partij);nl;ja;15;J.;Jan;;Holtman;Wildervank;NL;m
0047;Veendam;4;VUK;nl;ja;1;J.P.;Pé;;Langen;Wildervank;NL;m
0047;Veendam;4;VUK;nl;ja;2;H.;Hilly;;Venema-van der Woude;Wildervank;NL;v
0047;Veendam;4;VUK;nl;ja;3;E.C.E.M.;Edwin;;Stockmann;Veendam;NL;m
0047;Veendam;5;CDA;nl;ja;1;G.E.M.;Ingrid;;Drent-Sinot;Veendam;NL;v
0047;Veendam;5;CDA;nl;ja;2;W.H.;Willem;de;Jong;Veendam;NL;m
0047;Veendam;5;CDA;nl;ja;3;A.;André;;Hammenga;Veendam;NL;m
0047;Veendam;5;CDA;nl;ja;4;W.J.;Ina;;Hilbrants-de Boer;Veendam;NL;v
0047;Veendam;5;CDA;nl;ja;5;J.C.J.;Jan;van der;Meijden;Veendam;NL;m
0047;Veendam;5;CDA;nl;ja;6;G.H.;Gerard;van;Vliet;Veendam;NL;m
0047;Veendam;5;CDA;nl;ja;7;A.K.;Albert;;Oosting;Veendam;NL;m
0047;Veendam;5;CDA;nl;ja;8;H.F.;Fred;;Bos;Veendam;NL;m
0047;Veendam;5;CDA;nl;ja;9;M.S.;Maartje;;Jonker-Westers;Veendam;NL;v
0047;Veendam;5;CDA;nl;ja;10;G.J.;Gerrit Jan;;Laarman;Wildervank;NL;m
0047;Veendam;5;CDA;nl;ja;11;N.;Nurcan;;Yilmaz;Veendam;NL;v
0047;Veendam;5;CDA;nl;ja;12;R.H.F.;Rob;;Wolterbeek;Veendam;NL;m
0047;Veendam;5;CDA;nl;ja;13;K.;Klaas;;Valkema;Veendam;NL;m
0047;Veendam;5;CDA;nl;ja;14;A.G.;Albert;;Volders;Veendam;NL;m
0047;Veendam;5;CDA;nl;ja;15;R.;Roelof;;Sloot;Veendam;NL;m
0047;Veendam;5;CDA;nl;ja;16;B.;Bé;;Wind;Wildervank;NL;m
0047;Veendam;5;CDA;nl;ja;17;N.W.;Nanno;;Levenga;Veendam;NL;m
0047;Veendam;6;VVD;nl;ja;1;B.;Bert;;Wierenga;Veendam;NL;m
0047;Veendam;6;VVD;nl;ja;2;B.;Ina;;Meerloo - van Koldam;Veendam;NL;v
0047;Veendam;6;VVD;nl;ja;3;D.A.;David;von;Henning;Borgercompagnie;NL;m
