FID,OBJECT,WOONPLAATS,STRAAT,STADSDEEL,BUURT,X_COORDINAAT,Y_COORDINAAT,BOOMSOORT,LATIJNSE_NAAM,KIEMJAAR,BOOMHOOGTE,EIGENAAR,MONUMENTAAL,LON,LAT,GEOMETRIE
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_964,007573,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230939.1,583445.1,Gewone es,Fraxinus excelsior,1985,12-15m.,Gemeente Groningen,nee       ,6.52445721,53.23220479,POINT (230939.1 583445.096)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_965,007574,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230941.75,583447.2,Gewone es,Fraxinus excelsior,1985,15-18m.,Gemeente Groningen,nee       ,6.52449732,53.232223,POINT (230941.746 583447.165)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_966,007575,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230944.22,583449.6,Gewone es,Fraxinus excelsior,1985,15-18m.,Gemeente Groningen,nee       ,6.52453504,53.23224496,POINT (230944.226 583449.648)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_967,007577,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230924.7,583433.9,Gewone es,Fraxinus excelsior,1990,12-15m.,Gemeente Groningen,nee       ,6.52423891,53.23210581,POINT (230924.698 583433.851)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_968,007578,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230933.72,583445.75,Gewone es,Fraxinus excelsior,1985,15-18m.,Gemeente Groningen,nee       ,6.5243769,53.2322115,POINT (230933.726 583445.758)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_969,007579,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230943.81,583452.94,Gewone es,Fraxinus excelsior,1985,15-18m.,Gemeente Groningen,nee       ,6.52452964,53.23227475,POINT (230943.813 583452.958)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_96a,007580,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230968.28,583499.25,Gewone es,Fraxinus excelsior,1979,18-24m.,Gemeente Groningen,nee       ,6.52490705,53.2326871,POINT (230968.288 583499.243)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_96b,007581,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230966.97,583509.56,Gewone es,Fraxinus excelsior,1979,15-18m.,Gemeente Groningen,nee       ,6.52488983,53.23277997,POINT (230966.975 583509.559)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_96c,007583,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231009.25,583512.5,Gewone es,Fraxinus excelsior,1979,12-15m.,Gemeente Groningen,nee       ,6.52552361,53.23280029,POINT (231009.256 583512.489)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_96d,007584,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231038,583475.6,Gewone es,Fraxinus excelsior,1989,12-15m.,Gemeente Groningen,nee       ,6.52594536,53.23246489,POINT (231038.007 583475.61)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_96e,007585,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231173.16,583511,Gewone es,Fraxinus excelsior,1985,15-18m.,Gemeente Groningen,nee       ,6.52797733,53.23276344,POINT (231173.155 583510.979)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_96f,007586,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231176.19,583510.9,Gewone es,Fraxinus excelsior,1985,15-18m.,Gemeente Groningen,nee       ,6.5280227,53.23276189,POINT (231176.187 583510.855)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_970,007587,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230769.56,583405.6,Gewone es,Fraxinus excelsior,1979,15-18m.,Gemeente Groningen,nee       ,6.52190941,53.23187432,POINT (230769.562 583405.639)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_971,007588,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230993.5,583520.75,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52528972,53.23287664,POINT (230993.505 583520.738)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_972,007589,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230980.3,583507.6,Zilverlinde,Tilia tomentosa,2001,6-9m.,Gemeente Groningen,nee       ,6.52508884,53.23276055,POINT (230980.297 583507.608)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_973,007590,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230975.34,583513.1,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52501606,53.2328107,POINT (230975.349 583513.112)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_974,007591,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230981.73,583518,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52511284,53.23285394,POINT (230981.735 583518.026)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_975,007592,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230774.08,583381.94,Noorse Esdoorn,Acer platanoides,1979,15-18m.,Gemeente Groningen,nee       ,6.52197147,53.23166076,POINT (230774.08 583381.939)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_976,007593,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230782.14,583385.56,Noorse Esdoorn,Acer platanoides,1979,12-15m.,Gemeente Groningen,nee       ,6.52209301,53.23169196,POINT (230782.141 583385.539)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_977,007594,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230774.12,583388,Noorse Esdoorn,Acer platanoides,1979,15-18m.,Gemeente Groningen,nee       ,6.52197352,53.23171541,POINT (230774.121 583388.022)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_978,007595,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230817.28,583454,Gewone esdoorn,Acer pseudoplatanus,1979,12-15m.,Gemeente Groningen,nee       ,6.52263545,53.23230228,POINT (230817.289 583454.027)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_979,007596,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230815,583449.94,Gewone esdoorn,Acer pseudoplatanus,1979,12-15m.,Gemeente Groningen,nee       ,6.52260016,53.23226573,POINT (230814.997 583449.922)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_97a,007597,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230826.33,583455.25,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52277118,53.23231185,POINT (230826.335 583455.234)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_97b,007598,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230821.98,583463.1,Gewone esdoorn,Acer pseudoplatanus,1979,18-24m.,Gemeente Groningen,nee       ,6.52270785,53.23238337,POINT (230821.981 583463.127)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_97c,007599,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230821.44,583403.5,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52268573,53.23184771,POINT (230821.444 583403.494)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_97d,007600,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230829.47,583401.75,Gewone esdoorn,Acer pseudoplatanus,1979,12-15m.,Gemeente Groningen,nee       ,6.5228054,53.23183096,POINT (230829.464 583401.756)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_97e,007601,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230834.6,583404.4,Gewone esdoorn,Acer pseudoplatanus,1979,12-15m.,Gemeente Groningen,nee       ,6.52288277,53.23185402,POINT (230834.59 583404.404)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_97f,007602,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230833.34,583408.2,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52286509,53.2318884,POINT (230833.349 583408.211)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_980,007603,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230864.88,583425.8,Gewone esdoorn,Acer pseudoplatanus,1990,12-15m.,Gemeente Groningen,nee       ,6.5233412,53.23204181,POINT (230864.87 583425.784)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_981,007604,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230866.03,583422.3,Gewone esdoorn,Acer pseudoplatanus,1990,12-15m.,Gemeente Groningen,nee       ,6.52335771,53.23201043,POINT (230866.027 583422.309)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_982,007605,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230868.42,583419.06,Gewone esdoorn,Acer pseudoplatanus,1990,12-15m.,Gemeente Groningen,nee       ,6.52339285,53.23198109,POINT (230868.425 583419.081)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_983,007606,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230883.14,583419.06,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.5236132,53.231979,POINT (230883.142 583419.081)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_984,007607,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230886.2,583424.1,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.5236602,53.23202392,POINT (230886.201 583424.129)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_985,007608,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230892.89,583422.8,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52376016,53.23201108,POINT (230892.898 583422.805)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_986,007609,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230901.5,583430.2,Gewone esdoorn,Acer pseudoplatanus,1979,12-15m.,Gemeente Groningen,nee       ,6.52389065,53.23207603,POINT (230901.497 583430.171)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_987,007610,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230916.66,583468.94,Eenbladige es,Fraxinus excelsior 'Diversifolia',1979,12-15m.,Gemeente Groningen,nee       ,6.52412687,53.23242232,POINT (230916.661 583468.955)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_988,007611,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230938.84,583470.7,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.5244594,53.23243488,POINT (230938.842 583470.703)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_989,007612,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231021.08,583467.6,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52568989,53.23239565,POINT (231021.071 583467.635)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_98a,007613,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231024.05,583460.94,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52573286,53.232335,POINT (231024.047 583460.931)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_98b,007614,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231015.03,583464,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52559865,53.23236378,POINT (231015.035 583463.993)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_98c,007615,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231010.9,583464.5,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52553689,53.23236884,POINT (231010.902 583464.49)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_98d,007616,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231004.38,583461.75,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52543844,53.23234523,POINT (231004.37 583461.759)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_98e,007617,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231091.94,583523.6,Gewone esdoorn,Acer pseudoplatanus,1979,12-15m.,Gemeente Groningen,nee       ,6.52676424,53.23288868,POINT (231091.937 583523.634)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_98f,007618,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231088.55,583532.4,Gewone esdoorn,Acer pseudoplatanus,1979,12-15m.,Gemeente Groningen,nee       ,6.52671556,53.23296796,POINT (231088.547 583532.406)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_990,007619,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231121.88,583494.94,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52720572,53.2326265,POINT (231121.876 583494.925)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_991,007620,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231129.62,583496.3,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52732217,53.23263759,POINT (231129.632 583496.282)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_992,007621,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231131.83,583498.5,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52735568,53.23265727,POINT (231131.835 583498.508)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_993,007622,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231104.69,583492.94,Grauwe abeel,Populus canescens 'Witte van Haamstede',1975,18-24m.,Gemeente Groningen,nee       ,6.52694777,53.232611,POINT (231104.68 583492.928)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_994,007623,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231105.23,583499.6,Grauwe abeel,Populus canescens 'Witte van Haamstede',1975,18-24m.,Gemeente Groningen,nee       ,6.52695766,53.23267084,POINT (231105.235 583499.597)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_995,007624,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230893.53,583476.6,Zomereik,Quercus robur,2001,9-12m.,Gemeente Groningen,nee       ,6.52378246,53.23249424,POINT (230893.538 583476.596)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_996,007625,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230896.69,583482.6,Zomereik,Quercus robur,2001,6-9m.,Gemeente Groningen,nee       ,6.52383104,53.23254769,POINT (230896.688 583482.595)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_997,007626,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230954.48,583505.9,Grauwe abeel,Populus canescens 'Witte van Haamstede',1965,>24m.,Gemeente Groningen,nee       ,6.52470199,53.23274851,POINT (230954.488 583505.86)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_998,007627,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,230943.25,583502.7,Grauwe abeel,Populus canescens 'Witte van Haamstede',1966,>24m.,Gemeente Groningen,nee       ,6.52453287,53.23272185,POINT (230943.243 583502.715)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_999,007628,Groningen,Aquamarijnstraat,Stadsdeel West,Vinkhuizen-Noord,231011.36,583517,Zwarte els,Alnus glutinosa,1979,9-12m.,Gemeente Groningen,nee       ,6.52555617,53.2328403,POINT (231011.36 583516.976)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_99a,007670,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,230815.89,582778.25,Koningslinde,Tilia x europaea 'Koningslinde',1979,12-15m.,Gemeente Groningen,nee       ,6.52245487,53.22623142,POINT (230815.885 582778.263)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_99b,007671,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,230868.4,582811.9,Amberboom,Liquidambar styraciflua,2002,12-15m.,Gemeente Groningen,nee       ,6.52324904,53.22652612,POINT (230868.402 582811.894)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_99c,007672,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,231028.64,582859,Lei-amberboom,Liquidambar styraciflua 'Worplesdon',2015,< 6m.,Gemeente Groningen,nee       ,6.52565901,53.22692641,POINT (231028.634 582858.979)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_99d,007673,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,231009.56,582853,Amberboom,Liquidambar styraciflua,2002,12-15m.,Gemeente Groningen,nee       ,6.52537209,53.22687544,POINT (231009.563 582853.004)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_99e,007674,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,230940.4,582830.9,Amberboom,Liquidambar styraciflua,2002,12-15m.,Gemeente Groningen,nee       ,6.52433148,53.22668627,POINT (230940.405 582830.856)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_99f,007675,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,230921.14,582824.6,Lei-amberboom,Liquidambar styraciflua 'Worplesdon',2015,< 6m.,Gemeente Groningen,nee       ,6.52404162,53.22663309,POINT (230921.142 582824.632)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9a0,007676,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,230922.9,582812.7,Amberboom,Liquidambar styraciflua,2002,9-12m.,Gemeente Groningen,nee       ,6.52406532,53.22652547,POINT (230922.914 582812.681)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9a1,007677,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,230863.5,582792.25,Amberboom,Liquidambar styraciflua,2002,6-9m.,Gemeente Groningen,nee       ,6.5231711,53.22635035,POINT (230863.506 582792.252)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9a2,007678,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,230853.67,582804.56,Amberboom,Liquidambar styraciflua,2002,12-15m.,Gemeente Groningen,nee       ,6.52302668,53.22646223,POINT (230853.665 582804.55)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9a3,007679,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,230817.05,582794.5,Amberboom,Liquidambar styraciflua,2002,9-12m.,Gemeente Groningen,nee       ,6.52247606,53.22637698,POINT (230817.045 582794.484)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9a4,007680,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,230968.88,582827.44,Koningslinde,Tilia x europaea 'Koningslinde',1979,12-15m.,Gemeente Groningen,nee       ,6.52475692,53.22665135,POINT (230968.877 582827.418)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9a5,007681,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,231055.17,582853.06,Koningslinde,Tilia x europaea 'Koningslinde',1979,12-15m.,Gemeente Groningen,nee       ,6.52605499,53.22686946,POINT (231055.177 582853.059)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9a6,007682,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,231135.7,582899.2,Koningslinde,Tilia x europaea 'Koningslinde',1979,12-15m.,Gemeente Groningen,nee       ,6.52727153,53.22727245,POINT (231135.706 582899.189)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9a7,007683,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,231224.78,582925.5,Koningslinde,Tilia x europaea 'Koningslinde',1979,15-18m.,Gemeente Groningen,nee       ,6.52861128,53.2274964,POINT (231224.777 582925.527)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9a8,007684,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,231206.5,582914.56,Plataan,Platanus x hispanica,1974,9-12m.,Gemeente Groningen,nee       ,6.52833502,53.22740048,POINT (231206.498 582914.561)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9a9,007685,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,231200.69,582912.7,Plataan,Platanus x hispanica,1974,9-12m.,Gemeente Groningen,nee       ,6.52824753,53.22738438,POINT (231200.684 582912.677)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9aa,007686,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,230827.97,582801.7,Pluimiep,Ulmus glabra 'Exoniensis',1994,9-12m.,Gemeente Groningen,nee       ,6.52264129,53.22643998,POINT (230827.968 582801.668)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ab,007687,Groningen,Barnsteenstraat,Stadsdeel West,Vinkhuizen-Noord,230797.55,582788.8,Gewone esdoorn,Acer pseudoplatanus,1979,15-18m.,Gemeente Groningen,nee       ,6.52218288,53.22632871,POINT (230797.551 582788.804)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ac,007732,Groningen,Bergkristalstraat,Stadsdeel West,Vinkhuizen-Noord,231314.11,582954.2,Kleinbladige/Winterlinde,Tilia cordata,1980,9-12m.,Gemeente Groningen,nee       ,6.52995541,53.22774116,POINT (231314.102 582954.187)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ad,007734,Groningen,Bergkristalstraat,Stadsdeel West,Vinkhuizen-Noord,231331.78,583015.9,Meelbes,Sorbus aria,2004,6-9m.,Gemeente Groningen,nee       ,6.53023473,53.22829292,POINT (231331.78 583015.883)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ae,007750,Groningen,Bloedkoraalstraat,Stadsdeel West,Vinkhuizen-Noord,230897.3,582963.6,Koningslinde,Tilia x europaea 'Koningslinde',1979,15-18m.,Gemeente Groningen,nee       ,6.52371757,53.22788514,POINT (230897.303 582963.621)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9af,007751,Groningen,Bloedkoraalstraat,Stadsdeel West,Vinkhuizen-Noord,230916.75,582969.75,Koningslinde,Tilia x europaea 'Koningslinde',1979,15-18m.,Gemeente Groningen,nee       ,6.52401028,53.22793757,POINT (230916.757 582969.764)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9b0,007752,Groningen,Bloedkoraalstraat,Stadsdeel West,Vinkhuizen-Noord,230923.94,582942.5,Koningslinde,Tilia x europaea 'Koningslinde',1979,15-18m.,Gemeente Groningen,nee       ,6.52411127,53.22769168,POINT (230923.933 582942.507)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9b1,007753,Groningen,Bloedkoraalstraat,Stadsdeel West,Vinkhuizen-Noord,230930.02,582927.94,Wilde lijsterbes,Sorbus aucuparia,1982,< 6m.,Gemeente Groningen,nee       ,6.52419901,53.22756014,POINT (230930.023 582927.962)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9b2,007754,Groningen,Bloedkoraalstraat,Stadsdeel West,Vinkhuizen-Noord,230934.6,582903.75,Koningslinde,Tilia x europaea 'Koningslinde',1991,12-15m.,Gemeente Groningen,nee       ,6.52426173,53.22734175,POINT (230934.595 582903.725)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9b3,007755,Groningen,Bloedkoraalstraat,Stadsdeel West,Vinkhuizen-Noord,230943.69,582875.25,Koningslinde,Tilia x europaea 'Koningslinde',1979,12-15m.,Gemeente Groningen,nee       ,6.52439111,53.22708465,POINT (230943.687 582875.251)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9b4,007756,Groningen,Bloedkoraalstraat,Stadsdeel West,Vinkhuizen-Noord,230956.89,582840.3,Koningslinde,Tilia x europaea 'Koningslinde',1991,12-15m.,Gemeente Groningen,nee       ,6.52458044,53.22676896,POINT (230956.885 582840.32)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9b5,007757,Groningen,Bloedkoraalstraat,Stadsdeel West,Vinkhuizen-Noord,230909.27,582937.7,Gewone haagbeuk,Carpinus betulus 'Fastigiata',1970,15-18m.,Gemeente Groningen,nee       ,6.52389046,53.22765056,POINT (230909.26 582937.698)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9b6,007758,Groningen,Bloedkoraalstraat,Stadsdeel West,Vinkhuizen-Noord,230906.73,582946.25,Gewone haagbeuk,Carpinus betulus 'Fastigiata',1970,15-18m.,Gemeente Groningen,nee       ,6.52385465,53.2277278,POINT (230906.733 582946.256)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9b7,007759,Groningen,Bloedkoraalstraat,Stadsdeel West,Vinkhuizen-Noord,230953.19,582870.3,Meelbes,Sorbus 'Dodong',2015,< 6m.,Gemeente Groningen,nee       ,6.52453218,53.22703917,POINT (230953.187 582870.338)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9b8,007760,Groningen,Briljantstraat,Stadsdeel West,Vinkhuizen-Noord,230721.53,583347.7,Witte paardenkastanje,Aesculus hippocastanum,1995,9-12m.,Gemeente Groningen,nee       ,6.52117668,53.23136025,POINT (230721.538 583347.662)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9b9,007761,Groningen,Briljantstraat,Stadsdeel West,Vinkhuizen-Noord,230863.78,583287.56,Hollandse iep,Ulmus x hollandica 'Vegetata',1970,18-24m.,Gemeente Groningen,nee       ,6.52329221,53.23080013,POINT (230863.779 583287.556)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ba,007762,Groningen,Briljantstraat,Stadsdeel West,Vinkhuizen-Noord,230861.39,583282,Hollandse iep,Ulmus x hollandica 'Vegetata',1970,18-24m.,Gemeente Groningen,nee       ,6.52325522,53.2307507,POINT (230861.396 583282.017)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9bb,007763,Groningen,Briljantstraat,Stadsdeel West,Vinkhuizen-Noord,230850.1,583348.5,Japanse sierkers,Prunus serrulata 'Kanzan',1976,6-9m.,Gemeente Groningen,nee       ,6.52310161,53.23134954,POINT (230850.088 583348.495)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9bc,007766,Groningen,Briljantstraat,Stadsdeel West,Vinkhuizen-Noord,231036.36,583342.7,Eenstijlige meidoorn,Crataegus monogyna,2002,< 6m.,Gemeente Groningen,nee       ,6.52588925,53.23127103,POINT (231036.362 583342.696)
