OBJECTID,NAAM,AANMAAKDATUM,REF_FUNC_SPOORTAK_NAAM_LANG,BEIDE_EINDEN_GELIJK,BESTANDSNAAM,SIGMATRAJECT_GUID,DATUM_GOEDGEKEURD_OUDST,DATUM_GOEDGEKEURD_JONGST,LENGTE_TOTAAL_SIGMATRAJECT,REF_FUNCTIONELE_SPOORTAK_PUIC,Shape__Length
1190725,009_67AL_127.7,2021/10/29 20:10:40+00,009_67AL_127.7,1,Detaillijst_009_67AL_127.7.csv,c0741e24-5ef5-436a-89cf-c199e3bb2573,2019/07/23 02:00:00+00,2019/10/29 15:02:50+00,9884.531327,d8814689-2114-4931-a195-d09194e02bbf,9884.52940086721
1190726,009_27P_165.9,2021/10/29 20:10:44+00,009_27P_165.9,1,Detaillijst_009_27P_165.9.csv,c08d728c-83ac-4798-8dde-77ede9a49ce2,2019/06/24 02:00:00+00,2019/07/25 02:00:00+00,228.73122,40c25392-b2df-42ad-8120-8b1e13d98124,228.725448165947
1190727,009_9L_114.2,2021/10/29 20:10:48+00,009_9L_114.2,1,Detaillijst_009_9L_114.2.csv,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,2019/07/09 02:00:00+00,2019/07/24 02:00:00+00,745.13275,9b1f99a1-bcf8-4f63-b5c2-fe743568c962,745.130932767464
1190728,009_115BV_148.2,2021/10/29 20:10:50+00,009_115BV_148.2,1,Detaillijst_009_115BV_148.2.csv,cec3f6df-af89-4621-aa84-9506a5fcf669,2019/07/17 02:00:00+00,2019/07/17 02:00:00+00,14.737151,265a57e7-2e38-4111-9928-6a87827757af,14.7372198226124
1190729,009_45BV_126.8,2021/10/29 20:11:01+00,009_45BV_126.8,1,Detaillijst_009_45BV_126.8.csv,d09058aa-0422-401a-ac13-d59272a515ab,2019/07/23 02:00:00+00,2019/07/23 02:00:00+00,931.365095,83ce15f2-70dd-401a-a3da-4340987e2007,931.362867236059
1190730,009_87L_137.9,2021/10/29 20:11:10+00,009_87L_137.9,1,Detaillijst_009_87L_137.9.csv,d7fc5bf6-4be5-48bf-81e3-4e2b26546d90,2019/07/24 02:00:00+00,2019/07/24 02:00:00+00,616.539339,c388575e-d219-4db2-82d5-3f224d6e6529,616.537419980013
1190731,009_5AL_114.1,2021/10/29 20:11:17+00,009_5AL_114.1,1,Detaillijst_009_5AL_114.1.csv,de9cf90e-e985-4ba5-886a-071ade3433eb,2019/07/22 02:00:00+00,2019/07/22 02:00:00+00,507.31575,61040c3d-cb09-49a2-ac0d-73f643c22c66,507.315751991579
1190732,009_5BL_114.1,2021/10/29 20:11:36+00,009_5BL_114.1,1,Detaillijst_009_5BL_114.1.csv,df36654a-3e81-4419-9d92-92fa553b04d0,2019/07/19 02:00:00+00,2019/07/25 22:00:00+00,12780.356396,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,12780.3167864709
1190733,009_25AR_165.8,2021/10/29 20:11:47+00,009_25AR_165.8,1,Detaillijst_009_25AR_165.8.csv,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,2019/06/24 02:00:00+00,2019/07/25 02:00:00+00,386.46654,af9202a9-81c6-4a42-9096-fe15e2e90bf2,386.456164015607
1190734,ec6abfcf-c447-42b5-93a9-2276f35ec13e,2021/10/29 20:11:49+00,,0,Detaillijst_ec6abfcf-c447-42b5-93a9-2276f35ec13e.csv,ec6abfcf-c447-42b5-93a9-2276f35ec13e,2019/07/09 02:00:00+00,2019/07/09 02:00:00+00,0.00465,,0.00465725240887801
1190735,009_103BV_138.6,2021/10/29 20:11:51+00,009_103BV_138.6,1,Detaillijst_009_103BV_138.6.csv,fef5ebbc-28be-4314-beab-927e36b80a12,2019/07/24 02:00:00+00,2019/07/24 02:00:00+00,113.064922,5aaa1ea7-1008-4304-894b-62c639630bf5,113.064849273017
1190736,011_297AV_70.1,2021/10/29 20:12:02+00,011_297AV_70.1,1,Detaillijst_011_297AV_70.1.csv,1625b512-0087-4802-b1ba-1932ff002c72,2019/07/11 02:00:00+00,2020/08/20 04:38:09+00,4278.91607148,7188b50e-fd80-42c8-9bda-e704fb594563,4278.90011465838
1190740,011_67AQ_69.0,2021/10/29 20:12:29+00,011_67AQ_69.0,1,Detaillijst_011_67AQ_69.0.csv,0281b557-ceb0-4b16-b12a-c9b62f14a408,2017/04/21 14:15:11+00,2017/04/21 14:15:58+00,20.374615,ede56275-aa7d-4c13-97d1-969fd4748935,20.3745595626016
1190742,06cf2a4f-87e1-4dba-bfce-a26b1189c754,2021/10/29 20:12:33+00,,0,Detaillijst_06cf2a4f-87e1-4dba-bfce-a26b1189c754.csv,06cf2a4f-87e1-4dba-bfce-a26b1189c754,2017/04/21 14:15:28+00,2017/04/21 14:15:28+00,0.9,,0.899942687064015
1190748,011_58L_68.9,2021/10/29 20:12:45+00,011_58L_68.9,1,Detaillijst_011_58L_68.9.csv,0c796813-b1e8-44b8-b4ec-e529fea1a359,2016/07/27 08:54:06+00,2016/07/27 08:54:06+00,30.904615,7081c27d-82a5-4f47-b125-a1c6ba828a45,30.9046529328514
1190750,011_315L_69.6,2021/10/29 20:12:53+00,011_315L_69.6,1,Detaillijst_011_315L_69.6.csv,0e4debe8-4b86-4b2e-9765-586f706d3086,2016/07/27 08:54:06+00,2016/07/27 09:22:18+00,40.52959,4872fcce-4105-4a00-914c-2eb232ad0539,40.5295392824789
1190753,011_28L_68.5,2021/10/29 20:13:08+00,011_28L_68.5,1,Detaillijst_011_28L_68.5.csv,11c5fd40-826e-40bb-9c4a-de6ed5bab6f6,2017/07/04 09:40:30+00,2017/07/04 09:52:32+00,337.17956,6a69def2-2b8f-41e5-bcb6-2c7e49603326,337.175195998568
1190761,011_297BV_70.0,2021/10/29 20:13:28+00,011_297BV_70.0,1,Detaillijst_011_297BV_70.0.csv,1a21777e-a5ba-4606-9eca-344a8652a912,2019/09/20 02:00:00+00,2019/09/20 02:00:00+00,11.349,07c302df-3d50-483b-b012-12ebd1c97c57,11.34899053881
1190763,011_62R_69.0,2021/10/29 20:13:36+00,011_62R_69.0,1,Detaillijst_011_62R_69.0.csv,1acfc1e9-2923-4a40-b069-7a45ce34a50d,2016/07/27 08:54:06+00,2019/11/12 12:40:34+00,609.760436,10dac7f2-cd83-4fad-8efa-945fb4cf8489,609.755921943737
1190769,011_68BT_69.0,2021/10/29 20:13:58+00,011_68BT_69.0,1,Detaillijst_011_68BT_69.0.csv,21fa20f4-9fe9-47fa-800c-1ad046373325,2017/04/21 14:15:58+00,2017/04/21 14:22:13+00,20.374615,f665ebea-cab6-474e-8416-35fbf6ce2cd7,20.3746490094922
1190770,011_11L_67.9,2021/10/29 20:14:04+00,011_11L_67.9,1,Detaillijst_011_11L_67.9.csv,25cd9015-ce67-4e39-93d2-d0d2f81384bb,2017/07/04 09:34:08+00,2019/11/08 13:34:17+00,32.73657,c598b01c-6101-437c-9ca4-ee9c82abf596,32.7364836074371
1190774,2d0dfb61-0ae4-456e-b859-de264b995b57,2021/10/29 20:14:18+00,,0,Detaillijst_2d0dfb61-0ae4-456e-b859-de264b995b57.csv,2d0dfb61-0ae4-456e-b859-de264b995b57,2016/07/27 08:54:06+00,2016/07/27 08:54:06+00,4.619615,,4.61960064291276
1190776,011_804L_68.2,2021/10/29 20:14:22+00,011_804L_68.2,1,Detaillijst_011_804L_68.2.csv,2dac6afb-8ae1-4e1c-b84a-882ad018bc3d,2016/07/27 08:23:37+00,2016/07/27 08:23:37+00,26.94935,38b45069-57ad-49fa-bb56-ec6ef1d43c42,26.947437694287
1190779,011_311L_69.8,2021/10/29 20:14:33+00,011_311L_69.8,1,Detaillijst_011_311L_69.8.csv,2f51ad02-f1b8-42cf-8704-1e614fc91364,2016/07/27 08:54:06+00,2021/10/21 11:26:11+00,205.09882651,bcc2c0af-2a60-46f4-9925-7759020ec032,205.09647008797
1190780,011_13L_67.9,2021/10/29 20:14:43+00,011_13L_67.9,1,Detaillijst_011_13L_67.9.csv,31c60a1c-8bb0-4cc3-9b58-b9a352e860f2,2017/07/04 09:44:55+00,2019/11/08 13:34:17+00,73.981564,b48595b8-0401-4c7d-a72d-8d012ef328d5,73.9783493992071
1190782,011_297AL_70.1,2021/10/29 20:14:47+00,011_297AL_70.1,1,Detaillijst_011_297AL_70.1.csv,3292237c-1ef3-4efd-a43f-8eb83e84341e,2019/08/30 02:00:00+00,2021/10/21 10:50:33+00,100.31238726,73aeea2c-3a55-4a87-b5e7-fe7a1afc23c3,100.310609962088
1190789,011_801L_68.0,2021/10/29 20:15:07+00,011_801L_68.0,1,Detaillijst_011_801L_68.0.csv,3a87ea50-230f-4b3a-b025-43d34c7c73cd,2016/07/27 09:41:26+00,2016/07/27 09:41:26+00,139.323392,6e8b9730-9912-4da4-8964-942864ec897b,139.319658199043
1190799,011_68A/68B_P_Q_69.0,2021/10/29 20:15:37+00,011_68A/68B_P_Q_69.0,0,Detaillijst_011_68A_68B_P_Q_69.0.csv,43cb3338-ec32-4504-97e9-a060b929ca5e,2017/04/21 14:22:13+00,2017/04/21 14:22:13+00,20.13801,,20.1358897847319
1190801,011_82L_69.1,2021/10/29 20:15:41+00,011_82L_69.1,1,Detaillijst_011_82L_69.1.csv,4651f6e5-59d8-4b80-b95b-2f58de1ad280,2017/06/14 10:25:12+00,2019/11/08 13:36:59+00,42.77974,7f402a40-6826-4f05-a4ec-53fbf8ad7534,42.7797032188163
1190804,011_37A/37B_S_T_68.7,2021/10/29 20:15:47+00,011_37A/37B_S_T_68.7,0,Detaillijst_011_37A_37B_S_T_68.7.csv,47883865-0952-4586-ac03-ad23b71b365d,2017/04/21 14:17:47+00,2017/04/21 14:17:47+00,20.13801,,20.1359411608496
1190805,011_802R_68.1,2021/10/29 20:15:50+00,011_802R_68.1,0,Detaillijst_011_802R_68.1.csv,47c9fb79-e794-45e2-843f-271d6955d023,2016/07/27 09:31:19+00,2016/07/27 09:41:26+00,239.853019,353df18b-e5d9-4595-895c-83cf99e84bb4,239.853073285668
1190810,5336457a-2df1-4bfb-92af-798d3ff43d3d,2021/10/29 20:16:12+00,,0,Detaillijst_5336457a-2df1-4bfb-92af-798d3ff43d3d.csv,5336457a-2df1-4bfb-92af-798d3ff43d3d,2017/04/21 14:15:58+00,2017/04/21 14:15:58+00,4.619615,,4.61952756134218
1190811,53bdd486-01f6-4f70-b8f8-0284f0f2cb74,2021/10/29 20:16:13+00,,0,Detaillijst_53bdd486-01f6-4f70-b8f8-0284f0f2cb74.csv,53bdd486-01f6-4f70-b8f8-0284f0f2cb74,2016/07/27 08:54:06+00,2016/07/27 08:54:06+00,4.619615,,4.61962486031063
1190813,011_67A/67B_S_T_69.0,2021/10/29 20:16:25+00,011_67A/67B_S_T_69.0,0,Detaillijst_011_67A_67B_S_T_69.0.csv,56a84b81-1842-450e-8dfd-528f3c65333f,2017/04/21 14:15:11+00,2017/04/21 14:15:11+00,20.13801,,20.1359258380694
1190814,011_840A/840B_S_T_68.8,2021/10/29 20:16:31+00,011_840A/840B_S_T_68,0,Detaillijst_011_840A_840B_S_T_68.8.csv,5a1de759-b43f-46d5-8e36-5eb3b5c9c67a,2016/07/01 10:16:51+00,2016/07/01 10:16:51+00,20.13801,,20.135908767866
1190818,011_61A/61B_P_Q_69.0,2021/10/29 20:16:47+00,011_61A/61B_P_Q_69.0,0,Detaillijst_011_61A_61B_P_Q_69.0.csv,5f3abd79-09be-4aeb-b52f-44019795894c,2016/07/27 08:54:06+00,2016/07/27 08:54:06+00,20.13801,,20.1358854639973
1190822,6727460b-bc45-4165-8b4e-4c2bb7ba69b7,2021/10/29 20:17:00+00,,0,Detaillijst_6727460b-bc45-4165-8b4e-4c2bb7ba69b7.csv,6727460b-bc45-4165-8b4e-4c2bb7ba69b7,2017/04/21 14:15:28+00,2017/04/21 14:15:28+00,25.52816,,25.52479749559
1190823,67658da2-eea5-4d11-ae95-5cbe7b531cca,2021/10/29 20:17:02+00,,0,Detaillijst_67658da2-eea5-4d11-ae95-5cbe7b531cca.csv,67658da2-eea5-4d11-ae95-5cbe7b531cca,2017/04/21 14:15:58+00,2017/04/21 14:15:58+00,4.619615,,4.61962457782015
1190828,011_315R_69.6,2021/10/29 20:17:17+00,011_315R_69.6,1,Detaillijst_011_315R_69.6.csv,6a802648-1004-4071-937e-469c0ac73bdc,2016/07/27 08:54:06+00,2019/11/12 12:40:04+00,413.47526422,5700138f-7f16-46f0-830e-1a29def1d04d,413.472971258743
1190844,011_12R_67.9,2021/10/29 20:18:10+00,011_12R_67.9,1,Detaillijst_011_12R_67.9.csv,922ac2a2-3435-46e3-aeeb-c7db15f66f95,2017/07/04 09:34:08+00,2017/07/04 09:53:45+00,38.41887,0d226feb-67d9-4f0c-9d87-7f353bc365a5,38.4189050110749
1190846,011_802V_68.1,2021/10/29 20:18:14+00,011_802V_68.1,1,Detaillijst_011_802V_68.1.csv,93b915d3-78fc-4389-9750-3b8ce510c46a,2016/07/27 08:23:37+00,2016/07/27 09:41:26+00,72.801211,4b46b1a7-3a01-41d4-9a9a-bc8a77ea1bb7,72.7985864840245
1190848,011_86L_69.1,2021/10/29 20:18:18+00,011_86L_69.1,1,Detaillijst_011_86L_69.1.csv,945701bc-8e14-4b8d-94b0-e4599d3f16a9,2017/04/21 14:15:58+00,2019/11/08 13:55:29+00,629.542385,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,629.537476991534
1190849,011_840A/840B_P_Q_68.8,2021/10/29 20:18:20+00,011_840A/840B_P_Q_68,0,Detaillijst_011_840A_840B_P_Q_68.8.csv,95cb9c5f-7a5f-48d9-bca2-c71001436bc5,2016/07/01 10:16:51+00,2016/07/01 10:16:51+00,20.13801,,20.1359101894311
1190854,011_297AR_70.1,2021/10/29 20:18:35+00,011_297AR_70.1,1,Detaillijst_011_297AR_70.1.csv,9c3e40ab-024c-4a58-bbfe-7294bbca26e8,2019/08/30 02:00:00+00,2019/08/30 02:00:00+00,173.2178,7954cad5-f35a-4fc6-a893-0ab5c04d18f4,173.217559838604
1190856,011_61A/61B_S_T_69.0,2021/10/29 20:18:39+00,011_61A/61B_S_T_69.0,0,Detaillijst_011_61A_61B_S_T_69.0.csv,9cd29b40-1f4e-4e04-a3dc-ded27970c33b,2016/07/27 08:54:06+00,2016/07/27 08:54:06+00,20.13801,,20.1358816511777
1190857,9e2c2460-b440-4571-aee8-773f63725e9b,2021/10/29 20:18:41+00,,0,Detaillijst_9e2c2460-b440-4571-aee8-773f63725e9b.csv,9e2c2460-b440-4571-aee8-773f63725e9b,2016/07/27 09:23:52+00,2016/07/27 09:23:52+00,26.18708,,26.1837190871233
1190862,011_67A/67B_P_Q_69.0,2021/10/29 20:19:02+00,011_67A/67B_P_Q_69.0,0,Detaillijst_011_67A_67B_P_Q_69.0.csv,a4e7c3f8-dbf1-424d-a46d-f3d770d71d24,2017/04/21 14:15:11+00,2017/04/21 14:15:11+00,20.13801,,20.135927127847
1190863,011_62L_69.0,2021/10/29 20:19:04+00,011_62L_69.0,1,Detaillijst_011_62L_69.0.csv,a995a4ef-e9d9-4cf6-8606-2ca9fc90159a,2016/07/27 08:54:06+00,2016/07/27 08:54:06+00,236.806942,f5843f2b-d812-4327-91d8-c815ffbcecfe,236.805110074589
1190866,011_81R_69.1,2021/10/29 20:19:12+00,011_81R_69.1,1,Detaillijst_011_81R_69.1.csv,af5a530c-5bf5-4994-a261-7dd0fe185c1b,2017/04/21 14:22:28+00,2019/11/08 13:55:29+00,731.18109,530c97ff-6619-44ef-8928-c6274efb8a53,731.176304392812
1190872,011_86R_69.1,2021/10/29 20:19:30+00,011_86R_69.1,1,Detaillijst_011_86R_69.1.csv,b527167e-8586-45de-ad3b-762b3339ac75,2017/04/21 14:21:41+00,2019/11/08 13:55:29+00,629.542897,0dfb3330-4079-4bc7-a92a-cbe3b38a3366,629.538873871879
1190876,011_39A/39B_P_Q_68.8,2021/10/29 20:19:45+00,011_39A/39B_P_Q_68.8,0,Detaillijst_011_39A_39B_P_Q_68.8.csv,b9dfbff7-90dd-4589-8b32-4d10f3dc9eb6,2019/11/08 13:36:59+00,2019/11/08 13:36:59+00,20.13801,,20.1359139117577
1190882,011_37A/37B_P_Q_68.7,2021/10/29 20:20:02+00,011_37A/37B_P_Q_68.7,0,Detaillijst_011_37A_37B_P_Q_68.7.csv,c136ecc9-6541-4ae3-a79b-7ad11391cc2b,2017/04/21 14:17:47+00,2017/04/21 14:17:47+00,20.13801,,20.1358478195333
1190884,011_11R_67.9,2021/10/29 20:20:07+00,011_11R_67.9,1,Detaillijst_011_11R_67.9.csv,c6770c7b-5917-40db-b3b0-3efea16528ae,2017/06/14 10:42:31+00,2019/11/08 13:34:17+00,35.754252,68b1652c-bfc7-413b-9633-468d7ad9a63e,35.7525999115681
1190887,011_65V_68.9,2021/10/29 20:20:17+00,011_65V_68.9,1,Detaillijst_011_65V_68.9.csv,c7d6e258-3c14-4fa4-963e-b8957eff46b1,2017/04/21 14:15:11+00,2021/10/21 11:32:06+00,76.32800658,830a3294-1566-4e08-b866-b0d7c7d2640d,76.3280020878969
1190893,011_317L_69.6,2021/10/29 20:20:53+00,011_317L_69.6,1,Detaillijst_011_317L_69.6.csv,d0f60f92-4143-4ef1-bb7d-79a8ab07f34c,2016/07/01 10:20:51+00,2016/07/27 09:22:18+00,278.160921,473bc15e-25c8-4a62-bf2d-61df9dd16d93,278.158980698711
1190894,011_806R_68.2,2021/10/29 20:20:55+00,011_806R_68.2,1,Detaillijst_011_806R_68.2.csv,d21df5b4-ceba-4e26-8e30-6c33fe151626,2016/07/27 09:28:10+00,2016/07/27 09:31:19+00,42.597505,352709b1-6fb6-4d10-9a1d-1121e3cca445,42.5975048163622
1190898,d5e0fb45-029e-4fb3-ba74-381f9b461eac,2021/10/29 20:21:04+00,,0,Detaillijst_d5e0fb45-029e-4fb3-ba74-381f9b461eac.csv,d5e0fb45-029e-4fb3-ba74-381f9b461eac,2017/04/21 14:22:13+00,2017/04/21 14:22:13+00,26.21,,26.2100501884296
1190900,011_61BT_69.0,2021/10/29 20:21:14+00,011_61BT_69.0,1,Detaillijst_011_61BT_69.0.csv,d69d58b9-9654-4a55-9bcb-3b223448bfda,2016/07/27 08:54:06+00,2016/07/27 08:54:06+00,20.374615,44a381a2-36e6-480b-8f2d-7330415adbd1,20.3745609280298
1190901,011_39A/39B_S_T_68.8,2021/10/29 20:21:20+00,011_39A/39B_S_T_68.8,0,Detaillijst_011_39A_39B_S_T_68.8.csv,d6aadebc-8039-4bf2-8c4f-e223ec5abaa8,2019/11/08 13:36:59+00,2019/11/08 13:36:59+00,20.13801,,20.1358184307987
1190904,dabbb820-4707-49cc-916d-30425695fd84,2021/10/29 20:21:38+00,,0,Detaillijst_dabbb820-4707-49cc-916d-30425695fd84.csv,dabbb820-4707-49cc-916d-30425695fd84,2017/04/21 14:15:11+00,2017/04/21 14:15:11+00,26.21,,26.2100501884296
1190905,011_804R_68.2,2021/10/29 20:21:40+00,011_804R_68.2,1,Detaillijst_011_804R_68.2.csv,db0bc43d-8000-4e8b-ae59-7392182b3f0e,2016/07/27 08:23:37+00,2016/07/27 09:31:19+00,40.58628,9c0d2a4a-43e2-48cb-a40a-58b29645e893,40.5862731671682
1190906,011_15R_68.0,2021/10/29 20:21:44+00,011_15R_68.0,1,Detaillijst_011_15R_68.0.csv,dca4f747-8904-477d-a81e-574bf9e476f2,2017/07/04 09:44:55+00,2017/07/04 09:47:06+00,41.350842,b2834394-09b5-4051-a8f5-88f02089dd86,41.3507831902855
1190907,011_61AQ_69.0,2021/10/29 20:21:46+00,011_61AQ_69.0,1,Detaillijst_011_61AQ_69.0.csv,de68ba23-a3b8-49a8-9081-7d652067f272,2016/07/27 08:54:06+00,2016/07/27 08:54:06+00,30.74229,d84088a4-0279-42e2-97ae-376003f98126,30.7423144089706
1190909,011_61AS_69.0,2021/10/29 20:21:50+00,011_61AS_69.0,1,Detaillijst_011_61AS_69.0.csv,e0281494-d36d-4b7b-bd9e-7ba6361effa3,2016/07/27 08:54:06+00,2016/07/27 09:22:18+00,362.344039,5c1506b5-1a6d-4548-9039-9122ac461e30,362.34403124866
1190915,011_68A/68B_S_T_69.0,2021/10/29 20:22:17+00,011_68A/68B_S_T_69.0,0,Detaillijst_011_68A_68B_S_T_69.0.csv,e41486f0-02f6-4757-9b49-de2959a96480,2017/04/21 14:22:13+00,2017/04/21 14:22:13+00,20.13801,,20.1358350980527
1190919,011_74V_68.9,2021/10/29 20:22:35+00,011_74V_68.9,1,Detaillijst_011_74V_68.9.csv,e8bceedf-b0bf-487d-aaf1-67d5c4c9c6d4,2017/04/21 14:17:01+00,2017/07/04 09:40:30+00,29.458637,b96d73ce-84b1-462e-a850-61fc6c5e6ac7,29.458531498532
1190920,011_81L_69.1,2021/10/29 20:22:37+00,011_81L_69.1,1,Detaillijst_011_81L_69.1.csv,ea1c50c5-5253-4cc4-8639-1ae3cd7cdb5d,2017/06/14 10:25:12+00,2019/11/08 13:36:59+00,39.695229,39144319-175b-4f29-a4db-b3c1b4a094b7,39.69521582521
1190924,011_299AR_70.0,2021/10/29 20:22:50+00,011_299AR_70.0,1,Detaillijst_011_299AR_70.0.csv,f26c0ff5-734b-4553-9eef-b0d3d0ce852b,2019/08/30 02:00:00+00,2019/09/20 02:00:00+00,61.86636,08640437-0e4d-4379-82f1-8d41da8612d2,61.8633241097386
1190926,f3e373be-44fa-4c92-9d00-70843071c029,2021/10/29 20:22:58+00,,0,Detaillijst_f3e373be-44fa-4c92-9d00-70843071c029.csv,f3e373be-44fa-4c92-9d00-70843071c029,2017/04/21 14:22:13+00,2017/04/21 14:22:13+00,26.18708,,26.1837332139132
1190928,011_70L_68.8,2021/10/29 20:23:02+00,011_70L_68.8,0,Detaillijst_011_70L_68.8.csv,f45f0d23-edf9-48f4-a69a-663cdf6c8439,2017/07/04 09:40:30+00,2017/07/04 09:41:48+00,231.318307,d90006e0-a67a-4bdf-8afc-b4c5b0a83213,231.314810133551
1190933,012_313B/315_P_Q_19.4,2021/10/29 20:23:49+00,012_313B/315_P_Q_19.,0,Detaillijst_012_313B_315_P_Q_19.4.csv,05f971cb-311f-4e2d-91fe-f029cac3cb90,2019/08/14 02:00:00+00,2019/08/14 02:00:00+00,20.12712,,20.125146123254
1190934,012_363R_33.4,2021/10/29 20:23:56+00,012_363R_33.4,1,Detaillijst_012_363R_33.4.csv,099be4be-ee3f-4c22-b928-995b0feaa9f1,2019/08/15 02:00:00+00,2019/08/15 02:00:00+00,686.846466,c3bc9138-fbeb-43ec-b357-060babcd837a,686.838938920443
1190935,012_303AR_8.4,2021/10/29 20:24:02+00,012_303AR_8.4,1,Detaillijst_012_303AR_8.4.csv,0abd84c2-2c65-44ed-8247-05d8dcdd49a7,2019/09/04 02:00:00+00,2019/09/04 02:00:00+00,131.529851,2185a657-788d-4b61-bec3-a5b8cc018110,131.528026465035
1190936,012_301AR_8.3,2021/10/29 20:24:04+00,012_301AR_8.3,1,Detaillijst_012_301AR_8.3.csv,15776a45-4c9f-47f8-9598-e9e9b27127e8,2019/09/04 02:00:00+00,2019/09/04 02:00:00+00,282.389672,08df9373-61e9-42e3-b040-8f325c6bbc3b,282.389586015809
1190937,502_279R_101.2,2021/10/29 20:24:19+00,502_279R_101.2,1,Detaillijst_502_279R_101.2.csv,24b1e845-7d34-4d28-88f6-124461c39231,2019/07/19 02:00:00+00,2019/09/04 02:00:00+00,7843.690888,05c34a5b-900b-4178-9934-be9b00e9da3a,7843.6717597721
1190938,012_361AR_33.3,2021/10/29 20:24:21+00,012_361AR_33.3,1,Detaillijst_012_361AR_33.3.csv,24e83241-607c-4fbe-bec0-70ddfa5143e0,2019/08/15 02:00:00+00,2019/08/15 02:00:00+00,62.307476,11e20278-553d-4c1a-8e5e-56849ca56be2,62.3042916025864
1190939,012_343AR_24.2,2021/10/29 20:24:24+00,012_343AR_24.2,1,Detaillijst_012_343AR_24.2.csv,2e18f5db-0317-4880-b176-362c35f4de3e,2019/08/14 02:00:00+00,2019/08/14 02:00:00+00,135.587452,a0082427-ec7b-4dca-aaa4-c1a1f58e879a,135.585527782457
1190941,009_21AL_114.7,2021/10/29 20:11:08+00,009_21AL_114.7,1,Detaillijst_009_21AL_114.7.csv,d1ca1643-2199-4a96-9a38-002f8692900b,2019/07/22 02:00:00+00,2019/07/22 02:00:00+00,62.05442,d57eb1f3-a47b-4056-b248-03df3311f813,62.0512474330868
1190942,011_311R_69.8,2021/10/29 20:21:58+00,011_311R_69.8,1,Detaillijst_011_311R_69.8.csv,e0d8ee22-301d-4b29-85cb-49691d0d48e7,2017/06/14 10:38:18+00,2019/11/08 13:55:29+00,53.666634,31ebaa82-4d67-469c-bba0-ee4c485e106c,53.6651073636395
1190943,013_233AL_88.4,2021/10/29 20:28:07+00,013_233AL_88.4,1,Detaillijst_013_233AL_88.4.csv,286e27fa-0b9c-4a5a-a92a-0a6aa0b571c2,2019/07/17 02:00:00+00,2019/07/24 11:57:49+00,11787.887289,02d4370a-5567-4b14-ba52-6be4ff353e60,11787.8443048168
1191340,012_361AL_33.3,2021/10/29 20:24:27+00,012_361AL_33.3,1,Detaillijst_012_361AL_33.3.csv,33328757-5532-439b-82d5-b631a85965aa,2019/08/15 02:00:00+00,2019/08/15 02:00:00+00,854.941417,94e6186e-204a-46fc-a983-ef065b6edf69,854.941255646146
1191341,012_325AP_20.1,2021/10/29 20:24:37+00,012_325AP_20.1,1,Detaillijst_012_325AP_20.1.csv,3e25b601-efb6-4744-b785-844756baff03,2019/08/14 02:00:00+00,2019/08/14 02:00:00+00,72.64384,f3469a8f-b7f4-4f78-80fc-ce185312a6ec,72.6421020652273
1191342,012_315P_19.4,2021/10/29 20:24:41+00,012_315P_19.4,1,Detaillijst_012_315P_19.4.csv,45dfd2cd-a1b0-4183-84b7-a9cc37bb526e,2019/08/14 02:00:00+00,2019/08/14 02:00:00+00,689.44451,fd2b10b0-8fbc-4261-9df7-9953d39c410c,689.442608160479
1191343,012_313B/315_S_T_19.4,2021/10/29 20:24:44+00,012_313B/315_S_T_19.,0,Detaillijst_012_313B_315_S_T_19.4.csv,476609c4-8192-4fac-ada2-0006dd6a9187,2019/08/14 02:00:00+00,2019/08/14 02:00:00+00,20.12712,,20.1250771646443
1191344,012_375BV_34.2,2021/10/29 20:24:56+00,012_375BV_34.2,1,Detaillijst_012_375BV_34.2.csv,4cfe4b37-2ec1-4ac1-b140-9afa11d47364,2019/08/15 02:00:00+00,2019/09/19 11:37:51+00,14412.454339,3c9555ef-8124-4f62-95ff-4a174ae8f8c0,14412.4535942364
1191346,012_323/325A_P_Q_20.1,2021/10/29 20:25:11+00,012_323/325A_P_Q_20.,0,Detaillijst_012_323_325A_P_Q_20.1.csv,53179d66-87d9-469f-a20a-aa21d4f01c65,2019/08/14 02:00:00+00,2019/08/14 02:00:00+00,20.12712,,20.1250942714055
1191347,012_361BV_33.4,2021/10/29 20:25:17+00,012_361BV_33.4,1,Detaillijst_012_361BV_33.4.csv,53817f95-16e5-46f0-8d81-3a06e1863349,2019/08/15 02:00:00+00,2019/08/15 02:00:00+00,32.352787,5ac68216-5d44-4532-854e-feebf2ee92ff,32.3527918030268
1191348,012_375AL_34.1,2021/10/29 20:25:23+00,012_375AL_34.1,1,Detaillijst_012_375AL_34.1.csv,5c0acdcd-46c2-43e2-b159-0bf6a0e28eef,2019/08/15 02:00:00+00,2019/08/15 02:00:00+00,61.763755,11dfe1fe-aba9-49cb-84de-6e1b38537646,61.7605986184519
1191349,012_375AR_34.1,2021/10/29 20:25:34+00,012_375AR_34.1,1,Detaillijst_012_375AR_34.1.csv,65baaadc-1986-43a3-9e33-82ce47acd746,2019/08/15 02:00:00+00,2019/09/19 11:38:33+00,14581.556648,737515a8-2187-48d8-96ec-58daf9304e59,14581.556066616
