RECEPTORID;NAAM;NO2_2014;NO2_2015;NO2_2016;NO2_2017;PM10_2014;PM10_2015;PM10_2016;PM10_2017;PM25_2014;PM25_2015;PM25_2016;PM25_2017;EC_2014;EC_2015;EC_2016;EC_2017;COUNTER;LONG;LAT
107701;Lozerlaan,S Gravenhage;29.693;26.515;26.678;25.459;20.904;18.418;19.266;19.105;13.336;10.827;10.696;10.954;1.076;0.847;0.952;0.838;1284;4.248423878923105;52.0394821668063
236963;Loevesteinlaan,S Grave;32.502;30.088;30.501;29.241;22.598;20.161;21.159;20.754;14.753;12.209;12.346;12.302;1.285;1.044;1.168;1.021;1285;4.29042544854458;52.04466519907257
15874686;Rijkswaterstaat;;36.372;35.709;34.42;;20.163;20.625;20.408;;12.14;12.081;12.121;;1.205;1.338;1.182;1286;4.3539889673692045;52.04769575763054
692574;004_449_TBT_-1;33.835;34.042;34.55;33.465;21.704;19.794;20.444;20.162;14.158;11.862;11.907;11.874;1.266;1.169;1.304;1.142;1287;4.386002308017904;52.07042048726643
111862;Bezuidenhoutseweg,S Gr;32.889;34.351;35.719;35.11;21.993;19.804;20.67;20.288;14.484;12.095;12.28;12.206;1.33;1.106;1.234;1.08;1288;4.3227467567802735;52.08257849688024
107720;Escamplaan,S Gravenhag;26.016;23.704;24.278;23.204;20.766;18.44;19.55;19.338;13.523;11.101;11.108;11.358;0.953;0.758;0.873;0.772;1289;4.245597138034902;52.046644375346645
15843128;R Theresiastraat;36.603;37.591;38.804;37.958;22.589;20.301;21.206;20.79;14.783;12.325;12.522;12.415;1.478;1.215;1.341;1.17;1290;4.330455568036279;52.08312073206074
111000;Van Alkemadelaan,S Gra;24.745;21.078;21.234;20.486;19.829;17.496;18.157;18.12;12.764;10.364;10.085;10.445;0.936;0.74;0.848;0.735;1291;4.308332514139237;52.10896403520069
111342;Lange Vijverberg,S Gra;33.995;34.326;35.54;34.475;22.378;20.091;20.997;20.538;14.629;12.187;12.37;12.221;1.403;1.143;1.28;1.092;1292;4.312872044224219;52.08130612934463
109860;Johan de Wittlaan,S Gr;28.213;26.77;27.609;26.16;21.121;19.079;20.465;20.057;13.655;11.471;11.736;11.747;1.141;0.931;1.064;0.893;1293;4.2845978781845195;52.09399014723365
112312;Rijswijkseweg,S Graven;35.913;32.451;33.256;32.076;22.836;20.292;21.171;20.732;14.982;12.322;12.493;12.356;1.466;1.137;1.26;1.086;1294;4.324588483579883;52.072043331340915
694152;013_57_TBT_1;35.205;32.674;31.592;29.924;21.82;19.402;19.589;19.23;14.204;11.662;11.451;11.377;1.209;1.083;1.195;1.037;1295;4.350485753024974;52.038890203601156
108528;Oude Haagweg,S Gravenh;29.031;27.05;27.587;26.344;21.985;19.689;21.084;20.698;14.356;11.948;12.096;12.218;1.141;0.939;1.072;0.932;1296;4.257873691048981;52.062152811707726
112915;Juliana van Stolbergla;33.392;34.704;36.037;35.446;22.057;19.84;20.709;20.328;14.517;12.114;12.299;12.224;1.346;1.115;1.243;1.088;1297;4.3367297760290695;52.08311733063829
113808;Westvlietweg,S Gravenh;33.166;29.272;29.93;28.635;22.183;19.534;20.27;19.897;14.511;11.834;11.933;11.852;1.246;0.988;1.112;0.954;1298;4.351766740892322;52.05902777884254
15528893;Bernhardviaduct,S Grav;34.582;34.143;35.108;33.985;23.17;20.943;21.979;21.444;15.318;12.874;13.156;12.944;1.403;1.163;1.306;1.128;1299;4.320987919801999;52.07745817790573
115395;Boslaan,S Gravenhage;28.488;27.112;27.267;26.627;21.578;19.227;19.812;19.606;14.134;11.614;11.672;11.699;1.111;0.933;1.048;0.941;1300;4.373056540130647;52.048035218024204
117320;Zoetermeerse Rijweg;26.039;24.635;24.22;23.945;21.048;18.768;19.004;18.785;13.855;11.418;11.271;11.247;0.993;0.882;0.996;0.902;1301;4.415259898219019;52.058429432494954
108077;Escamplaan,S Gravenhag;26.927;24.733;25.369;24.38;21.227;18.858;19.992;19.737;13.863;11.396;11.448;11.647;1.038;0.827;0.948;0.83;1302;4.254141174570828;52.052571771448974
15843278;Spui,S Gravenhage;30.548;31.599;32.748;31.809;22.494;20.418;21.42;20.927;14.97;12.643;12.919;12.743;1.238;1.063;1.208;1.047;1303;4.320251752390815;52.07529438027602
745863;012_-4039_TBT_-1;34.428;32.676;32.134;32.303;21.935;19.639;19.909;19.886;14.467;11.919;11.73;11.853;1.295;1.172;1.292;1.163;1304;4.405570565451465;52.05383543772033
109880;Scheveningseweg,S Grav;26.135;24.746;25.603;24.192;20.92;18.775;20.137;19.726;13.601;11.312;11.469;11.544;1.034;0.851;0.984;0.823;1305;4.279677950391959;52.10106857674265
15708728;Meppelweg,S Gravenhage;29.116;27.484;28.133;26.98;22.14;19.838;21.022;20.63;14.54;12.089;12.248;12.291;1.158;0.96;1.08;0.95;1306;4.26974158356689;52.05338626542124
109875;Scheveningseweg,S Grav;26.056;24.668;25.575;24.155;20.874;18.736;20.098;19.689;13.581;11.295;11.453;11.53;1.027;0.844;0.979;0.819;1307;4.285981630286176;52.09634056632216
15843263;Madepolderweg,S Graven;23.893;21.804;21.565;20.737;19.202;17.082;17.723;17.7;12.294;10.08;9.717;10.14;0.799;0.635;0.753;0.673;1308;4.218444408868248;52.03500623616313
110977;;29.338;28.535;29.721;28.378;21.399;19.196;20.198;19.842;13.824;11.485;11.607;11.64;1.139;0.961;1.094;0.945;1309;4.307863601166945;52.09680513997021
107190;Lozerlaan,S Gravenhage;26.989;24.217;24.202;23.121;20.827;18.416;19.414;19.293;13.387;10.957;10.805;11.161;0.988;0.784;0.888;0.785;1310;4.232295820849086;52.04719777874982
114620;Hofzichtlaan,S Gravenh;25.995;23.446;24.358;23.265;20.725;18.486;19.289;19.022;13.524;11.132;11.172;11.253;0.972;0.84;0.959;0.836;1311;4.359633560421042;52.09890090529952
108511;Dedemsvaartweg,S Grave;27.728;25.726;26.282;25.245;21.388;19.025;20.167;19.896;13.939;11.475;11.527;11.711;1.07;0.856;0.98;0.857;1312;4.261887230618461;52.05168681408411
110772;Fruitweg,S Gravenhage;33.694;30.056;30.595;29.286;22.782;20.184;21.138;20.699;14.915;12.286;12.444;12.356;1.335;1.052;1.175;1.023;1313;4.303482974337011;52.05739483285516
739553;004_464_TBT_1;34.283;33.658;33.246;31.744;21.721;19.509;19.828;19.443;14.297;11.826;11.691;11.553;1.199;1.123;1.259;1.103;1314;4.379249555613788;52.059982216218565
15708927;Lorentzplein,S Gravenh;31.853;29.393;30.172;29.148;22.557;20.27;21.136;20.681;14.953;12.482;12.68;12.533;1.252;1.044;1.173;1.013;1315;4.327787412237724;52.06102896861954
109883;Gevers Deynootweg,S Gr;25.09;24.068;24.918;23.58;21.103;19.071;20.647;20.18;13.841;11.606;11.812;11.919;0.99;0.834;0.972;0.82;1316;4.2781021581131675;52.109559282698676
114942;Boslaan,S Gravenhage;28.952;27.563;27.659;26.949;21.692;19.325;19.916;19.697;14.187;11.657;11.717;11.735;1.132;0.952;1.065;0.954;1317;4.368703028161563;52.045573744198435
236845;De Savornin Lohmanlaan;23.326;20.96;21.616;20.529;20.274;17.937;19.33;19.11;13.162;10.752;10.757;11.117;0.885;0.7;0.829;0.715;1318;4.2424934643785965;52.07097981111591
111339;Lange Vijverberg,S Gra;32.138;32.621;33.936;32.971;21.986;19.74;20.619;20.191;14.439;12.025;12.2;12.08;1.314;1.07;1.208;1.032;1319;4.313114027579775;52.08107931031254
15528856;Segbroeklaan,S Gravenh;35.488;33.288;33.789;31.72;23.307;21.042;22.63;22.028;14.953;12.531;12.784;12.705;1.46;1.231;1.356;1.143;1320;4.268859715171828;52.08186406272044
109438;Prins Willemstraat,S G;28.317;26.822;27.487;25.947;21.106;18.943;20.307;19.881;13.726;11.414;11.57;11.63;1.099;0.898;1.032;0.863;1321;4.277977066780024;52.10250677475372
116776;Zoetermeerse Rijweg,S ;28.573;27.636;27.851;27.019;21.699;19.25;19.798;19.555;14.25;11.576;11.59;11.564;1.224;0.999;1.112;0.97;1322;4.400956290738805;52.06634353997701
109691;Soestdijksekade,S Grav;33.51;31.039;31.713;30.295;23.192;20.931;22.187;21.662;15.242;12.77;13.02;12.887;1.373;1.148;1.275;1.098;1323;4.2837691309125825;52.060963976509456
117349;Veenweg,S Gravenhage;25.673;24.997;25.274;24.668;21.082;18.698;19.189;18.991;13.962;11.33;11.326;11.34;1.098;0.893;1.007;0.884;1324;4.406282106109359;52.06685444192737
110413;Oosteinde,S Gravenhage;28.441;26.542;27.21;26.324;21.493;19.035;19.775;19.47;13.974;11.465;11.507;11.517;1.072;0.872;0.999;0.869;1325;4.297170502298119;52.02941604806515
111245;Waldorpstraat,S Graven;34.327;31.989;32.458;31.244;22.928;20.647;21.508;21.024;15.078;12.569;12.737;12.565;1.398;1.137;1.257;1.08;1326;4.31364520892802;52.06347420506603
108062;Meppelweg,S Gravenhage;27.3;25.291;25.879;24.798;21.367;19.008;20.078;19.804;13.963;11.503;11.563;11.713;1.03;0.832;0.95;0.834;1327;4.256553434907982;52.047157931530556
15709147;Van Alkemadelaan,S Gra;34.663;31.928;32.853;31.351;22.632;20.224;21.163;20.73;14.605;12.086;12.273;12.155;1.382;1.139;1.255;1.085;1328;4.328660553639014;52.09439779034713
15528823;Laan van Meerdervoort,;35.033;33.562;34.505;33.034;23.015;20.796;22.011;21.421;15.043;12.617;12.877;12.672;1.429;1.163;1.307;1.101;1329;4.294927420220043;52.08486538020874
15843019;R Hoefkade;32.158;29.199;30.067;28.764;22.917;20.606;21.697;21.14;15.219;12.723;12.971;12.761;1.329;1.091;1.222;1.042;1330;4.304332388232331;52.064043493926405
15860839;L Laan van Leidschenve;34.398;32.742;32.2;31.189;22.53;20.03;20.441;20.122;14.706;12.001;11.903;11.813;1.37;1.227;1.341;1.17;1331;4.389142155587179;52.05565234497539
109292;Soestdijksekade,S Grav;29.407;27.663;28.385;27.167;22.342;20.163;21.491;21.032;14.732;12.334;12.54;12.537;1.204;1.001;1.136;0.988;1332;4.277543248708615;52.061408130629424
15708970;Goudenregenstraat,S Gr;33.223;31.705;32.307;30.69;23.076;20.894;22.416;21.807;15.127;12.758;13.046;12.93;1.339;1.137;1.28;1.087;1333;4.266925460122744;52.073330486007
15815596;012_-4050_TBT_-1;34.787;34.661;34.151;33.431;21.744;19.843;20.243;19.942;14.279;12.01;11.903;11.81;1.223;1.223;1.355;1.207;1334;4.3798515029747564;52.06160645549101
112201;De Genestetlaan,S Grav;30.374;27.192;28.042;26.941;22.214;19.781;20.612;20.187;14.663;12.11;12.283;12.156;1.167;0.951;1.081;0.931;1335;4.325205030027135;52.05584743403233
112294;SCHENKVIADUCT,S Graven;38.906;35.665;36.192;34.806;23.088;20.565;21.458;20.987;15.159;12.5;12.68;12.514;1.585;1.254;1.369;1.175;1336;4.32685401101332;52.07387257198188
15860867;L Laan van Leidschenve;31.616;30.606;30.735;29.703;22.378;19.892;20.503;20.213;14.564;11.86;11.894;11.824;1.358;1.125;1.234;1.073;1337;4.398631786368675;52.063494203476225
112905;Bezuidenhoutseweg,S Gr;34.912;36.149;37.379;36.693;22.351;20.103;20.991;20.588;14.663;12.235;12.423;12.328;1.415;1.164;1.296;1.131;1338;4.332252859421027;52.08616483803972
739950;012_73_TBT_1;33.278;31.427;31.088;29.979;21.859;19.4;19.727;19.457;14.425;11.743;11.62;11.572;1.266;1.121;1.241;1.088;1339;4.387092626324105;52.05698467945829
15709032;Loosduinseweg,S Graven;30.572;28.457;29.313;28.119;22.599;20.425;21.728;21.144;14.954;12.558;12.816;12.659;1.273;1.054;1.199;1.013;1340;4.281620550634622;52.070315386540805
115372;Brasserskade,S Gravenh;25.657;24.838;24.733;24.282;21.213;18.715;19.151;18.952;13.989;11.315;11.281;11.299;1.058;0.865;0.975;0.861;1341;4.380116849662776;52.03523671105359
15860826;L Hobbemaplein;32.554;29.532;30.334;29.026;23.022;20.716;21.811;21.246;15.261;12.77;13.019;12.801;1.341;1.109;1.238;1.054;1342;4.297775481127665;52.06744862499717
111006;Van Alkemadelaan,S Gra;25.988;23.359;24.411;23.134;20.653;18.397;19.651;19.36;13.369;11.001;11.095;11.299;0.99;0.803;0.927;0.797;1343;4.302754563920185;52.111158599897294
112912;Juliana van Stolbergla;33.407;34.715;36.045;35.454;22.059;19.841;20.71;20.33;14.517;12.114;12.299;12.224;1.346;1.115;1.244;1.088;1344;4.335874005522286;52.08336738596225
112857;Binckhorstlaan,S Grave;37.051;33.585;34.402;33.149;22.93;20.379;21.282;20.831;15.04;12.372;12.55;12.404;1.498;1.156;1.288;1.109;1345;4.331104959073867;52.07415986508905
110235;Professor B.M.Teldersw;25.019;24.01;25.161;23.717;20.588;18.487;19.838;19.433;13.455;11.19;11.351;11.438;0.977;0.798;0.946;0.788;1346;4.288012126945791;52.09675178376193
110528;Elandstraat,S Gravenha;30.069;28.721;29.945;28.833;22.014;19.898;21.055;20.54;14.567;12.213;12.463;12.322;1.211;0.992;1.136;0.96;1347;4.293964877182994;52.07951297337224
108904;Leyweg,S Gravenhage;29.363;27.469;28.07;26.964;22.146;19.795;20.969;20.579;14.563;12.077;12.229;12.274;1.179;0.952;1.077;0.948;1348;4.26978508668524;52.05439466143497
111379;Koningskade,S Gravenha;33.166;32.333;33.44;32.038;22.135;19.857;20.767;20.305;14.399;11.979;12.145;12.003;1.336;1.097;1.232;1.048;1349;4.3123903415280065;52.08938786780001
15709108;Loosduinsekade,S Grave;32.801;30.493;31.264;29.881;22.879;20.679;22.011;21.408;15.089;12.675;12.942;12.768;1.334;1.104;1.251;1.056;1350;4.290697068491692;52.072404100145725
15708511;Paviljoensgracht,S Gra;31.241;30.738;31.877;31.052;22.513;20.326;21.311;20.83;14.99;12.592;12.861;12.695;1.245;1.039;1.182;1.026;1351;4.311702258164323;52.07428361429953
15709076;Loosduinseweg,S Graven;30.108;28.09;28.741;27.506;22.478;20.259;21.589;21.122;14.796;12.377;12.582;12.572;1.232;1.019;1.153;1.002;1352;4.27189761570217;52.06763262838367
106853;Ockenburghstraat,S Gra;26.957;24.704;25.158;23.927;21.307;18.993;20.386;20.085;13.781;11.392;11.443;11.679;1.033;0.844;0.964;0.836;1353;4.225743612348872;52.059143811452564
110535;Anna Paulownastraat,S ;31.103;29.767;30.96;29.786;22.24;20.111;21.29;20.753;14.678;12.314;12.573;12.413;1.269;1.045;1.189;1.003;1354;4.29871589068672;52.085676103475826
111005;Van Alkemadelaan,S Gra;26.265;23.604;24.643;23.347;20.713;18.449;19.708;19.413;13.397;11.024;11.119;11.32;1.002;0.813;0.936;0.805;1355;4.30093775363966;52.11144097282669
112873;Prinses Beatrixlaan,S ;35.282;36.569;37.812;37.109;22.303;20.055;20.935;20.543;14.644;12.214;12.402;12.315;1.411;1.159;1.291;1.129;1356;4.3327634960972015;52.081501072644016
107223;Machiel Vrijenhoeklaan;22.603;19.705;19.374;18.348;19.67;17.317;18.441;18.324;12.622;10.233;9.904;10.395;0.861;0.66;0.778;0.669;1357;4.2338926395860526;52.069157186149525
108009;Melis Stokelaan,S Grav;27.344;25.419;26.104;25.083;21.314;19.003;19.969;19.709;13.942;11.527;11.561;11.705;1.011;0.829;0.949;0.842;1358;4.2580692523114285;52.03450513950828
115398;Boslaan,S Gravenhage;29.517;28.019;28.134;27.405;21.841;19.451;20.058;19.831;14.256;11.712;11.778;11.787;1.161;0.975;1.088;0.974;1359;4.3712236221444725;52.04658113721824
108141;Sportlaan,S Gravenhage;23.215;21.786;22.584;21.341;20.342;18.145;19.538;19.225;13.255;10.925;10.988;11.237;0.908;0.736;0.872;0.735;1360;4.2557653817360235;52.0787034335705
110386;Laan van Wateringse Ve;28.93;27.977;28.869;27.95;21.232;18.893;19.574;19.348;13.775;11.341;11.356;11.41;1.038;0.875;1.001;0.887;1361;4.2974479428650225;52.02055043105569
15860874;L Laan van Leidschenve;31.479;30.466;29.865;29.32;22.049;19.653;20.018;19.77;14.46;11.821;11.704;11.662;1.253;1.142;1.252;1.105;1362;4.393724161558749;52.05980774616603
112900;Bezuidenhoutseweg,S Gr;34.36;35.703;36.962;36.323;22.231;20.006;20.884;20.491;14.605;12.19;12.376;12.29;1.389;1.146;1.277;1.116;1010;4.330122995073228;52.08556952767355
109858;Johan de Wittlaan,S Gr;28.852;27.416;28.228;26.723;21.268;19.226;20.625;20.204;13.723;11.535;11.804;11.804;1.17;0.958;1.09;0.914;1011;4.283610991397921;52.09217217572613
15709112;Prins Willemstraat,S G;27.719;26.238;26.619;24.989;21.26;19.119;20.693;20.217;13.868;11.558;11.733;11.834;1.069;0.886;1.019;0.85;1012;4.277333095934664;52.103295194183
109299;Driebergenstraat,S Gra;33.065;30.92;31.449;30.012;23.026;20.745;22.117;21.607;15.066;12.607;12.827;12.778;1.362;1.127;1.26;1.09;1013;4.27380625601296;52.06097425676083
110538;Anna Paulownastraat,S ;31.665;30.291;31.433;30.218;22.324;20.194;21.376;20.832;14.722;12.355;12.614;12.447;1.289;1.063;1.206;1.017;1014;4.3001716687506155;52.084137638009885
15708623;Schenkkade,S Gravenhag;35.832;34.048;34.759;33.636;22.484;20.353;21.305;20.874;14.806;12.403;12.638;12.515;1.308;1.105;1.239;1.075;1015;4.338319519437427;52.07924634577518
109607;Noordweg,S Gravenhage;31.862;28.983;29.231;28.047;21.846;19.109;19.848;19.509;14.194;11.402;11.366;11.348;1.242;0.966;1.089;0.929;1016;4.286269009121676;52.036630781579845
108485;De Stede,S Gravenhage;29.592;27.547;28.092;26.839;21.743;19.355;20.465;20.158;14.163;11.67;11.742;11.863;1.129;0.906;1.029;0.899;1017;4.259918964850747;52.042905587821366
110761;Erasmusweg,S Gravenhag;33.057;29.79;30.646;29.302;22.746;20.269;21.299;20.847;14.89;12.315;12.508;12.409;1.312;1.062;1.189;1.034;1018;4.306904245156327;52.054347195197664
109579;Oosteinde,S Gravenhage;28.076;27.002;27.585;26.617;21.616;19.163;19.93;19.531;14.189;11.566;11.597;11.524;1.144;0.925;1.052;0.883;1019;4.287324622279459;52.02705627181857
115906;Donau,S Gravenhage;29.428;29.355;29.426;28.924;20.969;19.022;19.537;19.394;13.707;11.399;11.393;11.46;1.088;0.965;1.085;0.962;1020;4.386272844464689;52.06149092762175
113878;Bezuidenhoutseweg,S Gr;26.481;23.85;24.766;23.637;20.812;18.556;19.37;19.096;13.569;11.165;11.209;11.285;0.995;0.855;0.974;0.849;1021;4.358571613534017;52.098541587677055
109246;Loevesteinlaan,S Grave;28.815;27.123;27.849;26.73;22.074;19.77;20.954;20.565;14.51;12.06;12.219;12.266;1.145;0.946;1.069;0.941;1022;4.2777947222901025;52.05322689093664
110484;Troelstrakade,S Graven;35.722;31.814;32.435;30.97;23.432;20.776;21.821;21.33;15.213;12.537;12.73;12.597;1.459;1.159;1.277;1.106;1023;4.296744211959774;52.05810936658687
15708649;Ln van Nieuw Oost-Indi;30.536;28.759;29.728;29.09;21.981;19.856;20.757;20.366;14.515;12.12;12.332;12.249;1.173;0.972;1.108;0.966;1024;4.342405093681471;52.0818957942225
15843100;Laan van Nootdorp,S Gr;28.134;26.923;27.171;26.486;21.636;19.35;19.941;19.669;14.217;11.727;11.818;11.77;1.153;0.951;1.064;0.935;1025;4.384680047261965;52.050634665640224
110767;Hildebrandplein,S Grav;32.883;29.959;30.791;29.527;22.872;20.459;21.408;20.89;15.01;12.464;12.67;12.466;1.325;1.082;1.223;1.044;1026;4.311345773162778;52.055556812411304
108146;Nieboerweg,S Gravenhag;23.414;21.871;22.694;21.429;20.382;18.168;19.568;19.253;13.274;10.935;11.002;11.249;0.914;0.74;0.875;0.738;1027;4.256197551741716;52.08612003229389
109700;Soestdijksekade,S Grav;31.12;27.867;27.596;26.507;21.873;19.192;19.822;19.565;14.136;11.444;11.265;11.351;1.242;0.994;1.096;0.946;1028;4.290345775693196;52.059722362273995
114173;Singel,S Gravenhage;33.416;30.111;28.83;28.314;21.909;19.411;19.825;19.642;14.324;11.696;11.678;11.706;1.159;0.966;1.063;0.958;1029;4.354798120785072;52.03447394908688
107755;Oude Haagweg,S Gravenh;27.944;25.943;26.455;25.3;21.75;19.431;20.796;20.442;14.169;11.75;11.858;12.021;1.077;0.879;1.01;0.875;1030;4.24962165940607;52.05799515963279
111885;Wassenaarseweg,S Grave;29.571;28.832;30.091;28.92;21.401;19.182;20.026;19.622;14.052;11.671;11.819;11.729;1.181;0.968;1.099;0.938;1031;4.315759561311292;52.09133322110121
108550;Laan van Meerdervoort,;26.692;24.734;25.571;24.253;21.556;19.288;20.766;20.332;14.107;11.72;11.883;11.992;1.065;0.882;1.014;0.863;1032;4.26053670443954;52.07303993529827
110577;Scheveningseweg,S Grav;26.915;25.439;26.575;25.47;21.029;18.952;19.986;19.595;13.797;11.515;11.683;11.655;1.05;0.865;1.002;0.845;1033;4.294666083720849;52.08934005699674
111410;Waalsdorperweg,S Grave;25.622;24.876;26.223;25.113;20.557;18.419;19.35;19.062;13.432;11.137;11.241;11.335;0.966;0.818;0.947;0.824;1034;4.3110352054799925;52.099940331962756
114489;Rijswijkse Waterweg,S ;30.778;27.1;26.591;26.216;21.819;19.093;19.465;19.35;14.281;11.421;11.352;11.436;1.121;0.937;1.049;0.94;1035;4.362304378381209;52.02967534532919
15708909;Erasmusweg,S Gravenhag;30.725;28.615;29.294;28.13;22.439;20.075;21.108;20.706;14.656;12.157;12.313;12.273;1.222;1.015;1.138;0.996;1036;4.287419158979081;52.04445346009512
15709001;Vaillantlaan,S Gravenh;36.735;33.533;34.331;32.793;23.845;21.422;22.62;21.98;15.696;13.123;13.409;13.125;1.555;1.27;1.412;1.197;1037;4.30597178277324;52.065195262931326
110916;Zeestraat,S Gravenhage;28.349;27.089;28.408;27.409;21.686;19.586;20.716;20.227;14.409;12.071;12.315;12.198;1.142;0.935;1.077;0.911;1038;4.301351093561769;52.08662447431038
115368;Brasserskade,S Gravenh;24.875;24.007;23.993;23.485;21.013;18.536;18.957;18.765;13.896;11.234;11.196;11.225;1.016;0.832;0.941;0.831;1039;4.378828961690593;52.03467719039113
108603;Segbroeklaan,S Gravenh;33.595;31.476;32.016;30.079;22.837;20.599;22.142;21.578;14.736;12.336;12.574;12.529;1.368;1.147;1.275;1.076;1040;4.263989549329843;52.08002339944088
110252;Nieuwe Parklaan,S Grav;24.041;23.198;24.154;22.888;20.998;19.007;20.586;20.122;13.785;11.575;11.785;11.894;0.959;0.82;0.957;0.807;1041;4.28975030197043;52.10717988820656
15860783;L Beeklaan;33.591;31.236;32.018;30.433;23.163;20.958;22.318;21.696;15.2;12.779;13.058;12.868;1.383;1.161;1.297;1.093;1042;4.280231196091596;52.075048144069136
15708625;Binckhorstlaan,S Grave;31.24;29.493;30.058;29.189;21.633;19.363;20.046;19.779;14.125;11.65;11.713;11.725;1.182;0.962;1.081;0.947;1043;4.337775226443439;52.06781209716775
110098;Erasmusweg,S Gravenhag;31.135;27.919;28.67;27.5;22.19;19.66;20.521;20.154;14.459;11.877;11.978;11.931;1.217;0.991;1.11;0.966;1044;4.295729318520112;52.0483191125196
111744;Goeverneurlaan,S Grave;32.718;29.352;29.905;28.671;22.841;20.316;21.17;20.667;14.993;12.402;12.57;12.381;1.319;1.06;1.186;1.012;1045;4.319778953413124;52.05801050988733
15708584;Calandstraat,S Gravenh;35.619;32.759;33.555;32.181;22.889;20.539;21.485;21.006;15.111;12.551;12.76;12.59;1.409;1.13;1.266;1.088;1046;4.313822295287867;52.0631549578199
108529;Oude Haagweg,S Gravenh;29.044;27.066;27.602;26.358;21.987;19.691;21.087;20.701;14.357;11.949;12.097;12.218;1.142;0.939;1.072;0.932;1047;4.2587307709779365;52.06257451140201
