OBJECTID,BORNAME,ELEMENTNUMMER,BEHEERGROEP,AANLEGJAAR,OPPERVLAK,MATERIAAL,AMBITIENIVEAU,STRUCTUURGEBIED,AANWIJINGEN_UITVOERING,BEHEERDER,EIGENAAR,ONDERHOUDSPLOEG,FUNCTIE,STRUCTUURNIVEAU,BEGROTINGSPOST,BESTEMMING,OPMERKINGEN,EXTRA_INFORMATIE_1,EXTRA_INFORMATIE_2,EXTRA_INFORMATIE_3,GROENGEBIEDCODE,GROENGEBIEDNAAM,GEMEENTE,WOONPLAATS,BUURT,WIJK,STRAAT,STRAATCODE,LIGGING,BEHEEROBJECTSOORT,BEHEEROBJECTOMSCHRIJVING,LAATSTE_MUTATIE,Shape__Area,Shape__Length
852,parkverhardingen,3768,Halfverharding,,11.13,Schelpen,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,Uitbesteed,,Perceel 2,,,,-,,,01.27.0003,Bedrijventerrein Schieweg-zuid,Delft,Delft,Bedrijventerrein Schieweg-Zuid,27 Schieweg,Rijnweg,9871,Binnen de bebouwde kom,pvg,01.27.0003.pg3768,"18 august    2021, 11:02:16",29.284912109375,53.9292570742815
853,parkverhardingen,7386,Halfverharding,,209.29,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0004.pg7386,"18 august    2021, 11:01:24",551.6240234375,529.346027711278
854,parkverhardingen,7387,Halfverharding,,247.49,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0004.pg7387,"18 august    2021, 11:01:24",652.3076171875,329.052335928242
855,parkverhardingen,3685,Halfverharding,,130.78,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0004.pg3685,"18 august    2021, 11:02:16",344.7001953125,262.370002819119
856,parkverhardingen,3687,Halfverharding,,105.68,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3687,"18 august    2021, 10:50:19",278.657958984375,168.712153806356
857,parkverhardingen,3688,Halfverharding,,156.71,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3688,"18 august    2021, 10:50:19",413.220947265625,238.375659159999
858,parkverhardingen,4311,Halfverharding,2018,15.26,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",448,,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0004.pg4311,"18 august    2021, 10:49:46",40.180908203125,30.0995677631158
859,parkverhardingen,12009,Halfverharding,,9.12,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",152,,01.23.0002,Dierenbuurt,Delft,Delft,Dierenbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0002.pg12009,"18 august    2021, 10:51:15",24.01416015625,19.8484643541233
860,parkverhardingen,12011,Halfverharding,,123.11,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",152,,01.23.0002,Dierenbuurt,Delft,Delft,Dierenbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0002.pg12011,"18 august    2021, 11:02:16",324.12060546875,394.221228913255
861,parkverhardingen,12012,Halfverharding,,77.91,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",152,,01.23.0002,Dierenbuurt,Delft,Delft,Dierenbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0002.pg12012,"18 august    2021, 11:02:16",205.12255859375,258.966888664244
862,parkverhardingen,3720,Halfverharding,,31.99,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,Uitzoeken,-,,,01.28.0008,Pauwmolen,Delft,Delft,Pauwmolen,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0008.pg3720,"18 august    2021, 11:01:24",84.2998046875,82.5585354595487
863,parkverhardingen,3772,Halfverharding,,133.64,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3772,"17 january   2022, 12:32:58",352.406005859375,207.677611706049
864,parkverhardingen,3773,Halfverharding,,20.12,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.24.0005,Roland Holstbuurt,Delft,Delft,Roland Holstbuurt,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,pvg,01.24.0005.pg3773,"18 august    2021, 11:02:16",52.964111328125,78.324608469516
865,parkverhardingen,3774,Halfverharding,,127.4,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.24.0005,Roland Holstbuurt,Delft,Delft,Roland Holstbuurt,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,pvg,01.24.0005.pg3774,"18 august    2021, 11:02:16",335.433837890625,283.366744649015
866,parkverhardingen,4540,Halfverharding,,40.25,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4540,"8 march     2022, 14:04:45",106.09814453125,101.184191875084
867,parkverhardingen,4541,Halfverharding,,32.43,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4541,"8 march     2022, 14:04:52",85.481689453125,103.092903166904
868,parkverhardingen,3689,Halfverharding,,105.81,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3689,"18 august    2021, 10:50:19",279.020263671875,163.263536752439
869,parkverhardingen,4542,Halfverharding,,115.75,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4542,"8 march     2022, 14:04:59",305.123291015625,213.086178989957
870,parkverhardingen,4543,Halfverharding,,52.82,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4543,"8 march     2022, 14:05:06",139.230712890625,126.338116871727
871,parkverhardingen,3690,Halfverharding,,142.55,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3690,"18 august    2021, 11:02:16",375.9052734375,220.975238692413
872,parkverhardingen,3691,Halfverharding,,143.59,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3691,"9 march     2022, 17:07:35",378.6396484375,230.164527733731
873,parkverhardingen,3692,Halfverharding,,21.61,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3692,"18 august    2021, 11:02:16",56.99462890625,40.5189864315739
874,parkverhardingen,9,Halfverharding,,96.41,Overig,C (matig) - R- (sober),,,BuitenDelft,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0000.pg9,"18 august    2021, 11:01:24",254.162841796875,171.525390241514
875,parkverhardingen,3694,Halfverharding,,77.59,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3694,"18 august    2021, 11:02:44",204.53271484375,151.095679855488
876,parkverhardingen,3776,Halfverharding,,120.09,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0004.pg3776,"17 february  2022, 16:10:54",316.478515625,284.000366683497
877,parkverhardingen,17,Halfverharding,,13.17,Overig,C (matig) - R- (sober),,,BuitenDelft,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0000.pg17,"18 august    2021, 11:01:24",34.73095703125,46.6471792000594
878,parkverhardingen,18,Halfverharding,,13.51,Overig,C (matig) - R- (sober),,,BuitenDelft,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0000.pg18,"18 august    2021, 11:01:24",35.609619140625,47.7082572544323
879,parkverhardingen,4074,Halfverharding,,114.52,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4074,"22 february  2022, 19:40:42",301.74853515625,193.384028719555
880,parkverhardingen,4075,Halfverharding,,161.92,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4075,"22 february  2022, 19:40:51",426.6279296875,196.310004664158
881,parkverhardingen,4076,Halfverharding,,87.33,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4076,"22 february  2022, 19:40:59",230.10791015625,94.7776615725718
882,parkverhardingen,4079,Halfverharding,,443.92,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4079,"22 february  2022, 19:43:09",1169.59057617188,222.88360286222
883,parkverhardingen,3779,Halfverharding,2018,203.13,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",203,,01.23.0003,Vogelbuurt-west,Delft,Delft,Vogelbuurt-West,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0003.pg3779,"18 august    2021, 11:02:16",534.73681640625,411.396258451607
884,parkverhardingen,4328,Halfverharding,,137.9,Gralux,C (matig) - R- (sober),,,BuitenDelft,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4328,"18 august    2021, 10:50:19",363.5439453125,86.7457624473128
885,parkverhardingen,8,Halfverharding,2018,191.24,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,191,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,pvg,01.25.0009.pg8,"18 august    2021, 11:02:16",503.49560546875,231.910038784047
886,parkverhardingen,4092,Halfverharding,,14.24,Nader te bepalen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0002.pg4092,"8 december  2021, 21:28:05",37.514892578125,35.9521489228676
887,parkverhardingen,8620,Halfverharding,,114.11,Duomix,C (matig) - R- (sober),,,BOR,TU Delft,,,Perceel 1,,,,,,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0001.pg8620,"4 february  2022, 15:57:23",300.650146484375,223.020518815358
888,parkverhardingen,4544,Halfverharding,,72.04,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4544,"8 march     2022, 14:05:12",189.905029296875,146.371951398995
889,parkverhardingen,4545,Halfverharding,,26.48,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4545,"8 march     2022, 14:05:20",69.811279296875,99.169094247138
890,parkverhardingen,4546,Halfverharding,,60.76,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4546,"8 march     2022, 14:05:29",160.18017578125,252.645539789023
891,parkverhardingen,4547,Halfverharding,,30.65,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4547,"8 march     2022, 14:05:38",80.787841796875,75.8621982161232
892,parkverhardingen,4548,Halfverharding,,107.8,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4548,"8 march     2022, 14:05:47",284.15234375,235.773984497725
893,parkverhardingen,7,Halfverharding,2018,141.64,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,142,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,pvg,01.25.0009.pg7,"18 august    2021, 11:02:16",372.912353515625,373.574200340273
894,parkverhardingen,4549,Halfverharding,,36.84,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4549,"8 march     2022, 14:05:55",97.11376953125,75.686142327821
895,parkverhardingen,4550,Halfverharding,,21.29,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4550,"8 march     2022, 14:06:09",56.11328125,53.4192188721082
896,parkverhardingen,4905,Halfverharding,,6.54,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0002,Juniusstraat,Delft,Delft,Juniusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0002.pg4905,"18 august    2021, 10:50:19",17.223876953125,17.1722139805748
897,parkverhardingen,4906,Halfverharding,,5.52,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0002,Juniusstraat,Delft,Delft,Juniusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0002.pg4906,"18 august    2021, 10:50:19",14.528076171875,15.8916257701652
898,parkverhardingen,4907,Halfverharding,,6.67,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0002,Juniusstraat,Delft,Delft,Juniusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0002.pg4907,"18 august    2021, 10:50:19",17.5771484375,17.4732894559863
899,parkverhardingen,4908,Halfverharding,,5.95,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0002,Juniusstraat,Delft,Delft,Juniusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0002.pg4908,"18 august    2021, 10:50:19",15.66748046875,16.4555427101401
900,parkverhardingen,4909,Halfverharding,,6.03,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0002,Juniusstraat,Delft,Delft,Juniusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0002.pg4909,"18 august    2021, 10:50:19",15.884765625,16.2904945357723
901,parkverhardingen,4551,Halfverharding,,74.69,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4551,"8 march     2022, 14:06:17",196.892578125,140.120503467784
902,parkverhardingen,4552,Halfverharding,,97.04,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4552,"8 march     2022, 14:06:23",255.794921875,183.270274883751
903,parkverhardingen,4553,Halfverharding,,148.34,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4553,"8 march     2022, 14:06:31",391.010009765625,351.797994074658
904,parkverhardingen,4554,Halfverharding,,56.2,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4554,"8 march     2022, 14:06:38",148.150146484375,106.67630184031
905,parkverhardingen,3603,Halfverharding,,13.05,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"2
",,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0001.pg3603,"18 august    2021, 11:02:44",34.34912109375,42.5836279162651
906,parkverhardingen,4555,Halfverharding,,49.11,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4555,"8 march     2022, 14:06:45",129.46337890625,180.44315634348
907,parkverhardingen,4556,Halfverharding,,84.51,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4556,"8 march     2022, 14:06:52",222.780517578125,309.081770077811
908,parkverhardingen,7392,Halfverharding,,15.17,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0004.pg7392,"18 august    2021, 11:02:16",39.967041015625,48.5930679188434
909,parkverhardingen,4557,Halfverharding,,55.07,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4557,"8 march     2022, 14:07:00",145.16845703125,116.972518913298
910,parkverhardingen,4558,Halfverharding,,13.22,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4558,"8 march     2022, 14:07:18",34.85205078125,42.1923651110445
911,parkverhardingen,3770,Halfverharding,,94.4,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3770,"17 february  2022, 16:10:54",248.931396484375,151.768037030536
912,parkverhardingen,3771,Halfverharding,,8.23,Overig,C (matig) - R- (sober),,,Woonbron,Gemeente Delft,Uitbesteed,,Perceel 2,,,Uitzoeken,-,,,01.24.0000,Poptahof-noord,Delft,Delft,Poptahof-Noord,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,pvg,01.24.0000.pg3771,"18 august    2021, 11:01:24",21.69287109375,35.3309240380881
913,parkverhardingen,3873,Halfverharding,,640.96,Repac,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg3873,"18 august    2021, 11:01:46",1690.10424804688,282.345846600161
914,parkverhardingen,3444,Halfverharding,2018,85.69,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,447,,01.25.0006,Pijperring,Delft,Delft,Pijperring,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0006.pg3444,"8 march     2022, 14:12:35",225.661376953125,142.025863238006
915,parkverhardingen,3445,Halfverharding,2018,126.08,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,447,,01.25.0006,Pijperring,Delft,Delft,Pijperring,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0006.pg3445,"8 march     2022, 14:12:43",332.000732421875,201.674868771084
916,parkverhardingen,3446,Halfverharding,2018,13.64,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,447,,01.25.0006,Pijperring,Delft,Delft,Pijperring,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0006.pg3446,"8 march     2022, 14:12:50",35.919921875,43.3405754979759
917,parkverhardingen,3447,Halfverharding,2018,54.1,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,447,,01.25.0006,Pijperring,Delft,Delft,Pijperring,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0006.pg3447,"8 march     2022, 14:12:57",142.46240234375,98.1501428889394
918,parkverhardingen,3448,Halfverharding,2018,44.96,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,447,,01.25.0006,Pijperring,Delft,Delft,Pijperring,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0006.pg3448,"8 march     2022, 14:13:09",118.40576171875,78.3436220338356
919,parkverhardingen,3449,Halfverharding,,77.22,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,355,,01.25.0006,Pijperring,Delft,Delft,Pijperring,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0006.pg3449,"8 march     2022, 14:13:40",203.33935546875,136.329660860953
920,parkverhardingen,3970,Halfverharding,,133.72,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,100,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3970,"8 march     2022, 14:15:38",352.10205078125,201.023278342566
921,parkverhardingen,3971,Halfverharding,,108.95,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,100,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3971,"8 march     2022, 14:15:46",286.901611328125,157.230917394162
922,parkverhardingen,3972,Halfverharding,,114.81,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,100,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3972,"8 march     2022, 14:15:52",302.331787109375,178.325498964659
923,parkverhardingen,3973,Halfverharding,,97.03,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,100,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3973,"8 march     2022, 14:16:01",255.50439453125,146.078602752737
