Nummer;Totaal van;Jaar;Maand;Type aanvraag;Nationaliteit;Aantal aanvragen
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Rwandese;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Salvadoraanse;80
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Saoedi-Arabische;40
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Senegalese;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Servische;30
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Sierra Leoonse;80
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Soedanese;200
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Somalische;1460
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Sri Lankaanse;30
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Staatloos;40
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Surinaamse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Syrische;12650
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Tadzjiekse;50
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Tanzaniaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Tsjadische;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Tunesische;290
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Turkmeense;30
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Turkse;2680
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Ugandese;190
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Vastgesteld niet-Nederlander;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Venezolaanse;180
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Vietnamese;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Zambiaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Zimbabwaanse;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Zuid-Afrikaanse;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - 1e aanvraag;Zuid-Soedanese;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Afghaanse;50
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Algerijnse;50
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Armeense;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Azerbeidzjaanse;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Belarussische;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Bengalese;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Burger van Congo;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Burger van Democratische Republiek Congo;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Chinese;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Colombiaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Egyptische;40
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Eritrese;40
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Ethiopische;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Filipijnse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Gambiaanse;30
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Georgische;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Ghanese;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Guinese;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Iraakse;130
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Iraanse;220
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Ivoriaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Jemenitische;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Jordaanse;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Kameroense;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Libanese;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Libische;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Marokkaanse;50
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Moldavische;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Myanmarese;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Nigeriaanse;150
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Oekraïense;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Oezbeekse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Onbekend;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Pakistaanse;50
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Russische;30
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Senegalese;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Sierra Leoonse;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Soedanese;30
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Somalische;40
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Sri Lankaanse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Staatloos;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Syrische;100
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Tadzjiekse;10
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Tunesische;30
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Turkse;20
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Ugandese;40
7;Jaar, Type aanvraag, Nationaliteit;2022;*Alle*;Asiel - tweede en volgende aanvragen;Venezolaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Afghaanse;130
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Algerijnse;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Azerbeidzjaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Belarussische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Boliviaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Chinese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Colombiaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Egyptische;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Eritrese;80
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Ethiopische;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Guinese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Indiase;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Iraakse;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Iraanse;40
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Jemenitische;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Jordaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Kameroense;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Kazachse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Malinese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Marokkaanse;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Mexicaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Nigeriaanse;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Oekraïense;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Onbekend;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Pakistaanse;200
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Russische;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Salvadoraanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Sierra Leoonse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Soedanese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Somalische;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Syrische;550
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Tunesische;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Turkse;120
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - 1e aanvraag;Venezolaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - tweede en volgende aanvragen;Egyptische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - tweede en volgende aanvragen;Iraakse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - tweede en volgende aanvragen;Iraanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - tweede en volgende aanvragen;Nigeriaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - tweede en volgende aanvragen;Russische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - tweede en volgende aanvragen;Soedanese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;01;Asiel - tweede en volgende aanvragen;Syrische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Afghaanse;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Algerijnse;110
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Azerbeidzjaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Belarussische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Colombiaanse;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Egyptische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Eritrese;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Ethiopische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Gambiaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Georgische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Indiase;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Iraakse;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Iraanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Jemenitische;120
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Macedonische/Burger van Noord-Macedonië;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Marokkaanse;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Nigeriaanse;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Oekraïense;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Onbekend;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Pakistaanse;80
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Russische;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Soedanese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Somalische;100
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Syrische;460
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Tunesische;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Turkse;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - 1e aanvraag;Venezolaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - tweede en volgende aanvragen;Afghaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - tweede en volgende aanvragen;Algerijnse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - tweede en volgende aanvragen;Iraakse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - tweede en volgende aanvragen;Iraanse;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - tweede en volgende aanvragen;Nigeriaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - tweede en volgende aanvragen;Onbekend;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;02;Asiel - tweede en volgende aanvragen;Syrische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Afghaanse;510
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Algerijnse;110
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Azerbeidzjaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Chinese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Colombiaanse;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Egyptische;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Eritrese;80
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Ethiopische;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Gambiaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Georgische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Guinese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Iraakse;60
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Iraanse;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Jemenitische;320
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Jordaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Kirgizische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Libische;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Marokkaanse;80
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Moldavische;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Nicaraguaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Nigeriaanse;60
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Oekraïense;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Onbekend;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Pakistaanse;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Russische;80
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Salvadoraanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Saoedi-Arabische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Sierra Leoonse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Soedanese;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Somalische;160
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Syrische;610
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Tadzjiekse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Tunesische;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Turkmeense;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Turkse;150
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Ugandese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - 1e aanvraag;Venezolaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - tweede en volgende aanvragen;Afghaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - tweede en volgende aanvragen;Egyptische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - tweede en volgende aanvragen;Filipijnse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - tweede en volgende aanvragen;Iraakse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - tweede en volgende aanvragen;Iraanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - tweede en volgende aanvragen;Nigeriaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - tweede en volgende aanvragen;Oekraïense;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - tweede en volgende aanvragen;Sierra Leoonse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;03;Asiel - tweede en volgende aanvragen;Syrische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Afghaanse;300
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Algerijnse;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Azerbeidzjaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Belarussische;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Chinese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Colombiaanse;60
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Egyptische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Eritrese;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Ethiopische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Gambiaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Georgische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Ghanese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Guinese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Iraakse;60
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Iraanse;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Jemenitische;180
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Jordaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Kazachse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Libische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Marokkaanse;60
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Moldavische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Myanmarese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Nigeriaanse;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Oekraïense;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Oezbeekse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Onbekend;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Pakistaanse;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Russische;70
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Sierra Leoonse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Soedanese;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Somalische;80
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Syrische;570
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Tunesische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Turkmeense;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Turkse;210
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Ugandese;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - 1e aanvraag;Venezolaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - tweede en volgende aanvragen;Algerijnse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - tweede en volgende aanvragen;Iraakse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - tweede en volgende aanvragen;Iraanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - tweede en volgende aanvragen;Nigeriaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - tweede en volgende aanvragen;Russische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - tweede en volgende aanvragen;Soedanese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - tweede en volgende aanvragen;Syrische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;04;Asiel - tweede en volgende aanvragen;Tunesische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;05;Asiel - 1e aanvraag;Afghaanse;120
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;05;Asiel - 1e aanvraag;Algerijnse;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;05;Asiel - 1e aanvraag;Armeense;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;05;Asiel - 1e aanvraag;Azerbeidzjaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;05;Asiel - 1e aanvraag;Belarussische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;05;Asiel - 1e aanvraag;Chinese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;05;Asiel - 1e aanvraag;Colombiaanse;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;05;Asiel - 1e aanvraag;Egyptische;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;05;Asiel - 1e aanvraag;Eritrese;80
