Ministerie;Leverancier;8000 - Communicatie overig;8110 - Vakliteratuur, abonnementen en overige informatie;8210 - Vertaaldiensten;8310 - Relatiegeschenken (niet voor eigen personeel);8410 - Evenementen en congresorganisatie;8510 - Diversen communicatie;Eindtotaal
DEF;Het Nederlandse Rode Kruis;;;;1;1;;1
DEF;Het Scheepvaartmuseum Enterprise B.V.;;;;;1;;1
DEF;Hewsprint Textieldrukkerij;;;;1;;;1
DEF;Hilda B.V.;;;;;1;;1
DEF;HIM - Hoveling Interim Management;;;;;1;;1
DEF;Hip Innovative Party Events (HIP events);;;;;2;;2
DEF;Historiek;;;;1;;;1
DEF;Hobby Atelier Migo;;;;;;1;1
DEF;Hoek-Klijn Verhuur;;;;1;;;1
DEF;Hoffman Outdoor Media B.V.;;;;1;;;1
DEF;Hofstad Events B.V.;;;;;1;;1
DEF;Hogenkamp Klompen en Souvenirs B.V.;;;;1;;;1
DEF;Holland Evenementen Groep B.V.;;;;;1;;1
DEF;Hommes;;;;1;;;1
DEF;Honebecke Gr./Fruit thodn De Gezonde Apoteker;;;;1;;;1
DEF;Horeca Cacaofabriek B.V.;;;;1;;;1
DEF;Horeca Energiehuis B.V.;;;;1;;;1
DEF;Hotel Ampt van Nijkerk B.V.;;;;;1;;1
DEF;Hotel De Gulden Leeuw;;;;1;;;1
DEF;Hotel New York B.V.;;;;1;;;1
DEF;Hotel-Café-Restaurant 'De Kroon';;;;1;;;1
DEF;Hotel-Café-Restaurant 'West-End' Expl. B.V.;;;;1;;;1
DEF;Hotel-Restaurant 'Oud London';;;;1;;;1
DEF;House of Bloomz;;;;1;;;1
DEF;House of Lords B.V.;;;;;2;;2
DEF;House of Sports;;;;;2;;2
DEF;Houthandel Looijmans B.V.;;;;;;1;1
DEF;HowAboutYou B.V.;;;;;;1;1
DEF;Human Dimensions B.V.;;;;;1;2;2
DEF;Hunter;;;;1;;;1
DEF;ID Wear B.V.;;;;1;;;1
DEF;Ideeaanzee B.V.;;;;;;2;2
DEF;Idem Dito Reclame;;;;1;;;1
DEF;Iedereen een blije baan!;;;;1;;;1
DEF;Igo-Post B.V.;;;;1;;;1
DEF;IJsselhallen Zwolle;;;;;2;;2
DEF;Imaging People;;;;1;;;1
DEF;Imaging The Light;;;;;;1;1
DEF;Imhotep Promotions B.V.;;;;1;;;1
DEF;Ingressus B.V.;;2;;;;;2
DEF;Innosell;;;;1;;;1
DEF;Innosell Storage & Hangingsystems B.V.;;;;1;;;1
DEF;Interartists Amsterdam;;;;;;1;1
DEF;Interlabshop B.V.;;;;1;;;1
DEF;Internedservices;;1;;;;;1
DEF;Intersafe Netherlands B.V.;;;;1;;;1
DEF;Jacquart Shipping B.V.;;;;1;;;1
DEF;Ja-maar® B.V.;;;;;1;;1
DEF;JD Productions;;;;;;1;1
DEF;Jeroen;;;;;1;;1
DEF;Joewin Inc.;;;;1;;;1
DEF;Judo Yushi;;;;1;;;1
DEF;Juffrouw Jannie;;;;1;;;1
DEF;Jump -O- Lux B.V.;;;;1;;;1
DEF;K.G. Business Support;;;;;;1;1
DEF;Kamera Express;;;;;;1;1
DEF;KamerKook kookworkshop & catering;;;;1;;;1
DEF;Karwansaray B.V.;;;;1;;;1
DEF;Kbaal B.V.;;;;;;1;1
DEF;Keijsers Muziek;;;;;;1;1
DEF;Kemperman Restauratie;;;;1;;;1
DEF;Keynote Consultancy B.V.;;;;1;;;1
DEF;Kicks Promo B.V.;;;;1;;;1
DEF;Kienhuis Uitvaartverzorging B.V.;;;;1;;;1
DEF;Kitlv Press v. Inst. Taal-, Land- en Volkenk.;;;;1;;;1
DEF;Klimcentrum Nijmegen B.V.;;;;;1;;1
DEF;KM Nederland B.V.;;;;;2;;2
DEF;Kobalt Digital B.V.;;;;1;;;1
DEF;Koninklijke Begeer B.V.;;;;2;;;2
DEF;Koninklijke Burgers' Zoo;;;;;1;;1
DEF;KPN Consulting B.V.;7;;;;;;7
DEF;Kwikkers Design;;;;;;1;1
DEF;L.M.H. Musicus;;;;;;1;1
DEF;La Boheme B.V.;;;;1;;;1
DEF;La Casserole B.V.;;;;2;;;2
DEF;Lalleman 3D Visuals;;;;;;1;1
DEF;Lavista Relatiegeschenken B.V.;;;;1;;;1
DEF;Leeskring en Videoshop Demob B.V.;;1;;;;;1
DEF;Leunge Metaalrestauratie;;;;1;;;1
DEF;Lex Lijstenmakerij;;;;1;;;1
DEF;L'Exception B.V.;;;;1;;;1
DEF;Life Upgrader;;;;;2;;2
DEF;Line Up Events;;;;;4;;4
DEF;lizacompany;;1;;;;;1
DEF;Llanfarian Border Collies;;;;;1;;1
DEF;LM Publishers;;;;1;;;1
DEF;Lobbes Speelgoed B.V.;;;;1;;;1
DEF;Loetje aan 't IJ B.V.;;;;;1;;1
DEF;Loyalty Makers B.V.;;;;4;;;4
DEF;LTC-Leiden B.V.;;;;1;;;1
DEF;Luttikhuis Music;;;;;2;;2
DEF;Machinefabriek Boessenkool B.V.;;;;;1;;1
DEF;Maepa;;;;1;;;1
DEF;Mag. 45 B.V.;;;;1;;;1
DEF;Magic Vision;;;;;1;;1
DEF;Mainpress B.V.;;7;;;;;7
DEF;Manege Reigershof;;;;;1;;1
DEF;Manutan B.V.;;1;;1;;;1
DEF;Marfo B.V.;;;;;;;
DEF;Margrietbloembinders B.V.;;;;1;;;1
DEF;Mariënhof Amersfoort B.V.;;;;;2;;2
DEF;Marinjo B.V.;;;;1;;;1
DEF;MARK IT ZERO;;;;1;;;1
DEF;Marsman h.o.d.n. The Read Shop Express;;1;;;;;1
DEF;Mascha Media;;;;;;1;1
DEF;MATinspired B.V.;;;;1;;;1
DEF;Mawi;;;;;2;;2
DEF;MC4U B.V.;;;;1;;;1
DEF;Mc-Ent Management;;;;;2;;2
DEF;Meantone;;;;;;1;1
DEF;Mediahuis Nederland B.V.;;;;;;1;1
DEF;MEProductions;;;;;1;;1
DEF;Merkala;;;;1;;;1
DEF;Merkenbureau Knijff & Partners B.V.;;;;;;1;1
DEF;Mevrouw Vijf Producties;;;;1;;;1
DEF;MeyerBergman Erfg. Made by Holland Expl. B.V.;;;;;1;;1
DEF;MFC Kloosterhof;;;;;1;;1
DEF;Mier Entertainment;;;;;1;;1
DEF;Mitra Rialto Slijterijen B.V.;;;;1;;;1
DEF;MK2 Audiovisueel B.V.;;;;;1;;1
DEF;Moesson Tjalie Robinson;;;;1;;;1
DEF;Monsterevents;;;;;1;;1
DEF;Mooi Creatie;;;;1;;;1
DEF;Moois van Mooy Bloembindersatelier;;;;1;;;1
DEF;More Sophisticated Control Beheer B.V.;;;;1;;;1
DEF;Mosmans & Lans;;;;1;;;1
DEF;Motif Music;;;;;;1;1
DEF;MR Fotografie;;;;1;;;1
DEF;Museum Catering Den Haag B.V.;;;;3;2;;3
DEF;Music Dept.;;;;;1;;1
DEF;Muta Sport Nederland B.V.;;;;1;;;1
DEF;Mvie Geluidssystemen;;;;1;;;1
DEF;Mynd Media;;;;1;;;1
DEF;Navingo B.V.;;;;;2;;2
DEF;NDC mediagroep B.V.;;;;1;;;1
DEF;NEDFAC B.V.;;;;;;1;1
DEF;Nieuw Amsterdam Horeca B.V.;;;;1;;;1
DEF;Nilfisk B.V.;;1;;;;;1
DEF;Nivel B.V.;;;;;1;;1
DEF;NMP;;;;;;1;1
DEF;Noormannen B.V.;;;;1;;;1
DEF;NORVALD;;;;1;;;1
DEF;Noyz Boyz Advanced Audio Services B.V.;;;;;;1;1
DEF;NRC Handelsblad Weekeditie voor buitenland;;;;;;1;1
DEF;NS Stations B.V.;;;;;2;;2
DEF;Nummer 14;;;;;1;;1
DEF;Nzod Organisaties en Verhuur;;;;;;1;1
DEF;OBI4wan B.V.;;;;1;;;1
DEF;Odin grafisch ontwerp;;;;;;1;1
DEF;OHK Verzekeringen B.V.;;;;;;1;1
DEF;Omnicom Public Relations Group B.V.;;;;;;2;2
DEF;Omnisign B.V.;;;;1;;;1
DEF;OnlyHuman Groep B.V.;;;;;;2;2
DEF;Open Golf Zandvoort B.V.;;;;;;1;1
DEF;Opus 33 Music;;;;;1;;1
DEF;Orange Otters;;;;;;1;1
DEF;Orcavoice B.V.;1;;;;;;1
DEF;Ouderenthuiswinkel Zus Mies;;;;1;;;1
DEF;Outdoor Point;;;;;1;;1
DEF;Ovinge Fotografie;;;;1;;;1
DEF;Party Centrum Duinoord;;;;;1;;1
DEF;PCextreme B.V.;;;;;;1;1
DEF;Pennen Party World;;1;;;1;;1
DEF;People & Print Group;;1;;1;;;1
DEF;Perpetual Plastic B.V.;;;;;1;;1
DEF;Pher Laser Image;;;;1;;;1
DEF;Phoenix Advisory;;;;1;;;1
DEF;Pii B.V.;;;;;1;;1
DEF;Plane Tree;;;;1;;;1
DEF;Plezant Producties;;;;;1;;1
DEF;Pluk Bloemen;;;;1;;;1
DEF;postema-media;;;;1;;;1
DEF;Presentator op Maat;;;;;1;;1
DEF;Preston Palace B.V.;;;;;2;;2
DEF;Primera Van den Berg;;;;1;;;1
DEF;Primera Van Elzakker;;;;1;;;1
DEF;Production Partners B.V.;;;;;2;;2
DEF;Profile Equipment B.V.;;;;;;1;1
DEF;Pro-fundum Trainingen, Opleidingen & Advies;;;;;;1;1
DEF;Projectcolor B.V.;;;;;;1;1
DEF;Prom'es B.V.;;;;1;;;1
DEF;Promio;;;;1;;;1
DEF;Promoboer B.V.;;;;1;;;1
DEF;Promofit;;;;1;;;1
DEF;Publi House Publishers B.V.;;;;1;;;1
DEF;Puur Amsterdam;;;;;1;;1
DEF;Quaintrelle;;;;;1;;1
DEF;Quality Bookings B.V.;;;;;1;;1
DEF;Rakos Management en Training;;;;;1;;1
DEF;RDN-Holding B.V.;;;;;1;;1
DEF;Rederij Castor B.V.;;;;;1;;1
DEF;Rederij P. Kooy B.V.;;;;1;;;1
DEF;Rederij 't Smidtje B.V.;;;;;1;;1
DEF;Reeser Piano's & Vleugels;;;;;;1;1
DEF;Regio Business B.V.;;;;;;1;1
DEF;Reisaco B.V.;;;;1;;;1
DEF;Repro-van de Kamp B.V.;;;;1;;;1
DEF;ResetManagement B.V.;;;;;1;;1
DEF;Restaurant De Spitsheuvel V.O.F.;;;;1;;;1
DEF;Restaurant Klein Hartenstein B.V.;;;;1;;;1
DEF;Restaurant 't Jagershuys B.V.;;;;1;1;;1
DEF;Restaurant Vlaar B.V.;;;;1;;;1
DEF;Restaurant Wilhelminapark B.V.;;;;1;;;1
DEF;Rietveld Bloemisten;;;;;;1;1
DEF;Rijkaart;;;;1;;;1
DEF;Rijnja Repro;;;;1;;;1
DEF;Risk Management Consultancy B.V.;;;;1;;;1
DEF;Rivafoam B.V.;;;;1;;;1
DEF;RJB Music Productions;;;;;;1;1
DEF;Rob & Joep Events;;;;;1;;1
DEF;Rocks 'n Rivers B.V.;;;;;2;;2
DEF;Roels B.V.;;;;1;;;1
DEF;Romanello Music;;;;;;1;1
DEF;Rondvaartbedrijf Zilvermeeuw B.V.;;;;;1;;1
DEF;Rongen Aktief B.V.;;;;;1;;1
DEF;Ropament B.V.;;;;1;;1;1
DEF;Ro's catering;;;;1;;;1
DEF;Rotterdam Marathon B.V.;;;;;;1;1
DEF;S & R Commercials B.V.;;;;;2;;2
DEF;S.B.I. Zonheuvel B.V.;;;;1;;;1
DEF;Sage Strategie & Management;;;;;;1;1
DEF;Scherp Muziekprodukties;;;;;;1;1
DEF;schipperswinkel;;;;1;;;1
DEF;Schouwburg en Congrescentrum Orpheus N.V.;;;;2;2;;3
DEF;Schuuring Installatie Techniek B.V.;;;;1;;;1
DEF;Schuurman Omheiningen B.V.;;;;1;;;1
DEF;Semaphore Signs B.V.;;;;1;;;1
DEF;Seneca Advies Loopbaanbegeleiding en Coaching;;;;;;2;2
DEF;Sensz B.V.;;;;;;1;1
DEF;Set in motion B.V.;;;;;1;;1
DEF;Sierhuis Relatiegeschenken B.V.;;;;1;;;1
DEF;SIGHT Landscaping B.V.;;;;1;;;1
DEF;SiRe (Para) Archery Promotion;;;;;1;;1
DEF;SkagaVenture B.V.;;;;1;;;1
DEF;Skyline Productions;;;;;1;;1
DEF;Slagerij/Traiteur Quadakkers B.V.;;;;;2;;2
DEF;Sligro B.V.;;;;1;;1;1
DEF;Smikhouse B.V.;;;;;;1;1
DEF;Snel-Braber Bathmen;;;;1;;;1
DEF;SnowWorld N.V.;;;;;3;;3
DEF;SoapBox B.V.;;;;;2;;2
DEF;Social Media Hulp;;;;1;;;1
DEF;Spac Sport Defensie B.V.;;1;;;;;1
DEF;Spandex Benelux B.V.;;;;;;1;1
DEF;Speakers Academy Special Projects B.V.;;;;1;2;;2
DEF;Speakers Academy®;;;;;3;;3
DEF;Springer Media B.V.;;;;;1;;1
DEF;SRO Amersfoort B.V.;;;;;1;;1
DEF;Stagelight Verhuur B.V.;;;;;5;1;5
DEF;Stal Mansour;;;;1;;;1
DEF;Stay Tuned Media;;;;1;;;1
DEF;Stegman Groothandel B.V.;;;;;1;;1
DEF;Stern Partyservice;;;;1;;;1
DEF;Storm Plastificeren;;;;1;;;1
DEF;Story Sound;;;;;6;1;6
DEF;Strategy Works B.V.;;;;;2;;2
DEF;Strijbosch B.V.;;;;;3;;3
DEF;Studilio Muziekprodukties;;;;;;1;1
DEF;Studio 38C;;;;;;2;2
DEF;Stultiens Group V.O.F.;;;;1;;;1
DEF;Supremia B.V.;;;;7;;1;7
DEF;Swinging.nl;;;;;1;;1
DEF;SWOOP;;;;;;1;1
DEF;t Hoofd B.V.;;;;1;;;1
DEF;t Oude Tolhuys B.V.;;;;1;;;1
DEF;t Riddershof;;;;;1;;1
DEF;Technisch Bureau Magema B.V.;;1;;;;;1
DEF;Technische Unie B.V.;;1;;;;;1
DEF;Tentenverhuur De Weerd Voorst;;;;;5;7;7
DEF;Testo;;;;1;;;1
DEF;Texelcars;;;;;1;;1
DEF;The Ambassadors Of Entertainment B.V.;;;;;1;;1
DEF;The American Book Center;;;;1;;;1
DEF;The Baron Crown;;;;1;;;1
DEF;The Future Store;;;;;;1;1
DEF;The Glasshouse B.V.;;;;1;;;1
DEF;The Inhumans Agency;;;;;2;;2
DEF;Theater Markant N.V.;;;;;;1;1
DEF;Thinc ahead B.V.;;;;2;;;2
DEF;Ticketmaster;;;;;1;;1
DEF;Tiger Concept B.V.;;1;;;;;1
DEF;Tintelingen B.V.;;;;1;;;1
DEF;TMG Landelijke Media B.V.;;1;;;;;1
DEF;TNT Express Nederland B.V.;;;;1;;;1
DEF;Toko Eddo B.V.;;;;1;;;1
DEF;Topgeschenken Nederland B.V.;;;;1;;;1
DEF;Topsportplaza Breda B.V.;;;;1;;;1
DEF;Topvoice;;;;;;1;1
DEF;Toversleutel.nl;;;;1;;;1
DEF;TRConsult B.V.;;;;;1;;1
DEF;Tuk Tuk Express;;;;1;;;1
DEF;TX44 Waddencruise;;;;1;;;1
DEF;Uitgeverij Geromy B.V.;;;;1;;;1
DEF;Uitgeverij Kerckebosch B.V.;;1;;;;;1
DEF;Uitgeverij Starters Pers B.V.;;;;1;;;1
DEF;Uitjes & Eten B.V.;;;;;1;;1
DEF;UNIK Groothandel;;;;1;;;1
DEF;United4all;;;;;;7;7
DEF;UP Events B.V.;;;;;1;;1
DEF;Urban Events;;;;;2;;2
DEF;Urbana Zwolle B.V.;;;;1;;;1
DEF;V.d. Valk Hotel Apeldoorn de Cantharel B.V.;;;;1;;;1
DEF;V.O.F. Namco Aerospace and Defense;;;;;1;;1
DEF;V.O.F. Stoopman Vos;;;;;3;;3
DEF;V.V. IJsselmeervogels;;;;;1;;1
DEF;Vakmedianet Food & Horeca B.V.;;1;;;;;1
DEF;Vakmedianet Management B.V.;;;;;;1;1
DEF;Valk Exclusief Zakelijk - Corporates;;;;;4;;4
DEF;van Amerongen facilitair bedrijf B.V.;;;;;1;;1
DEF;Van Barneveld culinair V.O.F.;;;;1;;;1
DEF;van Bavel Producties;;;;1;;;1
DEF;Van Boxtel Elektro B.V.;;;;;;1;1
DEF;Van Bruggen Glasinstrum./Lab.benodigdh. B.V.;;;;1;;;1
DEF;Van Den Dobbelsteen B.V.;;;;;1;;1
DEF;Van der Aa Vocal Productions;;;;;1;;1
DEF;Van der Donk, Visual Art & Design;;;;1;;;1
DEF;Van der Stad Groothandel;;;;;;1;1
DEF;Van der Valk Utrecht;;;;;1;;1
DEF;Van der Veen Muziek;;;;;;1;1
DEF;Van der Wal Boeken;;;;1;;;1
DEF;Van Dijk Zakelijk B.V.;;1;;;;;1
DEF;Van Dongen Offset B.V.;;;;1;;;1
DEF;Van Harten Landbouwmechanisatie;;;;;;1;1
DEF;Van Kralingen B.V.;;;;1;;;1
DEF;Van Luyken Communicatie Adviseurs;;;;;;2;2
DEF;Van Rens B.V.;;;;;4;;4
DEF;Van Stockum, Belinfante & Coebergh B.V.;;;;1;;;1
DEF;Van Vlier Media B.V.;;;;;;1;1
DEF;Vanderkooij Telecommunicatie B.V.;;;;;;3;3
DEF;vandervliet design;;;;1;;;1
DEF;Vanhemelrijk Tekst, Web en Redactie;;;;1;;;1
DEF;VDWJ B.V.;;;;;1;;1
DEF;Veluwehof Natuursteen B.V.;;;;1;;;1
DEF;Vendrig Packaging B.V.;;;;1;;;1
DEF;Ver. Bedr. Jansen-Wijsmuller & Beuns B.V.;;;;1;;;1
DEF;Verberne Music Productions;;;;;;1;1
DEF;Verjo B.V.;;1;;;;;1
DEF;Verloning.nl B.V.;;;;;;1;1
DEF;Vermaat Leisure B.V.;;;;;;2;2
DEF;Vermeulen Bikes;;;;;1;;1
DEF;Vevon B.V.;;;;;1;;1
DEF;Viduate B.V.;;;;1;;;1
DEF;Viggo Eindhoven Airport B.V.;;;;;;1;1
DEF;Viking Entertainment;;;;;1;;1
DEF;Vincent Productions;;;;1;;;1
DEF;Violien bloemen en interieur;;;;1;;;1
DEF;Virtumedia B.V.;;;;1;;;1
DEF;Visit Arnhem Nijmegen B.V.;;;;1;;;1
DEF;Voortman Onderscheidingen;;;;1;;;1
DEF;Vorm Vijf Ontwerpteam B.V.;;;;;1;;1
DEF;Vreuls Music;;;;;;1;1
DEF;Vroeg B.V.;;;;1;1;;1
DEF;Vrolijk Scheveningen;;;;1;;;1
DEF;VVC-Adventure;;;;;1;;1
DEF;VVV Business B.V.;;;;2;;;2
DEF;VVV Cadeaubonnen B.V.;;;;2;;;2
DEF;VVV Cards B.V.;;;;1;;;1
DEF;VVV Nederland B.V.;;;;2;;;2
DEF;WeBerg;;;;;1;;1
DEF;Westernboerderij B.V.;;;;;2;;2
DEF;Whale Agency;;;;1;;;1
DEF;WHD Wapenhandel Donck;;;;1;;;1
DEF;White Elephant Publishing;;;;1;;;1
DEF;Wickerhoff Beheer B.V.;;;;1;;;1
DEF;Wildkamp B.V.;;;;;;1;1
DEF;Willemse Horeca Beheer;;;;;;1;1
