FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertij,opdrachtne,gsd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2022.954,2022_584060824_hrl,584060824,2022-02-28T00:00:00,11:30:28,431S72402X218442-f100,5.6,175,HLB,7.5,219993.987,505112.202,1881.35,0.276,0.1114,181.6623,,POINT (219993.98699999973 505112.2019999996)
beeldmiddenoverzicht_hrl_2022.955,2022_584060825_hrl,584060825,2022-02-28T00:00:00,11:30:32,431S72402X218442-f100,5.6,175,HLB,7.5,219741.08,505107.499,1879.956,0.2044,0.0534,180.9974,,POINT (219741.0799999982 505107.4990000017)
beeldmiddenoverzicht_hrl_2022.956,2022_584070826_hrl,584070826,2022-02-28T00:00:00,11:32:47,431S72402X218442-f100,5.6,175,HLB,7.5,219736.032,503613.935,1889.944,0.2638,-0.1473,359.8631,,POINT (219736.03200000152 503613.93499999866)
beeldmiddenoverzicht_hrl_2022.957,2022_584070828_hrl,584070828,2022-02-28T00:00:00,11:32:54,431S72402X218442-f100,5.6,175,HLB,7.5,220236.606,503615.176,1891.656,0.239,-0.1519,0.11,,POINT (220236.60599999875 503615.17599999905)
beeldmiddenoverzicht_hrl_2022.958,2022_584070829_hrl,584070829,2022-02-28T00:00:00,11:32:58,431S72402X218442-f100,5.6,175,HLB,7.5,220487.34,503614.806,1892.922,0.3163,-0.176,359.8064,,POINT (220487.33999999985 503614.8060000017)
beeldmiddenoverzicht_hrl_2022.959,2022_584121706_hrl,584121706,2022-02-28T00:00:00,12:37:52,431S72402X218442-f100,5.6,175,HLB,7.5,247717.314,496042.062,1878.494,0.1042,0.1574,181.0141,,POINT (247717.3139999993 496042.061999999)
beeldmiddenoverzicht_hrl_2022.960,2022_584070830_hrl,584070830,2022-02-28T00:00:00,11:33:02,431S72402X218442-f100,5.6,175,HLB,7.5,220742.736,503612.765,1894.04,0.3317,-0.1058,359.275,,POINT (220742.73600000143 503612.7650000006)
beeldmiddenoverzicht_hrl_2022.961,2022_584070831_hrl,584070831,2022-02-28T00:00:00,11:33:06,431S72402X218442-f100,5.6,175,HLB,7.5,220992.661,503608.174,1894.653,0.3919,-0.1734,358.9108,,POINT (220992.66099999845 503608.1739999987)
beeldmiddenoverzicht_hrl_2022.962,2022_584070832_hrl,584070832,2022-02-28T00:00:00,11:33:10,431S72402X218442-f100,5.6,175,HLB,7.5,221247.629,503601.538,1894.961,0.387,-0.1468,358.2906,,POINT (221247.62900000066 503601.5379999988)
beeldmiddenoverzicht_hrl_2022.963,2022_584111547_hrl,584111547,2022-02-28T00:00:00,12:26:04,431S72402X218442-f100,5.6,175,HLB,7.5,248422.38,497537.658,1880.976,-0.0451,-0.1666,0.317,,POINT (248422.37999999896 497537.6579999998)
beeldmiddenoverzicht_hrl_2022.964,2022_584070833_hrl,584070833,2022-02-28T00:00:00,11:33:14,431S72402X218442-f100,5.6,175,HLB,7.5,221497.565,503594.121,1895.268,0.4289,-0.1354,358.4827,,POINT (221497.56500000134 503594.12099999934)
beeldmiddenoverzicht_hrl_2022.965,2022_584081034_hrl,584081034,2022-02-28T00:00:00,11:47:56,431S72402X218442-f100,5.6,175,HLB,7.5,225542.87,502108.766,1898.502,0.236,0.2655,180.2234,,POINT (225542.87000000104 502108.7659999989)
beeldmiddenoverzicht_hrl_2022.966,2022_584070836_hrl,584070836,2022-02-28T00:00:00,11:33:25,431S72402X218442-f100,5.6,175,HLB,7.5,222253.646,503580.813,1899.396,0.3202,-0.1296,358.7817,,POINT (222253.64600000158 503580.813000001)
beeldmiddenoverzicht_hrl_2022.967,2022_584070837_hrl,584070837,2022-02-28T00:00:00,11:33:29,431S72402X218442-f100,5.6,175,HLB,7.5,222511.955,503575.953,1901.064,0.2853,-0.0839,358.8891,,POINT (222511.9549999982 503575.9530000016)
beeldmiddenoverzicht_hrl_2022.968,2022_584070838_hrl,584070838,2022-02-28T00:00:00,11:33:33,431S72402X218442-f100,5.6,175,HLB,7.5,222759.291,503573.984,1901.722,0.178,-0.1073,359.6971,,POINT (222759.29100000113 503573.9840000011)
beeldmiddenoverzicht_hrl_2022.969,2022_584070839_hrl,584070839,2022-02-28T00:00:00,11:33:37,431S72402X218442-f100,5.6,175,HLB,7.5,223016.279,503574.318,1902.634,-0.0055,-0.1039,0.101,,POINT (223016.27899999917 503574.31799999997)
beeldmiddenoverzicht_hrl_2022.970,2022_584070841_hrl,584070841,2022-02-28T00:00:00,11:33:44,431S72402X218442-f100,5.6,175,HLB,7.5,223515.289,503578.199,1904.704,-0.1549,-0.0008,0.8174,,POINT (223515.2890000008 503578.19900000095)
beeldmiddenoverzicht_hrl_2022.971,2022_584070842_hrl,584070842,2022-02-28T00:00:00,11:33:48,431S72402X218442-f100,5.6,175,HLB,7.5,223772.799,503583.287,1904.571,-0.1746,-0.0438,1.1305,,POINT (223772.79899999872 503583.2870000005)
beeldmiddenoverzicht_hrl_2022.972,2022_584070844_hrl,584070844,2022-02-28T00:00:00,11:33:56,431S72402X218442-f100,5.6,175,HLB,7.5,224269.266,503589.805,1904.528,-0.1116,-0.0631,0.5068,,POINT (224269.2659999989 503589.8049999997)
beeldmiddenoverzicht_hrl_2022.973,2022_584070845_hrl,584070845,2022-02-28T00:00:00,11:33:59,431S72402X218442-f100,5.6,175,HLB,7.5,224521.5,503591.825,1904.901,-0.1443,0.0169,0.5518,,POINT (224521.5 503591.82499999925)
beeldmiddenoverzicht_hrl_2022.974,2022_584070846_hrl,584070846,2022-02-28T00:00:00,11:34:03,431S72402X218442-f100,5.6,175,HLB,7.5,224773.763,503592.897,1908.689,-0.1419,0.0219,0.2333,,POINT (224773.76300000027 503592.8969999999)
beeldmiddenoverzicht_hrl_2022.975,2022_584070848_hrl,584070848,2022-02-28T00:00:00,11:34:11,431S72402X218442-f100,5.6,175,HLB,7.5,225281.389,503591.922,1913.548,-0.0887,-0.1431,359.7596,,POINT (225281.38899999857 503591.9219999984)
beeldmiddenoverzicht_hrl_2022.976,2022_584070849_hrl,584070849,2022-02-28T00:00:00,11:34:15,431S72402X218442-f100,5.6,175,HLB,7.5,225534.86,503588.942,1911.281,-0.0581,-0.0725,359.2316,,POINT (225534.8599999994 503588.94200000167)
beeldmiddenoverzicht_hrl_2022.977,2022_584070850_hrl,584070850,2022-02-28T00:00:00,11:34:19,431S72402X218442-f100,5.6,175,HLB,7.5,225785.699,503584.352,1913.339,0.0089,-0.1059,358.8114,,POINT (225785.69900000095 503584.3520000018)
beeldmiddenoverzicht_hrl_2022.978,2022_584070851_hrl,584070851,2022-02-28T00:00:00,11:34:22,431S72402X218442-f100,5.6,175,HLB,7.5,226034.192,503579.548,1916.469,-0.0618,-0.1149,358.9052,,POINT (226034.19200000167 503579.5480000004)
beeldmiddenoverzicht_hrl_2022.979,2022_584131951_hrl,584131951,2022-02-28T00:00:00,12:55:18,431S72402X218442-f100,5.6,175,HLB,7.5,253258.049,494537.453,1874.218,0.102,-0.1073,359.8626,,POINT (253258.04899999872 494537.4530000016)
beeldmiddenoverzicht_hrl_2022.980,2022_584070852_hrl,584070852,2022-02-28T00:00:00,11:34:26,431S72402X218442-f100,5.6,175,HLB,7.5,226288.389,503580.111,1918.184,-0.118,-0.0698,0.5679,,POINT (226288.38899999857 503580.11100000143)
beeldmiddenoverzicht_hrl_2022.981,2022_584070853_hrl,584070853,2022-02-28T00:00:00,11:34:30,431S72402X218442-f100,5.6,175,HLB,7.5,226537.272,503584.934,1920.252,-0.168,-0.0985,1.0922,,POINT (226537.27199999988 503584.93400000036)
beeldmiddenoverzicht_hrl_2022.982,2022_584070855_hrl,584070855,2022-02-28T00:00:00,11:34:38,431S72402X218442-f100,5.6,175,HLB,7.5,227040.545,503593.774,1913.874,-0.1151,-0.1013,0.7616,,POINT (227040.5450000018 503593.7740000002)
beeldmiddenoverzicht_hrl_2022.983,2022_584070857_hrl,584070857,2022-02-28T00:00:00,11:34:45,431S72402X218442-f100,5.6,175,HLB,7.5,227543.163,503597.514,1902.688,0.0101,0.0416,0.1512,,POINT (227543.16299999878 503597.51399999857)
beeldmiddenoverzicht_hrl_2022.984,2022_584070860_hrl,584070860,2022-02-28T00:00:00,11:34:57,431S72402X218442-f100,5.6,175,HLB,7.5,228298.689,503591.077,1894.808,-0.1192,0.0509,359.6716,,POINT (228298.6889999993 503591.0769999996)
beeldmiddenoverzicht_hrl_2022.985,2022_584070861_hrl,584070861,2022-02-28T00:00:00,11:35:00,431S72402X218442-f100,5.6,175,HLB,7.5,228548.982,503590.748,1893.344,-0.1495,0.0077,359.8843,,POINT (228548.98200000077 503590.7479999997)
beeldmiddenoverzicht_hrl_2022.986,2022_584070887_hrl,584070887,2022-02-28T00:00:00,11:36:38,431S72402X218442-f100,5.6,175,HLB,7.5,235100.239,503581.946,1873.279,-0.1764,-0.1701,1.0912,,POINT (235100.23900000006 503581.9459999986)
beeldmiddenoverzicht_hrl_2022.987,2022_584101372_hrl,584101372,2022-02-28T00:00:00,12:13:13,431S72402X218442-f100,5.6,175,HLB,7.5,234812.445,499057.465,1882.131,0.1676,0.1642,179.6302,,POINT (234812.4450000003 499057.46499999985)
beeldmiddenoverzicht_hrl_2022.988,2022_584070863_hrl,584070863,2022-02-28T00:00:00,11:35:08,431S72402X218442-f100,5.6,175,HLB,7.5,229056.148,503589.563,1887.948,-0.2093,0.0769,359.7571,,POINT (229056.14799999818 503589.563000001)
beeldmiddenoverzicht_hrl_2022.989,2022_584070865_hrl,584070865,2022-02-28T00:00:00,11:35:15,431S72402X218442-f100,5.6,175,HLB,7.5,229559.016,503589.489,1884.5,-0.2714,0.0038,0.1728,,POINT (229559.0159999989 503589.48900000006)
beeldmiddenoverzicht_hrl_2022.990,2022_584070866_hrl,584070866,2022-02-28T00:00:00,11:35:19,431S72402X218442-f100,5.6,175,HLB,7.5,229808.918,503590.601,1886.716,-0.2817,-0.0122,0.2294,,POINT (229808.91800000146 503590.6009999998)
beeldmiddenoverzicht_hrl_2022.991,2022_584070867_hrl,584070867,2022-02-28T00:00:00,11:35:23,431S72402X218442-f100,5.6,175,HLB,7.5,230057.784,503591.993,1886.141,-0.2435,0.0139,0.3156,,POINT (230057.78400000185 503591.9930000007)
beeldmiddenoverzicht_hrl_2022.992,2022_584070930_hrl,584070930,2022-02-28T00:00:00,11:39:27,431S72402X218442-f100,5.6,175,HLB,7.5,245936.279,503604.285,1879.945,-0.0188,-0.1227,0.046,,POINT (245936.27899999917 503604.28500000015)
beeldmiddenoverzicht_hrl_2022.993,2022_584070868_hrl,584070868,2022-02-28T00:00:00,11:35:26,431S72402X218442-f100,5.6,175,HLB,7.5,230313.557,503593.67,1883.336,-0.1249,0.0581,0.3793,,POINT (230313.55700000003 503593.6700000018)
beeldmiddenoverzicht_hrl_2022.994,2022_584070870_hrl,584070870,2022-02-28T00:00:00,11:35:34,431S72402X218442-f100,5.6,175,HLB,7.5,230816.06,503593.716,1875.522,-0.0585,0.1657,359.2339,,POINT (230816.05999999866 503593.71599999815)
beeldmiddenoverzicht_hrl_2022.995,2022_584070871_hrl,584070871,2022-02-28T00:00:00,11:35:37,431S72402X218442-f100,5.6,175,HLB,7.5,231066.698,503589.122,1876.377,0.0457,0.047,359.0655,,POINT (231066.69799999893 503589.1220000014)
beeldmiddenoverzicht_hrl_2022.996,2022_584070872_hrl,584070872,2022-02-28T00:00:00,11:35:41,431S72402X218442-f100,5.6,175,HLB,7.5,231315.925,503587.572,1876.721,-0.1243,-0.0901,359.6749,,POINT (231315.92500000075 503587.5720000006)
beeldmiddenoverzicht_hrl_2022.997,2022_584070873_hrl,584070873,2022-02-28T00:00:00,11:35:45,431S72402X218442-f100,5.6,175,HLB,7.5,231572.13,503585.179,1879.36,-0.1541,-0.1284,359.4515,,POINT (231572.12999999896 503585.1790000014)
beeldmiddenoverzicht_hrl_2022.998,2022_584070874_hrl,584070874,2022-02-28T00:00:00,11:35:49,431S72402X218442-f100,5.6,175,HLB,7.5,231819.394,503584.17,1881.618,-0.1771,-0.2049,359.8184,,POINT (231819.39400000125 503584.1700000018)
beeldmiddenoverzicht_hrl_2022.999,2022_584070875_hrl,584070875,2022-02-28T00:00:00,11:35:52,431S72402X218442-f100,5.6,175,HLB,7.5,232072.192,503584.411,1882.11,-0.2261,-0.2377,0.0595,,POINT (232072.19200000167 503584.41099999845)
beeldmiddenoverzicht_hrl_2022.1000,2022_584070876_hrl,584070876,2022-02-28T00:00:00,11:35:56,431S72402X218442-f100,5.6,175,HLB,7.5,232324.691,503582.888,1881.327,-0.1448,-0.2627,359.5722,,POINT (232324.69099999964 503582.88800000027)
beeldmiddenoverzicht_hrl_2022.1001,2022_584070877_hrl,584070877,2022-02-28T00:00:00,11:36:00,431S72402X218442-f100,5.6,175,HLB,7.5,232577.543,503579.69,1880.889,-0.1018,-0.2207,359.3194,,POINT (232577.54300000146 503579.69000000134)
beeldmiddenoverzicht_hrl_2022.1002,2022_584081042_hrl,584081042,2022-02-28T00:00:00,11:48:26,431S72402X218442-f100,5.6,175,HLB,7.5,223523.781,502092.706,1891.058,0.0272,0.0309,179.2215,,POINT (223523.7809999995 502092.70600000024)
beeldmiddenoverzicht_hrl_2022.1003,2022_584070878_hrl,584070878,2022-02-28T00:00:00,11:36:04,431S72402X218442-f100,5.6,175,HLB,7.5,232830.215,503577.076,1880.619,-0.075,-0.1965,359.4949,,POINT (232830.21499999985 503577.0760000013)
beeldmiddenoverzicht_hrl_2022.1004,2022_584070914_hrl,584070914,2022-02-28T00:00:00,11:38:22,431S72402X218442-f100,5.6,175,HLB,7.5,241918.7,503592.379,1861.223,-0.0508,-0.2561,359.3364,,POINT (241918.69999999925 503592.37900000066)
beeldmiddenoverzicht_hrl_2022.1005,2022_584070924_hrl,584070924,2022-02-28T00:00:00,11:39:02,431S72402X218442-f100,5.6,175,HLB,7.5,244437.271,503594.612,1875.782,-0.0837,-0.186,359.7046,,POINT (244437.27100000158 503594.61199999973)
beeldmiddenoverzicht_hrl_2022.1006,2022_584070879_hrl,584070879,2022-02-28T00:00:00,11:36:08,431S72402X218442-f100,5.6,175,HLB,7.5,233082.088,503577.54,1880.019,-0.1651,-0.1643,0.0735,,POINT (233082.08799999952 503577.5399999991)
beeldmiddenoverzicht_hrl_2022.1007,2022_584070882_hrl,584070882,2022-02-28T00:00:00,11:36:19,431S72402X218442-f100,5.6,175,HLB,7.5,233836.396,503578.582,1881.003,-0.0394,-0.174,359.9376,,POINT (233836.39600000158 503578.58199999854)
beeldmiddenoverzicht_hrl_2022.1008,2022_584070883_hrl,584070883,2022-02-28T00:00:00,11:36:23,431S72402X218442-f100,5.6,175,HLB,7.5,234089.163,503578.527,1878.947,-0.0396,-0.1237,0.0044,,POINT (234089.16299999878 503578.52699999884)
beeldmiddenoverzicht_hrl_2022.1009,2022_584070884_hrl,584070884,2022-02-28T00:00:00,11:36:27,431S72402X218442-f100,5.6,175,HLB,7.5,234342.373,503576.586,1875.758,-0.019,-0.14,359.4984,,POINT (234342.37299999967 503576.5859999992)
beeldmiddenoverzicht_hrl_2022.1010,2022_584131977_hrl,584131977,2022-02-28T00:00:00,12:56:56,431S72402X218442-f100,5.6,175,HLB,7.5,259639.228,494521.986,1889.55,-0.1081,-0.0481,0.0646,,POINT (259639.22800000012 494521.98600000143)
beeldmiddenoverzicht_hrl_2022.1011,2022_584070888_hrl,584070888,2022-02-28T00:00:00,11:36:42,431S72402X218442-f100,5.6,175,HLB,7.5,235352.626,503585.168,1872.015,-0.0696,-0.1794,0.7745,,POINT (235352.6259999983 503585.16800000146)
beeldmiddenoverzicht_hrl_2022.1012,2022_584081014_hrl,584081014,2022-02-28T00:00:00,11:46:40,431S72402X218442-f100,5.6,175,HLB,7.5,230571.83,502117.383,1883.491,0.2109,0.016,180.8678,,POINT (230571.8299999982 502117.3830000013)
beeldmiddenoverzicht_hrl_2022.1013,2022_584070889_hrl,584070889,2022-02-28T00:00:00,11:36:46,431S72402X218442-f100,5.6,175,HLB,7.5,235605.504,503588.188,1870.569,-0.1584,-0.1204,0.7514,,POINT (235605.50400000066 503588.188000001)
beeldmiddenoverzicht_hrl_2022.1014,2022_584070890_hrl,584070890,2022-02-28T00:00:00,11:36:49,431S72402X218442-f100,5.6,175,HLB,7.5,235857.126,503591.135,1869.296,-0.1662,-0.1036,0.6864,,POINT (235857.1259999983 503591.13500000164)
beeldmiddenoverzicht_hrl_2022.1015,2022_584070891_hrl,584070891,2022-02-28T00:00:00,11:36:53,431S72402X218442-f100,5.6,175,HLB,7.5,236115.691,503594.507,1868.123,-0.1861,-0.0701,0.6819,,POINT (236115.69099999964 503594.5069999993)
beeldmiddenoverzicht_hrl_2022.1016,2022_584070893_hrl,584070893,2022-02-28T00:00:00,11:37:01,431S72402X218442-f100,5.6,175,HLB,7.5,236616.428,503594.311,1867.077,-0.1428,-0.1559,359.8059,,POINT (236616.42799999937 503594.3110000007)
beeldmiddenoverzicht_hrl_2022.1017,2022_584131986_hrl,584131986,2022-02-28T00:00:00,12:57:30,431S72402X218442-f100,5.6,175,HLB,7.5,261897.842,494536.277,1883.515,-0.1785,-0.0843,0.2825,,POINT (261897.84200000018 494536.27699999884)
beeldmiddenoverzicht_hrl_2022.1018,2022_584121711_hrl,584121711,2022-02-28T00:00:00,12:38:10,431S72402X218442-f100,5.6,175,HLB,7.5,246465.026,496046.677,1873.996,0.0417,0.0622,179.5548,,POINT (246465.02600000054 496046.6770000011)
beeldmiddenoverzicht_hrl_2022.1019,2022_584070895_hrl,584070895,2022-02-28T00:00:00,11:37:09,431S72402X218442-f100,5.6,175,HLB,7.5,237123.669,503593.574,1864.837,-0.0829,-0.0663,359.9598,,POINT (237123.66899999976 503593.57400000095)
beeldmiddenoverzicht_hrl_2022.1020,2022_584070896_hrl,584070896,2022-02-28T00:00:00,11:37:12,431S72402X218442-f100,5.6,175,HLB,7.5,237374.04,503593.548,1863.925,-0.1128,-0.007,0.0602,,POINT (237374.0399999991 503593.5480000004)
beeldmiddenoverzicht_hrl_2022.1021,2022_584070897_hrl,584070897,2022-02-28T00:00:00,11:37:16,431S72402X218442-f100,5.6,175,HLB,7.5,237625.782,503595.529,1862.545,-0.1916,0.0077,0.5584,,POINT (237625.78200000152 503595.52899999917)
beeldmiddenoverzicht_hrl_2022.1022,2022_584070898_hrl,584070898,2022-02-28T00:00:00,11:37:20,431S72402X218442-f100,5.6,175,HLB,7.5,237884.004,503599.013,1861.377,-0.2294,-0.0537,0.815,,POINT (237884.00400000066 503599.01300000027)
beeldmiddenoverzicht_hrl_2022.1023,2022_584111567_hrl,584111567,2022-02-28T00:00:00,12:27:22,431S72402X218442-f100,5.6,175,HLB,7.5,253412.012,497542.229,1889.319,-0.077,-0.0068,358.8641,,POINT (253412.01199999824 497542.2289999984)
beeldmiddenoverzicht_hrl_2022.1024,2022_584111551_hrl,584111551,2022-02-28T00:00:00,12:26:20,431S72402X218442-f100,5.6,175,HLB,7.5,249420.747,497546.86,1885.904,-0.0253,-0.1203,0.5566,,POINT (249420.74700000137 497546.8599999994)
beeldmiddenoverzicht_hrl_2022.1025,2022_584070899_hrl,584070899,2022-02-28T00:00:00,11:37:24,431S72402X218442-f100,5.6,175,HLB,7.5,238135.078,503603.467,1860.919,-0.2293,-0.0706,0.9248,,POINT (238135.0780000016 503603.4670000002)
beeldmiddenoverzicht_hrl_2022.1026,2022_584070900_hrl,584070900,2022-02-28T00:00:00,11:37:28,431S72402X218442-f100,5.6,175,HLB,7.5,238384.687,503604.321,1861.58,-0.1412,-0.1366,359.9458,,POINT (238384.686999999 503604.3209999986)
beeldmiddenoverzicht_hrl_2022.1027,2022_584070901_hrl,584070901,2022-02-28T00:00:00,11:37:32,431S72402X218442-f100,5.6,175,HLB,7.5,238640.587,503603.811,1861.839,-0.0064,-0.1693,359.9372,,POINT (238640.58700000122 503603.8110000007)
beeldmiddenoverzicht_hrl_2022.1028,2022_584080970_hrl,584080970,2022-02-28T00:00:00,11:43:57,431S72402X218442-f100,5.6,175,HLB,7.5,241664.508,502104.281,1904.982,0.098,0.2568,180.4837,,POINT (241664.5080000013 502104.2809999995)
beeldmiddenoverzicht_hrl_2022.1029,2022_584091162_hrl,584091162,2022-02-28T00:00:00,11:58:08,431S72402X218442-f100,5.6,175,HLB,7.5,245912.138,500576.156,1883.123,-0.1019,-0.0886,0.2791,,POINT (245912.13800000027 500576.1559999995)
beeldmiddenoverzicht_hrl_2022.1030,2022_584080998_hrl,584080998,2022-02-28T00:00:00,11:45:41,431S72402X218442-f100,5.6,175,HLB,7.5,234591.608,502103.091,1895.066,-0.0554,0.2936,179.1586,,POINT (234591.60799999908 502103.09099999815)
beeldmiddenoverzicht_hrl_2022.1031,2022_584131886_hrl,584131886,2022-02-28T00:00:00,12:51:08,431S72402X218442-f100,5.6,175,HLB,7.5,236917.824,494549.46,1888.99,-0.1577,-0.1047,0.9994,,POINT (236917.82400000095 494549.4600000009)
beeldmiddenoverzicht_hrl_2022.1032,2022_584070903_hrl,584070903,2022-02-28T00:00:00,11:37:39,431S72402X218442-f100,5.6,175,HLB,7.5,239145.767,503609.914,1859.655,-0.0601,-0.0162,0.4846,,POINT (239145.76700000092 503609.9140000008)
beeldmiddenoverzicht_hrl_2022.1033,2022_584070904_hrl,584070904,2022-02-28T00:00:00,11:37:43,431S72402X218442-f100,5.6,175,HLB,7.5,239399.962,503609.431,1860.158,0.0021,-0.0192,359.7139,,POINT (239399.96200000122 503609.4310000017)
beeldmiddenoverzicht_hrl_2022.1034,2022_584070907_hrl,584070907,2022-02-28T00:00:00,11:37:55,431S72402X218442-f100,5.6,175,HLB,7.5,240158.094,503604.512,1864.549,-0.0563,-0.1191,359.6506,,POINT (240158.0940000005 503604.51199999824)
beeldmiddenoverzicht_hrl_2022.1035,2022_584070910_hrl,584070910,2022-02-28T00:00:00,11:38:07,431S72402X218442-f100,5.6,175,HLB,7.5,240910.874,503600.497,1860.097,-0.1233,-0.1251,359.7651,,POINT (240910.8740000017 503600.4970000014)
beeldmiddenoverzicht_hrl_2022.1036,2022_584070926_hrl,584070926,2022-02-28T00:00:00,11:39:11,431S72402X218442-f100,5.6,175,HLB,7.5,244936.837,503595.002,1876.037,-0.1039,-0.2293,0.2759,,POINT (244936.83700000122 503595.0020000003)
beeldmiddenoverzicht_hrl_2022.1037,2022_584070912_hrl,584070912,2022-02-28T00:00:00,11:38:14,431S72402X218442-f100,5.6,175,HLB,7.5,241413.938,503598.974,1857.908,-0.1057,-0.1251,359.5322,,POINT (241413.938000001 503598.97399999946)
beeldmiddenoverzicht_hrl_2022.1038,2022_584070913_hrl,584070913,2022-02-28T00:00:00,11:38:18,431S72402X218442-f100,5.6,175,HLB,7.5,241669.988,503595.706,1859.762,-0.0543,-0.2108,359.2481,,POINT (241669.98800000176 503595.70600000024)
beeldmiddenoverzicht_hrl_2022.1039,2022_584070915_hrl,584070915,2022-02-28T00:00:00,11:38:26,431S72402X218442-f100,5.6,175,HLB,7.5,242172.688,503590.093,1861.63,-0.1247,-0.1882,359.5575,,POINT (242172.688000001 503590.0929999985)
beeldmiddenoverzicht_hrl_2022.1040,2022_584091227_hrl,584091227,2022-02-28T00:00:00,12:02:20,431S72402X218442-f100,5.6,175,HLB,7.5,262023.881,500573.151,1878.516,-0.0778,0.1005,359.3832,,POINT (262023.88100000098 500573.15100000054)
beeldmiddenoverzicht_hrl_2022.1041,2022_584080992_hrl,584080992,2022-02-28T00:00:00,11:45:18,431S72402X218442-f100,5.6,175,HLB,7.5,236109.005,502096.683,1890.048,0.1956,0.121,179.9929,,POINT (236109.00499999896 502096.68299999833)
beeldmiddenoverzicht_hrl_2022.1042,2022_584070916_hrl,584070916,2022-02-28T00:00:00,11:38:30,431S72402X218442-f100,5.6,175,HLB,7.5,242426.792,503591.62,1862.207,-0.2332,-0.1157,0.6538,,POINT (242426.79199999943 503591.62000000104)
beeldmiddenoverzicht_hrl_2022.1043,2022_584070917_hrl,584070917,2022-02-28T00:00:00,11:38:34,431S72402X218442-f100,5.6,175,HLB,7.5,242674.13,503596.76,1863.445,-0.1874,-0.171,1.1403,,POINT (242674.12999999896 503596.76000000164)
beeldmiddenoverzicht_hrl_2022.1044,2022_584070918_hrl,584070918,2022-02-28T00:00:00,11:38:38,431S72402X218442-f100,5.6,175,HLB,7.5,242926.676,503599.022,1863.628,-0.061,-0.2018,0.3687,,POINT (242926.67599999905 503599.0219999999)
beeldmiddenoverzicht_hrl_2022.1045,2022_584070919_hrl,584070919,2022-02-28T00:00:00,11:38:42,431S72402X218442-f100,5.6,175,HLB,7.5,243179.069,503599.384,1863.006,-0.0946,-0.2082,359.93,,POINT (243179.06899999827 503599.3839999996)
beeldmiddenoverzicht_hrl_2022.1046,2022_584070921_hrl,584070921,2022-02-28T00:00:00,11:38:50,431S72402X218442-f100,5.6,175,HLB,7.5,243680.279,503597.651,1868.982,-0.1207,-0.2011,359.8224,,POINT (243680.27899999917 503597.65100000054)
beeldmiddenoverzicht_hrl_2022.1047,2022_584070922_hrl,584070922,2022-02-28T00:00:00,11:38:54,431S72402X218442-f100,5.6,175,HLB,7.5,243933.783,503596.821,1875.036,-0.1096,-0.2267,359.8472,,POINT (243933.78299999982 503596.8209999986)
beeldmiddenoverzicht_hrl_2022.1048,2022_584070923_hrl,584070923,2022-02-28T00:00:00,11:38:58,431S72402X218442-f100,5.6,175,HLB,7.5,244184.627,503596.196,1876.788,-0.1621,-0.3222,359.7893,,POINT (244184.62700000033 503596.1959999986)
beeldmiddenoverzicht_hrl_2022.1049,2022_584111433_hrl,584111433,2022-02-28T00:00:00,12:18:48,431S72402X218442-f100,5.6,175,HLB,7.5,219732.307,497550.969,1885.079,-0.6393,-0.2348,0.7341,,POINT (219732.30700000003 497550.9690000005)
beeldmiddenoverzicht_hrl_2022.1050,2022_584070927_hrl,584070927,2022-02-28T00:00:00,11:39:15,431S72402X218442-f100,5.6,175,HLB,7.5,245186.317,503597.302,1875.765,-0.1594,-0.0977,0.5499,,POINT (245186.31700000167 503597.3020000011)
beeldmiddenoverzicht_hrl_2022.1051,2022_584070928_hrl,584070928,2022-02-28T00:00:00,11:39:19,431S72402X218442-f100,5.6,175,HLB,7.5,245436.76,503599.865,1877.379,-0.1188,-0.1147,0.5484,,POINT (245436.76000000164 503599.86499999836)
beeldmiddenoverzicht_hrl_2022.1052,2022_584070929_hrl,584070929,2022-02-28T00:00:00,11:39:23,431S72402X218442-f100,5.6,175,HLB,7.5,245686.502,503602.805,1878.217,-0.0898,-0.0806,0.7382,,POINT (245686.50200000033 503602.8049999997)
beeldmiddenoverzicht_hrl_2022.1053,2022_584070932_hrl,584070932,2022-02-28T00:00:00,11:39:34,431S72402X218442-f100,5.6,175,HLB,7.5,246430.314,503602.942,1876.349,0.0131,-0.0699,359.6687,,POINT (246430.3139999993 503602.94200000167)
beeldmiddenoverzicht_hrl_2022.1054,2022_584070934_hrl,584070934,2022-02-28T00:00:00,11:39:42,431S72402X218442-f100,5.6,175,HLB,7.5,246931.157,503601.75,1876.157,-0.1726,0.042,0.232,,POINT (246931.15700000152 503601.75)
beeldmiddenoverzicht_hrl_2022.1055,2022_584070936_hrl,584070936,2022-02-28T00:00:00,11:39:50,431S72402X218442-f100,5.6,175,HLB,7.5,247422.5,503604.157,1879.678,-0.1487,-0.0129,359.9207,,POINT (247422.5 503604.1570000015)
beeldmiddenoverzicht_hrl_2022.1056,2022_584070937_hrl,584070937,2022-02-28T00:00:00,11:39:54,431S72402X218442-f100,5.6,175,HLB,7.5,247674.354,503603.226,1879.52,-0.1003,0.0659,359.7937,,POINT (247674.35399999842 503603.2259999998)
