FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertijd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2019.314,2019_04_01_15_13_19_877102450_RGB_hrl,877102450,2019-04-01,15:13:19,UC-SXp-1-80915153-Rev14,8,250,240564.091,505399.27,1604.616,1.5127,-0.2952,91.4184,,POINT (240564.09099999815 505399.26999999955)
beeldmiddenoverzicht_hrl_2019.315,2019_04_01_15_13_24_877102451_RGB_hrl,877102451,2019-04-01,15:13:24,UC-SXp-1-80915153-Rev14,8,250,240994.772,505395.455,1601.596,0.7002,-0.3728,91.4084,,POINT (240994.77199999988 505395.4549999982)
beeldmiddenoverzicht_hrl_2019.316,2019_04_01_15_13_29_877102452_RGB_hrl,877102452,2019-04-01,15:13:29,UC-SXp-1-80915153-Rev14,8,250,241423.725,505393.707,1600.2,0.0706,-0.4475,91.1839,,POINT (241423.7250000015 505393.70699999854)
beeldmiddenoverzicht_hrl_2019.317,2019_04_01_15_13_34_877102453_RGB_hrl,877102453,2019-04-01,15:13:34,UC-SXp-1-80915153-Rev14,8,250,241854.75,505393.577,1604.966,-0.266,0.1756,90.8719,,POINT (241854.75 505393.5769999996)
beeldmiddenoverzicht_hrl_2019.318,2019_04_01_15_13_39_877102454_RGB_hrl,877102454,2019-04-01,15:13:39,UC-SXp-1-80915153-Rev14,8,250,242284.473,505395.43,1606.917,-0.1876,0.1769,90.6514,,POINT (242284.47300000116 505395.4299999997)
beeldmiddenoverzicht_hrl_2019.319,2019_04_01_15_13_44_877102455_RGB_hrl,877102455,2019-04-01,15:13:44,UC-SXp-1-80915153-Rev14,8,250,242713.258,505397.599,1608.356,0.3024,-0.0199,90.4528,,POINT (242713.2580000013 505397.59899999946)
beeldmiddenoverzicht_hrl_2019.320,2019_04_01_15_13_49_877102456_RGB_hrl,877102456,2019-04-01,15:13:49,UC-SXp-1-80915153-Rev14,8,250,243144.511,505398.931,1610.323,0.3213,0.1473,90.9781,,POINT (243144.51099999994 505398.9310000017)
beeldmiddenoverzicht_hrl_2019.321,2019_04_01_15_13_55_877102457_RGB_hrl,877102457,2019-04-01,15:13:55,UC-SXp-1-80915153-Rev14,8,250,243573.723,505398.992,1612.903,0.4072,-0.0091,91.2249,,POINT (243573.72300000116 505398.9919999987)
beeldmiddenoverzicht_hrl_2019.322,2019_04_01_15_14_00_877102458_RGB_hrl,877102458,2019-04-01,15:14:00,UC-SXp-1-80915153-Rev14,8,250,244003.439,505397.383,1615.128,0.5145,-0.0961,91.1152,,POINT (244003.4389999993 505397.3830000013)
beeldmiddenoverzicht_hrl_2019.323,2019_04_01_15_14_05_877102459_RGB_hrl,877102459,2019-04-01,15:14:05,UC-SXp-1-80915153-Rev14,8,250,244434.507,505393.938,1615.495,0.4204,-0.1577,91.6477,,POINT (244434.50699999928 505393.938000001)
beeldmiddenoverzicht_hrl_2019.324,2019_04_01_15_14_10_877102460_RGB_hrl,877102460,2019-04-01,15:14:10,UC-SXp-1-80915153-Rev14,8,250,244864.097,505389.079,1615.067,0.1317,-0.3634,91.6596,,POINT (244864.09699999914 505389.0789999999)
beeldmiddenoverzicht_hrl_2019.325,2019_04_01_15_14_15_877102461_RGB_hrl,877102461,2019-04-01,15:14:15,UC-SXp-1-80915153-Rev14,8,250,245293.006,505388.343,1612.987,-0.5685,-0.4651,90.4504,,POINT (245293.00600000098 505388.3429999985)
beeldmiddenoverzicht_hrl_2019.68093,59874_RGB_hrl,59874,2019-02-18,11:04:18,UC-E-1-70512096-f100,0,0,140669.726,439097.278,971.226,0,0,0,,POINT (140669.72619999945 439097.27809999883)
beeldmiddenoverzicht_hrl_2019.326,2019_04_01_15_14_20_877102462_RGB_hrl,877102462,2019-04-01,15:14:20,UC-SXp-1-80915153-Rev14,8,250,245722.797,505392.661,1610.883,-0.4012,-0.5183,90.3533,,POINT (245722.7969999984 505392.66099999845)
beeldmiddenoverzicht_hrl_2019.327,2019_04_01_15_14_26_877102463_RGB_hrl,877102463,2019-04-01,15:14:26,UC-SXp-1-80915153-Rev14,8,250,246153.54,505396.457,1609.154,-0.3029,-0.473,90.3726,,POINT (246153.5399999991 505396.45699999854)
beeldmiddenoverzicht_hrl_2019.328,2019_04_01_15_14_31_877102464_RGB_hrl,877102464,2019-04-01,15:14:31,UC-SXp-1-80915153-Rev14,8,250,246583.012,505402.854,1604.836,-1.1995,-0.6377,89.7244,,POINT (246583.01199999824 505402.8539999984)
beeldmiddenoverzicht_hrl_2019.329,2019_04_01_15_14_41_877102466_RGB_hrl,877102466,2019-04-01,15:14:41,UC-SXp-1-80915153-Rev14,8,250,247442.432,505410.671,1603.647,-0.38,-0.5688,92.0408,,POINT (247442.43200000003 505410.6710000001)
beeldmiddenoverzicht_hrl_2019.330,2019_04_01_15_14_46_877102467_RGB_hrl,877102467,2019-04-01,15:14:46,UC-SXp-1-80915153-Rev14,8,250,247871.952,505404.934,1610.236,-0.1038,0.3603,91.6581,,POINT (247871.95199999958 505404.93400000036)
beeldmiddenoverzicht_hrl_2019.331,2019_04_01_15_17_54_877092468_RGB_hrl,877092468,2019-04-01,15:17:54,UC-SXp-1-80915153-Rev14,8,250,248301.976,506527.961,1607.988,0.0972,-0.0285,271.1356,,POINT (248301.9759999998 506527.9609999992)
beeldmiddenoverzicht_hrl_2019.332,2019_04_01_15_17_59_877092469_RGB_hrl,877092469,2019-04-01,15:17:59,UC-SXp-1-80915153-Rev14,8,250,247872.433,506532.601,1607.858,0.6464,-0.2655,272.0011,,POINT (247872.43299999833 506532.6009999998)
beeldmiddenoverzicht_hrl_2019.333,2019_04_01_15_18_04_877092470_RGB_hrl,877092470,2019-04-01,15:18:04,UC-SXp-1-80915153-Rev14,8,250,247442.098,506539.458,1608.968,0.1195,-0.2598,271.8859,,POINT (247442.09800000116 506539.45800000057)
beeldmiddenoverzicht_hrl_2019.334,2019_04_01_15_18_09_877092471_RGB_hrl,877092471,2019-04-01,15:18:09,UC-SXp-1-80915153-Rev14,8,250,247011.016,506545.069,1611.621,-0.3827,-0.0333,271.4112,,POINT (247011.0159999989 506545.0689999983)
beeldmiddenoverzicht_hrl_2019.335,2019_04_01_15_18_14_877092472_RGB_hrl,877092472,2019-04-01,15:18:14,UC-SXp-1-80915153-Rev14,8,250,246580.975,506548.124,1617.588,-0.3956,0.9556,271.211,,POINT (246580.9750000015 506548.1240000017)
beeldmiddenoverzicht_hrl_2019.336,2019_04_01_15_18_19_877092473_RGB_hrl,877092473,2019-04-01,15:18:19,UC-SXp-1-80915153-Rev14,8,250,246151.534,506550.078,1622.835,0.0398,0.5343,271.3291,,POINT (246151.53400000185 506550.0780000016)
beeldmiddenoverzicht_hrl_2019.337,2019_04_01_15_18_24_877092474_RGB_hrl,877092474,2019-04-01,15:18:24,UC-SXp-1-80915153-Rev14,8,250,245721.176,506554.596,1619.639,0.4791,0.077,271.9021,,POINT (245721.17599999905 506554.59600000083)
beeldmiddenoverzicht_hrl_2019.338,2019_04_01_15_18_29_877092475_RGB_hrl,877092475,2019-04-01,15:18:29,UC-SXp-1-80915153-Rev14,8,250,245290.726,506559.684,1613.099,0.1215,-0.3415,271.1575,,POINT (245290.7259999998 506559.68400000036)
beeldmiddenoverzicht_hrl_2019.339,2019_04_01_15_18_34_877092476_RGB_hrl,877092476,2019-04-01,15:18:34,UC-SXp-1-80915153-Rev14,8,250,244861.405,506555.368,1609.334,-0.5215,-0.3967,270.1555,,POINT (244861.4050000012 506555.3680000007)
beeldmiddenoverzicht_hrl_2019.340,2019_04_01_15_18_40_877092477_RGB_hrl,877092477,2019-04-01,15:18:40,UC-SXp-1-80915153-Rev14,8,250,244431.263,506548.127,1610.112,-0.112,-0.1462,269.9418,,POINT (244431.26300000027 506548.1270000003)
beeldmiddenoverzicht_hrl_2019.341,2019_04_01_15_18_45_877092478_RGB_hrl,877092478,2019-04-01,15:18:45,UC-SXp-1-80915153-Rev14,8,250,244001.861,506543.154,1612.654,0.4952,-0.0659,270.3782,,POINT (244001.86100000143 506543.15399999917)
beeldmiddenoverzicht_hrl_2019.342,2019_04_01_15_18_50_877092479_RGB_hrl,877092479,2019-04-01,15:18:50,UC-SXp-1-80915153-Rev14,8,250,243572.767,506540.755,1615.202,0.8345,0.1736,270.7884,,POINT (243572.76700000092 506540.75499999896)
beeldmiddenoverzicht_hrl_2019.343,2019_04_01_15_18_55_877092480_RGB_hrl,877092480,2019-04-01,15:18:55,UC-SXp-1-80915153-Rev14,8,250,243141.816,506542.494,1617.304,1.3256,0.1418,271.9316,,POINT (243141.81599999964 506542.493999999)
beeldmiddenoverzicht_hrl_2019.344,2019_04_01_15_19_00_877092481_RGB_hrl,877092481,2019-04-01,15:19:00,UC-SXp-1-80915153-Rev14,8,250,242712.954,506545.448,1617.641,0.8643,0.2216,271.396,,POINT (242712.9539999999 506545.4479999989)
beeldmiddenoverzicht_hrl_2019.345,2019_04_01_15_19_05_877092482_RGB_hrl,877092482,2019-04-01,15:19:05,UC-SXp-1-80915153-Rev14,8,250,242282.759,506549.586,1616.301,0.9159,-0.1043,272.033,,POINT (242282.7589999996 506549.5859999992)
beeldmiddenoverzicht_hrl_2019.346,2019_04_01_15_19_10_877092483_RGB_hrl,877092483,2019-04-01,15:19:10,UC-SXp-1-80915153-Rev14,8,250,241852.331,506557.414,1613.865,0.7394,-0.189,271.8753,,POINT (241852.33100000024 506557.4140000008)
beeldmiddenoverzicht_hrl_2019.347,2019_04_01_15_19_15_877092484_RGB_hrl,877092484,2019-04-01,15:19:15,UC-SXp-1-80915153-Rev14,8,250,241422.489,506559.562,1609.969,0.048,-0.1886,270.5908,,POINT (241422.48900000006 506559.561999999)
beeldmiddenoverzicht_hrl_2019.348,2019_04_01_15_19_20_877092485_RGB_hrl,877092485,2019-04-01,15:19:20,UC-SXp-1-80915153-Rev14,8,250,240993.14,506558.271,1607.478,-0.1009,-0.2208,270.6845,,POINT (240993.1400000006 506558.2710000016)
beeldmiddenoverzicht_hrl_2019.349,2019_04_01_15_19_25_877092486_RGB_hrl,877092486,2019-04-01,15:19:25,UC-SXp-1-80915153-Rev14,8,250,240563.588,506557.547,1608.012,0.2529,0.2519,270.8356,,POINT (240563.58799999952 506557.5469999984)
beeldmiddenoverzicht_hrl_2019.350,2019_04_01_15_19_30_877092487_RGB_hrl,877092487,2019-04-01,15:19:30,UC-SXp-1-80915153-Rev14,8,250,240132.414,506557.492,1608.417,-0.1897,-0.0217,270.7668,,POINT (240132.4140000008 506557.4919999987)
beeldmiddenoverzicht_hrl_2019.351,2019_04_01_15_19_36_877092488_RGB_hrl,877092488,2019-04-01,15:19:36,UC-SXp-1-80915153-Rev14,8,250,239703.415,506555.763,1607.611,-0.5159,-0.1438,270.6757,,POINT (239703.4149999991 506555.76300000027)
beeldmiddenoverzicht_hrl_2019.352,2019_04_01_15_19_41_877092489_RGB_hrl,877092489,2019-04-01,15:19:41,UC-SXp-1-80915153-Rev14,8,250,239273.526,506552.612,1607.044,-0.0328,-0.1448,270.433,,POINT (239273.52600000054 506552.61199999973)
beeldmiddenoverzicht_hrl_2019.353,2019_04_01_15_19_46_877092490_RGB_hrl,877092490,2019-04-01,15:19:46,UC-SXp-1-80915153-Rev14,8,250,238843.474,506549.087,1605.827,-0.2195,-0.3874,270.2107,,POINT (238843.47399999946 506549.0870000012)
beeldmiddenoverzicht_hrl_2019.354,2019_04_01_15_19_51_877092491_RGB_hrl,877092491,2019-04-01,15:19:51,UC-SXp-1-80915153-Rev14,8,250,238413.875,506544.025,1603.646,-0.6983,-0.5572,270.1309,,POINT (238413.875 506544.0249999985)
beeldmiddenoverzicht_hrl_2019.355,2019_04_01_15_19_56_877092492_RGB_hrl,877092492,2019-04-01,15:19:56,UC-SXp-1-80915153-Rev14,8,250,237985.045,506536.708,1601.443,-0.1827,-0.4685,269.9496,,POINT (237985.0450000018 506536.70800000057)
beeldmiddenoverzicht_hrl_2019.356,2019_04_01_15_20_01_877092493_RGB_hrl,877092493,2019-04-01,15:20:01,UC-SXp-1-80915153-Rev14,8,250,237554.527,506534.271,1600.813,0.5539,-0.4814,271.4755,,POINT (237554.52699999884 506534.2710000016)
beeldmiddenoverzicht_hrl_2019.357,2019_04_01_15_20_06_877092494_RGB_hrl,877092494,2019-04-01,15:20:06,UC-SXp-1-80915153-Rev14,8,250,237124.737,506539.961,1608.238,0.6595,-0.4068,271.4597,,POINT (237124.73699999973 506539.9609999992)
beeldmiddenoverzicht_hrl_2019.358,2019_04_01_15_20_11_877092495_RGB_hrl,877092495,2019-04-01,15:20:11,UC-SXp-1-80915153-Rev14,8,250,236695.138,506542.525,1614.749,0.2695,-0.1147,270.9363,,POINT (236695.13800000027 506542.5249999985)
beeldmiddenoverzicht_hrl_2019.359,2019_04_01_15_20_17_877092496_RGB_hrl,877092496,2019-04-01,15:20:17,UC-SXp-1-80915153-Rev14,8,250,236264.387,506546.164,1618.875,0.9374,0.06,271.9291,,POINT (236264.38699999824 506546.1640000008)
beeldmiddenoverzicht_hrl_2019.360,2019_04_01_15_20_22_877092497_RGB_hrl,877092497,2019-04-01,15:20:22,UC-SXp-1-80915153-Rev14,8,250,235834.526,506553.788,1614.942,0.7507,-0.0327,271.6487,,POINT (235834.52600000054 506553.7879999988)
beeldmiddenoverzicht_hrl_2019.361,2019_04_01_15_20_27_877092498_RGB_hrl,877092498,2019-04-01,15:20:27,UC-SXp-1-80915153-Rev14,8,250,235404.555,506556.854,1608.395,0.0906,0.0026,271.0616,,POINT (235404.5549999997 506556.8539999984)
beeldmiddenoverzicht_hrl_2019.362,2019_04_01_15_20_32_877092499_RGB_hrl,877092499,2019-04-01,15:20:32,UC-SXp-1-80915153-Rev14,8,250,234974.217,506554.561,1603.921,-0.4257,0.0111,270.4948,,POINT (234974.21700000018 506554.5610000007)
beeldmiddenoverzicht_hrl_2019.363,2019_04_01_15_20_37_877092500_RGB_hrl,877092500,2019-04-01,15:20:37,UC-SXp-1-80915153-Rev14,8,250,234544.977,506550.779,1603.418,0.1999,0.2696,270.4216,,POINT (234544.97700000182 506550.77899999917)
beeldmiddenoverzicht_hrl_2019.364,2019_04_01_15_20_42_877092501_RGB_hrl,877092501,2019-04-01,15:20:42,UC-SXp-1-80915153-Rev14,8,250,234115.265,506549.331,1603.768,0.8639,0.21,271.1926,,POINT (234115.2650000006 506549.33100000024)
beeldmiddenoverzicht_hrl_2019.365,2019_04_01_15_20_47_877092502_RGB_hrl,877092502,2019-04-01,15:20:47,UC-SXp-1-80915153-Rev14,8,250,233685.778,506551.716,1604.696,0.5452,0.102,271.4466,,POINT (233685.77800000086 506551.71599999815)
beeldmiddenoverzicht_hrl_2019.366,2019_04_01_15_20_52_877092503_RGB_hrl,877092503,2019-04-01,15:20:52,UC-SXp-1-80915153-Rev14,8,250,233254.87,506557.119,1605.469,0.8359,0.1239,271.8751,,POINT (233254.87000000104 506557.118999999)
beeldmiddenoverzicht_hrl_2019.367,2019_04_01_15_20_58_877092504_RGB_hrl,877092504,2019-04-01,15:20:58,UC-SXp-1-80915153-Rev14,8,250,232825.626,506560.365,1608.219,0.2814,0.1769,270.8055,,POINT (232825.6259999983 506560.36499999836)
beeldmiddenoverzicht_hrl_2019.368,2019_04_01_15_21_03_877092505_RGB_hrl,877092505,2019-04-01,15:21:03,UC-SXp-1-80915153-Rev14,8,250,232395.6,506557.972,1610.909,-0.2796,0.2041,270.238,,POINT (232395.6000000015 506557.97199999914)
beeldmiddenoverzicht_hrl_2019.369,2019_04_01_15_21_08_877092506_RGB_hrl,877092506,2019-04-01,15:21:08,UC-SXp-1-80915153-Rev14,8,250,231965.082,506555.458,1612.169,0.2024,0.084,270.8918,,POINT (231965.08199999854 506555.45800000057)
beeldmiddenoverzicht_hrl_2019.370,2019_04_01_15_21_13_877092507_RGB_hrl,877092507,2019-04-01,15:21:13,UC-SXp-1-80915153-Rev14,8,250,231535.555,506553.028,1611.519,-0.3412,-0.1331,270.2479,,POINT (231535.5549999997 506553.02800000086)
beeldmiddenoverzicht_hrl_2019.371,2019_04_01_15_21_18_877092508_RGB_hrl,877092508,2019-04-01,15:21:18,UC-SXp-1-80915153-Rev14,8,250,231106.609,506547.721,1610.352,-0.0758,-0.1567,270.1788,,POINT (231106.6090000011 506547.72100000083)
beeldmiddenoverzicht_hrl_2019.372,2019_04_01_15_21_23_877092509_RGB_hrl,877092509,2019-04-01,15:21:23,UC-SXp-1-80915153-Rev14,8,250,230676.23,506546.634,1608.191,0.3955,-0.225,271.06,,POINT (230676.23000000045 506546.6339999996)
beeldmiddenoverzicht_hrl_2019.373,2019_04_01_15_21_29_877092510_RGB_hrl,877092510,2019-04-01,15:21:29,UC-SXp-1-80915153-Rev14,8,250,230246.713,506545.958,1607.097,-0.2598,-0.2696,270.6403,,POINT (230246.71299999952 506545.95800000057)
beeldmiddenoverzicht_hrl_2019.374,2019_04_01_15_21_34_877092511_RGB_hrl,877092511,2019-04-01,15:21:34,UC-SXp-1-80915153-Rev14,8,250,229817.501,506542.952,1607.014,-0.1034,-0.2867,270.3373,,POINT (229817.5009999983 506542.9519999996)
beeldmiddenoverzicht_hrl_2019.375,2019_04_01_15_21_39_877092512_RGB_hrl,877092512,2019-04-01,15:21:39,UC-SXp-1-80915153-Rev14,8,250,229386.794,506543.055,1606.052,0.564,-0.3125,271.4873,,POINT (229386.79399999976 506543.0549999997)
beeldmiddenoverzicht_hrl_2019.376,2019_04_01_15_21_44_877092513_RGB_hrl,877092513,2019-04-01,15:21:44,UC-SXp-1-80915153-Rev14,8,250,228956.701,506547.951,1603.895,0.4898,-0.4402,271.2247,,POINT (228956.70100000128 506547.9510000013)
beeldmiddenoverzicht_hrl_2019.377,2019_04_01_15_21_49_877092514_RGB_hrl,877092514,2019-04-01,15:21:49,UC-SXp-1-80915153-Rev14,8,250,228527.43,506547.905,1603.92,-0.2298,-0.5225,270.3749,,POINT (228527.4299999997 506547.9050000012)
beeldmiddenoverzicht_hrl_2019.378,2019_04_01_15_21_54_877092515_RGB_hrl,877092515,2019-04-01,15:21:54,UC-SXp-1-80915153-Rev14,8,250,228096.982,506546.764,1604.091,0.2279,-0.4714,271.2068,,POINT (228096.98200000077 506546.76399999857)
beeldmiddenoverzicht_hrl_2019.379,2019_04_01_15_21_59_877092516_RGB_hrl,877092516,2019-04-01,15:21:59,UC-SXp-1-80915153-Rev14,8,250,227667.617,506551.035,1605.708,0.3282,-0.3307,271.4547,,POINT (227667.6169999987 506551.03500000015)
beeldmiddenoverzicht_hrl_2019.380,2019_04_01_15_22_04_877092517_RGB_hrl,877092517,2019-04-01,15:22:04,UC-SXp-1-80915153-Rev14,8,250,227237.595,506550.035,1610.175,-0.1924,-0.1575,270.223,,POINT (227237.5949999988 506550.03500000015)
beeldmiddenoverzicht_hrl_2019.381,2019_04_01_15_22_09_877092518_RGB_hrl,877092518,2019-04-01,15:22:09,UC-SXp-1-80915153-Rev14,8,250,226807.302,506548.594,1611.35,0.3971,-0.0728,270.9684,,POINT (226807.30200000107 506548.5940000005)
beeldmiddenoverzicht_hrl_2019.382,2019_04_01_15_22_15_877092519_RGB_hrl,877092519,2019-04-01,15:22:15,UC-SXp-1-80915153-Rev14,8,250,226377.245,506551.482,1608.88,0.6934,-0.6675,271.5139,,POINT (226377.24500000104 506551.4820000008)
beeldmiddenoverzicht_hrl_2019.383,2019_04_01_15_22_20_877092520_RGB_hrl,877092520,2019-04-01,15:22:20,UC-SXp-1-80915153-Rev14,8,250,225947.848,506556.649,1604.941,0.3702,-0.9657,271.8924,,POINT (225947.84800000116 506556.6490000002)
beeldmiddenoverzicht_hrl_2019.384,2019_04_01_15_22_25_877092521_RGB_hrl,877092521,2019-04-01,15:22:25,UC-SXp-1-80915153-Rev14,8,250,225517.711,506563.151,1598.491,0.2063,-0.9104,271.8741,,POINT (225517.7109999992 506563.15100000054)
beeldmiddenoverzicht_hrl_2019.385,2019_04_01_15_22_30_877092522_RGB_hrl,877092522,2019-04-01,15:22:30,UC-SXp-1-80915153-Rev14,8,250,225087.525,506567.225,1596.329,-0.4671,-0.9252,270.7484,,POINT (225087.5249999985 506567.2250000015)
beeldmiddenoverzicht_hrl_2019.386,2019_04_01_15_22_35_877092523_RGB_hrl,877092523,2019-04-01,15:22:35,UC-SXp-1-80915153-Rev14,8,250,224658.394,506562.47,1602.193,-0.7579,-0.2584,269.3462,,POINT (224658.39400000125 506562.4699999988)
beeldmiddenoverzicht_hrl_2019.387,2019_04_01_15_22_40_877092524_RGB_hrl,877092524,2019-04-01,15:22:40,UC-SXp-1-80915153-Rev14,8,250,224229.274,506554.885,1602.386,-0.2909,0.0692,270.0615,,POINT (224229.2740000002 506554.88500000164)
beeldmiddenoverzicht_hrl_2019.388,2019_04_01_15_22_45_877092525_RGB_hrl,877092525,2019-04-01,15:22:45,UC-SXp-1-80915153-Rev14,8,250,223798.174,506554.428,1599.711,0.2686,-0.06,271.0089,,POINT (223798.17399999872 506554.4279999994)
beeldmiddenoverzicht_hrl_2019.389,2019_04_01_15_22_50_877092526_RGB_hrl,877092526,2019-04-01,15:22:50,UC-SXp-1-80915153-Rev14,8,250,223368.26,506555.015,1603.78,-0.0407,0.2456,270.6225,,POINT (223368.26000000164 506555.0150000006)
beeldmiddenoverzicht_hrl_2019.390,2019_04_01_15_22_56_877092527_RGB_hrl,877092527,2019-04-01,15:22:56,UC-SXp-1-80915153-Rev14,8,250,222938.991,506551.802,1611.632,-0.7271,0.4375,270.1326,,POINT (222938.9910000004 506551.8020000011)
beeldmiddenoverzicht_hrl_2019.391,2019_04_01_15_23_01_877092528_RGB_hrl,877092528,2019-04-01,15:23:01,UC-SXp-1-80915153-Rev14,8,250,222509.1,506546.68,1611.339,-0.286,0.4224,270.6834,,POINT (222509.1000000015 506546.6799999997)
beeldmiddenoverzicht_hrl_2019.392,2019_04_01_15_23_06_877092529_RGB_hrl,877092529,2019-04-01,15:23:06,UC-SXp-1-80915153-Rev14,8,250,222079.825,506547.531,1603.769,0.3582,0.2528,271.312,,POINT (222079.82499999925 506547.5309999995)
beeldmiddenoverzicht_hrl_2019.393,2019_04_01_15_23_11_877092530_RGB_hrl,877092530,2019-04-01,15:23:11,UC-SXp-1-80915153-Rev14,8,250,221649.671,506552.06,1598.199,0.7098,-0.419,271.4949,,POINT (221649.6710000001 506552.05999999866)
beeldmiddenoverzicht_hrl_2019.394,2019_04_01_15_23_16_877092531_RGB_hrl,877092531,2019-04-01,15:23:16,UC-SXp-1-80915153-Rev14,8,250,221218.305,506559.063,1602.512,0.6113,0.3778,271.8327,,POINT (221218.3049999997 506559.063000001)
beeldmiddenoverzicht_hrl_2019.395,2019_04_01_15_23_21_877092532_RGB_hrl,877092532,2019-04-01,15:23:21,UC-SXp-1-80915153-Rev14,8,250,220789.259,506563.308,1606.481,-0.1246,0.5126,270.8332,,POINT (220789.2589999996 506563.30799999833)
beeldmiddenoverzicht_hrl_2019.396,2019_04_01_15_23_27_877092533_RGB_hrl,877092533,2019-04-01,15:23:27,UC-SXp-1-80915153-Rev14,8,250,220359.909,506558.154,1606.422,-1.0622,0.8108,269.3741,,POINT (220359.90900000185 506558.15399999917)
beeldmiddenoverzicht_hrl_2019.397,2019_04_01_15_23_32_877092534_RGB_hrl,877092534,2019-04-01,15:23:32,UC-SXp-1-80915153-Rev14,8,250,219929.613,506548.929,1604.047,-0.7403,0.3231,269.8342,,POINT (219929.61300000176 506548.9290000014)
beeldmiddenoverzicht_hrl_2019.398,2019_04_01_15_23_37_877092535_RGB_hrl,877092535,2019-04-01,15:23:37,UC-SXp-1-80915153-Rev14,8,250,219500.426,506550.366,1601.007,0.2886,-0.2304,271.5322,,POINT (219500.42599999905 506550.3660000004)
beeldmiddenoverzicht_hrl_2019.399,2019_04_01_15_23_42_877092536_RGB_hrl,877092536,2019-04-01,15:23:42,UC-SXp-1-80915153-Rev14,8,250,219070.876,506557.158,1600.794,0.114,0.1737,271.5507,,POINT (219070.8759999983 506557.1579999998)
beeldmiddenoverzicht_hrl_2019.400,2019_04_01_15_23_47_877092537_RGB_hrl,877092537,2019-04-01,15:23:47,UC-SXp-1-80915153-Rev14,8,250,218639.14,506562.721,1605.183,-0.5685,0.4055,271.172,,POINT (218639.1400000006 506562.72100000083)
beeldmiddenoverzicht_hrl_2019.401,2019_04_01_15_23_52_877092538_RGB_hrl,877092538,2019-04-01,15:23:52,UC-SXp-1-80915153-Rev14,8,250,218209.864,506565.199,1606.18,-0.6598,-0.1318,270.854,,POINT (218209.86400000006 506565.19900000095)
beeldmiddenoverzicht_hrl_2019.402,2019_04_01_15_23_58_877092539_RGB_hrl,877092539,2019-04-01,15:23:58,UC-SXp-1-80915153-Rev14,8,250,217780.914,506564.66,1604.206,-0.5091,-0.3163,270.4419,,POINT (217780.9140000008 506564.66000000015)
beeldmiddenoverzicht_hrl_2019.403,2019_04_01_15_24_03_877092540_RGB_hrl,877092540,2019-04-01,15:24:03,UC-SXp-1-80915153-Rev14,8,250,217349.883,506561.847,1602.184,-0.1593,-0.2441,270.3679,,POINT (217349.8830000013 506561.84699999914)
beeldmiddenoverzicht_hrl_2019.404,2019_04_01_15_24_08_877092541_RGB_hrl,877092541,2019-04-01,15:24:08,UC-SXp-1-80915153-Rev14,8,250,216920.773,506558.58,1603.891,0.1081,0.5697,270.3547,,POINT (216920.77299999818 506558.5799999982)
beeldmiddenoverzicht_hrl_2019.405,2019_04_01_15_24_13_877092542_RGB_hrl,877092542,2019-04-01,15:24:13,UC-SXp-1-80915153-Rev14,8,250,216491.761,506555.212,1606.778,0.0084,0.2206,270.2354,,POINT (216491.76099999994 506555.2120000012)
beeldmiddenoverzicht_hrl_2019.406,2019_04_01_15_24_18_877092543_RGB_hrl,877092543,2019-04-01,15:24:18,UC-SXp-1-80915153-Rev14,8,250,216062.271,506554.371,1606.066,0.7216,0.1809,271.0326,,POINT (216062.27100000158 506554.37099999934)
beeldmiddenoverzicht_hrl_2019.407,2019_04_01_15_24_24_877092544_RGB_hrl,877092544,2019-04-01,15:24:24,UC-SXp-1-80915153-Rev14,8,250,215631.402,506556.036,1604.039,0.3756,-0.092,271.0522,,POINT (215631.40199999884 506556.03599999845)
beeldmiddenoverzicht_hrl_2019.408,2019_04_01_15_24_29_877092545_RGB_hrl,877092545,2019-04-01,15:24:29,UC-SXp-1-80915153-Rev14,8,250,215201.977,506558.633,1601.879,0.5879,-0.4335,271.1394,,POINT (215201.97700000182 506558.6330000013)
beeldmiddenoverzicht_hrl_2019.409,2019_04_01_15_24_34_877092546_RGB_hrl,877092546,2019-04-01,15:24:34,UC-SXp-1-80915153-Rev14,8,250,214771.657,506562.855,1603.391,0.2165,-0.0384,270.979,,POINT (214771.65700000152 506562.85500000045)
beeldmiddenoverzicht_hrl_2019.410,2019_04_01_15_24_39_877092547_RGB_hrl,877092547,2019-04-01,15:24:39,UC-SXp-1-80915153-Rev14,8,250,214341.041,506566.376,1604.835,-0.481,0.0765,270.9129,,POINT (214341.04100000113 506566.3759999983)
beeldmiddenoverzicht_hrl_2019.411,2019_04_01_15_24_44_877092548_RGB_hrl,877092548,2019-04-01,15:24:44,UC-SXp-1-80915153-Rev14,8,250,213912.177,506567.432,1605.007,-0.4824,0.0425,270.7144,,POINT (213912.17700000107 506567.43200000003)
beeldmiddenoverzicht_hrl_2019.412,2019_04_01_15_24_49_877092549_RGB_hrl,877092549,2019-04-01,15:24:49,UC-SXp-1-80915153-Rev14,8,250,213481.797,506567.968,1601.891,-0.0244,-0.2479,270.6091,,POINT (213481.7969999984 506567.9679999985)
