NaamPlaatsingsadres,ClusterCode,ClusterOmschrijving,ContainerCode,Fractie,latitude,longitude
Loc1702,1702,Sint Walburgstraat,807,huisvuil - Loc1702,53.22079,6.56783
Loc1702,1702,Sint Walburgstraat,1400,huisvuil - Loc1702,53.22079,6.5679
9752LAWK20,WIJK_20,Wijkcontainer 20 Dilgtweg,110201172,huisvuil - 9752LAWK20,53.18303,6.64167
9752LAWK20,WIJK_20,Wijkcontainer 20 Dilgtweg,1080179,huisvuil - 9752LAWK20,53.18303,6.64174
loc1823,1823,Brouwerstraat,642,huisvuil - loc1823,53.22515,6.56221
loc1823,1823,Brouwerstraat,643,huisvuil - loc1823,53.22515,6.56228
9752LA0WK23,WIJK_23,Wijkcontainer 23 Hildebrandlaan,110100041,huisvuil - 9752LA0WK23,53.17355,6.59663
9752LA0WK23,WIJK_23,Wijkcontainer 23 Hildebrandlaan,1080182,huisvuil - 9752LA0WK23,53.17355,6.5967
loc1005,1005,Kamerlingheplein oude rijks HBS,22,huisvuil - loc1005,53.2236,6.55782
loc1233,1233,Molukkenstraat Noord,992,huisvuil - loc1233,53.23542,6.56805
loc1233,1233,Molukkenstraat Noord,1014,huisvuil - loc1233,53.23542,6.56812
Loc1557,1557,Herman Colleniusstraat Zuid,541,huisvuil - Loc1557,53.2154,6.55167
Loc1397,1397,Heymanslaan Noord,451,huisvuil - Loc1397,53.23116,6.57123
Loc1973,1973,Goeman Borgesiuslaan,1294,huisvuil - Loc1973,53.19339,6.58616
9752LA0WK44,WIJK_44,Wijkcontainer 44 Hertenlaan,110201141,huisvuil - 9752LA0WK44,53.1673,6.61261
9752LA0WK44,WIJK_44,Wijkcontainer 44 Hertenlaan,1080210,huisvuil - 9752LA0WK44,53.1673,6.61268
9752LA0WK52,WIJK_52,Wijkcontainer 52 Wederikweg,110100059,huisvuil - 9752LA0WK52,53.17515,6.62299
9752LA0WK52,WIJK_52,Wijkcontainer 52 Wederikweg,1082161,huisvuil - 9752LA0WK52,53.17515,6.62306
loc1149,1149,Hereweg Zuid,164,huisvuil - loc1149,53.20772,6.57309
loc1714,1714,Gedempte Kattendiep Oost,829,huisvuil - loc1714,53.21746,6.57298
loc2232,2232,Damsterdiep t.o. Oliemuldersweg,638,huisvuil - loc2232,53.22198,6.58883
Loc1971,1971,Parelstraat 4-254 locatie Kornalijnlaan,1292,huisvuil - Loc1971,53.22757,6.52186
loc1659,1659,Peizerweg West,480,huisvuil - loc1659,53.21094,6.55028
loc1129,1129,Bedumerweg Zuid,133,huisvuil - loc1129,53.23093,6.56211
loc2239,2239,Voermanstr. hoek Noorderkroonstr.,1072,huisvuil - loc2239,53.22716,6.53931
loc1212,1212,Albertstraat,244,huisvuil - loc1212,53.21066,6.57902
Loc2017,2017,Bunderriet,156,huisvuil - Loc2017,53.24641,6.51867
loc1060,1060,Bankastraat Noord,45,huisvuil - loc1060,53.23106,6.56276
loc1215,1215,Meeuwerderweg/Frederikstraat,247,huisvuil - loc1215,53.21029,6.58003
Loc1555,1555,Herman Colleniusstraat Midden,540,huisvuil - Loc1555,53.21723,6.55016
9752LA0WK64,WIJK_64,Wijkcontainer 64 Hadewijchstraat,110100018,huisvuil - 9752LA0WK64,53.16938,6.59728
9752LA0WK64,WIJK_64,Wijkcontainer 64 Hadewijchstraat,1080223,huisvuil - 9752LA0WK64,53.16938,6.59735
loc2056,2056,Munsterheerd (Munsterhoes),1046,huisvuil - loc2056,53.24749,6.60036
Loc2119,2119,Tarralaan 5-1 t/m 5-24,1082184,huisvuil - Loc2119,53.21859,6.51729
Loc2119,2119,Tarralaan 5-1 t/m 5-24,1082814,huisvuil - Loc2119,53.21859,6.51736
Loc1399,1399,Oppenheimstraat Midden,454,huisvuil - Loc1399,53.22946,6.57112
Loc1399,1399,Oppenheimstraat Midden,455,huisvuil - Loc1399,53.22946,6.57119
9752LA0WK27,WIJK_27,Wijkcontainer 27 Bilderdijklaan,110100037,huisvuil - 9752LA0WK27,53.17437,6.59848
9752LA0WK27,WIJK_27,Wijkcontainer 27 Bilderdijklaan,1080187,huisvuil - 9752LA0WK27,53.17437,6.59855
loc1124,1124,Asingastraat Noord,125,huisvuil - loc1124,53.23243,6.56078
loc2004,2004,Stoepemaheerd,65,huisvuil - loc2004,53.24665,6.5882
loc2004,2004,Stoepemaheerd,66,huisvuil - loc2004,53.24665,6.58827
loc1015,1015,Elzenlaan,1138,huisvuil - loc1015,53.23308,6.54904
Loc1251,1251,Semarangstraat,292,huisvuil - Loc1251,53.23374,6.57079
Loc1251,1251,Semarangstraat,293,huisvuil - Loc1251,53.23374,6.57086
loc1211,1211,Alexanderstraat Noord,243,huisvuil - loc1211,53.21088,6.5777
Loc2033,2033,Sloepflat Lewenborg,739,huisvuil - Loc2033,53.23709,6.62711
Loc1462,1462,Damsterdiep Midden,587,huisvuil - Loc1462,53.22142,6.58613
loc1213,1213,Winschoterdiep,245,huisvuil - loc1213,53.21077,6.58232
loc1488,1488,Damsterdiep Midden,620,huisvuil - loc1488,53.22312,6.5918
loc1191,1191,Duikerstraat,218,huisvuil - loc1191,53.21402,6.5789
loc1054,1054,Padangstraat West,33,huisvuil - loc1054,53.22972,6.56556
loc1054,1054,Padangstraat West,34,huisvuil - loc1054,53.22972,6.56563
Loc1567,1567,Adriaan van Ostadestraat Zuid,511,huisvuil - Loc1567,53.21689,6.54168
loc1090,1090,Van Leeuwenhoekstraat West,89,huisvuil - loc1090,53.20435,6.5593
loc1449,1449,Prof Wiersmastraat,572,huisvuil - loc1449,53.22171,6.5817
loc1303,1303,Beethovenlaan,338,huisvuil - loc1303,53.1989,6.58936
loc1828,1828,Nieuwe Kerkhof,650,huisvuil - loc1828,53.22376,6.56164
loc1499,1499,Parkzijde,978,huisvuil - loc1499,53.22669,6.58152
Loc1932,1932,Galenuslaan/Madam Curiestraat,969,huisvuil - Loc1932,53.1953,6.55704
Loc1932,1932,Galenuslaan/Madam Curiestraat,970,huisvuil - Loc1932,53.1953,6.55711
loc1965,1965,D.H.A.C. Hammarskjöldstraat,880,huisvuil - loc1965,53.18382,6.55435
Loc2473,2473,Aquamarijnstraat 147-289,925,huisvuil - Loc2473,53.23278,6.52636
Loc1861,1861,Kerklaan/Grachtstraat,694,huisvuil - Loc1861,53.22362,6.55368
loc2236,2236,Zaagmuldersweg 1/1 - 1/59,1065,huisvuil - loc2236,53.22085,6.5833
loc1371,1371,Aagje Dekenstraat Oost,410,huisvuil - loc1371,53.19354,6.56685
loc1371,1371,Aagje Dekenstraat Oost,411,huisvuil - loc1371,53.19354,6.56692
loc1552,1552,Hofstede de Grootkade West,520,huisvuil - loc1552,53.21922,6.55101
9752LAWK99,WIJK_99,Wijkcontainer 99 Meerweg,108100060,huisvuil - 9752LAWK99,53.15827,6.56422
9752LAWK99,WIJK_99,Wijkcontainer 99 Meerweg,1060061,huisvuil - 9752LAWK99,53.15827,6.56429
9752LAWK99,WIJK_99,Wijkcontainer 99 Meerweg,1060032,huisvuil - 9752LAWK99,53.15827,6.56437
9752LAWK99,WIJK_99,Wijkcontainer 99 Meerweg,1080249,huisvuil - 9752LAWK99,53.15831,6.56422
9752LAWK99,WIJK_99,Wijkcontainer 99 Meerweg,1080250,huisvuil - 9752LAWK99,53.15831,6.5643
9752LAWK99,WIJK_99,Wijkcontainer 99 Meerweg,1080251,huisvuil - 9752LAWK99,53.15831,6.56437
9752LAWK99,WIJK_99,Wijkcontainer 99 Meerweg,108100168,huisvuil - 9752LAWK99,53.15836,6.56422
9752LAWK99,WIJK_99,Wijkcontainer 99 Meerweg,108100169,huisvuil - 9752LAWK99,53.15836,6.5643
9752LAWK99,WIJK_99,Wijkcontainer 99 Meerweg,108100170,huisvuil - 9752LAWK99,53.15836,6.56437
Loc1024,1024,Kornoeljestraat,1351,huisvuil - Loc1024,53.23771,6.55555
Loc1024,1024,Kornoeljestraat,1352,huisvuil - Loc1024,53.23771,6.55562
Loc1362,1362,Vondellaan Zuid,399,huisvuil - Loc1362,53.19526,6.57091
loc1032,1032,Koeriersterweg Oost,57,huisvuil - loc1032,53.21001,6.55523
loc1204,1204,Mauritsstraat Noord,233,huisvuil - loc1204,53.21128,6.57441
loc1204,1204,Mauritsstraat Noord,234,huisvuil - loc1204,53.21128,6.57448
loc1130,1130,Adriaan Pauwstraat Zuid,134,huisvuil - loc1130,53.23083,6.55916
Loc1388,1388,Hamburgerstraat Noord,438,huisvuil - Loc1388,53.23324,6.57568
loc1108,1108,Cortinghlaan,108,huisvuil - loc1108,53.23607,6.56142
loc1202,1202,Nieuwstraat Noord,230,huisvuil - loc1202,53.21191,6.58062
loc1202,1202,Nieuwstraat Noord,231,huisvuil - loc1202,53.21191,6.58069
loc1732,1732,Herebinnensingel,858,huisvuil - loc1732,53.21415,6.56946
loc1732,1732,Herebinnensingel,859,huisvuil - loc1732,53.21415,6.56953
loc1860,1860,Kerklaan,693,huisvuil - loc1860,53.22417,6.5531
loc1680,1680,Oosterkade 9,1327,huisvuil - loc1680,53.21676,6.57782
loc1864,1864,Koninginnelaan Midden,697,huisvuil - loc1864,53.22337,6.54968
Loc1252,1252,Soerabajastraat Oost,294,huisvuil - Loc1252,53.23392,6.56995
loc1260,1260,Soerabajastraat West,303,huisvuil - loc1260,53.23266,6.56896
loc1365,1365,Bilderdijklaan West,403,huisvuil - loc1365,53.19495,6.56439
loc1839,1839,Grote Leliestraat Midden,663,huisvuil - loc1839,53.22121,6.55785
loc1839,1839,Grote Leliestraat Midden,664,huisvuil - loc1839,53.22121,6.55792
Loc1913,1913,Rode Kruislaan West,947,huisvuil - Loc1913,53.20057,6.55905
Loc1913,1913,Rode Kruislaan West,948,huisvuil - Loc1913,53.20057,6.55912
9752LA0WK42,WIJK_42,Wijkcontainer 42 Hondsrugstraat,110201103,huisvuil - 9752LA0WK42,53.17175,6.60246
9752LA0WK42,WIJK_42,Wijkcontainer 42 Hondsrugstraat,1080208,huisvuil - 9752LA0WK42,53.17175,6.60253
loc1168,1168,Rijnstraat Zuid,193,huisvuil - loc1168,53.20684,6.56486
Loc1939,1939,Friesestraatweg Brivec 207,1304,huisvuil - Loc1939,53.22777,6.53371
loc1104,1104,Hoornsediep WZ,1032,huisvuil - loc1104,53.2079,6.56096
loc2171,2171,Vestdijklaan 382 - 452,1200,huisvuil - loc2171,53.18733,6.58499
Loc2801,2801,2801 - Langs de Erven,2801,huisvuil - Loc2801,53.22498,6.6475
Loc2066,2066,Kluisgat,1402,huisvuil - Loc2066,53.23506,6.61969
loc1172,1172,Lauwersstraat,199,huisvuil - loc1172,53.20487,6.56521
loc1172,1172,Lauwersstraat,200,huisvuil - loc1172,53.20487,6.56528
Loc1863,1863,Stadhouderslaan Midden,696,huisvuil - Loc1863,53.2236,6.54711
Loc1389,1389,Gratamastraat Noord,439,huisvuil - Loc1389,53.23225,6.5754
Loc1389,1389,Gratamastraat Noord,440,huisvuil - Loc1389,53.23225,6.57547
loc1501,1501,Langezijde West,1013,huisvuil - loc1501,53.22632,6.58072
loc1106,1106,Poortstraat Oost,106,huisvuil - loc1106,53.23632,6.56364
Loc1408,1408,C H Petersstraat,492,huisvuil - Loc1408,53.22733,6.56822
Loc1345,1345,Van Eedenstraat,380,huisvuil - Loc1345,53.19926,6.5662
loc1706,1706,Rode Weeshuisstraat Oost,813,huisvuil - loc1706,53.21974,6.56649
loc1706,1706,Rode Weeshuisstraat Oost,814,huisvuil - loc1706,53.21974,6.56656
loc1018,1018,Esdoornlaan,1142,huisvuil - loc1018,53.23367,6.55191
loc1151,1151,Willemstraat,167,huisvuil - loc1151,53.20853,6.57729
loc1151,1151,Willemstraat,168,huisvuil - loc1151,53.20853,6.57736
loc1354,1354,Couperusstraat Zuid,389,huisvuil - loc1354,53.19757,6.5712
loc1690,1690,Steentilkade,792,huisvuil - loc1690,53.21905,6.57791
loc2995,2995,Anjerplein 71 t/m 89,1082804,huisvuil - loc2995,53.17129,6.62393
9752LA0WK14,WIJK_14,Wijkcontainer 14 Vondellaan,108100003,huisvuil - 9752LA0WK14,53.17155,6.59647
9752LA0WK14,WIJK_14,Wijkcontainer 14 Vondellaan,1080175,huisvuil - 9752LA0WK14,53.17155,6.59654
loc3003,3003,Achter de Muur,422,huisvuil - loc3003,53.21774,6.57162
loc3003,3003,Achter de Muur,423,huisvuil - loc3003,53.21774,6.57169
loc3003,3003,Achter de Muur,424,huisvuil - loc3003,53.21778,6.57162
loc1306,1306,Emmastraat,341,huisvuil - loc1306,53.19788,6.58152
loc2202,2202,Damsterdiep,1147,huisvuil - loc2202,53.2206,6.5852
Loc2483,2483,Plutolaan 3 t/m 169,1306,huisvuil - Loc2483,53.23163,6.53915
loc2453,2453,Planetenlaan 2-216,923,huisvuil - loc2453,53.23515,6.53859
loc1209,1209,Mauritsstraat Zuid,239,huisvuil - loc1209,53.21043,6.5749
loc1209,1209,Mauritsstraat Zuid,240,huisvuil - loc1209,53.21043,6.57497
loc1472,1472,Goudenregenplein,601,huisvuil - loc1472,53.22579,6.5843
loc1472,1472,Goudenregenplein,602,huisvuil - loc1472,53.22579,6.58437
loc1360,1360,Reviusstraat Noord,396,huisvuil - loc1360,53.19604,6.57172
loc1481,1481,Oliemuldersweg Midden,613,huisvuil - loc1481,53.22857,6.58493
loc1150,1150,Sterrebosstraat,165,huisvuil - loc1150,53.20774,6.57554
loc1150,1150,Sterrebosstraat,166,huisvuil - loc1150,53.20774,6.57561
loc0057,0057,Van Swietenlaan 3,1069,huisvuil - loc0057,53.19422,6.55002
Loc1270,1270,Borneoplein,313,huisvuil - Loc1270,53.23027,6.56683
loc1126,1126,Bedumerweg Midden Zuid,128,huisvuil - loc1126,53.23226,6.56282
Loc1559,1559,Friesestraatweg Midden,543,huisvuil - Loc1559,53.21605,6.54814
Loc1655,1655,Peizerweg Oost,475,huisvuil - Loc1655,53.21191,6.55449
loc1737,1737,Ubbo Emmiussingel West,864,huisvuil - loc1737,53.21263,6.5648
loc1922,1922,Donderslaan,935,huisvuil - loc1922,53.19816,6.55424
9752LA0WK46,WIJK_46,Wijkcontainer 46 Houtsniplaan,H9002,huisvuil - 9752LA0WK46,53.16499,6.61545
9752LA0WK46,WIJK_46,Wijkcontainer 46 Houtsniplaan,1080212,huisvuil - 9752LA0WK46,53.16499,6.61552
loc1406,1406,Bernoulliplein West,490,huisvuil - loc1406,53.22853,6.56555
9752LA0WK53,WIJK_53,Wijkcontainer 53 Etmat,110100073,huisvuil - 9752LA0WK53,53.17372,6.63002
9752LA0WK53,WIJK_53,Wijkcontainer 53 Etmat,1080217,huisvuil - 9752LA0WK53,53.17372,6.63009
9752LA0WK53,WIJK_53,Wijkcontainer 53 Etmat,110100066,huisvuil - 9752LA0WK53,53.17376,6.63002
loc1311,1311,De Savornin Lohmanlaan West,346,huisvuil - loc1311,53.19598,6.58237
loc1242,1242,Oosterhamriklaan Noord,283,huisvuil - loc1242,53.2357,6.57134
loc1244,1244,Surinamestraat,285,huisvuil - loc1244,53.2354,6.57419
loc1156,1156,Driehovenstraat,175,huisvuil - loc1156,53.21025,6.56909
loc1549,1549,Jozef Israëlsplein,534,huisvuil - loc1549,53.21626,6.55308
loc1549,1549,Jozef Israëlsplein,535,huisvuil - loc1549,53.21626,6.55315
Loc1291,1291,Wagnersingel,417,huisvuil - Loc1291,53.20215,6.58406
Loc1909,1909,Laan van de Vrede West,943,huisvuil - Loc1909,53.20112,6.55653
9752LA0WK28,WIJK_28,Wijkcontainer 28 Hooftlaan,110100036,huisvuil - 9752LA0WK28,53.17456,6.59938
9752LA0WK28,WIJK_28,Wijkcontainer 28 Hooftlaan,1080188,huisvuil - 9752LA0WK28,53.17456,6.59945
loc1294,1294,Haydnlaan Noord,328,huisvuil - loc1294,53.20068,6.58451
loc1222,1222,Verlengde Nieuwstraat,255,huisvuil - loc1222,53.20953,6.58258
loc1223,1223,Brandenburgerstraat,256,huisvuil - loc1223,53.21084,6.57203
loc1223,1223,Brandenburgerstraat,257,huisvuil - loc1223,53.21084,6.5721
Loc2478,2478,Goudlaan 301-551 (Zuid),930,huisvuil - Loc2478,53.22818,6.53159
loc1349,1349,Couperusstraat Midden,384,huisvuil - loc1349,53.19822,6.57077
Loc1368,1368,Spieghelstraat,406,huisvuil - Loc1368,53.19384,6.57478
Loc1368,1368,Spieghelstraat,407,huisvuil - Loc1368,53.19384,6.57485
loc1176,1176,Berkelstraat Zuid,205,huisvuil - loc1176,53.20658,6.56619
Loc1369,1369,Hora Siccemasingel Zuid,408,huisvuil - Loc1369,53.19478,6.576
9752LA0WK72,WIJK_72,Wijkcontainer 72 Achter de Molen,110100033,huisvuil - 9752LA0WK72,53.17306,6.60167
9752LA0WK72,WIJK_72,Wijkcontainer 72 Achter de Molen,1082160,huisvuil - 9752LA0WK72,53.17306,6.60174
Loc1720,1720,Kleine der A,840,huisvuil - Loc1720,53.21593,6.55968
Loc1253,1253,Bataviastraat Oost,295,huisvuil - Loc1253,53.23423,6.569
loc1940,1940,Friesestraatweg Brivec 209,1321,huisvuil - loc1940,53.22917,6.53259
9752LA0WK81,WIJK_81,Wijkcontainer 81 Heide en Watersteeg 2e,110201169,huisvuil - 9752LA0WK81,53.16657,6.61347
9752LA0WK81,WIJK_81,Wijkcontainer 81 Heide en Watersteeg 2e,1080171,huisvuil - 9752LA0WK81,53.16657,6.61354
9752LAWK96,WIJK_96,Wijkcontainer 96 Nesciolaan Emma 4,110201184,huisvuil - 9752LAWK96,53.16934,6.59434
9752LAWK96,WIJK_96,Wijkcontainer 96 Nesciolaan Emma 4,1080247,huisvuil - 9752LAWK96,53.16934,6.59441
9752LAWK96,WIJK_96,Wijkcontainer 96 Nesciolaan Emma 4,H9007,huisvuil - 9752LAWK96,53.16938,6.59434
9752LAWK96,WIJK_96,Wijkcontainer 96 Nesciolaan Emma 4,110201056,huisvuil - 9752LAWK96,53.16938,6.59442
Loc1820,1820,Brouwerstraat Oost,1050,huisvuil - Loc1820,53.22526,6.56248
loc1709,1709,Hoge der A,818,huisvuil - loc1709,53.21864,6.5583
loc1709,1709,Hoge der A,819,huisvuil - loc1709,53.21864,6.55837
Loc1340,1340,Moddermanlaan Midden,375,huisvuil - Loc1340,53.19523,6.57905
LOC2197,2197,Tonkensstraat,1358,huisvuil - LOC2197,53.20765,6.59005
9752LA0WK17,WIJK_17,Wijkcontainer 17 Slauerhoflaan,110200044,huisvuil - 9752LA0WK17,53.17206,6.59315
9752LA0WK17,WIJK_17,Wijkcontainer 17 Slauerhoflaan,1080176,huisvuil - 9752LA0WK17,53.17206,6.59322
loc1094,1094,Huygensstraat,93,huisvuil - loc1094,53.20375,6.56093
9752LA0WK71,WIJK_71,Wijkcontainer 71 Korte Dreef,110100002,huisvuil - 9752LA0WK71,53.17219,6.59921
9752LA0WK71,WIJK_71,Wijkcontainer 71 Korte Dreef,1080229,huisvuil - 9752LA0WK71,53.17219,6.59928
Loc1842,1842,Nieuwe Kijk in 't Jatstraat Zuid,668,huisvuil - Loc1842,53.22105,6.5607
GVR0169,GVR0169,Meerpaal              burgerparticipatie,G135160,huisvuil - GVR0169,53.23432,6.62852
loc1218,1218,Oosterweg Zuid,251,huisvuil - loc1218,53.20928,6.57701
loc1131,1131,Johan de Wittstraat Midden,135,huisvuil - loc1131,53.23053,6.55978
loc5028,5028,Marskramer,639,huisvuil - loc5028,53.27624,6.69812
loc1198,1198,Dijkstraat West,226,huisvuil - loc1198,53.21282,6.57885
Loc2028,2028,Grote Beerstraat,976,huisvuil - Loc2028,53.22572,6.54596
loc1206,1206,Warmoesstraat,236,huisvuil - loc1206,53.21153,6.57853
Loc1021,1021,Mispellaan,1145,huisvuil - Loc1021,53.23468,6.55562
loc1305,1305,Schubertlaan,340,huisvuil - loc1305,53.19817,6.5913
loc1696,1696,Oosterkade Oost,800,huisvuil - loc1696,53.21719,6.57948
Loc1938,1938,Friesestraatweg Brivec 205,1283,huisvuil - Loc1938,53.22842,6.53327
Loc2246,2246,Dierenriemstraat,1301,huisvuil - Loc2246,53.22949,6.54643
Loc2246,2246,Dierenriemstraat,1302,huisvuil - Loc2246,53.22949,6.5465
Loc2246,2246,Dierenriemstraat,1303,huisvuil - Loc2246,53.22953,6.54643
loc2482,2482,Siersteenlaan 632,1006,huisvuil - loc2482,53.22225,6.51639
Loc1307,1307,Van Houtenlaan Noord,342,huisvuil - Loc1307,53.19814,6.58378
Loc1307,1307,Van Houtenlaan Noord,1319,huisvuil - Loc1307,53.19814,6.58385
Loc1019,1019,Berkenlaan,1143,huisvuil - Loc1019,53.23369,6.55423
loc1862,1862,Oranjesingel,695,huisvuil - loc1862,53.22311,6.55293
loc1226,1226,Blekerslaan 4,1328,huisvuil - loc1226,53.20939,6.57683
loc1086,1086,Hoornsediep Zuid,87,huisvuil - loc1086,53.20549,6.56229
loc2121,2121,Platinalaan 267 t/m 419,1163,huisvuil - loc2121,53.22487,6.5311
loc2026,2026,Vinkenhof Platinalaan,315,huisvuil - loc2026,53.22518,6.53028
loc2162,2162,Van Moerkerkenlaan 28-106,1195,huisvuil - loc2162,53.19219,6.57209
loc1393,1393,Star Numanstraat,446,huisvuil - loc1393,53.23029,6.57481
loc1875,1875,Wilhelminakade Oost,714,huisvuil - loc1875,53.21955,6.54595
loc1875,1875,Wilhelminakade Oost,715,huisvuil - loc1875,53.21955,6.54602
Loc2047,2047,Barmaheerd West,733,huisvuil - Loc2047,53.24658,6.59313
loc1031,1031,Sabotagelaan Oost,56,huisvuil - loc1031,53.20931,6.55373
9752LA0WK22,WIJK_22,Wijkcontainer 22 Multatulilaan,110100042,huisvuil - 9752LA0WK22,53.17266,6.59666
9752LA0WK22,WIJK_22,Wijkcontainer 22 Multatulilaan,1080181,huisvuil - 9752LA0WK22,53.17266,6.59673
Loc1396,1396,Heymanslaan Zuid,449,huisvuil - Loc1396,53.22907,6.57394
Loc1396,1396,Heymanslaan Zuid,450,huisvuil - Loc1396,53.22907,6.57401
loc1316,1316,Thorbeckelaan Noord,349,huisvuil - loc1316,53.19589,6.59012
Loc2242,2242,Bilderdijklaan,1026,huisvuil - Loc2242,53.1952,6.56786
loc1200,1200,Parklaan,228,huisvuil - loc1200,53.21202,6.57193
Loc1346,1346,Vondellaan Noord,381,huisvuil - Loc1346,53.19917,6.56835
Loc1358,1358,Camphuysenstraat Noord,394,huisvuil - Loc1358,53.19687,6.5728
Loc1358,1358,Camphuysenstraat Noord,990,huisvuil - Loc1358,53.19687,6.57287
loc1057,1057,Billitonstraat Zuid,39,huisvuil - loc1057,53.22892,6.56215
loc1057,1057,Billitonstraat Zuid,40,huisvuil - loc1057,53.22892,6.56222
loc2058,2058,Meerpaal 9 t/m 58,1075,huisvuil - loc2058,53.2353,6.6269
loc1410,1410,Singelweg,494,huisvuil - loc1410,53.22769,6.56385
loc2454,2454,Spicastraat 4-130,924,huisvuil - loc2454,53.22796,6.53607
9752LA0WK12,WIJK_12,Wijkcontainer 12 Vondellaan,110100050,huisvuil - 9752LA0WK12,53.17223,6.59848
9752LA0WK12,WIJK_12,Wijkcontainer 12 Vondellaan,1080173,huisvuil - 9752LA0WK12,53.17223,6.59855
loc1376,1376,Van Ketwich Verschuurlaan,433,huisvuil - loc1376,53.19451,6.57916
Loc2014,2014,Oude Riet naast huisnummer 7,153,huisvuil - Loc2014,53.24407,6.52046
loc1028,1028,Verzetstrijderslaan Noord,53,huisvuil - loc1028,53.2082,6.5514
Loc2021,2021,Noorderkroonstraat,570,huisvuil - Loc2021,53.22694,6.53698
GVR0180,GVR0180,Westerse Drift 54 t/m 54p,11021188,huisvuil - GVR0180,53.16755,6.60408
Loc1683,1683,W.A. Scholtenstraat,785,huisvuil - Loc1683,53.22264,6.56931
Loc1968,1968,Oostzaan Helix/Cortinghborg,1270,huisvuil - Loc1968,53.23673,6.56573
Loc1968,1968,Oostzaan Helix/Cortinghborg,1276,huisvuil - Loc1968,53.23673,6.5658
loc2051,2051,Jensemaheerd,737,huisvuil - loc2051,53.2529,6.60135
loc1022,1022,Spaanse Aakstraat,1079,huisvuil - loc1022,53.23145,6.55561
Loc1886,1886,Fruitstraat,727,huisvuil - Loc1886,53.22803,6.55184
Loc1886,1886,Fruitstraat,728,huisvuil - Loc1886,53.22803,6.55191
Loc1017,1017,Gelderse Roosstraat,1141,huisvuil - Loc1017,53.23375,6.55093
Loc1693,1693,Nieuweweg West,795,huisvuil - Loc1693,53.21842,6.5737
Loc1693,1693,Nieuweweg West,796,huisvuil - Loc1693,53.21842,6.57377
Loc1693,1693,Nieuweweg West,1343,huisvuil - Loc1693,53.21846,6.5737
loc1430,1430,Thomassen a Theussinklaan West,550,huisvuil - loc1430,53.22685,6.57223
loc1430,1430,Thomassen a Theussinklaan West,551,huisvuil - loc1430,53.22685,6.5723
loc1050,1050,Billitonstraat Noord,27,huisvuil - loc1050,53.2311,6.56405
loc1033,1033,Onderduikerstraat,58,huisvuil - loc1033,53.20922,6.55516
loc1330,1330,Van Starkenborghstraat Noord,363,huisvuil - loc1330,53.19777,6.57579
loc1330,1330,Van Starkenborghstraat Noord,364,huisvuil - loc1330,53.19777,6.57586
loc1169,1169,Rivierenhof West,194,huisvuil - loc1169,53.20572,6.56432
loc1169,1169,Rivierenhof West,195,huisvuil - loc1169,53.20572,6.56439
Loc1249,1249,Molukkenstraat,290,huisvuil - Loc1249,53.23365,6.57363
Loc2986,2986,Walstorweg,1403,huisvuil - Loc2986,53.17461,6.6198
9752LA0WK60,WIJK_60,Wijkcontainer 60 Kroonkampweg C1000,110201171,huisvuil - 9752LA0WK60,53.17169,6.60327
9752LA0WK60,WIJK_60,Wijkcontainer 60 Kroonkampweg C1000,1080202,huisvuil - 9752LA0WK60,53.17169,6.60334
9752LAWK94,WIJK_94,Wijkcontainer 94 Nesciolaan Emma 2,110200720,huisvuil - 9752LAWK94,53.16866,6.5953
9752LAWK94,WIJK_94,Wijkcontainer 94 Nesciolaan Emma 2,1080245,huisvuil - 9752LAWK94,53.16866,6.59537
loc1697,1697,Oosterkade West,801,huisvuil - loc1697,53.21657,6.5767
loc1697,1697,Oosterkade West,802,huisvuil - loc1697,53.21657,6.57677
Loc1826,1826,Noorderbinnensingel/Grote Appelstraat,647,huisvuil - Loc1826,53.22368,6.55607
Loc2488,2488,Metaallaan 1-253 (Noord),933,huisvuil - Loc2488,53.22368,6.53558
loc1466,1466,Heesterpoort,593,huisvuil - loc1466,53.22353,6.5842
9752LA0WK56,WIJK_56,Wijkcontainer 56 Spinozalaan,110201061,huisvuil - 9752LA0WK56,53.16346,6.60277
loc1487,1487,Oliemuldersweg Zuid,619,huisvuil - loc1487,53.22272,6.58876
loc0001,0001,Duinkerkenstraat Eigen Dienst,1,huisvuil - loc0001,53.19785,6.61183
loc1013,1013,Kornoeljestraat/Vlierstraat,1130,huisvuil - loc1013,53.23751,6.55733
loc1476,1476,Merelstraat Midden,607,huisvuil - loc1476,53.22946,6.58052
loc1819,1819,Boterdiep t.o. nr. 15,1168,huisvuil - loc1819,53.22315,6.56584
9752LA0WK74,WIJK_74,Wijkcontainer 74 Hugo de Vriesweg,110100062,huisvuil - 9752LA0WK74,53.17808,6.60886
9752LA0WK74,WIJK_74,Wijkcontainer 74 Hugo de Vriesweg,1080233,huisvuil - 9752LA0WK74,53.17808,6.60893
Loc1551,1551,Otto Eerelmanstraat,537,huisvuil - Loc1551,53.21821,6.55316
loc1356,1356,Staringstraat,391,huisvuil - loc1356,53.19664,6.56624
loc1356,1356,Staringstraat,392,huisvuil - loc1356,53.19664,6.56631
9752LA0WK92,WIJK_92,Wijkcontainer 92 Torenlaan,110200570,huisvuil - 9752LA0WK92,53.1717,6.6021
9752LA0WK92,WIJK_92,Wijkcontainer 92 Torenlaan,1080243,huisvuil - 9752LA0WK92,53.1717,6.60217
