FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertij,opdrachtne,gsd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2021.1567,2021_589081332_hrl,589081332,2021-02-25T00:00:00,10:26:37,413S11364X615192-f100,6.7,125,HLB,7.5,240016.486,468101.453,1637.719,-0.0505,-0.1774,0.362,,POINT (240016.48600000143 468101.4530000016)
beeldmiddenoverzicht_hrl_2021.1568,2021_589081333_hrl,589081333,2021-02-25T00:00:00,10:26:40,413S11364X615192-f100,6.7,125,HLB,7.5,240240.199,468099.951,1637.281,-0.0114,-0.1772,0.3815,,POINT (240240.19900000095 468099.9510000013)
beeldmiddenoverzicht_hrl_2021.1569,2021_589081334_hrl,589081334,2021-02-25T00:00:00,10:26:42,413S11364X615192-f100,6.7,125,HLB,7.5,240457.011,468099.017,1636.827,-0.0512,-0.1736,0.3635,,POINT (240457.01099999994 468099.0170000009)
beeldmiddenoverzicht_hrl_2021.1570,2021_589081335_hrl,589081335,2021-02-25T00:00:00,10:26:44,413S11364X615192-f100,6.7,125,HLB,7.5,240672.428,468099.516,1636.701,0.0043,-0.1595,0.3431,,POINT (240672.42799999937 468099.5159999989)
beeldmiddenoverzicht_hrl_2021.1571,2021_589101662_hrl,589101662,2021-02-25T00:00:00,10:46:08,413S11364X615192-f100,6.7,125,HLB,7.5,241552.542,465493.969,1634.575,-0.0284,-0.2138,0.3028,,POINT (241552.54199999943 465493.9690000005)
beeldmiddenoverzicht_hrl_2021.1572,2021_589081338_hrl,589081338,2021-02-25T00:00:00,10:26:51,413S11364X615192-f100,6.7,125,HLB,7.5,241330.564,468106.27,1635.606,0.0407,-0.1552,0.3351,,POINT (241330.5639999993 468106.26999999955)
beeldmiddenoverzicht_hrl_2021.1573,2021_589142299_hrl,589142299,2021-02-25T00:00:00,11:24:23,413S11364X615192-f100,6.7,125,HLB,7.5,254774.145,460299.109,1641.545,-0.0028,-0.1709,0.3096,,POINT (254774.14499999955 460299.1090000011)
beeldmiddenoverzicht_hrl_2021.1574,2021_589081339_hrl,589081339,2021-02-25T00:00:00,10:26:54,413S11364X615192-f100,6.7,125,HLB,7.5,241557.468,468107.935,1635.067,0.0015,-0.1622,0.3439,,POINT (241557.46799999848 468107.93499999866)
beeldmiddenoverzicht_hrl_2021.1575,2021_589121946_hrl,589121946,2021-02-25T00:00:00,11:04:05,413S11364X615192-f100,6.7,125,HLB,7.5,238255.529,462898.627,1640.754,-0.074,-0.1742,0.3364,,POINT (238255.52899999917 462898.6270000003)
beeldmiddenoverzicht_hrl_2021.1576,2021_589081340_hrl,589081340,2021-02-25T00:00:00,10:26:56,413S11364X615192-f100,6.7,125,HLB,7.5,241773.529,468108.571,1634.848,-0.0106,-0.2007,0.3458,,POINT (241773.52899999917 468108.5709999986)
beeldmiddenoverzicht_hrl_2021.1577,2021_589081341_hrl,589081341,2021-02-25T00:00:00,10:26:58,413S11364X615192-f100,6.7,125,HLB,7.5,241989.975,468108.381,1635.217,-0.0253,-0.1737,0.3948,,POINT (241989.9750000015 468108.381000001)
beeldmiddenoverzicht_hrl_2021.1578,2021_589081342_hrl,589081342,2021-02-25T00:00:00,10:27:01,413S11364X615192-f100,6.7,125,HLB,7.5,242216.143,468107.558,1635.989,0.0363,-0.1409,0.3585,,POINT (242216.14299999923 468107.55799999833)
beeldmiddenoverzicht_hrl_2021.1579,2021_589081343_hrl,589081343,2021-02-25T00:00:00,10:27:03,413S11364X615192-f100,6.7,125,HLB,7.5,242431.973,468106.424,1636.418,-0.0371,-0.1825,0.3461,,POINT (242431.97300000116 468106.4239999987)
beeldmiddenoverzicht_hrl_2021.1580,2021_589081344_hrl,589081344,2021-02-25T00:00:00,10:27:05,413S11364X615192-f100,6.7,125,HLB,7.5,242647.598,468105.388,1636.72,0.0208,-0.1829,0.3381,,POINT (242647.59800000116 468105.38800000027)
beeldmiddenoverzicht_hrl_2021.1581,2021_589081436_hrl,589081436,2021-02-25T00:00:00,10:30:39,413S11364X615192-f100,6.7,125,HLB,7.5,262627.239,468104.881,1634.931,0.0209,-0.1991,0.3486,,POINT (262627.23900000006 468104.881000001)
beeldmiddenoverzicht_hrl_2021.1582,2021_589081346_hrl,589081346,2021-02-25T00:00:00,10:27:10,413S11364X615192-f100,6.7,125,HLB,7.5,243088.689,468103.298,1636.791,0.0574,-0.1943,0.352,,POINT (243088.6889999993 468103.2980000004)
beeldmiddenoverzicht_hrl_2021.1583,2021_589081347_hrl,589081347,2021-02-25T00:00:00,10:27:12,413S11364X615192-f100,6.7,125,HLB,7.5,243305.198,468102.278,1636.69,-0.0014,-0.2142,0.3354,,POINT (243305.19799999893 468102.27800000086)
beeldmiddenoverzicht_hrl_2021.1584,2021_589081348_hrl,589081348,2021-02-25T00:00:00,10:27:15,413S11364X615192-f100,6.7,125,HLB,7.5,243529.196,468100.931,1636.433,-0.0035,-0.1648,0.3247,,POINT (243529.1959999986 468100.9310000017)
beeldmiddenoverzicht_hrl_2021.1585,2021_589081349_hrl,589081349,2021-02-25T00:00:00,10:27:17,413S11364X615192-f100,6.7,125,HLB,7.5,243745.661,468099.229,1636.207,0.0161,-0.189,0.3601,,POINT (243745.66099999845 468099.2289999984)
beeldmiddenoverzicht_hrl_2021.1586,2021_589081350_hrl,589081350,2021-02-25T00:00:00,10:27:20,413S11364X615192-f100,6.7,125,HLB,7.5,243969.358,468097.017,1636.035,-0.0559,-0.2009,0.339,,POINT (243969.35799999908 468097.0170000009)
beeldmiddenoverzicht_hrl_2021.1587,2021_589081351_hrl,589081351,2021-02-25T00:00:00,10:27:22,413S11364X615192-f100,6.7,125,HLB,7.5,244184.211,468094.556,1636.04,-0.0068,-0.1671,0.3832,,POINT (244184.2109999992 468094.5560000017)
beeldmiddenoverzicht_hrl_2021.1588,2021_589081352_hrl,589081352,2021-02-25T00:00:00,10:27:24,413S11364X615192-f100,6.7,125,HLB,7.5,244409.379,468092.62,1636.56,-0.0262,-0.1858,0.407,,POINT (244409.37900000066 468092.62000000104)
beeldmiddenoverzicht_hrl_2021.1589,2021_589091463_hrl,589091463,2021-02-25T00:00:00,10:34:07,413S11364X615192-f100,6.7,125,HLB,7.5,264132.547,466794.792,1637.3,0.0581,0.1422,180.2833,,POINT (264132.5469999984 466794.79199999943)
beeldmiddenoverzicht_hrl_2021.1590,2021_589081354_hrl,589081354,2021-02-25T00:00:00,10:27:29,413S11364X615192-f100,6.7,125,HLB,7.5,244840.104,468093.844,1637.116,-0.0539,-0.182,0.453,,POINT (244840.10399999842 468093.8440000005)
beeldmiddenoverzicht_hrl_2021.1591,2021_589081356_hrl,589081356,2021-02-25T00:00:00,10:27:34,413S11364X615192-f100,6.7,125,HLB,7.5,245278.261,468102.094,1636.331,0.0342,-0.175,0.3892,,POINT (245278.26099999994 468102.0940000005)
beeldmiddenoverzicht_hrl_2021.1592,2021_589081357_hrl,589081357,2021-02-25T00:00:00,10:27:36,413S11364X615192-f100,6.7,125,HLB,7.5,245503.357,468107.948,1635.656,0.0232,-0.1606,0.3666,,POINT (245503.35700000077 468107.9479999989)
beeldmiddenoverzicht_hrl_2021.1593,2021_589081358_hrl,589081358,2021-02-25T00:00:00,10:27:38,413S11364X615192-f100,6.7,125,HLB,7.5,245718.647,468113.414,1635.001,-0.0062,-0.1853,0.2787,,POINT (245718.64699999988 468113.4140000008)
beeldmiddenoverzicht_hrl_2021.1594,2021_589081360_hrl,589081360,2021-02-25T00:00:00,10:27:43,413S11364X615192-f100,6.7,125,HLB,7.5,246165.51,468120.108,1634.487,0.0227,-0.1715,0.2777,,POINT (246165.51000000164 468120.1079999991)
beeldmiddenoverzicht_hrl_2021.1595,2021_589081361_hrl,589081361,2021-02-25T00:00:00,10:27:45,413S11364X615192-f100,6.7,125,HLB,7.5,246376.955,468120.57,1634.837,-0.0383,-0.1841,0.3295,,POINT (246376.9549999982 468120.5700000003)
beeldmiddenoverzicht_hrl_2021.1596,2021_589111813_hrl,589111813,2021-02-25T00:00:00,10:55:08,413S11364X615192-f100,6.7,125,HLB,7.5,253102.504,464197.398,1636.461,0.0554,0.1696,180.3201,,POINT (253102.50400000066 464197.3979999982)
beeldmiddenoverzicht_hrl_2021.1597,2021_589081362_hrl,589081362,2021-02-25T00:00:00,10:27:48,413S11364X615192-f100,6.7,125,HLB,7.5,246592.351,468119.876,1635.228,-0.0292,-0.1487,0.3068,,POINT (246592.3509999998 468119.8759999983)
beeldmiddenoverzicht_hrl_2021.1598,2021_589081363_hrl,589081363,2021-02-25T00:00:00,10:27:50,413S11364X615192-f100,6.7,125,HLB,7.5,246807.734,468118.427,1635.637,-0.0348,-0.2124,0.3743,,POINT (246807.7340000011 468118.4270000011)
beeldmiddenoverzicht_hrl_2021.1599,2021_589081364_hrl,589081364,2021-02-25T00:00:00,10:27:52,413S11364X615192-f100,6.7,125,HLB,7.5,247033.393,468117,1636.103,-0.0062,-0.1772,0.383,,POINT (247033.39299999923 468117)
beeldmiddenoverzicht_hrl_2021.1600,2021_589081365_hrl,589081365,2021-02-25T00:00:00,10:27:55,413S11364X615192-f100,6.7,125,HLB,7.5,247248.797,468116.245,1636.022,0.0063,-0.1564,0.3801,,POINT (247248.7969999984 468116.24500000104)
beeldmiddenoverzicht_hrl_2021.1601,2021_589111839_hrl,589111839,2021-02-25T00:00:00,10:56:27,413S11364X615192-f100,6.7,125,HLB,7.5,247448.494,464193.943,1635.173,0.0211,0.1819,180.2702,,POINT (247448.49399999902 464193.94299999997)
beeldmiddenoverzicht_hrl_2021.1602,2021_589091478_hrl,589091478,2021-02-25T00:00:00,10:34:54,413S11364X615192-f100,6.7,125,HLB,7.5,260898.652,466794.979,1635.342,-0.0027,0.1372,180.195,,POINT (260898.65199999884 466794.9789999984)
beeldmiddenoverzicht_hrl_2021.1603,2021_589081366_hrl,589081366,2021-02-25T00:00:00,10:27:57,413S11364X615192-f100,6.7,125,HLB,7.5,247464.353,468115.634,1635.423,-0.0135,-0.1919,0.3671,,POINT (247464.35300000012 468115.6339999996)
beeldmiddenoverzicht_hrl_2021.1604,2021_589081367_hrl,589081367,2021-02-25T00:00:00,10:27:59,413S11364X615192-f100,6.7,125,HLB,7.5,247681.558,468114.833,1634.9,0.0203,-0.1821,0.3113,,POINT (247681.55799999833 468114.83300000057)
beeldmiddenoverzicht_hrl_2021.1605,2021_589122008_hrl,589122008,2021-02-25T00:00:00,11:06:34,413S11364X615192-f100,6.7,125,HLB,7.5,251788.351,462898.399,1644.155,-0.0801,-0.1845,0.326,,POINT (251788.3509999998 462898.3990000002)
beeldmiddenoverzicht_hrl_2021.1606,2021_589111769_hrl,589111769,2021-02-25T00:00:00,10:52:52,413S11364X615192-f100,6.7,125,HLB,7.5,262594.211,464191.04,1637.759,0.062,0.1061,180.3121,,POINT (262594.2109999992 464191.0399999991)
beeldmiddenoverzicht_hrl_2021.1607,2021_589081370_hrl,589081370,2021-02-25T00:00:00,10:28:06,413S11364X615192-f100,6.7,125,HLB,7.5,248340.168,468109.236,1634.793,-0.0054,-0.1709,0.4433,,POINT (248340.16800000146 468109.23600000143)
beeldmiddenoverzicht_hrl_2021.1608,2021_589081373_hrl,589081373,2021-02-25T00:00:00,10:28:13,413S11364X615192-f100,6.7,125,HLB,7.5,248998.295,468108.948,1635.686,0.0392,-0.2066,0.3491,,POINT (248998.2950000018 468108.9479999989)
beeldmiddenoverzicht_hrl_2021.1609,2021_589081374_hrl,589081374,2021-02-25T00:00:00,10:28:15,413S11364X615192-f100,6.7,125,HLB,7.5,249214.187,468108.444,1635.56,-0.0354,-0.162,0.3868,,POINT (249214.186999999 468108.4439999983)
beeldmiddenoverzicht_hrl_2021.1610,2021_589081376_hrl,589081376,2021-02-25T00:00:00,10:28:20,413S11364X615192-f100,6.7,125,HLB,7.5,249646.915,468107.44,1635.375,0.0197,-0.1665,0.3299,,POINT (249646.9149999991 468107.44000000134)
beeldmiddenoverzicht_hrl_2021.1611,2021_589081377_hrl,589081377,2021-02-25T00:00:00,10:28:22,413S11364X615192-f100,6.7,125,HLB,7.5,249864.178,468107.032,1635.325,0.0255,-0.1793,0.379,,POINT (249864.17799999937 468107.0320000015)
beeldmiddenoverzicht_hrl_2021.1612,2021_589081378_hrl,589081378,2021-02-25T00:00:00,10:28:25,413S11364X615192-f100,6.7,125,HLB,7.5,250080.394,468106.574,1635.291,-0.0441,-0.1528,0.3489,,POINT (250080.39400000125 468106.57400000095)
beeldmiddenoverzicht_hrl_2021.1613,2021_589081379_hrl,589081379,2021-02-25T00:00:00,10:28:27,413S11364X615192-f100,6.7,125,HLB,7.5,250302.125,468106.036,1635.276,-0.0088,-0.1647,0.3518,,POINT (250302.125 468106.03599999845)
beeldmiddenoverzicht_hrl_2021.1614,2021_589081381_hrl,589081381,2021-02-25T00:00:00,10:28:32,413S11364X615192-f100,6.7,125,HLB,7.5,250739.503,468104.325,1635.378,-0.0296,-0.1373,0.314,,POINT (250739.50299999863 468104.32499999925)
beeldmiddenoverzicht_hrl_2021.1615,2021_589121923_hrl,589121923,2021-02-25T00:00:00,11:03:10,413S11364X615192-f100,6.7,125,HLB,7.5,233218.682,462891.476,1643.366,-0.0359,-0.1812,0.3506,,POINT (233218.68200000003 462891.4759999998)
beeldmiddenoverzicht_hrl_2021.1616,2021_589081383_hrl,589081383,2021-02-25T00:00:00,10:28:36,413S11364X615192-f100,6.7,125,HLB,7.5,251173.523,468103.787,1635.763,0.0228,-0.2016,0.373,,POINT (251173.52299999818 468103.7870000005)
beeldmiddenoverzicht_hrl_2021.1617,2021_589081384_hrl,589081384,2021-02-25T00:00:00,10:28:39,413S11364X615192-f100,6.7,125,HLB,7.5,251389.658,468104.795,1635.54,0.0079,-0.191,0.3901,,POINT (251389.65799999982 468104.7950000018)
beeldmiddenoverzicht_hrl_2021.1618,2021_589081385_hrl,589081385,2021-02-25T00:00:00,10:28:41,413S11364X615192-f100,6.7,125,HLB,7.5,251605.899,468105.661,1635.111,-0.0415,-0.1841,0.3389,,POINT (251605.8990000002 468105.66099999845)
beeldmiddenoverzicht_hrl_2021.1619,2021_589081386_hrl,589081386,2021-02-25T00:00:00,10:28:43,413S11364X615192-f100,6.7,125,HLB,7.5,251823.63,468106.212,1634.852,-0.0416,-0.1673,0.3763,,POINT (251823.62999999896 468106.2120000012)
beeldmiddenoverzicht_hrl_2021.1620,2021_589081388_hrl,589081388,2021-02-25T00:00:00,10:28:48,413S11364X615192-f100,6.7,125,HLB,7.5,252256.639,468106.903,1635.292,0.0165,-0.1651,0.3333,,POINT (252256.63899999857 468106.90300000086)
beeldmiddenoverzicht_hrl_2021.1621,2021_589081389_hrl,589081389,2021-02-25T00:00:00,10:28:50,413S11364X615192-f100,6.7,125,HLB,7.5,252472.544,468107.243,1635.864,0.0418,-0.2019,0.3394,,POINT (252472.54399999976 468107.2430000007)
beeldmiddenoverzicht_hrl_2021.1622,2021_589081391_hrl,589081391,2021-02-25T00:00:00,10:28:55,413S11364X615192-f100,6.7,125,HLB,7.5,252906.445,468106.394,1635.784,0.0566,-0.175,0.3601,,POINT (252906.4450000003 468106.39400000125)
beeldmiddenoverzicht_hrl_2021.1623,2021_589081392_hrl,589081392,2021-02-25T00:00:00,10:28:57,413S11364X615192-f100,6.7,125,HLB,7.5,253131.548,468105.236,1635.417,-0.0434,-0.1707,0.3619,,POINT (253131.54800000042 468105.23600000143)
beeldmiddenoverzicht_hrl_2021.1624,2021_589081393_hrl,589081393,2021-02-25T00:00:00,10:28:59,413S11364X615192-f100,6.7,125,HLB,7.5,253349.475,468104.132,1635.376,-0.0652,-0.1668,0.4626,,POINT (253349.4750000015 468104.1319999993)
beeldmiddenoverzicht_hrl_2021.1625,2021_589081394_hrl,589081394,2021-02-25T00:00:00,10:29:02,413S11364X615192-f100,6.7,125,HLB,7.5,253565.77,468104.542,1635.879,0.052,-0.1512,0.3996,,POINT (253565.76999999955 468104.54199999943)
beeldmiddenoverzicht_hrl_2021.1626,2021_589101644_hrl,589101644,2021-02-25T00:00:00,10:45:25,413S11364X615192-f100,6.7,125,HLB,7.5,237604.098,465495.062,1636.454,0.0223,-0.1496,0.2616,,POINT (237604.09800000116 465495.061999999)
beeldmiddenoverzicht_hrl_2021.1627,2021_589081395_hrl,589081395,2021-02-25T00:00:00,10:29:04,413S11364X615192-f100,6.7,125,HLB,7.5,253787.676,468106.107,1635.894,-0.0141,-0.16,0.3849,,POINT (253787.67599999905 468106.1070000008)
beeldmiddenoverzicht_hrl_2021.1628,2021_589101650_hrl,589101650,2021-02-25T00:00:00,10:45:40,413S11364X615192-f100,6.7,125,HLB,7.5,238921.544,465492.849,1637.701,-0.0326,-0.2161,0.4013,,POINT (238921.54399999976 465492.84899999946)
beeldmiddenoverzicht_hrl_2021.1629,2021_589101684_hrl,589101684,2021-02-25T00:00:00,10:47:00,413S11364X615192-f100,6.7,125,HLB,7.5,246370.773,465494.449,1635.418,0.0193,-0.1809,0.3095,,POINT (246370.77299999818 465494.44900000095)
beeldmiddenoverzicht_hrl_2021.1630,2021_589081397_hrl,589081397,2021-02-25T00:00:00,10:29:09,413S11364X615192-f100,6.7,125,HLB,7.5,254216.409,468108.708,1635.301,-0.0057,-0.1706,0.3269,,POINT (254216.40900000185 468108.70800000057)
beeldmiddenoverzicht_hrl_2021.1631,2021_589081398_hrl,589081398,2021-02-25T00:00:00,10:29:11,413S11364X615192-f100,6.7,125,HLB,7.5,254433.541,468108.779,1634.861,-0.0549,-0.1633,0.3406,,POINT (254433.54100000113 468108.77899999917)
beeldmiddenoverzicht_hrl_2021.1632,2021_589081400_hrl,589081400,2021-02-25T00:00:00,10:29:15,413S11364X615192-f100,6.7,125,HLB,7.5,254866.51,468106.427,1634.883,0.0617,-0.1402,0.4045,,POINT (254866.51000000164 468106.4270000011)
beeldmiddenoverzicht_hrl_2021.1633,2021_589081401_hrl,589081401,2021-02-25T00:00:00,10:29:18,413S11364X615192-f100,6.7,125,HLB,7.5,255084.124,468105.734,1635.552,0.0281,-0.1777,0.4047,,POINT (255084.1240000017 468105.7340000011)
beeldmiddenoverzicht_hrl_2021.1634,2021_589081403_hrl,589081403,2021-02-25T00:00:00,10:29:22,413S11364X615192-f100,6.7,125,HLB,7.5,255515.346,468105.46,1635.442,-0.0402,-0.175,0.3797,,POINT (255515.34600000083 468105.4600000009)
beeldmiddenoverzicht_hrl_2021.1635,2021_589081404_hrl,589081404,2021-02-25T00:00:00,10:29:25,413S11364X615192-f100,6.7,125,HLB,7.5,255730.456,468105.331,1635.14,0.0682,-0.211,0.3785,,POINT (255730.45600000024 468105.33100000024)
beeldmiddenoverzicht_hrl_2021.1636,2021_589081405_hrl,589081405,2021-02-25T00:00:00,10:29:27,413S11364X615192-f100,6.7,125,HLB,7.5,255952.452,468104.919,1635.074,-0.0461,-0.1485,0.3267,,POINT (255952.45199999958 468104.91899999976)
beeldmiddenoverzicht_hrl_2021.1637,2021_589101632_hrl,589101632,2021-02-25T00:00:00,10:44:57,413S11364X615192-f100,6.7,125,HLB,7.5,234983.332,465499.746,1638.184,0.0385,-0.1883,0.3362,,POINT (234983.33199999854 465499.74599999934)
beeldmiddenoverzicht_hrl_2021.1638,2021_589081407_hrl,589081407,2021-02-25T00:00:00,10:29:32,413S11364X615192-f100,6.7,125,HLB,7.5,256385.822,468103.694,1635.382,-0.0469,-0.1749,0.3502,,POINT (256385.82200000063 468103.6939999983)
beeldmiddenoverzicht_hrl_2021.1639,2021_589091499_hrl,589091499,2021-02-25T00:00:00,10:35:57,413S11364X615192-f100,6.7,125,HLB,7.5,256381.1,466796.122,1636.605,0.0118,0.1897,180.2859,,POINT (256381.1000000015 466796.1220000014)
beeldmiddenoverzicht_hrl_2021.1640,2021_589081408_hrl,589081408,2021-02-25T00:00:00,10:29:34,413S11364X615192-f100,6.7,125,HLB,7.5,256599.717,468103.273,1635.663,-0.0475,-0.148,0.3762,,POINT (256599.71700000018 468103.2729999982)
beeldmiddenoverzicht_hrl_2021.1641,2021_589081413_hrl,589081413,2021-02-25T00:00:00,10:29:46,413S11364X615192-f100,6.7,125,HLB,7.5,257677.523,468104.364,1634.629,0.0413,-0.2122,0.3668,,POINT (257677.52299999818 468104.36400000006)
beeldmiddenoverzicht_hrl_2021.1642,2021_589081414_hrl,589081414,2021-02-25T00:00:00,10:29:48,413S11364X615192-f100,6.7,125,HLB,7.5,257899.379,468104.415,1634.015,-0.0265,-0.1492,0.3451,,POINT (257899.37900000066 468104.4149999991)
beeldmiddenoverzicht_hrl_2021.1643,2021_589081415_hrl,589081415,2021-02-25T00:00:00,10:29:50,413S11364X615192-f100,6.7,125,HLB,7.5,258111.753,468104.435,1633.559,0.0427,-0.1751,0.3808,,POINT (258111.75299999863 468104.43499999866)
beeldmiddenoverzicht_hrl_2021.1644,2021_589081416_hrl,589081416,2021-02-25T00:00:00,10:29:53,413S11364X615192-f100,6.7,125,HLB,7.5,258325.804,468104.508,1633.399,-0.0327,-0.1821,0.3632,,POINT (258325.8040000014 468104.5080000013)
beeldmiddenoverzicht_hrl_2021.1645,2021_589081417_hrl,589081417,2021-02-25T00:00:00,10:29:55,413S11364X615192-f100,6.7,125,HLB,7.5,258538.37,468104.778,1633.709,-0.0049,-0.2057,0.3417,,POINT (258538.37000000104 468104.77800000086)
beeldmiddenoverzicht_hrl_2021.1646,2021_589081418_hrl,589081418,2021-02-25T00:00:00,10:29:57,413S11364X615192-f100,6.7,125,HLB,7.5,258760.504,468105.26,1634.346,-0.0602,-0.198,0.4023,,POINT (258760.50400000066 468105.26000000164)
beeldmiddenoverzicht_hrl_2021.1647,2021_589081419_hrl,589081419,2021-02-25T00:00:00,10:30:00,413S11364X615192-f100,6.7,125,HLB,7.5,258972.381,468105.836,1634.952,0.0053,-0.1827,0.3876,,POINT (258972.38100000098 468105.8359999992)
beeldmiddenoverzicht_hrl_2021.1648,2021_589081420_hrl,589081420,2021-02-25T00:00:00,10:30:02,413S11364X615192-f100,6.7,125,HLB,7.5,259184.124,468106.412,1635.044,0.0534,-0.1557,0.3987,,POINT (259184.1240000017 468106.4120000005)
beeldmiddenoverzicht_hrl_2021.1649,2021_589081421_hrl,589081421,2021-02-25T00:00:00,10:30:04,413S11364X615192-f100,6.7,125,HLB,7.5,259405.465,468107.098,1634.68,0.0204,-0.163,0.4117,,POINT (259405.46499999985 468107.09800000116)
beeldmiddenoverzicht_hrl_2021.1650,2021_589081422_hrl,589081422,2021-02-25T00:00:00,10:30:07,413S11364X615192-f100,6.7,125,HLB,7.5,259617.139,468107.893,1633.966,0.0437,-0.1792,0.3336,,POINT (259617.13899999857 468107.8929999992)
beeldmiddenoverzicht_hrl_2021.1651,2021_589081423_hrl,589081423,2021-02-25T00:00:00,10:30:09,413S11364X615192-f100,6.7,125,HLB,7.5,259829.054,468108.525,1633.419,-0.0067,-0.1994,0.3169,,POINT (259829.0540000014 468108.5249999985)
beeldmiddenoverzicht_hrl_2021.1652,2021_589081424_hrl,589081424,2021-02-25T00:00:00,10:30:11,413S11364X615192-f100,6.7,125,HLB,7.5,260042.055,468108.762,1632.959,-0.0655,-0.1769,0.3669,,POINT (260042.0549999997 468108.76199999824)
beeldmiddenoverzicht_hrl_2021.1653,2021_589081425_hrl,589081425,2021-02-25T00:00:00,10:30:14,413S11364X615192-f100,6.7,125,HLB,7.5,260262.467,468108.931,1632.843,-0.0516,-0.1885,0.3866,,POINT (260262.46700000018 468108.9310000017)
beeldmiddenoverzicht_hrl_2021.1654,2021_589081426_hrl,589081426,2021-02-25T00:00:00,10:30:16,413S11364X615192-f100,6.7,125,HLB,7.5,260473.971,468109.941,1633.174,0.0504,-0.1745,0.3796,,POINT (260473.97100000083 468109.94099999964)
beeldmiddenoverzicht_hrl_2021.1655,2021_589081427_hrl,589081427,2021-02-25T00:00:00,10:30:18,413S11364X615192-f100,6.7,125,HLB,7.5,260686.511,468111.573,1633.78,-0.0077,-0.1759,0.3852,,POINT (260686.51099999994 468111.5729999989)
beeldmiddenoverzicht_hrl_2021.1656,2021_589081429_hrl,589081429,2021-02-25T00:00:00,10:30:23,413S11364X615192-f100,6.7,125,HLB,7.5,261118.509,468114.638,1634.818,0.0307,-0.1819,0.2987,,POINT (261118.5089999996 468114.63800000027)
beeldmiddenoverzicht_hrl_2021.1657,2021_589111775_hrl,589111775,2021-02-25T00:00:00,10:53:11,413S11364X615192-f100,6.7,125,HLB,7.5,261301.244,464190.326,1637.536,-0.0055,0.1249,180.3261,,POINT (261301.24399999902 464190.3260000013)
beeldmiddenoverzicht_hrl_2021.1658,2021_589111791_hrl,589111791,2021-02-25T00:00:00,10:54:00,413S11364X615192-f100,6.7,125,HLB,7.5,257859.626,464187.427,1637.659,-0.0046,0.1932,180.2635,,POINT (257859.6259999983 464187.4270000011)
beeldmiddenoverzicht_hrl_2021.1659,2021_589081430_hrl,589081430,2021-02-25T00:00:00,10:30:25,413S11364X615192-f100,6.7,125,HLB,7.5,261329.206,468115.043,1634.482,-0.02,-0.1689,0.3398,,POINT (261329.20600000024 468115.04300000146)
beeldmiddenoverzicht_hrl_2021.1660,2021_589081431_hrl,589081431,2021-02-25T00:00:00,10:30:28,413S11364X615192-f100,6.7,125,HLB,7.5,261548.99,468114.352,1633.625,0.019,-0.1783,0.33,,POINT (261548.98999999836 468114.3520000018)
beeldmiddenoverzicht_hrl_2021.1661,2021_589081432_hrl,589081432,2021-02-25T00:00:00,10:30:30,413S11364X615192-f100,6.7,125,HLB,7.5,261761.622,468112.655,1632.722,-0.0287,-0.1587,0.357,,POINT (261761.62200000137 468112.6550000012)
beeldmiddenoverzicht_hrl_2021.1662,2021_589101703_hrl,589101703,2021-02-25T00:00:00,10:47:44,413S11364X615192-f100,6.7,125,HLB,7.5,250514.358,465489.327,1635.724,-0.0066,-0.1941,0.3679,,POINT (250514.35799999908 465489.3269999996)
beeldmiddenoverzicht_hrl_2021.1663,2021_589132162_hrl,589132162,2021-02-25T00:00:00,11:16:14,413S11364X615192-f100,6.7,125,HLB,7.5,237386.329,461592.88,1638.504,0.0296,0.1581,180.2467,,POINT (237386.3289999999 461592.87999999896)
beeldmiddenoverzicht_hrl_2021.1664,2021_589081434_hrl,589081434,2021-02-25T00:00:00,10:30:35,413S11364X615192-f100,6.7,125,HLB,7.5,262194.186,468107.8,1633.393,0.0128,-0.1987,0.3637,,POINT (262194.1860000007 468107.80000000075)
beeldmiddenoverzicht_hrl_2021.1665,2021_589081435_hrl,589081435,2021-02-25T00:00:00,10:30:37,413S11364X615192-f100,6.7,125,HLB,7.5,262414.281,468106.116,1634.219,0.0103,-0.1519,0.4123,,POINT (262414.2809999995 468106.1160000004)
beeldmiddenoverzicht_hrl_2021.1666,2021_589081437_hrl,589081437,2021-02-25T00:00:00,10:30:42,413S11364X615192-f100,6.7,125,HLB,7.5,262845.421,468103.226,1635.285,-0.0464,-0.2001,0.3612,,POINT (262845.4210000001 468103.2259999998)
beeldmiddenoverzicht_hrl_2021.1667,2021_589091514_hrl,589091514,2021-02-25T00:00:00,10:36:43,413S11364X615192-f100,6.7,125,HLB,7.5,253131.332,466800.097,1635.587,0.0447,0.1618,180.2988,,POINT (253131.33199999854 466800.09699999914)
beeldmiddenoverzicht_hrl_2021.1668,2021_589081438_hrl,589081438,2021-02-25T00:00:00,10:30:44,413S11364X615192-f100,6.7,125,HLB,7.5,263055.939,468102.574,1635.757,0.0483,-0.1533,0.3718,,POINT (263055.9389999993 468102.57400000095)
beeldmiddenoverzicht_hrl_2021.1669,2021_589101663_hrl,589101663,2021-02-25T00:00:00,10:46:10,413S11364X615192-f100,6.7,125,HLB,7.5,241774.86,465491.832,1634.418,-0.0163,-0.1903,0.3842,,POINT (241774.8599999994 465491.83199999854)
