OBJECTID,NAAM,DETAIL,CATEGORIE,MUTATIEDATUM,KIJKHOEK,BOOGSTRAAL,GEOSUBCODE_PVR,KM_GEOCODE_PVR,SPOORNAAM_PVR,GEOSUBCODE,KM_GEOCODE,SPOORNAAM,SPOORTAK_AFSTAND,RECHTSTAND,BINNENZIJDEBOOG,KWALITEIT,X,Y,Z,PROCESSTATUS,OBSTAKEL_ID,RECHTSTAND_VERTICAAL,SNELHEID,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNC_SPOORTAK_NAAM_LANG,VERKANTING,BOOGSTRAAL_VERTICAAL,MEETDATUM,REF_FUNCTIONELE_SPOORTAK_PUIC
277,609-2015-41-0123,,Kast,2016/02/11 09:48:30+00,0,0,609__,29.537,dd,609__,29.535768,DD,0.00263654,Y,N,Middel,211471.76563,463701.65625,0,Definitief,19840,,,250,609_5V_29.7,,,2016/02/11 09:47:24+00,6ee5ef67-de76-408e-b0b1-41a671212d62
278,609-2015-41-0124,,Kast,2016/02/11 09:54:11+00,0,3500,609__,29.233,dd,609__,29.233466,w13BL-sDD,0.06163986,N,Y,Middel,211304.28125,463449.1875,0,Definitief,19841,,,250,609_5V_29.7,,,2016/02/11 09:52:51+00,6ee5ef67-de76-408e-b0b1-41a671212d62
279,609-2015-41-0125,,Kast,2016/02/11 09:57:53+00,0,3700,609__,29.234,dd,609__,29.234497,w13BL-sDD,0.07652174,N,Y,Middel,211304.89063,463450.03125,0,Definitief,19842,,,250,609_5V_29.7,,,2016/02/11 09:56:46+00,6ee5ef67-de76-408e-b0b1-41a671212d62
280,609-2015-41-0132,,Kast,2016/02/11 10:24:41+00,0,0,609__,28.945,530,609__,28.94522,w19B/23Q-s530,0.03101995,Y,N,Middel,211126.25,463222.0625,0,Definitief,19843,,,250,609_19BQ_28.9,,,2016/02/11 09:59:22+00,6132fa4c-51e2-4b33-8237-d07cf2be86bf
281,609-2015-41-0133,212,Wisselbediening,2016/02/11 10:34:14+00,0,390,609__,28.841,221,609__,28.840777,221,0.05379721,N,N,Middel,211061.42188,463139.71875,0,Definitief,19844,,,250,609_23P_28.9,,,2016/02/11 10:28:30+00,f6b50c10-20ca-4e84-8693-8672cc964e1c
282,609-2015-41-0140,,Kast,2016/02/11 10:50:18+00,0,0,609__,28.704,503c,609__,28.704008,s503c-w19AL,0.00673176,Y,N,Middel,210984.17188,463026.03125,0,Definitief,19845,,,250,609_19AL_28.9,,,2016/02/11 10:34:37+00,91cfbc41-88ce-4c0d-9a78-90f6daed5453
283,609-2015-41-0141,,Kast,2016/02/11 10:55:57+00,0,0,609__,28.705,503c,609__,28.705064,s503c-w19AL,0.00385369,Y,N,Middel,210984.8125,463026.875,0,Definitief,19846,,,250,609_19AL_28.9,,,2016/02/11 10:54:47+00,91cfbc41-88ce-4c0d-9a78-90f6daed5453
284,609-2015-41-0142,,Bord,2016/02/11 10:57:48+00,0,0,609__,28.676,501c,609__,28.677008,,,Y,N,Middel,210974,462999.65625,0,Definitief,19847,,,250,,,,2016/02/11 10:56:19+00,
285,609-2015-41-0143,,Bord,2016/02/11 11:02:22+00,0,0,609__,28.675,502c,609__,28.677022,502c,0.00095314,Y,N,Middel,210970.92188,463002.0625,0,Definitief,19848,,,250,609_17AL_29.0,,,2016/02/11 10:59:33+00,c0755608-1aaa-4f5f-884a-626bee5f4338
286,609-2015-41-0144,,Bord,2016/02/11 11:04:03+00,0,0,609__,28.675,502c,609__,28.676354,502c,0.00300002,Y,N,Middel,210970.51563,463001.53125,0,Definitief,19849,,,250,609_17AL_29.0,,,2016/02/11 11:02:37+00,c0755608-1aaa-4f5f-884a-626bee5f4338
287,609-2015-41-0145,,Bord,2016/02/11 11:12:35+00,0,0,609__,28.676,503c,609__,28.67644,503c,0.00613119,Y,N,Middel,210967.51563,463003.96875,0,Definitief,19850,,,250,609_19AL_28.9,,,2016/02/11 11:07:02+00,91cfbc41-88ce-4c0d-9a78-90f6daed5453
288,609-2015-41-0147,,Bord,2016/02/11 11:14:27+00,0,0,609__,28.633,502c,609__,28.634252,502c,0.01168749,Y,N,Middel,210945,462967.96875,0,Definitief,19851,,,250,609_17AL_29.0,,,2016/02/11 11:12:46+00,c0755608-1aaa-4f5f-884a-626bee5f4338
289,609-2015-42-0188,,Kast,2016/02/11 12:36:00+00,0,0,609__,28.493,516,609__,28.493301,516,0.00087224,Y,N,Middel,210825.5,462882.28125,0,Definitief,19852,,,250,609_209L_28.7,,,2016/02/11 12:33:59+00,55141c96-c1b1-4f9c-99e1-f81660433f27
290,609-2015-42-0189,,Kast,2016/02/11 12:38:20+00,0,0,609__,28.454,517,609__,28.455417,517,0.01261836,Y,N,Middel,210798.67188,462854.84375,0,Definitief,19853,,,250,609_207L_28.7,,,2016/02/11 12:36:16+00,4bba8769-6593-4be9-871f-1866d30336e0
291,609-2015-42-0192,,Kast,2016/02/11 12:41:54+00,0,0,609__,28.434,516,609__,28.434167,516,0.00738259,Y,N,Middel,210789.59375,462834.875,0,Definitief,19854,,,250,609_209L_28.7,,,2016/02/11 12:38:40+00,55141c96-c1b1-4f9c-99e1-f81660433f27
292,609-2015-42-0193,,Kast,2016/02/11 12:51:33+00,0,0,609__,28.432,518,609__,28.433458,518,0.00693926,Y,N,Middel,210780.10938,462841.25,0,Definitief,19855,,,250,609_205L_28.6,,,2016/02/11 12:50:01+00,e93eee85-f785-4e14-a6c0-5dc8ec1e00bf
293,609-2015-42-0195,,Kast,2016/02/11 12:53:53+00,0,0,609__,28.405,512,609__,28.405234,512,0.0067991,Y,N,Middel,210790.92188,462797.1875,0,Definitief,19856,,,250,609_217L_28.8,,,2016/02/11 12:51:50+00,a1b434b8-ccc7-4091-b169-dff8e87f1ddf
294,609-2015-42-0178,,Kast,2016/02/11 14:35:52+00,0,0,609__,28.696,501c,609__,28.696856,,,Y,N,Middel,210986,463015.5,0,Definitief,19857,,,250,,,,2016/02/11 12:54:11+00,
295,609-2015-42-0182,,Kast,2016/02/15 07:38:50+00,0,0,609__,28.613,514,609__,28.613466,514,0.04064037,Y,N,Middel,210907.875,462970.4375,0,Definitief,19858,,,250,609_211L_28.7,,,2016/02/15 07:35:47+00,fa2ddf2d-66f6-4188-b8f5-4190604c9215
296,609-2015-42-0183,,Kast,2016/02/15 07:40:42+00,0,0,609__,28.556,514,609__,28.555505,514,0.01874175,Y,N,Middel,210873,462924.40625,0,Definitief,19859,,,250,609_211L_28.7,,,2016/02/15 07:39:04+00,fa2ddf2d-66f6-4188-b8f5-4190604c9215
297,609-2015-42-0184,,Kast,2016/02/15 07:52:48+00,0,0,609__,28.554,516,609__,28.553205,516,0.03759426,Y,N,Middel,210861.78125,462930.28125,0,Definitief,19860,,,250,609_209L_28.7,,,2016/02/15 07:50:51+00,55141c96-c1b1-4f9c-99e1-f81660433f27
298,609-2015-42-0185,,Kast,2016/02/15 07:55:21+00,0,0,609__,28.555,516,609__,28.554614,516,0.04371111,Y,N,Middel,210862.625,462931.40625,0,Definitief,19861,,,250,609_209L_28.7,,,2016/02/15 07:53:04+00,55141c96-c1b1-4f9c-99e1-f81660433f27
299,609-2015-42-0186,,Kast,2016/02/15 07:57:13+00,0,0,609__,28.492,514,609__,28.492203,514,0.00886464,Y,N,Middel,210834.6875,462873.84375,0,Definitief,19862,,,250,609_211L_28.7,,,2016/02/15 07:55:32+00,fa2ddf2d-66f6-4188-b8f5-4190604c9215
300,609-2015-42-0187,,Kast,2016/02/15 07:59:10+00,0,0,609__,28.492,516,609__,28.492014,516,0.00121371,Y,N,Middel,210824.71875,462881.25,0,Definitief,19863,,,250,609_209L_28.7,,,2016/02/15 07:57:26+00,55141c96-c1b1-4f9c-99e1-f81660433f27
301,609-2015-41-0148,,Bord,2016/02/15 08:01:51+00,0,0,609__,28.634,502c,609__,28.634364,502c,0.00537498,Y,N,Middel,210945.0625,462968.0625,0,Definitief,19864,,,250,609_17AL_29.0,,,2016/02/15 08:00:22+00,c0755608-1aaa-4f5f-884a-626bee5f4338
302,609-2015-41-0149,,Bord,2016/02/15 08:04:08+00,0,0,609__,28.634,503c,609__,28.634219,503c,0.00387472,Y,N,Middel,210942.04688,462970.21875,0,Definitief,19865,,,250,609_19AL_28.9,,,2016/02/15 08:02:49+00,91cfbc41-88ce-4c0d-9a78-90f6daed5453
303,609-2015-41-0150,,Bord,2016/02/15 08:06:21+00,0,0,609__,28.573,501c,609__,28.573303,,,Y,N,Middel,210911.3125,462916.9375,0,Definitief,19866,,,250,,,,2016/02/15 08:04:43+00,
304,609-2015-41-0151,,Bord,2016/02/15 08:08:01+00,0,0,609__,28.573,502c,609__,28.574596,502c,0.00642137,Y,N,Middel,210909.01563,462920.375,0,Definitief,19867,,,250,609_17AL_29.0,,,2016/02/15 08:06:41+00,c0755608-1aaa-4f5f-884a-626bee5f4338
305,609-2015-41-0152,,Bord,2016/02/15 08:09:39+00,0,0,609__,28.574,503c,609__,28.574194,503c,0.00075819,Y,N,Middel,210905.8125,462922.375,0,Definitief,19868,,,250,609_19AL_28.9,,,2016/02/15 08:08:15+00,91cfbc41-88ce-4c0d-9a78-90f6daed5453
306,609-2015-41-0153,,Bord,2016/02/15 08:11:43+00,0,0,609__,28.574,502c,609__,28.575379,502c,0.00294245,Y,N,Middel,210909.48438,462921,0,Definitief,19869,,,250,609_17AL_29.0,,,2016/02/15 08:10:16+00,c0755608-1aaa-4f5f-884a-626bee5f4338
307,609-2015-41-0154,,Bord,2016/02/15 08:31:12+00,0,0,609__,28.575,501c,609__,28.575638,,,Y,N,Middel,210912.73438,462918.78125,0,Definitief,19870,,,250,,,,2016/02/15 08:29:48+00,
308,609-2015-41-0155,,Bord,2016/02/15 08:45:23+00,0,0,609__,28.515,501c,609__,28.515174,,,Y,N,Middel,210876.3125,462870.71875,0,Definitief,19871,,,250,,,,2016/02/15 08:42:12+00,
309,609-2015-41-0156,,Bord,2016/02/15 08:52:02+00,0,0,609__,28.519,501c,609__,28.520039,,,Y,N,Middel,210879.23438,462874.59375,0,Definitief,19872,,,250,,,,2016/02/15 08:50:44+00,
310,609-2015-41-0157,,Bord,2016/02/15 08:53:50+00,0,0,609__,28.519,502c,609__,28.519869,502c,0.02552427,Y,N,Middel,210876.04688,462876.875,0,Definitief,19873,,,250,609_17AL_29.0,,,2016/02/15 08:52:15+00,c0755608-1aaa-4f5f-884a-626bee5f4338
311,609-2015-41-0158,,Bord,2016/02/15 09:09:33+00,0,0,609__,28.519,502c,609__,28.519697,502c,0.00648679,Y,N,Middel,210875.96875,462876.71875,0,Definitief,19874,,,250,609_17AL_29.0,,,2016/02/15 09:08:08+00,c0755608-1aaa-4f5f-884a-626bee5f4338
312,609-2015-41-0159,,Bord,2016/02/15 09:11:22+00,0,0,609__,28.519,503c,609__,28.51955,503c,0.00630771,Y,N,Middel,210872.85938,462878.96875,0,Definitief,19875,,,250,609_19AL_28.9,,,2016/02/15 09:10:10+00,91cfbc41-88ce-4c0d-9a78-90f6daed5453
313,609-2015-42-0160,262,Lichtsein,2016/02/15 09:20:58+00,0,0,609__,28.669,1-261,609__,28.668688,s525-w261V,0.01362577,Y,N,Middel,210924.42188,463027.59375,0,Definitief,19876,,,250,609_261V_28.7,,,2016/02/15 09:19:12+00,e782b3bb-265e-4922-86da-a740370b6cb8
314,609-2015-42-0162,1,Wisselbediening,2016/02/15 09:24:43+00,0,0,609__,28.649,1,609__,28.6474,901,0.07096309,Y,N,Middel,210907.73438,463013.5625,0,Definitief,19877,,,250,609_901R_28.6,,,2016/02/15 09:22:30+00,4066e242-3b9c-439c-9046-0c7b28d12608
315,609-2015-42-0165,2,Wisselbediening,2016/02/15 09:37:27+00,0,0,609__,28.616,2,609__,28.616222,901,0.01453808,Y,N,Middel,210883.39063,462992.9375,0,Definitief,19880,,,250,609_901R_28.6,,,2016/02/15 09:35:43+00,4066e242-3b9c-439c-9046-0c7b28d12608
316,609-2015-42-0166,3,Wisselbediening,2016/02/15 09:39:21+00,0,0,609__,28.586,3,609__,28.587214,903,0.02649331,Y,N,Middel,210865.4375,462970.5,0,Definitief,19881,,,250,609_901L_28.6,,,2016/02/15 09:37:51+00,542ff949-0e60-4a96-a3bc-920bda39294e
317,609-2015-42-0167,5,Wisselbediening,2016/02/15 09:42:17+00,0,180,609__,28.547,5,609__,28.546465,905,0.11987739,N,N,Middel,210834.60938,462943.03125,0,Definitief,19882,,,250,609_903R_28.6,,,2016/02/15 09:39:53+00,15cbe53a-a492-4144-93d9-cfdea04be9cd
318,609-2015-42-0168,6,Wisselbediening,2016/02/15 09:56:22+00,0,0,609__,28.546,6,609__,28.546039,906,0.00788426,Y,N,Middel,210837.03125,462940.59375,0,Definitief,19883,,,250,609_903L_28.6,,,2016/02/15 09:48:00+00,121c0f1b-8f15-44ba-971e-d54fde846bc4
319,609-2015-42-0169,4,Wisselbediening,2016/02/15 12:22:08+00,0,0,609__,28.567,4,609__,28.567627,904,0.1104534,Y,N,Middel,210842.42188,462963.71875,0,Definitief,19884,,,250,609_902R_28.6,,,2016/02/15 12:20:35+00,dad91c92-121c-41d3-806a-8caf130fd213
320,609-2015-42-0170,8,Wisselbediening,2016/02/15 12:26:41+00,0,0,609__,28.511,8,609__,28.512149,908,0.0025093,Y,N,Middel,210813.70313,462915.9375,0,Definitief,19885,,,250,609_906L_28.5,,,2016/02/15 12:24:18+00,b2f660af-d3c1-4b35-a0d2-68396ca14cbd
321,609-2015-42-0171,7,Wisselbediening,2016/02/15 12:44:57+00,0,0,609__,28.521,7,609__,28.519302,907,0.12399883,Y,N,Middel,210796.75,462938.28125,0,Definitief,19886,,,250,609_907R_28.5,,,2016/02/15 12:40:46+00,53fd3ccc-f7c4-495e-842e-00712e7bdc69
322,609-2015-42-0172,10,Wisselbediening,2016/02/15 13:11:38+00,0,200,609__,28.473,10,609__,28.473143,909,0.01932476,N,N,Middel,210743.98438,462919.25,0,Definitief,19887,,,250,609_907R_28.5,,,2016/02/15 13:09:17+00,53fd3ccc-f7c4-495e-842e-00712e7bdc69
323,609-2015-42-0173,,Kast,2016/02/15 14:02:48+00,0,0,609__,28.613,516,609__,28.613384,516,0.0110655,Y,N,Middel,210898,462978,0,Definitief,19888,,,250,609_209L_28.7,,,2016/02/15 14:00:22+00,55141c96-c1b1-4f9c-99e1-f81660433f27
324,609-2015-42-0174,,Kast,2016/02/15 14:09:52+00,0,0,609__,28.612,516,609__,28.611946,516,0.00353026,Y,N,Middel,210897.14063,462976.84375,0,Definitief,19889,,,250,609_209L_28.7,,,2016/02/15 14:04:04+00,55141c96-c1b1-4f9c-99e1-f81660433f27
325,609-2015-42-0175,218,Lichtsein,2016/02/15 14:11:41+00,0,0,609__,28.626,514,609__,28.626385,s514-w211L,0.04503776,Y,N,Middel,210915.6875,462980.75,0,Definitief,19890,,,250,609_211L_28.7,,,2016/02/15 14:10:08+00,fa2ddf2d-66f6-4188-b8f5-4190604c9215
326,609-2015-42-0177,,Kast,2016/02/15 14:43:10+00,0,0,609__,28.697,501c,609__,28.697811,,,Y,N,Middel,210986.59375,463016.25,0,Definitief,19891,,,250,,,,2016/02/15 14:41:04+00,
327,609-2015-44-0229,238,Lichtsein,2016/02/16 07:57:26+00,0,300,609__,28.117,521,609__,28.116056,521,0.05704967,N,N,Middel,210592.04688,462587,0,Definitief,19892,,,250,609_201R_28.5,,,2016/02/16 07:54:08+00,4d443786-83ba-49b7-a1b8-0c323412a690
328,609-2015-44-0231,,Kast,2016/02/16 08:35:28+00,0,0,609__,28.195,514,609__,28.194629,w237R-s514,0.00970997,Y,N,Middel,210655.32813,462637.125,0,Definitief,19894,,,250,609_211L_28.7,,,2016/02/16 08:12:06+00,fa2ddf2d-66f6-4188-b8f5-4190604c9215
329,609-2015-44-0233,,Bord,2016/02/16 08:37:57+00,0,0,609__,28.375,503c,609__,28.375674,503c,0.00676845,Y,N,Middel,210785.90625,462763.96875,0,Definitief,19895,,,250,609_19AL_28.9,,,2016/02/16 08:35:42+00,91cfbc41-88ce-4c0d-9a78-90f6daed5453
330,609-2015-44-0234,,Bord,2016/02/16 08:42:08+00,0,0,609__,28.375,502c,609__,28.375741,502c,0.00155759,Y,N,Middel,210788.95313,462761.78125,0,Definitief,19896,,,250,609_17AL_29.0,,,2016/02/16 08:40:47+00,c0755608-1aaa-4f5f-884a-626bee5f4338
331,609-2015-44-0239,,Bord,2016/02/16 08:51:04+00,0,0,609__,28.312,502c,609__,28.312593,502c,0.00876092,Y,N,Middel,210751.0625,462711.625,0,Definitief,19897,,,250,609_17AL_29.0,,,2016/02/16 08:42:21+00,c0755608-1aaa-4f5f-884a-626bee5f4338
332,609-2015-44-0242,,Bord,2016/02/16 08:56:44+00,0,0,609__,28.252,502c,609__,28.251452,502c,0.00719519,Y,N,Middel,210714.1875,462662.96875,0,Definitief,19898,,,250,609_17AL_29.0,,,2016/02/16 08:51:21+00,c0755608-1aaa-4f5f-884a-626bee5f4338
333,609-2015-44-0243,,Bord,2016/02/16 08:58:07+00,0,0,609__,28.223,501g,609__,28.223527,501g,0.00484886,Y,N,Middel,210690.53125,462646.25,0,Definitief,19899,,,250,609_23T_28.9,,,2016/02/16 08:56:59+00,12f588d5-d9f8-4b7d-a59e-d931127d2a65
334,609-2015-44-0245,,Bord,2016/02/16 09:04:40+00,0,0,609__,28.224,503c,609__,28.224028,503c,0.00079351,Y,N,Middel,210694.70313,462643.59375,0,Definitief,19900,,,250,609_19AL_28.9,,,2016/02/16 09:01:39+00,91cfbc41-88ce-4c0d-9a78-90f6daed5453
335,609-2015-44-0246,,Bord,2016/02/16 09:22:46+00,0,0,609__,28.224,502c,609__,28.224153,502c,0.011367,Y,N,Middel,210697.79688,462641.3125,0,Definitief,19901,,,250,609_17AL_29.0,,,2016/02/16 09:21:18+00,c0755608-1aaa-4f5f-884a-626bee5f4338
336,609-2015-42-0202,,Kast,2016/02/16 12:47:44+00,0,0,609__,28.368,518,609__,28.369405,518,0.007028,Y,N,Middel,210741.01563,462789.65625,0,Definitief,19902,,,250,609_205L_28.6,,,2016/02/16 09:22:57+00,e93eee85-f785-4e14-a6c0-5dc8ec1e00bf
337,609-2015-42-0203,,Kast,2016/02/16 12:49:50+00,0,0,609__,28.369,516,609__,28.370437,516,0.02544892,Y,N,Middel,210750.78125,462783.65625,0,Definitief,19903,,,250,609_209L_28.7,,,2016/02/16 12:47:54+00,55141c96-c1b1-4f9c-99e1-f81660433f27
338,609-2015-42-0204,,Kast,2016/02/16 12:53:10+00,0,0,609__,28.371,514,609__,28.37215,514,0.03643319,Y,N,Middel,210761.76563,462777.59375,0,Definitief,19904,,,250,609_211L_28.7,,,2016/02/16 12:50:03+00,fa2ddf2d-66f6-4188-b8f5-4190604c9215
339,609-2015-44-0205,,Kast,2016/02/16 12:55:03+00,0,0,609__,28.34,519,609__,28.340815,519,0.00136666,Y,N,Middel,210719.14063,462770.46875,0,Definitief,19905,,,250,609_203L_28.5,,,2016/02/16 12:53:30+00,a99aea83-4728-4c09-a6f8-a8b451a7e999
340,609-2015-44-0206,,Kast,2016/02/16 12:56:42+00,0,0,609__,28.344,518,609__,28.34498,518,0.00178115,Y,N,Middel,210726.32813,462770.28125,0,Definitief,19906,,,250,609_205L_28.6,,,2016/02/16 12:55:15+00,e93eee85-f785-4e14-a6c0-5dc8ec1e00bf
341,609-2015-44-0209,244,Lichtsein,2016/02/16 12:59:21+00,0,0,609__,28.315,516,609__,28.31705,w243R-s517,0.01434933,Y,N,Middel,210714.8125,462744.1875,0,Definitief,19907,,,250,609_207L_28.7,,,2016/02/16 12:57:11+00,4bba8769-6593-4be9-871f-1866d30336e0
342,609-2015-44-0207,,Kast,2016/02/16 13:01:03+00,0,0,609__,28.342,517,609__,28.343524,517,0.01989863,Y,N,Middel,210730.73438,462765.1875,0,Definitief,19908,,,250,609_207L_28.7,,,2016/02/16 12:59:35+00,4bba8769-6593-4be9-871f-1866d30336e0
343,609-2015-44-0208,242,Lichtsein,2016/02/16 13:02:31+00,0,0,609__,28.308,516,609__,28.308598,w241R-s516,0.03633011,Y,N,Middel,210713.5625,462734.625,0,Definitief,19909,,,250,609_209L_28.7,,,2016/02/16 13:01:17+00,55141c96-c1b1-4f9c-99e1-f81660433f27
344,609-2015-44-0210,,Kast,2016/02/16 13:14:37+00,0,0,609__,28.31,516,609__,28.310648,516,0.03527561,Y,N,Middel,210714.79688,462736.25,0,Definitief,19910,,,250,609_209L_28.7,,,2016/02/16 13:13:18+00,55141c96-c1b1-4f9c-99e1-f81660433f27
345,609-2015-44-0215,246,Lichtsein,2016/02/16 14:25:06+00,0,700,609__,28.31,518,609__,28.311605,518,0.02574414,N,N,Middel,210707.42188,462742.9375,0,Definitief,19912,,,250,609_205L_28.6,,,2016/02/16 13:18:50+00,e93eee85-f785-4e14-a6c0-5dc8ec1e00bf
346,609-2015-44-0218,,Kast,2016/02/16 14:54:37+00,0,0,609__,28.297,516,609__,28.297369,w241R-s516,0.04133224,Y,N,Middel,210707.39063,462726.5,0,Definitief,19915,,,250,609_209L_28.7,,,2016/02/16 14:53:21+00,55141c96-c1b1-4f9c-99e1-f81660433f27
347,609-2015-44-0219,,Kast,2016/02/16 14:56:20+00,0,0,609__,28.255,516,609__,28.254568,w241R-s516,0.05101851,Y,N,Middel,210681.67188,462692.5625,0,Definitief,19916,,,250,609_209L_28.7,,,2016/02/16 14:54:50+00,55141c96-c1b1-4f9c-99e1-f81660433f27
348,609-2015-44-0220,,Kast,2016/02/17 08:29:18+00,0,0,609__,28.257,514,609__,28.256469,514,0.0170694,Y,N,Middel,210692.60938,462686.34375,0,Definitief,19917,,,250,609_211L_28.7,,,2016/02/17 08:27:10+00,fa2ddf2d-66f6-4188-b8f5-4190604c9215
349,609-2015-44-0278,231,Wisselbediening,2016/02/17 12:28:15+00,0,0,609__,27.916,231,609__,27.91578,231,0.03875607,Y,N,Middel,210503.51563,462402.53125,0,Definitief,19920,,,250,609_79BS_27.9,,,2016/02/17 11:00:04+00,d258061a-1bd1-460a-8e3c-8e086abe1089
350,609-2015-44-0279,,Kast,2016/02/17 12:31:52+00,0,0,609__,27.908,79b-231,609__,27.907848,79B/81A,0.03079227,Y,N,Middel,210498.51563,462396.4375,0,Definitief,19921,,,250,609_79BS_27.9,,,2016/02/17 12:29:03+00,d258061a-1bd1-460a-8e3c-8e086abe1089
351,609-2015-44-0280,272,Lichtsein,2016/02/17 14:37:47+00,0,0,609__,27.867,505b,609__,27.867696,s505b-w79AR,0.05208831,Y,N,Middel,210469.04688,462368.0625,0,Definitief,19922,,,250,609_79AR_27.9,,,2016/02/17 14:36:01+00,7d0c1f42-db8f-4582-af08-ce9c9481f7bc
352,609-2015-44-0282,,Bord,2016/02/18 07:41:58+00,0,500,609__,27.763,504b,609__,27.763429,504,0.00774393,N,N,Middel,210403.96875,462285.8125,0,Definitief,19924,,,250,609_83BV_27.8,,,2016/02/18 07:39:47+00,edd9c667-f321-453c-aa6d-544a861c3b9d
353,609-2015-44-0283,,Bord,2016/02/18 07:44:19+00,0,700,609__,27.764,503b,609__,27.763515,503,0.00484329,N,Y,Middel,210407.42188,462282.53125,0,Definitief,19925,,,250,609_85AP_27.8,,,2016/02/18 07:42:16+00,b806c4db-5c33-45d0-9f4d-053577595d8c
354,609-2015-44-0284,,Perronoverkapping,2016/02/18 07:46:29+00,0,600,609__,27.652,503b,609__,27.651788,503,0.01130831,N,N,Middel,210319.73438,462212.3125,0,Definitief,19926,,,250,609_85AP_27.8,,,2016/02/18 07:44:36+00,b806c4db-5c33-45d0-9f4d-053577595d8c
355,609-2015-44-0285,,Perronobstakel,2016/02/18 07:50:17+00,0,600,609__,27.64,503b,609__,27.640152,503,0.00584124,N,N,Middel,210309.90625,462206.34375,0,Definitief,19927,,,250,609_85AP_27.8,,,2016/02/18 07:47:04+00,b806c4db-5c33-45d0-9f4d-053577595d8c
356,609-2015-44-0286,,Perronobstakel,2016/02/18 07:52:42+00,0,1000,609__,27.595,503b,609__,27.594311,503,0.07014867,N,N,Middel,210270.45313,462184.9375,0,Definitief,19928,,,250,609_85AP_27.8,,,2016/02/18 07:50:28+00,b806c4db-5c33-45d0-9f4d-053577595d8c
357,609-2015-44-0288,102,Lichtsein,2016/02/18 08:00:05+00,0,180,609__,27.596,281,609__,27.594628,281,0.04376469,N,N,Middel,210266.5625,462193.09375,0,Definitief,19930,,,250,609_281R_27.6,,,2016/02/18 07:58:14+00,7739d203-950f-47de-9642-d04c860f2a44
358,609-2015-44-0293,282,Lichtsein,2016/02/18 08:10:01+00,0,600,609__,27.501,6,609__,27.498908,6,0.00715378,N,Y,Middel,210178.59375,462153.78125,0,Definitief,19933,,,250,609_283R_27.6,,,2016/02/18 08:06:49+00,96bdacb8-1380-4aa7-8e72-73e9e315672a
359,609-2015-44-0296,,Perronobstakel,2016/02/18 08:13:31+00,0,700,609__,27.511,503a,609__,27.511123,503,0.01466786,N,N,Middel,210194.14063,462146.59375,0,Definitief,19934,,,250,609_85AP_27.8,,,2016/02/18 08:10:27+00,b806c4db-5c33-45d0-9f4d-053577595d8c
360,609-2015-44-0298,104,Lichtsein,2016/02/18 08:15:46+00,0,1500,609__,27.505,504a,609__,27.505632,504,0.01768507,N,N,Middel,210187.01563,462148.0625,0,Definitief,19935,,,250,609_83BV_27.8,,,2016/02/18 08:13:47+00,edd9c667-f321-453c-aa6d-544a861c3b9d
361,609-2015-44-0249,,Bord,2016/02/18 10:01:47+00,0,0,609__,28.182,502c,609__,28.181717,w87AV-s502c,0.01289954,Y,N,Middel,210672.39063,462607.65625,0,Definitief,19936,,,250,609_17AL_29.0,,,2016/02/18 09:58:36+00,c0755608-1aaa-4f5f-884a-626bee5f4338
362,609-2015-44-0250,,Bord,2016/02/18 10:03:44+00,0,0,609__,28.182,503c,609__,28.181738,w83AV-s503c,0.01083873,Y,N,Middel,210669.3125,462610.0625,0,Definitief,19937,,,250,609_19AL_28.9,,,2016/02/18 10:02:24+00,91cfbc41-88ce-4c0d-9a78-90f6daed5453
363,609-2015-44-0251,,Kast,2016/02/18 10:06:12+00,0,0,609__,28.171,519,609__,28.170175,519,0.0367263,Y,N,Middel,210630.53125,462625.46875,0,Definitief,19938,,,250,609_203L_28.5,,,2016/02/18 10:04:27+00,a99aea83-4728-4c09-a6f8-a8b451a7e999
364,609-2015-44-0263,,Bord,2016/02/22 07:55:26+00,0,0,609__,28.092,501c,609__,28.092675,501c,0.00303385,Y,N,Middel,210622.15625,462533.65625,0,Definitief,19940,,,250,609_87BR_27.8,,,2016/02/22 07:27:15+00,1b83b5be-d026-40ee-acdd-2e0ff3a41f88
365,609-2015-44-0264,,Bord,2016/02/22 07:57:16+00,0,0,609__,28.093,502c,609__,28.092571,w87AV-s502c,0.01532063,Y,N,Middel,210618.60938,462536.40625,0,Definitief,19941,,,250,609_17AL_29.0,,,2016/02/22 07:55:39+00,c0755608-1aaa-4f5f-884a-626bee5f4338
366,609-2015-44-0268,230,Lichtsein,2016/02/22 08:01:34+00,0,600,609__,27.991,501g,609__,27.992037,501g,0.00278109,N,Y,Middel,210550.9375,462461.5625,0,Definitief,19942,,,250,609_23T_28.9,,,2016/02/22 07:58:29+00,12f588d5-d9f8-4b7d-a59e-d931127d2a65
367,609-2015-44-0272,,Kast,2016/02/22 08:11:34+00,0,600,609__,27.982,501g,609__,27.982168,w231R-s501g,0.0046405,N,N,Middel,210545.09375,462453.71875,0,Definitief,19943,,,250,609_23T_28.9,,,2016/02/22 08:01:48+00,12f588d5-d9f8-4b7d-a59e-d931127d2a65
