gemcode;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
788;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;23,12515;7,41642;-23,30546;43,54739;-18,38827;40,33729
788;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;27,34917;9,84679;-34,26323;44,78757;-16,52864;40,47456
788;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;28,55672;10,24501;-29,67175;43,38914;-17,50473;40,53331
794;1998;positief; ; ; ; ; ; ; ; ; ; ;-17,95796;-6,74526;-13,27281;-8,73972;-19,94656;-15,50962
794;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-2,79539;-,55429;-15,15663;-14,20961;8,76756;-8,81423
794;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-17,31723;-4,73061;-13,15905;-16,39021;6,07342;-7,63481
794;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-2,06738;-1,96311;-15,87491;4,50543;4,90638;-2,57712
794;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-6,44711;,1092;-11,26602;5,69738;4,25263;-1,42101
796;1998;positief; ; ; ; ; ; ; ; ; ; ;-8,42048;-15,80144;-10,98562;-15,05525;3,40671;-18,55596
796;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;5,7108;-4,90471;-12,04888;-23,52173;3,94456;-16,17634
796;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-1,15056;-9,43921;-8,95235;-24,62036;-,1986;-15,76358
796;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,20097;-6,36665;-5,60415;-17,17135;-2,24271;-12,8073
796;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;9,60573;-5,60354;-5,20759;-14,97457;-2,89405;-12,32194
797;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;9,29262;3,73205;-6,95656;25,46629;-7,41094;14,54781
797;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,20469;-1,07858;-7,8341;14,28635;-15,11971;16,29716
797;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,90442;-3,26445;-6,63118;13,26259;-17,71736;16,26641
797;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,13239;-,66636;-13,59817;18,84644;-17,58797;18,31129
797;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,82918;2,0981;-8,279;19,63952;-19,56715;18,37932
798;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;25,0749;-3,56743;-9,68821;42,45197;-27,23866;36,31073
798;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,18512;6,71684;-9,8955;40,64209;-24,48638;37,03666
798;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;22,21038;4,42907;-4,48609;38,70311;-27,27224;38,65442
798;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,23942;4,24347;-14,28735;38,12931;-27,36922;38,70653
798;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,88828;6,98988;-3,81085;38,95286;-27,34725;38,48176
808;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;9,87096;3,12892;13,60475;43,12823;-1,18679;38,61364
808;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,55538;9,61418;14,29532;38,10115;-24,85181;39,1198
808;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,42029;8,73761;14,9236;38,10398;-26,35027;40,33264
808;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,04992;7,84597;10,24702;34,29519;-27,57795;41,34783
808;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,40858;9,98862;20,90134;34,18032;-29,90711;41,42521
809;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,28705;-1,82171;-6,82617;29,06957;-28,02758;11,931
809;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,41799;6,7527;-6,42179;23,42575;-19,39033;11,35796
809;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;14,51497;,31478;-,69594;17,49531;-19,42125;14,73676
809;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,26524;4,41239;-8,71873;17,15206;-18,23064;16,83726
809;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,97237;5,66676;-11,66212;6,37962;-18,63658;16,28334
815;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;8,23135;6,82482;13,01997;42,71701;32,28983;30,56942
815;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,39601;8,75796;12,04897;41,07391;-32,36915;32,64568
815;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;11,94453;1,08068;14,75335;38,54288;-32,44331;32,36667
815;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,13413;3,19575;-1,5214;42,65423;-34,97507;32,40905
815;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,60591;3,95483;16,72888;41,87725;-35,97893;31,97969
820;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;26,52774;-,54179;-3,25773;39,53249;-1,35626;30,31277
820;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;29,09504;8,47788;-2,81809;29,74052;-21,1382;31,18576
820;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,7462;5,07723;-1,21634;23,64438;-23,04901;30,85638
820;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;28,41833;6,94332;-4,79626;27,2433;-22,13478;31,67724
820;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,82738;11,53677;-6,61392;26,19681;-23,4479;31,46015
823;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;19,41525;4,61403;-13,7718;34,17409;-7,11401;32,88215
823;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,28158;9,15486;-15,40581;35,76776;-30,01827;33,61204
823;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,75364;5,68901;-10,16581;31,70313;-27,98832;32,19525
823;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,17703;4,12499;-22,28691;40,98468;-25,02855;33,00686
823;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,34622;1,97923;-13,28126;40,9159;-29,9293;32,82276
824;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,55635;2,62846;-19,33109;35,67707;35,67466;20,57509
824;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,56032;7,76379;-20,15485;22,13554;11,21438;22,51736
824;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,69799;3,01541;-13,71304;19,18613;9,83538;23,53943
824;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,22737;4,95702;-22,95326;31,56382;10,33276;22,36718
824;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,05135;8,70949;-16,16056;31,31198;10,56838;22,96063
826;1998;positief; ; ; ; ; ; ; ; ; ; ;9,32081;-8,71215;-8,60471;15,87057;-16,40799;-8,02169
826;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,77956;,45872;-9,42533;9,68179;14,1231;-4,62044
826;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,45053;-2,76752;-7,83946;,11518;11,84836;-3,80913
826;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,79837;-1,08054;-9,39054;2,30414;12,35906;-,73412
826;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,22513;,95525;-5,40778;2,10174;11,33078;,39623
828;1998;positief; ; ; ; ; ; ; ; ; ; ;-4,62113;-9,16531;-14,00803;18,38116;-21,39437;3,50411
828;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;5,25221;-,63256;-13,58015;18,83146;9,07106;4,95543
828;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-1,99267;-,9176;-10,57853;14,93652;7,61879;6,50192
828;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,6221;-1,61474;-14,59168;20,15718;5,87699;8,55123
828;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;4,6639;-,88047;-15,40115;19,77435;6,62527;8,66824
840;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;2,67127;-3,00161;-6,48572;36,16377;-23,41961;25,27613
840;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,88191;1,57362;-5,99173;21,06386;-11,71902;24,15734
840;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;6,11697;-,6143;-5,53389;15,11729;-14,92317;24,45882
840;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,18801;2,14381;-10,91576;19,87682;-12,79061;26,15387
840;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,33575;2,29863;-,5393;17,85115;-18,63359;27,22549
844;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;11,82323;-,8758;-8,18294;30,61752;-29,99418;13,37953
844;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,20818;6,72844;-8,69786;28,80193;21,5705;16,3002
844;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,65977;2,89914;-6,75884;18,76429;21,95276;15,59943
844;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,79545;5,94683;-11,57515;30,70358;-22,33508;15,88203
844;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,43857;7,58491;3,07227;30,71517;-23,78081;17,41714
845;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,67094;-9,06761;-4,61885;37,03853;-13,45651;30,24857
845;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,30729;7,69056;-5,82977;37,30772;-16,35395;33,19867
845;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,09578;6,07451;-2,48225;35,21361;-18,90897;31,46629
845;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,08497;7,3231;-15,61956;39,95815;-18,50668;32,45989
845;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,81515;8,61704;-9,2262;37,2051;-19,68091;32,7943
846;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;19,14576;-11,83142;6,9885;27,13388;-33,16754;26,42416
846;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,99297;2,24925;6,32782;39,15169;-21,85427;27,60107
846;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,80168;8,74357;9,72528;35,2036;-22,68254;27,58086
846;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,56002;11,30297;-8,99812;34,31876;-28,41056;26,95646
846;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,87396;10,90736;12,10376;35,96997;-28,09771;27,02041
847;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,79504;-1,88403;-3,62996;40,02519;-32,95042;31,2245
847;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,74482;6,70158;-4,49976;38,00274;-30,69755;30,85562
847;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;14,43899;4,70265;-3,45457;35,15017;-33,06805;32,16065
847;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,61902;4,25764;-14,1276;35,04056;-32,42572;32,91188
847;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,33254;5,04042;-8,94777;31,90877;-32,06566;33,06059
848;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;22,90591;3,69122;1,7016;36,45491;-2,02579;23,61826
848;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;26,76983;16,38827;1,18313;35,25985;-20,81248;27,69754
848;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,48406;17,37616;2,3561;29,22608;-12,35681;26,95195
848;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,73145;13,72826;-15,56499;39,16528;-17,98296;28,66173
848;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,38327;14,90324;1,42226;38,85353;-20,21515;28,79657
851;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,37583;-6,13403;-7,50687;32,43877;-6,34785;13,91646
851;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,931;6,1021;-7,79567;14,6233;-28,17903;13,98889
851;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;7,25448;6,04006;-6,85734;10,89167;-29,4221;13,85283
851;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,66059;6,43403;-10,14611;17,50566;-31,76682;15,06116
851;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,35292;8,84382;-6,596;15,57801;-31,66126;16,90602
852;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;23,03848;-2,77789;38,04176;21,30313;-11,85096;9,97882
852;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;27,72832;5,83246;37,85707;22,95673;-16,28691;10,0162
852;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;21,51187;,36367;39,3238;12,00633;-7,27895;8,8203
852;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,42493;5,9599;32,24439;16,22812;-9,91653;8,38452
852;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,07542;8,004;41,25622;18,82976;-13,87768;8,23868
855;1998;positief; ; ; ; ; ; ; ; ; ; ;-8,50503;-11,83475;-14,9405;-7,78449;3,93751;-16,58559
855;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;1,8984;-4,14202;-14,4773;-23,77859;2,53759;-14,87806
855;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-5,41502;-7,42542;-12,00899;-31,5219;1,82573;-14,43093
855;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;3,98456;-6,03491;-12,12778;-26,84512;,83633;-10,76491
855;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;2,14071;-5,18482;-12,72628;-25,29321;,99317;-9,6348
856;1998;positief; ; ; ; ; ; ; ; ; ; ;4,08008;-6,17124;10,07123;16,66015;11,96198;7,70952
856;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,1443;4,33537;12,07972;11,41191;11,27026;11,04391
856;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;6,85998;4,12131;15,4899;9,99981;10,82833;11,01031
856;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,09681;4,1704;12,33942;18,12066;13,01627;11,69433
856;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,93187;6,43363;17,9972;15,85846;12,26115;11,85512
858;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,76446;-4,15047;-5,50644;30,48076;10,15008;4,70499
858;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,04102;7,51076;-6,1008;26,26234;22,31561;2,58918
858;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,58692;-1,95761;-4,45204;19,66817;22,27494;3,50777
858;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,93793;-1,46458;-7,1166;31,32592;21,816;5,69273
858;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,66709;2,55079;-7,65113;30,58522;19,99953;6,06323
860;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;7,54926;-4,08401;9,46671;24,93278;-15,35751;18,95662
860;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,75435;1,44665;9,15484;26,66763;10,72687;22,74399
860;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,95107;-1,45696;11,48177;29,0888;11,62578;23,67001
860;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,55788;-,40001;7,41515;33,17508;7,30248;23,32891
860;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,00718;,5109;19,40924;30,59681;7,0384;23,7709
861;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,01075;-12,29221;-4,23765;35,72995;-9,23459;7,66181
861;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,75276;1,98891;-5,49721;35,66502;21,26278;11,66074
861;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,69643;-3,53501;-4,43354;26,5796;19,05405;11,77223
861;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,11084;-1,1713;-10,40795;32,89167;18,68864;13,46182
861;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,11364;2,2526;-13,56131;29,21367;16,42753;13,52105
865;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;20,60758;-4,2491;-19,22673;26,96076;-,12296;5,11597
865;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;25,20601;6,51447;-20,45773;21,98533;-11,42741;4,34132
865;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,1161;4,75366;-18,8861;20,72437;-21,36913;5,44754
865;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,20489;4,91802;-18,8424;22,54733;-21,49437;7,10228
865;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,54178;7,04301;-17,24292;20,37727;-19,03559;7,74661
866;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;25,40915;-6,19521;-12,85306;43,2081;-4,59233;29,50379
866;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;27,3565;15,6197;-13,70139;41,07609;-10,29212;30,25638
866;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,66744;10,03457;-11,70735;39,69878;-12,37244;27,45913
866;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,59435;9,81291;-19,8782;42,31914;-11,8182;29,18743
866;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,28382;11,81995;-23,66559;40,67202;-16,021;29,03643
867;1998;positief; ; ; ; ; ; ; ; ; ; ;6,0495;-9,04244;-7,52238;18,95135;-17,66288;-3,82668
867;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,98395;-,75346;-9,38747;3,19507;8,20617;-1,15869
867;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,86213;-1,88703;-6,54922;-6,1888;3,96569;-1,25875
867;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;10,46264;-,8719;-10,82852;5,42415;3,78409;1,51423
867;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,84941;3,35371;-2,7583;6,82608;2,45677;1,41672
870;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,18462;-,32688;-2,23807;30,42559;-7,06807;8,47723
870;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,60557;4,21267;-,20875;22,23265;-8,93809;7,8203
870;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,22751;-3,11188;2,48668;17,17917;-11,83381;8,87969
870;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,15812;-1,7705;,67146;26,26856;-12,70376;10,73308
870;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,61524;2,26469;4,80104;27,54843;-15,71426;10,83502
873;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;9,8112;-,55252;-1,3016;40,10249;-16,47291;22,77068
873;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,94327;11,15627;-2,39588;39,06656;-23,18645;23,19411
873;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;11,59255;8,05193;-,27392;36,09668;-25,37511;22,29532
873;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,33963;11,22904;-11,37929;37,5757;-24,87819;23,80626
873;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,61533;11,5735;-17,43593;33,69383;-25,33114;24,15893
874;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;15,80724;9,05328;12,03509;31,70929;26,41814;10,8232
874;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,19452;2,09639;14,14076;31,10674;-12,03551;10,99478
874;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,91543;-8,96089;14,0036;30,87046;-12,27816;11,05567
874;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,57886;-3,1829;8,16911;35,33714;-12,61355;12,25455
874;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,66721;,40851;11,41421;42,94786;-12,43195;13,27565
879;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,51499;15,74035;-11,20637;36,3878;3,24228;37,46246
879;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,65869;20,5189;-11,70129;33,76844;-32,85335;37,15256
879;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,00365;12,90504;-10,51814;27,94801;-33,0186;36,46583
879;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,36985;11,07569;-17,12983;26,70919;-33,15608;37,16176
879;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,07908;11,67884;-5,50394;27,13033;-32,53178;38,38047
880;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;12,953;-,65946;43,73987;33,37545;-4,34304;-3,78865
880;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,0117;11,24573;42,42792;37,06574;-14,84227;-1,39005
880;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,75874;9,496;43,02557;34,5144;-16,92819;3,15478
880;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,62335;13,67435;43,19499;36,04513;-21,20351;3,58479
880;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,45583;15,20203;46,23265;32,1893;-21,49016;4,05543
881;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;9,63329;-10,73884;11,74249;42,77558;14,39772;25,24242
881;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,44592;10,545;10,09967;39,60514;-7,7289;30,14648
881;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;6,40277;6,56359;8,62649;29,8645;-9,84557;29,07351
881;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,35825;5,69808;-12,97123;39,75623;-10,44839;30,09778
881;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,57982;6,29394;-2,54873;44,29858;-10,65029;28,99612
882;1998;positief; ; ; ; ; ; ; ; ; ; ;3,90068;-6,17289;-,22319;22,96005;-19,94848;,89048
882;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,52449;-3,39155;-2,38085;13,00127;-4,23549;3,49447
882;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,09141;-4,2742;-1,25393;3,64788;-10,22816;5,08047
882;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,4253;-1,18714;-11,99868;12,91619;-10,27373;6,62384
