Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Aantal aanvragen
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Macedonische/Burger van Noord-Macedonië;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Marokkaanse;130
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Moldavische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Nigeriaanse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Onbekend;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Pakistaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Peruaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Russische;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Servische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Sri Lankaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Surinaamse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Syrische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Taiwanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Tunesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Turkse;150
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Venezolaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Vietnamese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;10;EU-document;Derdelanders;Zuid-Afrikaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Afghaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Amerikaans burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Australische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Braziliaanse;50
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Brits burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Burundese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Canadese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Colombiaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Filipijnse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Ghanese;30
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Indiase;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Indonesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Iraakse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Iraanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Macedonische/Burger van Noord-Macedonië;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Marokkaanse;70
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Mexicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Moldavische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Nigeriaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Oekraïense;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Pakistaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Peruaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Russische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Somalische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Surinaamse;50
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Syrische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Tunesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Turkse;110
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Venezolaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Vietnamese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;11;EU-document;Derdelanders;Zuid-Afrikaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Albanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Algerijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Amerikaans burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Argentijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Braziliaanse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Brits burger;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Chileense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Chinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Colombiaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Dominicaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Egyptische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Eritrese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Filipijnse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Ghanese;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Guinese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Iraakse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Israëlische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Japanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Kaapverdische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Libanese;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Macedonische/Burger van Noord-Macedonië;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Marokkaanse;60
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Moldavische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Nigeriaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Oekraïense;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Pakistaanse;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Russische;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Somalische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Surinaamse;40
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Syrische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Thaise;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Tunesische;10
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Turkse;70
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Venezolaanse;20
6;Jaar, Maand, Procedure categorie, Verblijfscluster, Nationaliteit;2022;12;EU-document;Derdelanders;Zuid-Afrikaanse;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Afghaanse;60
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Albanese;110
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Algerijnse;30
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Amerikaans burger;300
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Amerikaans onderdaan;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Angolese;30
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Argentijnse;120
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Armeense;30
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Australische;70
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Azerbeidzjaanse;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Belarussische;30
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Bengalese;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Boliviaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Braziliaanse;610
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Brits burger;270
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Bulgaarse;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Burger van Bosnië-Herzegovina;40
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Burger van Congo;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Burger van de Bondsrepubliek Duitsland;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Burger van Democratische Republiek Congo;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Burkinese;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Burundese;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Canadese;90
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Chileense;50
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Chinese;140
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Colombiaanse;180
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Costa Ricaanse;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Cubaanse;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Dominicaanse;90
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Ecuadoraanse;30
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Egyptische;130
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Eritrese;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Ethiopische;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Filipijnse;180
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Gambiaanse;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Georgische;40
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Ghanese;210
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Guatemalaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Guinese;40
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Haïtiaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Hondurese;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Indiase;120
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Indonesische;80
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Iraakse;180
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Iraanse;50
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Israëlische;90
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Italiaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Ivoriaanse;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Jamaicaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Japanse;40
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Jemenitische;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Jordaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Kaapverdische;40
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Kameroense;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Kazachse;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Kenyaanse;30
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Kosovaarse;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Laotiaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Libanese;50
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Liberiaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Libische;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Macedonische/Burger van Noord-Macedonië;90
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Maleisische;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Marokkaanse;800
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Mexicaanse;100
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Moldavische;70
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Mongolische;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Mozambikaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Namibische;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Nepalese;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Nicaraguaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Nieuw-Zeelandse;20
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Nigeriaanse;230
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Oekraïense;160
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Oezbeekse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Onbekend;60
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Pakistaanse;90
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Palestijnse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Panamese;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Paraguayaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Peruaanse;60
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Russische;240
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Rwandese;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Salvadoraanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Senegalese;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Servische;100
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Sierra Leoonse;40
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Singaporese;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Soedanese;30
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Somalische;40
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Spaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Sri Lankaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Surinaamse;360
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Syrische;50
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Taiwanese;30
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Tanzaniaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Thaise;70
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Togolese;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Tunesische;50
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Turkse;940
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Ugandese;40
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Uruguayaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Venezolaanse;130
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Vietnamese;50
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Zimbabwaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Zuid-Afrikaanse;240
7;Jaar, Procedure categorie, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Zuid-Koreaanse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Amerikaans burger;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Braziliaanse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Brits burger;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Chileense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Colombiaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Ghanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Iraakse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Libanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Macedonische/Burger van Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Marokkaanse;60
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Nigeriaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Russische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Soedanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Surinaamse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Turkse;70
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Vietnamese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;01;EU-document;*Alle*;Zuid-Afrikaanse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Amerikaans burger;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Braziliaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Brits burger;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Burger van Bosnië-Herzegovina;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Ecuadoraanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Filipijnse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Georgische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Ghanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Iraakse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Jemenitische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Libanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Marokkaanse;70
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;02;EU-document;*Alle*;Mexicaanse;10
