FID,locatie,shape_leng,jaar,type_ws,hoofdgeb,gebied,gdb_geomattr_data,shape
talud_maas_2017.33,De Paaldere 't Wildt,152.56767157,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153247.6559999995 419223.9519999996, 153251.063000001 419223.49329999834, 153254.4699999988 419223.0346999988, 153257.87700000033 419222.5760000013, 153261.7749999985 419222.0949999988, 153264.3440000005 419220.58399999887, 153265.36300000176 419217.5254999995, 153266.38199999928 419214.4670000002, 153267.08370000124 419211.09329999983, 153267.7853000015 419207.7197000012, 153268.48699999973 419204.34600000083, 153269.13549999893 419200.62750000134, 153269.78400000185 419196.90900000185, 153269.66800000146 419192.756000001, 153269.55200000107 419188.6030000001, 153269.0934999995 419185.94249999896, 153268.63500000164 419183.2820000015, 153268.0009999983 419180.0544999987, 153267.3669999987 419176.8269999996, 153266.47049999982 419173.51399999857, 153265.57400000095 419170.2010000013, 153264.9690000005 419167.4930000007, 153264.36400000006 419164.78500000015, 153263.3515000008 419161.7725000009, 153262.33900000155 419158.76000000164, 153260.26700000092 419154.23800000176, 153258.1950000003 419149.71599999815, 153257.05249999836 419146.9204999991, 153255.91000000015 419144.125, 153253.86800000072 419140.2030000016, 153251.82600000128 419136.2809999995, 153250.03700000048 419133.0982999988, 153248.24799999967 419129.9156999998, 153246.45899999887 419126.7329999991, 153244.1009999998 419122.631000001, 153243.12099999934 419120.2644999996, 153242.1409999989 419117.8979999982, 153240.01999999955 419113.5370000005, 153238.33799999952 419111.33850000054, 153236.6559999995 419109.1400000006, 153233.8759999983 419107.7259999998, 153229.6906999983 419108.5747000016, 153225.5053000003 419109.42330000177, 153221.3200000003 419110.2719999999)"
talud_maas_2017.34,De Paaldere 't Wildt,65.47721616,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153278.30000000075 419273.51999999955, 153277.82950000092 419270.23699999973, 153277.3590000011 419266.9539999999, 153276.45329999924 419263.72199999914, 153275.54769999906 419260.48999999836, 153274.64200000092 419257.2580000013, 153273.51900000125 419253.44900000095, 153272.39600000158 419249.6400000006, 153271.0009999983 419245.8599999994, 153269.60599999875 419242.0799999982, 153267.9882999994 419238.3216999993, 153266.37070000172 419234.56329999864, 153264.75299999863 419230.8049999997, 153263.11400000006 419227.11499999836, 153261.72700000182 419224.88500000164, 153257.12099999934 419225.11499999836, 153252.5150000006 419225.3449999988, 153247.90900000185 419225.57499999925)"
talud_maas_2017.35,De Paaldere 't Wildt,143.03485407,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153251.01300000027 419447.58999999985, 153250.91200000048 419443.7470000014, 153251.53799999878 419442.5610000007, 153252.94900000095 419442.05000000075, 153256.61400000006 419442.2960000001, 153259.23750000075 419442.86100000143, 153261.86100000143 419443.42599999905, 153265.18299999833 419444.0210000016, 153268.60599999875 419445.26399999857, 153270.98299999908 419444.9079999998, 153273.5080000013 419442.69999999925, 153274.99300000072 419438.7250000015, 153276.44099999964 419434.9149999991, 153277.2965000011 419432.3035000004, 153278.15199999884 419429.69200000167, 153279.66000000015 419427.1805000007, 153281.16800000146 419424.66899999976, 153282.96499999985 419420.7120000012, 153283.20899999887 419417.4695000015, 153283.4530000016 419414.2270000018, 153283.88149999827 419410.40850000083, 153284.30999999866 419406.58999999985, 153284.73849999905 419402.77149999887, 153285.16699999943 419398.9530000016, 153285.6563999988 419394.19220000133, 153286.1457999982 419389.43140000105, 153286.6352000013 419384.67060000077, 153287.12460000068 419379.9098000005, 153287.61400000006 419375.1490000002, 153287.22150000185 419370.88749999925, 153286.8289999999 419366.6259999983, 153286.04830000177 419362.7366999984, 153285.2677000016 419358.8473000005, 153284.48699999973 419354.95800000057, 153283.13329999894 419351.1462999992, 153281.77969999984 419347.33469999954, 153280.42599999905 419343.5229999982, 153279.12150000036 419341.3420000002, 153277.81700000167 419339.16099999845, 153275.76099999994 419336.8920000009, 153271.80000000075 419336.59699999914)"
talud_maas_2017.37,De Paaldere 't Wildt,82.03498463,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153257.90700000152 419736.6479999982, 153258.99799999967 419733.94999999925, 153260.08900000155 419731.2520000003, 153260.66550000012 419728.0945000015, 153261.2419999987 419724.936999999, 153261.47300000116 419721.2280000001, 153262.01700000092 419716.33100000024, 153262.94299999997 419711.6484999992, 153263.86899999902 419706.96599999815, 153264.6550000012 419703.3322999999, 153265.44099999964 419699.6986999996, 153266.22700000182 419696.06500000134, 153266.33350000158 419692.1601999998, 153266.44000000134 419688.25549999997, 153266.5465000011 419684.35080000013, 153266.65300000086 419680.4459999986, 153266.37730000168 419676.88369999826, 153266.10170000046 419673.32129999995, 153265.82600000128 419669.7589999996, 153265.21299999952 419665.4820000008, 153264.6000000015 419661.2049999982, 153263.6160000004 419658.81700000167, 153261.47700000182 419656.8819999993)"
talud_maas_2017.38,De Paaldere 't Wildt,10.46218559,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153244.49399999902 419754.42599999905, 153248.7969999984 419753.23800000176, 153252.06799999997 419751.7650000006, 153254.44000000134 419751.33399999887)"
talud_maas_2017.39,De Paaldere 't Wildt,85.82255866,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152891.75299999863 418588.2179999985, 152889.6574999988 418586.6645000018, 152887.561999999 418585.11100000143, 152884.54670000076 418583.21229999885, 152881.53130000085 418581.3137000017, 152878.5159999989 418579.4149999991, 152874.74700000137 418576.80519999936, 152870.97800000012 418574.1953999996, 152867.20899999887 418571.5855999999, 152863.44000000134 418568.97580000013, 152859.6710000001 418566.3660000004, 152856.35720000044 418563.82719999924, 152853.0432999991 418561.28830000013, 152849.72949999943 418558.749499999, 152846.41569999978 418556.21070000157, 152843.10179999843 418553.67179999873, 152839.78799999878 418551.1330000013, 152836.42720000073 418548.309799999, 152833.06639999896 418545.4866000004, 152829.70560000092 418542.6634000018, 152826.34479999915 418539.8401999995, 152822.9840000011 418537.0170000009)"
talud_maas_2017.40,Den Bosch Oude Schans,9.00583548,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147556.26199999824 416723.90900000185, 147555.13899999857 416722.4389999993, 147553.02100000158 416722.6240000017, 147551.6160000004 416723.3960000016, 147550.11100000143 416724.0540000014, 147550.09659999982 416725.8381999992)"
talud_maas_2017.41,Den Bosch Oude Schans,32.97004424,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147736.70800000057 416705.01900000125, 147733.09299999848 416703.811999999, 147732.98600000143 416703.79100000113, 147728.41200000048 416702.6160000004, 147725.58150000125 416702.5080000013, 147722.7509999983 416702.3999999985, 147718.91200000048 416702.6085000001, 147715.07299999893 416702.81700000167, 147712.12000000104 416702.66800000146, 147709.45850000158 416702.82550000027, 147706.7969999984 416702.9829999991, 147704.11400000006 416703.0489999987)"
talud_maas_2017.42,Den Bosch Oude Schans,20.32077263,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (147765.09099999815 416705.9699999988, 147762.63500000164 416704.90300000086, 147760.33300000057 416704.0029999986, 147757.77100000158 416703.47300000116, 147755.37799999863 416703.4239999987, 147752.40700000152 416703.25400000066, 147749.23299999908 416703.02600000054, 147748.11800000072 416703.1620000005, 147746.35799999908 416705.44200000167)"
talud_maas_2017.43,Zandmeren (bij Kerkdriel),48.76762451,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152913.83900000155 418929.4210000001, 152916.84950000048 418932.72300000116, 152919.8599999994 418936.0249999985, 152922.191300001 418938.4219999984, 152924.52270000055 418940.8189999983, 152926.85399999842 418943.21599999815, 152928.8803000003 418946.03170000017, 152930.90670000017 418948.8473000005, 152932.93299999833 418951.6629999988, 152934.79899999872 418954.65100000054, 152936.6649999991 418957.63899999857, 152937.9140000008 418960.0555000007, 152939.16299999878 418962.47199999914, 152940.6400000006 418965.5934999995, 152942.1169999987 418968.71499999985)"
talud_maas_2017.44,Zandmeren (bij Kerkdriel),104.20756371,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152985.21400000155 419038.1950000003, 152986.46930000186 419041.6596999988, 152987.72470000014 419045.1242999993, 152988.98000000045 419048.58900000155, 152989.45899999887 419052.1625000015, 152989.938000001 419055.73600000143, 152990.94299999997 419060.13599999994, 152991.94799999893 419064.53599999845, 152992.8209999986 419067.7509999983, 152993.69399999827 419070.96599999815, 152994.5625 419075.3425000012, 152995.43100000173 419079.7190000005, 152996.85550000146 419083.03350000083, 152998.2800000012 419086.34800000116, 152999.67570000142 419089.7049999982, 153001.07129999995 419093.061999999, 153002.46700000018 419096.41899999976, 153004.12469999865 419100.0753000006, 153005.78229999915 419103.7316999994, 153007.44000000134 419107.38800000027, 153009.81850000098 419111.66050000116, 153012.19700000063 419115.93299999833, 153014.17029999942 419119.4600000009, 153016.1436999999 419122.98699999973, 153018.1169999987 419126.51399999857, 153019.91299999878 419130.7804999985, 153021.70899999887 419135.0469999984)"
talud_maas_2017.45,Zandmeren (bij Kerkdriel),78.87355833,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153006.69900000095 419135.08399999887, 153004.7932999991 419131.0333000012, 153002.88769999892 419126.98270000145, 153000.98200000077 419122.93200000003, 152999.0762999989 419118.8812999986, 152997.17069999874 419114.8306999989, 152995.2650000006 419110.7800000012, 152993.0987999998 419107.1042999998, 152990.93250000104 419103.4285000004, 152988.76630000025 419099.75279999897, 152986.6000000015 419096.0769999996, 152984.77899999917 419092.62049999833, 152982.95800000057 419089.1640000008, 152981.13699999824 419085.70749999955, 152979.31599999964 419082.2509999983, 152977.40199999884 419078.35130000114, 152975.48800000176 419074.45169999823, 152973.57400000095 419070.5520000011, 152972.15049999952 419067.7485000007, 152970.72700000182 419064.9450000003)"
talud_maas_2017.46,Zandmeren (bij Kerkdriel),27.62250473,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153041.07039999962 419186.08260000125, 153041.8643000014 419189.7003000006, 153042.83300000057 419194.11499999836, 153043.74230000004 419198.878800001, 153044.65150000155 419203.6424999982, 153045.56080000103 419208.40630000085, 153046.4699999988 419213.1700000018)"
talud_maas_2017.47,Zandmeren (bij Kerkdriel),13.23075184,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153054.17599999905 419203.55700000003, 153054.36499999836 419205.37999999896, 153053.62299999967 419206.3979999982, 153053.87099999934 419208.3370000012, 153052.563000001 419209.48900000006, 153052.76799999923 419213.1319999993, 153054.75600000098 419215.0920000002)"
talud_maas_2017.48,Zandmeren (bij Kerkdriel),243.18697788,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152320.6799999997 418519.0210000016, 152316.40359999985 418517.54580000043, 152312.1272 418516.0705999993, 152307.85080000013 418514.59540000185, 152303.57440000027 418513.1202000007, 152299.29800000042 418511.64499999955, 152295.45919999853 418510.0370000005, 152291.62040000036 418508.4290000014, 152287.78159999847 418506.8209999986, 152283.9428000003 418505.2129999995, 152280.10399999842 418503.60500000045, 152276.28559999913 418502.0128000006, 152272.46719999984 418500.42060000077, 152268.64880000055 418498.82840000093, 152264.83040000126 418497.2362000011, 152261.01199999824 418495.64400000125, 152257.8205000013 418494.87099999934, 152254.62900000066 418494.09800000116, 152251.5384999998 418492.47850000113, 152248.44799999893 418490.8590000011, 152245.24599999934 418488.1559999995, 152242.09870000184 418486.7019999996, 152238.9512999989 418485.2479999997, 152235.8040000014 418483.79399999976, 152231.90359999985 418482.08999999985, 152228.0031999983 418480.38599999994, 152224.10280000046 418478.68200000003, 152220.2023999989 418476.9780000001, 152216.30200000107 418475.2740000002, 152212.93149999902 418474.124499999, 152209.5610000007 418472.9750000015, 152205.7325000018 418471.1400000006, 152201.90399999917 418469.3049999997, 152198.54549999908 418467.27749999985, 152195.186999999 418465.25, 152191.2776999995 418462.8713000007, 152187.36829999834 418460.49269999936, 152183.45899999887 418458.11400000006, 152179.6409999989 418455.3920000009, 152175.82299999893 418452.6700000018, 152172.00499999896 418449.9479999989, 152168.49399999902 418447.46449999884, 152164.98299999908 418444.98099999875, 152161.47199999914 418442.49749999866, 152157.9609999992 418440.01399999857, 152154.10649999976 418437.13500000164, 152150.25200000033 418434.256000001, 152146.3975000009 418431.3770000003, 152142.54300000146 418428.4979999997, 152138.6884999983 418425.618999999, 152134.83399999887 418422.73999999836, 152131.6710000001 418420.17650000006, 152128.5080000013 418417.61300000176, 152125.3449999988 418415.04949999973, 152122.18200000003 418412.48600000143, 152119.29780000076 418409.6979999989, 152116.4134999998 418406.91000000015, 152113.52930000052 418404.1220000014, 152110.64499999955 418401.33399999887)"
talud_maas_2017.49,Zandmeren (bij Kerkdriel),95.62181422,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152306.0300000012 418450.53400000185, 152308.35599999875 418453.1964999996, 152310.68200000003 418455.8590000011, 152314.11199999973 418457.6185000017, 152317.54199999943 418459.3779999986, 152320.67049999908 418460.6090000011, 152323.79899999872 418461.83999999985, 152327.5705000013 418463.27650000155, 152331.34200000018 418464.7129999995, 152336.2960000001 418464.6779999994, 152339.24599999934 418465.6479999982, 152341.21449999884 418467.45800000057, 152343.18299999833 418469.2679999992, 152346.95529999956 418472.49749999866, 152350.7274999991 418475.7270000018, 152354.49980000034 418478.95650000125, 152358.27199999988 418482.1860000007, 152361.78869999945 418485.27699999884, 152365.30539999902 418488.3680000007, 152368.8220999986 418491.45899999887, 152372.33889999986 418494.55000000075, 152375.85559999943 418497.6409999989, 152379.372299999 418500.7320000008, 152382.88899999857 418503.8229999989)"
talud_maas_2017.50,Zandmeren (bij Kerkdriel),114.23061619,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152539.75200000033 418590.7800000012, 152544.22879999876 418592.2575000003, 152548.70569999889 418593.7349999994, 152553.18250000104 418595.2124999985, 152557.65929999948 418596.69000000134, 152562.1361999996 418598.16750000045, 152566.61300000176 418599.64499999955, 152571.29140000045 418600.9956, 152575.96979999915 418602.3462000005, 152580.64820000157 418603.69680000097, 152585.32660000026 418605.04740000144, 152590.00499999896 418606.3979999982, 152594.49300000072 418608.2734999992, 152598.98099999875 418610.1490000002, 152601.66450000182 418611.4305000007, 152604.34800000116 418612.7120000012, 152608.39889999852 418615.16970000044, 152612.44970000163 418617.62739999965, 152616.50059999898 418620.08509999886, 152620.55139999837 418622.54289999977, 152624.60229999945 418625.000599999, 152628.65309999883 418627.4582999982, 152632.7039999999 418629.91600000113, 152636.35869999975 418632.0883000009, 152640.01330000162 418634.2606999986, 152643.66800000146 418636.43299999833)"
talud_maas_2017.51,Zandmeren (bij Kerkdriel),99.05627272,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152649.8299999982 418644.31500000134, 152649.58949999884 418646.8999999985, 152649.34899999946 418649.4849999994, 152650.45699999854 418653.79199999943, 152651.97450000048 418656.94200000167, 152653.4919999987 418660.0920000002, 152656.19299999997 418663.29300000146, 152659.67500000075 418666.1259999983, 152662.2232999988 418668.5560000017, 152664.77169999853 418670.98600000143, 152667.3200000003 418673.41600000113, 152670.12999999896 418675.8645000011, 152672.94000000134 418678.313000001, 152675.9375 418681.5850000009, 152678.93499999866 418684.8570000008, 152682.28649999946 418687.40349999815, 152685.63800000027 418689.94999999925, 152687.79100000113 418692.21350000054, 152689.94399999827 418694.4770000018, 152692.74399999902 418696.9464999996, 152695.54399999976 418699.41600000113, 152698.750500001 418702.63599999994, 152701.95699999854 418705.85599999875, 152704.55900000036 418708.4215000011, 152707.16099999845 418710.98699999973, 152710.20100000128 418714.38899999857, 152712.9849999994 418716.91899999976)"
talud_maas_2017.52,Zandmeren (bij Kerkdriel),21.50564194,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152618.54300000146 418668.91800000146, 152616.59099999815 418667.936999999, 152615.12799999863 418667.5769999996, 152614.10599999875 418667.6220000014, 152612.2419999987 418667.8979999982, 152610.5009999983 418667.6270000003, 152609.11199999973 418666.811999999, 152608.15700000152 418666.48699999973, 152605.0324999988 418666.3284999989, 152601.90799999982 418666.1700000018, 152597.64600000158 418666.41099999845)"
talud_maas_2017.53,Zandmeren (bij Kerkdriel),60.64700981,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152689.64799999818 418707.30999999866, 152686.34870000184 418704.75829999894, 152683.04930000007 418702.2067000009, 152679.75 418699.6550000012, 152676.31899999827 418697.3808000013, 152672.88800000027 418695.10649999976, 152669.45699999854 418692.8322999999, 152666.02600000054 418690.55799999833, 152662.57699999958 418688.64730000123, 152659.12799999863 418686.7366999984, 152655.6790000014 418684.8260000013, 152651.38679999858 418682.7318000011, 152647.0945999995 418680.63760000095, 152642.8024000004 418678.5434000008, 152638.5102000013 418676.4492000006, 152637.8478000015 418676.1259999983)"
talud_maas_2017.54,Zandmeren (bij Kerkdriel),20.64224634,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152723.36499999836 418726.8220000006, 152725.96599999815 418728.91800000146, 152728.4389999993 418732.58399999887, 152730.49700000137 418734.99599999934, 152732.48299999908 418737.0219999999, 152734.94200000167 418740.4470000006, 152736.94299999997 418742.19299999997)"
talud_maas_2017.249,Batenburgse Oevers,4.90608316,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (172191.57200000063 425751.3599999994, 172196.33799999952 425750.1959999986)"
talud_maas_2017.55,Zandmeren (bij Kerkdriel),65.78041285,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152765.29100000113 418774.9620000012, 152763.80629999936 418778.86030000076, 152762.32169999927 418782.75869999826, 152760.83700000122 418786.6570000015, 152759.7589999996 418790.8530000001, 152758.68100000173 418795.0489999987, 152758.14299999923 418799.9690000005, 152759.0150000006 418802.8960000016, 152761.86300000176 418805.7120000012, 152764.54250000045 418807.63500000164, 152767.22199999914 418809.55799999833, 152770.55050000176 418811.9990000017, 152773.87900000066 418814.44000000134, 152776.6330000013 418816.4365000017, 152779.38699999824 418818.43299999833, 152782.5384999998 418819.8115000017, 152785.69000000134 418821.19000000134, 152789.52800000086 418822.51000000164)"
