Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Aantal aanvragen
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Ecuadoraanse;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Egyptische;120
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Eritrese;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Ethiopische;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Filipijnse;130
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Gambiaanse;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Georgische;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Ghanese;140
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Guinese;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Hondurese;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Indiase;70
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Indonesische;110
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Iraakse;120
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Iraanse;40
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Israëlische;70
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Ivoriaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Jamaicaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Japanse;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Jordaanse;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Kaapverdische;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Kameroense;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Kazachse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Kenyaanse;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Kirgizische;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Kosovaarse;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Libanese;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Libische;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Maleisische;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Marokkaanse;610
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Mexicaanse;90
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Moldavische;40
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Montenegrijnse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Mozambikaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Nepalese;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Nicaraguaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Nieuw-Zeelandse;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Nigeriaanse;150
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Oekraïense;150
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Oezbeekse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Onbekend;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Pakistaanse;60
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Paraguayaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Peruaanse;40
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Poolse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Russische;150
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Salvadoraanse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Senegalese;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Servische;70
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Sierra Leoonse;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Singaporese;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Soedanese;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Somalische;20
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Sri Lankaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Staatloos;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Surinaamse;240
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Syrische;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Taiwanese;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Tanzaniaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Thaise;60
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Tunesische;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Turkse;410
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Ugandese;30
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Uruguayaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Venezolaanse;80
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Vietnamese;40
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Zimbabwaanse;10
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Zuid-Afrikaanse;150
7;Jaar, Procedure categorie, Nationaliteit;2020;*Alle*;EU-document;*Alle*;Zuid-Koreaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Afghaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Algerijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Amerikaans burger;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Armeense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Braziliaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Burger van de Republiek Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Chinese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Colombiaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Egyptische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Filipijnse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Guinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Iraakse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Iraanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Kaapverdische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Marokkaanse;70
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Nieuw-Zeelandse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Nigeriaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Pakistaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Peruaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Russische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Surinaamse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Tunesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Turkse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;01;EU-document;*Alle*;Zuid-Afrikaanse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Amerikaans burger;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Angolese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Braziliaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Ghanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Iraakse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Marokkaanse;80
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Nigeriaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Onbekend;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Peruaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Russische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Surinaamse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Tunesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Turkse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;02;EU-document;*Alle*;Zuid-Afrikaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Amerikaans burger;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Braziliaanse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Burger van de Republiek Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Colombiaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Filipijnse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Iraakse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Iraanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Marokkaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Nigeriaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Pakistaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Russische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Surinaamse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Turkse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Ugandese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;03;EU-document;*Alle*;Zuid-Afrikaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Amerikaans burger;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Braziliaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Ghanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Kenyaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Marokkaanse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Nigeriaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Russische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Surinaamse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Turkse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;04;EU-document;*Alle*;Zuid-Afrikaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;05;EU-document;*Alle*;Amerikaans burger;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;05;EU-document;*Alle*;Braziliaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;05;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;05;EU-document;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;05;EU-document;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;05;EU-document;*Alle*;Ghanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;05;EU-document;*Alle*;Marokkaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;05;EU-document;*Alle*;Nigeriaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;05;EU-document;*Alle*;Surinaamse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;05;EU-document;*Alle*;Turkse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;05;EU-document;*Alle*;Vietnamese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Amerikaans burger;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Braziliaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Ghanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Iraakse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Marokkaanse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Nigeriaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Servische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Surinaamse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Turkse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Vietnamese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;06;EU-document;*Alle*;Zuid-Afrikaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Amerikaans burger;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Braziliaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Ghanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Iraakse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Marokkaanse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Nigeriaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Russische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Surinaamse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Turkse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;07;EU-document;*Alle*;Zuid-Afrikaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Afghaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Amerikaans burger;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Braziliaanse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Marokkaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Nigeriaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Russische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Surinaamse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Turkse;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Vietnamese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;08;EU-document;*Alle*;Zuid-Afrikaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Amerikaans burger;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Argentijnse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Braziliaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Burger van Bosnië-Herzegovina;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Burger van de Republiek Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Chileense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Chinese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Colombiaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Egyptische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Filipijnse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Iraakse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Japanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Maleisische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Marokkaanse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Mexicaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Oekraïense;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Pakistaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2020;09;EU-document;*Alle*;Peruaanse;10
