gemcode;gm_naam;wijk;wk_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
150;Deventer;7;Colmschate-Noord;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;10,83856;-11,56426;-9,43718;2,32084;-19,42699;16,81203
150;Deventer;7;Colmschate-Noord;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,69243;-17,1694;-22,54223;6,93531;-19,4842;17,39798
150;Deventer;8;Colmschate-Zuid;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,46366;7,21954;-7,36871;3,58343;-16,66931;8,23532
150;Deventer;8;Colmschate-Zuid;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,9108;11,51143;-9,62909;-4,68468;-23,4701;9,87217
150;Deventer;8;Colmschate-Zuid;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,90705;-3,60502;-8,34145;-19,3006;-23,38203;9,23062
150;Deventer;8;Colmschate-Zuid;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,33384;-4,37527;-2,68483;-3,9162;-23,46355;10,30582
150;Deventer;8;Colmschate-Zuid;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,79944;-1,26949;-4,81982;-5,85;-22,34207;9,91077
150;Deventer;8;Colmschate-Zuid;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,52148;-5,88894;-1,53223;,04191;-22,40541;9,94106
150;Deventer;9;Diepenveen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,55327;8,08266;-10,14856;38,63366;-24,29493;21,83598
150;Deventer;9;Diepenveen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,68506;23,8882;-10,8808;32,01527;-15,30386;20,78591
150;Deventer;9;Diepenveen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;19,87934;22,17545;-9,09681;19,13075;-19,70592;24,56796
150;Deventer;9;Diepenveen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,06319;23,71793;-24,66399;28,0119;-18,24407;25,06177
150;Deventer;9;Diepenveen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,4625;25,55173;-17,05643;26,43453;-18,39219;24,55978
150;Deventer;9;Diepenveen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,99919;23,69929;-18,38516;29,59573;-22,50188;24,47857
150;Deventer;10;Bathmen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,78755;15,65456;-28,74629;32,05437;-27,46252;41,27772
150;Deventer;10;Bathmen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,72957;15,52364;-29,8466;34,16214;-25,31157;39,66722
150;Deventer;10;Bathmen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;23,58741;2,2936;-30,98836;23,76982;-29,78252;40,56031
150;Deventer;10;Bathmen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;27,47538;8,18276;-35,91478;29,26282;-30,60242;40,60118
150;Deventer;10;Bathmen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;28,02672;12,68202;-33,4072;29,52534;-30,89874;40,92172
150;Deventer;10;Bathmen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;27,36753;3,8279;-32,35209;32,23006;-30,35025;41,14271
153;Enschede;0;Binnensingelgebied;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-26,65146;-13,35912;1,64364;-10,46081;3,02603;-21,06596
153;Enschede;0;Binnensingelgebied;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,51878;-14,15429;1,35128;-17,63066;42,49175;-22,44013
153;Enschede;0;Binnensingelgebied;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-23,65952;-14,76627;3,08185;-19,70703;44,29636;-22,76653
153;Enschede;0;Binnensingelgebied;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-10,99875;-10,26703;-1,45369;-15,67937;44,01562;-21,23361
153;Enschede;0;Binnensingelgebied;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-17,88013;-8,62219;1,55189;-13,54014;43,75757;-21,15879
153;Enschede;0;Binnensingelgebied;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-14,24561;-7,9368;5,98819;-10,35137;43,69941;-19,38728
153;Enschede;1;Hogeland - Velve;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-15,27716;-5,1004;-2,04974;8,90538;-27,383;-6,52016
153;Enschede;1;Hogeland - Velve;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,59579;6,73304;-2,41475;6,18094;14,7799;-8,23944
153;Enschede;1;Hogeland - Velve;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-18,3119;-3,75154;1,0378;2,17437;13,35248;-9,19215
153;Enschede;1;Hogeland - Velve;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-8,56603;-6,28891;-8,31102;,28896;12,95093;-6,79398
153;Enschede;1;Hogeland - Velve;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-9,70138;-5,47996;-6,50784;-2,09668;6,77669;-8,32587
153;Enschede;1;Hogeland - Velve;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-5,34457;-1,84739;-4,57542;2,09386;7,28515;-4,11094
153;Enschede;2;Boswinkel - Stadsveld;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-34,46093;-26,01523;-2,54179;4,03732;-19,11259;-25,26152
153;Enschede;2;Boswinkel - Stadsveld;2002;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-12,59826;-10,19917;-3,67564;-3,41464;3,82595;-18,78918
153;Enschede;2;Boswinkel - Stadsveld;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-28,77996;-11,75332;2,52568;-4,93428;3,8809;-18,77348
153;Enschede;2;Boswinkel - Stadsveld;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-17,93816;-13,18144;-2,42975;-3,28269;4,91034;-15,3616
153;Enschede;2;Boswinkel - Stadsveld;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-25,85117;-11,76237;5,78126;-2,70486;8,25651;-15,96479
153;Enschede;2;Boswinkel - Stadsveld;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-20,94793;-14,03883;7,70643;-,02491;5,62076;-14,63061
153;Enschede;3;Twekkelerveld - T.H.T.;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-30,17413;-15,11781;-3,37883;26,49939;-27,22844;-20,06848
153;Enschede;3;Twekkelerveld - T.H.T.;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,16875;-12,24989;-4,08043;16,36267;-8,60333;-21,94234
153;Enschede;3;Twekkelerveld - T.H.T.;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-25,73193;-24,96236;,08849;4,55769;-8,32435;-16,1457
153;Enschede;3;Twekkelerveld - T.H.T.;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-16,32278;-21,62504;-7,42;13,91692;-8,4001;-12,15378
153;Enschede;3;Twekkelerveld - T.H.T.;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-25,34815;-19,72639;1,75744;14,85797;-10,17471;-12,63121
153;Enschede;3;Twekkelerveld - T.H.T.;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-22,54783;-17,48185;5,99849;14,81623;-12,34932;-13,70467
153;Enschede;4;Enschede-Noord;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-28,10654;-11,50661;-4,41504;14,47323;13,72916;-33,31986
153;Enschede;4;Enschede-Noord;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,91904;-4,37809;-4,82182;10,2895;17,88526;-31,25526
153;Enschede;4;Enschede-Noord;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-21,12942;,92957;-3,69141;4,55796;7,06952;-30,28115
153;Enschede;4;Enschede-Noord;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-14,33995;-3,24168;-18,60265;9,47245;7,61757;-25,24215
153;Enschede;4;Enschede-Noord;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-16,68329;-4,16228;4,9767;14,14993;4,6876;-25,08193
153;Enschede;4;Enschede-Noord;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-14,68015;-2,90231;9,1984;18,58525;-2,46489;-24,34795
153;Enschede;5;Ribbelt - Stokhorst;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,74592;-2,60974;4,9424;10,92476;-7,40212;-7,51034
153;Enschede;5;Ribbelt - Stokhorst;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,44915;8,0529;3,81408;2,48237;18,9808;-7,29638
153;Enschede;5;Ribbelt - Stokhorst;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;1,16453;4,03888;5,69502;-,73755;1,14073;-7,91527
153;Enschede;5;Ribbelt - Stokhorst;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;8,11102;7,60469;3,31035;9,72355;,86429;-9,78266
153;Enschede;5;Ribbelt - Stokhorst;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;1,54767;9,6732;7,18685;5,90358;1,03;-10,98028
153;Enschede;5;Ribbelt - Stokhorst;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;7,99929;10,02902;11,15531;9,54003;1,06767;-8,58991
153;Enschede;6;Enschede-Zuid;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-24,68813;,52942;3,44965;7,05847;-9,34078;-25,42509
153;Enschede;6;Enschede-Zuid;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-12,98263;-2,05131;3,59122;1,83846;-6,90478;-23,16601
153;Enschede;6;Enschede-Zuid;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-30,5008;-5,07253;5,23875;-6,88052;-3,50244;-18,95069
153;Enschede;6;Enschede-Zuid;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-23,94497;-,89042;1,30956;-1,65509;-3,79275;-16,62969
153;Enschede;6;Enschede-Zuid;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-30,8087;,29405;7,13066;-4,08815;-11,14218;-16,44009
153;Enschede;6;Enschede-Zuid;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-25,66517;-3,35193;10,77963;,89637;-10,23396;-14,6202
153;Enschede;7;Bedrijfsterreinen Enschede-West;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,36738;8,97958;3,9881;24,09654;41,4604;17,69332
153;Enschede;7;Bedrijfsterreinen Enschede-West;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,45379;10,27065;15,51186;23,97275;-23,55272;13,69712
153;Enschede;7;Bedrijfsterreinen Enschede-West;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;4,12859;13,25078;22,06994;15,66968;-19,38228;19,327
153;Enschede;7;Bedrijfsterreinen Enschede-West;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;6,96408;26,52684;23,43785;21,21737;-20,50716;22,41529
153;Enschede;7;Bedrijfsterreinen Enschede-West;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,41169;24,90389;26,60993;17,04807;-20,84648;16,90753
153;Enschede;7;Bedrijfsterreinen Enschede-West;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;19,99036;3,23686;21,60492;12,75055;-20,16537;7,63736
153;Enschede;8;Glanerbrug en omgeving;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,92873;6,98332;-8,1895;8,02131;-18,59015;-3,75922
153;Enschede;8;Glanerbrug en omgeving;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,31923;5,05972;-5,1494;9,93479;-18,106;8,44783
153;Enschede;8;Glanerbrug en omgeving;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-6,45176;-5,18812;-5,66097;1,35988;-17,75935;13,67469
153;Enschede;8;Glanerbrug en omgeving;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;7,32613;2,21309;1,43365;14,94729;-20,99629;16,43422
153;Enschede;8;Glanerbrug en omgeving;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-1,02058;3,88009;-1,38515;11,36344;-24,92774;16,3894
153;Enschede;8;Glanerbrug en omgeving;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;5,06198;6,54061;-1,08807;15,16933;-21,28287;16,27032
153;Enschede;9;Landelijk gebied en kernen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,83876;,24132;-13,40511;34,8667;10,38519;32,50608
153;Enschede;9;Landelijk gebied en kernen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;27,75721;26,77286;-12,12341;33,35297;-22,0293;34,80682
153;Enschede;9;Landelijk gebied en kernen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;23,32457;21,29157;-8,73184;29,52447;-22,70468;32,87773
153;Enschede;9;Landelijk gebied en kernen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;24,35118;22,40116;-24,61164;30,51245;-18,47077;32,88434
153;Enschede;9;Landelijk gebied en kernen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,6117;25,06423;-3,96749;26,08321;-18,35213;31,76181
153;Enschede;9;Landelijk gebied en kernen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,37701;13,01192;-2,54193;31,52582;-16,79429;31,57311
158;Haaksbergen;0;Haaksbergen (dorp);1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,50187;-4,86738;8,34731;30,28939;-17,36541;16,49246
158;Haaksbergen;0;Haaksbergen (dorp);2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,39982;-,05347;7,8737;33,59894;-32,92922;19,52856
158;Haaksbergen;0;Haaksbergen (dorp);2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;9,4693;2,70487;8,4318;36,46429;20,23656;21,71608
158;Haaksbergen;0;Haaksbergen (dorp);2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,09449;6,86021;5,16989;41,28077;19,95065;25,40428
158;Haaksbergen;0;Haaksbergen (dorp);2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;17,69845;8,87974;13,01854;42,01858;19,80192;24,80011
158;Haaksbergen;0;Haaksbergen (dorp);2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;23,32522;6,02989;15,32914;42,48901;22,18965;25,49898
158;Haaksbergen;1;Haaksbergen (buitengebied);1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,36588;28,89494;-24,61474;37,47936;-13,8322;43,03898
158;Haaksbergen;1;Haaksbergen (buitengebied);2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,63668;24,94061;-25,3421;36,7121;-41,24033;40,8613
158;Haaksbergen;1;Haaksbergen (buitengebied);2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,3112;26,98231;-24,05718;34,52061;-19,57291;43,89904
158;Haaksbergen;1;Haaksbergen (buitengebied);2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,54514;15,82016;-33,72671;42,85649;-18,65246;42,65405
158;Haaksbergen;1;Haaksbergen (buitengebied);2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,10824;1,7274;10,37834;39,41139;-17,38664;43,3231
158;Haaksbergen;1;Haaksbergen (buitengebied);2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,55952;-11,65783;28,32728;44,63892;-17,26134;42,59633
158;Haaksbergen;2;Sint Isidorushoeve;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,77977;30,67084;-11,30818;34,11546;-22,29723;44,59995
158;Haaksbergen;2;Sint Isidorushoeve;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,19978;19,57344;-8,97762;35,86221;-38,14176;45,93565
158;Haaksbergen;2;Sint Isidorushoeve;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,17889;14,4737;-8,42532;39,44741;-24,28438;44,99825
158;Haaksbergen;2;Sint Isidorushoeve;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;13,15388;13,66172;-23,04521;43,00351;-28,96562;43,6686
158;Haaksbergen;2;Sint Isidorushoeve;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;16,20794;9,35049;12,20991;34,90369;-28,7981;44,7027
158;Haaksbergen;2;Sint Isidorushoeve;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;27,17065;-1,19688;12,0497;42,66355;-28,67925;44,66327
158;Haaksbergen;3;Buurse;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,60691;44,4325;-18,01185;41,1599;2,1494;43,12078
158;Haaksbergen;3;Buurse;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,8247;39,28904;-18,16087;40,65127;-35,9193;43,17737
158;Haaksbergen;3;Buurse;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;20,55757;8,39012;-16,53446;40,45565;-32,59004;39,74482
158;Haaksbergen;3;Buurse;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,07995;16,20959;-28,69722;44,58975;-33,17804;39,57458
158;Haaksbergen;3;Buurse;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;21,47724;17,94116;-1,36753;42,50713;-33,1478;38,71811
158;Haaksbergen;3;Buurse;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,02784;3,80775;,42136;45,37592;-33,22434;36,59398
158;Haaksbergen;4;Rietmolen;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,70151;47,60139;-27,20442;38,70327;-10,52555;47,07008
158;Haaksbergen;4;Rietmolen;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,54463;46,1614;-26,20844;38,94697;-41,33199;44,74199
158;Haaksbergen;4;Rietmolen;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;23,02116;45,2813;-24,10264;37,67916;-28,88842;44,12632
158;Haaksbergen;4;Rietmolen;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;30,8077;46,52992;-43,51233;43,97024;-28,96404;42,20087
158;Haaksbergen;4;Rietmolen;2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;33,13396;36,5097;1,13683;44,70973;-28,76957;40,39074
158;Haaksbergen;4;Rietmolen;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;34,26701;18,7542;,49041;43,50906;-28,65574;36,24426
158;Haaksbergen;5;Hengevelde;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22,88079;-45,14818;-15,1953;42,18047;-29,66026;48,84075
158;Haaksbergen;5;Hengevelde;2002;7;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;37,39609;46,64748;-16,11618;46,20389;-41,73471;48,75418
158;Haaksbergen;5;Hengevelde;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-,70456;46,60618;-14,24505;45,97839;-33,56542;48,67563
158;Haaksbergen;5;Hengevelde;2010;7; ; ; ;3; ; ; ;3; ; ;3; ; ; ; ;22,46091;43,381;14,38436;43,69846;-33,55414;41,84659
158;Haaksbergen;5;Hengevelde;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ; ;3;10,77075;26,41358;12,00495;44,62215;-33,54384;31,10467
158;Haaksbergen;6;Beckum;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,01472;25,28626;-19,20627;34,92538;-28,35196;35,91606
158;Haaksbergen;6;Beckum;2002;7;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,33609;38,41557;-20,19683;40,54234;-38,04204;46,63425
158;Haaksbergen;6;Beckum;2006;7; ;4; ; ; ;3; ; ; ; ; ; ; ; ; ;21,75348;30,68796;-17,65108;41,00288;-28,48688;46,96158
158;Haaksbergen;6;Beckum;2008;7; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;24,74842;26,4322;-16,27293;43,50472;-29,25439;46,93362
158;Haaksbergen;6;Beckum;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;23,87584;15,06635;6,53399;31,93792;-29,17404;46,70085
158;Haaksbergen;6;Beckum;2012;7; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;21,99101;7,43082;6,23116;44,5675;-29,02116;46,53716
158;Haaksbergen;9;Haaksbergen-kern;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,38232;-26,83106;5,93132;18,96111;-23,67201;1,63308
158;Haaksbergen;9;Haaksbergen-kern;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,87177;-,14929;-1,53606;23,07249;-30,65297;6,79818
158;Haaksbergen;9;Haaksbergen-kern;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-3,17494;19,58984;-,62282;29,61;46,9112;12,21855
158;Haaksbergen;9;Haaksbergen-kern;2008;6; ; ;4; ; ; ;4; ; ;3; ; ; ; ; ;11,39356;29,36111;7,48017;37,96493;47,24429;8,06242
158;Haaksbergen;9;Haaksbergen-kern;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-,34812;28,75791;6,68284;39,41763;47,13676;7,88517
158;Haaksbergen;9;Haaksbergen-kern;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;9,82044;28,90476;11,09344;39,03254;41,07904;8,00486
160;Hardenberg;0;Hardenberg;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,95839;,95878;-2,77659;14,59634;-22,1912;4,36202
160;Hardenberg;0;Hardenberg;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,23045;3,72519;-3,26534;21,46093;17,43749;7,88647
160;Hardenberg;0;Hardenberg;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;6,23599;1,78437;-1,8081;21,80963;15,26808;12,85376
160;Hardenberg;0;Hardenberg;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,31704;-,4861;-4,86808;23,32725;17,03918;18,97468
160;Hardenberg;0;Hardenberg;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;13,07499;-1,34272;-9,00756;27,86427;17,50791;18,23703
160;Hardenberg;0;Hardenberg;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;17,23861;-9,3932;-9,30334;35,36248;17,60063;17,80627
160;Hardenberg;1;Buitengebied van Hardenberg West;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,23151;36,73994;-30,51448;36,71805;-31,47511;47,19329
160;Hardenberg;1;Buitengebied van Hardenberg West;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,03835;25,81619;-31,77821;39,94848;-27,36047;48,09839
160;Hardenberg;1;Buitengebied van Hardenberg West;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;13,07288;26,2142;-29,9051;31,65774;-27,39553;44,79102
160;Hardenberg;1;Buitengebied van Hardenberg West;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,20856;22,94296;-42,46271;36,3233;-26,94747;44,5993
160;Hardenberg;1;Buitengebied van Hardenberg West;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,33412;26,92647;-38,52859;40,51208;-27,23783;43,53049
160;Hardenberg;1;Buitengebied van Hardenberg West;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,53749;19,75641;-39,46289;42,84064;-27,27289;40,12668
160;Hardenberg;2;Buitengebied Hardenberg Noord;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,79144;18,96477;-32,23791;36,7807;-36,14347;45,15325
160;Hardenberg;2;Buitengebied Hardenberg Noord;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,31555;19,04295;-32,30925;34,07697;-27,55456;45,71721
160;Hardenberg;2;Buitengebied Hardenberg Noord;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;9,77028;24,79128;-30,75135;30,1095;-28,09326;44,73701
160;Hardenberg;2;Buitengebied Hardenberg Noord;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;14,12954;23,11636;-41,68051;28,56881;-28,37339;43,28243
160;Hardenberg;2;Buitengebied Hardenberg Noord;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;11,92933;15,08846;-26,65191;38,53964;-27,82612;38,82455
160;Hardenberg;2;Buitengebied Hardenberg Noord;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,10715;-8,88494;-30,25278;41,9548;-27,62314;38,95328
160;Hardenberg;3;Buitengebied van Hardenberg Oost;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,33816;16,59125;-22,94108;41,01852;-28,61219;43,53401
160;Hardenberg;3;Buitengebied van Hardenberg Oost;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,56635;20,79861;-23,06878;36,23242;-29,74119;42,923
160;Hardenberg;3;Buitengebied van Hardenberg Oost;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,54601;15,28712;-22,65254;27,15217;-29,76113;41,68708
160;Hardenberg;3;Buitengebied van Hardenberg Oost;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;15,96696;11,23498;-42,08645;28,08826;-29,73949;38,84024
160;Hardenberg;3;Buitengebied van Hardenberg Oost;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;20,51785;18,08094;-27,09034;34,25185;-29,79708;32,10907
160;Hardenberg;3;Buitengebied van Hardenberg Oost;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,6573;-7,44956;-34,77167;35,85761;-29,8594;27,92229
160;Hardenberg;4;Zuidrand;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,10903;17,42008;-,99362;34,64378;2,08221;23,64626
160;Hardenberg;4;Zuidrand;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,05255;15,56176;-1,2176;35,55418;-25,72617;28,60281
160;Hardenberg;4;Zuidrand;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;9,73562;-3,40633;-,32392;30,20634;-33,4364;27,18286
160;Hardenberg;4;Zuidrand;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;12,87388;-,62406;-25,51143;35,69121;-35,58883;27,43171
160;Hardenberg;4;Zuidrand;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;9,36727;-1,2958;-7,94313;38,58825;-35,39483;23,99393
