FID,dijkrnr1,dijkrnr2,dijkr1,dijkr2,norm,vb_wk_nu,vb_wk_na,kd_naam,naam_compl,kd_code1,kd_code2,id_beheer,vnk_code,kunstwerk,kd_type,kd_type_om,kd_opm,categorie,toetsobjec,x_pr_dr,y_pr_dr,beheerder,provnaam,rws,status,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
kunstwerken.611,16,nvt,Alblasserwaard en de Vijfheerenlanden,nvt,1:2000,nvt,nvt,Recreatiesluis Lingehaven,nvt,KD.16.ss.020,nvt,160541.003,nvt,626,ss,schutsluis,Beheerder van het kunstwerk is  Gemeente Gorinchem,a,waterkerend kunstwerk,126624.647,426556.138,Waterschap Rivierenland,Zuid-Holland,NEE,0, ,,,POINT (126624.64699999988 426556.13800000027)
kunstwerken.612,16,nvt,Alblasserwaard en de Vijfheerenlanden,nvt,1:2000,nvt,nvt,"Coupure ""Waterpoort"" Gorinchem",nvt,KD.16.co.021,nvt,160541.002,nvt,627,co,coupure,Lengte van de coupure is circa 8 meter,a,waterkerend kunstwerk,126582.236013,426569.514444,Waterschap Rivierenland,Zuid-Holland,NEE,0, ,,,POINT (126582.23600000143 426569.51399999857)
kunstwerken.613,16,nvt,Alblasserwaard en de Vijfheerenlanden,nvt,1:2000,nvt,nvt,Grote Merwedesluis Gorinchem,nvt,KD.16.ss.022,nvt,160541.004,nvt,628,ss,schutsluis,punt is aangeleverd en geaccordeerd door WS Rivierenland,a,waterkerend kunstwerk,125995.602826,426899.587587,Provincie Zuid-Holland,Zuid-Holland,NEE,0, ,,,POINT (125995.60300000012 426899.5879999995)
kunstwerken.614,17,nvt,IJsselmonde,nvt,1:4000,nvt,nvt,Duiker 16229DU,nvt,KD.17.du.001,nvt,16229DU,nvt,629,du,duiker,nvt,a,waterkerend kunstwerk,98858.691552,425283.432882,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (98858.69200000167 425283.43299999833)
kunstwerken.615,17,nvt,IJsselmonde,nvt,1:4000,nvt,nvt,Gemaal Hooge Nesse,nvt,KD.17.gm.002,nvt,11314GM,nvt,630,gm,gemaal,nvt,a,waterkerend kunstwerk,98222.736194,426006.005278,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (98222.73600000143 426006.00499999896)
kunstwerken.616,17,nvt,IJsselmonde,nvt,1:4000,nvt,nvt,Duiker 17391DU,nvt,KD.17.du.003,nvt,17391DU,nvt,631,du,duiker,nvt,a,waterkerend kunstwerk,95070.780601,428103.005104,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (95070.7809999995 428103.00499999896)
kunstwerken.617,17,nvt,IJsselmonde,nvt,1:4000,nvt,nvt,Gemaal Deltaziekenhuis,nvt,KD.17.gm.004,nvt,16216GM,nvt,632,gm,gemaal,nvt,a,waterkerend kunstwerk,86754.129823,428895.576739,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (86754.12999999896 428895.5769999996)
kunstwerken.618,17,nvt,IJsselmonde,nvt,1:4000,nvt,nvt,Gemaal Land van Poortugaal,nvt,KD.17.gm.005,nvt,05176GM,nvt,633,gm,gemaal,nvt,a,waterkerend kunstwerk,86767.342792,432607.067522,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (86767.34299999848 432607.06799999997)
kunstwerken.871,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Uitwateringsduiker 2 Noordeinde,nvt, ,nvt, ,nvt,0,is,duiker,nvt,c, ,187672.219473,502719.981058,Waterschap Veluwe,Overijssel, ,3, ,,,POINT (187672.2190000005 502719.98099999875)
kunstwerken.619,17,nvt,IJsselmonde,nvt,1:4000,nvt,nvt,2 Persleidingen van gemaal Korperweg,nvt,KD.17.gm.006,nvt,H12184,nvt,634,gm,gemaal,nvt,a,waterkerend kunstwerk,90778.591014,432477.205525,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (90778.59099999815 432477.20600000024)
kunstwerken.620,17,nvt,IJsselmonde,nvt,1:4000,nvt,nvt,Persleiding gemaal Hillevliet,nvt,KD.17.gm.007,nvt,H15977,nvt,635,gm,gemaal,nvt,a,waterkerend kunstwerk,93610.457668,434789.86337,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (93610.45800000057 434789.86300000176)
kunstwerken.621,17,nvt,IJsselmonde,nvt,1:4000,nvt,nvt,Coupure 2e Rosestraat,nvt,KD.17.co.008,nvt,nvt,nvt,636,co,coupure,nvt,a,waterkerend kunstwerk,94819.485513,435165.02844,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (94819.48600000143 435165.02800000086)
kunstwerken.622,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,duiker V15-KDU01,nvt,KD.14.du.033,nvt,V15-KDU01,nvt,448,du,duiker,nvt,c,waterkerend kunstwerk,111849.722225,489205.516739,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (111849.72199999914 489205.5170000009)
kunstwerken.623,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Boezemgemaal Halfweg,nvt,KD.14.gm.034,nvt,RL-DNR-001,nvt,449,gm,gemaal,nvt,c,waterkerend kunstwerk,113034.955814,489596.212234,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (113034.95600000024 489596.2120000012)
kunstwerken.624,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Kunstwerk 7,nvt,KD.14.co.035,nvt,v24-kcp01,nvt,450,co,coupure,nvt,c,waterkerend kunstwerk,118249.11953,489174.212826,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE, , ,,,POINT (118249.12000000104 489174.2129999995)
kunstwerken.625,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Waterkering Westerkanaal,nvt,KD.14.ks.036,nvt,KSL_SLUIZEN_210,nvt,451,ks,keersluis,nvt,c,waterkerend kunstwerk,120850.402596,489305.141092,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE, , ,,,POINT (120850.40300000086 489305.1409999989)
kunstwerken.626,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Waterkering Westerdok,nvt,KD.14.ks.037,nvt,KSL_SLUIZEN_209,nvt,452,ks,keersluis,nvt,c,waterkerend kunstwerk,121341.772439,488465.863104,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE, , ,,,POINT (121341.77199999988 488465.86300000176)
kunstwerken.627,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Nieuwe Haarlemmerschutsluis,nvt,KD.14.ss.038,nvt,KSL_SLUIZEN_206,nvt,453,ss,schutsluis,nvt,c,waterkerend kunstwerk,121454.627149,488035.935008,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE, , ,,,POINT (121454.62700000033 488035.93499999866)
kunstwerken.628,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Waterkering Nieuwerbrug,nvt,KD.14.ks.039,nvt,KSL_SLUIZEN_226,nvt,454,ks,keersluis,nvt,c,waterkerend kunstwerk,121742.279124,487776.377816,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE, , ,,,POINT (121742.27899999917 487776.3779999986)
kunstwerken.629,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Oudezijds-Kolkschutsluis,nvt,KD.14.ss.040,nvt,KSL_SLUIZEN_205,nvt,455,ss,schutsluis,nvt,c,waterkerend kunstwerk,121876.866239,487671.736559,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE, , ,,,POINT (121876.86600000039 487671.73699999973)
kunstwerken.630,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Nieuwmarkt Waterkering,nvt,KD.14.is.041,nvt,KSL_SLUIZEN_204,nvt,456,is,inlaatsluis,nvt,c,waterkerend kunstwerk,121875.198719,487368.818441,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE, , ,,,POINT (121875.19900000095 487368.81799999997)
kunstwerken.631,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Sint Anthonie keersluis,nvt,KD.14.ks.042,nvt,KSL_SLUIZEN_203,nvt,457,ks,keersluis,nvt,c,waterkerend kunstwerk,121930.433345,487009.026774,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE, , ,,,POINT (121930.43299999833 487009.02699999884)
kunstwerken.632,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Rapenburgerschutsluis,nvt,KD.14.ss.043,nvt,KSL_SLUIZEN_202,nvt,458,ss,schutsluis,nvt,c,waterkerend kunstwerk,122606.436075,487036.432995,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE, , ,,,POINT (122606.43600000069 487036.43299999833)
kunstwerken.633,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Inlaat Oostbeer vesting Hellevoetsluis,nvt,KD.20.is.003,nvt,13358DU,nvt,643,is,inlaatsluis,nvt,a,waterkerend kunstwerk,68489.242277,426780.342773,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (68489.24199999869 426780.3429999985)
kunstwerken.634,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Coupure Brielse Poort,nvt,KD.20.co.004,nvt,nvt,nvt,644,co,coupure,Lengte van de coupure is circa 5 meter,a,waterkerend kunstwerk,68400.563985,427441.283386,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (68400.56399999931 427441.2829999998)
kunstwerken.635,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Zoetwatergemaal Oostvoorne-Maasvlakte (GWR),nvt,KD.20.gm.005,nvt,11728GM,nvt,645,gm,gemaal,nvt,a,waterkerend kunstwerk,66649.790568,438267.550231,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (66649.79100000113 438267.55000000075)
kunstwerken.636,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Spuisluis Rozenburg,nvt,KD.20.sp.006,nvt,08176SL,nvt,646,sp,spuisluis,nvt,a,waterkerend kunstwerk,67019.344522,439358.613265,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (67019.34499999881 439358.61300000176)
kunstwerken.637,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Zoetwatergemaal Geervliet,nvt,KD.20.gm.007,nvt,05763GM,nvt,647,gm,gemaal,nvt,a,waterkerend kunstwerk,76993.991169,431580.829943,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (76993.99100000039 431580.8299999982)
kunstwerken.638,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Voornse Sluis,nvt,KD.20.ss.008,nvt,08178SL,nvt,648,ss,schutsluis,nvt,a,waterkerend kunstwerk,81994.027431,431095.700472,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (81994.02699999884 431095.69999999925)
kunstwerken.639,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Inlaatsluis Spijkenisse,nvt,KD.20.is.009,nvt,13413SL,nvt,649,is,inlaatsluis,nvt,a,waterkerend kunstwerk,82444.086068,430879.310286,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (82444.0859999992 430879.30999999866)
kunstwerken.640,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Keersluis haven Spijkenisse,nvt,KD.20.ks.010,nvt,18614SL,nvt,650,ks,keersluis,nvt,a,waterkerend kunstwerk,82738.23987,430196.851374,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (82738.23999999836 430196.8509999998)
kunstwerken.641,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Gemaal 08198GM,nvt,KD.20.gm.011,nvt,08198GM,nvt,651,gm,gemaal,nvt,a,waterkerend kunstwerk,84211.469055,428752.448052,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (84211.4690000005 428752.4479999989)
kunstwerken.642,20,nvt,Voorne-Putten,nvt,1:4000,nvt,nvt,Gemaal De Volharding,nvt,KD.20.gm.012,nvt,09865GM,nvt,652,gm,gemaal,nvt,a,waterkerend kunstwerk,82794.990587,425979.735338,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (82794.99100000039 425979.7349999994)
kunstwerken.643,86+87,nvt,Meers_Maasband,nvt,1:250,nvt,nvt,duiker; ID: 648,nvt,KD.86+87.du.003,nvt,gm_id = 648,nvt,1696,du,duiker,kwk_vnm = 0065,a,waterkerend kunstwerk,179531.227206,331909.126866,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (179531.22700000182 331909.1270000003)
kunstwerken.644,86+87,nvt,Meers_Maasband,nvt,1:250,nvt,nvt,duiker; ID: 649,nvt,KD.86+87.du.004,nvt,gm_id = 649,nvt,1697,du,duiker,kwk_vnm = 0075,a,waterkerend kunstwerk,180760.793706,332371.122166,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (180760.79399999976 332371.1220000014)
kunstwerken.645,86+87,nvt,Meers_Maasband,nvt,1:250,nvt,nvt,duiker; ID: 652,nvt,KD.86+87.du.005,nvt,gm_id = 652,nvt,1698,du,duiker,kwk_vnm = 0091,a,waterkerend kunstwerk,181163.054006,332557.889666,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (181163.0540000014 332557.8900000006)
kunstwerken.646,88,nvt,Aan de Maas,nvt,1:250,nvt,nvt,duiker; ID: 558,nvt,KD.88.du.001,nvt,gm_id = 558,nvt,1701,du,duiker,kwk_vnm = 0070,a,waterkerend kunstwerk,179416.332406,326636.856266,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (179416.33199999854 326636.85599999875)
kunstwerken.647,88,nvt,Aan de Maas,nvt,1:250,nvt,nvt,duiker; ID: 1604,nvt,KD.88.du.002,nvt,gm_id = 1604,nvt,1702,du,duiker,kwk_vnm = 0001,nvt,waterkerend kunstwerk,179892.173606,326127.021066,Waterschap Roer en Overmaas,nvt,NEE,0, ,,,POINT (179892.17399999872 326127.0210000016)
kunstwerken.648,90,nvt,Maastricht,nvt,1:250,nvt,nvt,Sluis Limmel Westkolk,Sluis Limmel,KD.90.ks.001,nvt,61F-001-01,nvt,1707,ks,keersluis,nvt,a,waterkerend kunstwerk,177085.451236,320526.49283,RWS Limburg,Limburg,JA,0, ,,,POINT (177085.45100000128 320526.4930000007)
kunstwerken.649,90,nvt,Maastricht,nvt,1:250,nvt,nvt,Sluis Limmel Oostkolk,Sluis Limmel,KD.90.ks.002,nvt,61F-001-02,nvt,1708,ks,keersluis,nvt,a,waterkerend kunstwerk,177107.924796,320522.185816,RWS Limburg,Limburg,JA,0, ,,,POINT (177107.92500000075 320522.1860000007)
kunstwerken.650,90,nvt,Maastricht,nvt,1:250,nvt,nvt,duiker; ID: 1629,nvt,KD.90.du.003,nvt,gm_id = 1629,nvt,1709,du,duiker,nvt,nvt,waterkerend kunstwerk,177148.848006,320673.897166,Waterschap Roer en Overmaas,nvt,NEE,0, ,,,POINT (177148.84800000116 320673.8969999999)
kunstwerken.651,90,nvt,Maastricht,nvt,1:250,nvt,nvt,duiker; ID: 629,nvt,KD.90.du.006,nvt,gm_id = 629,nvt,1712,du,duiker,kwk_vnm = 0020,nvt,waterkerend kunstwerk,180971.061006,328709.234366,Waterschap Roer en Overmaas,nvt,NEE,0, ,,,POINT (180971.0610000007 328709.2340000011)
kunstwerken.652,90,nvt,Maastricht,nvt,1:250,nvt,nvt,duiker; ID: 132,nvt,KD.90.du.016,nvt,gm_id = 132,nvt,1722,du,duiker,kwk_vnm = 0030,a,waterkerend kunstwerk,177198.279406,315498.393866,Waterschap Roer en Overmaas,Limburg,NEE,0,duiker rond 1250 mm,,,POINT (177198.27899999917 315498.39400000125)
kunstwerken.653,90,nvt,Maastricht,nvt,1:250,nvt,nvt,duiker; ID: 133,nvt,KD.90.du.017,nvt,gm_id = 133,nvt,1723,du,duiker,kwk_vnm = 0034,a,waterkerend kunstwerk,177163.437606,315618.785366,Waterschap Roer en Overmaas,Limburg,NEE,0,beheerder wil kw laten vervallen,,,POINT (177163.438000001 315618.78500000015)
kunstwerken.654,90,nvt,Maastricht,nvt,1:250,nvt,nvt,duiker; ID: 364,nvt,KD.90.du.023,nvt,gm_id = 364,nvt,1729,du,duiker,kwk_vnm = 0015,a,waterkerend kunstwerk,177047.468806,320060.853366,Waterschap Roer en Overmaas,Limburg,NEE,0,beheerder wil kw laten vervallen,,,POINT (177047.4690000005 320060.8530000001)
kunstwerken.655,91,nvt,Itteren,nvt,1:250,nvt,nvt,duiker; ID: 466,nvt,KD.91.du.001,nvt,gm_id = 466,nvt,1730,du,duiker,kwk_vnm = 0040,a,waterkerend kunstwerk,177330.206406,323396.187266,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (177330.20600000024 323396.186999999)
kunstwerken.656,91,nvt,Itteren,nvt,1:250,nvt,nvt,duiker; ID: 465,nvt,KD.91.du.002,nvt,gm_id = 465,nvt,1731,du,duiker,kwk_vnm = 0020,a,waterkerend kunstwerk,176824.762306,323475.786866,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (176824.76199999824 323475.7870000005)
kunstwerken.657,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Noodkering Kerkvaart,nvt,KD.14.ks.059,nvt,KSL_SLUIZEN_175,nvt,474,ks,keersluis,nvt,c,waterkerend kunstwerk,128077.20702,464849.200326,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE, , ,,,POINT (128077.20699999854 464849.19999999925)
kunstwerken.658,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Duiker Rioolwaterzuiveringsinstallatie,nvt,KD.14.du.060,nvt,Inspectie Steenbergen nr 24,nvt,475,du,duiker,nvt,c,waterkerend kunstwerk,128170.060719,464180.855874,RWS Utrecht,Zuid-Holland,JA, , ,,,POINT (128170.06100000069 464180.85599999875)
kunstwerken.659,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Uitwateringssluis km 27.990,nvt,KD.14.sp.061,nvt,Inspectie Steenbergen nr 25,nvt,476,sp,spuisluis,nvt,c,waterkerend kunstwerk,129508.937834,462148.639384,RWS Utrecht,Zuid-Holland,JA, , ,,,POINT (129508.93800000101 462148.63899999857)
kunstwerken.660,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Gemaal Haarrijn,nvt,KD.14.gm.062,nvt,31G-350-01,nvt,477,gm,gemaal,nvt,c,waterkerend kunstwerk,129718.953698,461950.94003,RWS Utrecht,Zuid-Holland,JA, , ,,,POINT (129718.95399999991 461950.94000000134)
kunstwerken.661,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Duiker km 29.240,nvt,KD.14.du.063,nvt,Inspectie Steenbergen nr 29,nvt,478,du,duiker,nvt,c,waterkerend kunstwerk,130410.960439,461295.766637,RWS Utrecht,Zuid-Holland,JA, , ,,,POINT (130410.9600000009 461295.7670000009)
kunstwerken.662,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Duiker km 29.640,nvt,KD.14.du.064,nvt,Inspectie Steenbergen nr 30,nvt,479,du,duiker,nvt,c,waterkerend kunstwerk,130702.008824,461019.640635,RWS Utrecht,Zuid-Holland,JA, , ,,,POINT (130702.00899999961 461019.6409999989)
kunstwerken.663,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Uitstroomhoofd RZI Maarssenbroek,nvt,KD.14.du.065,nvt,Inspectie Steenbergen nr 42,nvt,480,du,duiker,nvt,c,waterkerend kunstwerk,132182.432173,459797.383457,RWS Utrecht,Zuid-Holland,JA, , ,,,POINT (132182.43200000003 459797.3830000013)
kunstwerken.664,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Poldergemaal Vleutense Wetering,nvt,KD.14.gm.066,nvt,31H-356-02,nvt,481,gm,gemaal,nvt,c,waterkerend kunstwerk,133718.406928,456468.977616,RWS Utrecht,Zuid-Holland,JA, , ,,,POINT (133718.40700000152 456468.9780000001)
kunstwerken.665,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Keersluis Haven Oud-Beijerland,nvt,KD.21.ks.013,nvt,18828SL,nvt,667,ks,keersluis,nvt,a,waterkerend kunstwerk,87762.00111,427149.421097,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (87762.0009999983 427149.4210000001)
kunstwerken.666,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Gemaal 17413GM,nvt,KD.21.gm.014,nvt,17413GM,nvt,668,gm,gemaal,nvt,a,waterkerend kunstwerk,88000.486645,427114.860001,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (88000.48699999973 427114.8599999994)
kunstwerken.667,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Gemaal de Bossche,nvt,KD.21.gm.015,nvt,09224GM,nvt,669,gm,gemaal,nvt,a,waterkerend kunstwerk,90388.715091,427221.999695,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (90388.71499999985 427222)
kunstwerken.668,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Inlaat Haven Heinenoord,nvt,KD.21.is.016,nvt,14196DU,nvt,670,is,inlaatsluis,nvt,a,waterkerend kunstwerk,91914.195353,427123.818039,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (91914.1950000003 427123.81799999997)
kunstwerken.669,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Gemaal Kuipersveer,nvt,KD.21.gm.017,nvt,03330GM,nvt,671,gm,gemaal,nvt,a,waterkerend kunstwerk,97560.788183,426399.693248,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (97560.78799999878 426399.69299999997)
kunstwerken.670,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Duiker 17236DU,nvt,KD.21.du.018,nvt,17236DU,nvt,672,du,duiker,nvt,a,waterkerend kunstwerk,99038.657668,424185.800003,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (99038.65799999982 424185.80000000075)
kunstwerken.671,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Inlaat 09286DU,nvt,KD.21.is.019,nvt,09286DU,nvt,673,is,inlaatsluis,nvt,a,waterkerend kunstwerk,99347.880702,424325.269859,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (99347.88100000098 424325.26999999955)
kunstwerken.672,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Duiker 09208DU,nvt,KD.21.du.020,nvt,09208DU,nvt,674,du,duiker,nvt,a,waterkerend kunstwerk,102371.740283,421686.159128,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (102371.73999999836 421686.15900000185)
kunstwerken.673,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Inlaat Trekdam,nvt,KD.21.is.021,nvt,03143DU,nvt,675,is,inlaatsluis,nvt,a,waterkerend kunstwerk,102313.785797,419049.70069,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (102313.78599999845 419049.7010000013)
kunstwerken.674,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Gemaal de Volharding,nvt,KD.21.gm.022,nvt,11019GM,nvt,676,gm,gemaal,nvt,a,waterkerend kunstwerk,99906.462949,414539.640501,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (99906.46299999952 414539.6409999989)
kunstwerken.675,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Gemaal De Boezemloozende,nvt,KD.21.gm.023,nvt,03491GM,nvt,677,gm,gemaal,nvt,a,waterkerend kunstwerk,99645.546968,414228.635739,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (99645.54699999839 414228.63599999994)
kunstwerken.676,21,nvt,Hoekse Waard,nvt,1:2000,nvt,nvt,Schutsluis Strijensas,nvt,KD.21.ss.024,nvt,14219SL,nvt,678,ss,schutsluis,nvt,a,waterkerend kunstwerk,99636.738674,414215.176728,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (99636.73900000006 414215.1770000011)
kunstwerken.677,22,nvt,Eiland van Dordrecht,nvt,1:2000,nvt,nvt,Gemaal Loudon,nvt,KD.22.gm.001,nvt,09304GM,nvt,679,gm,gemaal,nvt,a,waterkerend kunstwerk,102696.782188,420395.098303,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (102696.78200000152 420395.09800000116)
kunstwerken.678,22,nvt,Eiland van Dordrecht,nvt,1:2000,nvt,nvt,Gemaal Weeskinderendijk,nvt,KD.22.gm.002,nvt,03493GM,nvt,680,gm,gemaal,nvt,a,waterkerend kunstwerk,104217.374354,424521.566099,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (104217.3740000017 424521.56599999964)
kunstwerken.679,22,nvt,Eiland van Dordrecht,nvt,1:2000,nvt,nvt,Coupures NS-terrein,nvt,KD.22.co.003,nvt,nvt,nvt,681,co,coupure,nvt,a,waterkerend kunstwerk,104563.137084,424674.991242,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (104563.13699999824 424674.9910000004)
kunstwerken.680,22,nvt,Eiland van Dordrecht,nvt,1:2000,nvt,nvt,Vloedschot Dord,nvt,KD.22.co.004,nvt,nvt,nvt,682,co,coupure,nvt,a,waterkerend kunstwerk,105134.284555,425237.236896,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (105134.28500000015 425237.23699999973)
kunstwerken.681,22,nvt,Eiland van Dordrecht,nvt,1:2000,nvt,nvt,Vloedschottensysteem Dordrecht,nvt,KD.22.co.005,nvt,nvt,nvt,683,co,coupure,nvt,a,waterkerend kunstwerk,105298.861198,425358.253445,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (105298.86100000143 425358.2529999986)
kunstwerken.682,22,nvt,Eiland van Dordrecht,nvt,1:2000,nvt,nvt,Noordersluisdam (verbouwd tot gemaal),nvt,KD.22.gm.006,nvt,03492GM,nvt,684,gm,gemaal,nvt,a,waterkerend kunstwerk,105874.81071,425574.53538,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (105874.81100000069 425574.53500000015)
kunstwerken.683,22,nvt,Eiland van Dordrecht,nvt,1:2000,nvt,nvt,Gemaal Stadspolders,nvt,KD.22.gm.007,nvt,12811GM,nvt,685,gm,gemaal,nvt,a,waterkerend kunstwerk,107384.378138,424815.526086,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (107384.37799999863 424815.52600000054)
kunstwerken.684,22,nvt,Eiland van Dordrecht,nvt,1:2000,nvt,nvt,Gemaal Staring,nvt,KD.22.gm.008,nvt,12806GM,nvt,686,gm,gemaal,nvt,a,waterkerend kunstwerk,111560.448423,422538.110963,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (111560.44799999893 422538.11100000143)
kunstwerken.685,22,nvt,Eiland van Dordrecht,nvt,1:2000,nvt,nvt,Gemaal Johannes Vis,nvt,KD.22.gm.009,nvt,03464GM,nvt,687,gm,gemaal,nvt,a,waterkerend kunstwerk,106610.85863,418829.488581,Waterschap Hollandse Delta,Zuid-Holland,NEE, , ,,,POINT (106610.8590000011 418829.48900000006)
