FID,omschr,afst_obst,pos_omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
wegbermen_kenmerk.891,Obstakelvrije berm,,Buitenberm,R,205.58000183,R,205.63999939,H,002,KLK0008054576,R,I,,"LINESTRING (183182.82519999892 361009.90670000017, 183199.89719999954 360986.2067999989, 183216.91690000147 360962.9844999984)"
wegbermen_kenmerk.892,Verhoogde/verlaagde berm,,Buitenberm,R,205.63999939,R,205.82099915,H,002,KLK0008054577,R,I,,"LINESTRING (183216.91690000147 360962.9844999984, 183218.4833999984 360960.8471000008, 183244.11459999904 360926.4246000014, 183268.19579999894 360894.4778999984, 183292.5762999989 360862.76520000026, 183325.31789999828 360820.9921000004)"
wegbermen_kenmerk.893,Berm met geleideconstructie,1.5 -> 2.25,Middenberm,R,204.89199829,R,204.98899841,T,002,KLK0008054584,L,I,,"LINESTRING (182818.94739999995 361595.6191000007, 182865.0401000008 361512.5500999987)"
wegbermen_kenmerk.894,Berm met geleideconstructie,2.25 -> 1.25,Middenberm,R,205.86599731,R,205.90499878,T,002,KLK0008054586,L,I,,"LINESTRING (183353.42419999838 360785.8493999988, 183367.1517000012 360768.7479999997, 183378.5084999986 360754.69220000133)"
wegbermen_kenmerk.895,Berm met geleideconstructie,1.25 -> 1.25,Middenberm,R,205.90499878,R,205.95500183,T,002,KLK0008054587,L,I,,"LINESTRING (183378.5084999986 360754.69220000133, 183409.9321999997 360715.8007000014)"
wegbermen_kenmerk.896,Berm met geleideconstructie,2 -> 2,Middenberm,R,205.97999573,R,207.35499573,T,002,KLK0008054589,L,I,,"LINESTRING (183425.64409999922 360696.35489999875, 183600.04659999907 360480.5058000013, 183902.41649999842 360106.20340000093, 183914.8797999993 360090.560800001, 183939.42460000142 360058.97630000114, 183951.5289000012 360043.0524000004, 183978.57400000095 360006.65780000016, 184002.1788999997 359974.3641999997, 184025.5898000002 359941.93079999834, 184054.92280000076 359900.6512000002, 184077.69090000167 359867.7633000016, 184100.2661000006 359834.7419000007, 184137.55059999973 359778.5368999988, 184148.46680000052 359761.77639999986, 184170.0304000005 359728.0855999999, 184201.80900000036 359677.1908, 184222.6352000013 359643.03339999914, 184243.15069999918 359608.69509999827, 184250.50409999862 359596.3379999995)"
wegbermen_kenmerk.897,Berm met geleideconstructie,2 -> 1.25,Middenberm,R,207.35499573,R,207.39500427,T,002,KLK0008054613,L,I,,"LINESTRING (184250.50409999862 359596.3379999995, 184270.95910000056 359561.9637000002)"
wegbermen_kenmerk.898,Berm met geleideconstructie,1.25 -> 2.25,Middenberm,R,207.39500427,R,207.42799377,T,002,KLK0008054614,L,I,,"LINESTRING (184270.95910000056 359561.9637000002, 184288.34600000083 359532.7456)"
wegbermen_kenmerk.899,Obstakelvrije berm,,Buitenberm,R,213.47200012,R,213.51400757,H,002,KLK0008054673,R,I,,"LINESTRING (187278.69110000134 354289.22360000014, 187285.22250000015 354281.2916000001, 187303.40509999916 354259.9208999984, 187305.80680000037 354257.15139999986)"
wegbermen_kenmerk.900,Berm met geleideconstructie,4.25 -> 4.25,Buitenberm,R,213.97599792,R,216.06799316,T,002,KLK0008054693,L,I,,"LINESTRING (189555.95600000024 353081.627700001, 189524.24639999866 353101.0014999993, 189509.32779999822 353109.8126000017, 189491.93360000104 353119.6832999997, 189464.9822999984 353134.4662999995, 189447.31610000134 353143.84699999914, 189429.5637000017 353153.05860000104, 189393.87260000035 353171.12370000035, 189348.04610000178 353193.34739999846, 189293.73730000108 353218.8535999991, 189275.5502000004 353227.1755999997, 189239.0432999991 353243.5359000005, 189136.625 353287.92330000177, 188255.69539999962 353662.9646999985, 188113.77279999852 353723.5971999988, 188058.84530000016 353747.7430999987, 188022.3696999997 353764.16160000116, 187980.5212999992 353783.5368000008, 187926.39079999924 353809.4250999987, 187900.58529999852 353822.14070000127, 187866.29800000042 353839.56069999933, 187830.77950000018 353857.9508000016, 187813.1457999982 353867.3883999996, 187784.3077000007 353883.2809999995, 187766.90879999846 353893.1466999985, 187740.3460999988 353908.5934999995, 187723.21330000088 353918.8823999986, 187706.16789999977 353929.3445000015, 187687.8900000006 353940.8269000016, 187671.10060000047 353951.7094999999, 187657.88910000026 353960.4822999984)"
wegbermen_kenmerk.901,Berm met geleideconstructie,4 -> 4,Buitenberm,R,217.22599792,R,217.45100403,H,002,KLK0008054731,R,I,,"LINESTRING (190346.48330000043 352245.11250000075, 190392.11820000038 352189.9750000015, 190430.2184999995 352143.6136999987, 190451.46290000156 352117.03869999945, 190476.0738000013 352085.5047999993, 190486.91629999876 352070.6451999992)"
wegbermen_kenmerk.902,Vecu-Sec,1.5 -> 2,Buitenberm,R,216.63499451,R,217.17500305,T,002,KLK0008054742,L,I,,"LINESTRING (189973.5698999986 352705.41220000014, 190000.86950000003 352672.4765000008, 190059.45679999888 352602.55629999936, 190301.23800000176 352314.20340000093, 190328.7928000018 352281.7034999989)"
wegbermen_kenmerk.903,Berm met geleideconstructie,3.5 -> 3.5,Buitenberm,R,217.23800659,R,218.24299622,T,002,KLK0008054744,L,I,,"LINESTRING (190731.31269999966 351328.76209999993, 190730.91050000116 351368.76900000125, 190730.40410000086 351388.76949999854, 190729.5934999995 351410.96169999987, 190728.52800000086 351430.89350000024, 190727.28880000114 351450.85550000146, 190726.2212000005 351464.8519000001, 190724.32970000058 351484.7153000012, 190721.4651999995 351511.72619999945, 190719.44399999827 351526.7734000012, 190716.55319999903 351546.5236000009, 190713.33350000158 351566.2646000013, 190709.7751000002 351585.9455999993, 190701.7071999982 351625.2923000008, 190697.2835999988 351644.8020000011, 190692.252700001 351664.1598000005, 190685.49390000105 351689.22879999876, 190679.9946999997 351708.4596000016, 190673.36320000142 351730.11609999835, 190660.54360000044 351768.0133000016, 190653.97509999946 351785.99060000107, 190646.8216000013 351804.6757000014, 190639.68290000036 351822.28400000185, 190631.89409999922 351840.7049999982, 190623.78730000183 351858.99450000003, 190616.5075000003 351874.7716999985, 190607.91050000116 351892.81529999897, 190599.2815000005 351910.1446999982, 190590.03189999983 351927.87779999897, 190580.8126000017 351944.8949000016, 190571.02169999853 351962.33999999985, 190560.97239999846 351979.6367999986, 190544.98600000143 352005.6884999983, 190534.15249999985 352022.500500001, 190523.0571999997 352039.1420999989, 190509.95270000026 352058.21499999985, 190498.30490000173 352074.48860000074, 190475.8900000006 352104.2391999997, 190463.55909999833 352119.99379999936, 190443.36939999834 352145.0557000004, 190430.67130000144 352160.5034000017, 190392.2349999994 352206.5808000006, 190363.70309999958 352240.50560000166)"
wegbermen_kenmerk.904,Obstakelvrije berm,,Buitenberm,R,217.78999329,R,217.82000732,H,002,KLK0008054748,R,I,,"LINESTRING (190646.54930000007 351773.13069999963, 190647.53229999915 351770.4686000012, 190654.1977000013 351751.628800001, 190656.52840000018 351744.8396999985)"
wegbermen_kenmerk.905,Berm met geleideconstructie,3.5 -> 3.5,Buitenberm,R,217.82099915,R,218.80000305,H,002,KLK0008054750,R,I,,"LINESTRING (190656.8531000018 351743.8938000016, 190657.94680000097 351740.7078999989, 190664.13199999928 351721.6922999993, 190669.9171999991 351702.54659999907, 190676.8669999987 351678.20120000094, 190681.9915000014 351658.8936999999, 190686.32809999958 351641.2648999989, 190690.80220000073 351621.76520000026, 190694.19799999893 351606.15190000087, 190698.0749000013 351586.5342000015, 190700.72780000046 351572.2906000018, 190704.34919999912 351550.441300001, 190707.36730000004 351530.66369999945, 190711.05649999902 351502.2001999989, 190713.26260000095 351482.3332000002, 190715.73840000108 351454.57939999923, 190717.85350000113 351419.3946999982, 190718.73149999976 351399.4186999984, 190719.19590000063 351379.42390000075, 190719.65349999815 351354.34870000184, 190719.7688000016 351334.3552000001, 190719.59380000085 351294.3555999994, 190718.3332999982 351206.97520000115, 190718.00549999997 351174.2274999991, 190711.6704000011 350774.7261000015)"
wegbermen_kenmerk.906,Berm met geleideconstructie,3 -> 3.75,Buitenberm,R,218.85899353,R,218.88000488,H,002,KLK0008054770,R,I,,"LINESTRING (190710.73490000144 350715.7335000001, 190710.40190000087 350694.7362000011)"
wegbermen_kenmerk.907,Berm met geleideconstructie,1.25 -> 1.25,Middenberm,R,218.57000732,R,218.80400085,T,002,KLK0008054778,L,I,,"LINESTRING (190715.33300000057 351005.6970999986, 190711.60700000077 350770.7265999988)"
wegbermen_kenmerk.908,Berm met geleideconstructie,1 -> .75,Middenberm,R,218.47999573,R,218.50999451,H,002,KLK0008054783,R,I,,"LINESTRING (190727.71229999885 351064.8564000018, 190728.18989999965 351094.8526000008)"
wegbermen_kenmerk.909,Berm met geleideconstructie,1.25 -> 1.25,Middenberm,R,218.89500427,R,219.53999329,H,002,KLK0008054790,R,I,,"LINESTRING (190710.13929999992 350036.3289999999, 190711.97819999978 350087.9846000001, 190713.3339000009 350147.9675000012, 190714.7927000001 350236.2485000007, 190718.38650000095 350479.10280000046, 190721.58350000158 350679.90520000085)"
wegbermen_kenmerk.910,Obstakelvrije berm,,Buitenberm,R,218.31199646,R,218.35099792,T,002,KLK0008054791,L,I,,"LINESTRING (190730.21029999852 351223.83669999987, 190730.73530000076 351262.8332000002)"
wegbermen_kenmerk.911,Berm met geleideconstructie,3 -> 3,Buitenberm,R,218.50999451,R,218.53999329,T,002,KLK0008054794,L,I,,"LINESTRING (190727.23470000178 351034.86019999906, 190727.71229999885 351064.8564000018)"
wegbermen_kenmerk.912,Berm met geleideconstructie,3 -> 3.75,Buitenberm,R,218.53999329,R,218.57499695,T,002,KLK0008054795,L,I,,"LINESTRING (190726.67749999836 350999.86459999904, 190727.23470000178 351034.86019999906)"
wegbermen_kenmerk.913,Berm met geleideconstructie,3.75 -> 3,Buitenberm,R,218.80000305,R,218.83500671,T,002,KLK0008054797,L,I,,"LINESTRING (190722.53860000148 350739.89759999886, 190723.09580000117 350774.8931999989)"
wegbermen_kenmerk.914,Berm met geleideconstructie,3.5 -> 3.5,Buitenberm,R,219.85099792,R,220.07600403,H,002,KLK0008054817,R,I,,"LINESTRING (190630.42179999873 349503.25250000134, 190637.48790000007 349531.9517999999, 190643.72439999878 349559.0311000012, 190647.98279999942 349578.5725999996, 190652.03759999946 349598.1438000016, 190656.33139999956 349620.0315000005, 190663.43400000036 349659.39649999887, 190669.26669999957 349694.27519999817, 190671.62220000103 349709.8563000001, 190674.21719999984 349728.75239999965)"
wegbermen_kenmerk.915,Berm met geleideconstructie,.5 -> .5,Middenberm,R,219.69999695,R,219.91999817,H,002,KLK0008054823,R,I,,"LINESTRING (190674.67660000175 349655.5819000006, 190675.11679999903 349658.1554999985, 190680.30920000002 349691.7703999989, 190685.87110000104 349731.3761, 190688.6074000001 349753.16899999976, 190690.90100000054 349773.0075000003, 190693.03570000082 349792.8942000009, 190696.0614 349823.98209999874, 190699.5998999998 349863.82550000027, 190700.5454000011 349876.6257000007)"
wegbermen_kenmerk.916,Berm met geleideconstructie,.5 -> .5,Middenberm,R,219.93699646,R,220.02799988,H,002,KLK0008054825,R,I,,"LINESTRING (190653.27430000156 349548.7199999988, 190656.78319999948 349564.04360000044, 190660.98440000042 349583.59910000116, 190668.8365000002 349622.82090000063, 190671.76790000126 349638.8328000009)"
wegbermen_kenmerk.917,Geleide barriers,.5 -> .5,Middenberm,R,220.02799988,R,220.04499817,H,002,KLK0008054826,R,I,,"LINESTRING (190649.43620000035 349532.1592000015, 190650.2008999996 349535.2980999984, 190653.27430000156 349548.7199999988)"
wegbermen_kenmerk.918,Verhoogde/verlaagde berm,,Buitenberm,R,219.71000671,R,219.82800293,T,002,KLK0008054829,L,I,,"LINESTRING (190688.1143000014 349749.2415000014, 190688.6074000001 349753.16899999976, 190690.90100000054 349773.0075000003, 190693.03570000082 349792.8942000009, 190696.0614 349823.98209999874, 190699.5998999998 349863.82550000027, 190699.808699999 349866.6528999992)"
wegbermen_kenmerk.919,Obstakelvrije berm,,Buitenberm,R,220.8500061,R,220.8809967,H,002,KLK0008054844,R,I,,"LINESTRING (190302.7525999993 348809.6506999992, 190301.97549999878 348808.57550000027, 190290.0335999988 348792.53069999814, 190284.1623999998 348784.84430000186)"
wegbermen_kenmerk.920,Ondergronds,3.75 -> 3.75,Buitenberm,R,220.8809967,R,220.88200378,H,002,KLK0008054845,R,I,,"LINESTRING (190284.1623999998 348784.84430000186, 190283.55539999902 348784.0496000014)"
wegbermen_kenmerk.921,Verhoogde/verlaagde berm,,Buitenberm,R,221.50100708,R,221.62199402,H,002,KLK0008054856,R,I,,"LINESTRING (189841.58720000088 348351.95899999887, 189749.2115000002 348278.5373999998)"
wegbermen_kenmerk.922,Ondergronds,3.75 -> 3.75,Buitenberm,R,221.62199402,R,221.6230011,H,002,KLK0008054857,R,I,,"LINESTRING (189749.2115000002 348278.5373999998, 189748.42870000005 348277.9151000008)"
wegbermen_kenmerk.923,Obstakelvrije berm,,Buitenberm,R,221.78199768,R,221.81900024,H,002,KLK0008054864,R,I,,"LINESTRING (189630.22949999943 348183.94729999825, 189595.82239999995 348156.5219999999)"
wegbermen_kenmerk.924,Berm met obstakels,,Buitenberm,R,222.15400696,R,222.15699768,H,002,KLK0008054875,R,I,,"LINESTRING (189335.622299999 347951.3493000008, 189333.36549999937 347949.3728)"
wegbermen_kenmerk.925,Ondergronds,4 -> 4,Buitenberm,R,222.86199951,R,222.86300659,H,002,KLK0008054887,R,I,,"LINESTRING (188794.80590000004 347497.8055000007, 188794.07409999892 347497.1240000017)"
wegbermen_kenmerk.926,Berm met geleideconstructie,4 -> 4,Buitenberm,R,222.86300659,R,223.08799744,H,002,KLK0008054888,R,I,,"LINESTRING (188794.07409999892 347497.1240000017, 188770.38489999995 347475.0650999993, 188741.36210000142 347447.53390000015, 188699.8088000007 347407.38589999825, 188685.51830000058 347393.39070000127, 188657.16010000184 347365.17880000174, 188631.99430000037 347339.6552999988)"
wegbermen_kenmerk.927,Berm met geleideconstructie,4 -> 4,Buitenberm,R,223.10800171,R,223.42900085,H,002,KLK0008054890,R,I,,"LINESTRING (188618.0331000015 347325.33469999954, 188610.06540000066 347317.13760000095, 188582.37779999897 347288.2578999996, 188554.95600000024 347259.13599999994, 188522.4915000014 347224.0095000006, 188495.61829999834 347194.38060000166, 188468.9860999994 347164.5353000015, 188400.87999999896 347087.6284000017)"
wegbermen_kenmerk.928,Berm met geleideconstructie,.5 -> .5,Middenberm,R,222.602005,R,224.43600464,T,002,KLK0008054892,L,I,,"LINESTRING (187678.83570000157 346384.30799999833, 187792.24230000004 346481.4880999997, 187822.3872999996 346507.78350000083, 187859.45320000127 346540.8161999993, 187929.92320000008 346603.90569999814, 187959.39719999954 346630.9481000006, 188003.39169999957 346671.74650000036, 188061.99309999868 346727.7047000006, 188104.94779999927 346769.5967999995, 188133.3414000012 346797.7685999982, 188169.3526000008 346834.56390000135, 188197.09490000084 346863.3803000003, 188224.64279999956 346892.3850999996, 188255.6099999994 346925.7028999999, 188282.5850000009 346955.24170000106, 188309.39829999954 346984.91490000114, 188362.2958999984 347044.0582999997, 188468.9860999994 347164.5353000015, 188495.61829999834 347194.38060000166, 188522.4915000014 347224.0095000006, 188554.95600000024 347259.13599999994, 188582.37779999897 347288.2578999996, 188610.06540000066 347317.13760000095, 188629.07609999925 347336.6955999993, 188657.16010000184 347365.17880000174, 188685.51830000058 347393.39070000127, 188699.8088000007 347407.38589999825, 188741.36210000142 347447.53390000015, 188770.38489999995 347475.0650999993, 188797.41330000013 347500.2333999984, 188826.95919999853 347527.1972000003, 188862.2837000005 347558.9514000006, 188892.1737000011 347585.5357000008, 188907.25719999894 347598.66910000145, 188982.39620000124 347662.89820000157, 188990.11059999838 347669.3969999999)"
wegbermen_kenmerk.929,Geleide barriers,3.5 -> 3.5,Buitenberm,R,222.42900085,R,222.58500671,T,002,KLK0008054895,L,I,,"LINESTRING (189006.28810000047 347667.96169999987, 189014.2949000001 347675.23490000144, 189055.3110000007 347704.65089999884, 189101.690200001 347742.71620000154, 189128.68659999967 347764.5315000005)"
wegbermen_kenmerk.930,Berm met geleideconstructie,4 -> 7.5,Buitenberm,R,223.42900085,R,223.4750061,H,002,KLK0008054908,R,I,,"LINESTRING (188400.87999999896 347087.6284000017, 188370.38329999894 347053.1908)"
wegbermen_kenmerk.931,Berm met geleideconstructie,2.5 -> 3.5,Buitenberm,R,224.12199402,R,224.18499756,T,002,KLK0008054918,L,I,,"LINESTRING (187877.05270000175 346541.117899999, 187921.94849999994 346580.96460000053, 187924.14660000056 346582.96449999884)"
wegbermen_kenmerk.932,Obstakelvrije berm,,Buitenberm,R,224.21499634,R,224.23100281,H,002,KLK0008054919,R,I,,"LINESTRING (187840.78929999843 346524.1831, 187828.84439999983 346513.5379999988)"
wegbermen_kenmerk.933,Vecu-Sec,1.25 -> 1.25,Buitenberm,R,224.44999695,R,224.48599243,H,002,KLK0008054926,R,I,,"LINESTRING (187668.20490000024 346375.1983000003, 187655.01139999926 346363.8924999982, 187640.89609999955 346351.7413999997)"
wegbermen_kenmerk.934,Vecu-Sec,.75 -> .75,Middenberm,R,224.44599915,R,224.47999573,T,002,KLK0008054929,L,I,,"LINESTRING (187671.24230000004 346377.80099999905, 187655.01139999926 346363.8924999982, 187645.44330000132 346355.65579999983)"
wegbermen_kenmerk.935,Berm met geleideconstructie,.5 -> .75,Middenberm,R,224.42500305,R,224.44999695,H,002,KLK0008054931,R,I,,"LINESTRING (187675.8013000004 346367.0865999982, 187694.80550000072 346383.32979999855)"
wegbermen_kenmerk.936,Berm met geleideconstructie,1.5 -> 1.5,Buitenberm,R,224.50100708,R,224.55499268,H,002,KLK0008054939,R,I,,"LINESTRING (187618.16010000184 346332.16910000145, 187577.23530000076 346296.9389999993)"
wegbermen_kenmerk.937,Berm met geleideconstructie,1.5 -> 1.5,Buitenberm,R,224.70500183,R,224.77200317,H,002,KLK0008054956,R,I,,"LINESTRING (187473.42130000144 346207.54300000146, 187460.79360000044 346196.5282000005, 187433.08049999923 346171.8198999986, 187423.38940000162 346162.98330000043)"
wegbermen_kenmerk.938,Berm met geleideconstructie,2.5 -> 5.5,Buitenberm,R,225.03599548,R,225.1000061,H,002,KLK0008054959,R,I,,"LINESTRING (187233.13010000065 345975.5962000005, 187226.08579999954 345967.6202000007, 187212.99810000136 345952.49439999834, 187194.26619999856 345930.26680000126, 187192.1708999984 345927.7318999991)"
wegbermen_kenmerk.939,Berm met geleideconstructie,2 -> 7.5,Buitenberm,R,226.06799316,R,226.102005,T,002,KLK0008054973,L,I,,"LINESTRING (186694.05799999833 345066.15790000185, 186710.7522 345096.9200000018)"
wegbermen_kenmerk.940,Berm met geleideconstructie,7.5 -> 2,Buitenberm,R,226.16000366,R,226.19799805,T,002,KLK0008054975,L,I,,"LINESTRING (186648.26819999889 344981.7820000015, 186666.39330000058 345015.18079999834)"
wegbermen_kenmerk.941,Berm met geleideconstructie,5 -> 5,Buitenberm,R,226.34100342,R,226.42399597,H,002,KLK0008054978,R,I,,"LINESTRING (186586.87269999832 344891.2197000012, 186545.38529999927 344814.7487999983)"
wegbermen_kenmerk.942,Vecu-Sec,.5 -> .5,Middenberm,R,227.33999634,R,229.41499329,T,002,KLK0008054988,L,I,,"LINESTRING (186109.23589999974 344010.3867000006, 186037.64200000092 343877.7906999998, 186019.0177000016 343842.39090000093, 186000.77679999918 343806.7879999988, 185988.76040000096 343782.3156000003, 185963.03830000013 343728.1147999987, 185942.40949999914 343683.71269999817, 185925.9560999982 343647.25019999966, 185909.8209999986 343610.6480999999, 185891.95369999856 343568.80370000005, 185876.57779999822 343531.8770000003, 185864.36100000143 343501.6345999986, 185849.73420000076 343464.40480000153, 185832.64319999889 343419.2685999982, 185818.7835999988 343381.74610000104, 185799.35680000111 343327.6147999987, 185792.8099000007 343308.7157000005, 185780.11309999973 343270.7842999995, 185769.45820000023 343238.00730000064, 185757.5047999993 343199.8348999992, 185745.8946999982 343161.55370000005, 185734.0749000013 343120.8167000003, 185723.2023999989 343082.32140000165, 185714.02560000122 343048.5747999996, 185703.97850000113 343009.8344999999, 185694.26110000163 342971.0300000012, 185684.83480000123 342932.15619999915, 185675.9087000005 342893.16330000013, 185667.4448999986 342854.0604000017, 185658.57919999957 342810.7503999993, 185647.13320000097 342751.84800000116, 185640.01110000163 342712.47470000014, 185633.8927000016 342676.93890000135, 185627.45850000158 342637.53599999845, 185621.43239999935 342597.98750000075, 185616.51819999889 342563.35810000077, 185611.46799999848 342525.15769999847, 185609.06650000066 342505.30370000005, 185604.75409999862 342465.53610000014, 185602.314100001 342438.4219999984, 185599.42179999873 342398.5251000002, 185598.1132999994 342374.5192000009, 185596.52309999987 342334.5507999994, 185595.9428000003 342313.4880999997, 185595.59059999883 342293.4924999997, 185595.4400999993 342273.49170000106, 185595.7602000013 342233.49269999936, 185596.34160000086 342210.4332000017, 185597.08540000021 342190.4512999989, 185597.9085999988 342170.46819999814, 185599.14889999852 342147.1722000018, 185600.48919999972 342127.2259000018, 185602.42269999906 342103.7707999982, 185604.28280000016 342083.8546999991, 185605.8258999996 342067.7289999984, 185610.01480000094 342031.0824000016, 185611.41070000082 342020.17130000144)"
wegbermen_kenmerk.943,Berm met geleideconstructie,7.5 -> 7.5,Buitenberm,R,226.9019928,R,226.95599365,T,002,KLK0008054992,L,I,,"LINESTRING (186300.55209999904 344341.0522999987, 186326.30889999866 344388.5137999989)"
wegbermen_kenmerk.944,Berm met geleideconstructie,7.5 -> 2,Buitenberm,R,226.95599365,R,226.98800659,T,002,KLK0008054993,L,I,,"LINESTRING (186285.28880000114 344312.9270000011, 186300.55209999904 344341.0522999987)"
wegbermen_kenmerk.945,Obstakelvrije berm,,Buitenberm,R,227.17500305,R,227.30499268,T,002,KLK0008054997,L,I,,"LINESTRING (186134.08720000088 344034.31069999933, 186197.04809999838 344150.32759999856)"
wegbermen_kenmerk.946,Berm met geleideconstructie,2 -> 2,Buitenberm,R,227.71299744,R,227.7440033,T,002,KLK0008055007,L,I,,"LINESTRING (185935.87189999968 343643.8911000006, 185948.61039999872 343672.1528999992)"
wegbermen_kenmerk.947,Berm met geleideconstructie,5 -> 5,Buitenberm,R,227.83299255,R,227.88600159,H,002,KLK0008055011,R,I,,"LINESTRING (185889.80669999868 343563.6473999992, 185876.57779999822 343531.8770000003, 185869.6165000014 343514.64449999854)"
wegbermen_kenmerk.948,Berm met geleideconstructie,7.5 -> 2,Buitenberm,R,228.36199951,R,228.40400696,H,002,KLK0008055027,R,I,,"LINESTRING (185718.66149999946 343065.6226999983, 185714.02560000122 343048.5747999996, 185708.67020000145 343027.92500000075)"
wegbermen_kenmerk.949,Verhoogde/verlaagde berm,,Buitenberm,R,228.62199402,R,228.69099426,H,002,KLK0008055029,R,I,,"LINESTRING (185658.96220000088 342812.6215999983, 185658.57919999957 342810.7503999993, 185647.13320000097 342751.84800000116, 185645.87189999968 342744.8753999993)"
wegbermen_kenmerk.950,Ondergronds,2 -> 2,Buitenberm,R,228.69099426,R,228.69200134,H,002,KLK0008055030,R,I,,"LINESTRING (185645.87189999968 342744.8753999993, 185645.69399999827 342743.8913999982)"
wegbermen_kenmerk.951,Berm met geleideconstructie,2 -> 2,Buitenberm,R,228.69200134,R,228.80000305,H,002,KLK0008055031,R,I,,"LINESTRING (185645.69399999827 342743.8913999982, 185640.01110000163 342712.47470000014, 185633.8927000016 342676.93890000135, 185627.45850000158 342637.53599999845, 185627.4448999986 342637.4470000006)"
wegbermen_kenmerk.952,Berm met geleideconstructie,2 -> 2,Buitenberm,R,228.36399841,R,228.38600159,T,002,KLK0008055039,L,I,,"LINESTRING (185722.15019999817 343037.2489, 185722.79300000146 343039.7419999987, 185727.84760000184 343058.49819999933)"
wegbermen_kenmerk.953,Berm met geleideconstructie,2 -> 7.5,Buitenberm,R,228.38600159,R,228.44000244,T,002,KLK0008055040,L,I,,"LINESTRING (185709.745099999 342988.8123999983, 185712.80150000006 343000.9910000004, 185722.15019999817 343037.2489)"
wegbermen_kenmerk.954,Berm met geleideconstructie,7.5 -> 7.5,Buitenberm,R,228.44000244,R,228.48800659,T,002,KLK0008055041,L,I,,"LINESTRING (185698.3333999999 342942.18890000135, 185707.19860000163 342978.6656000018, 185709.745099999 342988.8123999983)"
wegbermen_kenmerk.955,Berm met geleideconstructie,7.5 -> 2,Buitenberm,R,228.48800659,R,228.51300049,T,002,KLK0008055042,L,I,,"LINESTRING (185693.96220000088 342923.69860000163, 185697.75200000033 342939.79679999873, 185698.3333999999 342942.18890000135)"
wegbermen_kenmerk.956,Ondergronds,2 -> 2,Buitenberm,R,228.59700012,R,228.5980072,T,002,KLK0008055044,L,I,,"LINESTRING (185675.6259999983 342840.7028999999, 185675.82609999925 342841.6827000007)"
wegbermen_kenmerk.957,Berm met geleideconstructie,2 -> 2,Buitenberm,R,228.99699402,R,229.01600647,H,002,KLK0008055049,R,I,,"LINESTRING (185604.26399999857 342460.0903000012, 185602.314100001 342438.4219999984, 185601.21189999953 342423.2177999988)"
wegbermen_kenmerk.958,Berm met geleideconstructie,4.5 -> 4.5,Buitenberm,R,229.55299377,R,229.81599426,H,002,KLK0008055066,R,I,,"LINESTRING (185629.83689999953 341891.4882999994, 185649.8310999982 341756.98220000044, 185670.73849999905 341618.55209999904)"
wegbermen_kenmerk.959,Berm met geleideconstructie,2 -> 2,Buitenberm,R,229.02900696,R,229.1519928,T,002,KLK0008055070,L,I,,"LINESTRING (185606.12090000138 342287.5186999999, 185606.1623999998 342294.37359999865, 185606.5080000013 342314.3728, 185607.18939999864 342339.2245000005, 185608.8995999992 342379.2017999999, 185611.03429999948 342411.3990000002)"
wegbermen_kenmerk.960,Berm met geleideconstructie,2 -> 7.5,Buitenberm,R,229.1519928,R,229.20199585,T,002,KLK0008055071,L,I,,"LINESTRING (185606.35060000047 342236.5201999992, 185606.04129999876 342274.3737999983, 185606.12090000138 342287.5186999999)"
wegbermen_kenmerk.961,Berm met geleideconstructie,1.75 -> 1,Buitenberm,R,229.87199402,R,229.94200134,H,002,KLK0008055077,R,I,,"LINESTRING (185679.15139999986 341563.18769999966, 185688.32550000027 341502.8814999983)"
wegbermen_kenmerk.962,Berm met geleideconstructie,7.5 -> 2,Buitenberm,R,229.86199951,R,229.8999939,T,002,KLK0008055079,L,I,,"LINESTRING (185693.75869999826 341544.84149999917, 185688.64809999987 341578.4552000016)"
wegbermen_kenmerk.963,Geleide barriers,1 -> 1,Buitenberm,R,229.94200134,R,229.95599365,H,002,KLK0008055084,R,I,,"LINESTRING (185688.32550000027 341502.8814999983, 185690.4310999997 341489.0406999998)"
wegbermen_kenmerk.964,Berm met obstakels,,Buitenberm,R,230.16400146,R,230.17999268,H,002,KLK0008055086,R,I,,"LINESTRING (185721.56289999932 341284.3951999992, 185723.86740000173 341269.246199999)"
wegbermen_kenmerk.965,Berm met geleideconstructie,1.5 -> 1.5,Buitenberm,R,230.2230072,R,230.67900085,H,002,KLK0008055089,R,I,,"LINESTRING (185730.43569999933 341225.7391999997, 185750.25409999862 341094.4653000012, 185798.4904000014 340777.8803999983)"
wegbermen_kenmerk.966,Obstakelvrije berm,,Buitenberm,R,230.67900085,R,230.70500183,H,002,KLK0008055090,R,I,,"LINESTRING (185798.4904000014 340777.8803999983, 185802.40670000017 340752.17709999904)"
wegbermen_kenmerk.967,Geleide barriers,1 -> 1,Middenberm,R,229.94000244,R,229.95700073,H,002,KLK0008055093,R,I,,"LINESTRING (185702.32660000026 341488.48910000175, 185699.7712999992 341505.2958999984)"
wegbermen_kenmerk.968,Berm met geleideconstructie,2 -> 7.5,Buitenberm,R,230.44099426,R,230.48199463,T,002,KLK0008055098,L,I,,"LINESTRING (185781.09090000018 340970.44260000065, 185774.92799999937 341010.97670000046)"
